,Concept_ID,bg,ko
868,versinken::V,потъна,가라앉다
869,vergehen::V,минавам,지나가다
870,erscheinen::V,явя се,나타나다
871,verschwinden::V,изчезна,사라지다
872,sinken::V,падна,가라앉다
873,abnehmen::V,отслабна,떼어내다
874,zunehmen::V,нарасна,증가하다
875,steigen::V,увелича се,상승하다
876,steigen::V,покачвам се,상승하다
877,wachsen::V,раста,생기하다
878,glänzen::V,лъщя,뛰오나다
879,glänzen::V,блестя,뛰오나다
880,funkeln::V,искря,불티가잍어나다
881,lärmen::V,шумя,떠들다
882,läuten::V,звъня,울시다
883,klingeln::V,звъня,초닌총을울리다
884,klirren::V,звънтя,탁탁울리다
885,klirren::V,дрънкам,탁탁울리다
886,brausen::V,буча,쏴쏴소리내다
887,rauschen::V,шумя,솨솨
888,klingen::V,звуча,반향하다
889,bellen::V,лая,짖다
890,heulen::V,вия,포효하다
891,heulen::V,рева,포효하다
892,blasen::V,духна,불다
893,pfeifen::V,свиря,피리를불다
894,schreien::V,крещя,절규하다
895,stöhnen::V,стена,신음하다
896,stöhnen::V,пъшкам,신음하다
897,zittern::V,треперя,저뉼하다
898,leben::V,живея,살다
899,geboren werden::V,родя се,태어난
900,atmen::V,дишам,숨쉬다
901,trinken::V,пия,마시다
902,essen::V,ям,먹다
903,schlucken::V,гълтам,들이켜다
904,müde werden::V,уморя се,
905,einschlafen::V,заспя,잠들다
906,schlafen::V,спя,자다
907,aufwachen::V,събудя се,눈트다
908,aufstehen::V,стана,서다
909,sich erholen::V,отдъхвам си,회복하다
910,krank werden::V,заболея,
911,krank sein::V,боледувам,
912,schmerzen::V,боля,아프다
913,husten::V,кашлям,잔기침하다
914,genesen::V,оздравея,낫다
915,sterben::V,умра,죽다
916,umkommen::V,загина,못쓰게되다
917,sich bewegen::V,движа се,움직이다
918,sich bewegen::V,мърдам се,움직이다
919,sich rühren::V,движа се,움직이다
920,sich erheben::V,стана,이러서다
921,sich setzen::V,седна,앉히다
922,hinfallen::V,падна,넘어지다
923,laufen::V,ходя,걷다
924,schreiten::V,крача,보행하다
925,spazierengehen::V,разхождам се,산보하다
926,eilen::V,бързам,서둘다
927,sich beeilen::V,побързам,서둘게하다
928,sausen::V,тичам,서들러 떠나다
929,rennen::V,бягам,달리다
930,springen::V,скачам,도약하다
931,klettern::V,катеря се,갑겨오르다
932,schaukeln::V,люлея се,흔들리게하다
933,kriechen::V,лазя,기다
934,kriechen::V,пълзя,기다
935,schwimmen::V,плувам,헤엄치다
936,tauchen::V,гмуркам се,잠기다
937,rudern::V,греба,물을헤치다
938,fahren::V,пътувам,가다
939,fahren::V,пътувам,나르다
940,fliegen::V,летя,날다
941,fliegen::V,хвърча,날다
942,gehen::V,ида,가다
943,gehen::V,вървя,가다
944,weggehen::V,отида си,팔리다
945,abfahren::V,отпътувам,출발하다
946,anhalten::V,спра се,멈추다
947,hineingehen::V,влизам,(그리로)가다
948,eintreten::V,вляза,들러가다
949,kommen::V,ида,오다
950,kommen::V,дойда,오다
951,ankommen::V,пристигна,고챀하다
952,zurückkommen::V,върна се,보기
953,bleiben::V,остана,체류
954,warten::V,чакам,기다리다
955,erwarten::V,очаквам,기대하다
956,suchen::V,търся,찾다
957,suchen::V,търся,구하다
958,finden::V,намеря,찾아내다
959,versuchen::V,опитам,시험하다
960,vorbereiten::V,подготвя,재비하다
961,lieben::V,любя,사랑하다
962,mögen::V,обичам,줗아하다
963,lachen::V,смея се,웃다
964,rühren::V,трогна,건드리다
965,weinen::V,плача,울다
966,schimpfen::V,ругая,꾸짖다
967,schimpfen::V,псувам,꾸짖다
968,sich ärgern::V,ядосам се,화를내게 하다
969,sich fürchten::V,боя се,두려원하다
970,sich fürchten::V,страхувам се,두려원하다
971,fürchten::V,боя се от,두려원하다
972,fürchten::V,страхувам се от,두려원하다
973,fliehen::V,бягам,도망치다
974,flüchten::V,бягам,도주하다
975,flüchten::V,избягам,도주하다
976,sehen::V,видя,보다
977,anschauen::V,гледам,바라보다
978,ansehen::V,поглеждам,바라보다
979,hören::V,чувам,듣다
980,zuhören::V,слушам,듣다
981,probieren::V,опитам,시식하다
982,riechen::V,подуша,내새를맡다
983,fühlen::V,усещам,느끼다
984,fühlen::V,чувствувам,느끼다
985,scheinen::V,изглеждам,...것같다
986,zu sehen sein::V,виждам се,보이는
987,vernehmen::V,доловя,듣다
988,vernehmen::V,доловя,들어서일다
989,frieren::V,мръзна,춥다
990,tun::V,правя,하다
991,können::V,мога,할주릴다
992,wollen::V,ща,바라다
993,wollen::V,искам,바라다
994,anfangen::V,започна,시작하다
995,beenden::V,свърша,다하다
996,beenden::V,завърша,다하다
997,aufhören::V,престана,그만두다
998,gelingen::V,успея,성국하다
999,gelingen::V,сполуча,성국하다
1000,geraten::V,удам се,잘되어가다
1001,öffnen::V,отворя,열다
1002,schließen::V,затворя,추측하다
1003,stellen::V,поставя,세우다
1004,setzen::V,туря,놓다
1005,legen::V,сложа,눕히다
1006,legen::V,слагам,눕히다
1007,berühren::V,докосна,대다
1008,verbinden::V,свържа,옝열하다
1009,bedecken::V,покрия,덮다
1010,aufhängen::V,закача,매달다
1011,anzünden::V,запаля,점화하다
1012,aufheben::V,вдигна,위로올리다
1013,aufheben::V,повдигна,위로올리다
1014,zurücklassen::V,оставя,튀에남기다
1015,verlieren::V,загубя,잃다
1016,fallen lassen::V,изпусна,떨어뜨리다
1017,machen::V,направя,하다
1018,herstellen::V,произведа,제조하다
1019,bauen::V,строя,짓다
1020,reparieren::V,поправя,수셩자다
1021,verbessern::V,подобря,정정하다
1022,ändern::V,променя,바꾸다
1023,graben::V,копая,파다
1024,beugen::V,прегъна,구부리다
1025,biegen::V,прегъна,굽히다
1026,drehen::V,въртя,회전
1027,wenden::V,обърна,회전시키다
1028,umdrehen::V,обърна,회전시키다
1029,heben::V,вдигам,일으아키다
1030,hochheben::V,издигна,틀어올리다
1031,ergreifen::V,хвана,잡다
1032,ergreifen::V,обхвана,잡다
1033,halten::V,държа,잡다
1034,drücken::V,натискам,누르다
1035,drücken::V,притискам,누르다
1036,schieben::V,тикам,밀다
1037,kratzen::V,одраскам,긁다
1038,lecken::V,лижа,핥다
1039,lecken::V,ближа,핥다
1040,beißen::V,хапя,물다
1041,beißen::V,ухапя,물다
1042,abreißen::V,откъсна,
1043,abschneiden::V,отрежа,귾어내다
1044,binden::V,вържа,매다
1045,stecken::V,пъхна,찌르다
1046,brechen::V,троша,금
1047,klopfen::V,чукам,치다
1048,hauen::V,бия,때리다
1049,kleben::V,лепя,들러붙다
1050,kleben::V,залепя,들러붙다
1051,reiben::V,трия,문지르다
1052,reiben::V,търкам,문지르다
1053,streichen::V,намажа,쓰다듬다
1054,schleifen::V,остря,갈다
1055,schneiden::V,режа,베다
1056,rütteln::V,разтърсвам,흔들다
1057,schütteln::V,клатя,흔들다
1058,schütteln::V,друсам,흔들다
1059,schwenken::V,размахам,흔들다
1060,schütten::V,сипя,따르다
1061,füllen::V,напълня,담다
1062,einwickeln::V,увия,싸다
1063,einwickeln::V,завия,싸다
1064,tragen::V,нося,지우다
1065,schleppen::V,влача,끌다
1066,ziehen::V,тегля,당기다
1067,ziehen::V,дръпна,당기다
1068,aufbewahren::V,съхраня,간직하다
1069,werfen::V,хвърля,던지다
1070,fangen::V,ловя,밥다
1071,fangen::V,уловя,밥다
1072,packen::V,хвана,쥐다
1073,verstecken::V,крия,숨기다
1074,verstecken::V,скрия,숨기다
1075,teilen::V,разделя,나누다
1076,schicken::V,изпращам,보내다
1077,bringen::V,донеса,가겨
1078,hinzufügen::V,прибавя,부가하다
1079,bekommen::V,сдобия се,얻다
1080,erhalten::V,получа,지니다
1081,nehmen::V,взема,잡다
1082,wählen::V,избирам,선거하다
1083,auswählen::V,избера,선출하다
1084,bewahren::V,пазя,저장보종
1085,behindern::V,преча,훼방하다
1086,behindern::V,спъвам,훼방하다
1087,verderben::V,разваля,못쓰게 되다
1088,beschädigen::V,повредя,상하게하다
1089,zerbrechen::V,счупя,깨뜨리다
1090,zerreißen::V,скъсам,잡아쫓다
1091,zerstören::V,разруша,파괴하다
1092,verbrennen::V,изгоря,소실하다
1093,geben::V,дам,주다
1094,reichen::V,подам,내일다
1095,schenken::V,подаря,주다
1096,versprechen::V,обещая,약속하다
1097,wünschen::V,желая,바라다
1098,loben::V,хваля,칭찬하다
1099,küssen::V,целувам,키스하다
1100,wiegen::V,люлея,어르다
1101,zudecken::V,покрия,뚜꺼을하다
1102,wecken::V,събудя,깨우다
1103,zeigen::V,покажа,보이다
1104,führen::V,водя,가게하다
1105,führen::V,заведа,가게하다
1106,lehren::V,уча,가르치다
1107,unterrichten::V,преподавам,가르지다
1108,aufziehen::V,отгледам,사육하다
1109,leiten::V,ръководя,이끌다
1110,leiten::V,управлявам,이끌다
1111,antreiben::V,подкарвам,몰다
1112,lassen::V,накарам,내버려두다
1113,einladen::V,поканя,초청하다
1114,vereinigen::V,съединя,하나로하다
1115,besuchen::V,посетя,방문하다
1116,treffen::V,срещна,만나다
1117,sich versammeln::V,събера се,조립하다
1118,spielen::V,играя,눌다
1119,singen::V,пея,노래하다
1120,tanzen::V,танцувам,춤추하다
1121,sich trennen::V,разделя се,가르다
1122,verlassen::V,напусна,버림받은
1123,retten::V,спася,구조하다
1124,bewachen::V,охранявам,치키다
1125,schützen::V,запазя,보호하다
1126,verteidigen::V,защитя,막다
1127,sich schlagen::V,бия се,치다
1128,schießen::V,стрелям,쏘다
1129,siegen::V,победя,이기다
1130,ärgern::V,ядосам,성을내게하다
1131,schlagen::V,бия,치다
1132,schlagen::V,ударя,치다
1133,treten::V,ритам,디디다
1134,stechen::V,бодна,찌르다
1135,stoßen::V,бутна,찌르다
1136,stoßen::V,блъсна,찌르다
1137,stören::V,смутя,움직이다
1138,belästigen::V,отегча,괴롭히다
1139,belästigen::V,безпокоя,괴롭히다
1140,verbergen::V,скрия,숨기다
1141,täuschen::V,измамя,속이다
1142,betrügen::V,измамя,속이다
1143,töten::V,убия,죽이다
1144,töten::V,умъртвя,죽이다
1145,wohnen::V,живея,실다
1146,arbeiten::V,работя,일하다
1147,sammeln::V,събера,모으다
1148,pflücken::V,бера,꿔다
1149,pflücken::V,откъсна,꿔다
1150,jagen::V,ловувам,사냥하다
1151,fischen::V,ловя риба,고기를잡다
1152,fassen::V,хвана,움켜쥐다
1153,hüten::V,пазя,망보다
1154,treiben::V,карам,몰아세우다
1155,anbinden::V,завържа,묶다
1156,füttern::V,храня,사료를주다
1157,melken::V,доя,젖을짜다
1158,hacken::V,сека,자르다
1159,gießen::V,полея,물을대다
1160,reifen::V,узрея,성숙하다
1161,zubereiten::V,приготвя,조제하다
1162,kochen::V,варя,요리하다
1163,backen::V,пека,쿱다
1164,braten::V,пържа,굽다
1165,umrühren::V,разбъркам,교반하다
1166,stricken::V,плета,뜨개질하다
1167,nähen::V,шия,꿰매다
1168,färben::V,боядисам,채색하다
1169,reinigen::V,почистя,청소하다
1170,waschen::V,мия,씻다
1171,waschen::V,пера,씻다
1172,abwischen::V,избърша,닦다
1173,spülen::V,плакна,씻다
1174,fegen::V,измета,소체하다
1175,kehren::V,мета,청소하다
1176,baden::V,къпя се,감다
1177,sich waschen::V,мия се,모믈 씻다
1178,ausziehen::V,съблека,벗다
1179,anziehen::V,облека,끌어움직이다
1180,sich anziehen::V,облека се,
1181,kämmen::V,реша,빗다
1182,kämmen::V,вчеша,빗다
1183,schmücken::V,накича,치레하다
1184,sagen::V,кажа,말하다
1185,sprechen::V,говоря,말하다
1186,reden::V,говоря,이야기하다
1187,sich unterhalten::V,разговарям,
1188,fragen::V,запитам,질문하다
1189,bitten::V,моля,원하다
1190,erzählen::V,разкажа,이야기하다
1191,mitteilen::V,съобщя,이야기하다
1192,nennen::V,нарека,부르다
1193,rufen::V,викам,불러내다
1194,rufen::V,повикам,불러내다
1195,prahlen::V,хваля се,자랑하다
1196,übersetzen::V,преведа,번역하다
1197,denken::V,мисля,생각하다
1198,glauben::V,вярвам,믿다
1199,bemerken::V,забележа,인자하다
1200,erkennen::V,позная,인식하다
1201,begreifen::V,схвана,파악하다
1202,verstehen::V,разбера,이해하다
1203,lernen::V,уча се,배우다
1204,wissen::V,зная,알다
1205,sich erinnern an::V,спомня си за,상기하다
1206,vergessen::V,забравя,잊다
1207,messen::V,меря,측정하다
1208,zählen::V,броя,세다
1209,rechnen::V,сметна,게산하다
1210,lesen::V,чета,읽다
1211,malen::V,рисувам,그리다
1212,zeichnen::V,рисувам,소묘하다
1213,schreiben::V,пиша,쓰다
1214,besitzen::V,имам,소유하다
1215,besitzen::V,притежавам,소유하다
1216,kaufen::V,купя,사다
1217,kaufen::V,купувам,사다
1218,verkaufen::V,продам,팔다
1219,bezahlen::V,заплатя,지불하다
1220,zahlen::V,платя,치르다
1221,beherrschen::V,владея,지배하다
1222,ertragen::V,понеса,참다
1223,Platte::N,,탤
1224,Platte::N,,금속판
1225,Stütze::N,,버팀목
1226,stehlen::V,,훔치다
