,Concept_ID,tt,ar
794,vor::PRP,алдыннан,أمام
795,hinter::PRP,арттан,خلف
796,hinter::PRP,арттан,وراء
797,unter::PRP,астында,تحت
798,durch::PRP,аша,عبر
799,durch::PRP,аша,خلال
800,neben::PRP,тирәсендә,جنب
801,neben::PRP,тирәсендә,بجانب
802,zwischen::PRP,арасында,بين
803,wegen::PRP,сәбәпле,بسبب
804,dies::PRN,бу,هذا
805,das::PRN,ул,ذلك
806,alles::PRN,һәммә,الكل
807,ich::PRN,мин,أنا
808,du::PRN,син,أنت
809,er::PRN,ул,هو
810,wir::PRN,без,نحن
811,ihr::PRN,сез,أنتم
812,ihr::PRN,сез,أنتن
813,sie::PRN,ул,هم
814,sie::PRN,ул,هن
815,was::FPRN,ни,ما
816,was::FPRN,нәрсә,ما
817,wer::FPRN,кем,من
818,wo::FADV,кайда,أين
819,wohin::FADV,кая,إلى أين
820,wie::FADV,ничек,كيف
821,warum::FADV,нигә,لماذا
822,wieviel::FNUM,ничә,كم
823,eins::NUM,бер,واحد
824,zwei::NUM,ике,اثنين
825,drei::NUM,өч,ثلاثة
826,vier::NUM,дүрт,أربعة
827,fünf::NUM,биш,خمسة
828,sechs::NUM,алты,ستة
829,sieben::NUM,җиде,سبعة
830,acht::NUM,сигез,ثمانية
831,neun::NUM,тугыз,تسعة
832,zehn::NUM,ун,عشرة
833,elf::NUM,унбер,أحد عشر
834,zwölf::NUM,унике,اثنا عشر
835,zwanzig::NUM,егерме,عشرون
836,dreißig::NUM,утыз,ثلاثون
837,vierzig::NUM,кырык,أربعون
838,fünfzig::NUM,илле,خمسون
839,sechzig::NUM,алтмыш,ستون
840,siebzig::NUM,җитмеш,سبعون
841,achtzig::NUM,сиксән,ثمانون
842,neunzig::NUM,туксан,تسعون
843,hundert::NUM,йөз,مئة
844,tausend::NUM,мең,ألف
845,und::CNJ,вә,و
846,oder::CNJ,яки,أو
847,oder::CNJ,яисә,أو
848,stehen::V,тору,وقف
849,sitzen::V,утыру,جلس
850,liegen::V,яту,رقد
851,hängen::V,эленү,تعلق
852,werden::V,булу,صار
853,werden::V,булу,أصبح
854,passieren::V,булу,حدث
855,beginnen::V,башлану,ابتدأ
856,enden::V,бетү,انتهى
857,wechseln::V,үзгәртү,تغير
858,aufgehen[Sonne]::V,чыгу,شرق
859,untergehen[Sonne]::V,бату,غرب
860,scheinen[Sonne]::V,яктырту,أضاء
861,donnern::V,күкрәү,رعد
862,wehen::V,исү,هب
863,strömen::V,агу,جرى
864,fließen::V,агу,سال
865,sich drehen::V,бөтерелү,دار
866,schwanken::V,икеләнү,ترنح
867,schwingen::V,тирбәлү,ترجح
868,fallen::V,егылу,سقط
869,brennen::V,яну,احترق
870,rauchen::V,төтәү,دخن
871,rauchen::V,төтенләү,دخن
872,regnen::V,яву,أمطر
873,gefrieren::V,кату,تجمد
874,tauen::V,эрү,ذاب
875,tauen::V,эретү,ذاب
876,schmelzen::V,эрү,ذاب
877,schmelzen::V,эретү,ذاب
878,trocknen::V,кибү,نشف
879,sieden::V,ургылу,غلى
880,faulen::V,черү,فسد
881,verfaulen::V,черү,تعفن
882,reißen::V,өзелү,انقطع
883,versinken::V,бату,غرق
884,vergehen::V,авышу,مضى
885,erscheinen::V,пәйда булу,لاح
886,erscheinen::V,пәйда булу,ظهر
887,verschwinden::V,югалу,غاب
888,verschwinden::V,юк булу,غاب
889,sinken::V,кимү,هبط
890,sinken::V,кайту,هبط
891,abnehmen::V,азаю,نقص
892,zunehmen::V,арту,ازداد
893,zunehmen::V,күбәю,ازداد
894,zunehmen::V,ишәю,ازداد
895,steigen::V,үсү,صعد
896,steigen::V,үсү,ارتفع
897,wachsen::V,үсү,نما
898,wachsen::V,үсү,نبت
899,glänzen::V,ялкылдау,لمع
900,funkeln::V,ялтырау,تلألأ
901,lärmen::V,шаулау,ضج
902,lärmen::V,шаулау,صخب
903,läuten::V,шалтырату,قرع
904,klingeln::V,шалтырату,دق
905,klirren::V,чылтырау,قعقع
906,brausen::V,давыллау,عج
907,brausen::V,дулау,عج
908,rauschen::V,кыштырдау,حف
909,klingen::V,ишетелү,رن
910,bellen::V,өрү,نبح
911,heulen::V,улау,عوى
912,blasen::V,өрү,نفخ
913,pfeifen::V,сызгырту,صفر
914,schreien::V,кычкыру,صرخ
915,stöhnen::V,ыңгырашу,أن
916,zittern::V,калтырау,ارتعش
917,zittern::V,калтырану,ارتعش
918,leben::V,яшәү,عاش
919,leben::V,гомер итү,عاش
920,geboren werden::V,туу,ولد
921,atmen::V,сулау,تنفس
922,trinken::V,эчү,شرب
923,essen::V,ашау,أكل
924,schlucken::V,йоту,جرع
925,müde werden::V,ялыгу,تعب
926,müde werden::V,йөгенү,تعب
927,einschlafen::V,йокыга китү,نام
928,schlafen::V,йоклау,نام
929,aufwachen::V,уяну,استيقظ
930,aufstehen::V,тору,قام
931,sich erholen::V,ял алу,استجم
932,sich erholen::V,истирахәт итү,استجم
933,krank werden::V,чирләү,مرض
934,krank sein::V,чирләү,مرض
935,schmerzen::V,авырту,آلم
936,husten::V,ютәлләү,كح
937,husten::V,ютәлләү,سعل
938,genesen::V,савыгу,نقه
939,genesen::V,сәламәтләнү,نقه
940,sterben::V,үлү,مات
941,sterben::V,дөнья кую,مات
942,sterben::V,вафат булу,مات
943,umkommen::V,үлү,هلك
944,sich bewegen::V,йөрү,تحرك
945,sich rühren::V,кыймылдау,تحرك
946,sich erheben::V,басу,قام
947,sich setzen::V,утыру,جلس
948,hinfallen::V,егылу,وقع
949,laufen::V,җәяүләү,مشى
950,schreiten::V,атлау,خطا
951,spazierengehen::V,йөрү,تنزه
952,spazierengehen::V,йөргенү,تنزه
953,eilen::V,ашыгу,عجل
954,sich beeilen::V,ашыгу,استعجل
955,sich beeilen::V,кызулау,استعجل
956,sausen::V,җилдерү,أسرع
957,rennen::V,йөгерү,عدا
958,rennen::V,йөгерү,ركض
959,springen::V,сикерү,قفز
960,klettern::V,үрмәләү,تسلق
961,schaukeln::V,атыну,تأرجح
962,kriechen::V,шуышу,دب
963,kriechen::V,шуышу,زحف
964,kriechen::V,үрмәләү,دب
965,kriechen::V,үрмәләү,زحف
966,schwimmen::V,йөзү,سبح
967,tauchen::V,чуму,غطس
968,rudern::V,ишү,جذف
969,fahren::V,бару,ركب
970,fahren::V,бару,سافر
971,fliegen::V,очу,طار
972,gehen::V,йөрү,سار
973,gehen::V,йөрү,ذهب
974,weggehen::V,китү,ذهب
975,weggehen::V,китү,انصرف
976,abfahren::V,кузгалу,رحل
977,anhalten::V,тукталу,توقف
978,hineingehen::V,инү,دخل
979,eintreten::V,инү,دخل
980,kommen::V,килү,أتى
981,kommen::V,килү,جاء
982,ankommen::V,бару,وصل
983,zurückkommen::V,кире кайту,عاد
984,zurückkommen::V,кире кайту,رجع
985,bleiben::V,калу,مكث
986,warten::V,көтү,انتظر
987,erwarten::V,көтү,ترقب
988,erwarten::V,көтү,انتظر
989,suchen::V,эзләү,بحث
990,finden::V,табу,وجد
991,versuchen::V,маташу,حاول
992,vorbereiten::V,хәзерләү,أعد
993,vorbereiten::V,хәзерләү,حضر
994,lieben::V,сөю,أحب
995,lieben::V,ярату,أحب
996,mögen::V,өнәү,أحب
997,lachen::V,көлү,ضحك
998,rühren::V,дулкынландыру,أثر
999,weinen::V,елау,بكى
1000,schimpfen::V,сүгү,سب
1001,schimpfen::V,сүгү,شتم
1002,schimpfen::V,сүгенү,سب
1003,schimpfen::V,сүгенү,شتم
1004,sich ärgern::V,ачулану,زعل
1005,sich fürchten::V,курку,هاب
1006,fürchten::V,калтырау,خاف
1007,fürchten::V,калтырау,خشي
1008,fürchten::V,калтырану,خاف
1009,fürchten::V,калтырану,خشي
1010,fliehen::V,арка бирү,هرب
1011,flüchten::V,качу,فر
1012,sehen::V,күрү,رأى
1013,anschauen::V,карау,نظر
1014,ansehen::V,карау,نظر
1015,ansehen::V,күзәтү,نظر
1016,hören::V,ишетү,سمع
1017,zuhören::V,тыңлау,أصغى
1018,probieren::V,тату,ذاق
1019,riechen::V,иснәү,شم
1020,riechen::V,иснәү,استنشق
1021,fühlen::V,тою,شعر
1022,fühlen::V,сизү,شعر
1023,scheinen::V,күренү,ظهر
1024,zu sehen sein::V,күренү,ظهر
1025,vernehmen::V,ишетү,سمع
1026,frieren::V,өшү,بردان
1027,frieren::V,күшегү,بردان
1028,tun::V,итү,فعل
1029,können::V,алу,قدر
1030,können::V,алу,استطاع
1031,wollen::V,теләү,شاء
1032,wollen::V,теләү,أراد
1033,anfangen::V,керешү,بدأ
1034,beenden::V,бетерү,أنهى
1035,beenden::V,тәмамлау,أنهى
1036,aufhören::V,бетү,توقف
1037,aufhören::V,бетү,انقطع
1038,gelingen::V,уңу,نجح
1039,geraten::V,сабышу,طلع
1040,öffnen::V,ачу,فتح
1041,schließen::V,ябу,أغلق
1042,stellen::V,кую,وضع
1043,stellen::V,кую,أقام
1044,setzen::V,утырту,أجلس
1045,legen::V,яткыру,وضع
1046,berühren::V,тию,مس
1047,berühren::V,тию,لمس
1048,verbinden::V,ялгау,ربط
1049,verbinden::V,ялгау,وصل
1050,bedecken::V,өрту,غطى
1051,bedecken::V,каплау,غطى
1052,bedecken::V,томалау,غطى
1053,aufhängen::V,асу,علق
1054,anzünden::V,кабызу,أوقد
1055,aufheben::V,күтәрү,لقط
1056,zurücklassen::V,калдыру,ترك
1057,verlieren::V,югалту,فقد
1058,fallen lassen::V,төшерү,أسقط
1059,machen::V,ясау,فعل
1060,machen::V,эшләү,فعل
1061,herstellen::V,ясау,صنع
1062,herstellen::V,ясау,أنتج
1063,bauen::V,кору,بنى
1064,bauen::V,кору,شيد
1065,reparieren::V,төзәтү,صلح
1066,verbessern::V,яхшырту,صحح
1067,ändern::V,үзгәртү,غير
1068,graben::V,казу,حفر
1069,beugen::V,ию,ثنى
1070,beugen::V,ию,أحنى
1071,biegen::V,бөгү,لوى
1072,drehen::V,бору,أدار
1073,drehen::V,бору,دور
1074,drehen::V,бөтерү,أدار
1075,drehen::V,бөтерү,دور
1076,wenden::V,бору,قلب
1077,umdrehen::V,түнтәрү,قلب
1078,heben::V,күтәрү,رفع
1079,hochheben::V,күтәрү,رفع
1080,ergreifen::V,эләктерү,مسك
1081,halten::V,тоту,مسك
1082,drücken::V,кысу,ضغط
1083,schieben::V,кузгату,حرك
1084,kratzen::V,тырнау,خدش
1085,lecken::V,ялау,لعق
1086,beißen::V,тешләү,عض
1087,abreißen::V,өзү,قلع
1088,abschneiden::V,кыю,قطع
1089,abschneiden::V,кисү,قطع
1090,binden::V,бәйләү,ربط
1091,stecken::V,төртү,دس
1092,stecken::V,тыгу,دس
1093,brechen::V,сындыру,كسر
1094,klopfen::V,шаку,طرق
1095,klopfen::V,шакылдау,طرق
1096,hauen::V,кыйнау,ضرب
1097,kleben::V,ябыштыру,ألصق
1098,reiben::V,ышку,حك
1099,streichen::V,ягу,نشر
1100,schleifen::V,кайрау,سن
1101,schneiden::V,кисү,قطع
1102,rütteln::V,селкетү,رج
1103,schütteln::V,селкетү,هز
1104,schwenken::V,болгау,لوح
1105,schütten::V,кою,صب
1106,füllen::V,тутыру,ملأ
1107,einwickeln::V,төрү,لف
1108,tragen::V,ташу,حمل
1109,schleppen::V,сөйрәү,سحب
1110,schleppen::V,өстерәү,سحب
1111,ziehen::V,тарту,سحب
1112,aufbewahren::V,саклау,حفظ
1113,werfen::V,ыргыту,رمى
1114,werfen::V,ыргыту,ألقى
1115,fangen::V,тоту,التقط
1116,packen::V,эләктерү,مسك
1117,verstecken::V,яшерү,خبأ
1118,teilen::V,бүлү,قسم
1119,schicken::V,җибәрү,بعث
1120,schicken::V,җибәрү,أرسل
1121,bringen::V,китерү,جلب
1122,hinzufügen::V,өстәү,أضاف
1123,bekommen::V,алу,حصل
1124,erhalten::V,алу,استلم
1125,nehmen::V,алу,أخذ
1126,wählen::V,сайлау,اختار
1127,auswählen::V,сайлау,انتقى
1128,bewahren::V,саклау,حافظ
1129,behindern::V,комачаулау,عاق
1130,verderben::V,бозу,أفسد
1131,beschädigen::V,бозу,أضر
1132,zerbrechen::V,вату,كسر
1133,zerreißen::V,өзү,مزق
1134,zerreißen::V,ерту,مزق
1135,zerstören::V,җимерү,دمر
1136,verbrennen::V,яндыру,حرق
1137,verbrennen::V,көйдерү,حرق
1138,geben::V,бирү,أعطى
1139,reichen::V,тапшыру,ناول
1140,schenken::V,бүләкләү,وهب
1141,versprechen::V,вәгъдә бирү,وعد
1142,wünschen::V,котлау,تمنى
1143,loben::V,мактау,مدح
1144,küssen::V,үбү,قبل
1145,wiegen::V,тирбәтү,هدهد
1146,zudecken::V,ябу,غطى
1147,zudecken::V,бөркәү,غطى
1148,wecken::V,уяту,أيقظ
1149,zeigen::V,күрсәтү,أرى
1150,führen::V,йөртү,دل
1151,lehren::V,өйрәтү,علم
1152,unterrichten::V,укыту,علم
1153,aufziehen::V,асрау,ربى
1154,leiten::V,җитәкләү,دل
1155,leiten::V,җитәкләү,أدار
1156,antreiben::V,куалау,حث
1157,antreiben::V,әйдәләү,حث
1158,antreiben::V,ашыктыру,حث
1159,lassen::V,мәҗбүр итү,حدا
1160,einladen::V,чакыру,دعا
1161,vereinigen::V,берләштерү,وحد
1162,besuchen::V,керешү,زار
1163,treffen::V,очрату,قابل
1164,sich versammeln::V,җыелышу,اجتمع
1165,spielen::V,уйнау,لعب
1166,singen::V,җырлау,غنى
1167,tanzen::V,бию,رقص
1168,sich trennen::V,аерылу,افترق
1169,sich trennen::V,ташлашу,افترق
1170,verlassen::V,ташлау,ترك
1171,verlassen::V,калдыру,ترك
1172,retten::V,коткару,نجى
1173,retten::V,коткару,أنقذ
1174,bewachen::V,каравыллау,حرس
1175,schützen::V,ышыклау,حمى
1176,verteidigen::V,яклау,دافع
1177,verteidigen::V,саклау,دافع
1178,sich schlagen::V,сугышу,تضارب
1179,schießen::V,ату,أطلق
1180,siegen::V,җиңү,انتصر
1181,ärgern::V,ачуландыру,أزعل
1182,schlagen::V,ору,ضرب
1183,schlagen::V,бәрү,ضرب
1184,schlagen::V,тукмау,ضرب
1185,treten::V,тибү,رفس
1186,stechen::V,кадау,شك
1187,stoßen::V,этү,دفع
1188,stehlen::V,урлау,سرق
1189,stören::V,комачаулау,ضايق
1190,belästigen::V,борчу,أزعج
1191,belästigen::V,билмазалау,أزعج
1192,verbergen::V,яшерү,كتم
1193,täuschen::V,алдату,خدع
1194,betrügen::V,хәрәмләшү,غش
1195,töten::V,үтерү,قتل
1196,wohnen::V,яшәү,سكن
1197,arbeiten::V,эшләү,عمل
1198,arbeiten::V,эшләү,اشتغل
1199,sammeln::V,туплау,جمع
1200,pflücken::V,өзү,جنى
1201,pflücken::V,өзү,قطف
1202,jagen::V,аулау,صاد
1203,fischen::V,балык тоту,اصطاد
1204,fassen::V,тоту,قبض
1205,hüten::V,көтү,رعى
1206,treiben::V,куалау,ساق
1207,anbinden::V,бәйләү,ربط
1208,füttern::V,туйдыру,علف
1209,melken::V,саву,حلب
1210,hacken::V,чабу,فرم
1211,gießen::V,сугару,سقى
1212,reifen::V,җитешү,نضج
1213,zubereiten::V,пешеренү,حضر
1214,kochen::V,пешерү,طبخ
1215,kochen::V,кайнату,طبخ
1216,backen::V,пешерү,خبز
1217,braten::V,куыру,قلى
1218,braten::V,куыру,حمر
1219,braten::V,кыздыру,قلى
1220,braten::V,кыздыру,حمر
1221,umrühren::V,бутау,قلب
1222,umrühren::V,болгату,قلب
1223,stricken::V,бәйләү,حاك
1224,nähen::V,тегү,خاط
1225,färben::V,ману,صبغ
1226,färben::V,ману,لون
1227,reinigen::V,чистарту,نظف
1228,waschen::V,юу,غسل
1229,abwischen::V,сөртү,مسح
1230,spülen::V,чайкау,شطف
1231,fegen::V,себерү,كنس
1232,kehren::V,себерү,كنس
1233,baden::V,коену,استحم
1234,sich waschen::V,юыну,اغتسل
1235,ausziehen::V,чишенү,خلع
1236,anziehen::V,кию,لبس
1237,sich anziehen::V,киенү,اكتسى
1238,kämmen::V,тарау,مشط
1239,schmücken::V,бизәү,زين
1240,schmücken::V,бизәкләү,زين
1241,sagen::V,дию,قال
1242,sagen::V,әйтү,قال
1243,sprechen::V,сөйләү,تكلم
1244,sprechen::V,сөйләшү,تكلم
1245,reden::V,сөйләү,تكلم
1246,sich unterhalten::V,сөйләшү,تحادث
1247,fragen::V,сорау,سأل
1248,fragen::V,сорашу,سأل
1249,bitten::V,үтенү,رجا
1250,erzählen::V,сөйләү,حكي
1251,mitteilen::V,белдерү,بلغ
1252,nennen::V,дию,سمى
1253,rufen::V,дәшү,نادى
1254,prahlen::V,мактану,فشر
1255,prahlen::V,мактану,تفاخر
1256,prahlen::V,шапырыну,فشر
1257,prahlen::V,шапырыну,تفاخر
1258,übersetzen::V,күчерү,ترجم
1259,denken::V,уйлау,فكر
1260,glauben::V,инану,اعتقد
1261,bemerken::V,искәрү,لاحظ
1262,erkennen::V,тану,عرف
1263,begreifen::V,аңлау,فهم
1264,begreifen::V,аңлау,أدرك
1265,begreifen::V,төшенү,فهم
1266,begreifen::V,төшенү,أدرك
1267,verstehen::V,аңлау,فهم
1268,verstehen::V,төшенү,فهم
1269,lernen::V,уку,درس
1270,lernen::V,өйрәнү,درس
1271,wissen::V,белү,علم
1272,sich erinnern an::V,хәтерләү,تذكر
1273,vergessen::V,оныту,نسي
1274,messen::V,үлчәү,قاس
1275,zählen::V,санау,عد
1276,zählen::V,санау,أحصى
1277,rechnen::V,исәпләү,حسب
1278,lesen::V,уку,قرأ
1279,malen::V,рәсем ясау,صور
1280,malen::V,сурәт ясау,صور
1281,malen::V,сурәтләү,صور
1282,zeichnen::V,язу-сызу,رسم
1283,zeichnen::V,сурәт ясау,رسم
1284,schreiben::V,язу,كتب
1285,besitzen::V,биләү,حاز
1286,besitzen::V,биләү,ملك
1287,kaufen::V,алу,اشترى
1288,verkaufen::V,сату,باع
1289,bezahlen::V,түләү,دفع
1290,zahlen::V,түләү,سدد
1291,beherrschen::V,ия булу,حكم
1292,ertragen::V,чыдау,أطاق
1293,ertragen::V,чыдау,تحمل
