,Concept_ID,os,se
2616,Zaun::N,гæрæн,а̄ййт
2617,Dach::N,уӕлхӕдзар,rehpie
2618,Dach::N,уӕлхӕдзар,dæhkko
2619,Dach::N,уӕлхӕдзар,gáhttu
2620,Dach::N,уӕлхӕдзар,káttu
2621,Dach::N,уӕлхӕдзар,laakk
2622,Dach::N,уӕлхӕдзар,пэ̄ҏҏтэ̄ля
2623,Dach::N,уӕлхӕдзар,кры̄ша
2624,Leiter::N,асин,raajtere
2625,Leiter::N,асин,tjajmos
2626,Leiter::N,асин,boagos
2627,Leiter::N,асин,ráidalas
2628,Leiter::N,асин,raidlâs
2629,Leiter::N,асин,лествец
2630,Besen::N,уисой,saehpie
2631,Besen::N,уисой,gaerpene
2632,Besen::N,уисой,njáman
2633,Besen::N,уисой,luvdá
2634,Besen::N,уисой,luvdá
2635,Besen::N,уисой,västt
2636,Besen::N,уисой,ва̄сст
2637,Spaten::N,бел,gåajvoe
2638,Spaten::N,бел,spádá
2639,Spaten::N,бел,goajvvo
2640,Spaten::N,бел,goaivu
2641,Spaten::N,бел,kuái'vu
2642,Spaten::N,бел,kuäivv
2643,Spaten::N,бел,куаййв
2644,Schaufel::N,æвгæнæн,gåajvoe
2645,Schaufel::N,æвгæнæн,gåjvun
2646,Schaufel::N,æвгæнæн,goajvvo
2647,Schaufel::N,æвгæнæн,goaivu
2648,Schaufel::N,æвгæнæн,kuái'vu
2649,Schaufel::N,æвгæнæн,kuäivv
2650,Schaufel::N,æвгæнæн,куаййв
2651,Schaufel::N,кæфой,gåajvoe
2652,Schaufel::N,кæфой,gåjvun
2653,Schaufel::N,кæфой,goajvvo
2654,Schaufel::N,кæфой,goaivu
2655,Schaufel::N,кæфой,kuái'vu
2656,Schaufel::N,кæфой,kuäivv
2657,Schaufel::N,кæфой,куаййв
2658,Gabel::N,вилкæ,tjåagka
2659,Gabel::N,вилкæ,gáffil
2660,Gabel::N,вилкæ,káffal
2661,Gabel::N,вилкæ,kaahvâl
2662,Gabel::N,вилкæ,velkk
2663,Gabel::N,вилкæ,а̄лльс
2664,Löffel::N,уидыг,buste
2665,Löffel::N,уидыг,bassti
2666,Löffel::N,уидыг,baste
2667,Löffel::N,уидыг,pastem
2668,Löffel::N,уидыг,pâ´sttem
2669,Löffel::N,уидыг,пасьтэмь
2670,Messer::N,кард,nejpie
2671,Messer::N,кард,nijbbe
2672,Messer::N,кард,niibi
2673,Messer::N,кард,nijbe
2674,Messer::N,кард,nei´bb
2675,Messer::N,кард,ныййп
2676,Nagel::N,зӕгӕл,spæjhkere
2677,Nagel::N,зӕгӕл,spiger
2678,Nagel::N,зӕгӕл,návlle
2679,Nagel::N,зӕгӕл,spiikkár
2680,Nagel::N,зӕгӕл,spijkkár
2681,Nagel::N,зӕгӕл,näu´ll
2682,Nagel::N,зӕгӕл,на̄ввьл
2683,Netz::N,хыз,viermie
2684,Netz::N,хыз,viermme
2685,Netz::N,хыз,næhtta
2686,Netz::N,хыз,fierbmi
2687,Netz::N,хыз,viermi
2688,Netz::N,хыз,säi´mm
2689,Netz::N,хыз,нӯжхьт
2690,Haken::N,хæдз,kruehkie
2691,Haken::N,хæдз,ruohkke
2692,Haken::N,хæдз,vagge
2693,Haken::N,хæдз,roahkki
2694,Haken::N,хæдз,faggi
2695,Haken::N,хæдз,kuák'ki
2696,Haken::N,хæдз,kuä´ǩ'ǩ
2697,Haken::N,хæдз,ва̄ӈӈк
2698,Haken::N,хæдз,куэххьк
2699,Haken::N,хæбырæгъ,kruehkie
2700,Haken::N,хæбырæгъ,ruohkke
2701,Haken::N,хæбырæгъ,vagge
2702,Haken::N,хæбырæгъ,roahkki
2703,Haken::N,хæбырæгъ,faggi
2704,Haken::N,хæбырæгъ,kuák'ki
2705,Haken::N,хæбырæгъ,kuä´ǩ'ǩ
2706,Haken::N,хæбырæгъ,ва̄ӈӈк
2707,Haken::N,хæбырæгъ,куэххьк
2708,Griff::N,фистон,rehpie
2709,Griff::N,фистон,taatje
2710,Griff::N,фистон,gavlla
2711,Griff::N,фистон,guottáldahka
2712,Griff::N,фистон,geavja
2713,Griff::N,фистон,novdâ
2714,Griff::N,фистон,nõđđ
2715,Griff::N,фистон,kå´ǧǧ
2716,Griff::N,фистон,нэ̄дт
2717,Schloss::N,гуыдыр,laesie
2718,Schloss::N,гуыдыр,lássa
2719,Schloss::N,гуыдыр,lohkka
2720,Schloss::N,гуыдыр,lukkâ
2721,Schloss::N,гуыдыр,lokk
2722,Schloss::N,гуыдыр,ло̄ххк
2723,Bild::N,ныв,guvvie
2724,Bild::N,ныв,gåvvå
2725,Bild::N,ныв,govva
2726,Bild::N,ныв,koṿe
2727,Bild::N,ныв,kartt
2728,Bild::N,ныв,картина
2729,Figur::N,кæрдгæныв,guvvie
2730,Figur::N,кæрдгæныв,gåvos
2731,Figur::N,кæрдгæныв,figuvrra
2732,Figur::N,кæрдгæныв,figuvra
2733,Figur::N,кæрдгæныв,kovos
2734,Figur::N,кæрдгæныв,kuâŋas
2735,Puppe::N,чындз,dåahka
2736,Puppe::N,чындз,dåhkko
2737,Puppe::N,чындз,doahkko
2738,Puppe::N,чындз,dohkká
2739,Puppe::N,чындз,duhkká
2740,Puppe::N,чындз,kuuhlaž
2741,Puppe::N,чындз,кукла
2742,Beutel::N,дзӕкъул,voessetje
2743,Beutel::N,дзӕкъул,påvsså
2744,Beutel::N,дзӕкъул,seahkaš
2745,Beutel::N,дзӕкъул,bursa
2746,Beutel::N,дзӕкъул,guhkkár
2747,Beutel::N,дзӕкъул,čooṿâs
2748,Beutel::N,дзӕкъул,siâk'k
2749,Beutel::N,дзӕкъул,kå´ššel
2750,Beutel::N,дзӕкъул,ве̄ҏҏц
2751,Bündel::N,баст,paantje
2752,Bündel::N,баст,buduk
2753,Bündel::N,баст,gurppe
2754,Bündel::N,баст,gihppu
2755,Bündel::N,баст,kiäs'tu
2756,Bündel::N,баст,šnâpp
2757,Bündel::N,баст,пуччк
2758,Tasche::N,хызын,veaskoe
2759,Tasche::N,хызын,væssko
2760,Tasche::N,хызын,lávkka
2761,Tasche::N,хызын,lávka
2762,Tasche::N,хызын,seahkka
2763,Tasche::N,хызын,lavkkâ
2764,Tasche::N,хызын,laukk
2765,Tasche::N,хызын,суӎӎьк
2766,Tasche::N,хызын,ло̄а̄ффк
2767,Tasche::N,дзæкъул,veaskoe
2768,Tasche::N,дзæкъул,væssko
2769,Tasche::N,дзæкъул,lávkka
2770,Tasche::N,дзæкъул,lávka
2771,Tasche::N,дзæкъул,seahkka
2772,Tasche::N,дзæкъул,lavkkâ
2773,Tasche::N,дзæкъул,laukk
2774,Tasche::N,дзæкъул,суӎӎьк
2775,Tasche::N,дзæкъул,ло̄а̄ффк
2776,Eimer::N,къæрта,bæhtoe
2777,Eimer::N,къæрта,skiello
2778,Eimer::N,къæрта,skállu
2779,Eimer::N,къæрта,eebir
2780,Eimer::N,къæрта,skääll
2781,Eimer::N,къæрта,е̄мьперь
2782,Eimer::N,чъыбыла,bæhtoe
2783,Eimer::N,чъыбыла,skiello
2784,Eimer::N,чъыбыла,skállu
2785,Eimer::N,чъыбыла,eebir
2786,Eimer::N,чъыбыла,skääll
2787,Eimer::N,чъыбыла,е̄мьперь
2788,Eimer::N,ведра,bæhtoe
2789,Eimer::N,ведра,skiello
2790,Eimer::N,ведра,skállu
2791,Eimer::N,ведра,eebir
2792,Eimer::N,ведра,skääll
2793,Eimer::N,ведра,е̄мьперь
2794,Deckel::N,сæр,luehkie
2795,Deckel::N,сæр,låhkke
2796,Deckel::N,сæр,lohkki
2797,Deckel::N,сæр,lokke
2798,Deckel::N,сæр,lå´ǩǩ
2799,Deckel::N,сæр,ко̄а̄ххтнэсс
2800,Deckel::N,æмбæрзæн,luehkie
2801,Deckel::N,æмбæрзæн,låhkke
2802,Deckel::N,æмбæрзæн,lohkki
2803,Deckel::N,æмбæрзæн,lokke
2804,Deckel::N,æмбæрзæн,lå´ǩǩ
2805,Deckel::N,æмбæрзæн,ко̄а̄ххтнэсс
2806,Geschirr::N,мигæнæн,lihtie
2807,Geschirr::N,мигæнæн,lihte
2808,Geschirr::N,мигæнæн,lihtit
2809,Geschirr::N,мигæнæн,litte
2810,Geschirr::N,мигæнæн,kärldõk
2811,Geschirr::N,мигæнæн,ка̄ррь
2812,Geschirr::N,мигæнæнтæ,lihtie
2813,Geschirr::N,мигæнæнтæ,lihte
2814,Geschirr::N,мигæнæнтæ,lihtit
2815,Geschirr::N,мигæнæнтæ,litte
2816,Geschirr::N,мигæнæнтæ,kärldõk
2817,Geschirr::N,мигæнæнтæ,ка̄ррь
2818,Sack::N,голлаг,voesse
2819,Sack::N,голлаг,vuossa
2820,Sack::N,голлаг,seahkka
2821,Sack::N,голлаг,sekkâ
2822,Sack::N,голлаг,siâk'k
2823,Sack::N,голлаг,ве̄ҏҏц
2824,Tasse::N,пиала,guksie
2825,Tasse::N,пиала,gåhppå
2826,Tasse::N,пиала,gohppu
2827,Tasse::N,пиала,pollo
2828,Tasse::N,пиала,kopp
2829,Tasse::N,пиала,на̄ххьп
2830,Tasse::N,къус,guksie
2831,Tasse::N,къус,gåhppå
2832,Tasse::N,къус,gohppu
2833,Tasse::N,къус,pollo
2834,Tasse::N,къус,kopp
2835,Tasse::N,къус,на̄ххьп
2836,Topf::N,аг,baetie
2837,Topf::N,аг,krovhte
2838,Topf::N,аг,rujtta
2839,Topf::N,аг,giebbme
2840,Topf::N,аг,báhti
2841,Topf::N,аг,gievdni
2842,Topf::N,аг,pääti
2843,Topf::N,аг,kruâitt
2844,Topf::N,аг,кӣммьн
2845,Topf::N,чысыл аг,baetie
2846,Topf::N,чысыл аг,krovhte
2847,Topf::N,чысыл аг,rujtta
2848,Topf::N,чысыл аг,giebbme
2849,Topf::N,чысыл аг,báhti
2850,Topf::N,чысыл аг,gievdni
2851,Topf::N,чысыл аг,pääti
2852,Topf::N,чысыл аг,kruâitt
2853,Topf::N,чысыл аг,кӣммьн
2854,Kessel::N,аг,giebnie
2855,Kessel::N,аг,skallo
2856,Kessel::N,аг,giebbme
2857,Kessel::N,аг,gieđbmi
2858,Kessel::N,аг,kiem'ni
2859,Kessel::N,аг,ǩie´mnn
2860,Kessel::N,аг,кӣммьн
2861,Essen::N,хӕрд,åesie
2862,Essen::N,хӕрд,beapmoe
2863,Essen::N,хӕрд,biebbmo
2864,Essen::N,хӕрд,borramuš
2865,Essen::N,хӕрд,purrâmâš
2866,Essen::N,хӕрд,porrmõš
2867,Essen::N,хӕрд,по̄ррмушш
2868,Nahrung::N,хойраг,beapmoe
2869,Nahrung::N,хойраг,biebbmo
2870,Nahrung::N,хойраг,biebmu
2871,Nahrung::N,хойраг,purrâmâš
2872,Nahrung::N,хойраг,porrmõš
2873,Nahrung::N,хойраг,по̄ррмушш
2874,Speise::N,хӕринаг,beapmoe
2875,Speise::N,хӕринаг,biebbmo
2876,Speise::N,хӕринаг,biebmu
2877,Speise::N,хӕринаг,määlis
2878,Speise::N,хӕринаг,aasâs
2879,Speise::N,хӕринаг,porrmõš
2880,Speise::N,хӕринаг,по̄ррмушш
2881,Fleisch::N,дзидза,bearkoe
2882,Fleisch::N,дзидза,oadtje
2883,Fleisch::N,дзидза,bierggo
2884,Fleisch::N,дзидза,biergu
2885,Fleisch::N,дзидза,uáž'ži
2886,Fleisch::N,дзидза,vuä´ǯ'ǯ
2887,Fleisch::N,дзидза,вуэннч
2888,Fleisch::N,фыдызгъӕл,bearkoe
2889,Fleisch::N,фыдызгъӕл,oadtje
2890,Fleisch::N,фыдызгъӕл,bierggo
2891,Fleisch::N,фыдызгъӕл,biergu
2892,Fleisch::N,фыдызгъӕл,uáž'ži
2893,Fleisch::N,фыдызгъӕл,vuä´ǯ'ǯ
2894,Fleisch::N,фыдызгъӕл,вуэннч
2895,Getreide::N,халсар,gernie
2896,Getreide::N,халсар,gårnne
2897,Getreide::N,халсар,gordni
2898,Getreide::N,халсар,valje
2899,Getreide::N,халсар,ле̄ййп
2900,Brei::N,кас,kraavhtse
2901,Brei::N,кас,ráktsa
2902,Brei::N,кас,buvru
2903,Brei::N,кас,suoḥâd
2904,Brei::N,кас,hutt
2905,Brei::N,кас,уххт
2906,Brot::N,дзул,gaahkoe
2907,Brot::N,дзул,lájbbe
2908,Brot::N,дзул,stummpa
2909,Brot::N,дзул,láibi
2910,Brot::N,дзул,gáhkku
2911,Brot::N,дзул,leibi
2912,Brot::N,дзул,lei´bb
2913,Brot::N,дзул,ле̄ййп
2914,Scheibe::N,къӕбӕр,snaejrie
2915,Scheibe::N,къӕбӕр,sárdde
2916,Scheibe::N,къӕбӕр,vajahas
2917,Scheibe::N,къӕбӕр,časkkis
2918,Scheibe::N,къӕбӕр,ča'skes
2919,Scheibe::N,къӕбӕр,ku´sǩǩ
2920,Scheibe::N,къӕбӕр,кусськ
2921,Fett::N,сой,buejtie
2922,Fett::N,сой,vuodja
2923,Fett::N,сой,buoidi
2924,Fett::N,сой,pyei'di
2925,Fett::N,сой,puõi´dd
2926,Fett::N,сой,пуййт
2927,Butter::N,нӕлхӕ,voeje
2928,Butter::N,нӕлхӕ,vuodja
2929,Butter::N,нӕлхӕ,vuodja
2930,Butter::N,нӕлхӕ,vuojâ
2931,Butter::N,нӕлхӕ,vuõjj
2932,Butter::N,нӕлхӕ,вӯйй
2933,Öl::N,зети,ålja
2934,Öl::N,зети,ulljo
2935,Öl::N,зети,oalljo
2936,Öl::N,зети,olju
2937,Öl::N,зети,oljo
2938,Öl::N,зети,vuõjj
2939,Öl::N,зети,вӯйй
2940,Salz::N,цӕхх,saelhtie
2941,Salz::N,цӕхх,sállte
2942,Salz::N,цӕхх,sálti
2943,Salz::N,цӕхх,sältti
2944,Salz::N,цӕхх,sä´ltt
2945,Salz::N,цӕхх,сӯлль
2946,Suppe::N,бас,joptse
2947,Suppe::N,бас,jupptsa
2948,Suppe::N,бас,málli
2949,Suppe::N,бас,määḷi
2950,Suppe::N,бас,lieṃâ
2951,Suppe::N,бас,liõmm
2952,Suppe::N,бас,лӣмм
2953,Honig::N,мыд,hååneske
2954,Honig::N,мыд,meda
2955,Honig::N,мыд,miehta
2956,Honig::N,мыд,mietâ
2957,Honig::N,мыд,miõtt
2958,Honig::N,мыд,мӣдт
2959,Milch::N,ӕхсыр,mielhkie
2960,Milch::N,ӕхсыр,mielkke
2961,Milch::N,ӕхсыр,mielki
2962,Milch::N,ӕхсыр,miel'kki
2963,Milch::N,ӕхсыр,mie´lǩǩ
2964,Milch::N,ӕхсыр,ма̄ййт
2965,Tee::N,цай,löövje
2966,Tee::N,цай,tedja
2967,Tee::N,цай,deadju
2968,Tee::N,цай,čee
2969,Tee::N,цай,teej̣â
2970,Tee::N,цай,čee
2971,Tee::N,цай,чайй
2972,Leder::N,мæскуы,hovre
2973,Leder::N,мæскуы,sassne
2974,Leder::N,мæскуы,náhkki
2975,Leder::N,мæскуы,leaira
2976,Leder::N,мæскуы,čevđi
2977,Leder::N,мæскуы,čåu´dd
2978,Leder::N,мæскуы,на̄ххьк
2979,Wolle::N,фӕсмын,ålloe
2980,Wolle::N,фӕсмын,hullo
2981,Wolle::N,фӕсмын,ullu
2982,Wolle::N,фӕсмын,ullo
2983,Wolle::N,фӕсмын,oll
2984,Wolle::N,фӕсмын,улл
2985,Stoff::N,хъуымац,tyjje
2986,Stoff::N,хъуымац,gápptás
2987,Stoff::N,хъуымац,stoaffa
2988,Stoff::N,хъуымац,ávnnas
2989,Stoff::N,хъуымац,käägus
2990,Stoff::N,хъуымац,aaunâs
2991,Stoff::N,хъуымац,лыййн
2992,Nadel::N,судзин,naaloe
2993,Nadel::N,судзин,nállo
2994,Nadel::N,судзин,nállu
2995,Nadel::N,судзин,nááḷu
2996,Nadel::N,судзин,neu´ll
2997,Nadel::N,судзин,нӣввьл
2998,Faden::N,ӕндах,laejkie
2999,Faden::N,ӕндах,hárppo
3000,Faden::N,ӕндах,árpu
3001,Faden::N,ӕндах,läigi
3002,Faden::N,ӕндах,lääi´j
3003,Faden::N,ӕндах,сӯнн
3004,Knopf::N,цӕппӕр,balhka
3005,Knopf::N,цӕппӕр,boallo
3006,Knopf::N,цӕппӕр,boallu
3007,Knopf::N,цӕппӕр,puál'lu
3008,Knopf::N,цӕппӕр,puäll
3009,Knopf::N,цӕппӕр,пуалл
3010,Knoten::N,ӕлхынцъ,tjoelme
3011,Knoten::N,ӕлхынцъ,tjuolmma
3012,Knoten::N,ӕлхынцъ,čuolbma
3013,Knoten::N,ӕлхынцъ,čuol'mâ
3014,Knoten::N,ӕлхынцъ,čuõlmm
3015,Knoten::N,ӕлхынцъ,чӯллм
3016,Farbe::N,ахорæн,klaerie
3017,Farbe::N,ахорæн,ivnne
3018,Farbe::N,ахорæн,bájnno
3019,Farbe::N,ахорæн,mola
3020,Farbe::N,ахорæн,fearga
3021,Farbe::N,ахорæн,maalâ
3022,Farbe::N,ахорæн,páinu
3023,Farbe::N,ахорæн,kälkk
3024,Farbe::N,ахорæн,по̄а̄ййн
3025,Kleidung::N,дарӕс,tyjje
3026,Kleidung::N,дарӕс,gárvvo
3027,Kleidung::N,дарӕс,bivttas
3028,Kleidung::N,дарӕс,piivtâs
3029,Kleidung::N,дарӕс,pivoh
3030,Kleidung::N,дарӕс,piiutâs
3031,Kleidung::N,дарӕс,о̄а̄з
3032,Hemd::N,хӕдон,sjåarhtoe
3033,Hemd::N,хӕдон,skirtto
3034,Hemd::N,хӕдон,báidi
3035,Hemd::N,хӕдон,päiđi
3036,Hemd::N,хӕдон,päidd
3037,Hemd::N,хӕдон,па̄ййт
3038,Kragen::N,æфцæггот,döörhke
3039,Kragen::N,æфцæггот,tjiebet
3040,Kragen::N,æфцæггот,tjehpuris
3041,Kragen::N,æфцæггот,čeabet
3042,Kragen::N,æфцæггот,kráva
3043,Kragen::N,æфцæггот,siä'pulâs
3044,Kragen::N,æфцæггот,seäp'plõs
3045,Kragen::N,æфцæггот,ко̄а̄влас
3046,Ärmel::N,дыс,sissie
3047,Ärmel::N,дыс,sasse
3048,Ärmel::N,дыс,soadji
3049,Ärmel::N,дыс,suájá
3050,Ärmel::N,дыс,suäjj
3051,Ärmel::N,дыс,суэйй
3052,Hose::N,хæлаф,måvhka
3053,Hose::N,хæлаф,båkså
3054,Hose::N,хæлаф,buvssat
3055,Hose::N,хæлаф,puuvsah
3056,Hose::N,хæлаф,puus
3057,Hose::N,хæлаф,пукс
3058,Hose::N,хæлаф,ко̄а̄дтӭ
3059,Hose::N,æддаг хæлаф,måvhka
3060,Hose::N,æддаг хæлаф,båkså
3061,Hose::N,æддаг хæлаф,buvssat
3062,Hose::N,æддаг хæлаф,puuvsah
3063,Hose::N,æддаг хæлаф,puus
3064,Hose::N,æддаг хæлаф,пукс
3065,Hose::N,æддаг хæлаф,ко̄а̄дтӭ
3066,Hose::N,салбар,måvhka
3067,Hose::N,салбар,båkså
3068,Hose::N,салбар,buvssat
3069,Hose::N,салбар,puuvsah
3070,Hose::N,салбар,puus
3071,Hose::N,салбар,пукс
3072,Hose::N,салбар,ко̄а̄дтӭ
3073,Gürtel::N,рон,juvvie
3074,Gürtel::N,рон,beelhte
3075,Gürtel::N,рон,avve
3076,Gürtel::N,рон,getsam
3077,Gürtel::N,рон,boagán
3078,Gürtel::N,рон,pooṿij
3079,Gürtel::N,рон,puäǥǥanj
3080,Gürtel::N,рон,эвв
3081,Mütze::N,худ,tjohpe
3082,Mütze::N,худ,gahper
3083,Mütze::N,худ,gahpir
3084,Mütze::N,худ,kappeer
3085,Mütze::N,худ,keä´p'per
3086,Mütze::N,худ,кабперь
3087,Schuh::N,басмахъ,gaamege
3088,Schuh::N,басмахъ,gáma
3089,Schuh::N,басмахъ,skuovva
3090,Schuh::N,басмахъ,gáma
3091,Schuh::N,басмахъ,kaamâ
3092,Schuh::N,басмахъ,kaammi
3093,Schuh::N,басмахъ,камаша
3094,Stiefel::N,цырыхъхъ,steeblege
3095,Stiefel::N,цырыхъхъ,stiebil
3096,Stiefel::N,цырыхъхъ,sáhpis
3097,Stiefel::N,цырыхъхъ,sáppat
3098,Stiefel::N,цырыхъхъ,steevvil
3099,Stiefel::N,цырыхъхъ,sa´ppi
3100,Stiefel::N,цырыхъхъ,са̄ххпе
3101,Ring::N,къухдарӕн,rïngke
3102,Ring::N,къухдарӕн,suormas
3103,Ring::N,къухдарӕн,suorpmas
3104,Ring::N,къухдарӕн,suormâs
3105,Ring::N,къухдарӕн,suõrmâs
3106,Ring::N,къухдарӕн,сӯрмас
3107,Band::N,лент,baante
3108,Band::N,лент,bádde
3109,Band::N,лент,báddi
3110,Band::N,лент,päddi
3111,Band::N,лент,liântt
3112,Band::N,лент,källre´ppiǩ
3113,Band::N,лент,ля̄ӊӊт
3114,Kamm::N,сӕрвасӕн,gaampe
3115,Kamm::N,сӕрвасӕн,rájdam
3116,Kamm::N,сӕрвасӕн,tjåhkom
3117,Kamm::N,сӕрвасӕн,čohkun
3118,Kamm::N,сӕрвасӕн,čohhoom
3119,Kamm::N,сӕрвасӕн,čååǥǥam
3120,Kamm::N,сӕрвасӕн,чоагкь
3121,Spiegel::N,айдæн,guelmiedahke
3122,Spiegel::N,айдæн,spiedjil
3123,Spiegel::N,айдæн,speajal
3124,Spiegel::N,айдæн,speeijal
3125,Spiegel::N,айдæн,suei´mkar
3126,Spiegel::N,айдæн,кыффкэмка̄ррь
3127,Spiegel::N,айдæн,зе̄ркал
3128,Spiegel::N,кæсæн,guelmiedahke
3129,Spiegel::N,кæсæн,spiedjil
3130,Spiegel::N,кæсæн,speajal
3131,Spiegel::N,кæсæн,speeijal
3132,Spiegel::N,кæсæн,suei´mkar
3133,Spiegel::N,кæсæн,кыффкэмка̄ррь
3134,Spiegel::N,кæсæн,зе̄ркал
3135,Riemen::N,гӕрз,györtenje
3136,Riemen::N,гӕрз,rájppe
3137,Riemen::N,гӕрз,garttsa
3138,Riemen::N,гӕрз,lávži
3139,Riemen::N,гӕрз,läbži
3140,Riemen::N,гӕрз,läbǯǯ
3141,Riemen::N,гӕрз,ре̄ммь
3142,Schnur::N,бӕндӕн,gurrie
3143,Schnur::N,бӕндӕн,gáras
3144,Schnur::N,бӕндӕн,garca
3145,Schnur::N,бӕндӕн,orrâ
3146,Schnur::N,бӕндӕн,nue´rr
3147,Schnur::N,бӕндӕн,нӯррь
3148,Decke::N,хъӕццул,gaptjese
3149,Decke::N,хъӕццул,rádno
3150,Decke::N,хъӕццул,gåbtjås
3151,Decke::N,хъӕццул,tæhppin
3152,Decke::N,хъӕццул,govččas
3153,Decke::N,хъӕццул,loovdâ
3154,Decke::N,хъӕццул,räänn
3155,Decke::N,хъӕццул,ра̄нн
3156,Kissen::N,баз,nalhke
3157,Kissen::N,баз,guoddá
3158,Kissen::N,баз,oajvevuolle
3159,Kissen::N,баз,guoddá
3160,Kissen::N,баз,bolsttar
3161,Kissen::N,баз,polster
3162,Kissen::N,баз,pee´ren
3163,Kissen::N,баз,pooddâšǩ
3164,Kissen::N,баз,по̄дэшк
3165,Tuch::N,кæлмæрзæн,tyjje
3166,Tuch::N,кæлмæрзæн,tyddja
3167,Tuch::N,кæлмæрзæн,gådo
3168,Tuch::N,кæлмæрзæн,liidni
3169,Tuch::N,кæлмæрзæн,läđđee
3170,Tuch::N,кæлмæрзæн,re´ppiǩ
3171,Tuch::N,кæлмæрзæн,ree´ppiǩ
3172,Tuch::N,кæлмæрзæн,ребпехь
3173,Tuch::N,кæрдæн,tyjje
3174,Tuch::N,кæрдæн,tyddja
3175,Tuch::N,кæрдæн,gådo
3176,Tuch::N,кæрдæн,liidni
3177,Tuch::N,кæрдæн,läđđee
3178,Tuch::N,кæрдæн,re´ppiǩ
3179,Tuch::N,кæрдæн,ree´ppiǩ
3180,Tuch::N,кæрдæн,ребпехь
3181,Handtuch::N,хисæрфæн,njaamelijnie
3182,Handtuch::N,хисæрфæн,sigárdahka
3183,Handtuch::N,хисæрфæн,sihkaldat
3184,Handtuch::N,хисæрфæн,siholdâs
3185,Handtuch::N,хисæрфæн,seekkldõs
3186,Handtuch::N,хисæрфæн,u´tree´lniǩ
3187,Handtuch::N,хисæрфæн,отеральнэхьк
3188,Kraft::N,тых,faamoe
3189,Kraft::N,тых,fábmo
3190,Kraft::N,тых,fápmu
3191,Kraft::N,тых,fááṃu
3192,Kraft::N,тых,viõkk
3193,Kraft::N,тых,вӣгк
3194,Kraft::N,хъомыс,faamoe
3195,Kraft::N,хъомыс,fábmo
3196,Kraft::N,хъомыс,fápmu
3197,Kraft::N,хъомыс,fááṃu
3198,Kraft::N,хъомыс,viõkk
3199,Kraft::N,хъомыс,вӣгк
3200,Stärke::N,тых,vieksiesvoete
3201,Stärke::N,тых,gievrrudahka
3202,Stärke::N,тых,gievrrodus
3203,Stärke::N,тых,veahka
3204,Stärke::N,тых,vuoibmi
3205,Stärke::N,тых,viek'sâvuotâ
3206,Stärke::N,тых,viõkk
3207,Stärke::N,тых,са̄м
3208,Stärke::N,тых,вӣгк
3209,Stärke::N,æхсар,vieksiesvoete
3210,Stärke::N,æхсар,gievrrudahka
3211,Stärke::N,æхсар,gievrrodus
3212,Stärke::N,æхсар,veahka
3213,Stärke::N,æхсар,vuoibmi
3214,Stärke::N,æхсар,viek'sâvuotâ
3215,Stärke::N,æхсар,viõkk
3216,Stärke::N,æхсар,са̄м
3217,Stärke::N,æхсар,вӣгк
3218,Gesundheit::N,æнæниздзинад,healsoe
3219,Gesundheit::N,æнæниздзинад,starne
3220,Gesundheit::N,æнæниздзинад,hælsso
3221,Gesundheit::N,æнæниздзинад,varresvuohta
3222,Gesundheit::N,æнæниздзинад,dearvvasvuohta
3223,Gesundheit::N,æнæниздзинад,tie'rvâsvuotâ
3224,Gesundheit::N,æнæниздзинад,tiõrvâsvuõtt
3225,Gesundheit::N,æнæниздзинад,тӣрвасвӯдт
3226,Krankheit::N,низ,skïemtjelasse
3227,Krankheit::N,низ,skihpudahka
3228,Krankheit::N,низ,dávdda
3229,Krankheit::N,низ,vihke
3230,Krankheit::N,низ,dávda
3231,Krankheit::N,низ,tavdâ
3232,Krankheit::N,низ,puá'cuvuotâ
3233,Krankheit::N,низ,kõpp
3234,Krankheit::N,низ,puõccmoš
3235,Krankheit::N,низ,кэ̄бп
3236,Krankheit::N,рын,skïemtjelasse
3237,Krankheit::N,рын,skihpudahka
3238,Krankheit::N,рын,dávdda
3239,Krankheit::N,рын,vihke
3240,Krankheit::N,рын,dávda
3241,Krankheit::N,рын,tavdâ
3242,Krankheit::N,рын,puá'cuvuotâ
3243,Krankheit::N,рын,kõpp
3244,Krankheit::N,рын,puõccmoš
3245,Krankheit::N,рын,кэ̄бп
3246,Schmerz::N,рис,haerhpie
3247,Schmerz::N,рис,bávtjas
3248,Schmerz::N,рис,bávčča
3249,Schmerz::N,рис,tuške
3250,Schmerz::N,рис,poovčâs
3251,Schmerz::N,рис,tå´sǩǩ
3252,Schmerz::N,рис,кэ̄бп
3253,Wunde::N,цӕф,saejrie
3254,Wunde::N,цӕф,hávve
3255,Wunde::N,цӕф,hávvi
3256,Wunde::N,цӕф,hävvi
3257,Wunde::N,цӕф,hää´vv
3258,Wunde::N,цӕф,ра̄ӊӊҍ
3259,Fieber::N,ризӕг,vaejlie
3260,Fieber::N,ризӕг,fiebar
3261,Fieber::N,ризӕг,báhkkadávda
3262,Fieber::N,ризӕг,žaar
3263,Fieber::N,ризӕг,жоарр
3264,Fieber::N,тӕфсӕг,vaejlie
3265,Fieber::N,тӕфсӕг,fiebar
3266,Fieber::N,тӕфсӕг,báhkkadávda
3267,Fieber::N,тӕфсӕг,žaar
3268,Fieber::N,тӕфсӕг,жоарр
3269,Arznei::N,хос,daalhkesh
