,Concept_ID,ar,vep
796,neben::PRP,جنب,rindal
797,neben::PRP,بجانب,rindal
798,zwischen::PRP,بين,keskes
799,wegen::PRP,بسبب,tagut
800,dies::PRN,هذا,nece
801,das::PRN,ذلك,se
802,alles::PRN,الكل,kaik
803,ich::PRN,أنا,minä
804,du::PRN,أنت,sinä
805,er::PRN,هو,hän
806,wir::PRN,نحن,mö
807,ihr::PRN,أنتم,tö
808,ihr::PRN,أنتن,tö
809,sie::PRN,هم,hö
810,sie::PRN,هن,hö
811,was::FPRN,ما,mi
812,wer::FPRN,من,ken
813,wo::FADV,أين,kus
814,wohin::FADV,إلى أين,kuna
815,wie::FADV,كيف,kut
816,wie::FADV,كيف,mit'
817,warum::FADV,لماذا,mikš
818,wieviel::FNUM,كم,äjak
819,wieviel::FNUM,كم,kuverz'
820,eins::NUM,واحد,üks'
821,zwei::NUM,اثنين,kaks'
822,drei::NUM,ثلاثة,koume
823,vier::NUM,أربعة,nel'l'
824,fünf::NUM,خمسة,viž
825,sechs::NUM,ستة,kuz'
826,sieben::NUM,سبعة,seičeme
827,acht::NUM,ثمانية,kahesa
828,neun::NUM,تسعة,ühesa
829,zehn::NUM,عشرة,kümne
830,elf::NUM,أحد عشر,üks'toštkümne
831,zwölf::NUM,اثنا عشر,kaks'toštkümne
832,zwanzig::NUM,عشرون,kaks'kümne
833,dreißig::NUM,ثلاثون,koumekümne
834,vierzig::NUM,أربعون,nel'l'kümne
835,fünfzig::NUM,خمسون,vižkümne
836,sechzig::NUM,ستون,kuz'kümne
837,siebzig::NUM,سبعون,seičemekümne
838,achtzig::NUM,ثمانون,kahesakümne
839,neunzig::NUM,تسعون,ühesakümne
840,hundert::NUM,مئة,sada
841,tausend::NUM,ألف,tuha
842,und::CNJ,و,i
843,und::CNJ,و,da
844,oder::CNJ,أو,vai
845,stehen::V,وقف,seišta
846,sitzen::V,جلس,ištta
847,liegen::V,رقد,venuda
848,hängen::V,تعلق,ripta
849,werden::V,صار,lindä
850,werden::V,صار,tehtas
851,werden::V,أصبح,lindä
852,werden::V,أصبح,tehtas
853,passieren::V,حدث,ozaitas
854,beginnen::V,ابتدأ,augotadas
855,enden::V,انتهى,loptas
856,wechseln::V,تغير,vajehtadas
857,aufgehen[Sonne]::V,شرق,nousta
858,untergehen[Sonne]::V,غرب,lasktas
859,scheinen[Sonne]::V,أضاء,paštta
860,donnern::V,رعد,juraita
861,wehen::V,هب,dölta
862,wehen::V,هب,puhuda
863,strömen::V,جرى,valadas
864,fließen::V,سال,valuda
865,sich drehen::V,دار,punotas
866,schwanken::V,ترنح,čibuda
867,schwingen::V,ترجح,čibuda
868,fallen::V,سقط,langeta
869,brennen::V,احترق,pallada
870,rauchen::V,دخن,savustada
871,regnen::V,أمطر,vihmda
872,gefrieren::V,تجمد,jäduda
873,gefrieren::V,تجمد,kül'mdä
874,tauen::V,ذاب,sulada
875,schmelzen::V,ذاب,sulada
876,trocknen::V,نشف,kuida
877,trocknen::V,نشف,kuivehtuda
878,sieden::V,غلى,kehuda
879,faulen::V,فسد,hapata
880,faulen::V,فسد,traudäs
881,verfaulen::V,تعفن,hapata
882,reißen::V,انقطع,rebita
883,versinken::V,غرق,upota
884,vergehen::V,مضى,mända
885,erscheinen::V,لاح,ozutadas
886,erscheinen::V,ظهر,ozutadas
887,verschwinden::V,غاب,hajeta
888,sinken::V,هبط,väheta
889,sinken::V,هبط,lasktas
890,abnehmen::V,نقص,peneta
891,zunehmen::V,ازداد,ližaduda
892,steigen::V,صعد,nousta
893,steigen::V,ارتفع,nousta
894,wachsen::V,نما,kazda
895,wachsen::V,نبت,kazda
896,glänzen::V,لمع,loštta
897,funkeln::V,تلألأ,hoštta
898,lärmen::V,ضج,robaita
899,lärmen::V,صخب,robaita
900,läuten::V,قرع,judaita
901,klingeln::V,دق,kelotada
902,klirren::V,قعقع,biraita
903,brausen::V,عج,bruncta
904,rauschen::V,حف,šobaita
905,klingen::V,رن,heläita
906,bellen::V,نبح,nutta
907,heulen::V,عوى,ulaita
908,blasen::V,نفخ,puhuda
909,pfeifen::V,صفر,pistta
910,pfeifen::V,صفر,vihelta
911,schreien::V,صرخ,kirkta
912,schreien::V,صرخ,kidastada
913,stöhnen::V,أن,ohkta
914,stöhnen::V,أن,voivotada
915,zittern::V,ارتعش,säraita
916,leben::V,عاش,eläda
917,geboren werden::V,ولد,sünduda
918,atmen::V,تنفس,henktä
919,trinken::V,شرب,joda
920,essen::V,أكل,söda
921,schlucken::V,جرع,lainata
922,müde werden::V,تعب,väzuda
923,müde werden::V,تعب,šuštuda
924,einschlafen::V,نام,uinota
925,schlafen::V,نام,magata
926,schlafen::V,نام,nukkuda
927,aufwachen::V,استيقظ,heraštuda
928,aufstehen::V,قام,nousta
929,sich erholen::V,استجم,lebaitas
930,krank werden::V,مرض,läžegata
931,krank sein::V,مرض,läžuda
932,schmerzen::V,آلم,kibištada
933,husten::V,كح,rügda
934,husten::V,سعل,rügda
935,genesen::V,نقه,tervehtuda
936,sterben::V,مات,kolda
937,umkommen::V,هلك,kolda
938,sich bewegen::V,تحرك,likkuda
939,sich rühren::V,تحرك,likahtada
940,sich rühren::V,تحرك,kubahtada
941,sich erheben::V,قام,nousta
942,sich setzen::V,جلس,išttas
943,hinfallen::V,وقع,langeta
944,laufen::V,مشى,kävuda
945,schreiten::V,خطا,astta
946,schreiten::V,خطا,haškta
947,spazierengehen::V,تنزه,kävelta
948,eilen::V,عجل,kiruhtada
949,sich beeilen::V,استعجل,kiruhtada
950,sausen::V,أسرع,fun'urta
951,rennen::V,عدا,joksta
952,rennen::V,ركض,joksta
953,springen::V,قفز,hüptä
954,klettern::V,تسلق,libuda
955,schaukeln::V,تأرجح,čibuda
956,kriechen::V,دب,ličtas
957,kriechen::V,زحف,ličtas
958,schwimmen::V,سبح,ujuda
959,tauchen::V,غطس,čukautas
960,rudern::V,جذف,souta
961,fahren::V,ركب,ajada
962,fahren::V,ركب,ajelda
963,fahren::V,سافر,ajada
964,fahren::V,سافر,ajelda
965,fliegen::V,طار,leta
966,gehen::V,سار,mända
967,gehen::V,سار,kävuda
968,gehen::V,ذهب,mända
969,gehen::V,ذهب,kävuda
970,weggehen::V,ذهب,päzda
971,weggehen::V,ذهب,lähtta
972,weggehen::V,انصرف,päzda
973,weggehen::V,انصرف,lähtta
974,abfahren::V,رحل,tönduda
975,anhalten::V,توقف,seižutadas
976,hineingehen::V,دخل,mända südäimehe
977,eintreten::V,دخل,tulda
978,kommen::V,أتى,tulda
979,kommen::V,جاء,tulda
980,ankommen::V,وصل,tulda
981,zurückkommen::V,عاد,pörtas
982,zurückkommen::V,رجع,pörtas
983,bleiben::V,مكث,jäda
984,warten::V,انتظر,varastada
985,erwarten::V,ترقب,varastada
986,erwarten::V,انتظر,varastada
987,suchen::V,بحث,ectä
988,finden::V,وجد,löuta
989,versuchen::V,حاول,ladida
990,versuchen::V,حاول,rohkaita
991,vorbereiten::V,أعد,vaumita
992,vorbereiten::V,حضر,vaumita
993,lieben::V,أحب,armastada
994,mögen::V,أحب,navedida
995,lachen::V,ضحك,nagrda
996,rühren::V,أثر,likutada
997,weinen::V,بكى,itkta
998,schimpfen::V,سب,laidas
999,schimpfen::V,سب,pačatada
1000,schimpfen::V,شتم,laidas
1001,schimpfen::V,شتم,pačatada
1002,sich ärgern::V,زعل,rändüda
1003,sich fürchten::V,هاب,varaita
1004,fürchten::V,خاف,varaita
1005,fürchten::V,خشي,varaita
1006,fliehen::V,هرب,pageta
1007,flüchten::V,فر,pageta
1008,flüchten::V,فر,joksta
1009,sehen::V,رأى,nähta
1010,anschauen::V,نظر,kacta
1011,ansehen::V,نظر,kacta
1012,hören::V,سمع,kulda
1013,zuhören::V,أصغى,kundeltas
1014,probieren::V,ذاق,mujada
1015,riechen::V,شم,rižada
1016,riechen::V,استنشق,rižada
1017,fühlen::V,شعر,mujada
1018,scheinen::V,ظهر,näguda
1019,zu sehen sein::V,ظهر,näguda
1020,vernehmen::V,سمع,kulištada
1021,frieren::V,بردان,kül'mdä
1022,tun::V,فعل,tehta
1023,können::V,قدر,voida
1024,können::V,قدر,mahtta
1025,können::V,استطاع,voida
1026,können::V,استطاع,mahtta
1027,wollen::V,شاء,himoita
1028,wollen::V,شاء,tahtoida
1029,wollen::V,أراد,himoita
1030,wollen::V,أراد,tahtoida
1031,anfangen::V,بدأ,zavottä
1032,anfangen::V,بدأ,augotada
1033,beenden::V,أنهى,loptä
1034,aufhören::V,توقف,loptas
1035,aufhören::V,انقطع,loptas
1036,gelingen::V,نجح,lähtta
1037,gelingen::V,نجح,tehtas
1038,geraten::V,طلع,tulda
1039,öffnen::V,فتح,avaita
1040,schließen::V,أغلق,saubata
1041,stellen::V,وضع,panda
1042,stellen::V,وضع,seižutada
1043,stellen::V,أقام,panda
1044,stellen::V,أقام,seižutada
1045,setzen::V,أجلس,ištutada
1046,legen::V,وضع,panda
1047,berühren::V,مس,koskta
1048,berühren::V,مس,käziduda
1049,berühren::V,لمس,koskta
1050,berühren::V,لمس,käziduda
1051,verbinden::V,ربط,ühtenzoitta
1052,verbinden::V,وصل,ühtenzoitta
1053,bedecken::V,غطى,katta
1054,bedecken::V,غطى,peitta
1055,aufhängen::V,علق,riputada
1056,anzünden::V,أوقد,sütutada
1057,aufheben::V,لقط,leta
1058,zurücklassen::V,ترك,jätta
1059,verlieren::V,فقد,kadotada
1060,fallen lassen::V,أسقط,kirbotada
1061,machen::V,فعل,säta
1062,machen::V,فعل,tehta
1063,herstellen::V,صنع,tehta
1064,herstellen::V,أنتج,tehta
1065,bauen::V,بنى,leta
1066,bauen::V,بنى,sauda
1067,bauen::V,شيد,leta
1068,bauen::V,شيد,sauda
1069,reparieren::V,صلح,koheta
1070,verbessern::V,صحح,paremboita
1071,ändern::V,غير,vajehtada
1072,graben::V,حفر,kaida
1073,graben::V,حفر,čongoida
1074,beugen::V,ثنى,koverta
1075,beugen::V,أحنى,koverta
1076,biegen::V,لوى,painda
1077,drehen::V,أدار,punotada
1078,drehen::V,دور,punotada
1079,wenden::V,قلب,käta
1080,wenden::V,قلب,kärauta
1081,umdrehen::V,قلب,käta
1082,heben::V,رفع,leta
1083,hochheben::V,رفع,libutada
1084,ergreifen::V,مسك,tabata
1085,halten::V,مسك,pidada
1086,drücken::V,ضغط,painda
1087,schieben::V,حرك,žigutada
1088,kratzen::V,خدش,künstä
1089,lecken::V,لعق,nolda
1090,beißen::V,عض,purda
1091,beißen::V,عض,hambastada
1092,abreißen::V,قلع,ratketa
1093,abschneiden::V,قطع,čapata
1094,abschneiden::V,قطع,leikata
1095,binden::V,ربط,sidoda
1096,stecken::V,دس,čokaita
1097,brechen::V,كسر,katkaita
1098,klopfen::V,طرق,kolkotada
1099,hauen::V,ضرب,löda
1100,kleben::V,ألصق,klejata
1101,reiben::V,حك,hosta
1102,reiben::V,حك,törkita
1103,reiben::V,حك,jorotada
1104,streichen::V,نشر,voita
1105,schleifen::V,سن,hijoida
1106,schleifen::V,سن,teravzoitta
1107,schneiden::V,قطع,leikata
1108,rütteln::V,رج,heilutada
1109,schütteln::V,هز,pudištada
1110,schwenken::V,لوح,maihutada
1111,schütten::V,صب,valada
1112,füllen::V,ملأ,täutta
1113,einwickeln::V,لف,kärdä
1114,tragen::V,حمل,kantta
1115,tragen::V,حمل,kandišta
1116,schleppen::V,سحب,vedätada
1117,ziehen::V,سحب,vedada
1118,aufbewahren::V,حفظ,kaita
1119,werfen::V,رمى,čuta
1120,werfen::V,رمى,tactä
1121,werfen::V,ألقى,čuta
1122,werfen::V,ألقى,tactä
1123,fangen::V,التقط,püta
1124,packen::V,مسك,tabata
1125,verstecken::V,خبأ,peitta
1126,teilen::V,قسم,jagada
1127,schicken::V,بعث,oigeta
1128,schicken::V,أرسل,oigeta
1129,bringen::V,جلب,veda
1130,hinzufügen::V,أضاف,ližata
1131,bekommen::V,حصل,sada
1132,erhalten::V,استلم,sada
1133,nehmen::V,أخذ,otta
1134,wählen::V,اختار,valita
1135,auswählen::V,انتقى,valita
1136,bewahren::V,حافظ,kaita
1137,behindern::V,عاق,telustada
1138,verderben::V,أفسد,travida
1139,beschädigen::V,أضر,satatada
1140,zerbrechen::V,كسر,mureta
1141,zerreißen::V,مزق,rebitada
1142,zerstören::V,دمر,mureta
1143,verbrennen::V,حرق,poltta
1144,geben::V,أعطى,antta
1145,reichen::V,ناول,antta
1146,schenken::V,وهب,lahjoita
1147,versprechen::V,وعد,toivotada
1148,wünschen::V,تمنى,toivotada
1149,loben::V,مدح,kitta
1150,küssen::V,قبل,tervehtada
1151,wiegen::V,هدهد,likutada
1152,zudecken::V,غطى,katta
1153,wecken::V,أيقظ,noustatada
1154,zeigen::V,أرى,ozutada
1155,führen::V,دل,astutada
1156,lehren::V,علم,opeta
1157,unterrichten::V,علم,opeta
1158,aufziehen::V,ربى,kazvatada
1159,leiten::V,دل,ohjata
1160,leiten::V,أدار,ohjata
1161,antreiben::V,حث,rigehtoitta
1162,lassen::V,حدا,käskta
1163,einladen::V,دعا,kucta
1164,vereinigen::V,وحد,ühtenzoitta
1165,besuchen::V,زار,rižada
1166,treffen::V,قابل,vastata
1167,sich versammeln::V,اجتمع,kägeta
1168,sich versammeln::V,اجتمع,sätas
1169,spielen::V,لعب,väta
1170,singen::V,غنى,pajatada
1171,tanzen::V,رقص,kargaita
1172,sich trennen::V,افترق,erigata
1173,verlassen::V,ترك,jätta
1174,retten::V,نجى,päzutada
1175,retten::V,أنقذ,päzutada
1176,bewachen::V,حرس,varjoita
1177,schützen::V,حمى,kaita
1178,verteidigen::V,دافع,kaita
1179,sich schlagen::V,تضارب,torata
1180,schießen::V,أطلق,ampta
1181,siegen::V,انتصر,vägestada
1182,ärgern::V,أزعل,verdutada
1183,ärgern::V,أزعل,rändütada
1184,schlagen::V,ضرب,löda
1185,schlagen::V,ضرب,iškta
1186,treten::V,رفس,peksta
1187,treten::V,رفس,topsta
1188,stechen::V,شك,pystiä
1189,stoßen::V,دفع,iškta
1190,stoßen::V,دفع,pudištada
1191,stehlen::V,سرق,vargastada
1192,stören::V,ضايق,keskustada
1193,belästigen::V,أزعج,tartuteldas
1194,verbergen::V,كتم,katelda
1195,täuschen::V,خدع,manitada
1196,betrügen::V,غش,manitada
1197,töten::V,قتل,rikta
1198,töten::V,قتل,surmita
1199,wohnen::V,سكن,eläda
1200,arbeiten::V,عمل,rata
1201,arbeiten::V,اشتغل,rata
1202,sammeln::V,جمع,kogota
1203,pflücken::V,جنى,poimda
1204,pflücken::V,قطف,poimda
1205,jagen::V,صاد,mecata
1206,fischen::V,اصطاد,kalatada
1207,fassen::V,قبض,tabata
1208,hüten::V,رعى,paimeta
1209,treiben::V,ساق,ajada
1210,anbinden::V,ربط,küttestada
1211,anbinden::V,ربط,sidoda
1212,füttern::V,علف,sötta
1213,melken::V,حلب,lüpsta
1214,hacken::V,فرم,sauda
1215,gießen::V,سقى,valada
1216,reifen::V,نضج,küpseta
1217,zubereiten::V,حضر,vaumištada
1218,kochen::V,طبخ,keitta
1219,backen::V,خبز,paštta
1220,braten::V,قلى,žarda
1221,braten::V,حمر,žarda
1222,umrühren::V,قلب,segoitada
1223,stricken::V,حاك,kudoda
1224,nähen::V,خاط,ombelta
1225,färben::V,صبغ,mujutada
1226,färben::V,لون,mujutada
1227,reinigen::V,نظف,puhtastada
1228,waschen::V,غسل,pesta
1229,abwischen::V,مسح,pühktä
1230,spülen::V,شطف,huhtoida
1231,fegen::V,كنس,pühkta
1232,kehren::V,كنس,uhoita
1233,baden::V,استحم,kül'ptäs
1234,sich waschen::V,اغتسل,pestas
1235,ausziehen::V,خلع,riičta
1236,ausziehen::V,خلع,rušta
1237,anziehen::V,لبس,panda päle
1238,anziehen::V,لبس,panda kädehe
1239,anziehen::V,لبس,panda jaugha
1240,sich anziehen::V,اكتسى,sobdas
1241,kämmen::V,مشط,harjata
1242,schmücken::V,زين,čomitada
1243,sagen::V,قال,sanuda
1244,sprechen::V,تكلم,pagišta
1245,reden::V,تكلم,pagišta
1246,sich unterhalten::V,تحادث,lodaita
1247,fragen::V,سأل,küzuda
1248,bitten::V,رجا,pakita
1249,erzählen::V,حكي,sanuda
1250,erzählen::V,حكي,starinoita
1251,mitteilen::V,بلغ,tedotada
1252,nennen::V,سمى,nimitada
1253,rufen::V,نادى,kucta
1254,prahlen::V,فشر,kittäs
1255,prahlen::V,تفاخر,kittäs
1256,übersetzen::V,ترجم,käta
1257,denken::V,فكر,meletada
1258,glauben::V,اعتقد,uskta
1259,bemerken::V,لاحظ,homaita
1260,erkennen::V,عرف,tundištada
1261,begreifen::V,فهم,tabata
1262,begreifen::V,أدرك,tabata
1263,verstehen::V,فهم,el'geta
1264,verstehen::V,فهم,toimetada
1265,lernen::V,درس,opetas
1266,wissen::V,علم,teta
1267,sich erinnern an::V,تذكر,johtutada
1268,vergessen::V,نسي,unohtada
1269,messen::V,قاس,märita
1270,zählen::V,عد,lugeda
1271,zählen::V,أحصى,lugeda
1272,rechnen::V,حسب,lugeda
1273,lesen::V,قرأ,lugeda
1274,malen::V,صور,pirta
1275,zeichnen::V,رسم,pirta
1276,schreiben::V,كتب,kirjutada
1277,besitzen::V,حاز,omištada
1278,besitzen::V,ملك,omištada
1279,kaufen::V,اشترى,ostta
1280,verkaufen::V,باع,möda
1281,bezahlen::V,دفع,maksta
1282,zahlen::V,سدد,maksta
1283,beherrschen::V,حكم,valdoita
1284,ertragen::V,أطاق,tirpta
1285,ertragen::V,تحمل,tirpta
