,Concept_ID,is,sq
808,vorwärts::ADV,áfram,përpara
809,rückwärts::ADV,aftur á bak,mbrapsht
810,zurück::ADV,aftur,prapa
811,zurück::ADV,aftur,mbrapsht
812,zurück::ADV,til baka,prapa
813,zurück::ADV,til baka,mbrapsht
814,unten::ADV,niðri,poshtë
815,unten::ADV,fyrir neðan,poshtë
816,hinab::ADV,niður,përposh
817,hinab::ADV,niður eftir,përposh
818,oben::ADV,uppi,lart
819,oben::ADV,uppi,sipër
820,hinauf::ADV,upp,lart
821,hinauf::ADV,upp,përpjetë
822,hinauf::ADV,upp eftir,lart
823,hinauf::ADV,upp eftir,përpjetë
824,überall::ADV,alls staðar,kudo
825,nicht::ADV,ekki,s'
826,nicht::ADV,ekki,nuk
827,ein wenig::ADV,dálítið,një tis
828,kaum::ADV,varla,mezi
829,kaum::ADV,tæplega,mezi
830,sehr::ADV,mjög,fort
831,sehr::ADV,mjög,shumë
832,so::ADV,svo,ashtu
833,so::ADV,svo,kështu
834,so::ADV,þannig,ashtu
835,so::ADV,þannig,kështu
836,noch::ADV,enn,ende
837,noch::ADV,enn,akoma
838,noch::ADV,ennþá,ende
839,noch::ADV,ennþá,akoma
840,nur::ADV,bara,vetëm
841,nur::ADV,aðeins,vetëm
842,schon::ADV,nú þegar,tashmë
843,wieder::ADV,aftur,përsëri
844,wieder::ADV,að nýju,përsëri
845,vergebens::ADV,árangurslaust,kot
846,vor::PRP,fyrir,para
847,hinter::PRP,bak við,prapa
848,hinter::PRP,bak við,mbrapa
849,hinter::PRP,aftur fyrir,prapa
850,hinter::PRP,aftur fyrir,mbrapa
851,unter::PRP,undir,nën
852,durch::PRP,gegnum,nëpër
853,neben::PRP,hjá,pranë
854,neben::PRP,hjá,përbri
855,neben::PRP,við hliðina á,pranë
856,neben::PRP,við hliðina á,përbri
857,zwischen::PRP,milli,midis
858,zwischen::PRP,milli,ndërmjet
859,zwischen::PRP,á milli,midis
860,zwischen::PRP,á milli,ndërmjet
861,wegen::PRP,vegna,për
862,dies::PRN,þetta,ky
863,das::PRN,það,ky
864,alles::PRN,allt,gjithçka
865,ich::PRN,ég,unë
866,du::PRN,þú,ti
867,er::PRN,hann,ai
868,wir::PRN,við,ne
869,ihr::PRN,þið,ju
870,sie::PRN,þær,ata
871,sie::PRN,þeir,ata
872,was::FPRN,hvað,ç'
873,was::FPRN,hvað,çfarë
874,wer::FPRN,hver,kush
875,wo::FADV,hvar,ku
876,wohin::FADV,hvert,për ku
877,wie::FADV,hvernig,si
878,warum::FADV,hvers vegna,pse
879,warum::FADV,hvers vegna,përse
880,wieviel::FNUM,hve mikill,sa
881,eins::NUM,einn,një
882,zwei::NUM,tveir,dy
883,drei::NUM,þrír,tre
884,vier::NUM,fjórir,katër
885,fünf::NUM,fimm,pesë
886,sechs::NUM,sex,gjashtë
887,sieben::NUM,sjö,shtatë
888,acht::NUM,átta,tetë
889,neun::NUM,níu,nëntë
890,zehn::NUM,tíu,dhjetë
891,elf::NUM,ellefu,njëmbëdhjetë
892,zwölf::NUM,tólf,dymbëdhjetë
893,zwanzig::NUM,tuttugu,njëzet
894,dreißig::NUM,þrjátíu,tridhjetë
895,vierzig::NUM,fjörutíu,dyzet
896,fünfzig::NUM,fimmtíu,pesëdhjetë
897,sechzig::NUM,sextíu,gjashtëdhjetë
898,siebzig::NUM,sjötíu,shtatëdhjetë
899,achtzig::NUM,áttatíu,tetëdhjetë
900,neunzig::NUM,níutíu,nëntëdhjetë
901,hundert::NUM,hundrað,qind
902,tausend::NUM,þúsund,mijë
903,und::CNJ,og,e
904,und::CNJ,og,dhe
905,oder::CNJ,eða,a
906,oder::CNJ,eða,apo
907,stehen::V,standa,rri
908,sitzen::V,sitja,rri
909,liegen::V,liggja,rri shtrirë
910,hängen::V,hanga,varem
911,werden::V,verða,bëhem
912,passieren::V,gerast,ndodh
913,beginnen::V,byrja,filloj
914,enden::V,enda,përfundoj
915,enden::V,lykta,përfundoj
916,wechseln::V,skipta,ndërroj
917,aufgehen[Sonne]::V,koma upp,hapem
918,untergehen[Sonne]::V,ganga til viðar,hyj
919,untergehen[Sonne]::V,ganga til viðar,perëndoj
920,scheinen[Sonne]::V,skína,ndriçoj
921,donnern::V,þruma,gjëmoj
922,donnern::V,þruma,bubulloj
923,wehen::V,blása,fryj
924,strömen::V,streyma,derdh
925,fließen::V,fljóta,rrjedh
926,sich drehen::V,snúast,rrotullohem
927,schwanken::V,riða,dyzoj
928,schwanken::V,rugga,dyzoj
929,schwingen::V,sveiflast,dridhem
930,fallen::V,falla,bie
931,brennen::V,brenna,digjem
932,rauchen::V,reykja,nxjerr tym
933,regnen::V,rigna,bie shi
934,gefrieren::V,frjósa,ngrij
935,tauen::V,þiðna,shkrij
936,schmelzen::V,bráðna,shkrij
937,trocknen::V,þorna,thaj
938,sieden::V,sjóða,ziej
939,faulen::V,rotna,kalbem
940,faulen::V,rotna,prishem
941,verfaulen::V,rotna,kalbem
942,reißen::V,rifna,grisem
943,reißen::V,rifna,shqyhem
944,versinken::V,sökkva,humboj
945,vergehen::V,líða,kaloj
946,erscheinen::V,birtast,dukem
947,verschwinden::V,hverfa,zhdukem
948,sinken::V,síga,ulem
949,abnehmen::V,lækka,pakësohem
950,abnehmen::V,lækka,zvogëlohem
951,abnehmen::V,minnka,pakësohem
952,abnehmen::V,minnka,zvogëlohem
953,zunehmen::V,aukast,shtohem
954,steigen::V,stíga,rritem
955,wachsen::V,vaxa,rritem
956,glänzen::V,glóa,vezulloj
957,glänzen::V,glampa,vezulloj
958,funkeln::V,leiftra,xixoj
959,funkeln::V,leiftra,xixëlloj
960,lärmen::V,hafa hátt,oshtij
961,lärmen::V,hafa hátt,zhurmoj
962,läuten::V,hringja,bie
963,klingeln::V,hringja,i bie ziles
964,klirren::V,glamra,kërcëlloj
965,klirren::V,skrölta,kërcëlloj
966,brausen::V,ólga,gjëmoj
967,rauschen::V,suða,fëshfërij
968,klingen::V,hljóma,tingëlloj
969,bellen::V,gelta,leh
970,heulen::V,væla,ulërij
971,heulen::V,ýlfra,ulërij
972,blasen::V,blása,fryj
973,pfeifen::V,blístra,fishkëllej
974,schreien::V,æpa,bërtas
975,stöhnen::V,stynja,rënkoj
976,zittern::V,titra,trembem
977,zittern::V,skjálfa,trembem
978,leben::V,lifa,rroj
979,leben::V,lifa,jetoj
980,geboren werden::V,fæðast,lind
981,atmen::V,anda,marr frymë
982,atmen::V,draga andann,marr frymë
983,trinken::V,drekka,pi
984,essen::V,borða,ha
985,schlucken::V,kingja,gëlltis
986,schlucken::V,kingja,kapërdij
987,müde werden::V,þreytast,lodhem
988,einschlafen::V,sofna,bie të fle
989,schlafen::V,sofa,fle
990,aufwachen::V,vakna,zgjohem
991,aufstehen::V,fara á fætur,çohem
992,aufstehen::V,fara á fætur,ngrihem
993,sich erholen::V,hvíla sig,qetësohem
994,sich erholen::V,hvíla sig,shtendosem
995,krank werden::V,veikjast,bie i sëmurë
996,krank werden::V,verða veikur,bie i sëmurë
997,krank sein::V,vera veikur,jam i sëmurë
998,schmerzen::V,kenna til,dhemb
999,husten::V,hósta,kollitem
1000,genesen::V,batna,shërohem
1001,genesen::V,frískast,shërohem
1002,sterben::V,deyja,vdes
1003,umkommen::V,farast,vdes
1004,umkommen::V,farast,mbaroj
1005,sich bewegen::V,bifast,shkundem
1006,sich rühren::V,hreyfast,lëviz
1007,sich erheben::V,standa upp,ngrihem
1008,sich setzen::V,setjast,ulem
1009,hinfallen::V,detta,gremisem
1010,laufen::V,labba,eci
1011,schreiten::V,ganga,çapem
1012,spazierengehen::V,ganga sér til skemmtunar,shëtis
1013,eilen::V,fara hratt,ngas
1014,sich beeilen::V,flýta sér,nxitoj
1015,sausen::V,þjóta,eci shpejt
1016,rennen::V,hlaupa,vrapoj
1017,springen::V,stökkva,kërcej
1018,klettern::V,klifra,hipi
1019,schaukeln::V,róla,kolovitem
1020,schaukeln::V,rugga,kolovitem
1021,kriechen::V,skríða,zvarritem
1022,schwimmen::V,synda,notoj
1023,tauchen::V,kafa,zhytem
1024,rudern::V,róa,vozis
1025,fahren::V,aka,shkoj
1026,fahren::V,fara,shkoj
1027,fliegen::V,fljúga,fluturoj
1028,gehen::V,fara,eci
1029,gehen::V,fara,shkoj
1030,gehen::V,ganga,eci
1031,gehen::V,ganga,shkoj
1032,weggehen::V,fara burt,vete
1033,weggehen::V,ganga burt,vete
1034,abfahren::V,aka burt,nisem
1035,anhalten::V,stöðva,ndalem
1036,hineingehen::V,ganga inn,futem
1037,eintreten::V,koma inn,hyj
1038,eintreten::V,ganga inn,hyj
1039,kommen::V,koma,vij
1040,ankommen::V,koma til,arrij
1041,ankommen::V,koma til,mbërrij
1042,zurückkommen::V,koma til baka,kthehem
1043,bleiben::V,haldast,mbetem
1044,bleiben::V,haldast,qëndroj
1045,bleiben::V,vera kyrr,mbetem
1046,bleiben::V,vera kyrr,qëndroj
1047,warten::V,bíða,pres
1048,erwarten::V,búast við,pres
1049,erwarten::V,eiga von á,pres
1050,suchen::V,leita,kërkoj
1051,finden::V,finna,gjej
1052,versuchen::V,reyna,mundohem
1053,vorbereiten::V,undirbúa,përgatis
1054,lieben::V,elska,dashuroj
1055,mögen::V,þykja gott,dua
1056,mögen::V,falla í geð,dua
1057,lachen::V,hlæja,qesh
1058,rühren::V,snerta,mallëngjej
1059,weinen::V,gráta,qaj
1060,schimpfen::V,skammast,shaj
1061,sich ärgern::V,sárna,bëhem verem
1062,sich ärgern::V,gremjast,bëhem verem
1063,sich fürchten::V,óttast,kam frikë
1064,sich fürchten::V,óttast,frikësohem
1065,fürchten::V,óttast,kam frikë nga
1066,fliehen::V,flýja,arratisem
1067,flüchten::V,strjúka,iki
1068,sehen::V,sjá,shoh
1069,anschauen::V,horfa á,shikoj
1070,ansehen::V,líta á,shikoj
1071,hören::V,heyra,dëgjoj
1072,zuhören::V,hlusta,veshtoj
1073,probieren::V,smakka,provoj
1074,riechen::V,þefa,nuhas
1075,fühlen::V,finna til,ndiej
1076,scheinen::V,virðast,ndriçoj
1077,zu sehen sein::V,vera að sjá,dukem
1078,vernehmen::V,heyra,dëgjoj
1079,vernehmen::V,greina,dëgjoj
1080,frieren::V,frjósa,mërdhij
1081,tun::V,gera,bëj
1082,können::V,geta,mund
1083,wollen::V,ætla,dua
1084,wollen::V,ætla,dëshiroj
1085,wollen::V,vilja,dua
1086,wollen::V,vilja,dëshiroj
1087,anfangen::V,hefja,filloj
1088,beenden::V,enda,kryej
1089,beenden::V,enda,mbaroj
1090,beenden::V,ljúka,kryej
1091,beenden::V,ljúka,mbaroj
1092,aufhören::V,lykta,pushoj
1093,gelingen::V,heppnast,më shkon mbarë
1094,geraten::V,lukkast,del
1095,öffnen::V,opna,hap
1096,schließen::V,loka,mbyll
1097,stellen::V,láta,vë
1098,stellen::V,setja,vë
1099,setzen::V,láta,vë
1100,setzen::V,setja,vë
1101,legen::V,láta,vë
1102,legen::V,leggja,vë
1103,berühren::V,koma við,rrok
1104,verbinden::V,sameina,bashkoj
1105,bedecken::V,hylja,mbuloj
1106,aufhängen::V,hengja,var
1107,aufhängen::V,hengja upp,var
1108,anzünden::V,kveikja í,ndez
1109,aufheben::V,taka upp,ngre
1110,aufheben::V,lyfta upp,ngre
1111,zurücklassen::V,skilja eftir,lë pas
1112,verlieren::V,týna,humb
1113,verlieren::V,glata,humb
1114,fallen lassen::V,missa,lëshoj
1115,machen::V,búa til,bëj
1116,herstellen::V,framleiða,prodhoj
1117,bauen::V,smíða,ndërtoj
1118,bauen::V,byggja,ndërtoj
1119,reparieren::V,gera við,ndreq
1120,reparieren::V,gera við,meremetoj
1121,verbessern::V,bæta,përmirësoj
1122,ändern::V,breyta,ndërroj
1123,graben::V,grafa,gërmoj
1124,beugen::V,beygja,kërrus
1125,biegen::V,sveigja,përkul
1126,drehen::V,snúa,dredh
1127,drehen::V,snúa,rrotulloj
1128,wenden::V,snúa,kthej
1129,wenden::V,venda,kthej
1130,umdrehen::V,venda,kthej
1131,umdrehen::V,snúa við,kthej
1132,heben::V,hefja,ngre
1133,hochheben::V,lyfta upp,ngre
1134,ergreifen::V,grípa,rrëmbej
1135,halten::V,rúma,mbaj
1136,halten::V,halda,mbaj
1137,drücken::V,þjá,shtyp
1138,drücken::V,þrýsta,shtyp
1139,schieben::V,ýta,shtyj
1140,kratzen::V,klóra,kruaj
1141,kratzen::V,klóra,gërvisht
1142,lecken::V,sleikja,lëpij
1143,beißen::V,bíta,kafshoj
1144,abreißen::V,rífa af,shkëpus
1145,abreißen::V,rífa frá,shkëpus
1146,abschneiden::V,skera af,cungoj
1147,abschneiden::V,klippa af,cungoj
1148,binden::V,binda,lidh
1149,stecken::V,stinga,fus
1150,stecken::V,stinga,ngul
1151,brechen::V,brjóta,thyej
1152,klopfen::V,berja,trokas
1153,klopfen::V,klappa,trokas
1154,hauen::V,berja,godas
1155,hauen::V,höggva,godas
1156,kleben::V,líma,ngjis
1157,reiben::V,núa,fërkoj
1158,streichen::V,smyrja,lyej
1159,schleifen::V,slípa,mpreh
1160,schneiden::V,skera,pres
1161,schneiden::V,klippa,pres
1162,rütteln::V,skaka,shkund
1163,schütteln::V,hrista,lëkund
1164,schwenken::V,sveifla,valëvit
1165,schütten::V,hella,mbush
1166,füllen::V,fylla,mbush
1167,einwickeln::V,vefja inn í,mbështjell
1168,tragen::V,bera,mbaj
1169,tragen::V,bera,mbart
1170,schleppen::V,draga,heq
1171,schleppen::V,draga,zhgërryej
1172,ziehen::V,toga,tërheq
1173,ziehen::V,draga,tërheq
1174,aufbewahren::V,geyma,ruaj
1175,werfen::V,kasta,hedh
1176,fangen::V,grípa,kap
1177,packen::V,þrífa í,rrëmbej
1178,verstecken::V,fela,fsheh
1179,teilen::V,deila,ndaj
1180,schicken::V,senda,dërgoj
1181,bringen::V,færa,sjell
1182,bringen::V,flytja,sjell
1183,hinzufügen::V,bæta við,shtoj
1184,bekommen::V,hljóta,kap
1185,bekommen::V,ná,kap
1186,erhalten::V,fá,marr
1187,nehmen::V,taka,marr
1188,wählen::V,velja,zgjedh
1189,auswählen::V,velja úr,përzgjedh
1190,bewahren::V,gæta,ruaj
1191,bewahren::V,vernda,ruaj
1192,behindern::V,varna,pengoj
1193,verderben::V,spilla,prish
1194,beschädigen::V,skemma,dëmtoj
1195,zerbrechen::V,brjóta,thyej
1196,zerreißen::V,rífa,çjerr
1197,zerreißen::V,rífa,zheloj
1198,zerreißen::V,rífa sundur,çjerr
1199,zerreißen::V,rífa sundur,zheloj
1200,zerstören::V,rífa niður,prish
1201,zerstören::V,rífa niður,shkatërroj
1202,verbrennen::V,brenna,djeg
1203,geben::V,gefa,jap
1204,reichen::V,rétta,jap
1205,schenken::V,gefa,fal
1206,schenken::V,gefa,dhuroj
1207,versprechen::V,lofa,premtoj
1208,versprechen::V,heita,premtoj
1209,wünschen::V,óska,uroj
1210,loben::V,lofa,lëvdoj
1211,loben::V,lofa,lavdëroj
1212,loben::V,hrósa,lëvdoj
1213,loben::V,hrósa,lavdëroj
1214,küssen::V,kyssa,puth
1215,wiegen::V,rugga,tund
1216,zudecken::V,þekja,mbuloj
1217,zudecken::V,breiða yfir,mbuloj
1218,wecken::V,vekja,zgjoj
1219,zeigen::V,sýna,dëftej
1220,führen::V,leiða,çoj
1221,lehren::V,kenna,arsej
1222,unterrichten::V,fræða,arsimoj
1223,aufziehen::V,ala upp,rris
1224,leiten::V,stjórna,udhëheq
1225,antreiben::V,hvetja,nxis
1226,lassen::V,láta,detyroj
1227,einladen::V,bjóða heim,ftoj
1228,vereinigen::V,sameina,bashkoj
1229,besuchen::V,heimsækja,vizitoj
1230,treffen::V,hitta,ndesh
1231,sich versammeln::V,safnast saman,tubohem
1232,spielen::V,leika sér,loz
1233,spielen::V,leika sér,luaj
1234,singen::V,syngja,këndoj
1235,tanzen::V,dansa,kërcej
1236,tanzen::V,dansa,vallëzoj
1237,sich trennen::V,skiljast,ndahem
1238,verlassen::V,yfirgefa,braktis
1239,retten::V,bjarga,shpëtoj
1240,bewachen::V,gæta,ruaj
1241,bewachen::V,hafa vörð á,ruaj
1242,schützen::V,vernda,ruaj
1243,schützen::V,vernda,mbroj
1244,verteidigen::V,verja,mbroj
1245,sich schlagen::V,slást,zihem
1246,sich schlagen::V,berjast,zihem
1247,schießen::V,skjóta,shtie
1248,siegen::V,sigra,fitoj
1249,siegen::V,sigra,ngadhënjej
1250,ärgern::V,ergja,zemëroj
1251,ärgern::V,skaprauna,zemëroj
1252,schlagen::V,slá,rrah
1253,schlagen::V,slá,godas
1254,schlagen::V,lemja,rrah
1255,schlagen::V,lemja,godas
1256,treten::V,sparka,shtyj
1257,treten::V,sparka,shtyj më këmbë
1258,stechen::V,stinga,ther
1259,stechen::V,stinga,shpoj
1260,stoßen::V,hrinda,shtyj
1261,stehlen::V,stela,vjedh
1262,stören::V,trufla,pengoj
1263,belästigen::V,ónáða,bezdis
1264,verbergen::V,leyna,fsheh
1265,täuschen::V,gabba,mashtroj
1266,täuschen::V,blekkja,mashtroj
1267,betrügen::V,svíkja,kobis
1268,betrügen::V,blekkja,kobis
1269,töten::V,drepa,vras
1270,wohnen::V,búa,banoj
1271,arbeiten::V,vinna,punoj
1272,arbeiten::V,vinna,vardoj
1273,sammeln::V,safna,mbledh
1274,sammeln::V,safna,grumbulloj
1275,pflücken::V,tína,vjel
1276,pflücken::V,tína,mbledh
1277,pflücken::V,reyta,vjel
1278,pflücken::V,reyta,mbledh
1279,jagen::V,veiða,gjuaj
1280,fischen::V,fiska,peshkoj
1281,fischen::V,fiska,gjuaj peshk
1282,fassen::V,veiða,zë
1283,hüten::V,gæta,kullos
1284,hüten::V,vakta,kullos
1285,treiben::V,reka,vë përpara
1286,anbinden::V,binda við,lidh
1287,anbinden::V,binda fast,lidh
1288,füttern::V,fóðra,grazhdoj
1289,melken::V,mjólka,mjel
1290,hacken::V,höggva,grij
1291,gießen::V,hella,ujis
1292,reifen::V,þroskast,piqem
1293,zubereiten::V,elda,gatuaj
1294,zubereiten::V,tilbúa,gatuaj
1295,kochen::V,sjóða,ziej
1296,backen::V,baka,pjek
1297,backen::V,baka,furroj
1298,braten::V,steikja,fërgoj
1299,braten::V,steikja,tiganis
1300,umrühren::V,hræra í,trazoj
1301,stricken::V,prjóna,thur
1302,nähen::V,sauma,qep
1303,färben::V,lita,ngjyej
1304,färben::V,lita,bojatis
1305,reinigen::V,hreinsa,qëroj
1306,reinigen::V,hreinsa,pastroj
1307,waschen::V,þvo,laj
1308,waschen::V,þvo,finjos
1309,abwischen::V,þerra,fshij
1310,spülen::V,skola,kulloj
1311,spülen::V,þvo upp,kulloj
1312,fegen::V,sópa,fshij
1313,fegen::V,hreinsa,fshij
1314,kehren::V,sópa,fshij
1315,baden::V,baða sig,lahem
1316,sich waschen::V,þvo sér,lahem
1317,ausziehen::V,fara úr,heq
1318,ausziehen::V,fara úr,zbath
1319,anziehen::V,fara í,vesh
1320,anziehen::V,fara í,mbath
1321,sich anziehen::V,klæðast,vishem
1322,kämmen::V,greiða,kreh
1323,schmücken::V,prýða,hijeshoj
1324,schmücken::V,skreyta,hijeshoj
1325,sagen::V,segja,them
1326,sprechen::V,tala,flas
1327,reden::V,ræða,fjalos
1328,reden::V,ræða,fjalëtoj
1329,sich unterhalten::V,spjalla,bisedoj
1330,sich unterhalten::V,ræðast við,bisedoj
1331,fragen::V,spyrja,pyes
1332,bitten::V,biðja,lus
1333,bitten::V,biðja,lutem
1334,erzählen::V,segja frá,rrëfej
1335,mitteilen::V,tilkynna,kumtoj
1336,nennen::V,nefna,quaj
1337,rufen::V,kalla,thërras
1338,prahlen::V,gorta,mburrem
1339,prahlen::V,gorta,kapardisem
1340,übersetzen::V,þýða,përkthej
1341,denken::V,hugsa,mendoj
1342,glauben::V,trúa,besoj
1343,bemerken::V,taka eftir,vërej
1344,erkennen::V,þekkja,njoh
1345,erkennen::V,þekkja,shquaj
1346,begreifen::V,skilja,marr vesh
1347,verstehen::V,skilja,marr vesh
1348,lernen::V,læra,mësoj
1349,wissen::V,vita,di
1350,sich erinnern an::V,minnast,kujtoj
1351,vergessen::V,gleyma,harroj
1352,messen::V,mæla,mas
1353,zählen::V,telja,njeh
1354,rechnen::V,reikna,llogaris
1355,lesen::V,lesa,lexoj
1356,lesen::V,lesa,këndoj
1357,malen::V,mála,lyej
1358,zeichnen::V,teikna,vizatoj
1359,schreiben::V,skrifa,shkruaj
1360,besitzen::V,hafa,kam
1361,kaufen::V,kaupa,blej
1362,verkaufen::V,selja,shes
1363,bezahlen::V,borga,paguaj
1364,zahlen::V,borga,paguaj
1365,beherrschen::V,hafa á valdi sínu,zotëroj
1366,ertragen::V,þola,duroj
