,Concept_ID,fi,lt
1505,reden::V,keskustella,šnekėti
1506,sich unterhalten::V,jutella,kalbėtis
1507,sich unterhalten::V,jutella,šnekučiuotis
1508,fragen::V,kysyä,klausti
1509,bitten::V,pyytää,prašyti
1510,erzählen::V,kertoa,pasakoti
1511,mitteilen::V,ilmoittaa,skelbti
1512,mitteilen::V,ilmoittaa,pranešti
1513,nennen::V,kutsua,vadinti
1514,nennen::V,kutsua,vardyti
1515,nennen::V,nimittää,vadinti
1516,nennen::V,nimittää,vardyti
1517,rufen::V,kutsua,šaukti
1518,rufen::V,kutsua,kviesti
1519,prahlen::V,kerskailla,girtis
1520,übersetzen::V,kääntää,versti
1521,übersetzen::V,kääntää,išversti
1522,denken::V,miettiä,galvoti
1523,denken::V,ajatella,galvoti
1524,glauben::V,uskoa,manyti
1525,glauben::V,uskoa,tikėti
1526,bemerken::V,huomata,pamatyti
1527,bemerken::V,huomata,pastebėti
1528,erkennen::V,tunnistaa,pažinti
1529,erkennen::V,tunnistaa,atpažinti
1530,begreifen::V,ymmärtää,suvokti
1531,verstehen::V,ymmärtää,suprasti
1532,lernen::V,oppia,mokytis
1533,wissen::V,tietää,žinoti
1534,sich erinnern an::V,muistaa,prisiminti
1535,vergessen::V,unohtaa,užmiršti
1536,messen::V,mitata,matuoti
1537,zählen::V,laskea,skaičiuoti
1538,rechnen::V,laskea,skaičiuoti
1539,lesen::V,lukea,skaityti
1540,malen::V,maalata,tapyti
1541,zeichnen::V,piirtää,piešti
1542,zeichnen::V,piirtää,žymėti
1543,zeichnen::V,piirtää,braižyti
1544,zeichnen::V,piirustaa,piešti
1545,zeichnen::V,piirustaa,žymėti
1546,zeichnen::V,piirustaa,braižyti
1547,schreiben::V,kirjoittaa,rašyti
1548,besitzen::V,omistaa,turėti
1549,kaufen::V,ostaa,pirkti
1550,verkaufen::V,myydä,parduoti
1551,bezahlen::V,maksaa,apmokėti
1552,zahlen::V,maksaa,mokėti
1553,beherrschen::V,hallita,valdyti
1554,ertragen::V,kestää,kę̃sti
1555,ertragen::V,kestää,pakelti
1556,ertragen::V,kestää,iškę̃sti
