,Concept_ID,hi,la
772,Bogen[Waffe]::N,कमान,arcus
773,Pfeil::N,बान,sagitta
774,Gewehr::N,बंदूक़,sclopetum
775,Fehler::N,भूल,error
776,Fehler::N,ग़लती,error
777,Lüge::N,झूठ,mendacium
778,Lüge::N,असत्य,mendacium
779,Schaden::N,हानि,damnum
780,Schaden::N,हानि,detrimentum
781,Schaden::N,नुक़सान,damnum
782,Schaden::N,नुक़सान,detrimentum
783,Unglück::N,मुसीबत,miseria
784,Unglück::N,मुसीबत,calamitas
785,Unglück::N,विपात्ति,miseria
786,Unglück::N,विपात्ति,calamitas
787,Schuld::N,दोष,culpa
788,Schuld::N,क़सूर,culpa
789,Alter::N,आयु,aetas
790,Alter::N,उम्र,aetas
791,Schluss::N,अंत,finis
792,Schluss::N,समाप्ति,finis
793,Zeit::N,काल,tempus
794,Zeit::N,वक़्त,tempus
795,Tag::N,दिन,dies
796,Tag::N,रोज़,dies
797,Morgen::N,सुबह,mane
798,Mittag::N,दोपहर,meridies
799,Mittag::N,मध्याह्न,meridies
800,Abend::N,शाम,vesper
801,Abend::N,संध्या,vesper
802,Nacht::N,रात,nox
803,Nacht::N,रात्रि,nox
804,Woche::N,हफ़्ता,septimana
805,Monat::N,मास,mensis
806,Monat::N,महीना,mensis
807,Jahr::N,बरस,annus
808,Jahr::N,वर्ष,annus
809,Frühling::N,वसंत,ver
810,Sommer::N,गरमी,aestas
811,Sommer::N,ग्रीष्म,aestas
812,Herbst::N,शरत्,autumnus
813,Herbst::N,पतझड़,autumnus
814,Winter::N,जाड़ा,hiems
815,Winter::N,सर्दियाँ,hiems
816,Januar::N,जनवरी,Ianuarius
817,Februar::N,फ़रवरी,Februarius
818,März::N,मार्च,Martius
819,April::N,अप्रैल,Aprilis
820,Mai::N,मई,Maius
821,Juni::N,जून,Iunius
822,Juli::N,जुलाई,Iulius
823,August::N,अगस्त,Augustus
824,September::N,सितंबर,September
825,Oktober::N,अक्तूबर,Octobris
826,November::N,नवंबर,Novembris
827,Dezember::N,दिसंबर,December
828,Montag::N,पीर,dies lunae
829,Montag::N,सोमवार,dies lunae
830,Dienstag::N,मंगलवार,dies Martis 
831,Mittwoch::N,बुधवार,dies Mercurii
832,Donnerstag::N,गुरुवार,dies Iovis
833,Donnerstag::N,बृहस्पतिवार,dies Iovis
834,Freitag::N,शुक्रवार,dies Veneris
835,Samstag::N,सनीचर,dies Saturni
836,Samstag::N,शनिवार,dies Saturni
837,Sonntag::N,इतवार,dominicus
838,Sonntag::N,इतवार,dies solis
839,Sonntag::N,रविवार,dominicus
840,Sonntag::N,रविवार,dies solis
841,groß::A,बड़ा,magnus
842,klein::A,कम,parvus
843,klein::A,छोटा,parvus
844,lang::A,लंबा,longus
845,lang::A,दीर्घ,longus
846,kurz::A,लधु,brevis
847,kurz::A,छोटा,brevis
848,breit::A,चौड़ा,latus
849,schmal::A,तंग,angustus
850,schmal::A,सँकरा,angustus
851,dicht::A,सघन,densus
852,dick[Gegenstand]::A,मोटा,crassus
853,dünn::A,महीन,tenuis
854,dünn::A,बारीक,tenuis
855,fein::A,कोमल,subtilis
856,fein::A,सूक्ष्म,subtilis
857,fest::A,दृढ़,solidus
858,fest::A,दृढ़,stabilis
859,fest::A,मज़बूत,solidus
860,fest::A,मज़बूत,stabilis
861,flach::A,चपटा,planus
862,glatt::A,चौरस,levis
863,glatt::A,चिकना,levis
864,hart::A,कठोर,durus
865,hart::A,सख़्त,durus
866,weich::A,नरम,mollis
867,weich::A,मुलायम,mollis
868,rund::A,गोल,rotundus
869,rund::A,वर्तुल,rotundus
870,spitz::A,नुकीला,acutus
871,scharf::A,पैना,acer
872,stumpf::A,भोथरा,hebes
873,schwer::A,भारी,gravis
874,schwer::A,वज़नी,gravis
875,schön::A,सुंदर,pulcher
876,schön::A,सुंदर,formosus
877,heiß::A,उष्ण,fervidus
878,warm::A,गरम,calidus
879,kalt::A,सर्द,frigidus
880,kühl::A,ठंडा,frigidus
881,frisch::A,तर,recens
882,frisch::A,ताज़ा,recens
883,feucht::A,नम,umidus
884,feucht::A,भीगा,umidus
885,nass::A,गीला,madidus
886,trocken::A,सूखा,aridus
887,trocken::A,ख़ुश्क,aridus
888,voll::A,भरा,plenus
889,voll::A,पूरा,plenus
890,leer::A,ख़ाली,vacuus
891,offen::A,खुला,apertus
892,geschlossen::A,बंद,clausus
893,sauber::A,साफ़,lautus
894,sauber::A,सुथरा,lautus
895,schmutzig::A,गंदा,sordidus
896,roh::A,कच्चा,crudus
897,reif::A,पक्व,maturus
898,reif::A,पक्का,maturus
899,lecker::A,मज़ेदार,delicatus
900,lecker::A,स्वादिष्ट,delicatus
901,süß::A,मीठा,dulcis
902,bitter::A,कटु,amarus
903,bitter::A,कटु,acerbus
904,bitter::A,कड़वा,amarus
905,bitter::A,कड़वा,acerbus
906,sauer::A,खट्टा,acidus
907,hell::A,रोशन,clarus
908,dunkel::A,अँधेरा,obscurus
909,schwarz::A,काला,niger
910,schwarz::A,स्याह,niger
911,weiß::A,सफ़ेद,albus
912,rot::A,लाल,ruber
913,rot::A,सुर्ख़,ruber
914,gelb::A,पीला,flavus
915,gelb::A,ज़र्द,flavus
916,blau::A,नीला,caeruleus
917,blau::A,आसमानी,caeruleus
918,grün::A,हरा,viridis
919,grau::A,धूसर,canus
920,bunt::A,रंगीन,varius
921,bunt::A,बहुरंगा,varius
922,billig::A,सस्ता,vilis
923,teuer::A,महँगा,carus
924,wertvoll::A,क़ीमती,pretiosus
925,wertvoll::A,मूल्यवान्,pretiosus
926,blind::A,अंधा,caecus
927,taub::A,बहरा,surdus
928,kräftig::A,ताक़तवर,robustus
929,kräftig::A,शक्तिशाली,robustus
930,stark::A,प्रबल,firmus
931,stark::A,प्रबल,validus
932,stark::A,बलवान्,firmus
933,stark::A,बलवान्,validus
934,schwach::A,कमज़ोर,debilis
935,schwach::A,कमज़ोर,infirmus
936,fett::A,मोटा,crassus
937,fett::A,मांसल,crassus
938,schlank::A,पतला,procerus
939,schlank::A,छरहरा,procerus
940,hübsch::A,सुंदर,pulcher
941,hübsch::A,ख़ूबसूरत,pulcher
942,böse::A,पापी,improbus
943,böse::A,दुष्ट,improbus
944,dumm::A,मूर्ख,stultus
945,dumm::A,मूर्ख,stupidus
946,dumm::A,बुद्धू,stultus
947,dumm::A,बुद्धू,stupidus
948,faul::A,आलसी,piger
949,faul::A,सुस्त,piger
950,fleißig::A,मेहनती,sedulus
951,fleißig::A,परिश्रमी,sedulus
952,geizig::A,कृपण,avarus
953,geizig::A,कंजूस,avarus
954,klug::A,समझदार,prudens
955,klug::A,होशियार,prudens
956,klug::A,अक़्लमंद,prudens
957,geschickt::A,किशल,sollers
958,lieb::A,प्रिय,carus
959,lieb::A,प्यारा,carus
960,lustig::A,हँसमुख,iocosus
961,lustig::A,ख़ुशदिल,iocosus
962,sanft::A,नम्र,clemens
963,hungrig::A,भूखा,impastus
964,krank::A,बीमार,aeger
965,krank::A,अस्वस्थ,aeger
966,nackt::A,नग्न,nudus
967,traurig::A,उदास,maestus
968,traurig::A,रंजीदा,maestus
969,lebendig::A,जीता,vivus
970,lebendig::A,ज़िंदा,vivus
971,gut::A,अच्छा,bonus
972,schlecht::A,बुरा,malus
973,schlecht::A,ख़राब,malus
974,richtig::A,ठीक,rectus
975,schlimm::A,बुरा,malus
976,schlimm::A,अप्रिय,malus
977,wahr::A,सच,verus
978,alt::A,पुराना,antiquus
979,neu::A,नया,novus
980,ehemalig::A,भूतपूर्व,pristinus
981,alt[Lebewesen]::A,बूढ़ा,vetus
982,alt[Lebewesen]::A,वृद्ध,vetus
983,jung::A,जवान,iuvenis
984,arm::A,ग़रीब,pauper
985,reich::A,धनी,dives
986,reich::A,अमीर,dives
987,bekannt::A,मालूम,notus
988,berühmt::A,मशहूर,celeber
989,berühmt::A,मशहूर,illustris
990,berühmt::A,प्रसिद्ध,celeber
991,berühmt::A,प्रसिद्ध,illustris
992,fremd::A,विदेशी,peregrinus
993,fremd::A,अपरिचित,peregrinus
994,verschieden::A,अलग,varius
995,verschieden::A,भिन्न,varius
996,nah::A,नज़दीकी,propinquus
997,fern::A,दूर,longinquus
998,fern::A,दूरस्थ,longinquus
999,linker::A,बायाँ,sinister
1000,rechter::A,दायाँ,dexter
1001,rechter::A,दाहिना,dexter
1002,anderer::A,अन्य,alius
1003,anderer::A,दूसरा,alius
1004,erster::A,पहला,primus
1005,erster::A,प्रथम,primus
1006,zweiter::A,दूसरा,secundus
1007,zweiter::A,द्वितीय,secundus
1008,dritter::A,तीसरा,tertius
1009,letzter::A,अंतिम,ultimus
1010,letzter::A,आख़िरी,ultimus
1011,allein::ADV,तनहा,solum
1012,allein::ADV,अकेले,solum
1013,auf einmal::ADV,वक़्त में,simul
1014,zusammen::ADV,एक साथ,una
1015,zusammen::ADV,साथ साथ,una
1016,lange::ADV,देर तक,diu
1017,plötzlich::ADV,सहसा,subito
1018,plötzlich::ADV,सहसा,repente
1019,plötzlich::ADV,अचानक,subito
1020,plötzlich::ADV,अचानक,repente
1021,sofort::ADV,तुरंत,statim
1022,später::ADV,बाद को,postea
1023,später::ADV,बाद में,postea
1024,jetzt::ADV,अब,nunc
1025,jetzt::ADV,अभी,nunc
1026,heute::ADV,आज,hodie
1027,morgen::ADV,कल,cras
1028,bald::ADV,जल्दी,mox
1029,dann::ADV,तब,deinde
1030,gestern::ADV,कल,heri
1031,einst::ADV,एक दिन,olim
1032,einst::ADV,पहले कभी,olim
1033,damals::ADV,उस समय,tum
1034,damals::ADV,उन दिनों,tum
1035,danach::ADV,इसके बाद,postea
1036,danach::ADV,इसके पश्चात्,postea
1037,vorher::ADV,पहले,antea
1038,vorher::ADV,पेशतर,antea
1039,zuerst::ADV,पहले,primo
1040,einmal::ADV,एक बार,semel
1041,einmal::ADV,एक दफ़ा,semel
1042,manchmal::ADV,कभी कभी,interdum
1043,oft::ADV,अक्सर,saepe
1044,immer::ADV,सदा,semper
1045,immer::ADV,हमेशा,semper
1046,niemals::ADV,कभी नहीं,numquam
1047,niemals::ADV,कदापि नहीं,numquam
1048,hier::ADV,इधर,hic
1049,hier::ADV,यहाँ,hic
1050,hierhin::ADV,इधर को,huc
1051,hierhin::ADV,यहाँ को,huc
1052,von hier::ADV,यहाँ से,hinc
1053,dort::ADV,उधर,ibi
1054,dort::ADV,वहाँ,ibi
1055,dorthin::ADV,उधर को,eo
1056,dorthin::ADV,वहाँ को,eo
1057,geradeaus::ADV,सीधे,recte
1058,vorwärts::ADV,आगे,porro
1059,vorwärts::ADV,आगे को,porro
1060,rückwärts::ADV,पीछे को,retro
1061,zurück::ADV,वापस,retro
1062,unten::ADV,नीचे,infra
1063,hinab::ADV,नीचे को,pessum
1064,oben::ADV,ऊपर,supra
1065,hinauf::ADV,ऊपर को,sursum
1066,überall::ADV,हर जगह,ubique
1067,überall::ADV,हर स्थान,ubique
1068,nicht::ADV,न,non
1069,nicht::ADV,नहीं,non
1070,ein wenig::ADV,कुछ,paulum
1071,ein wenig::ADV,ज़रा,paulum
1072,ein wenig::ADV,थोड़ा,paulum
1073,kaum::ADV,लगभग नहीं,vix
1074,kaum::ADV,लगभग नहीं,aegre
1075,kaum::ADV,बराबर नहीं,vix
1076,kaum::ADV,बराबर नहीं,aegre
1077,sehr::ADV,बहुत,valde
1078,sehr::ADV,बहुत,magnopere
1079,so::ADV,ऐसा,ita
1080,noch::ADV,अभी तक,etiam
1081,nur::ADV,केवल,solum
1082,nur::ADV,केवल,tantum
1083,nur::ADV,सिर्फ़,solum
1084,nur::ADV,सिर्फ़,tantum
1085,schon::ADV,चुकना,iam
1086,wieder::ADV,फिर,rursus
1087,wieder::ADV,दुबारा,rursus
1088,vergebens::ADV,व्यर्थ,frustra
1089,vor::PRP,के आगे,ante
1090,vor::PRP,के सामने,ante
1091,hinter::PRP,के पीछे,post
1092,unter::PRP,के तले,sub
1093,unter::PRP,के नीचे,sub
1094,durch::PRP,के पार,per
1095,neben::PRP,के पास,iuxta
1096,neben::PRP,की बग़ल में,iuxta
1097,zwischen::PRP,के बीच,inter
1098,wegen::PRP,के कारण,propter
1099,wegen::PRP,की वजह से,propter
1100,dies::PRN,यह,hoc
1101,das::PRN,वह,id
1102,alles::PRN,सब,omnia
1103,alles::PRN,सब कुछ,omnia
1104,ich::PRN,मैं,ego
1105,du::PRN,तू,tu
1106,er::PRN,यह,is
1107,er::PRN,यह,ille
1108,wir::PRN,हम,nos
1109,ihr::PRN,तुम,vos
1110,sie::PRN,ये,ii
1111,sie::PRN,ये,illi
1112,was::FPRN,क्या,quid
1113,wer::FPRN,कौन,quis
1114,wo::FADV,किधर,ubi
1115,wohin::FADV,किधर,quo
1116,wie::FADV,कैसे,quomodo
1117,warum::FADV,क्यों,cur
1118,wieviel::FNUM,कितना,quantum
1119,eins::NUM,एक,unus
1120,zwei::NUM,दो,duo
1121,drei::NUM,तीन,tres
1122,vier::NUM,चार,quattuor
1123,fünf::NUM,पाँच,quinque
1124,sechs::NUM,छह,sex
1125,sieben::NUM,सात,septem
1126,acht::NUM,आठ,octo
1127,neun::NUM,नौ,novem
1128,zehn::NUM,दस,decem
1129,elf::NUM,ग्यारह,undecim
1130,zwölf::NUM,बारह,duodecim
1131,zwanzig::NUM,बीस,viginti
1132,dreißig::NUM,तीस,triginta
1133,vierzig::NUM,चालीस,quadraginta
1134,fünfzig::NUM,पचास,quinquaginta
1135,sechzig::NUM,साठ,sexaginta
1136,siebzig::NUM,सत्तर,septuaginta
1137,achtzig::NUM,अस्सी,octoginta
1138,neunzig::NUM,नव्वे,nonaginta
1139,hundert::NUM,सौ,centum
1140,tausend::NUM,हज़ार,mille
1141,und::CNJ,और,et
1142,und::CNJ,और,-que
1143,oder::CNJ,या,vel
1144,stehen::V,खड़ा होना,stare
1145,sitzen::V,बैठना,sedere
1146,liegen::V,लेटना,iacere
1147,hängen::V,लटकना,pendere
1148,werden::V,बनना,fieri
1149,passieren::V,होना,accidere
1150,beginnen::V,आरंभ होना,incipere
1151,beginnen::V,प्रारंभ होना,incipere
1152,enden::V,अंत होना,finem habere
1153,enden::V,ख़तम होना,finem habere
1154,wechseln::V,बदलना,mutari
1155,aufgehen[Sonne]::V,चढ़ना,oriri
1156,aufgehen[Sonne]::V,उदित होना,oriri
1157,untergehen[Sonne]::V,अस्त हो जाना,occidere
1158,scheinen[Sonne]::V,रोशनी देना,lucere
1159,donnern::V,गरजना,tonare
1160,wehen::V,चलना,flare
1161,strömen::V,बहना,fluere
1162,strömen::V,प्रवाहित होना,fluere
1163,fließen::V,बहना,manare
1164,fließen::V,प्रवाहित होना,manare
1165,sich drehen::V,घूमना,torqueri
1166,schwanken::V,हिलना,vacillare
1167,schwingen::V,हिलना,vibrare
1168,fallen::V,गिरना,cadere
1169,brennen::V,जलना,ardere
1170,rauchen::V,धुआँ उड़ाना,fumare
1171,regnen::V,बरसना,pluere
1172,gefrieren::V,जमना,congelari
1173,tauen::V,गलना,rorare
1174,tauen::V,पिघलना,rorare
1175,schmelzen::V,गलना,liquescere
1176,schmelzen::V,पिघलना,liquescere
1177,trocknen::V,सूखना,arescere
1178,sieden::V,उबलना,fervere
1179,faulen::V,गलना,putescere
1180,faulen::V,सड़ना,putescere
1181,verfaulen::V,गलना,putescere
1182,verfaulen::V,सड़ना,putescere
1183,reißen::V,फटना,scindi
1184,versinken::V,डूबना,mergi
1185,vergehen::V,बीतना,praeterire
1186,vergehen::V,गुज़रना,praeterire
1187,erscheinen::V,दिखाई देना,apparere
1188,verschwinden::V,ग़ायब होना,discedere
1189,sinken::V,घटना,labi
1190,sinken::V,उतरना,labi
1191,abnehmen::V,घटना,deminui
1192,zunehmen::V,बढ़ना,augeri
1193,steigen::V,बढ़ना,augescere
1194,wachsen::V,उगना,crescere
1195,glänzen::V,चमकना,splendere
1196,funkeln::V,जगमगाना,micare
1197,funkeln::V,टिमटिमाना,micare
1198,lärmen::V,शोर मचाना,strepere
1199,läuten::V,बजना,sonare
1200,klingeln::V,बजना,tinnire
1201,klirren::V,झनझनाना,crepare
1202,brausen::V,साँय-साँय करना,saevire
1203,rauschen::V,सरसराना,crepare
1204,klingen::V,बजना,sonare
1205,bellen::V,भौंकना,latrare
1206,heulen::V,गुर्राना,ululare
1207,blasen::V,फूँकना,flare
1208,pfeifen::V,सीटी देना,sibilare
1209,schreien::V,चिल्लाना,clamare
1210,stöhnen::V,कराहना,gemere
1211,stöhnen::V,आहें भरना,gemere
1212,zittern::V,काँपना,tremere
1213,zittern::V,काँपना,trepidare
1214,leben::V,जीना,vivere
1215,geboren werden::V,पैदा होना,nasci
1216,atmen::V,साँस लेना,spirare
1217,trinken::V,पीना,bibere
1218,essen::V,खाना,edere
1219,schlucken::V,निगलना,devorare
1220,müde werden::V,थकना,fatigari
1221,müde werden::V,उकताना,fatigari
1222,einschlafen::V,सो जाना,obdormiscere
1223,schlafen::V,सोना,dormire
1224,aufwachen::V,जागना,expergisci
1225,aufstehen::V,उठना,exsurgere
1226,sich erholen::V,सुस्ताना,se reficere
1227,sich erholen::V,आराम करना,se reficere
1228,krank werden::V,बीमार पड़ना,aegrescere
1229,krank sein::V,बीमार होना,aegrotare
1230,schmerzen::V,दुखना,dolere
1231,schmerzen::V,दर्द करना,dolere
1232,husten::V,खाँसना,tussire
1233,genesen::V,ठीक हो जाना,convalescere
1234,genesen::V,स्वस्थ हो जाना,convalescere
1235,sterben::V,मरना,mori
1236,umkommen::V,मरना,perire
1237,sich bewegen::V,चलना,se movere
1238,sich bewegen::V,हिलना,se movere
1239,sich rühren::V,हिलना,micare
1240,sich erheben::V,उठना,surgere
1241,sich setzen::V,बैठना,considere
1242,hinfallen::V,गिरना,cadere
1243,laufen::V,चलना,vadere
1244,schreiten::V,क़दम जाना,gradi
1245,spazierengehen::V,सैर करना,ambulare
1246,eilen::V,तेज़ी से जाना,properare
1247,eilen::V,शीघ्रता से चलना,properare
1248,sich beeilen::V,जल्दी करना,festinare
1249,sich beeilen::V,शीघ्रता करना,festinare
1250,sausen::V,बड़ी तेज़ी से चलना,currere
1251,rennen::V,भागना,currere
1252,rennen::V,दौड़ना,currere
1253,springen::V,उछलना,salire
1254,klettern::V,चढ़ना,niti
1255,schaukeln::V,झूलना,oscillare
1256,kriechen::V,रेंगना,repere
1257,kriechen::V,रेंगना,serpere
1258,schwimmen::V,तैरना,nare
1259,schwimmen::V,तैरना,natare
1260,tauchen::V,डूबना,mergere
1261,rudern::V,खेना,remigare
1262,rudern::V,चप्पू चलाना,remigare
1263,fahren::V,चलना,vehi
1264,fahren::V,यात्रा करना,vehi
1265,fliegen::V,उड़ना,volare
1266,gehen::V,जाना,ire
1267,gehen::V,जाना,vadere
1268,weggehen::V,चला जाना,abire
1269,weggehen::V,चला जाना,discedere
1270,weggehen::V,बाहर जाना,abire
1271,weggehen::V,बाहर जाना,discedere
1272,abfahren::V,छूटना,proficisci
1273,abfahren::V,रवाना होना,proficisci
1274,anhalten::V,रुकना,consistere
1275,anhalten::V,खड़ा होना,consistere
1276,hineingehen::V,घुसना,inire
1277,hineingehen::V,घुसना,ingredi
1278,hineingehen::V,अंदर जाना,inire
1279,hineingehen::V,अंदर जाना,ingredi
1280,eintreten::V,प्रवेश करना,intrare
1281,kommen::V,आना,venire
1282,ankommen::V,पहुँचना,advenire
1283,zurückkommen::V,लौटना,revenire
1284,zurückkommen::V,वापस आना,revenire
1285,bleiben::V,रहना,manere
1286,bleiben::V,रुकना,manere
1287,warten::V,इंतज़ार करना,opperiri
1288,erwarten::V,प्रतीक्षा करना,opperiri
1289,erwarten::V,प्रतीक्षा करना,expectare
1290,suchen::V,ढूँढ़ना,quaerere
1291,finden::V,पाना,reperire
1292,finden::V,ढूँढ़ निकालना,reperire
1293,versuchen::V,कोशिश करना,conari
1294,versuchen::V,कोशिश करना,temptare
1295,vorbereiten::V,तैयार करना,parare
1296,lieben::V,प्यार करना,amare
1297,mögen::V,पसंद होना,amare
1298,lachen::V,हँसना,ridere
1299,rühren::V,छूना,commovere
1300,weinen::V,रोना,flere
1301,schimpfen::V,गाली देना,increpare
1302,sich ärgern::V,चिढ़ना,indignari
1303,sich ärgern::V,नाराज़ होना,indignari
1304,sich fürchten::V,डरना,vereri
1305,sich fürchten::V,भय खाना,vereri
1306,fürchten::V,डरना से,timere
1307,fürchten::V,भय खाना से,timere
1308,fliehen::V,भागना,fugere
1309,flüchten::V,निकल भागना,effugere
1310,sehen::V,देखना,videre
1311,anschauen::V,देखना,aspectare
1312,ansehen::V,दृष्टि डालना पर,spectare
1313,hören::V,सुनना,audire
1314,zuhören::V,सुनना,auscultare
1315,probieren::V,चखना,gustare
1316,riechen::V,सूँघना,olfacere
1317,fühlen::V,महसूस करना,sentire
1318,scheinen::V,लगना,videri
1319,zu sehen sein::V,दिखाई देना,conspici
1320,vernehmen::V,सुनना,comperire
1321,frieren::V,ठंड लगना,algere
1322,frieren::V,सर्दी लगना,algere
1323,tun::V,करना,facere
1324,können::V,सकना,posse
1325,können::V,जानना,posse
1326,wollen::V,चाहना,velle
1327,anfangen::V,शुरू करना,incipere
1328,beenden::V,ख़त्म करना,finire
1329,beenden::V,समाप्त करना,finire
1330,aufhören::V,बंद जाना,desistere
1331,aufhören::V,समाप्त जाना,desistere
1332,gelingen::V,बनना,contingere
1333,gelingen::V,अच्छा होना,contingere
1334,geraten::V,बन पड़ना,evenire
1335,öffnen::V,खोलना,aperire
1336,schließen::V,बंद करना,claudere
1337,stellen::V,रखना,sistere
1338,setzen::V,रखना,ponere
1339,setzen::V,बिठाना,ponere
1340,legen::V,रखना,ponere
1341,legen::V,लिटाना,ponere
1342,berühren::V,छूना,tangere
1343,berühren::V,स्पर्श करना,tangere
1344,verbinden::V,बाँधना,iungere
1345,bedecken::V,ढकना,tegere
1346,bedecken::V,ढकना,operire
1347,aufhängen::V,लटकाना,suspendere
1348,anzünden::V,जलाना,accendere
1349,anzünden::V,जलाना,inflammare
1350,aufheben::V,उठाना,tollere
1351,zurücklassen::V,पीछे छोड़ना,relinquere
1352,verlieren::V,खोना,perdere
1353,verlieren::V,खोना,amittere
1354,verlieren::V,गँवाना,perdere
1355,verlieren::V,गँवाना,amittere
1356,fallen lassen::V,गिराना,dimittere
1357,machen::V,करना,facere
1358,machen::V,बनाना,facere
1359,herstellen::V,बनाना,fabricare
1360,herstellen::V,तैयार करना,fabricare
1361,bauen::V,बनाना,construere
1362,bauen::V,निर्माण करना,construere
1363,reparieren::V,मरम्मत करना,reparare
1364,verbessern::V,सुधारना,emendare
1365,ändern::V,बदलना,mutare
1366,ändern::V,परीवर्तन करना,mutare
1367,graben::V,खोदना,fodere
1368,beugen::V,झुकाना,flectere
1369,biegen::V,झुकाना,curvare
1370,drehen::V,फेरना,torquere
1371,drehen::V,घुमाना,torquere
1372,wenden::V,पलटना,vertere
1373,wenden::V,मोड़ना,vertere
1374,umdrehen::V,घुमाना,convertere
1375,heben::V,उठाना,tollere
1376,heben::V,ऊँचा करना,tollere
1377,hochheben::V,उठाना,levare
1378,hochheben::V,ऊपर को उठाना,levare
1379,ergreifen::V,पकड़ना,capessere
1380,ergreifen::V,हाथ में लेना,capessere
1381,halten::V,धरना,tenere
1382,halten::V,पकड़ना,tenere
1383,drücken::V,दबाना,premere
1384,schieben::V,सरकाना,promovere
1385,schieben::V,खिसकाना,promovere
1386,kratzen::V,खुरचना,radere
1387,kratzen::V,खुजलाना,radere
1388,lecken::V,चाटना,lambere
1389,beißen::V,काटना,mordere
1390,abreißen::V,तोड़ना,avellere
1391,abschneiden::V,काट करना,desecare
1392,binden::V,बाँधना,ligare
1393,stecken::V,खोंसना,inserere
1394,brechen::V,तोड़ना,rumpere
1395,klopfen::V,खटखटाना,pultare
1396,hauen::V,ठोकना,ferire
1397,kleben::V,चिपकाना,agglutinare
1398,reiben::V,घिसना,terere
1399,reiben::V,रगड़ना,terere
1400,streichen::V,लगाना,oblinere
1401,schleifen::V,तेज़ करना,acuere
1402,schneiden::V,कतरना,secare
1403,rütteln::V,झकझोरना,quassare
1404,schütteln::V,हिलाना,quatere
1405,schwenken::V,घुमाना,ventilare
1406,schütten::V,उँडेलना,fundere
1407,füllen::V,भरना,complere
1408,füllen::V,ठूसना,complere
1409,einwickeln::V,लपेटना,involvere
1410,tragen::V,ढोना,ferre
1411,tragen::V,ढोना,portare
1412,schleppen::V,घसीटना,pertrahere
1413,ziehen::V,खींचना,trahere
1414,aufbewahren::V,रखना,asservare
1415,werfen::V,फेंकना,iacere
1416,fangen::V,पकड़ना,capere
1417,packen::V,पकड़ना,capessere
1418,verstecken::V,छिपाना,abdere
1419,teilen::V,बाँटना,partiri
1420,teilen::V,बाँटना,dividere
1421,schicken::V,भेजना,mittere
1422,bringen::V,लाना,apportare
1423,hinzufügen::V,जोड़ना,addere
1424,bekommen::V,पाना,adipisci
1425,erhalten::V,पाना,accipere
1426,erhalten::V,मिलना,accipere
1427,nehmen::V,लेना,sumere
1428,wählen::V,चुनना,eligere
1429,auswählen::V,चुनना,deligere
1430,bewahren::V,बनाए रखना,conservare
1431,behindern::V,रोकना,impedire
1432,verderben::V,ख़राब करना,corrumpere
1433,beschädigen::V,नुक़सान पहुँचाना,laedere
1434,zerbrechen::V,तोड़ना,rumpere
1435,zerbrechen::V,तोड़ना,frangere
1436,zerreißen::V,तोड़ना,discindere
1437,zerstören::V,नष्ट करना,delere
1438,zerstören::V,बरबाद करना,delere
1439,verbrennen::V,जलाना,urere
1440,verbrennen::V,जलाना,cremare
1441,geben::V,देना,dare
1442,reichen::V,थमाना,praebere
1443,schenken::V,भेंट देना,donare
1444,schenken::V,भेंट देना,largiri
1445,versprechen::V,वादा करना,polliceri
1446,versprechen::V,वादा करना,promittere
1447,wünschen::V,कामना करना,
1448,loben::V,तारीफ़ करना,laudare
1449,küssen::V,चूमना,osculari
1450,wiegen::V,झुलाना,
1451,zudecken::V,ढकना,tegere
1452,wecken::V,जगाना,excitare
1453,zeigen::V,दिखाना,monstrare
1454,führen::V,रास्ता दिखाना,ducere
1455,lehren::V,पढ़ाना,docere
1456,unterrichten::V,सिखाना,instituere
1457,aufziehen::V,पालना,nutrire
1458,leiten::V,संचालन करना,ducere
1459,antreiben::V,हड़बड़ाना,incitare
1460,lassen::V,-आना,iubere
1461,lassen::V,कराना,iubere
1462,einladen::V,बुलाना,invitare
1463,vereinigen::V,मिलाना,coniungere
1464,vereinigen::V,संयुक्त करना,coniungere
1465,besuchen::V,मिलना से,visere
1466,besuchen::V,मिलने जाना से,visere
1467,treffen::V,मिलना,convenire
1468,sich versammeln::V,इकट्ठा होना,convenire
1469,spielen::V,खेलना,ludere
1470,singen::V,गाना,cantare
1471,tanzen::V,नाचना,saltare
1472,sich trennen::V,अलग होना,digredi
1473,sich trennen::V,अलग होना,discedere
1474,verlassen::V,छोड़ना,deserere
1475,verlassen::V,छोड़ना,relinquere
1476,retten::V,बचाना,servare
1477,bewachen::V,आँख रखना पर,custodire
1478,schützen::V,रक्षा करना,tueri
1479,schützen::V,रक्षा करना,tutari
1480,verteidigen::V,रक्षा करना,defendere
1481,sich schlagen::V,हाथापाई करना,luctari
1482,schießen::V,गोली मारना,iaculari
1483,siegen::V,जीतना,vincere
1484,siegen::V,विजय पाना,vincere
1485,ärgern::V,चिढ़ाना,irritare
1486,schlagen::V,मारना,ferire
1487,treten::V,ठोकर मारना,calcare
1488,stechen::V,भेदना,pungere
1489,stechen::V,भोंकना,pungere
1490,stoßen::V,धक्का देना,tundere
1491,stoßen::V,झटका देना,tundere
1492,stehlen::V,चोरी करना,furari
1493,stören::V,बुरा लगना,turbare
1494,belästigen::V,तंग करना,obtundere
1495,verbergen::V,लुकाना,celare
1496,verbergen::V,लुकाना,occultare
