,Concept_ID,fa,sk
808,alt[Lebewesen]::A,پیر,starý
809,jung::A,جوان,mladý
810,arm::A,فقیر,chudobný
811,reich::A,پولدار,bohatý
812,reich::A,ثروتمند,bohatý
813,bekannt::A,آشنا,známy
814,bekannt::A,معلوم,známy
815,berühmt::A,مشهور,slávny
816,berühmt::A,مشهور,povestný
817,fremd::A,خارجی,cudzí
818,fremd::A,بیگانه,cudzí
819,verschieden::A,مختلف,rôzny
820,verschieden::A,مختلف,rozličný
821,verschieden::A,متفاوت,rôzny
822,verschieden::A,متفاوت,rozličný
823,nah::A,نزدیک,blízky
824,fern::A,دور,ďaleký
825,linker::A,چپ,ľavý
826,rechter::A,راست,pravý
827,anderer::A,دیگر,iný
828,anderer::A,دیگر,druhý
829,erster::A,اول,prvý
830,zweiter::A,دوم,druhý
831,dritter::A,سوم,tretí
832,letzter::A,آخر,ostatný
833,letzter::A,آخر,posledný
834,allein::ADV,تنها,sám
835,auf einmal::ADV,همزمان,zároveň
836,zusammen::ADV,باهم,spolu
837,zusammen::ADV,باهم,spoločne
838,lange::ADV,مدت‌ها,dlho
839,lange::ADV,مدت زیادی,dlho
840,plötzlich::ADV,ناگهان,náhle
841,sofort::ADV,فوراً,hneď
842,sofort::ADV,فوراً,ihneď
843,später::ADV,بعدها,neskoršie
844,jetzt::ADV,حالا,teraz
845,jetzt::ADV,اکنون,teraz
846,heute::ADV,امروز,dnes
847,morgen::ADV,فردا,zajtra
848,bald::ADV,زود,skoro
849,bald::ADV,بزودی,skoro
850,dann::ADV,سپس,nato
851,dann::ADV,سپس,potom
852,dann::ADV,آنوقت,nato
853,dann::ADV,آنوقت,potom
854,gestern::ADV,دیروز,včera
855,einst::ADV,وقتی,kedysi
856,einst::ADV,وقتی,niekedy
857,einst::ADV,زمانی,kedysi
858,einst::ADV,زمانی,niekedy
859,damals::ADV,آنوقت,vtedy
860,damals::ADV,آنزمان,vtedy
861,danach::ADV,بعد,potom
862,danach::ADV,بعد,podľa toho
863,vorher::ADV,قبلاً,napred
864,vorher::ADV,قبلاً,predtým
865,zuerst::ADV,اول,najprv
866,zuerst::ADV,ابتداء,najprv
867,einmal::ADV,یکدفعه,raz
868,einmal::ADV,یکدفعه,jedenkrát
869,manchmal::ADV,گاهی,občas
870,manchmal::ADV,گاهی,niekedy
871,manchmal::ADV,بعضی اوقات,občas
872,manchmal::ADV,بعضی اوقات,niekedy
873,oft::ADV,اغلب,často
874,immer::ADV,همیشه,vždy
875,immer::ADV,همیشه,ustavične
876,niemals::ADV,هرگز,nikdy
877,hier::ADV,اینجا,tu
878,hierhin::ADV,به اینجا,sem
879,hierhin::ADV,به اینجا,tade
880,von hier::ADV,از اینجا,odtiaľto
881,dort::ADV,آنجا,tam
882,dorthin::ADV,به آنجا,ta
883,dorthin::ADV,به آنجا,tam
884,geradeaus::ADV,راست,rovno
885,geradeaus::ADV,راست,priamo
886,vorwärts::ADV,جلو,napred
887,vorwärts::ADV,به پیش,napred
888,rückwärts::ADV,عقب,nazad
889,zurück::ADV,پس,späť
890,zurück::ADV,پس,naspäť
891,zurück::ADV,عقب,späť
892,zurück::ADV,عقب,naspäť
893,zurück::ADV,بالعکس,späť
894,zurück::ADV,بالعکس,naspäť
895,unten::ADV,زیر,dolu
896,unten::ADV,زیر,naspodku
897,unten::ADV,پایین,dolu
898,unten::ADV,پایین,naspodku
899,hinab::ADV,به پایین,dolu
900,oben::ADV,بالا,hore
901,oben::ADV,بالا,navrchu
902,hinauf::ADV,به بالا,hore
903,hinauf::ADV,به بالا,navrch
904,überall::ADV,همه‌جا,všade
905,nicht::ADV,نه,nie
906,ein wenig::ADV,کمی,trocha
907,kaum::ADV,به سختی,ledva
908,sehr::ADV,خیلی,veľmi
909,sehr::ADV,بسیار,veľmi
910,so::ADV,چنین,tak
911,so::ADV,چنین,takto
912,so::ADV,اینطور,tak
913,so::ADV,اینطور,takto
914,noch::ADV,هنوز,ešte
915,nur::ADV,فقط,len
916,nur::ADV,تنها,len
917,schon::ADV,قبلاً,už
918,schon::ADV,به این زودی,už
919,wieder::ADV,باز,zasa
920,wieder::ADV,دوباره,zasa
921,vergebens::ADV,بیهوده,márne
922,vergebens::ADV,بیهوده,nadarmo
923,vor::PRP,در جلوی,pred
924,hinter::PRP,پشت,za
925,unter::PRP,تحت,pod
926,durch::PRP,از وسط,cez
927,durch::PRP,از ميان,cez
928,neben::PRP,کنار,pri
929,neben::PRP,کنار,vedľa
930,neben::PRP,پهلوی,pri
931,neben::PRP,پهلوی,vedľa
932,zwischen::PRP,بین,medzi
933,zwischen::PRP,میان,medzi
934,wegen::PRP,برای,pre
935,wegen::PRP,برای,kvôli
936,wegen::PRP,بخاطر,pre
937,wegen::PRP,بخاطر,kvôli
938,dies::PRN,این,to
939,dies::PRN,این,táto
940,das::PRN,آن,to
941,alles::PRN,تمام,všetko
942,alles::PRN,همه‌چیر,všetko
943,ich::PRN,من,ja
944,du::PRN,تو,ty
945,er::PRN,او,on
946,wir::PRN,ما,my
947,ihr::PRN,شما,vy
948,sie::PRN,آنها,oni
949,was::FPRN,چه,čo
950,wer::FPRN,کی,kto
951,wo::FADV,کجا,kde
952,wohin::FADV,بکجا,kam
953,wie::FADV,چطور,ako
954,wie::FADV,چگونه,ako
955,warum::FADV,چرا,prečo
956,warum::FADV,برای چه,prečo
957,wieviel::FNUM,چند,koľko
958,wieviel::FNUM,چقدر,koľko
959,eins::NUM,یک,jeden
960,zwei::NUM,دو,dva
961,drei::NUM,سه,tri
962,vier::NUM,چهار,štyri
963,fünf::NUM,پنج,päť
964,sechs::NUM,شش,šesť
965,sieben::NUM,هفت,sedem
966,acht::NUM,هشت,osem
967,neun::NUM,نه,deväť
968,zehn::NUM,ده,desať
969,elf::NUM,یازده,jedenásť
970,zwölf::NUM,دوازده,dvanásť
971,zwanzig::NUM,بیست,dvadsať
972,dreißig::NUM,سی,tridsať
973,vierzig::NUM,چهل,štyridsať
974,fünfzig::NUM,پنجاه,päťdesiat
975,sechzig::NUM,شصت,šesťdesiat
976,siebzig::NUM,هفتاد,sedemdesiat
977,achtzig::NUM,هشتاد,osemdesiat
978,neunzig::NUM,نود,deväťdesiat
979,hundert::NUM,صد,sto
980,tausend::NUM,هزار,tisíc
981,und::CNJ,و,i
982,oder::CNJ,یا,alebo
983,stehen::V,ایستادن,stáť
984,sitzen::V,نشستن,sedieť
985,liegen::V,خوابیدن,ležať
986,liegen::V,دراز کشیدن,ležať
987,hängen::V,آویزان بودن,visieť
988,werden::V,شدن,stať sa
989,passieren::V,گذشتن,stať sa
990,passieren::V,اتفاق افتادن,stať sa
991,beginnen::V,شروع شدن,začať sa
992,enden::V,تمام شدن,končiť sa
993,wechseln::V,عوض شدن,meniť sa
994,aufgehen[Sonne]::V,برآمدن,vychádzať
995,aufgehen[Sonne]::V,طلوع کردن,vychádzať
996,untergehen[Sonne]::V,غروب کردن,zapadnúť
997,scheinen[Sonne]::V,تابیدن,svietiť
998,donnern::V,رعد زدن,hrmieť
999,wehen::V,دمیدن,viať
1000,strömen::V,روان شدن,prúdiť
1001,fließen::V,روان شدن,tiecť
1002,sich drehen::V,چرخیدن,točiť sa
1003,sich drehen::V,چرخیدن,krútiť sa
1004,schwanken::V,خم و راست شدن,kolísať
1005,schwanken::V,خم و راست شدن,klátiť sa
1006,schwingen::V,تاب خوردن,kývať sa
1007,schwingen::V,تاب خوردن,chvieť sa
1008,schwingen::V,نوسان کردن,kývať sa
1009,schwingen::V,نوسان کردن,chvieť sa
1010,fallen::V,افتادن,padať
1011,fallen::V,سقوط کردن,padať
1012,brennen::V,سوزاندن,páliť
1013,brennen::V,سوزاندن,horieť
1014,rauchen::V,دود کردن,dymiť sa
1015,regnen::V,باران آمدن,pršať
1016,gefrieren::V,یخ بستن,zamrznút
1017,tauen::V,آب شدن,taviť sa
1018,schmelzen::V,آب شدن,taviť sa
1019,trocknen::V,خشک شدن,schnúť
1020,sieden::V,جوشیدن,vrieť
1021,faulen::V,فاسد شدن,hniť
1022,verfaulen::V,پوسیدن,zhniť
1023,reißen::V,پاره شدن,pretrhnúť sa
1024,versinken::V,غرق شدن,zapadnúť
1025,versinken::V,غرق شدن,potopiť sa
1026,vergehen::V,گذشتن,plynúť
1027,erscheinen::V,ظاهر شدن,objaviť sa
1028,verschwinden::V,گم شدن,zmiznúť
1029,verschwinden::V,از بین رفتن,zmiznúť
1030,sinken::V,پایین آمدن,klesať
1031,abnehmen::V,کم شدن,ubúdať
1032,zunehmen::V,زیاد شدن,pribúdať
1033,steigen::V,بالا رفتن,stúpať
1034,wachsen::V,قد کشیدن,rásť
1035,glänzen::V,برق زدن,jagať sa
1036,glänzen::V,برق زدن,lesknúť sa
1037,funkeln::V,جرقه زدن,iskriť sa
1038,lärmen::V,شلوغ کردن,lomoziť
1039,läuten::V,زنگ زدن,cengať
1040,klingeln::V,زنگ زدن,zvoniť
1041,klirren::V,جرنگ جرنگ صدا کردن,rinčať
1042,brausen::V,طوفانی بودن,hučať
1043,rauschen::V,خش‌خش کردن,šumieť
1044,klingen::V,صدا دادن,znieť
1045,klingen::V,صدا دادن,zvoniť
1046,bellen::V,عوعو کردن,štekať
1047,bellen::V,عوعو کردن,brechať
1048,heulen::V,زوزه کشیدن,vyť
1049,blasen::V,فوت کردن,duť
1050,blasen::V,فوت کردن,fúkať
1051,pfeifen::V,سوت زدن,pískať
1052,pfeifen::V,سوت زدن,hvízdať
1053,schreien::V,فریاد زدن,kričať
1054,stöhnen::V,نالیدن,stenať
1055,zittern::V,لرزیدن,triasť sa
1056,leben::V,زیستن,žiť
1057,leben::V,زندگی کردن,žiť
1058,geboren werden::V,متولد شدن,narodiť sa
1059,atmen::V,تنفس کردن,dýchať
1060,trinken::V,نوشیدن,piť
1061,essen::V,خوردن,jesť
1062,schlucken::V,بلعیدن,zhltnuť
1063,schlucken::V,قورت دادن,zhltnuť
1064,müde werden::V,خسته شدن,unaviť sa
1065,einschlafen::V,خواب رفتن,usnúť
1066,einschlafen::V,خواب رفتن,zaspať
1067,schlafen::V,خوابیدن,spať
1068,aufwachen::V,از خواب بیدار شدن,zobudiť sa
1069,aufstehen::V,بیدار شدن,vstať
1070,sich erholen::V,استراحت کردن,zotavovať sa
1071,sich erholen::V,استراحت کردن,oddýchovať si
1072,krank werden::V,مریض شدن,ochorieť
1073,krank sein::V,بیمار بودن,chorieť
1074,krank sein::V,بیمار بودن,byť chorý
1075,schmerzen::V,درد کردن,bolieť
1076,husten::V,سرفه کردن,kašľať
1077,genesen::V,بهبود یافتن,uzdraviť sa
1078,sterben::V,مردن,umrieť
1079,sterben::V,مردن,zomrieť
1080,umkommen::V,کشته شدن,zahynúť
1081,sich bewegen::V,حرکت کردن,pohybovať sa
1082,sich rühren::V,تکان خوردن,hnúť sa
1083,sich erheben::V,برخواستن,zdvihnúť sa
1084,sich setzen::V,نشستن,sadnúť si
1085,hinfallen::V,زمین خوردن,spadnúť
1086,laufen::V,پیاده رفتن,bežať
1087,schreiten::V,قدم زدن,kráčať
1088,spazierengehen::V,گردش رفتن,prechádzať sa
1089,eilen::V,شتاب کردن,súriť
1090,sich beeilen::V,عجله کردن,ponáhľať sa
1091,sausen::V,صفیر کشیدن,hučať
1092,rennen::V,دویدن,bežať
1093,springen::V,پریدن,skákať
1094,klettern::V,بالا رفتن,liezť
1095,schaukeln::V,تاب خوردن,húpať
1096,schaukeln::V,تاب خوردن,hojdať
1097,kriechen::V,خزیدن,liezť
1098,kriechen::V,خزیدن,plaziť sa
1099,schwimmen::V,شنا کردن,plávať
1100,tauchen::V,غواصی کردن,ponoriť sa
1101,rudern::V,پارو زدن,veslovať
1102,fahren::V,سواره رفتن,ísť
1103,fahren::V,سواره رفتن,jazdiť
1104,fliegen::V,پریدن,letieť
1105,gehen::V,رفتن,ísť
1106,weggehen::V,رفتن,odísť
1107,weggehen::V,رفتن,odchádzať
1108,abfahren::V,حرکت کردن,odcestovať
1109,anhalten::V,ایست کردن,zadržať sa
1110,anhalten::V,ایست کردن,zastaviť sa
1111,hineingehen::V,داخل شدن,vchádzať
1112,eintreten::V,وارد شدن,vojsť
1113,eintreten::V,وارد شدن,vstúpiť
1114,kommen::V,آمدن,prísť
1115,ankommen::V,رسیدن,prísť
1116,ankommen::V,رسیدن,doraziť
1117,zurückkommen::V,برگشتن,vrátiť sa
1118,bleiben::V,ماندن,ostať
1119,bleiben::V,ماندن,zostať
1120,warten::V,منتظر بودن,čakať
1121,erwarten::V,انتظار داشتن,očakávať
1122,suchen::V,جستجو کردن,hľadať
1123,finden::V,یافتن,nájsť
1124,finden::V,پیدا کردن,nájsť
1125,versuchen::V,سعی کردن,skúsiť
1126,versuchen::V,سعی کردن,pokúsiť sa
1127,versuchen::V,کوشش کردن,skúsiť
1128,versuchen::V,کوشش کردن,pokúsiť sa
1129,vorbereiten::V,آماده کردن,pripraviť
1130,lieben::V,عاشق بودن,ľúbiť
1131,lieben::V,عاشق بودن,milovať
1132,mögen::V,میل داشتن,mať rád
1133,mögen::V,دوست داشتن,mať rád
1134,lachen::V,خندیدن,smiať sa
1135,rühren::V,به رقت آوردن,dojať
1136,weinen::V,گریه کردن,plakať
1137,schimpfen::V,فحاشی کردن,nadávať
1138,sich ärgern::V,ناراحت شدن,hnevať sa
1139,sich ärgern::V,ناراحت شدن,zlostiť sa
1140,sich fürchten::V,واهمه کردن,báť sa
1141,fürchten::V,ترسیدن,báť sa
1142,fliehen::V,گریختن,utekať
1143,flüchten::V,فرار کردن,utiecť
1144,sehen::V,دیدن,vidieť
1145,anschauen::V,نگاه کردن,pozrieť sa na
1146,ansehen::V,تماشا کردن,pozrieť
1147,hören::V,شنیدن,počúvať
1148,zuhören::V,گوش دادن,počúvať
1149,probieren::V,چشیدن,ochutnať
1150,riechen::V,بوییدن,ňuchať
1151,riechen::V,بو کردن,ňuchať
1152,fühlen::V,احساس کردن,cítiť
1153,fühlen::V,احساس کردن,pociťovať
1154,scheinen::V,بنظر آمدن,zdať sa
1155,zu sehen sein::V,دیده شدن,byť vidieť
1156,vernehmen::V,شنیدن,počuť
1157,frieren::V,سرد بودن,mrznúť
1158,frieren::V,سرد بودن,oziabať
1159,tun::V,کردن,robiť
1160,können::V,توانستن,môcť
1161,wollen::V,خواستن,chcieť
1162,anfangen::V,شروع کردن,začať
1163,beenden::V,تمام کردن,skončiť
1164,beenden::V,پایان دادن,skončiť
1165,aufhören::V,دست کشیدن,prestať
1166,gelingen::V,موفق شدن,podariť sa
1167,geraten::V,نتیجه دادن,dariť sa
1168,öffnen::V,گشودن,otvoriť
1169,öffnen::V,باز کردن,otvoriť
1170,schließen::V,بستن,zavrieť
1171,schließen::V,قفل کردن,zavrieť
1172,stellen::V,گذاردن,postaviť
1173,setzen::V,نشاندن,posadiť
1174,legen::V,گذاشتن,klásť
1175,legen::V,گذاشتن,položiť
1176,berühren::V,دست زدن,dotykať sa
1177,berühren::V,لمس کردن,dotykať sa
1178,verbinden::V,وصل کردن,spojiť
1179,bedecken::V,پوشاندن,pokryť
1180,aufhängen::V,آویختن,zavesiť
1181,anzünden::V,سوزاندن,zapáliť
1182,aufheben::V,برداشتن,zdvihnúť
1183,aufheben::V,بلند کردن,zdvihnúť
1184,zurücklassen::V,گذاشتن,zanechať
1185,verlieren::V,گم کردن,stratiť
1186,fallen lassen::V,انداختن,pustiť
1187,machen::V,کردن,robiť
1188,machen::V,ساختن,robiť
1189,herstellen::V,ساختن,vyrobiť
1190,herstellen::V,تولید کردن,vyrobiť
1191,bauen::V,ساختن,stavať
1192,bauen::V,ساختن,budovať
1193,bauen::V,بنا کردن,stavať
1194,bauen::V,بنا کردن,budovať
1195,reparieren::V,درست کردن,opraviť
1196,reparieren::V,تعمیر کردن,opraviť
1197,verbessern::V,بهتر کردن,zlepšiť
1198,ändern::V,تغییر دادن,zmeniť
1199,ändern::V,تغییر دادن,preinačiť
1200,graben::V,کندن,ryť
1201,graben::V,کندن,kopať
1202,graben::V,گود کردن,ryť
1203,graben::V,گود کردن,kopať
1204,beugen::V,کج کردن,ohnúť
1205,biegen::V,خم کردن,ohnúť
1206,drehen::V,چرخاندن,točiť
1207,drehen::V,چرخاندن,krútiť
1208,wenden::V,برگرداندن,obrátiť
1209,wenden::V,برگرداندن,prevrátiť
1210,umdrehen::V,برگرداندن,otočiť
1211,umdrehen::V,برگرداندن,obrátiť
1212,heben::V,برداشتن,dvíhať
1213,heben::V,برداشتن,povzniesť
1214,hochheben::V,برآوردن,zdvihnúť
1215,hochheben::V,بلند کردن,zdvihnúť
1216,ergreifen::V,گرفتن,uchopiť sa
1217,halten::V,نگاه داشتن,držať
1218,drücken::V,فشار دادن,tisnúť
1219,drücken::V,فشار آوردن,tisnúť
1220,schieben::V,هل دادن,posunovať
1221,kratzen::V,خاریدن,škrabať
1222,lecken::V,لیسیدن,lízať
1223,beißen::V,گاز زدن,kúsať
1224,abreißen::V,پاره کردن,odtrhnúť
1225,abschneiden::V,بریدن,odrezať
1226,abschneiden::V,بریدن,odkrojiť
1227,abschneiden::V,قطع کردن,odrezať
1228,abschneiden::V,قطع کردن,odkrojiť
1229,binden::V,بستن,zaviazať
1230,binden::V,بستن,priviazať
1231,stecken::V,فرو کردن,strčiť
1232,brechen::V,شکستن,zlomiť
1233,klopfen::V,کوبیدن,tĺcť
1234,klopfen::V,کوبیدن,klopať
1235,hauen::V,زدن,nabiť
1236,kleben::V,چسباندن,lepiť
1237,kleben::V,چسباندن,nalepiť
1238,reiben::V,مالش دادن,trieť
1239,streichen::V,مالیدن,namazať
1240,schleifen::V,تیز کردن,ostríť
1241,schneiden::V,چیدن,rezať
1242,schneiden::V,چیدن,strihať
1243,schneiden::V,بریدن,rezať
1244,schneiden::V,بریدن,strihať
1245,rütteln::V,لرزاندن,triasť
1246,rütteln::V,لرزاندن,lomcovať
1247,rütteln::V,تکان دادن,triasť
1248,rütteln::V,تکان دادن,lomcovať
1249,schütteln::V,تکان دادن,triasť
1250,schütteln::V,تکان دادن,potriasť
1251,schwenken::V,تاب دادن,mávať
1252,schütten::V,ریختن,sypať
1253,füllen::V,پر کردن,plniť
1254,einwickeln::V,پیچیدن,zabaliť
1255,tragen::V,بردن,niesť
1256,tragen::V,حمل کردن,niesť
1257,schleppen::V,کشیدن,vliecť
1258,ziehen::V,کشیدن,ťahať
1259,aufbewahren::V,نگهداری کردن,uložiť
1260,aufbewahren::V,نگهداری کردن,uschovať
1261,werfen::V,انداختن,hodiť
1262,werfen::V,انداختن,vrhnúť
1263,werfen::V,پرتاب کردن,hodiť
1264,werfen::V,پرتاب کردن,vrhnúť
1265,fangen::V,گرفتن,chytať
1266,packen::V,گرفتن,baliť
1267,packen::V,گرفتن,chytiť
1268,verstecken::V,قایم کردن,skryť
1269,verstecken::V,قایم کردن,schovať
1270,verstecken::V,پنهان کردن,skryť
1271,verstecken::V,پنهان کردن,schovať
1272,teilen::V,قسمت کردن,podeliť
1273,teilen::V,قسمت کردن,rozdeliť
1274,teilen::V,تقسیم کردن,podeliť
1275,teilen::V,تقسیم کردن,rozdeliť
1276,schicken::V,فرستادن,posielať
1277,schicken::V,ارسال کردن,posielať
1278,bringen::V,آوردن,priniesť
1279,hinzufügen::V,افزودن,pripojiť
1280,hinzufügen::V,اضافه کردن,pripojiť
1281,bekommen::V,گرفتن,dostať
1282,erhalten::V,دریافت کردن,prijať
1283,nehmen::V,گرفتن,vziať
1284,nehmen::V,برداشتن,vziať
1285,wählen::V,انتخاب کردن,voliť
1286,auswählen::V,برگزیدن,vybrať
1287,auswählen::V,برگزیدن,vyvoliť
1288,bewahren::V,حفظ کردن,zachovať
1289,bewahren::V,حفاظت کردن,zachovať
1290,behindern::V,مانع بودن,zavadzať
1291,behindern::V,مانع بودن,byť v ceste
1292,verderben::V,از بین بردن,skaziť
1293,beschädigen::V,صدمه زدن,ublížiť
1294,beschädigen::V,صدمه زدن,poškodiť
1295,zerbrechen::V,شکستن,rozbiť
1296,zerbrechen::V,شکستن,prelomiť
1297,zerreißen::V,دریدن,pretrhnúť
1298,zerreißen::V,پاره کردن,pretrhnúť
1299,zerstören::V,خراب کردن,zničiť
1300,zerstören::V,ویران کردن,zničiť
1301,verbrennen::V,سوزاندن,spáliť
1302,geben::V,دادن,dať
1303,reichen::V,دادن,podať
1304,schenken::V,هدیه دادن,darovať
1305,versprechen::V,قول دادن,sľúbiť
1306,versprechen::V,وعده دادن,sľúbiť
1307,wünschen::V,آرزو کردن,želať
1308,loben::V,ستایش کردن,chváliť
1309,küssen::V,بوسیدن,bozkať
1310,wiegen::V,نوسان کردن,kolísať
1311,zudecken::V,پوشاندن,prikryť
1312,wecken::V,بیدار کردن,zobudiť
1313,zeigen::V,نشان دادن,ukázať
1314,führen::V,رهنمائی کردن,viesť
1315,lehren::V,آموختن,učiť
1316,lehren::V,یاد دادن,učiť
1317,unterrichten::V,درس دادن,vyučovať
1318,unterrichten::V,تدریس کردن,vyučovať
1319,aufziehen::V,تربیت کردن,vychovať
1320,leiten::V,اداره کردن,viesť
1321,antreiben::V,عجله دادن,popudiť
1322,lassen::V,وادار کردن,dať
1323,einladen::V,دعوت کردن,pozvať
1324,einladen::V,دعوت کردن,povolať
1325,einladen::V,مهمان کردن,pozvať
1326,einladen::V,مهمان کردن,povolať
1327,vereinigen::V,یکی کردن,spojiť
1328,vereinigen::V,یکی کردن,zjednotiť
1329,vereinigen::V,متحد کردن,spojiť
1330,vereinigen::V,متحد کردن,zjednotiť
1331,besuchen::V,دیدار کردن,navštíviť
1332,treffen::V,ملاقات کردن,stretnúť
1333,sich versammeln::V,جمع شدن,zhromaždiť sa
1334,spielen::V,بازی کردن,hrať
1335,singen::V,آواز خواندن,spievať
1336,tanzen::V,رقصیدن,tancovať
1337,sich trennen::V,جدا شدن,rozísť sa
1338,verlassen::V,ترک کردن,opustiť
1339,retten::V,نجات دادن,zachrániť
1340,bewachen::V,حراست کردن,strážiť
1341,schützen::V,حفظ کردن,chrániť
1342,verteidigen::V,دفاع کردن,brániť
1343,sich schlagen::V,کتک‌کاری کردن,biť sa
1344,schießen::V,تیر زدن,streliť
1345,schießen::V,تیر زدن,strieľať
1346,siegen::V,پیروز شدن,zvíťaziť
1347,ärgern::V,ناراحت کردن,hnevať
1348,ärgern::V,ناراحت کردن,zlostiť
1349,schlagen::V,زدن,biť
1350,schlagen::V,زدن,udrieť
1351,schlagen::V,کوبیدن,biť
1352,schlagen::V,کوبیدن,udrieť
1353,treten::V,لگد زدن,kopnúť
1354,stechen::V,چاقو زدن,bodnúť
1355,stechen::V,چاقو زدن,pichnúť
1356,stoßen::V,هل دادن,udrieť
1357,stehlen::V,دزدیدن,kradnúť
1358,stören::V,مزاحم شدن,vyrušiť
1359,belästigen::V,زحمت دادن,obťažovať
1360,verbergen::V,پنهان کردن,skryť
1361,täuschen::V,گول زدن,sklamať
1362,täuschen::V,فریب دادن,sklamať
1363,betrügen::V,گول زدن,klamať
1364,betrügen::V,گول زدن,podvádzať
1365,betrügen::V,فریب دادن,klamať
1366,betrügen::V,فریب دادن,podvádzať
1367,töten::V,کشتن,zabiť
1368,töten::V,کشتن,usmrtiť
1369,wohnen::V,منزل داشتن,bývať
1370,wohnen::V,سکونت داشتن,bývať
1371,arbeiten::V,کار کردن,pracovať
1372,sammeln::V,جمع کردن,zbierať
1373,pflücken::V,چیدن,trhať
1374,pflücken::V,چیدن,oberať
1375,jagen::V,شکار کردن,poľovať
1376,fischen::V,صید کردن,loviť ryby
1377,fischen::V,صید کردن,chytať ryby
1378,fischen::V,ماهی‌گیری کردن,loviť ryby
1379,fischen::V,ماهی‌گیری کردن,chytať ryby
1380,fassen::V,گرفتن,uloviť
1381,hüten::V,چراندن,pásť
1382,hüten::V,مراقبت کردن,pásť
1383,treiben::V,راندن,hnať
1384,anbinden::V,متصل کردن,priviazať
1385,füttern::V,غذا دادن,kŕmiť
1386,melken::V,دوشیدن,dojiť
1387,hacken::V,خرد کردن,seknúť
1388,gießen::V,ریختن,polievať
1389,reifen::V,رسیدن,dozrieť
1390,zubereiten::V,طبخ کردن,pripraviť
1391,zubereiten::V,آماده کردن,pripraviť
1392,kochen::V,پختن,variť
1393,kochen::V,آشپزی کردن,variť
1394,backen::V,پختن,piecť
1395,backen::V,پختن,smažiť
1396,braten::V,سرخ کردن,piecť
1397,braten::V,سرخ کردن,pražiť
1398,umrühren::V,هم زدن,pomiešať
1399,stricken::V,بافتن,pliesť
1400,nähen::V,دوختن,šiť
1401,färben::V,رنگ زدن,zafarbiť
1402,reinigen::V,پاک کردن,čistiť
1403,reinigen::V,تمیز کردن,čistiť
1404,waschen::V,شستن,myť
1405,abwischen::V,زدودن,utrieť
1406,spülen::V,شستن,vyplachovať
1407,fegen::V,جارو کردن,zametať
1408,kehren::V,جارو کردن,zametať
1409,baden::V,شنا کردن,kúpať sa
1410,baden::V,حمام کردن,kúpať sa
1411,sich waschen::V,شستشو کردن,umývať sa
1412,ausziehen::V,درآوردن,zobliecť
1413,anziehen::V,پوشیدن,obliecť
1414,sich anziehen::V,لباس پوشیدن,obliecť sa
1415,kämmen::V,شانه زدن,česať
1416,schmücken::V,زینت دادن,ozdobiť
1417,sagen::V,گفتن,povedať
1418,sprechen::V,حرف زدن,hovoriť
1419,sprechen::V,صحبت کردن,hovoriť
1420,reden::V,حرف زدن,rozprávať
1421,reden::V,صحبت کردن,rozprávať
1422,sich unterhalten::V,گپ زدن,rozprávať sa
1423,fragen::V,پرسیدن,spýtať sa
1424,fragen::V,سؤال کردن,spýtať sa
1425,bitten::V,خواهش کردن,prosiť
1426,bitten::V,درخواست کردن,prosiť
1427,erzählen::V,نقل کردن,rozprávať
1428,erzählen::V,حکایت کردن,rozprávať
1429,mitteilen::V,خبر دادن,oznámiť
1430,nennen::V,نامیدن,nazvať
1431,nennen::V,نامیدن,menovať
1432,rufen::V,صدا کردن,volať
1433,rufen::V,صدا کردن,zavolať
1434,prahlen::V,پز آمدن,vystatovať sa
1435,übersetzen::V,ترجمه کردن,preložiť
1436,denken::V,فکر کردن,myslieť
1437,glauben::V,باور کردن,veriť
1438,glauben::V,عقیده داشتن,veriť
1439,bemerken::V,متوجه شدن,podotknuť
1440,bemerken::V,متوجه شدن,spozorovať
1441,erkennen::V,شناختن,poznať
1442,erkennen::V,تشخیص دادن,poznať
1443,begreifen::V,فهمیدن,pochopiť
1444,begreifen::V,فهمیدن,porozumieť
1445,begreifen::V,درک کردن,pochopiť
1446,begreifen::V,درک کردن,porozumieť
1447,verstehen::V,فهمیدن,rozumieť
1448,lernen::V,آموختن,učiť sa
1449,lernen::V,یاد گرفتن,učiť sa
1450,wissen::V,دانستن,vedieť
1451,sich erinnern an::V,به یاد آوردن,pamätať si na
1452,vergessen::V,فراموش کردن,zabudnuť
1453,messen::V,اندازه گرفتن,merať
1454,zählen::V,شمردن,počítať
1455,rechnen::V,حساب کردن,rátať
1456,rechnen::V,حساب کردن,počítať
1457,lesen::V,خواندن,čítať
1458,malen::V,نقاشی کردن,maľovať
1459,zeichnen::V,کشیدن,kresliť
1460,zeichnen::V,رسم کردن,kresliť
1461,schreiben::V,نوشتن,písať
1462,besitzen::V,داشتن,mať
1463,besitzen::V,داشتن,vlastniť
1464,kaufen::V,خریدن,kúpiť
1465,kaufen::V,خرید کردن,kúpiť
1466,verkaufen::V,فروختن,predať
1467,bezahlen::V,پرداختن,zaplatiť
1468,zahlen::V,پرداخت کردن,platiť
1469,beherrschen::V,مسلط بودن,ovládať
1470,ertragen::V,تحمل کردن,znášať
1471,ertragen::V,تحمل کردن,vydržať
