,Concept_ID,az,xal
779,überall::ADV,hər yerdə,альд болв чигн
780,nicht::ADV,-ma-,эс
781,nicht::ADV,-ma-,биш
782,nicht::ADV,-ma-,бичә
783,ein wenig::ADV,bir az,баахн
784,ein wenig::ADV,bir az,баахнар
785,kaum::ADV,güclə,әрә
786,sehr::ADV,çox,йир
787,so::ADV,belə,иигҗ
788,noch::ADV,hələ,ода чигн
789,nur::ADV,yalnız,һанцхн
790,schon::ADV,artıq,одх
791,wieder::ADV,yenə,бас
792,vergebens::ADV,boş yerə,киидән
793,vor::PRP,önündə,урд
794,hinter::PRP,arxasında,ца
795,unter::PRP,altında,дор
796,durch::PRP,içindən,ивт
797,durch::PRP,içindən,дундаһур
798,neben::PRP,yanında,хаҗуд
799,zwischen::PRP,arasında,хоорнд
800,wegen::PRP,üçün,көлтә
801,wegen::PRP,üçün,деерәс
802,wegen::PRP,ötəri,көлтә
803,wegen::PRP,ötəri,деерәс
804,dies::PRN,bu,эн
805,das::PRN,o,тер
806,alles::PRN,hər şey,цуһар
807,ich::PRN,mən,би
808,du::PRN,sən,чи
809,er::PRN,o,тер
810,wir::PRN,biz,мадн
811,ihr::PRN,siz,та
812,sie::PRN,onlar,тедн
813,was::FPRN,nə,юн
814,wer::FPRN,kim,кен
815,wo::FADV,harada,хама
816,wohin::FADV,haraya,хамаран
817,wie::FADV,necə,яһҗ
818,wie::FADV,necə,яһад
819,warum::FADV,niyə,юңгад
820,warum::FADV,nə üçün,юңгад
821,wieviel::FNUM,neçə,кедү
822,wieviel::FNUM,nə qədər,кедү
823,eins::NUM,bir,негн
824,zwei::NUM,iki,хойр
825,drei::NUM,üç,һурвн
826,vier::NUM,dörd,дөрвн
827,fünf::NUM,beş,тавн
828,sechs::NUM,altı,зурһан
829,sieben::NUM,yeddi,долан
830,acht::NUM,səkkiz,нәәмн
831,neun::NUM,doqquz,йисн
832,zehn::NUM,on,арвн
833,elf::NUM,on bir,арвн негн
834,zwölf::NUM,on iki,арвн хойр
835,zwanzig::NUM,iyirmi,хөрн
836,dreißig::NUM,otuz,һучн
837,vierzig::NUM,qırx,дөчн
838,fünfzig::NUM,əlli,тәвн
839,sechzig::NUM,altmış,җирн
840,siebzig::NUM,yetmiş,далн
841,achtzig::NUM,səksən,найн
842,neunzig::NUM,doxsan,йирн
843,hundert::NUM,yüz,зун
844,tausend::NUM,min,миңһн
845,und::CNJ,və,болн
846,oder::CNJ,ya,эс гиҗ
847,oder::CNJ,ya,эс гихлә
848,stehen::V,durmaq,зогсх
849,sitzen::V,oturmaq,суух
850,liegen::V,uzanmaq,кевтх
851,hängen::V,asılmaq,өлгәтә бәәх
852,werden::V,olmaq,болх
853,passieren::V,olmaq,болх
854,passieren::V,baş vermək,болх
855,beginnen::V,başlamaq,эклх
856,enden::V,bitmək,төгсх
857,wechseln::V,dəyişmək,хүврх
858,aufgehen[Sonne]::V,doğmaq,һарх
859,untergehen[Sonne]::V,batmaq,орх
860,untergehen[Sonne]::V,batmaq,сүүрлх
861,scheinen[Sonne]::V,parlamaq,герлтх
862,donnern::V,guruldamaq,күрҗңнх
863,wehen::V,əsmək,сальклх
864,strömen::V,axmaq,һооҗх
865,fließen::V,axmaq,урсх
866,sich drehen::V,dönmək,эргх
867,schwanken::V,yellənmək,дәәвлх
868,schwingen::V,yellənmək,нәәхлх
869,fallen::V,düşmek,унх
870,fallen::V,düşmek,киисх
871,brennen::V,yanmaq,шатх
872,rauchen::V,tüstüləmək,ута һарһх
873,regnen::V,yağmaq,орх
874,gefrieren::V,donmaq,мөстх
875,tauen::V,ərimək,хәәлх
876,schmelzen::V,ərimək,хәәлх
877,schmelzen::V,ərimək,хәәлгдх
878,trocknen::V,qurumaq,эврх
879,sieden::V,qaynamaq,буслх
880,faulen::V,çürümək,үмкәрх
881,verfaulen::V,çürümək,илҗрх
882,reißen::V,yırtılmaq,тасрх
883,versinken::V,batmaq,чивх
884,vergehen::V,ötmək,болх
885,erscheinen::V,görünmək,һарх
886,verschwinden::V,yox olmaq,уга болх
887,sinken::V,enmək,татгдх
888,abnehmen::V,azalmaq,хасгдх
889,zunehmen::V,artmaq,өсх
890,steigen::V,yüksəlmək,немх
891,wachsen::V,böyümək,өсх
892,wachsen::V,böyümək,урһх
893,glänzen::V,parlamaq,гилвкх
894,funkeln::V,parıldamaq,цәклх
895,lärmen::V,səs-küy etmək,шууглдх
896,läuten::V,çalmaq,хоңх
897,klingeln::V,zəng etmək,җиңнулх
898,klirren::V,cingildəmək,җиңнх
899,brausen::V,gurlamaq,догшрхх
900,rauschen::V,xışıldamaq,сарҗңнх
901,klingen::V,səslənmək,ә һарх
902,bellen::V,hürmək,хуцх
903,heulen::V,ulamaq,уульх
904,blasen::V,üfləmək,үләх
905,pfeifen::V,fit vermek,ишкрх
906,schreien::V,bağırmaq,хәәкрх
907,schreien::V,qışqırmaq,хәәкрх
908,stöhnen::V,inləmək,түңшх
909,zittern::V,titrəmək,дагҗннх
910,leben::V,yaşamaq,бәәх
911,geboren werden::V,doğmaq,төрх
912,atmen::V,nəfəs almaq,әмсхлх
913,trinken::V,içmek,уух
914,essen::V,yemək,идх
915,schlucken::V,udmaq,зальгх
916,müde werden::V,yorulmaq,көшх
917,einschlafen::V,yuxuya getmək,унтх
918,schlafen::V,uyumaq,нөөрсх
919,aufwachen::V,oyanmaq,серх
920,aufstehen::V,yuxudan durmaq,босх
921,sich erholen::V,dincəlmək,амрх
922,krank werden::V,xəstə olmaq,гемтх
923,krank sein::V,azarlanmaq,шалтглх
924,krank sein::V,xəstələnmək,шалтглх
925,schmerzen::V,ağrimaq,өвдх
926,husten::V,öksürmək,ханях
927,genesen::V,sağalmaq,эдгх
928,sterben::V,ölmək,үкх
929,sterben::V,ölmək,өңгрх
930,sterben::V,vəfat etmək,үкх
931,sterben::V,vəfat etmək,өңгрх
932,umkommen::V,həlak olmaq,үкх
933,sich bewegen::V,hərəkət etmək,көдлх
934,sich bewegen::V,hərəkət etmək,көндрх
935,sich rühren::V,tərpənmək,көндрх
936,sich erheben::V,qalxmaq,босх
937,sich setzen::V,oturmaq,суух
938,hinfallen::V,yıxılmaq,унх
939,hinfallen::V,yıxılmaq,киисх
940,laufen::V,yerimək,йовх
941,schreiten::V,addım atmaq,алхх
942,spazierengehen::V,gəzmək,сергҗ йовх
943,eilen::V,atılmaq,шулудх
944,sich beeilen::V,tələsmək,адһх
945,sich beeilen::V,tələsmək,шамдх
946,sausen::V,çırpmaq,хурдлх
947,sausen::V,çırpmaq,йир_хурдар_гүүх
948,sausen::V,çırpmaq,йир_хурдар_йовх
949,rennen::V,qaçmaq,гүүх
950,springen::V,sıçramaq,һәрәдх
951,klettern::V,dırmanmaq,давшх
952,schaukeln::V,sallanmaq,дүүдңндх
953,kriechen::V,sürünmək,мөлкх
954,schwimmen::V,üzmek,усчх
955,tauchen::V,dalmaq,булхх
956,rudern::V,avarlamaq,хәәвдх
957,fahren::V,sürmək,йовх
958,fliegen::V,uçmaq,нисх
959,gehen::V,getmək,йовх
960,weggehen::V,getmək,йовх
961,weggehen::V,getmək,одх
962,weggehen::V,getmək,һарх
963,weggehen::V,getmək,мөрлх
964,abfahren::V,yola düşmək,мордх
965,anhalten::V,saxlamaq,зогсх
966,hineingehen::V,girmək,орх
967,eintreten::V,girmək,орх
968,eintreten::V,daxil olmaq,орх
969,kommen::V,gəlmək,ирх
970,ankommen::V,gəlib çatmaq,ирх
971,zurückkommen::V,qayıtmaq,орх
972,bleiben::V,qalmaq,бәәх
973,warten::V,gözləmək,күләх
974,erwarten::V,bəkləmək,күләх
975,suchen::V,aramaq,хәәх
976,suchen::V,axtarmaq,хәәх
977,finden::V,tapmaq,олх
978,versuchen::V,çalışmaq,седх
979,vorbereiten::V,hazırlamaq,белдх
980,lieben::V,sevmək,дурлх
981,mögen::V,xoşlamaq,таассгдх
982,lachen::V,gülmək,инәх
983,rühren::V,həyəcanlandırmaq,уйрах
984,weinen::V,ağlamaq,уульх
985,schimpfen::V,küfr etmək,харах
986,sich ärgern::V,acıqlanmaq,уурлх
987,sich fürchten::V,qorxmaq,әәх
988,fürchten::V,qorxmaq,әәх
989,fürchten::V,qorxmaq,сүрдх
990,fliehen::V,qaçmaq,зулх
991,flüchten::V,qaçmaq,орһх
992,flüchten::V,qaçmaq,зулх
993,sehen::V,görmək,үзх
994,anschauen::V,baxmaq,харх
995,ansehen::V,baxmaq,хәләх
996,ansehen::V,baxmaq,үзх
997,hören::V,duymaq,соңсх
998,hören::V,eşitmək,соңсх
999,zuhören::V,dinləmək,соңсх
1000,probieren::V,dadına baxmaq,амсх
1001,riechen::V,qoxlamaq,үнрчлх
1002,fühlen::V,duymaq,медх
1003,scheinen::V,görünmək,болҗ медгдх
1004,scheinen::V,görünmək,миниһәр болхла
1005,scheinen::V,görünmək,болад бәәх
1006,zu sehen sein::V,görünmək,үзгдх
1007,vernehmen::V,eşitmək,соңсх
1008,frieren::V,üşümək,даарх
1009,tun::V,etmək,кех
1010,können::V,bilmək,чадх
1011,können::V,bacarmaq,чадх
1012,wollen::V,istəmək,дурлх
1013,anfangen::V,başlamaq,эклх
1014,beenden::V,bitirmək,дуусх
1015,aufhören::V,bitmək,уурх
1016,aufhören::V,qurtarmaq,уурх
1017,gelingen::V,müvəffəq olmaq,бүтх
1018,gelingen::V,müvəffəq olmaq,күцәх
1019,geraten::V,düşmək,болх
1020,öffnen::V,açmaq,секх
1021,schließen::V,qapamaq,хаах
1022,stellen::V,qoymaq,тәвх
1023,setzen::V,oturtmaq,суулһх
1024,legen::V,qoymaq,тәвх
1025,berühren::V,toxunmaq,көндәх
1026,verbinden::V,bağlamaq,боох
1027,bedecken::V,örtmək,хучх
1028,bedecken::V,örtmək,бүркх
1029,aufhängen::V,asmaq,өлгх
1030,anzünden::V,yandırmaq,асах
1031,anzünden::V,yandırmaq,шатах
1032,aufheben::V,qaldırmaq,өөдән өргх
1033,zurücklassen::V,buraxmaq,үлдәх
1034,verlieren::V,itirmək,геех
1035,fallen lassen::V,düşürmək,алдх
1036,machen::V,etmək,кех
1037,herstellen::V,istehsal etmək,кех
1038,bauen::V,tikmək,тосхх
1039,reparieren::V,təmir etmək,ясх
1040,verbessern::V,düzəltmək,сәәрүлх
1041,ändern::V,dəyişdirmək,хүврәх
1042,graben::V,qazımaq,малтх
1043,beugen::V,əymək,нуһлх
1044,biegen::V,bükmək,матилһх
1045,drehen::V,döndərmək,эргүлх
1046,wenden::V,çevirmək,көмрх
1047,wenden::V,çevirmək,эргүлх
1048,umdrehen::V,çevirmək,эргүлх
1049,heben::V,qaldırmaq,өргх
1050,heben::V,qaldırmaq,деер өргх
1051,hochheben::V,qaldırmaq,өргх
1052,ergreifen::V,tutmaq,бәрх
1053,halten::V,saxlamaq,бәрх
1054,drücken::V,sıxmaq,шахх
1055,schieben::V,sürmək,түлкх
1056,kratzen::V,qaşımaq,мааҗх
1057,lecken::V,yalamaq,долах
1058,beißen::V,dişləmək,хазх
1059,abreißen::V,qoparmaq,таслх
1060,abschneiden::V,ayırmaq,тәәрх
1061,binden::V,bağlamaq,боох
1062,stecken::V,soxmaq,шаах
1063,stecken::V,soxmaq,хатхх
1064,brechen::V,qırmaq,хамхлх
1065,klopfen::V,sındırmaq,цокх
1066,hauen::V,vurmaq,цокх
1067,kleben::V,apışdırmaq,наах
1068,reiben::V,ovmaq,зүлгх
1069,streichen::V,sürtmək,наах
1070,streichen::V,sürtmək,лашх
1071,streichen::V,sürtmək,түркх
1072,schleifen::V,bülövləmək,хурцлх
1073,schneiden::V,kəsmək,хәәчлх
1074,rütteln::V,sirkələmək,дәәвлүлх
1075,schütteln::V,çalxalamaq,сегсрх
1076,schwenken::V,yelləmək,дайлх
1077,schütten::V,tökmək,кех
1078,füllen::V,doldurmaq,дүүргх
1079,einwickeln::V,sarımaq,орах
1080,tragen::V,daşımaq,зөөх
1081,schleppen::V,sürükləmək,чирх
1082,ziehen::V,çəkmək,татх
1083,aufbewahren::V,gizlətmək,хадһлх
1084,werfen::V,atmaq,хайх
1085,fangen::V,tutmaq,бәрх
1086,fangen::V,tutmaq,хавлх
1087,packen::V,yaxalamaq,бәрх
1088,verstecken::V,gizlətmək,дүрх
1089,verstecken::V,gizlətmək,бултулх
1090,teilen::V,bölmək,хувах
1091,schicken::V,yollamaq,илгәх
1092,schicken::V,göndərmək,илгәх
1093,bringen::V,gətirmək,авч ирх
1094,hinzufügen::V,əlavə etmək,немх
1095,bekommen::V,almaq,авх
1096,bekommen::V,əldə etmək,авх
1097,erhalten::V,almaq,авх 
1098,nehmen::V,almaq,авх
1099,wählen::V,seçmək,шүүх
1100,auswählen::V,arımaq,шүүх
1101,bewahren::V,qorumaq,хадһлх
1102,bewahren::V,qorumaq,кевтнь үлдәх
1103,bewahren::V,qorumaq,кевтнь бәәлһх
1104,behindern::V,mane olmaq,харшлх
1105,verderben::V,pozmaq,үрәх
1106,beschädigen::V,zədələmək,эвдх
1107,zerbrechen::V,qırmaq,күүлх
1108,zerbrechen::V,qırmaq,хамхлх
1109,zerbrechen::V,sındırmaq,күүлх
1110,zerbrechen::V,sındırmaq,хамхлх
1111,zerreißen::V,yırtmaq,шуучх
1112,zerstören::V,dağıtmaq,эвдх
1113,verbrennen::V,yandırmaq,шатах
1114,geben::V,vermək,өгх
1115,reichen::V,uzatmaq,өгх
1116,schenken::V,vermək,белглх
1117,versprechen::V,vəd vermək,амлх
1118,wünschen::V,arzulamaq,сә хәәх
1119,loben::V,tərifləmək,магтх
1120,küssen::V,öpmək,үмсх
1121,wiegen::V,tərpətmək,саатулх
1122,zudecken::V,örtmək,бүркх
1123,wecken::V,oyatmaq,серүлх
1124,zeigen::V,göstərmək,үзүлх
1125,führen::V,rəhbərlik etmək,көтлх
1126,lehren::V,öyrətmək,заах
1127,lehren::V,öyrətmək,сурһх
1128,unterrichten::V,öyrətmək,сурһх
1129,unterrichten::V,öyrətmək,багшлх
1130,unterrichten::V,dərs vermək,сурһх
1131,unterrichten::V,dərs vermək,багшлх
1132,aufziehen::V,tərbiyə etmək,өскәх
1133,leiten::V,idarə etmək,һардх
1134,leiten::V,idarə etmək,толһалх
1135,antreiben::V,bizləmək,шамдах
1136,lassen::V,-tırmaq,күч үзүлх
1137,einladen::V,dəvət etmək,үрх
1138,vereinigen::V,birləşdirmək,хамцулх
1139,besuchen::V,baş çəkmək,одх
1140,besuchen::V,ziyarət etmək,одх
1141,treffen::V,rastlaşmaq,харһх
1142,treffen::V,rast gəlmək,харһх
1143,sich versammeln::V,toplanmaq,цуглрх
1144,sich versammeln::V,toplanmaq,хурх
1145,spielen::V,oynamaq,наадх
1146,singen::V,oxumaq,дуулх
1147,tanzen::V,oynamaq,биилх
1148,tanzen::V,rəqs etmək,биилх
1149,sich trennen::V,ayrılmaq,хаһцх
1150,verlassen::V,tərk etmək,хайх
1151,retten::V,xilas etmək,әм аврх
1152,retten::V,xilas etmək,әәмшгәс харсх
1153,bewachen::V,gözətmək,харх
1154,bewachen::V,gözətmək,манх
1155,schützen::V,qorumaq,харсх
1156,verteidigen::V,qorumaq,харсх
1157,sich schlagen::V,döyüşmək,гүвдлдх
1158,schießen::V,atmaq,хах
1159,schießen::V,atəş açmaq,хах
1160,siegen::V,yenmək,диилх
1161,ärgern::V,acışdırmaq,уурлулх
1162,schlagen::V,döymək,цокх
1163,schlagen::V,döymək,гүвдх
1164,treten::V,təpmək,
1165,stechen::V,soxmaq,хатхх
1166,stoßen::V,itələmək,түлкчкх
1167,stehlen::V,çalmaq,хулхалх
1168,stehlen::V,oğurlamaq,хулхалх
1169,stören::V,pozmaq,һә болх
1170,belästigen::V,narahat etmək,амр эс өгх
1171,verbergen::V,gizləmək,нуух
1172,verbergen::V,gizləmək,бултулх
1173,täuschen::V,aldatmaq,меклх
1174,betrügen::V,aldatmaq,меклх
1175,betrügen::V,aldatmaq,мек һарһх
1176,töten::V,öldürmək,алх
1177,wohnen::V,yaşamaq,бәәх
1178,arbeiten::V,işləmək,көдлх
1179,arbeiten::V,çalışmaq,көдлх
1180,sammeln::V,yığmaq,түүх
1181,sammeln::V,toplamaq,түүх
1182,pflücken::V,qoparmaq,түүх
1183,pflücken::V,qoparmaq,хурах
1184,jagen::V,ovlamaq,аңнх
1185,jagen::V,ovlamaq,аңһучлх
1186,fischen::V,balıq tutmaq,заһс аңнх
1187,fassen::V,tutmaq,бәрх
1188,hüten::V,güdmək,хәрүлх
1189,treiben::V,haylamaq,туух
1190,anbinden::V,bağlamaq,уйх
1191,füttern::V,bəsləmək,теҗәх
1192,melken::V,sağmaq,саах
1193,hacken::V,yarmaq,чавчх
1194,gießen::V,sulamaq,услх
1195,reifen::V,dəymək,болх
1196,reifen::V,dəymək,болвсрх
1197,zubereiten::V,bişirmək,белдх
1198,kochen::V,qaynatmaq,чанх
1199,kochen::V,qaynatmaq,болһх
1200,backen::V,bişirmək,болһх
1201,braten::V,qızartmaq,хуурх
1202,umrühren::V,qarışdırmaq,самрх
1203,stricken::V,hörmək,өлгх
1204,nähen::V,tikmək,уйх
1205,färben::V,boyamaq,будх
1206,reinigen::V,təmizləmək,цеврлх
1207,waschen::V,yumaq,уһах
1208,abwischen::V,silmək,арчх
1209,spülen::V,çalxamaq,зәәлх
1210,fegen::V,süpürmək,сәвүрдх
1211,kehren::V,süpürmək,сәвүрдх
1212,baden::V,çimmək,өөмх
1213,sich waschen::V,yuyunmaq,уһах
1214,sich waschen::V,yuyunmaq,бийән уһаҗ
1215,ausziehen::V,soyunmaq,тәәлх
1216,anziehen::V,geymək,өмсх
1217,sich anziehen::V,geyinmək,хувцлх
1218,kämmen::V,daramaq,самлх
1219,schmücken::V,bəzəmək,чимх
1220,schmücken::V,bəzəmək,кеерүлх
1221,sagen::V,demək,келх
1222,sagen::V,söymek,келх
1223,sprechen::V,danışmaq,келх
1224,reden::V,danışmaq,күүндх
1225,reden::V,danışmaq,күр_кех
1226,sich unterhalten::V,söhbət etmək,күүндх
1227,fragen::V,soruşmaq,сурх
1228,bitten::V,diləmək,эрх
1229,bitten::V,xahiş etmək,эрх
1230,erzählen::V,bəhs etmək,келх
1231,erzählen::V,bəhs etmək,келҗ өгх
1232,mitteilen::V,bildirmək,медүлх
1233,nennen::V,adlandırmaq,нерәдх
1234,nennen::V,adlandırmaq,нер өгх
1235,rufen::V,çağırmaq,дуудх
1236,prahlen::V,öyünmək,көөрх
1237,übersetzen::V,tərcümə etmək,орчулх
1238,denken::V,düşünmək,санх
1239,denken::V,fikirləşmək,санх
1240,glauben::V,inanmaq,шүтх
1241,glauben::V,inanmaq,нәәлх
1242,bemerken::V,qeyd etmək,темдглх
1243,erkennen::V,tanımaq,таньх
1244,erkennen::V,tanımaq,медх
1245,begreifen::V,anlamaq,медх
1246,verstehen::V,duymaq,соңсх
1247,lernen::V,öyrənmək,сурх
1248,wissen::V,bilmək,медх
1249,sich erinnern an::V,xatırlamaq,санх
1250,vergessen::V,unutmaq,мартх
1251,messen::V,ölçmək,кемҗәлх
1252,zählen::V,saymaq,тоолх
1253,rechnen::V,hesablamaq,тоолх
1254,lesen::V,oxumaq,умшх
1255,malen::V,şəkil çəkmək,зурх
1256,zeichnen::V,cızmaq,зурх
1257,schreiben::V,yazmaq,бичх
1258,besitzen::V,yiyələnmək,эзлх
1259,besitzen::V,malik olmaq,эзлх
1260,kaufen::V,satın almaq,хулдҗ авх
1261,verkaufen::V,satmaq,хулдх
1262,verkaufen::V,satmaq,гүүлгх
1263,bezahlen::V,ödəmək,өгх
1264,zahlen::V,ödəmək,өгх
1265,beherrschen::V,idarə etmək,эзлх
1266,ertragen::V,dözmək,даах
