,Concept_ID,lv,ce
776,Tür::N,ӧдзӧс,неӏ
777,Tür::N,durvis,неӏ
778,Tor::N,дзиръя,ков
779,Tor::N,vārti,ков
780,Zaun::N,потшӧс,керт
781,Zaun::N,žogs,керт
782,Dach::N,вевт,тхов
783,Dach::N,jumts,тхов
784,Leiter::N,пос,лами
785,Leiter::N,kāpnes,лами
786,Leiter::N,redeles,лами
787,Besen::N,рос,нуй
788,Besen::N,slota,нуй
789,Spaten::N,зыр,бел
790,Spaten::N,lāpsta,бел
791,Schaufel::N,тэльӧб,аьшкал
792,Schaufel::N,liekšķere,аьшкал
793,Gabel::N,вилки,мӏара
794,Gabel::N,dakšiņa,мӏара
795,Löffel::N,пань,ӏайг
796,Löffel::N,karote,ӏайг
797,Messer::N,пурт,урс
798,Messer::N,nazis,урс
799,Nagel::N,тув,хьостам
800,Nagel::N,кӧрт тув,хьостам
801,Nagel::N,nagla,хьостам
802,Netz::N,тыв,бой
803,Netz::N,tīkls,бой
804,Haken::N,крук,мӏара
805,Haken::N,āķis,мӏара
806,Haken::N,kāsis,мӏара
807,Haken::N,krampis,мӏара
808,Griff::N,нуд,
809,Griff::N,kāts,
810,Griff::N,rokturis,
811,Schloss::N,томан,чӏега
812,Schloss::N,aizslēgs,чӏега
813,Bild::N,серпас,сурт
814,Bild::N,glezna,сурт
815,Figur::N,пертас,
816,Figur::N,вежньӧг,
817,Figur::N,figūra,
818,Puppe::N,акань,тайниг
819,Puppe::N,lelle,тайниг
820,Beutel::N,мешӧк,гали
821,Beutel::N,kule,гали
822,Beutel::N,maisiņš,гали
823,Bündel::N,кӧртӧд,кочар
824,Bündel::N,sainis,кочар
825,Tasche::N,сумка,тӏоьрмиг
826,Tasche::N,soma,тӏоьрмиг
827,Eimer::N,ведра,чийлик
828,Eimer::N,spainis,чийлик
829,Deckel::N,пӧдан,негӏар
830,Deckel::N,тупкӧд,негӏар
831,Deckel::N,vāks,негӏар
832,Geschirr::N,дозмук,пхьегӏа
833,Geschirr::N,тасьті-пань,пхьегӏа
834,Geschirr::N,trauki,пхьегӏа
835,Sack::N,мешӧк,гали
836,Sack::N,maiss,гали
837,Tasse::N,бекар,кад
838,Tasse::N,тасьті,кад
839,Tasse::N,tase,кад
840,Topf::N,гырнич,яй
841,Topf::N,pods,яй
842,Kessel::N,пӧрт,яй
843,Kessel::N,katls,яй
844,Essen::N,сёйӧм,юург
845,Essen::N,ēdiens,юург
846,Nahrung::N,сёян,кхача
847,Nahrung::N,barība,кхача
848,Speise::N,сёян,юург
849,Speise::N,сёянтор,юург
850,Speise::N,ēdiens,юург
851,Fleisch::N,яй,жижиг
852,Fleisch::N,gaļa,жижиг
853,Getreide::N,нянь,буьртиг
854,Getreide::N,labība,буьртиг
855,Brei::N,рок,xудар
856,Brei::N,putra,xудар
857,Brei::N,biezenis,xудар
858,Brot::N,нянь,бепиг
859,Brot::N,нянь,кхаллар
860,Brot::N,maize,бепиг
861,Brot::N,maize,кхаллар
862,Scheibe::N,шӧрӧм,цастар
863,Scheibe::N,чӧлан,цастар
864,Scheibe::N,šķēle,цастар
865,Scheibe::N,rieciens,цастар
866,Fett::N,гос,мохь
867,Fett::N,тшог,мохь
868,Fett::N,tauki,мохь
869,Butter::N,вый,налха
870,Butter::N,sviests,налха
871,Öl::N,вый,даьтта
872,Öl::N,eļļa,даьтта
873,Salz::N,сов,туьха
874,Salz::N,sāls,туьха
875,Suppe::N,шыд,чорпа
876,Suppe::N,zupa,чорпа
877,Honig::N,ма,моз
878,Honig::N,medus,моз
879,Milch::N,йӧв,шура
880,Milch::N,piens,шура
881,Tee::N,чай,чай
882,Tee::N,tēja,чай
883,Leder::N,ку,цӏока
884,Leder::N,āda,цӏока
885,Wolle::N,вурун,тӏapгӏa
886,Wolle::N,vilna,тӏapгӏa
887,Stoff::N,дӧра,кӏади
888,Stoff::N,drāna,кӏади
889,Stoff::N,audums,кӏади
890,Nadel::N,ем,маха
891,Nadel::N,adata,маха
892,Faden::N,сунис,тай
893,Faden::N,diegs,тай
894,Faden::N,pavediens,тай
895,Knopf::N,кизь,нуьйда
896,Knopf::N,poga,нуьйда
897,Knoten::N,гӧрӧд,шад
898,Knoten::N,mezgls,шад
899,Farbe::N,краска,сир
900,Farbe::N,краска,басар
901,Farbe::N,вап,сир
902,Farbe::N,вап,басар
903,Farbe::N,krāsa,сир
904,Farbe::N,krāsa,басар
905,Kleidung::N,паськӧм,бедар
906,Kleidung::N,tērps,бедар
907,Kleidung::N,drēbes,бедар
908,Hemd::N,дӧрӧм,коч
909,Hemd::N,krekls,коч
910,Kragen::N,воротник,кач
911,Kragen::N,apkakle,кач
912,Ärmel::N,сос,пхьош
913,Ärmel::N,piedurkne,пхьош
914,Hose::N,гач,хеча
915,Hose::N,bikses,хеча
916,Gürtel::N,вӧнь,доьхка
917,Gürtel::N,josta,доьхка
918,Mütze::N,шапка,куй
919,Mütze::N,cepure,куй
920,Schuh::N,башмак,мача
921,Schuh::N,ботинки,мача
922,Schuh::N,kurpe,мача
923,Stiefel::N,сапӧг,этка
924,Stiefel::N,zābaks,этка
925,Ring::N,кытш,чӏуг
926,Ring::N,gredzens,чӏуг
927,Band::N,лента,лента
928,Band::N,вундас,лента
929,Band::N,lente,лента
930,Kamm::N,сынан,ехк
931,Kamm::N,ķemme,ехк
932,Spiegel::N,рӧмпӧштан,куьзга
933,Spiegel::N,spogulis,куьзга
934,Riemen::N,тасма,доьхка
935,Riemen::N,siksna,доьхка
936,Schnur::N,гез,муш
937,Schnur::N,aukla,муш
938,Leine::N,юргез,кочатосу доьхка
939,Leine::N,saite,кочатосу доьхка
940,Decke::N,эшкын,юргӏа
941,Decke::N,шебрас,юргӏа
942,Decke::N,sega,юргӏа
943,Kissen::N,юрлӧс,гIайба
944,Kissen::N,spilvens,гIайба
945,Tuch::N,чышъян,исхар
946,Tuch::N,vadmala,исхар
947,Handtuch::N,ки чышкӧд,гата
948,Handtuch::N,кизьчышъян,гата
949,Handtuch::N,dvielis,гата
950,Kraft::N,этш,гӏора
951,Kraft::N,эбӧс,гӏора
952,Kraft::N,spēks,гӏора
953,Stärke::N,ёнлун,гӏап
954,Stärke::N,чорыдлун,гӏап
955,Stärke::N,stiprums,гӏап
956,Gesundheit::N,дзоньвидзалун,могашалла
957,Gesundheit::N,veselība,могашалла
958,Krankheit::N,висьӧм,цамгар
959,Krankheit::N,slimība,цамгар
960,Schmerz::N,висьӧм,лазар
961,Schmerz::N,sāpes,лазар
962,Wunde::N,дой,чов
963,Wunde::N,brūce,чов
964,Wunde::N,jēlums,чов
965,Fieber::N,жар,xорша
966,Fieber::N,drudzis,xорша
967,Fieber::N,karstums,xорша
968,Arznei::N,лекарство,молха
969,Arznei::N,зелля,молха
970,Arznei::N,zāles,молха
971,Arznei::N,medikaments,молха
972,Brücke::N,пос,тӏай
973,Brücke::N,tilts,тӏай
974,Brunnen::N,юкмӧс,гӏу
975,Brunnen::N,aka,гӏу
976,Weide::N,пӧскӧтина,дак
977,Weide::N,ganības,дак
978,Pfad::N,туй,тача
979,Pfad::N,кыснан,тача
980,Pfad::N,taka,тача
981,Weg::N,туй,некъ
982,Weg::N,ceļš,некъ
983,Straße::N,туй,урам
984,Straße::N,iela,урам
985,Dorf::N,сикт,юрт
986,Dorf::N,ciems,юрт
987,Stadt::N,кар,гӏала
988,Stadt::N,pilsēta,гӏала
989,Brief::N,письмӧ,кехат
990,Brief::N,vēstule,кехат
991,Buch::N,небӧг,жайна
992,Buch::N,grāmata,жайна
993,Buchstabe::N,шыпас,элп
994,Buchstabe::N,burts,элп
995,Zeitung::N,газет,газет
996,Zeitung::N,avīze,газет
997,Zeitung::N,laikraksts,газет
998,Leben::N,лов,дахар
999,Leben::N,олӧм,дахар
1000,Leben::N,dzīve,дахар
1001,Tod::N,кулӧм,далар
1002,Tod::N,кулӧм,ӏожалла
1003,Tod::N,nāve,далар
1004,Tod::N,nāve,ӏожалла
1005,Grab::N,гу,каш
1006,Grab::N,kaps,каш
1007,Kirche::N,вичко,килс
1008,Kirche::N,baznīca,килс
1009,Sünde::N,мыж,къа
1010,Sünde::N,grēks,къа
1011,Gott::N,ен,дела
1012,Gott::N,dievs,дела
1013,Arbeiter::N,уджалысь,белхало
1014,Arbeiter::N,strādnieks,белхало
1015,Chef::N,юралысь,хьаькам
1016,Chef::N,веськӧдлысь,хьаькам
1017,Chef::N,šefs,хьаькам
1018,Chef::N,vadītajs,хьаькам
1019,Chef::N,priekšnieks,хьаькам
1020,Meister::N,вӧчысь,говзанча
1021,Meister::N,meistars,говзанча
1022,Arzt::N,врач,лор
1023,Arzt::N,бурдӧдысь,лор
1024,Arzt::N,ārsts,лор
1025,Lehrer::N,велӧдысь,хьехархо
1026,Lehrer::N,skolotājs,хьехархо
1027,Geld::N,сьӧм,aхча
1028,Geld::N,nauda,aхча
1029,Geschäft::N,удж,туька
1030,Geschäft::N,bizness,туька
1031,Geschäft::N,darījums,туька
1032,Laden::N,вузасянін,туька
1033,Laden::N,bode,туька
1034,Laden::N,veikals,туька
1035,Preis::N,дон,мах
1036,Preis::N,cena,мах
1037,Ware::N,тӧвар,хlума
1038,Ware::N,prece,хlума
1039,Nutzen::N,воӧм,пайда
1040,Nutzen::N,выгӧда,пайда
1041,Nutzen::N,labums,пайда
1042,Reichtum::N,озырлун,хьал
1043,Reichtum::N,bagātība,хьал
1044,Welt::N,енкӧла,дуьне
1045,Welt::N,pasaule,дуьне
1046,Land::N,му,мохк
1047,Land::N,zeme,мохк
1048,Staat::N,канму,пачхьалкх
1049,Staat::N,государство,пачхьалкх
1050,Staat::N,valsts,пачхьалкх
1051,König::N,кан,паччахь
1052,König::N,ķēniņš,паччахь
1053,König::N,karalis,паччахь
1054,Macht::N,каналӧм,ӏедал
1055,Macht::N,vara,ӏедал
1056,Grenze::N,су,доза
1057,Grenze::N,суйӧр,доза
1058,Grenze::N,robeža,доза
1059,Krieg::N,ожман,тӏом
1060,Krieg::N,karš,тӏом
1061,Feind::N,враг,мостагӏ
1062,Feind::N,вӧрӧг,мостагӏ
1063,Feind::N,ienaidnieks,мостагӏ
1064,Gewalt::N,мырдöналöм,гӏело
1065,Gewalt::N,vara,гӏело
1066,Gewalt::N,vardarbība,гӏело
1067,Kampf::N,вермасьӧм,къийсам
1068,Kampf::N,cīņa,къийсам
1069,Bogen[Waffe]::N,ньӧввуж,
1070,Bogen[Waffe]::N,loks,
1071,Pfeil::N,ньӧв,пха
1072,Pfeil::N,bulta,пха
1073,Gewehr::N,пишшаль,топ
1074,Gewehr::N,šautene,топ
1075,Fehler::N,сорсьӧм,гӏалат
1076,Fehler::N,дзугсьӧм,гӏалат
1077,Fehler::N,kļūda,гӏалат
1078,Lüge::N,пӧръясьӧм,аьшпаш
1079,Lüge::N,ылӧдлӧм,аьшпаш
1080,Lüge::N,meli,аьшпаш
1081,Schaden::N,лёк,зен
1082,Schaden::N,изъян,зен
1083,Schaden::N,пакӧсьт,зен
1084,Schaden::N,bojājums,зен
1085,Schaden::N,kaitējums,зен
1086,Unglück::N,шог,бала
1087,Unglück::N,kļūme,бала
1088,Unglück::N,klizma,бала
1089,Unglück::N,nelaime,бала
1090,Schuld::N,мыж,бехк
1091,Schuld::N,vaina,бехк
1092,Alter::N,арлыд,хан
1093,Alter::N,vecums,хан
1094,Schluss::N,пом,чакхе
1095,Schluss::N,beigas,чакхе
1096,Zeit::N,кад,хан
1097,Zeit::N,laiks,хан
1098,Tag::N,лун,де
1099,Tag::N,diena,де
1100,Morgen::N,асыв,ӏуьйре
1101,Morgen::N,rīts,ӏуьйре
1102,Mittag::N,лун шӧр,делкъе
1103,Mittag::N,pusdiena,делкъе
1104,Abend::N,рыт,суьйре
1105,Abend::N,vakars,суьйре
1106,Nacht::N,вой,буьйса
1107,Nacht::N,nakts,буьйса
1108,Woche::N,вежон,кӏира
1109,Woche::N,nedēļa,кӏира
1110,Monat::N,тӧлысь,бутт
1111,Monat::N,mēnesis,бутт
1112,Jahr::N,во,шо
1113,Jahr::N,gads,шо
1114,Frühling::N,тулыс,бӏаьсте
1115,Frühling::N,pavasaris,бӏаьсте
1116,Sommer::N,гожӧм,аьхке
1117,Sommer::N,vasara,аьхке
1118,Herbst::N,ар,гуьйре
1119,Herbst::N,rudens,гуьйре
1120,Winter::N,тӧв,ӏа
1121,Winter::N,ziema,ӏа
1122,Januar::N,тӧв шӧр,январь
1123,Januar::N,janvāris,январь
1124,Februar::N,урасьӧм,февраль
1125,Februar::N,februāris,февраль
1126,März::N,рака,март
1127,März::N,marts,март
1128,April::N,кос му,апрель
1129,April::N,aprīlis,апрель
1130,Mai::N,ода-кора,май
1131,Mai::N,maijs,май
1132,Juni::N,лӧддза-номъя,июнь
1133,Juni::N,jūnijs,июнь
1134,Juli::N,сора,июль
1135,Juli::N,jūlijs,июль
1136,August::N,моз,август
1137,August::N,augusts,август
1138,September::N,кӧч,сентябрь
1139,September::N,septembris,сентябрь
1140,Oktober::N,йирым,октябрь
1141,Oktober::N,oktobris,октябрь
1142,November::N,вӧльгым,ноябрь
1143,November::N,novembris,ноябрь
1144,Dezember::N,ӧшым,декабрь
1145,Dezember::N,decembris,декабрь
1146,Montag::N,выльлун,оршот
1147,Montag::N,pirmdiena,оршот
1148,Dienstag::N,воторник,шинара
1149,Dienstag::N,otrdiena,шинара
1150,Mittwoch::N,середа,кхаара
1151,Mittwoch::N,trešdiena,кхаара
1152,Donnerstag::N,четверг,еара
1153,Donnerstag::N,ceturtdiena,еара
1154,Freitag::N,пекнича,пӏераска
1155,Freitag::N,piektdiena,пӏераска
1156,Samstag::N,субӧта,шот
1157,Samstag::N,sestdiena,шот
1158,Sonntag::N,вӧскресенньӧ,кӏиранде
1159,Sonntag::N,svētdiena,кӏиранде
1160,groß::A,ыджыд,доккха
1161,groß::A,dižs,доккха
1162,groß::A,liels,доккха
1163,klein::A,ичӧт,кегий
1164,klein::A,mazs,кегий
1165,lang::A,кузь,еха
1166,lang::A,garš,еха
1167,kurz::A,дженьыд,доца
1168,kurz::A,īss,доца
1169,breit::A,ота,шуьйра
1170,breit::A,паськыд,шуьйра
1171,breit::A,plats,шуьйра
1172,schmal::A,оттӧм,готта
1173,schmal::A,tievs,готта
1174,dicht::A,сук,луьста
1175,dicht::A,blīvs,луьста
1176,dick[Gegenstand]::A,кыз,стомма
1177,dick[Gegenstand]::A,biezs,стомма
1178,dünn::A,вӧсни,дуткъа
1179,dünn::A,вӧсньыд,дуткъа
1180,dünn::A,plāns,дуткъа
1181,fein::A,посни,ховха
1182,fein::A,smalks,ховха
1183,fest::A,зумыд,чӏогӏа
1184,fest::A,tvirts,чӏогӏа
1185,fest::A,noturīgs,чӏогӏа
1186,flach::A,плавкӧс,чӏапа
1187,flach::A,тшӧтшкӧс,чӏапа
1188,flach::A,lēzens,чӏапа
1189,flach::A,līdzens,чӏапа
1190,glatt::A,вольк,шера
1191,glatt::A,мольыд,шера
1192,glatt::A,gluds,шера
1193,glatt::A,slidens,шера
1194,hart::A,зумыд,чӏогӏa
1195,hart::A,ciets,чӏогӏa
1196,weich::A,небыд,кӏеда
1197,weich::A,mīksts,кӏеда
1198,rund::A,гӧгрӧс,горга
1199,rund::A,apaļš,горга
1200,spitz::A,ёсь йыла,ира
1201,spitz::A,smails,ира
1202,scharf::A,ёсь,ира
1203,scharf::A,ass,ира
1204,stumpf::A,ныж,аьртa
1205,stumpf::A,truls,аьртa
1206,stumpf::A,strups,аьртa
1207,schwer::A,сьӧкыд,деза
1208,schwer::A,smags,деза
1209,schön::A,мича,хаза
1210,schön::A,лӧсьыд,хаза
1211,schön::A,daiļš,хаза
1212,schön::A,skaists,хаза
1213,heiß::A,пӧсь,довха
1214,heiß::A,karsts,довха
1215,warm::A,шоныд,довха
1216,warm::A,silts,довха
1217,kalt::A,кӧдзыд,шийла
1218,kalt::A,salts,шийла
1219,kalt::A,auksts,шийла
1220,kühl::A,юзыд,шийла
1221,kühl::A,ыркыд,шийла
1222,kühl::A,vēss,шийла
1223,kühl::A,dzestrs,шийла
1224,frisch::A,выль,керла
1225,frisch::A,svaigs,керла
1226,feucht::A,уль,тӏуьна
1227,feucht::A,mitrs,тӏуьна
1228,feucht::A,drēgns,тӏуьна
1229,nass::A,ва,тӏеда
1230,nass::A,slapjš,тӏеда
1231,trocken::A,кос,eкъа
1232,trocken::A,sauss,eкъа
1233,voll::A,кыз,дуьзна
1234,voll::A,pilns,дуьзна
1235,leer::A,куш,яьсса
1236,leer::A,тыртӧм,яьсса
1237,leer::A,tukšs,яьсса
1238,offen::A,восьса,диллина
1239,offen::A,vaļējs,диллина
1240,offen::A,atvērts,диллина
1241,geschlossen::A,пӧдса,дӏакъевлина
1242,geschlossen::A,пӧдса,дӏачӏагӏдина
1243,geschlossen::A,slēgts,дӏакъевлина
1244,geschlossen::A,slēgts,дӏачӏагӏдина
1245,sauber::A,сӧстӧм,цӏена
1246,sauber::A,tīrs,цӏена
1247,sauber::A,spodrs,цӏена
1248,schmutzig::A,няйт,боьха
1249,schmutzig::A,netīrs,боьха
1250,schmutzig::A,dubļains,боьха
1251,roh::A,уль,буьйда
1252,roh::A,jēls,буьйда
1253,reif::A,кисьмӧм,хилла
1254,reif::A,gatavs,хилла
1255,reif::A,nobriedis,хилла
1256,lecker::A,чӧскыд,чоме
1257,lecker::A,gards,чоме
1258,lecker::A,garšīgs,чоме
1259,süß::A,юмов,мерза
1260,süß::A,чӧскыд,мерза
1261,süß::A,salds,мерза
1262,bitter::A,курыд,къаьхьа
1263,bitter::A,sūrs,къаьхьа
1264,bitter::A,rūgts,къаьхьа
1265,sauer::A,шома,муьста
1266,sauer::A,skābs,муьста
1267,hell::A,югыд,сирла
1268,hell::A,gaišs,сирла
1269,dunkel::A,пемыд,бодане
1270,dunkel::A,tumšs,бодане
1271,schwarz::A,сьӧд,ӏаьржа
1272,schwarz::A,melns,ӏаьржа
1273,weiß::A,еджыд,кӏайн
1274,weiß::A,balts,кӏайн
1275,rot::A,гӧрд,цӏен
1276,rot::A,sarkans,цӏен
1277,gelb::A,виж,можа
1278,gelb::A,dzeltens,можа
1279,blau::A,лӧз,сийна
1280,blau::A,zils,сийна
1281,grün::A,веж,баьццара
1282,grün::A,турунвиж,баьццара
1283,grün::A,zaļš,баьццара
1284,grau::A,руд,cира
1285,grau::A,руд,мокха
1286,grau::A,pelēks,cира
1287,grau::A,pelēks,мокха
1288,bunt::A,сера,къорза
1289,bunt::A,raibs,къорза
1290,bunt::A,krāsains,къорза
1291,billig::A,донтӧг,дораха
1292,billig::A,lēts,дораха
1293,teuer::A,дона,деза
1294,teuer::A,dārgs,деза
1295,wertvoll::A,дона,мехала
1296,wertvoll::A,vērtīgs,мехала
1297,blind::A,синтӧм,бӏаьрзе
1298,blind::A,akls,бӏаьрзе
1299,taub::A,пельтӧм,къора
1300,taub::A,kurls,къора
1301,kräftig::A,вынйӧра,нуьцкъала
1302,kräftig::A,spēcīgs,нуьцкъала
1303,stark::A,ён,зоьртала
1304,stark::A,ён,нуьцкъала
1305,stark::A,вына,зоьртала
1306,stark::A,вына,нуьцкъала
1307,stark::A,stiprs,зоьртала
1308,stark::A,stiprs,нуьцкъала
1309,schwach::A,жеб,гӏорасиза
1310,schwach::A,vājš,гӏорасиза
1311,fett::A,госа,дерстана
1312,fett::A,brangs,дерстана
1313,schlank::A,веськыд,куц долу
1314,schlank::A,slaids,куц долу
1315,hübsch::A,мича,хаза
1316,hübsch::A,лӧсьыд,хаза
1317,hübsch::A,glīts,хаза
1318,böse::A,лёк,вон
1319,böse::A,ļauns,вон
1320,böse::A,negants,вон
1321,dumm::A,йӧй,сонта
1322,dumm::A,вежӧртӧм,сонта
1323,dumm::A,stulbs,сонта
1324,dumm::A,muļķīgs,сонта
1325,faul::A,дыш,мало ен
1326,faul::A,slinks,мало ен
1327,fleißig::A,зільысь,тӏера
1328,fleißig::A,čakls,тӏера
1329,fleißig::A,cītīgs,тӏера
1330,geizig::A,топыд,пис
1331,geizig::A,топыд,сутара
1332,geizig::A,skops,пис
1333,geizig::A,skops,сутара
1334,geizig::A,sīksts,пис
1335,geizig::A,sīksts,сутара
1336,klug::A,юра,хьекъале
1337,klug::A,вежӧра,хьекъале
1338,klug::A,gudrs,хьекъале
1339,geschickt::A,кипода,тӏахъаьлла
1340,geschickt::A,кужысь,тӏахъаьлла
1341,geschickt::A,manīgs,тӏахъаьлла
1342,lieb::A,муса,хьоме
1343,lieb::A,мича,хьоме
1344,lieb::A,лӧсьыд,хьоме
1345,lieb::A,mīļš,хьоме
1346,lustig::A,кыпыд,самукъане
1347,lustig::A,jautrs,самукъане
1348,sanft::A,мелі,кlеда
1349,sanft::A,liegs,кlеда
1350,hungrig::A,тшыг,меца
1351,hungrig::A,izsalcis,меца
1352,krank::A,висьысь,цомгуш долу
1353,krank::A,slims,цомгуш долу
1354,nackt::A,пасьтӧм,дерзана
1355,nackt::A,pliks,дерзана
1356,traurig::A,гажтӧм,самукъане воцу
1357,traurig::A,bēdīgs,самукъане воцу
1358,traurig::A,skumīgs,самукъане воцу
1359,lebendig::A,ловъя,дийна
1360,lebendig::A,dzīvs,дийна
1361,gut::A,бур,дика
1362,gut::A,labs,дика
1363,schlecht::A,лёк,вон
1364,schlecht::A,омӧль,вон
1365,schlecht::A,slikts,вон
1366,richtig::A,инӧд,нийса
1367,richtig::A,riktīgs,нийса
1368,schlimm::A,омӧль,вон
1369,schlimm::A,туйтӧм,вон
1370,schlimm::A,nelāgs,вон
1371,schlimm::A,nejauks,вон
1372,wahr::A,абу ылӧг,бакъдолу
1373,wahr::A,īsts,бакъдолу
1374,wahr::A,patiess,бакъдолу
1375,alt::A,важ,къена
1376,alt::A,sens,къена
1377,alt::A,vęcs,къена
1378,neu::A,выль,керла
1379,neu::A,jauns,керла
1380,ehemalig::A,вӧвлӧм,хилла
1381,ehemalig::A,bijušais,хилла
1382,alt[Lebewesen]::A,пӧрысь,къена
1383,alt[Lebewesen]::A,vecs,къена
1384,jung::A,том,къона
1385,jung::A,jauns,къона
1386,arm::A,гӧль,къен
1387,arm::A,nabags,къен
1388,reich::A,озыр,хьоле
1389,reich::A,bagāts,хьоле
1390,bekannt::A,тӧдса,девзаш долу
1391,bekannt::A,zināms,девзаш долу
1392,bekannt::A,pazīstams,девзаш долу
1393,berühmt::A,нималан,цӏеяхана
1394,berühmt::A,кывсян,цӏеяхана
1395,berühmt::A,slavens,цӏеяхана
1396,fremd::A,йӧз,нехан
1397,fremd::A,svešs,нехан
1398,verschieden::A,абу ӧткодь,тайп-тайпанара
1399,verschieden::A,разнӧй,тайп-тайпанара
1400,verschieden::A,dažāds,тайп-тайпанара
1401,nah::A,матыс,гергара
1402,nah::A,tuvs,гергара
1403,fern::A,ылі,гена
1404,fern::A,ылі,генара
1405,fern::A,tāls,гена
1406,fern::A,tāls,генара
1407,linker::A,шуйга,аьрру
1408,linker::A,kreisais,аьрру
1409,rechter::A,веськыд,аьтту
1410,rechter::A,labais,аьтту
1411,anderer::A,мукӧд,кхин
1412,anderer::A,otrs,кхин
1413,erster::A,медводдза,хьалхара
1414,erster::A,pirmais,хьалхара
1415,zweiter::A,мӧд,шолгIа
1416,zweiter::A,otrais,шолгIа
1417,dritter::A,коймӧд,кхоалгӏа
1418,dritter::A,trešais,кхоалгӏа
1419,letzter::A,бӧръя,тӏаьххьара
1420,letzter::A,beidzamais,тӏаьххьара
1421,allein::ADV,ӧтка,цхьаъ
1422,allein::ADV,viens pats,цхьаъ
1423,auf einmal::ADV,ӧтпырйӧ,цу сохьтта
1424,auf einmal::ADV,reizē,цу сохьтта
1425,zusammen::ADV,тшӧтш,цхьана
1426,zusammen::ADV,kopā,цхьана
1427,zusammen::ADV,vienviet,цхьана
1428,lange::ADV,дыр,дукха
1429,lange::ADV,ilgi,дукха
1430,plötzlich::ADV,друг,цIеххьана
1431,plötzlich::ADV,pēkšņi,цIеххьана
1432,sofort::ADV,дзик пыр,цу сохьтта
1433,sofort::ADV,tūlīt,цу сохьтта
1434,später::ADV,сэсся,тӏаьхьо
1435,später::ADV,vēlāk,тӏаьхьо
1436,jetzt::ADV,ӧні,хӏинца
1437,jetzt::ADV,tagad,хӏинца
1438,heute::ADV,талун,тахана
1439,heute::ADV,šodien,тахана
1440,morgen::ADV,аски,кхана
1441,morgen::ADV,rīt,кхана
1442,bald::ADV,регыд,кеста
1443,bald::ADV,drīz,кеста
1444,dann::ADV,бӧрын,тӏаккха
1445,dann::ADV,бӧрти,тӏаккха
1446,dann::ADV,tad,тӏаккха
1447,gestern::ADV,тӧнлун,селхана
1448,gestern::ADV,vakar,селхана
1449,einst::ADV,ӧтчыд,цкъа
1450,einst::ADV,ӧтпыр,цкъа
1451,einst::ADV,citreiz,цкъа
1452,damals::ADV,сэки,хӏетахьь
1453,damals::ADV,toreiz,хӏетахьь
1454,danach::ADV,сэсся,тӏаккха
1455,danach::ADV,pēc tam,тӏаккха
1456,vorher::ADV,войдӧр,хьалхa
1457,vorher::ADV,iepriekš,хьалхa
1458,vorher::ADV,pirms tam,хьалхa
1459,zuerst::ADV,войдӧр,хьалха
1460,zuerst::ADV,vis'pirms,хьалха
1461,einmal::ADV,ӧтчыдысь,цкъа
1462,einmal::ADV,reiz,цкъа
1463,einmal::ADV,vienreiz,цкъа
1464,manchmal::ADV,корсюрӧ,цкъаццкъа
1465,manchmal::ADV,dažkārt,цкъаццкъа
1466,oft::ADV,тшӧкыда,кест-кеста
1467,oft::ADV,bieži,кест-кеста
1468,immer::ADV,век,даим
1469,immer::ADV,allaž,даим
1470,immer::ADV,vien'mēr,даим
1471,niemals::ADV,оз некор,цкъа а
1472,niemals::ADV,nemūžam,цкъа а
1473,hier::ADV,со,кхузахь
1474,hier::ADV,тонӧ,кхузахь
1475,hier::ADV,te,кхузахь
1476,hier::ADV,šeit,кхузахь
1477,hierhin::ADV,татчӧ,кхуза
1478,hierhin::ADV,талань,кхуза
1479,hierhin::ADV,šurp,кхуза
1480,hierhin::ADV,uz šejieni,кхуза
1481,von hier::ADV,тасянь,кхузара
1482,von hier::ADV,no šejienes,кхузара
1483,dort::ADV,сэні,цигахь
1484,dort::ADV,tur,цигахь
1485,dorthin::ADV,сэтчӧ,цига
1486,dorthin::ADV,turp,цига
1487,dorthin::ADV,uz turieni,цига
1488,geradeaus::ADV,веськыда,нийса дӏа
1489,geradeaus::ADV,taisni uz priekšu,нийса дӏа
1490,vorwärts::ADV,водзӧ,хьалха
1491,vorwärts::ADV,uz priekšu,хьалха
1492,rückwärts::ADV,бӧрӧ,юха
1493,rückwärts::ADV,atmuguriski,юха
1494,zurück::ADV,бӧр,юха
1495,zurück::ADV,atpakāļ,юха
1496,unten::ADV,улын,лахахь
1497,unten::ADV,уліын,лахахь
1498,unten::ADV,lejā,лахахь
1499,unten::ADV,apakšā,лахахь
1500,hinab::ADV,улӧ,охьа
1501,hinab::ADV,увлан,охьа
1502,hinab::ADV,uz leju,охьа
1503,oben::ADV,вылын,лакхахь
1504,oben::ADV,выліын,лакхахь
1505,oben::ADV,virsū,лакхахь
1506,hinauf::ADV,выліӧ,хьала
1507,hinauf::ADV,augšā,хьала
1508,hinauf::ADV,uz augšu,хьала
1509,überall::ADV,быдлаын,массанхьа
1510,überall::ADV,visur,массанхьа
1511,nicht::ADV,oз,ца
1512,nicht::ADV,ne,ца
1513,ein wenig::ADV,неуна,кӏеззиг
1514,ein wenig::ADV,drusku,кӏеззиг
1515,kaum::ADV,мырдэм,халла
1516,kaum::ADV,diezin vai,халла
1517,sehr::ADV,зэв,вуно
1518,sehr::ADV,ļoti,вуно
1519,sehr::ADV,gaužām,вуно
1520,so::ADV,тадз,
1521,so::ADV,сідз,
