,Concept_ID,lv,ca
1627,zurück::ADV,бӧр,darrere
1628,zurück::ADV,atpakāļ,darrere
1629,unten::ADV,улын,a baix
1630,unten::ADV,уліын,a baix
1631,unten::ADV,lejā,a baix
1632,unten::ADV,apakšā,a baix
1633,hinab::ADV,улӧ,cap avall
1634,hinab::ADV,увлан,cap avall
1635,hinab::ADV,uz leju,cap avall
1636,oben::ADV,вылын,dalt
1637,oben::ADV,выліын,dalt
1638,oben::ADV,virsū,dalt
1639,hinauf::ADV,выліӧ,cap amunt
1640,hinauf::ADV,augšā,cap amunt
1641,hinauf::ADV,uz augšu,cap amunt
1642,überall::ADV,быдлаын,pertot
1643,überall::ADV,быдлаын,per tot arreu
1644,überall::ADV,visur,pertot
1645,überall::ADV,visur,per tot arreu
1646,nicht::ADV,oз,no
1647,nicht::ADV,ne,no
1648,ein wenig::ADV,неуна,una mica
1649,ein wenig::ADV,drusku,una mica
1650,kaum::ADV,мырдэм,a penes
1651,kaum::ADV,diezin vai,a penes
1652,sehr::ADV,зэв,molt
1653,sehr::ADV,ļoti,molt
1654,sehr::ADV,gaužām,molt
1655,so::ADV,тадз,així
1656,so::ADV,сідз,així
1657,so::ADV,tā,així
1658,so::ADV,tik,així
1659,noch::ADV,на,encara
1660,noch::ADV,нӧшта,encara
1661,noch::ADV,vēl,encara
1662,nur::ADV,куш,només
1663,nur::ADV,сӧмын,només
1664,nur::ADV,vien,només
1665,nur::ADV,tikai,només
1666,schon::ADV,нин,ja
1667,schon::ADV,jau,ja
1668,wieder::ADV,бара,de nou
1669,wieder::ADV,atkal,de nou
1670,vergebens::ADV,весьшӧрӧ,en va
1671,vergebens::ADV,velti,en va
1672,vor::PRP,водзын,davānt
1673,vor::PRP,водзын,enfront de
1674,vor::PRP,priekš,davānt
1675,vor::PRP,priekš,enfront de
1676,hinter::PRP,бӧрнын,darrera
1677,hinter::PRP,aiz,darrera
1678,unter::PRP,улын,sota
1679,unter::PRP,zem,sota
1680,durch::PRP,пыр,per
1681,durch::PRP,пырыс,per
1682,durch::PRP,caur,per
1683,durch::PRP,cauri,per
1684,neben::PRP,бердын,al costāt de
1685,neben::PRP,līdzās,al costāt de
1686,zwischen::PRP,костын,entre
1687,zwischen::PRP,starp,entre
1688,wegen::PRP,вӧсна,a causa de
1689,wegen::PRP,pēc,a causa de
1690,dies::PRN,тайӧ,aquest
1691,dies::PRN,šis,aquest
1692,das::PRN,ciйö,això
1693,das::PRN,tas,això
1694,alles::PRN,став,tot
1695,alles::PRN,viss,tot
1696,ich::PRN,ме,jo
1697,ich::PRN,es,jo
1698,du::PRN,тэ,tu
1699,du::PRN,tu,tu
1700,er::PRN,сійӧ,ell
1701,er::PRN,viņš,ell
1702,wir::PRN,ми,nosaltres
1703,wir::PRN,mēs,nosaltres
1704,ihr::PRN,тi,vosaltres
1705,ihr::PRN,jūs,vosaltres
1706,sie::PRN,найö,ells
1707,sie::PRN,найö,elles
1708,sie::PRN,viņi,ells
1709,sie::PRN,viņi,elles
1710,sie::PRN,viņas,ells
1711,sie::PRN,viņas,elles
1712,was::FPRN,мый,què
1713,was::FPRN,kas,què
1714,wer::FPRN,код,qui
1715,wer::FPRN,kas,qui
1716,wo::FADV,кыті,on
1717,wo::FADV,kur,on
1718,wohin::FADV,кытчӧ,cap a on
1719,wohin::FADV,kurp,cap a on
1720,wohin::FADV,uz kurieni,cap a on
1721,wie::FADV,кыдзи,com
1722,wie::FADV,kā,com
1723,warum::FADV,мыйла,per què
1724,warum::FADV,kāpēc,per què
1725,wieviel::FNUM,кымын,quant
1726,wieviel::FNUM,cik,quant
1727,eins::NUM,ӧтик,u
1728,eins::NUM,viens,u
1729,zwei::NUM,кык,dos
1730,zwei::NUM,divi,dos
1731,drei::NUM,куим,tres
1732,drei::NUM,trīs,tres
1733,vier::NUM,нель,quatre
1734,vier::NUM,četri,quatre
1735,fünf::NUM,вит,cinc
1736,fünf::NUM,pieci,cinc
1737,sechs::NUM,квайт,sis
1738,sechs::NUM,seši,sis
1739,sieben::NUM,сизим,set
1740,sieben::NUM,septiņi,set
1741,acht::NUM,кӧкъямыс,vuit
1742,acht::NUM,astoņi,vuit
1743,neun::NUM,ӧкмыс,nou
1744,neun::NUM,deviņi,nou
1745,zehn::NUM,дас,deu
1746,zehn::NUM,desmit,deu
1747,elf::NUM,дас ӧтик,onze
1748,elf::NUM,vienpadsmit,onze
1749,zwölf::NUM,дас кык,dotze
1750,zwölf::NUM,divpadsmit,dotze
1751,zwanzig::NUM,кызь,vint
1752,zwanzig::NUM,divdesmit,vint
1753,dreißig::NUM,комын,trenta
1754,dreißig::NUM,trīsdesmit,trenta
1755,vierzig::NUM,нелямын,quaranta
1756,vierzig::NUM,četrdesmit,quaranta
1757,fünfzig::NUM,ветымын,cinquanta
1758,fünfzig::NUM,piecdesmit,cinquanta
1759,sechzig::NUM,квайтымын,seixanta
1760,sechzig::NUM,sešdesmit,seixanta
1761,siebzig::NUM,сизимдас,setanta
1762,siebzig::NUM,septiņdesmit,setanta
1763,achtzig::NUM,кӧкъямысдас,vuitanta
1764,achtzig::NUM,astoņdesmit,vuitanta
1765,neunzig::NUM,ӧкмысдас,noranta
1766,neunzig::NUM,deviņdesmit,noranta
1767,hundert::NUM,сё,cent
1768,hundert::NUM,simt,cent
1769,tausend::NUM,сюрс,mil
1770,tausend::NUM,tūkstoš,mil
1771,und::CNJ,и,i
1772,und::CNJ,un,i
1773,oder::CNJ,либӧ,o
1774,oder::CNJ,jeb,o
1775,stehen::V,сулавны,estar de peu
1776,stehen::V,stāvēt,estar de peu
1777,sitzen::V,пукавны,seure
1778,sitzen::V,sēdēt,seure
1779,liegen::V,куйлыны,jeure
1780,liegen::V,gulēt,jeure
1781,hängen::V,ӧшавны,penjar
1782,hängen::V,karāties,penjar
1783,werden::V,лоны,fer-se
1784,werden::V,лоны,posar-se
1785,werden::V,tapt,fer-se
1786,werden::V,tapt,posar-se
1787,passieren::V,лоны,succeir
1788,passieren::V,notikt,succeir
1789,beginnen::V,кутчысьны,iniciar-se
1790,beginnen::V,кутны,iniciar-se
1791,beginnen::V,sākties,iniciar-se
1792,enden::V,помасьны,acabar-se
1793,enden::V,помасьны,terminar-se
1794,enden::V,beigties,acabar-se
1795,enden::V,beigties,terminar-se
1796,wechseln::V,вежсьыны,canviar
1797,wechseln::V,mainīties,canviar
1798,aufgehen[Sonne]::V,петны,sortir
1799,aufgehen[Sonne]::V,lēkt,sortir
1800,aufgehen[Sonne]::V,uzlēkt,sortir
1801,untergehen[Sonne]::V,пуксьыны,posar-se
1802,untergehen[Sonne]::V,noiet,posar-se
1803,untergehen[Sonne]::V,rietēt,posar-se
1804,scheinen[Sonne]::V,югъявны,brillar
1805,scheinen[Sonne]::V,югвидзны,brillar
1806,scheinen[Sonne]::V,spīdēt,brillar
1807,donnern::V,гымавны,tronar
1808,donnern::V,dārdēt,tronar
1809,wehen::V,пӧльтны,bufar
1810,wehen::V,pūst,bufar
1811,strömen::V,киссьыны,afluir
1812,strömen::V,līt,afluir
1813,strömen::V,plūst,afluir
1814,fließen::V,визувтны,fluir
1815,fließen::V,tecēt,fluir
1816,sich drehen::V,бергавны,girar
1817,sich drehen::V,grozīties,girar
1818,schwanken::V,легны,vacil·lar
1819,schwanken::V,лайкъявны,vacil·lar
1820,schwanken::V,līgoties,vacil·lar
1821,schwanken::V,grīļoties,vacil·lar
1822,schwingen::V,лайкъявны,oscil·lar
1823,schwingen::V,люллявны,oscil·lar
1824,schwingen::V,vēzēties,oscil·lar
1825,fallen::V,усьны,caure
1826,fallen::V,усьны,tombar
1827,fallen::V,krist,caure
1828,fallen::V,krist,tombar
1829,brennen::V,сотчыны,cremar
1830,brennen::V,degt,cremar
1831,rauchen::V,тшынӧдны,fumejar
1832,rauchen::V,dūmot,fumejar
1833,regnen::V,зэрны,ploure
1834,regnen::V,līt,ploure
1835,gefrieren::V,кынмыны,gelar-se
1836,gefrieren::V,sasalt,gelar-se
1837,tauen::V,сывны,fondre's
1838,tauen::V,kust,fondre's
1839,schmelzen::V,сывны,fondre's
1840,schmelzen::V,kust,fondre's
1841,schmelzen::V,nokust,fondre's
1842,trocknen::V,косьмыны,assecar-se
1843,trocknen::V,žūt,assecar-se
1844,trocknen::V,kaltēties,assecar-se
1845,sieden::V,пуны,bullir
1846,sieden::V,virt,bullir
1847,sieden::V,vārīties,bullir
1848,faulen::V,сісьмыны,podrir-se
1849,faulen::V,pūt,podrir-se
1850,faulen::V,trudēt,podrir-se
1851,verfaulen::V,сісьмыны,podrir-se
1852,verfaulen::V,sapūt,podrir-se
1853,verfaulen::V,satrūdēt,podrir-se
1854,reißen::V,орны,trencar-se
1855,reißen::V,plīst,trencar-se
1856,reißen::V,satrūkt,trencar-se
1857,versinken::V,вӧйны,enfonsar-se
1858,versinken::V,grimt,enfonsar-se
1859,versinken::V,nogrimt,enfonsar-se
1860,vergehen::V,кольны,passar
1861,vergehen::V,ордйыны,passar
1862,vergehen::V,paiet,passar
1863,erscheinen::V,петкӧдчыны,aparèixer
1864,erscheinen::V,parādīties,aparèixer
1865,verschwinden::V,бырны,desaparèixer
1866,verschwinden::V,nozust,desaparèixer
1867,sinken::V,вӧйны,baixar
1868,sinken::V,вӧйны,descendir
1869,sinken::V,kristies,baixar
1870,sinken::V,kristies,descendir
1871,abnehmen::V,чинны,decréixer
1872,abnehmen::V,noplakt,decréixer
1873,abnehmen::V,mazināties,decréixer
1874,zunehmen::V,содны,augmentar
1875,zunehmen::V,ыдждыны,augmentar
1876,zunehmen::V,pieaugt,augmentar
1877,zunehmen::V,pieņemties,augmentar
1878,steigen::V,лыбны,pujar
1879,steigen::V,kāpt,pujar
1880,wachsen::V,быдмыны,créixer
1881,wachsen::V,augt,créixer
1882,glänzen::V,югъявны,brillar
1883,glänzen::V,югъявны,resplendir
1884,glänzen::V,дзирдавны,brillar
1885,glänzen::V,дзирдавны,resplendir
1886,glänzen::V,zaigot,brillar
1887,glänzen::V,zaigot,resplendir
1888,glänzen::V,laistīties,brillar
1889,glänzen::V,laistīties,resplendir
1890,funkeln::V,югъявны,espurnejar
1891,funkeln::V,дзирдавны,espurnejar
1892,funkeln::V,mirdzēt,espurnejar
1893,funkeln::V,dzirkstēt,espurnejar
1894,lärmen::V,жувгыны,fer soroll
1895,lärmen::V,ыугыны,fer soroll
1896,lärmen::V,шумитны,fer soroll
1897,lärmen::V,ālēties,fer soroll
1898,lärmen::V,trokšņot,fer soroll
1899,läuten::V,жургыны,sonar
1900,läuten::V,zvanīt,sonar
1901,klingeln::V,звӧнитны,trucar
1902,klingeln::V,zvanīt,trucar
1903,klirren::V,гольскöдчыны,dringar
1904,klirren::V,tinkšķēt,dringar
1905,klirren::V,džinkstēt,dringar
1906,brausen::V,буавны,rugir
1907,brausen::V,krākt,rugir
1908,brausen::V,brāzmot,rugir
1909,rauschen::V,кышакывны,murmurar
1910,rauschen::V,šalkt,murmurar
1911,klingen::V,шыавны,sonar
1912,klingen::V,юргыны,sonar
1913,klingen::V,skanēt,sonar
1914,klingen::V,izklausīties,sonar
1915,bellen::V,увтны,lladrar
1916,bellen::V,riet,lladrar
1917,heulen::V,омлявны,udolar
1918,heulen::V,вурзавны,udolar
1919,heulen::V,kaukt,udolar
1920,heulen::V,gaudot,udolar
1921,blasen::V,пӧльтны,bufar
1922,blasen::V,pūst,bufar
1923,pfeifen::V,шутьлявны,xiular
1924,pfeifen::V,svilpt,xiular
1925,pfeifen::V,svilpot,xiular
1926,schreien::V,горзыны,cridar
1927,schreien::V,brēkt,cridar
1928,schreien::V,kliegt,cridar
1929,stöhnen::V,ымзыны,gemegar
1930,stöhnen::V,vaidēt,gemegar
1931,zittern::V,тіравны,tremolar
1932,zittern::V,drebēt,tremolar
1933,leben::V,овны,vīure
1934,leben::V,dzīvot,vīure
1935,geboren werden::V,чужны,néixer
1936,geboren werden::V,dzimt,néixer
1937,atmen::V,кашкыны,respirar
1938,atmen::V,пошиктыны,respirar
1939,atmen::V,elpot,respirar
1940,trinken::V,юны,beure
1941,trinken::V,dzert,beure
1942,essen::V,сёйны,menjar
1943,essen::V,ēst,menjar
1944,schlucken::V,ньылавны,empassar-se
1945,schlucken::V,rīt,empassar-se
1946,müde werden::V,мудзны,cansar-se
1947,müde werden::V,nokust,cansar-se
1948,einschlafen::V,ланьтны,adormir-se
1949,einschlafen::V,унмовсьны,adormir-se
1950,einschlafen::V,iemigt,adormir-se
1951,einschlafen::V,aizmigt,adormir-se
1952,schlafen::V,узьны,dormir
1953,schlafen::V,gulēt,dormir
1954,aufwachen::V,садьмыны,despertar-se
1955,aufwachen::V,mosties,despertar-se
1956,aufstehen::V,чеччыны,llevar-se
1957,aufstehen::V,celties,llevar-se
1958,sich erholen::V,шойччыны,descansar
1959,sich erholen::V,atžirgt,descansar
1960,sich erholen::V,atpūsties,descansar
1961,krank werden::V,висьмыны,posar-se malalt
1962,krank werden::V,sasirgt,posar-se malalt
1963,krank sein::V,висьны,estar malalt
1964,krank sein::V,slimot,estar malalt
1965,schmerzen::V,висьны,doldre
1966,schmerzen::V,sāpēt,doldre
1967,schmerzen::V,smelgt,doldre
1968,husten::V,кызны,tossir
1969,husten::V,klepot,tossir
1970,genesen::V,бурдны,recuperar-se
1971,genesen::V,veseļoties,recuperar-se
1972,sterben::V,кувны,morir
1973,sterben::V,mirt,morir
1974,sterben::V,nomirt,morir
1975,umkommen::V,кувны,perir
1976,umkommen::V,apsprāgt,perir
1977,umkommen::V,aiziet bojā,perir
1978,sich bewegen::V,вӧрзьыны,moure's
1979,sich bewegen::V,virzīties,moure's
1980,sich rühren::V,вӧрны,moure's
1981,sich rühren::V,вӧрӧдчыны,moure's
1982,sich rühren::V,sagrozīties,moure's
1983,sich erheben::V,сувтны,aixecar-se
1984,sich erheben::V,piecelties,aixecar-se
1985,sich setzen::V,пуксьыны,asseure's
1986,sich setzen::V,sēsties,asseure's
1987,hinfallen::V,усьны,caure's
1988,hinfallen::V,sabirt,caure's
1989,hinfallen::V,pakrist,caure's
1990,laufen::V,мyнны,caminar
1991,laufen::V,iet,caminar
1992,laufen::V,skraidīt,caminar
1993,schreiten::V,восьлавны,procedir
1994,schreiten::V,soļot,procedir
1995,spazierengehen::V,гуляйтны,passejar
1996,spazierengehen::V,staigāt,passejar
1997,spazierengehen::V,pastaigāties,passejar
1998,eilen::V,тэрмасьны,anar corrent
1999,eilen::V,traukt,anar corrent
2000,sich beeilen::V,тэрмасьны,afanyar-se
2001,sich beeilen::V,steigties,afanyar-se
2002,sich beeilen::V,pasteigties,afanyar-se
2003,sausen::V,тӧвзьыны,córrer
2004,sausen::V,drāzt,córrer
2005,sausen::V,brāzties,córrer
2006,rennen::V,котӧртны,córrer
2007,rennen::V,skriet,córrer
2008,springen::V,чеччавны,saltar
2009,springen::V,lēkt,saltar
2010,klettern::V,кышасьны,escalar
2011,klettern::V,кавшасьны,escalar
2012,klettern::V,kāpt,escalar
2013,klettern::V,rāpties,escalar
2014,schaukeln::V,гычасьны,gronxar-se
2015,schaukeln::V,гычасьны,balancejar-se
2016,schaukeln::V,šūpoties,gronxar-se
2017,schaukeln::V,šūpoties,balancejar-se
2018,schaukeln::V,zvalstīties,gronxar-se
2019,schaukeln::V,zvalstīties,balancejar-se
2020,kriechen::V,кыссьыны,reptar
2021,kriechen::V,кыссьыны,arrossegar-se
2022,kriechen::V,līst,reptar
2023,kriechen::V,līst,arrossegar-se
2024,kriechen::V,rāpot,reptar
2025,kriechen::V,rāpot,arrossegar-se
2026,schwimmen::V,уявны,nadar
2027,schwimmen::V,peldēt,nadar
2028,tauchen::V,сунавны,bussejar
2029,tauchen::V,сунавны,submergir-se
2030,tauchen::V,gremdēties,bussejar
2031,tauchen::V,gremdēties,submergir-se
2032,rudern::V,пелысасьны,remar
2033,rudern::V,airēt,remar
2034,rudern::V,irties,remar
2035,fahren::V,мунны,anar
2036,fahren::V,braukt,anar
2037,fliegen::V,лэбны,volar
2038,fliegen::V,lidot,volar
2039,fliegen::V,laisties,volar
2040,gehen::V,мyнны,caminar
2041,gehen::V,iet,caminar
2042,weggehen::V,мунавны,anar-se'n
2043,weggehen::V,aiziet,anar-se'n
2044,abfahren::V,мӧдӧдчыны,partir
2045,abfahren::V,atiet,partir
2046,abfahren::V,aizbraukt,partir
2047,anhalten::V,джӧмдыны,aturar-se
2048,anhalten::V,apstāties,aturar-se
2049,hineingehen::V,пырны,entrar
2050,hineingehen::V,ieiet,entrar
2051,eintreten::V,пырны,entrar
2052,eintreten::V,ienākt,entrar
2053,kommen::V,воны,venir
2054,kommen::V,локны,venir
2055,kommen::V,nākt,venir
2056,ankommen::V,воны,arribar
2057,ankommen::V,локны,arribar
2058,ankommen::V,nonākt,arribar
2059,ankommen::V,ierasties,arribar
2060,zurückkommen::V,косны,tornar
2061,zurückkommen::V,бергӧдчыны,tornar
2062,zurückkommen::V,atgriezties,tornar
2063,bleiben::V,кольны,quedar-se
2064,bleiben::V,palikt,quedar-se
2065,warten::V,виччысьны,esperar
2066,warten::V,gaidīt,esperar
2067,erwarten::V,виччысьны,esperar
2068,erwarten::V,sagaidīt,esperar
2069,suchen::V,корсьны,buscar
2070,suchen::V,meklēt,buscar
2071,finden::V,казявны,trobar
2072,finden::V,rast,trobar
2073,finden::V,atrast,trobar
2074,versuchen::V,заводитчывны,intentar
2075,versuchen::V,mēģināt,intentar
2076,vorbereiten::V,дасьтыны,preparar
2077,vorbereiten::V,gatavot,preparar
2078,vorbereiten::V,sagatavot,preparar
2079,lieben::V,радейтны,estimar
2080,lieben::V,mīlēt,estimar
2081,mögen::V,радейтны,agradar a
2082,mögen::V,gribēties,agradar a
2083,lachen::V,серавны,riure
2084,lachen::V,серавлыны,riure
2085,lachen::V,smiet,riure
2086,lachen::V,smieties,riure
2087,rühren::V,нормӧдны,commoure
2088,rühren::V,нормӧдны,emocionar
2089,rühren::V,aizgrābt,commoure
2090,rühren::V,aizgrābt,emocionar
2091,weinen::V,бӧрдны,plorar
2092,weinen::V,raudāt,plorar
2093,schimpfen::V,видчыны,renyar
2094,schimpfen::V,rāties,renyar
2095,schimpfen::V,lamāties,renyar
2096,sich ärgern::V,скӧравны,enfadar-se
2097,sich ärgern::V,īgt,enfadar-se
2098,sich ärgern::V,pukoties,enfadar-se
2099,sich ärgern::V,dusmoties,enfadar-se
2100,sich fürchten::V,повны,tenir por
2101,sich fürchten::V,bīties,tenir por
2102,sich fürchten::V,baidīties,tenir por
2103,fürchten::V,повны,témer
2104,fürchten::V,baidīties no,témer
2105,fliehen::V,пышйыны,fugir
2106,fliehen::V,bēgt,fugir
2107,flüchten::V,пышйыны,refugiar-se
2108,flüchten::V,aizbēgt,refugiar-se
2109,sehen::V,аддзыны,veure
2110,sehen::V,redzēt,veure
2111,anschauen::V,видзӧдны,mirar
2112,anschauen::V,paraudzīties,mirar
2113,ansehen::V,видзӧдны,mirar
2114,ansehen::V,aplūkot,mirar
2115,hören::V,кывны,oir
2116,hören::V,dzirdēt,oir
2117,zuhören::V,кывзыны,escoltar
2118,zuhören::V,klausīties,escoltar
2119,probieren::V,видлыны,provar
2120,probieren::V,nogaršot,provar
2121,riechen::V,чушкыны,olorar
2122,riechen::V,ost,olorar
2123,riechen::V,ostīt,olorar
2124,fühlen::V,вежӧртны,sentīr
2125,fühlen::V,гӧгӧрвоны,sentīr
2126,fühlen::V,just,sentīr
2127,fühlen::V,izjust,sentīr
2128,scheinen::V,кажитчыны,semblar
2129,scheinen::V,šķist,semblar
2130,scheinen::V,likties,semblar
2131,zu sehen sein::V,тыдавны,poder-se veure
2132,zu sehen sein::V,parādīties,poder-se veure
2133,vernehmen::V,кывны,percebre
2134,vernehmen::V,saklausīt,percebre
2135,frieren::V,кынмыны,tenir fred
2136,frieren::V,salt,tenir fred
2137,tun::V,керны,fer
2138,tun::V,darīt,fer
2139,können::V,кужны,poder
2140,können::V,prast,poder
2141,wollen::V,кӧсйыны,voler
2142,wollen::V,gribēt,voler
2143,anfangen::V,заводитны,iniciar
2144,anfangen::V,пондыны,iniciar
2145,anfangen::V,sākt,iniciar
2146,anfangen::V,iesākt,iniciar
2147,beenden::V,помавны,acabar
2148,beenden::V,beigt,acabar
2149,beenden::V,pabeigt,acabar
2150,aufhören::V,дугӧдны,deixar
2151,aufhören::V,pārtraukt,deixar
2152,gelingen::V,артмыны,sortir bé
2153,gelingen::V,izdoties,sortir bé
2154,geraten::V,сюрны,sortir
2155,geraten::V,веськавны,sortir
2156,geraten::V,veikties,sortir
2157,öffnen::V,восьтыны,obrir
2158,öffnen::V,atvērt,obrir
2159,öffnen::V,attaisīt,obrir
2160,schließen::V,пӧдлавны,tancar
2161,schließen::V,slēgt,tancar
2162,schließen::V,aizvērt,tancar
2163,schließen::V,aiztaisīt,tancar
2164,stellen::V,сувтӧдны,posar
2165,stellen::V,сувтӧдны,col·locar
2166,stellen::V,likt,posar
2167,stellen::V,likt,col·locar
2168,stellen::V,nolikt,posar
2169,stellen::V,nolikt,col·locar
2170,setzen::V,пуксьӧдны,assentar
2171,setzen::V,sēdināt,assentar
2172,legen::V,пуктыны,posar
2173,legen::V,likt,posar
2174,berühren::V,вӧрзьӧдны,tocar
2175,berühren::V,инмӧдчывны,tocar
2176,berühren::V,skart,tocar
2177,berühren::V,aizskart,tocar
2178,verbinden::V,йитны,unir
2179,verbinden::V,йитны,connectar
2180,verbinden::V,saistīt,unir
2181,verbinden::V,saistīt,connectar
2182,verbinden::V,savienot,unir
2183,verbinden::V,savienot,connectar
2184,bedecken::V,вевттьыны,tapar
2185,bedecken::V,вевттьыны,cobrir
2186,bedecken::V,apsegt,tapar
2187,bedecken::V,apsegt,cobrir
2188,bedecken::V,pārsegt,tapar
2189,bedecken::V,pārsegt,cobrir
2190,aufhängen::V,ӧшӧдны,penjar
2191,aufhängen::V,джагӧдны,penjar
2192,aufhängen::V,uzkārt,penjar
2193,anzünden::V,ӧзтыны,encendre
2194,anzünden::V,aizdegt,encendre
2195,anzünden::V,aizdedzināt,encendre
2196,aufheben::V,чеччӧдны,aixecar
2197,aufheben::V,сувтӧдны,aixecar
2198,aufheben::V,pacelt,aixecar
2199,zurücklassen::V,кольны,deixar
2200,zurücklassen::V,atstāt,deixar
2201,verlieren::V,воштыны,pērdre
2202,verlieren::V,zaudēt,pērdre
2203,verlieren::V,pazaudēt,pērdre
2204,fallen lassen::V,уськӧдны,deixar caure
2205,fallen lassen::V,nomest,deixar caure
2206,machen::V,вӧчны,fer
2207,machen::V,лӧсьӧдны,fer
2208,machen::V,darīt,fer
2209,herstellen::V,лӧсьӧдны,producir
2210,herstellen::V,ražot,producir
2211,herstellen::V,izgatavot,producir
2212,bauen::V,лэптыны,construir
2213,bauen::V,celt,construir
2214,bauen::V,būvēt,construir
2215,reparieren::V,дзоньтавны,reparar
2216,reparieren::V,labot,reparar
2217,reparieren::V,remontēt,reparar
2218,verbessern::V,бурмӧдны,millorar
2219,verbessern::V,labot,millorar
2220,verbessern::V,izlabot,millorar
2221,ändern::V,вежны,canviar
2222,ändern::V,mainīt,canviar
2223,graben::V,кодйыны,cavar
2224,graben::V,rakt,cavar
2225,beugen::V,куснявны,doblegar
2226,beugen::V,liekt,doblegar
2227,biegen::V,куснявны,corbar
2228,biegen::V,куснявны,arquejar
2229,biegen::V,liekt,corbar
2230,biegen::V,liekt,arquejar
2231,drehen::V,бергӧдлыны,girar
2232,drehen::V,griezt,girar
2233,wenden::V,бергӧдны,girar
2234,wenden::V,apgriezt,girar
2235,umdrehen::V,бергӧдны,voltar
2236,umdrehen::V,apgriezt,voltar
2237,heben::V,лэптыны,pujar
2238,heben::V,лэптыны,aixecar
2239,heben::V,celt,pujar
2240,heben::V,celt,aixecar
2241,heben::V,cilāt,pujar
2242,heben::V,cilāt,aixecar
2243,heben::V,pacelt,pujar
2244,heben::V,pacelt,aixecar
2245,hochheben::V,кыпӧдны,aixecar
2246,hochheben::V,pacelt,aixecar
2247,ergreifen::V,кутны,agafar
2248,ergreifen::V,paķert,agafar
2249,ergreifen::V,satvert,agafar
2250,halten::V,кутны,mantenir
2251,halten::V,turēt,mantenir
2252,halten::V,saturēt,mantenir
2253,drücken::V,личкыны,prémer
2254,drücken::V,личкыны,estrènyer
2255,drücken::V,топӧдны,prémer
2256,drücken::V,топӧдны,estrènyer
2257,drücken::V,spiest,prémer
2258,drücken::V,spiest,estrènyer
2259,schieben::V,ӧтдортны,empènyer
2260,schieben::V,йӧткыштны,empènyer
2261,schieben::V,stumt,empènyer
2262,kratzen::V,гуджӧдны,raspar
2263,kratzen::V,kasīt,raspar
2264,kratzen::V,skrāpēt,raspar
2265,lecken::V,нювны,llepar
2266,lecken::V,lakt,llepar
2267,lecken::V,laizīt,llepar
2268,beißen::V,курччыны,mossegar
2269,beißen::V,kost,mossegar
2270,abreißen::V,орӧдны,arrencar
2271,abreißen::V,atraut,arrencar
2272,abreißen::V,atplēst,arrencar
2273,abschneiden::V,вундавны,tallar
2274,abschneiden::V,nogriezt,tallar
2275,binden::V,гӧрддзавны,lligar
2276,binden::V,кӧртавны,lligar
2277,binden::V,siet,lligar
2278,binden::V,aptīt,lligar
2279,stecken::V,сюйны,ficar
2280,stecken::V,bāzt,ficar
2281,stecken::V,spraust,ficar
2282,brechen::V,чегны,trencar
2283,brechen::V,lauzt,trencar
2284,brechen::V,lauzīt,trencar
2285,klopfen::V,камгыны,trucar
2286,klopfen::V,klauvēt,trucar
2287,hauen::V,нӧйнты,picar
2288,hauen::V,нӧйнты,colpejar
2289,hauen::V,кучкыны,picar
2290,hauen::V,кучкыны,colpejar
2291,hauen::V,cirst,picar
2292,hauen::V,cirst,colpejar
2293,hauen::V,dauzīt,picar
2294,hauen::V,dauzīt,colpejar
2295,kleben::V,лемавны,enganxar
2296,kleben::V,ляскавны,enganxar
2297,kleben::V,līmēt,enganxar
2298,kleben::V,lipināt,enganxar
2299,reiben::V,тільны,fregar
2300,reiben::V,зыравны,fregar
2301,reiben::V,rīvēt,fregar
2302,reiben::V,berzēt,fregar
2303,streichen::V,мавтны,untar
2304,streichen::V,ziest,untar
2305,streichen::V,triept,untar
2306,schleifen::V,кеслыны,afilar
2307,schleifen::V,кеслыны,esmolar
2308,schleifen::V,trīt,afilar
2309,schleifen::V,trīt,esmolar
2310,schleifen::V,asināt,afilar
2311,schleifen::V,asināt,esmolar
2312,schneiden::V,шырны,tallar
2313,schneiden::V,griezt,tallar
2314,schneiden::V,sagriezt,tallar
2315,rütteln::V,легӧдны,sacsejar
2316,rütteln::V,катлӧдлыны,sacsejar
2317,rütteln::V,kratīt,sacsejar
2318,rütteln::V,purināt,sacsejar
2319,schütteln::V,тракӧдны,agitar
2320,schütteln::V,тракӧдны,sacsejar
2321,schütteln::V,kratīt,agitar
2322,schütteln::V,kratīt,sacsejar
2323,schwenken::V,ӧвтны,agitar
2324,schwenken::V,шенасьны,agitar
2325,schwenken::V,vēzēt,agitar
2326,schwenken::V,vēcināt,agitar
2327,schütten::V,кисьтны,abocar
2328,schütten::V,bērt,abocar
2329,füllen::V,тыртны,omplir
2330,füllen::V,pildīt,omplir
2331,füllen::V,piepildīt,omplir
2332,einwickeln::V,тубыртны,embolicar
2333,einwickeln::V,ietīt,embolicar
2334,tragen::V,нуны,dur
2335,tragen::V,нуны,portar
2336,tragen::V,nest,dur
2337,tragen::V,nest,portar
2338,schleppen::V,кыскавны,arrossegar
2339,schleppen::V,stiept,arrossegar
2340,schleppen::V,staipīt,arrossegar
2341,ziehen::V,кыскыны,tirar
2342,ziehen::V,кыскыны,estirar
2343,ziehen::V,vilkt,tirar
2344,ziehen::V,vilkt,estirar
2345,aufbewahren::V,видзны,conservar
2346,aufbewahren::V,glabāt,conservar
