,Concept_ID,ps,ady
668,hübsch::A,ښایسته,дахэ́
669,böse::A,شریر,ябгэ
670,böse::A,قهرناک,ябгэ
671,dumm::A,احمق,делэ
672,faul::A,لټ,шъхьахы́нэ
673,faul::A,تنبل,шъхьахы́нэ
674,fleißig::A,زحمت کښ,егугъурэ
675,geizig::A,بخیل,тхьацэ
676,klug::A,عاقل,акъылышӏу́
677,klug::A,هوښیار,акъылышӏу́
678,geschickt::A,ماهر,ӏэпэӏэсэ́
679,geschickt::A,ماهر,шо́у шӏыгъэ́
680,lieb::A,عزیز,псэм фэд
681,lieb::A,محبوب,псэм фэд
682,lustig::A,خوشحال,чэф
683,sanft::A,پوست,ӏушъа́б
684,sanft::A,ملایم,ӏушъа́б
685,hungrig::A,وږی,гъаблэ́
686,krank::A,مريض,сыма́дж
687,krank::A,ناروغ,сыма́дж
688,nackt::A,لوڅ,пцӏанэ́
689,traurig::A,غمجن,нэшхъэй
690,lebendig::A,ژوندی,
691,gut::A,ښه,дэгъу́
692,schlecht::A,بد,дэи
693,schlecht::A,خراب,дэи
694,richtig::A,سم,тэрэз
695,richtig::A,صحیح,тэрэз
696,schlimm::A,بد,щынэгъо
697,schlimm::A,مخوف,щынэгъо
698,wahr::A,واقعي,шъыпкъэ́
699,alt::A,زوړ,жъы
700,neu::A,نوی,кӏэ
701,ehemalig::A,پخوانی,-щтыгъэ
702,ehemalig::A,پخوانی,-гъэ
703,alt[Lebewesen]::A,زوړ,жъы
704,jung::A,ځوان,ныбжьыкӏэ́
705,arm::A,غریب,тхьамы́кӏ
706,arm::A,بې وزله,тхьамы́кӏ
707,reich::A,شتمن,бай
708,reich::A,دولتمند,бай
709,bekannt::A,اشنا,нэӏуа́с
710,berühmt::A,مشهور,цӏэры́ӏу
711,fremd::A,پردی,хымэ
712,fremd::A,بېګانه,хымэ
713,verschieden::A,مختلف,зэфэшъхьафы
714,nah::A,نژدې,благъэ́
715,fern::A,لیری,чыжьэ
716,linker::A,چپ,сэмэ́гу
717,linker::A,کیڼ,сэмэ́гу
718,rechter::A,ښی,джабгъу
719,anderer::A,بل,нэмы́кӏ
720,erster::A,لومړی,апэр
721,zweiter::A,دوهم,я́тӏонэр
722,dritter::A,درېم,ящэнэр
723,letzter::A,آخرنی,аужыр
724,letzter::A,وروستی,аужыр
725,allein::ADV,یوازې,зы
726,auf einmal::ADV,په یوه وخت کی,ардэдэм
727,auf einmal::ADV,په یوه وخت کی,асыхьатым
728,zusammen::ADV,یو ځای,зэгъусэхэ́у
729,lange::ADV,ډېر وخت,бэрэ́
730,lange::ADV,ډېره موده,бэрэ́
731,plötzlich::ADV,ناببره,зэкӏэм
732,plötzlich::ADV,یوناڅاپه,зэкӏэм
733,sofort::ADV,فوراً,ардэдэм
734,sofort::ADV,فوراً,асыхьатым
735,sofort::ADV,سمدلاسه,ардэдэм
736,sofort::ADV,سمدلاسه,асыхьатым
737,später::ADV,وروسته,нэужым
738,jetzt::ADV,اوس,джы
739,heute::ADV,نن,непэ́
740,morgen::ADV,سبا,неу́щы
741,bald::ADV,ژر,псынкӏэу
742,dann::ADV,پس,нэужым
743,dann::ADV,وروسته,нэужым
744,gestern::ADV,پرون,тыгъуа́с
745,einst::ADV,پخوا,зэгорэ́м
746,damals::ADV,هغه وخت,армэ
747,damals::ADV,هغه وخت,ащыгъум
748,danach::ADV,بیا,нэужым
749,vorher::ADV,دمخه,нахьыпэм
750,zuerst::ADV,لومړی,
751,einmal::ADV,یو ځل,зэ
752,manchmal::ADV,ګاهی ګاهی,
753,oft::ADV,ډېر ځله,бэрэ
754,immer::ADV,تل,ренэ́у
755,immer::ADV,همېشه,ренэ́у
756,niemals::ADV,هیڅکله نه,
757,hier::ADV,دلته,
758,hierhin::ADV,دلته,
759,hierhin::ADV,دې ځای ته,
760,von hier::ADV,د دې ځای نه,
761,dort::ADV,هلته,модэ
762,dorthin::ADV,هلته,модэ́
763,dorthin::ADV,هغه ځای ته,модэ́
764,geradeaus::ADV,مخامخ,занкӏэу
765,vorwärts::ADV,مخ پهٔ وړاندې,ыпэкӏэ
766,rückwärts::ADV,بېرته,ыужыкӏэ́
767,zurück::ADV,بېرته,ыужыкӏэ́
768,unten::ADV,لاندي,ычӏэкӏэ́
769,hinab::ADV,ښکته,ычӏэгъы́
770,hinab::ADV,ښکته,ычӏэкӏэ́
771,oben::ADV,پورته,ышъхьагъы
772,hinauf::ADV,پاس,ышъхьагъыкӏэ
773,überall::ADV,هره خوا,тыди́
774,überall::ADV,هره خوا,тыдэкӏи́
775,nicht::ADV,نه,-п
776,nicht::ADV,نه,мы-
777,ein wenig::ADV,یو څه,тӏэкӏу
778,kaum::ADV,ایله,къоды́й
779,sehr::ADV,ډېر,дэд
780,sehr::ADV,زيات,дэд
781,so::ADV,داسې,ащ фэд
782,so::ADV,داسې,мыщ фэд
783,so::ADV,داسې,джащ фэд
784,so::ADV,دومره,ащ фэд
785,so::ADV,دومره,мыщ фэд
786,so::ADV,دومره,джащ фэд
787,noch::ADV,نور,джыри
788,nur::ADV,تش,ныӏэ́п
789,nur::ADV,صرف,ныӏэ́п
790,schon::ADV,دمخه,
791,wieder::ADV,بیا,джыри
792,vergebens::ADV,عبث,пкӏэнчъэ́у
793,vor::PRP,دمخه,пашъхьэ́
794,hinter::PRP,شاته,кӏы́б
795,unter::PRP,لاندي,чӏэ-
796,durch::PRP,د مینځ نه,пхыры-
797,neben::PRP,نژدې,дэжь
798,zwischen::PRP,ترمینځ,азыфа́гу
799,wegen::PRP,د ... له لاسه,къы-
800,dies::PRN,دا,ар
801,das::PRN,دا,а
802,das::PRN,دا,мо
803,alles::PRN,هرڅهٔ,зэкӏэ́
804,ich::PRN,زه,сэ
805,du::PRN,ته,о
806,er::PRN,دی,ар
807,wir::PRN,مونږ,тэ
808,ihr::PRN,تاسې,шъо
809,sie::PRN,هغوی,ахэр
810,was::FPRN,څهٔ,сыд
811,wer::FPRN,چا,хэт
812,wer::FPRN,څوک,хэт
813,wo::FADV,چيری,тыдэ́
814,wo::FADV,چېرته,тыдэ́
815,wohin::FADV,چېرته,тыдэ́
816,wie::FADV,څنګه,сыдэущтэ́у
817,warum::FADV,ولې,сыд пае́
818,wieviel::FNUM,څو,тхьапш
819,wieviel::FNUM,څو,сыд фэди́з
820,wieviel::FNUM,څومره,тхьапш
821,wieviel::FNUM,څومره,сыд фэди́з
822,eins::NUM,یو,зы
823,zwei::NUM,دوه,тӏу
824,drei::NUM,درې,щы
825,vier::NUM,څلور,плӏы
826,fünf::NUM,پنځه,тфы
827,sechs::NUM,شپږ,хы
828,sieben::NUM,اوه,блы
829,acht::NUM,اته,и
830,neun::NUM,نهه,бгъу
831,zehn::NUM,لس,пшӏы
832,elf::NUM,یوولس,пшӏыкӏузы́
833,zwölf::NUM,دولس,пшӏыкӏутӏу
834,zwanzig::NUM,شل,тӏокӏы́
835,dreißig::NUM,دېرش,щэкӏы
836,vierzig::NUM,څلوېښت,тӏокӏи́тӏу
837,fünfzig::NUM,پنځوس,шъэны́ыкъу
838,sechzig::NUM,شپېته,тӏокӏи́щ
839,siebzig::NUM,اویا,тӏокӏищырэ́ пшӏырэ́
840,achtzig::NUM,اتیا,тӏокӏи́пӏ
841,neunzig::NUM,نوي,тӏокӏиилӏырэ́ пшӏырэ́
842,hundert::NUM,سل,шъэ
843,tausend::NUM,زر,мин
844,und::CNJ,او,ыкӏи
845,oder::CNJ,ېا,е
846,stehen::V,درېدل,ущытын
847,stehen::V,درېدل,умыхъыен
848,sitzen::V,کښېنستل,уисын
849,sitzen::V,کښېنستل,утесын
850,liegen::V,ملاستل,телъы́н
851,hängen::V,ځړېدل,къыщылэлын
852,hängen::V,ځړېدل,къыщылэлын щыгъын быхъур
853,werden::V,کېدل,хъун
854,passieren::V,پېښېدل,къэхъун
855,beginnen::V,شروع کېدل,къежьэн
856,beginnen::V,شروع کېدل,къыублэн
857,enden::V,خلاصدل,ухы́н
858,enden::V,تمامېدل,ухы́н
859,wechseln::V,تغییر موندل,зэхъожьы́н
860,aufgehen[Sonne]::V,ختل,къыкъокӏы́н
861,untergehen[Sonne]::V,لوېدل,къохьан
862,untergehen[Sonne]::V,پرېوتل,къохьан
863,scheinen[Sonne]::V,رڼا کول,къепсыи
864,donnern::V,تنېدل,гъогъон
865,donnern::V,غړمبېدل,гъогъон
866,wehen::V,چلېدل,епщэ́н
867,strömen::V,بهېدل,чъэн
868,fließen::V,بهېدل,чъэн
869,fließen::V,تویېدل,чъэн
870,sich drehen::V,ګرځېدل,зыгъэчэрэгъу́н
871,sich drehen::V,چورلېدل,зыгъэчэрэгъу́н
872,schwanken::V,زنګېدل,хъые́н
873,schwingen::V,زنګېدل,зыгъэхъые́н
874,fallen::V,ولېدل,къефэхы́н
875,brennen::V,سوځېدل,стын
876,rauchen::V,لوګی کول,ӏугъо къикӏын
877,regnen::V,باران اورېدل,къещхы́н
878,gefrieren::V,کنګل نيول,дыкъын
879,tauen::V,وېلې کېدل,жъун
880,schmelzen::V,وېلې کېدل,ткӏун
881,trocknen::V,وچېدل,гъушъы́н
882,trocknen::V,وچېدل,чъэпхъу́н
883,sieden::V,اېشېدل,жъон
884,faulen::V,خرابېدل,шъун
885,verfaulen::V,ورستېدل,шъун
886,reißen::V,شلېدل,зэӏэтхъы́н
887,versinken::V,ډوېېدل,чӏихьан
888,vergehen::V,تېرېدل,блэкӏы́н
889,erscheinen::V,ښکارېدل,къэлъэгъон
890,verschwinden::V,ورکېدل,кӏодыжьы́н
891,sinken::V,ښکته کېدل,
892,abnehmen::V,کمېدل,къыкӏичын
893,zunehmen::V,زیاتېدل,хэхъо́н
894,steigen::V,جګېدل,къежьэн
895,steigen::V,پورته کېدل,къежьэн
896,wachsen::V,وده کول,хэхъо́н
897,wachsen::V,وده کول,къэкӏы́н
898,glänzen::V,ځلېدل,цӏыу́н
899,funkeln::V,پړکېدل,жъыу́н
900,lärmen::V,غال و غول کول,бырсыры́н
901,läuten::V,زنګ وهل,теон
902,klingeln::V,زنګ وهل,теон
903,klirren::V,کړنګېدل,
904,brausen::V,تلاطم کول,шъуин
905,rauschen::V,شڼهار کول,макъэ гъэӏун
906,klingen::V,آواز کول,къыхэӏукӏын
907,bellen::V,غپېدل,хьакъу́н
908,heulen::V,انګلل,быун
909,blasen::V,پو کول,епщэ́н
910,pfeifen::V,شپېلک وهل,шъуин
911,schreien::V,ناره کول,куо́н
912,schreien::V,ناره کول,кӏыи́н
913,stöhnen::V,زګېروی کول,щэӏун
914,zittern::V,لړزېدل,кӏэзэзын
915,leben::V,ژوند کول,псэу́н
916,geboren werden::V,زېږېدل,къэхъун
917,atmen::V,ساه کښل,жьы къэщэ́н
918,atmen::V,تنفس کول,жьы къэщэ́н
919,trinken::V,څښل,ешъо́н
920,essen::V,خوړل,шхын
921,schlucken::V,غړپول,бдырыин
922,müde werden::V,ستړی کېدل,пшъын
923,einschlafen::V,ویده کېدل,хэчъыен
924,schlafen::V,خوب کول,чъые́н
925,aufwachen::V,ویښېدل,къэущы́н
926,aufstehen::V,پاڅېدل,уцу́н
927,sich erholen::V,استراحت کول,зыгъэпсэфын
928,krank werden::V,رنځورېدل,сымаджэ́ хъун
929,krank sein::V,ناجوړېدل,сымэджэ́н
930,schmerzen::V,خوږېدل,сымэджэ́н
931,schmerzen::V,درد کول,сымэджэ́н
932,husten::V,ټوخېدل,пскэ́н
933,genesen::V,رغېدل,хъужьын
934,sterben::V,مړل,лӏэн
935,umkommen::V,تلفېدل,хэкӏодэн
936,sich bewegen::V,چلېدل,хъые́н
937,sich bewegen::V,حرکت کول,хъые́н
938,sich rühren::V,ښورېدل,хъые́н
939,sich erheben::V,درېدل,къэтэджын
940,sich setzen::V,کښېنستل,тӏысы́н
941,hinfallen::V,لوېدل,ебэджы́н
942,laufen::V,منډې وهل,кӏон
943,schreiten::V,قدم ایښودل,кӏон
944,spazierengehen::V,چکر وهل,къэкӏухьэн
945,eilen::V,بېړه کول,гузэжъон
946,sich beeilen::V,عجله کول,гуӏэ́н
947,sausen::V,ځغستل,псынкӏэ́у чъэн
948,rennen::V,زغلېدل,чъэн
949,springen::V,ټوپ وهل,пкӏэн
950,klettern::V,ختل,дэцохъоен
951,schaukeln::V,زنګېدل,уешӏэн
952,kriechen::V,خاپوړی وهل,цохъо́н
953,schwimmen::V,لامبو وهل,есы́н
954,tauchen::V,غوټه وهل,зычӏэгъэо́н
955,rudern::V,پارو وهل,къошъо бэщкӏэ фын
956,fahren::V,تلل,кӏон
957,fliegen::V,الوتل,быбы́н
958,gehen::V,تلل,кӏон
959,weggehen::V,بهر وتل,ӏукӏын
960,abfahren::V,تلل,ежьэн
961,anhalten::V,ودرېدل,къэуцу́н
962,hineingehen::V,داخلېدل,ихьан
963,eintreten::V,ننوتل,чӏэхьан
964,kommen::V,راتلل,къэкӏо́н
965,ankommen::V,رسېدل,къэсы́н
966,zurückkommen::V,بېرته راتلل,гъэзэжьын
967,bleiben::V,پاتې کېدل,къэнэ́н
968,warten::V,انتظار وېستل,пэплъэ́н
969,erwarten::V,انتظار کول,ежэн
970,suchen::V,لټول,лъыхъу́н
971,finden::V,میندل,къэгъоты́н
972,finden::V,میندل,къыхэгъэщы́н
973,finden::V,پیدا کول,къэгъоты́н
974,finden::V,پیدا کول,къыхэгъэщы́н
975,versuchen::V,هڅه کول,пылъы́н
976,vorbereiten::V,چمتوکول,гъэхьазыры́н
977,lieben::V,مینه لرل,шӏу плъэгъу́н
978,mögen::V,خوښول,шӏу плъэгъу́н
979,mögen::V,علاقه لرل,шӏу плъэгъу́н
980,lachen::V,خندېدل,щхын
981,rühren::V,اغېزه کول,гур гъэузын
982,weinen::V,ژړل,гъын
983,schimpfen::V,ښکنځا کول,хъонэн
984,sich ärgern::V,قهر راتلل,губжы́н
985,sich fürchten::V,ډارېدل,щынэ́н
986,fürchten::V,ډارېدل,щынэ́н
987,fliehen::V,تښتېدل,
988,flüchten::V,تښتېدل,
989,sehen::V,لیدل,льэгъу́н
990,anschauen::V,کتل,плъэн
991,anschauen::V,کتل,еплъы́н
992,ansehen::V,ننداره کول,плъэн
993,hören::V,اورېدل,зэхэхын
994,zuhören::V,غوږ نیول,дэӏо́н
995,probieren::V,څکه کول,хэӏэн
996,probieren::V,چاشنی کول,хэӏэн
997,riechen::V,بويول,пэмэ́н
998,fühlen::V,حسول,зэхэпшӏэн
999,scheinen::V,ښکارېدل,уащыхъу́н
1000,scheinen::V,ښکارېدل,уашӏошӏы́н
1001,zu sehen sein::V,ښکارېدل,зэрэлъэгъу́н
1002,vernehmen::V,خبرېدل,зэхэхын
1003,frieren::V,ساړه کېتل,дыкъын
1004,frieren::V,ساړه کېتل,пӏыкӏэн
1005,frieren::V,ساړه کېتل,чъыӏэ́ лӏэн
1006,tun::V,کول,шӏын
1007,können::V,کولای شول,лъэкӏы́н
1008,können::V,د لاسه کېدل,лъэкӏы́н
1009,wollen::V,غوښتل,фэе́н
1010,anfangen::V,شروع کول,ублэн
1011,beenden::V,ختمول,ухы́н
1012,beenden::V,پای ته رسول,ухы́н
1013,aufhören::V,بس کول,щыгъэтын
1014,gelingen::V,موفق کېدل,хъун
1015,gelingen::V,بریالی کېدل,хъун
1016,geraten::V,کېدل,
1017,öffnen::V,خلاصول,ӏухы́н
1018,öffnen::V,پرانیستل,ӏухы́н
1019,schließen::V,تړل,игъэсэн
1020,stellen::V,ایښودل,бгъэуцун
1021,setzen::V,کښېنول,гъэтӏысы́н
1022,legen::V,ایښودل,хэлъхьа́н
1023,berühren::V,لاس وهل,эӏэн
1024,berühren::V,لاس وهل,нэсын
1025,verbinden::V,تړل,зэхэпхэ́н
1026,verbinden::V,تړل,пхын
1027,bedecken::V,پوښول,техъо́н
1028,aufhängen::V,ځوړندول,пылъэ́н
1029,anzünden::V,بلول,хэгъэнэ́н
1030,aufheben::V,پورته کول,
1031,zurücklassen::V,پرېښودل,къэгъэнэ́н
1032,verlieren::V,ورکول,чӏэ́нэн
1033,verlieren::V,ورکول,шӏокӏоды́н
1034,fallen lassen::V,له لاسه لوېدل,чӏэунэн
1035,fallen lassen::V,له لاسه لوېدل,пӏэпызын
1036,machen::V,کول,шӏын
1037,herstellen::V,جوړول,шӏы́н
1038,herstellen::V,توليدول,шӏы́н
1039,bauen::V,جوړول,шӏы́н
1040,reparieren::V,ترمیمول,дыжьы́н
1041,verbessern::V,اصلاح کول,нахьышӏу пшӏын
1042,verbessern::V,اصلاح کول,нахь дэгъу пшӏын
1043,ändern::V,تغیر ورکول,зэблэхъу́н
1044,graben::V,کيندل,тӏын
1045,beugen::V,ټیټول,
1046,biegen::V,کږول,уфэн
1047,drehen::V,ګرځول,гъэчэрегъу́
1048,wenden::V,اړول,пӏонтӏэн
1049,wenden::V,اړول,бгъэзэн
1050,wenden::V,اړول,уӏубын
1051,umdrehen::V,اړول,
1052,heben::V,جګول,ӏэты́н
1053,heben::V,پورته کول,ӏэты́н
1054,hochheben::V,جګول,ӏэты́н
1055,ergreifen::V,نیول,къэубыты́н
1056,halten::V,نیول,ӏыгъы́н
1057,drücken::V,کښېکښل,тэӏункӏэн
1058,schieben::V,پوری وهل,уеӏункӏын
1059,schieben::V,پوری وهل,уетӏыргун
1060,kratzen::V,ګرول,цӏэнтхъун
1061,lecken::V,څټل,бзэи́н
1062,beißen::V,چیچل,ецэкъэ́н
1063,abreißen::V,شکول,къичын
1064,abreißen::V,شکول,пытхъын
1065,abschneiden::V,پرېکول,пыупкӏын
1066,abschneiden::V,پرېکول,гобзыкӏын
1067,binden::V,تړل,епхын
1068,stecken::V,ټومبل,хэсэн
1069,brechen::V,ماتول,зэпыпкӏын
1070,klopfen::V,ټکول,теон
1071,hauen::V,ټکول,теон
1072,kleben::V,نښلول,щхэн
1073,kleben::V,سرېښول,щхэн
1074,reiben::V,مږل,пӏотын
1075,streichen::V,مښل,щыфэн
1076,schleifen::V,تېره کول,гъэчаны́н
1077,schleifen::V,تېره کول,кӏэлыкӏы́н
1078,schneiden::V,غوڅول,бзын
1079,schneiden::V,پرېکول,бзын
1080,rütteln::V,خوڅول,гъэсысын
1081,schütteln::V,ښورول,гъэсысын
1082,schwenken::V,خوڅول,ӏэ шӏын
1083,schütten::V,اچول,икӏэ́н
1084,schütten::V,تویول,икӏэ́н
1085,füllen::V,ډکول,из шӏын
1086,einwickeln::V,پېچل,кӏоцӏыщыхьа́н
1087,einwickeln::V,نغښتل,кӏоцӏыщыхьа́н
1088,tragen::V,وړل,хьын
1089,schleppen::V,وړل,пхьын
1090,schleppen::V,وړل,плъэшъун
1091,ziehen::V,کښل,пкъудыин
1092,ziehen::V,کښل,пщэн
1093,ziehen::V,کښل,плъэшъун
1094,aufbewahren::V,ساتل,пӏыгъын
1095,aufbewahren::V,ساتل,уухъумэн
1096,werfen::V,اچول,дзын
1097,werfen::V,غورځول,дзын
1098,fangen::V,نیول,къэубыты́н
1099,fangen::V,ګیرول,къэубыты́н
1100,packen::V,نیول,къэубыты́н
1101,verstecken::V,پټول,бгъэбылъын
1102,teilen::V,وېشل,гощы́н
1103,teilen::V,تقسیمول,гощы́н
1104,schicken::V,لېږل,гъахьы́н
1105,schicken::V,استول,гъахьы́н
1106,bringen::V,راوړل,къэхьы́н
1107,hinzufügen::V,زیاتول,хэгъэхъо́н
1108,bekommen::V,حاصلول,
1109,erhalten::V,اخیستل,
1110,nehmen::V,نیول,къытехы́н
1111,nehmen::V,اخيستل,къытехы́н
1112,wählen::V,خوښول,къыхэхы́н
1113,auswählen::V,چنده کول,къыхэхы́н
1114,bewahren::V,ساتل,къэухъумэн
1115,behindern::V,مانع کېدل,пэрыохъу хъун
1116,behindern::V,ممانعت کول,пэрыохъу хъун
1117,verderben::V,خرابېدل,къутэн
1118,beschädigen::V,ورانول,къутэн
1119,zerbrechen::V,ماتول,къутэн
1120,zerreißen::V,څیرې کول,зэӏэтхъы́н
1121,zerstören::V,ړنګول,къутэ́н
1122,zerstören::V,ورانول,къутэ́н
1123,verbrennen::V,سوځول,гъэсты́н
1124,geben::V,ورکول,еты́н
1125,reichen::V,ورکول,еты́н
1126,schenken::V,بښل,еты́н
1127,versprechen::V,لوز کول,гъэгугъэ́н
1128,wünschen::V,غوښتل,шӏоигъо́н
1129,loben::V,ستایل,щытхъун
1130,loben::V,تمجید کول,щытхъун
1131,küssen::V,ښکلول,ебэу́н
1132,wiegen::V,زنګول,гъэхъыен
1133,zudecken::V,پوښول,техъо́н
1134,wecken::V,ويښول,къэгъэущы́н
1135,zeigen::V,ښودل,гъэлъэгъо́н
1136,führen::V,بیول,щэн
1137,lehren::V,درس ورکول,егъэджэ́н
1138,lehren::V,درس ورکول,егъэшӏэн
1139,lehren::V,تعلیم ورکول,егъэджэ́н
1140,lehren::V,تعلیم ورکول,егъэшӏэн
1141,unterrichten::V,درس ورکول,егъэджэ́н
1142,aufziehen::V,روزل,пӏун
1143,leiten::V,رهبری کول,гъэзекӏон
1144,leiten::V,لارښوونه کول,гъэзекӏон
1145,antreiben::V,چټک کول,къепфылӏэн
1146,lassen::V,اړکول,еты́н
1147,einladen::V,بلل,къегъэблэгъэн
1148,vereinigen::V,متحد کول,зэгогъэхьан
1149,vereinigen::V,یوځای کول,зэгогъэхьан
1150,besuchen::V,کتنه کول,щыӏэ́н
1151,treffen::V,ليدل,ӏукӏэ́н
1152,treffen::V,ليدل,пэгъокӏы́н
1153,treffen::V,تلقی کول,ӏукӏэ́н
1154,treffen::V,تلقی کول,пэгъокӏы́н
1155,sich versammeln::V,راغونډېدل,зэхэхьан
1156,spielen::V,لوبه کول,джэгу́н
1157,singen::V,سندرې وېل,орэ́д къэӏо́н
1158,tanzen::V,ګډېدل,къэшъо́н
1159,sich trennen::V,بېلېدل,зэгокӏыжьы́ных
1160,verlassen::V,ترک کول,бгынэн
1161,verlassen::V,ترک کول,хэкӏыжьын
1162,retten::V,نجات ورکول,къыхэпхыжьын
1163,retten::V,نجات ورکول,къэбгъэнэжьын
1164,bewachen::V,ساتل,къэгъэгъунэн
1165,bewachen::V,حفاظت کول,къэгъэгъунэн
1166,schützen::V,ژغورل,ухъумэ́н
1167,verteidigen::V,دفاع کول,къэухъумэн
1168,sich schlagen::V,جنګېدل,эзэон
1169,schießen::V,ویشتل,он
1170,siegen::V,غالبېدل,текӏо́н
1171,ärgern::V,خپه کول,бгъэгубжын
1172,schlagen::V,وهل,ео́н
1173,treten::V,په لغته وهل,
1174,stechen::V,ټومبل,хэӏун
1175,stoßen::V,ټېل وهل,тӏыро́н
1176,stoßen::V,ټېل وهل,уеӏункӏын
1177,stoßen::V,پوری وهل,тӏыро́н
1178,stoßen::V,پوری وهل,уеӏункӏын
1179,stehlen::V,تښتول,тыгъу́н
1180,stehlen::V,غلا کول,тыгъу́н
1181,stören::V,ماتول,бгъэгумэкӏын
1182,belästigen::V,ځورول,бгъэгумэкӏын
1183,belästigen::V,تکلیف ورکول,бгъэгумэкӏын
1184,verbergen::V,پټول,ушъэфын
1185,täuschen::V,تېرایستل,гъэпцӏэ́н
1186,täuschen::V,خطا ایستل,гъэпцӏэ́н
1187,betrügen::V,غولول,гъэпцӏэ́н
1188,töten::V,وژل,уикӏын
1189,töten::V,مړ کول,уикӏын
1190,wohnen::V,اوسېدل,дэсын
1191,arbeiten::V,کار کول,лэжьэ́н
1192,sammeln::V,راټولول,угъои́н
1193,sammeln::V,راغونډول,угъои́н
1194,pflücken::V,شکول,къыпычы́н
1195,jagen::V,ښکار کول,шэкӏон
1196,jagen::V,ښکار کول,ешэкӏон
1197,fischen::V,کب نيول,пцэжъые уешэн
1198,fassen::V,نیول,къэубыты́н
1199,fassen::V,ګیرول,къэубыты́н
1200,hüten::V,پوول,хэхъо́н
1201,treiben::V,بیول,пфын
1202,anbinden::V,تړل,епхын
1203,füttern::V,خوراک ورکول,гъэшхэ́н
1204,melken::V,لوشل,щын
1205,hacken::V,پی کول,упкӏэтэн
1206,gießen::V,اوبه کول,тепкӏэн
1207,reifen::V,رسېدل,игъо хъун
1208,zubereiten::V,تیارول,бгъэхьазырын
1209,kochen::V,پخول,шӏы́н
1210,backen::V,پخول,гъэжъэ́н
1211,braten::V,وريتول,гъэжъэ́н
1212,umrühren::V,لړل,зэхэгъэкӏухьан
1213,stricken::V,اوبدل,хъын
1214,nähen::V,ګنډل,дэн
1215,färben::V,رنګول,бгъэлэн
1216,reinigen::V,صافول,укъэбзы́н
1217,waschen::V,مینځل,бгыкӏын
1218,abwischen::V,وچول,лъэкӏы́н
1219,spülen::V,کنګالول,дэгъэчъыхьан
1220,fegen::V,جارو کول,пхъэнкӏы́н
1221,kehren::V,جارو کول,пхъэнкӏы́н
1222,baden::V,لمبېدل,зыгъэпскӏын
1223,sich waschen::V,ځان مينځل,зытхьакӏы́н
1224,ausziehen::V,کښل,къытехы́н
1225,ausziehen::V,ایستل,къытехы́н
1226,anziehen::V,اغوستل,щылъэ́н
1227,sich anziehen::V,کالی اغوستل,зыфэпэн
1228,kämmen::V,ګمنځول,жьын
1229,schmücken::V,ښکلی کول,гъэдэхэ́н
1230,sagen::V,وېل,къэӏон
1231,sprechen::V,وېل,псэлъэ́н
1232,sprechen::V,غږېدل,псэлъэ́н
1233,reden::V,ګړېدل,гущыӏэ́н
1234,reden::V,خبرې کول,гущыӏэ́н
1235,sich unterhalten::V,خبری کول,зэдэгущыӏэн
1236,fragen::V,پوښتنه کول,упчӏэ́н
1237,bitten::V,غوښتل,лъэӏо́н
1238,erzählen::V,کيسه کول,къэпӏотэ́н
1239,erzählen::V,حکايت کول,къэпӏотэ́н
1240,mitteilen::V,خبرول,макъэ егъэӏун
1241,mitteilen::V,خبر ورکول,макъэ егъэӏун
1242,nennen::V,نوم ايښودل,цӏэ фэусы́н
1243,rufen::V,بلل,джэн
1244,prahlen::V,لاپې وهل,узыщытхъужьы́н
1245,übersetzen::V,ژباړل,бгъэкӏотэн
1246,übersetzen::V,ترجمه کول,бгъэкӏотэн
1247,denken::V,فکر کول,егупшысэ́н
1248,glauben::V,باور کول,уивыхъэ́ телъы́н
1249,bemerken::V,لیدل,гу лъыптэ́н
1250,erkennen::V,پېژندل,зэхэпхын
1251,erkennen::V,پېژندل,зэбгъэшӏэн
1252,begreifen::V,رسېدل,гурыӏо́н
1253,begreifen::V,پوهېدل,гурыӏо́н
1254,verstehen::V,پوهېدل,зэхэхын
1255,lernen::V,زده کول,еджэ́н
1256,lernen::V,درس لوستل,еджэ́н
1257,wissen::V,پوهېدل,шӏэн
1258,sich erinnern an::V,یادول,къэшӏэжьын
1259,sich erinnern an::V,په یاد راوړل,къэшӏэжьын
1260,vergessen::V,هېرول,пщыгъупшэжьы́н
1261,messen::V,اندازه کول,шын
1262,zählen::V,شمارل,плъытэ́н
1263,rechnen::V,حسابول,плъытэ́н
1264,rechnen::V,حسابول,угугъэ́н
1265,lesen::V,لوستل,еджэ́н
1266,malen::V,رسمول,шӏын
1267,zeichnen::V,رسمول,шӏын
1268,schreiben::V,لیکل,тхын
1269,besitzen::V,لرل,иӏэн
1270,kaufen::V,رانیول,щэфы́н
1271,verkaufen::V,خرڅول,щэн
1272,bezahlen::V,تأدیه کول,птын
1273,bezahlen::V,تأدیه کول,лъыптын
1274,bezahlen::V,تأدیه کول,птыжьы́н
1275,zahlen::V,کسات اخيستل,птын
1276,zahlen::V,کسات اخيستل,лъыптын
1277,beherrschen::V,تسلط لرل,иунаеу иӏэн
1278,ertragen::V,زغمل,щэчы́н
1279,Barsch::N,,тхыкъэц
1280,Hecht::N,,лэнд
