,Concept_ID,te,kn
989,sagen::V,చెప్పు,ಹೇಳು
990,sprechen::V,చెప్పు,ನುಡಿ
991,reden::V,మాటలాడు,ನುಡಿ
992,sich unterhalten::V,ముచ్చటలాడు,ಹರಟೆ ಹೊಡಿ
993,fragen::V,ప్రశ్నించు,ವಿಚಾರಿಸು
994,bitten::V,కోరు,ಬೇಡು
995,erzählen::V,చెప్పు,ಹೇಳು
996,mitteilen::V,తెలియజేయు,ತಿಳಿಸು
997,nennen::V,పేరు వెట్టు,ಹೆಸರಿಡು
998,rufen::V,పిలుచు,ಕರೆ
999,prahlen::V,జల్లి,ಜಂಬ ಕೊಚ್ಚು
1000,übersetzen::V,తర్జుమాచేయు,ಭಾಷಾಂತರಿಸು
1001,denken::V,ఆలోచించు,ಯೋಚಿಸು
1002,glauben::V,నమ్ము,ನಂಬು
1003,bemerken::V,గుర్తించు,ಗಮನಿಸು
1004,erkennen::V,గుర్తించు,ಗುರುತುಹಿಡಿ
1005,begreifen::V,గ్రహించు,ಗ್ರಹಿಸು
1006,verstehen::V,గ్రహించు,ಅರ್ಥಮಾಡಿಕೊ
1007,lernen::V,నేర్చు కొను,ಕಲಿ
1008,wissen::V,తెలిసికొను,ಅರಿ
1009,sich erinnern an::V,జ్ఞాపకముంచుకొను,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1010,vergessen::V,మఱచిపోవు,ಮರೆತುವಿಡು
1011,messen::V,కొలుచుట,ಅಳೆ
1012,zählen::V,లెక్కపెట్టు,ಗಣಿಸು
1013,rechnen::V,లెక్కపెట్టు,ಲೆಕ್ಕ ಹಾಕು
1014,lesen::V,చదువు,ಓದು
1015,malen::V,పూనుట,ಬಿಡಿಸು
1016,zeichnen::V,వ్రాసుట,ಬಿಡಿಸು
1017,schreiben::V,వ్రాయు,ಬರೆ
1018,besitzen::V,కలిగియుండు,ಒಡೆಯನಾಗಿರು
1019,kaufen::V,కొను,ಕೊಳ್ಳು
1020,verkaufen::V,అమ్ము,ಕೊಡು
1021,bezahlen::V,చెల్లించు,ಬೆಲೆತೆರು
1022,zahlen::V,చెల్లించు,ಹಣವನ್ನುಕೊಡು
1023,beherrschen::V,ఏలు,ಅಧಿಕಾರ ನಡೆಸು
1024,ertragen::V,భరించు,ಸಹಿಸು
