,Concept_ID,,es
1014,schleifen::V,,afilar
1015,schneiden::V,,cortar
1016,rütteln::V,,agitar
1017,schütteln::V,,agitar
1018,schütteln::V,,sacudir
1019,schwenken::V,,menear
1020,schütten::V,,verter
1021,füllen::V,,llenar
1022,einwickeln::V,,envolver
1023,tragen::V,,llevar
1024,schleppen::V,,arrastrar
1025,ziehen::V,,tirar
1026,aufbewahren::V,,conservar
1027,werfen::V,,echar
1028,werfen::V,,lanzar
1029,fangen::V,,coger
1030,packen::V,,agarrar
1031,verstecken::V,,esconder
1032,teilen::V,,partir
1033,teilen::V,,dividir
1034,schicken::V,,enviar
1035,bringen::V,,traer
1036,hinzufügen::V,,añadir
1037,bekommen::V,,obtener
1038,bekommen::V,,conseguir
1039,erhalten::V,,recibir
1040,nehmen::V,,tomar
1041,wählen::V,,elegir
1042,auswählen::V,,escoger
1043,auswählen::V,,seleccionar
1044,bewahren::V,,guardar
1045,bewahren::V,,preservar
1046,behindern::V,,estorbar
1047,behindern::V,,obstaculizar
1048,verderben::V,,estropear
1049,beschädigen::V,,deteriorar
1050,zerbrechen::V,,romper
1051,zerbrechen::V,,quebrar
1052,zerreißen::V,,desgarrar
1053,zerreißen::V,,despedazar
1054,zerstören::V,,destruir
1055,zerstören::V,,destrozar
1056,verbrennen::V,,quemar
1057,geben::V,,dar
1058,reichen::V,,pasar
1059,schenken::V,,regalar
1060,versprechen::V,,prometer
1061,wünschen::V,,desear
1062,loben::V,,alabar
1063,küssen::V,,besar
1064,wiegen::V,,mecer
1065,zudecken::V,,tapar
1066,zudecken::V,,cubrir
1067,wecken::V,,despertar
1068,zeigen::V,,mostrar
1069,führen::V,,guiar
1070,führen::V,,conducir
1071,lehren::V,,enseñar
1072,lehren::V,,instruir
1073,unterrichten::V,,enseñar
1074,aufziehen::V,,criar
1075,leiten::V,,guiar
1076,leiten::V,,dirigir
1077,antreiben::V,,impeler
1078,antreiben::V,,impulsar
1079,lassen::V,,hacer
1080,einladen::V,,invitar
1081,vereinigen::V,,unir
1082,besuchen::V,,visitar
1083,besuchen::V,,ir a ver
1084,treffen::V,,encontrar
1085,sich versammeln::V,,reunirse
1086,sich versammeln::V,,congregarse
1087,spielen::V,,jugar
1088,singen::V,,cantar
1089,tanzen::V,,bailar
1090,sich trennen::V,,separarse
1091,verlassen::V,,dejar
1092,verlassen::V,,abandonar
1093,retten::V,,salvar
1094,bewachen::V,,vigilar
1095,schützen::V,,proteger
1096,verteidigen::V,,defender
1097,sich schlagen::V,,batirse
1098,schießen::V,,tirar
1099,schießen::V,,disparar
1100,siegen::V,,vencer
1101,ärgern::V,,enojar
1102,ärgern::V,,enfadar
1103,schlagen::V,,pegar
1104,schlagen::V,,golpear
1105,treten::V,,dar una patada a
1106,stechen::V,,pinchar
1107,stoßen::V,,empujar
1108,stehlen::V,,robar
1109,stehlen::V,,hurtar
1110,stören::V,,molestar
1111,belästigen::V,,molestar
1112,belästigen::V,,importunar
1113,verbergen::V,,ocultar
1114,verbergen::V,,esconder
1115,täuschen::V,,engañar
1116,betrügen::V,,engañar
1117,töten::V,,matar
1118,wohnen::V,,vivir
1119,wohnen::V,,habitar
1120,arbeiten::V,,trabajar
1121,sammeln::V,,recoger
1122,sammeln::V,,coleccionar
1123,pflücken::V,,coger
1124,jagen::V,,cazar
1125,fischen::V,,pescar
1126,fassen::V,,atrapar
1127,fassen::V,,capturar
1128,hüten::V,,guardar
1129,treiben::V,,aballar
1130,anbinden::V,,atar
1131,füttern::V,,echar de comer
1132,melken::V,,ordeñar
1133,hacken::V,,picar
1134,hacken::V,,cortar
1135,gießen::V,,regar
1136,reifen::V,,madurar
1137,zubereiten::V,,preparar
1138,kochen::V,,cocer
1139,kochen::V,,guisar
1140,backen::V,,hornear
1141,backen::V,,cocer al horno
1142,braten::V,,asar
1143,braten::V,,freír
1144,umrühren::V,,remover
1145,stricken::V,,hacer punto
1146,stricken::V,,hacer calceta
1147,nähen::V,,coser
1148,färben::V,,teñir
1149,färben::V,,colorear
1150,reinigen::V,,limpiar
1151,waschen::V,,lavar
1152,abwischen::V,,fregar
1153,abwischen::V,,limpiar
1154,spülen::V,,aclarar
1155,spülen::V,,enjuagar
1156,fegen::V,,barrer
1157,fegen::V,,pasar la escoba
1158,kehren::V,,barrer
1159,baden::V,,bañarse
1160,sich waschen::V,,lavarse
1161,ausziehen::V,,quitar
1162,ausziehen::V,,quitarse
1163,anziehen::V,,ponerse
1164,sich anziehen::V,,vestirse
1165,kämmen::V,,peinar
1166,schmücken::V,,adornar
1167,sagen::V,,decir
1168,sprechen::V,,hablar
1169,reden::V,,hablar
1170,reden::V,,conversar
1171,sich unterhalten::V,,charlar
1172,sich unterhalten::V,,conversar
1173,fragen::V,,preguntar
1174,bitten::V,,rogar
1175,erzählen::V,,contar
1176,mitteilen::V,,comunicar
1177,mitteilen::V,,participar
1178,nennen::V,,llamar
1179,nennen::V,,nombrar
1180,rufen::V,,llamar
1181,prahlen::V,,jactarse
1182,übersetzen::V,,traducir
1183,denken::V,,pensar
1184,glauben::V,,creer
1185,bemerken::V,,notar
1186,erkennen::V,,reconocer
1187,begreifen::V,,concebir
1188,verstehen::V,,entender
1189,verstehen::V,,comprender
1190,lernen::V,,aprender
1191,wissen::V,,saber
1192,sich erinnern an::V,,recordar
1193,sich erinnern an::V,,acordarse de
1194,vergessen::V,,olvidar
1195,messen::V,,medir
1196,zählen::V,,contar
1197,rechnen::V,,contar
1198,rechnen::V,,calcular
1199,lesen::V,,leer
1200,malen::V,,pintar
1201,zeichnen::V,,dibujar
1202,schreiben::V,,escribir
1203,besitzen::V,,poseer
1204,kaufen::V,,comprar
1205,verkaufen::V,,vender
1206,bezahlen::V,,pagar
1207,zahlen::V,,pagar
1208,beherrschen::V,,dominar
1209,ertragen::V,,soportar
