,Concept_ID,lez,kk
776,nah::A,мукьвал,жуық
777,nah::A,мукьвал,етене
778,fern::A,яргъал,алыс
779,fern::A,яргъал,алыстағы
780,linker::A,чапла,сол
781,linker::A,чапла,солшыл
782,rechter::A,эрчӏи,оң
783,anderer::A,маса,өзге
784,anderer::A,маса,былайғы
785,anderer::A,муькуь,өзге
786,anderer::A,муькуь,былайғы
787,erster::A,сад лагьай,алғашқы
788,zweiter::A,кьвед лагьай,екінші
789,dritter::A,пуд лагьай,үшінші
790,letzter::A,эхиримжи,артқы
791,letzter::A,эхиримжи,кейінгі
792,allein::ADV,кьилди,серіксіз
793,zusammen::ADV,санал,бірлесіп
794,lange::ADV,яргъалди,ұзақ
795,plötzlich::ADV,садлагьана,кенет
796,sofort::ADV,гьасятда,әне-міне дегенше
797,später::ADV,гуьгъуьнлай,артынан
798,jetzt::ADV,гила,енді
799,jetzt::ADV,гила,қазір
800,heute::ADV,къе,бүгін
801,morgen::ADV,пака,ертең
802,bald::ADV,мукьва,тез
803,bald::ADV,мукьвара,тез
804,dann::ADV,ахпа,онан соң
805,dann::ADV,ахпа,сонан соң
806,gestern::ADV,накь,кеше
807,einst::ADV,садра,бірде
808,einst::ADV,садра,бір кезде
809,damals::ADV,а чӏавуз,анада
810,danach::ADV,ахпа,онан соң
811,danach::ADV,ахпа,сонан соң
812,vorher::ADV,вилик,бұрын
813,zuerst::ADV,сифте,әуелі
814,zuerst::ADV,сифте,алдымен
815,einmal::ADV,садра,бір жолы
816,manchmal::ADV,гагь-гагь,кейде
817,oft::ADV,гзаф вахтара,ылғи
818,immer::ADV,гьамиша,өнебойы
819,niemals::ADV,са чӏавузни,ешуақытта
820,niemals::ADV,са вахтундани,ешуақытта
821,hier::ADV,ина,бұнда
822,hier::ADV,ина,осында
823,hierhin::ADV,иниз,бермен
824,von hier::ADV,инай,бер жақтан
825,dort::ADV,ана,анда
826,dorthin::ADV,аниз,әрі
827,geradeaus::ADV,дуьз,тура
828,vorwärts::ADV,вилик,ілгері
829,vorwärts::ADV,виликди,ілгері
830,rückwärts::ADV,кьулухъ,артқа
831,unten::ADV,агъада,төменде
832,hinab::ADV,агъуз,астына
833,hinab::ADV,агъуз,төмен
834,oben::ADV,винел,жоғарыда
835,hinauf::ADV,виниз,өрге
836,überall::ADV,вирина,әрқайда
837,nicht::ADV,ваъ,емес
838,ein wenig::ADV,са тӏимил,азырақ
839,ein wenig::ADV,са тӏимил,аздаған
840,ein wenig::ADV,са тӏимил,азғантай
841,kaum::ADV,жизви,зорға
842,sehr::ADV,лап,орасан
843,so::ADV,икӏ,бұлай
844,so::ADV,икӏ,былайша
845,noch::ADV,гьеле,әлі
846,nur::ADV,анжах,ғана
847,schon::ADV,хъувуна,түге
848,schon::ADV,мадни дардиз,түге
849,schon::ADV,мадни гуьтӏуьз,түге
850,schon::ADV,мадни гуьтӏуь я,түге
851,vergebens::ADV,нагьакь,бекер
852,vergebens::ADV,нагьакьа,бекер
853,vor::PRP,вилик,алды
854,hinter::PRP,кьулухъ,артынан
855,unter::PRP,кӏаник,түп
856,unter::PRP,кӏаник,маңында
857,durch::PRP,арадай,арқылы
858,durch::PRP,-кай хкатна,арқылы
859,neben::PRP,патав,іргеде
860,neben::PRP,патав,жанында
861,neben::PRP,мукьув,іргеде
862,neben::PRP,мукьув,жанында
863,zwischen::PRP,ара,арада
864,zwischen::PRP,арада,арада
865,wegen::PRP,гъиляй,үшін
866,dies::PRN,и,бұ
867,dies::PRN,и,осы
868,dies::PRN,им,бұ
869,dies::PRN,им,осы
870,das::PRN,а,сол
871,das::PRN,ам,сол
872,alles::PRN,вири,дүйім
873,alles::PRN,вири,күллі
874,alles::PRN,михьиз,дүйім
875,alles::PRN,михьиз,күллі
876,ich::PRN,за,мен
877,ich::PRN,зун,мен
878,du::PRN,вун,сен
879,er::PRN,ам,ол
880,er::PRN,гьа,ол
881,wir::PRN,чун,біз
882,ihr::PRN,куьн,сіз
883,sie::PRN,абур,олар
884,was::FPRN,вуч,не
885,wer::FPRN,вуж,кім
886,wo::FADV,гьина,кәні
887,wo::FADV,гьина,қайда
888,wohin::FADV,гьиниз,қайда
889,wie::FADV,гьикӏ,калай
890,warum::FADV,вучиз,неғып
891,wieviel::FNUM,шумуд,неше
892,wieviel::FNUM,шумуд,қанша
893,eins::NUM,са,бір
894,zwei::NUM,кьвед,екі
895,drei::NUM,пуд,үш
896,vier::NUM,кьуд,төрт
897,fünf::NUM,вад,бес
898,sechs::NUM,ругуд,алты
899,sieben::NUM,ирид,жеті
900,acht::NUM,муьжуьд,сегіз
901,neun::NUM,кӏуьд,тоғыз
902,zehn::NUM,цӏуд,он
903,elf::NUM,цӏусад,он бір
904,zwölf::NUM,цӏикьвед,он екі
905,zwanzig::NUM,къад,жиырма
906,dreißig::NUM,къанницӏуд,отыз
907,vierzig::NUM,яхцӏур,қырық
908,fünfzig::NUM,яхцӏурни цӏуд,елу
909,sechzig::NUM,пудкъад,алпыс
910,siebzig::NUM,пудкъанни цӏуд,жетпіс
911,achtzig::NUM,кьудкъад,сексен
912,neunzig::NUM,кьудкъанни цӏуд,тоқсан
913,hundert::NUM,виш,жүз
914,tausend::NUM,агъзур,мың
915,und::CNJ,ва,та
916,oder::CNJ,я,әлде
917,oder::CNJ,я,немесе
918,stehen::V,акъвазун,тұру
919,sitzen::V,ацукьун,отыру
920,liegen::V,къаткун,жату
921,hängen::V,куьрс хьун,ілу
922,werden::V,хьун,болу
923,werden::V,хьун,түрегелу
924,passieren::V,хьун,болу
925,beginnen::V,башламиш хьун,басталу
926,enden::V,куьтягь хьун,ада болу
927,wechseln::V,дегиш хьун,құбылу
928,wechseln::V,дегиш хьун,өзгеру
929,aufgehen[Sonne]::V,экъечӏун,шығу
930,untergehen[Sonne]::V,акӏун,батыру
931,scheinen[Sonne]::V,ишигь гун,жылтырау
932,donnern::V,къукърумар авун,күркіреу
933,strömen::V,авахьун,сорғалау
934,fließen::V,авахьун,ағу
935,sich drehen::V,элкъуьн,айналу
936,schwanken::V,юзун,толықсу
937,schwingen::V,галтад хьун,тербелу
938,fallen::V,аватун,құлау
939,fallen::V,аватун,жығылу
940,fallen::V,аватун,төмендеу
941,brennen::V,кун,жану
942,brennen::V,ккун,жану
943,regnen::V,къун,жауу
944,gefrieren::V,муркӏади кьун,мұздай қату
945,gefrieren::V,муркӏади кьун,мұз боп қату
946,tauen::V,цӏурун,жібу
947,schmelzen::V,цӏурун,еру
948,trocknen::V,кьурун,курау
949,sieden::V,ругун,қайнау
950,faulen::V,кутӏун,иістену
951,verfaulen::V,чуьруьтмиш хьун,шіру
952,verfaulen::V,кутӏун,шіру
953,reißen::V,атӏун,жыртылу
954,reißen::V,къазунун,жыртылу
955,versinken::V,батмиш хьун,малтығу
956,vergehen::V,алатун,өту
957,erscheinen::V,майдандиз акъатун,көріну
958,erscheinen::V,майдандиз акъатун,көрініп қалу
959,verschwinden::V,квахьун,ғайып_болу
960,sinken::V,элекьун,ылдилау
961,sinken::V,элекьун,төмендеу
962,abnehmen::V,тӏимил хьун,кемітілу
963,abnehmen::V,гъвечӏи хьун,кемітілу
964,zunehmen::V,артух хьун,көбею
965,steigen::V,хкаж хьун,қобу
966,steigen::V,хкаж хьун,көтерілу
967,steigen::V,хкаж хьун,жоғарылау
968,wachsen::V,экъечӏун,өсу
969,glänzen::V,цӏарцӏар гун,жалтырау
970,funkeln::V,нур гун,жарқырау
971,funkeln::V,нур гун,нұрлану
972,funkeln::V,нур гун,жылтылдау
973,lärmen::V,ван авун,шулау
974,lärmen::V,ван авун,шуылдау
975,läuten::V,зенг ягъун,қоңыраулату
976,klingeln::V,зенг ягъун,дыңғырлау
977,klirren::V,зигринг авун,дыңылдату
978,brausen::V,къати хьун,тасу
979,rauschen::V,вишриш авун,сусылдау
980,rauschen::V,вишриш авун,сыбдырлау
981,klingen::V,ван авун,дыбыс шығару
982,bellen::V,элуькьун,үру
983,heulen::V,къув ягъун,ұлу
984,blasen::V,уф гун,үру
985,pfeifen::V,уьфт ягъун,ысқыру
986,schreien::V,гьараюн,шыңғыру
987,schreien::V,гьараюн,айғайлау
988,schreien::V,гьараюн,байбайлау
989,schreien::V,гьараюн,бажалақтау
990,stöhnen::V,суза авун,ыңырсу
991,stöhnen::V,суза авун,ыңкылдау
992,zittern::V,зурзун,қалш
993,zittern::V,зурзун,қалшылдату
994,leben::V,яшамиш хьун,жасау
995,leben::V,яшамиш хьун,күнелту
996,leben::V,яшамиш хьун,күн көру
997,leben::V,яшамиш хьун,тіршілік ету
998,geboren werden::V,хьун,туу
999,atmen::V,нефес чӏугун,дем алу
1000,atmen::V,нефес чӏугун,ауа жұту
1001,trinken::V,хъун,ішу
1002,trinken::V,хъун,ұрттау
1003,essen::V,тӏуьн,жеу
1004,essen::V,тӏуьн,тамақтану
1005,schlucken::V,туькьуьнун,жұту
1006,müde werden::V,галатун,болдыру
1007,müde werden::V,юргъун хьун,болдыру
1008,einschlafen::V,ксун,үйыктап калу
1009,schlafen::V,ксун,ұйықтау
1010,aufwachen::V,ахварай аватун,ояну
1011,aufstehen::V,къарагъун,ояну
1012,sich erholen::V,ял ягъун,тынығу
1013,krank werden::V,кефсуз хьун,кеселдену
1014,krank werden::V,кефсуз хьун,сырқаттану
1015,krank werden::V,кефсуз хьун,ауырып қалу
1016,krank werden::V,кефсуз хьун,ауыра бастау
1017,krank werden::V,кефсуз хьун,кеселге ұшырау
1018,krank werden::V,кефсуз хьун,сырқаттанып қалу
1019,krank sein::V,тӏа хьун,ауыру
1020,krank sein::V,тӏа хьун,сырқаттану
1021,schmerzen::V,тӏа хьун,ауырады
1022,husten::V,уьгьуь ягъун,жөтелу
1023,genesen::V,сагъ хъхьун,айығу
1024,sterben::V,кьин,өлу
1025,sterben::V,кьин,қайтыс
1026,sterben::V,кьин,жантапсыру
1027,umkommen::V,терг хьун,өлу
1028,umkommen::V,терг хьун,қаза табу
1029,sich bewegen::V,юзун,жылжу
1030,sich rühren::V,юзун,қыбырлау
1031,sich erheben::V,къарагъун,тұру
1032,sich setzen::V,ацукьун,отыру
1033,hinfallen::V,алукьун,жығылу
1034,laufen::V,къекъуьн,жояу жүру
1035,schreiten::V,ккамар къачун,кадамдау
1036,spazierengehen::V,сейр авун,қыдыру
1037,eilen::V,тади авун,асығу
1038,eilen::V,тади авун,жеделдену
1039,eilen::V,тади авун,жедепдеу
1040,sich beeilen::V,гьерекатун,асығу
1041,sich beeilen::V,гьерекатун,жеделдену
1042,sausen::V,чкурун,заулау
1043,rennen::V,катун,жүгіру
1044,rennen::V,зверун,жүгіру
1045,springen::V,хкадарун,секіру
1046,klettern::V,акьахун,өрмелеп шығу
1047,kriechen::V,капаралди фин,еңбектеу
1048,schwimmen::V,сирнав авун,жүзу
1049,schwimmen::V,сирнав авун,малту
1050,schwimmen::V,сирнав авун,қалықтау
1051,tauchen::V,кьилихъди циз вегьин,сүңгу
1052,rudern::V,кьусуйралди лодка гьалун,есу
1053,rudern::V,цуьруьгъуьлдалди кӏватӏун,есу
1054,fahren::V,фин,бару
1055,fliegen::V,лув гун,ұшу
1056,fliegen::V,цавай фин,ұшу
1057,gehen::V,фин,бару
1058,weggehen::V,хъфин,кету
1059,abfahren::V,фин,жөнелу
1060,abfahren::V,рекье гьатун,жөнелу
1061,anhalten::V,акъвазун,тоқтау
1062,hineingehen::V,гьахьун,кіру
1063,eintreten::V,гьахьун,ену
1064,kommen::V,атун,жету
1065,ankommen::V,атун,келу
1066,zurückkommen::V,хтун,қайту
1067,bleiben::V,амукьун,қалу
1068,warten::V,гуьзлемишун,тосу
1069,erwarten::V,вил алаз акъвазун,күту
1070,suchen::V,къекъуьн,іздеу
1071,finden::V,жугъун,табу
1072,versuchen::V,алахъун,талпыну
1073,vorbereiten::V,гьазурун,әзірлеу
1074,lieben::V,кӏан хьун,сүю
1075,mögen::V,рикӏ ацукьун,жарату
1076,mögen::V,рикӏ ацукьун,жақсы_көру
1077,lachen::V,хъуьруьн,күлу
1078,lachen::V,хъуьруьн,күлісу
1079,weinen::V,шехьун,жылау
1080,schimpfen::V,сеперар гун,ақырып-бақыру
1081,schimpfen::V,экъуьгъунар авун,ақырып-бақыру
1082,sich ärgern::V,хъел акатун,ашулану
1083,sich fürchten::V,кичӏе хьун,сескену
1084,fürchten::V,къурхутмиш хьун,қауіптену
1085,fürchten::V,къурхутмиш хьун,сақсыну
1086,fliehen::V,катун,қашу
1087,fliehen::V,катун,қашып кету
1088,flüchten::V,катун,қашу
1089,flüchten::V,катун,қашып кету
1090,sehen::V,акун,көру
1091,anschauen::V,вил вегьин,назар салу
1092,ansehen::V,килигун,тамашалау
1093,hören::V,ван хьун,есту
1094,zuhören::V,яб гун,тыңдау
1095,zuhören::V,яб гун,құлақ қою
1096,probieren::V,дад акун,тату
1097,probieren::V,дад акун,дәм тату
1098,riechen::V,ни чӏугун,иіскеу
1099,fühlen::V,гьисс авун,сезу
1100,fühlen::V,гьисс авун,сезіну
1101,frieren::V,кьун,тоңу
1102,frieren::V,кьун,жаурау
1103,frieren::V,мекьи хьун,тоңу
1104,frieren::V,мекьи хьун,жаурау
1105,tun::V,авун,ету
1106,tun::V,авун,істеу
1107,können::V,хьун,білу
1108,können::V,акъакьун,білу
1109,wollen::V,кӏан хьун,қалау
1110,anfangen::V,башламишун,бастау
1111,beenden::V,куьтягьун,бітіру
1112,beenden::V,куьтягьун,адақтау
1113,beenden::V,куьтягьун,тамамдау
1114,beenden::V,куьтягьун,аяқтап шығу
1115,aufhören::V,акъвазун,доғару
1116,gelingen::V,арадал атун,жолы түсу
1117,geraten::V,акъатун,калу
1118,öffnen::V,ахъаюн,ашу
1119,öffnen::V,ахъаюн,ашып қою
1120,schließen::V,акьалун,жабу
1121,stellen::V,эцигун,қою
1122,stellen::V,эцигун,қойдыру
1123,setzen::V,ацукьарун,отырғызу
1124,legen::V,эцигун,салу
1125,legen::V,эцигун,калау
1126,berühren::V,хкӏурун,тию
1127,verbinden::V,гилигун,байлап алу
1128,verbinden::V,гилигун,сабақтастыру
1129,bedecken::V,кӏевун,бүркеу
1130,aufhängen::V,куьрсарун,ілу
1131,aufhängen::V,куьрсарун,асып қою
1132,anzünden::V,куькӏуьрун,тұтату
1133,aufheben::V,хкажун,көтеру
1134,zurücklassen::V,тун,қалдыру
1135,verlieren::V,квадарун,жоғалту
1136,fallen lassen::V,авадрун,құлатып алу
1137,fallen lassen::V,авадрун,қолдан түсіріп алу
1138,machen::V,авун,ету
1139,machen::V,авун,жасау
1140,machen::V,авун,жасап шығару
1141,machen::V,кар авун,ету
1142,machen::V,кар авун,жасау
1143,machen::V,кар авун,жасап шығару
1144,herstellen::V,расун,жасап шығару
1145,bauen::V,туькӏуьрун,тұрғызу
1146,reparieren::V,расун,оңдау
1147,verbessern::V,хъсанрун,дұрыстау
1148,ändern::V,табдил авун,өзгерту
1149,graben::V,эгъуьнун,үңгу
1150,beugen::V,акӏажарун,буғу
1151,beugen::V,кангур авун,буғу
1152,biegen::V,патахъарун,ию
1153,biegen::V,патахъарун,майыстыру
1154,drehen::V,алчударун,айналдыру
1155,umdrehen::V,элкъуьрун,бұру
1156,heben::V,хкажун,көтеру
1157,hochheben::V,хкажун,жоғарылату
1158,hochheben::V,хкажун,көтеру
1159,ergreifen::V,агалчна кьун,бас_салу
1160,ergreifen::V,агалчна кьун,шап_беріп_ұстап_алу
1161,ergreifen::V,агалчна кьун,шап_беру
1162,ergreifen::V,агалчна кьун,шап_ете_түсу
1163,halten::V,кьун,тұту
1164,halten::V,кьун,ұстау
1165,drücken::V,чуькьуьн,басу
1166,schieben::V,хуртӏ гун,итеру
1167,kratzen::V,къадгъунун,қыру
1168,lecken::V,мез гун,жалау
1169,beißen::V,кӏасун,қабу
1170,beißen::V,кӏасун,тістеу
1171,beißen::V,кӏасун,қауып алу
1172,abreißen::V,галудун,үзу
1173,abschneiden::V,атӏун,қырқу
1174,stecken::V,сухун,сұғу
1175,brechen::V,хун,сындыру
1176,brechen::V,кукӏварун,сындыру
1177,klopfen::V,тахъ-тахъ авун,қағу
1178,hauen::V,ягъун,соғу
1179,kleben::V,алкӏурун,желімдеу
1180,kleben::V,кукӏурун,желімдеу
1181,reiben::V,тӏушунун,үйкеу
1182,streichen::V,алтадун,сүйкеу
1183,schleifen::V,кӏвенкӏв авун,егеу
1184,schleifen::V,кӏвенкӏв авун,қайрау
1185,schleifen::V,кӏвенкӏв авун,егеулеу
1186,schneiden::V,атӏун,кесу
1187,rütteln::V,къарсурун,қозғау
1188,rütteln::V,къарсурун,жұлмалау
1189,schütteln::V,къарсурун,дірілдету
1190,schütteln::V,къарсурун,селкілдету
1191,schwenken::V,элягъун,бұлғау
1192,schwenken::V,элягъун,сермеу
1193,schwenken::V,галтадун,бұлғау
1194,schwenken::V,галтадун,сермеу
1195,schütten::V,цун,құю
1196,füllen::V,ацӏурун,толтыру
1197,einwickeln::V,кутун,орау
1198,einwickeln::V,элкъуьрун,орау
1199,tragen::V,тухун,алып жүру
1200,schleppen::V,галчӏурун,тарту
1201,ziehen::V,ялун,тарту
1202,ziehen::V,чӏугун,тарту
1203,aufbewahren::V,хуьн,сақтау
1204,werfen::V,гадрун,лақтыру
1205,fangen::V,кьун,қармау
1206,fangen::V,кьун,қағып алу
1207,packen::V,кьун,шап беру
1208,packen::V,кьун,шап ете түсу
1209,packen::V,кьун,шап беріп ұстап алу
1210,verstecken::V,кӏевун,тығу
1211,verstecken::V,кӏевун,жасыру
1212,teilen::V,паюн,бөлу
1213,schicken::V,ракъурун,жіберу
1214,bringen::V,гъун,әкелу
1215,bringen::V,гъун,алып келу
1216,hinzufügen::V,алава авун,қосу
1217,hinzufügen::V,алава авун,үстеу
1218,bekommen::V,къачун,алу
1219,bekommen::V,жугъурун,алу
1220,erhalten::V,къачун,алмақ
1221,nehmen::V,къачун,алу
1222,nehmen::V,къачун,алмақ
1223,wählen::V,хкягъун,таңдау
1224,auswählen::V,хкягъун,екшеу
1225,auswählen::V,хкягъун,саралау
1226,auswählen::V,хкягъун,сұрыптау
1227,auswählen::V,хкягъун,сайлап алу
1228,bewahren::V,хуьн,сақтау
1229,behindern::V,манийвал авун,оралғы болу
1230,verderben::V,чӏурун,бүлдіру
1231,beschädigen::V,нукьсанвал гун,бұзу
1232,zerbrechen::V,хун,уату
1233,zerreißen::V,къазунун,жырту
1234,zerstören::V,чӏурун,қирату
1235,zerstören::V,чӏурун,талқандау
1236,zerstören::V,барбатӏун,қирату
1237,zerstören::V,барбатӏун,талқандау
1238,verbrennen::V,ккун,өртеу
1239,verbrennen::V,ккун,жандыру
1240,verbrennen::V,ккун,өртеп жіберу
1241,verbrennen::V,ккун,жандырып жіберу
1242,geben::V,гун,беру
1243,reichen::V,вугун,беру
1244,reichen::V,гун,беру
1245,schenken::V,пишкеш авун,тарту
1246,versprechen::V,гаф гун,уәде беру
1247,wünschen::V,дуьа авун,тілеу
1248,loben::V,тариф авун,мақтау
1249,loben::V,тариф авун,дәріптеу
1250,küssen::V,темен гун,сүю
1251,wiegen::V,эчӏягъун,тербеу
1252,zudecken::V,гьалдун,бүркеу
1253,wecken::V,ахварай авудун,ояту
1254,zeigen::V,къалурун,көрсету
1255,führen::V,тухун,ерту
1256,führen::V,тухун,жетектеу
1257,lehren::V,кӏелиз тун,оқыту
1258,unterrichten::V,тарс гун,оқыту
1259,aufziehen::V,тербия гун,бағу
1260,aufziehen::V,тербияламишун,бағу
1261,leiten::V,идара авун,басқару
1262,leiten::V,идара авун,жетекшілік ету
1263,antreiben::V,тади кутун,асықтыру
1264,einladen::V,теклиф авун,шақыру
1265,vereinigen::V,сад авун,біріктіру
1266,vereinigen::V,сад авун,біріктіріп қою
1267,besuchen::V,кьилив атун,кіріп шығу
1268,besuchen::V,кьилив атун,барып шығу
1269,treffen::V,гьалтун,кездесу
1270,sich versammeln::V,алтӏушун,топталу
1271,spielen::V,къугъун,ойнау
1272,singen::V,лугьун,сайрау
1273,singen::V,мани лугьун,сайрау
1274,tanzen::V,кьуьл авун,билеу
1275,sich trennen::V,къакъатун,айрылысу
1276,verlassen::V,гъил къачун,тастау
1277,retten::V,къутармишун,құтқару
1278,bewachen::V,хуьн,күзету
1279,schützen::V,хуьн,жақтау
1280,schützen::V,хуьн,жақтасу
1281,verteidigen::V,хуьн,қорғау
1282,sich schlagen::V,кукӏун,алысу
1283,schießen::V,акъатун,ату
1284,siegen::V,гъалиб хьун,жеңу
1285,ärgern::V,хъел гъун,ашуландыру
1286,ärgern::V,хъел кутун,ашуландыру
1287,schlagen::V,ягъун,ұру
1288,schlagen::V,галукьарун,ұру
1289,treten::V,кьуьл къекъягъун,тебу
1290,treten::V,кьуьл эцягъун,тебу
1291,stechen::V,акьадарун,шаншу
1292,stoßen::V,эцягъун,түрту
1293,stehlen::V,чуьнуьхун,ұрлау
1294,stören::V,хкуьрун,кесірлен
1295,belästigen::V,хкуьрун,мазасын алу
1296,belästigen::V,азият гун,мазасын алу
1297,verbergen::V,далдаламишун,сездірмеу
1298,täuschen::V,алцурарун,жалған айту
1299,täuschen::V,алцуррун,жалған айту
1300,betrügen::V,алцурарун,алдау
1301,betrügen::V,алцурарун,алдап кету
1302,betrügen::V,алцурарун,ақымақ қылу
1303,betrügen::V,гьарамзадавал авун,алдау
1304,betrügen::V,гьарамзадавал авун,алдап кету
1305,betrügen::V,гьарамзадавал авун,ақымақ қылу
1306,töten::V,яна кьин,құрту
1307,töten::V,яна кьин,өлтіру
1308,wohnen::V,дуланмиш хьун,мекендеу
1309,wohnen::V,дуланмиш хьун,өмір сүру
1310,arbeiten::V,кӏвалахун,істеу
1311,arbeiten::V,кӏвалахун,еңбектену
1312,arbeiten::V,кӏвалах авун,істеу
1313,arbeiten::V,кӏвалах авун,еңбектену
1314,sammeln::V,кӏватӏун,жыю
1315,pflücken::V,атӏун,жұлу
1316,jagen::V,гъуьрч авун,аулау
1317,fischen::V,гъетер кьун,балык_аулау
1318,fassen::V,кьун,ұстау
1319,hüten::V,чӏура хуьн,жаю
1320,hüten::V,чӏура хуьн,бағу
1321,treiben::V,гьалун,айдау
1322,anbinden::V,акалун,байлау
1323,füttern::V,ем гун,ас ішкізу
1324,füttern::V,ем гун,азықтандыру
1325,füttern::V,ем гун,қоректендіру
1326,melken::V,ацун,сауу
1327,hacken::V,куьткуьнун,турау
1328,gießen::V,яд гун,суару
1329,reifen::V,чурун,жетілу
1330,reifen::V,агакьун,жетілу
1331,zubereiten::V,гьазурун,даяр ету
1332,kochen::V,ругун,асу
1333,backen::V,чурун,пісіру
1334,braten::V,чурун,қуыру
1335,umrühren::V,какадарун,былғалау
1336,umrühren::V,какадарун,сапырылыстыру
1337,stricken::V,хурун,торлау
1338,stricken::V,хурун,тоқу
1339,nähen::V,цун,тігу
1340,färben::V,шир ягъун,бояу
1341,färben::V,шир ягъун,сырлау
1342,reinigen::V,михьун,аршу
1343,reinigen::V,михьун,тазалау
1344,waschen::V,чуьхуьн,жуу
1345,abwischen::V,гуьцӏун,сүрту
1346,spülen::V,экъуьрун,шаю
1347,fegen::V,шуткун,сыпыру
1348,kehren::V,кул алтадун,сыпыру
1349,baden::V,эхъуьн,шомылу
1350,sich waschen::V,жендек чуьхуьн,жуыну
1351,ausziehen::V,хутӏунун,шешу
1352,ausziehen::V,галудун,шешу
1353,anziehen::V,алукӏун,кигізу
1354,sich anziehen::V,алукӏун,киіну
1355,sich anziehen::V,парталар алукӏун,киіну
1356,kämmen::V,эвягъун,тарау
1357,schmücken::V,безетмишун,әсемдеу
1358,schmücken::V,безетмишун,мәнерлеу
1359,schmücken::V,безетмишун,көріктендіру
1360,schmücken::V,гуьрчегарун,әсемдеу
1361,schmücken::V,гуьрчегарун,мәнерлеу
1362,schmücken::V,гуьрчегарун,көріктендіру
1363,sagen::V,лугьун,деу
1364,sagen::V,лугьун,айту
1365,sprechen::V,рахун,деу
1366,sprechen::V,рахун,айту
1367,reden::V,рахун,сөйлеу
1368,reden::V,рахун,сөйлесу
1369,reden::V,рахун,тіл қатысу
1370,sich unterhalten::V,ихтилат авун,сұхбаттасу
1371,fragen::V,жузун,сұрау
1372,bitten::V,тӏалабун,өтіну
1373,bitten::V,тӏалабун,жалыну
1374,erzählen::V,ахъаюн,айту
1375,mitteilen::V,хабар гун,білдіру
1376,nennen::V,тӏвар гун,атау
1377,rufen::V,эверун,шақыру
1378,prahlen::V,яцӏу гафар авун,бөсу
1379,übersetzen::V,таржума авун,аудару
1380,übersetzen::V,гафладун,аудару
1381,denken::V,фикир авун,ойлау
1382,glauben::V,агъун,нану
1383,glauben::V,агъун,илану
1384,bemerken::V,фикир гун,аңғару
1385,begreifen::V,гъавурда акьун,ұғу
1386,begreifen::V,гъавурда акьун,аңғарып алу
1387,lernen::V,кӏелун,оқу
1388,wissen::V,чир хьун,хабардар болу
1389,wissen::V,чирхьун,хабардар болу
1390,sich erinnern an::V,рикӏел хуьн,еске түсіру
1391,vergessen::V,рикӏелай фин,ұмыту
1392,vergessen::V,рикӏелай алатун,ұмыту
1393,messen::V,алцумун,өлшеу
1394,zählen::V,гьисабун,санау
1395,rechnen::V,гьисабун,санап шығару
1396,rechnen::V,гьисабун,санап шығу
1397,rechnen::V,гьисабун,санау
1398,lesen::V,кӏелун,оқу
1399,malen::V,кхьин,сурет салу
1400,malen::V,шикилар чӏугун,сурет салу
1401,zeichnen::V,чӏугун,сурет салу
1402,schreiben::V,кхьин,жазу
1403,besitzen::V,иеси хьун,болу
1404,kaufen::V,къачун,алу
1405,kaufen::V,къачун,әперу
1406,kaufen::V,маса къачун,алу
1407,kaufen::V,маса къачун,әперу
1408,verkaufen::V,гун,сату
1409,verkaufen::V,маса гун,сату
1410,bezahlen::V,къимет гун,төлеу
1411,bezahlen::V,къимет гун,ақы беру
1412,bezahlen::V,къимет гун,ақы төлеу
1413,bezahlen::V,эвезда авун,төлеу
1414,bezahlen::V,эвезда авун,ақы беру
1415,bezahlen::V,эвезда авун,ақы төлеу
1416,bezahlen::V,гьакъи агакьрун,төлеу
1417,bezahlen::V,гьакъи агакьрун,ақы беру
1418,bezahlen::V,гьакъи агакьрун,ақы төлеу
1419,zahlen::V,къимет гун,төлеу
1420,zahlen::V,эвезда авун,төлеу
1421,zahlen::V,гьакъи агакьрун,төлеу
1422,beherrschen::V,иеси хьун,билеу
1423,ertragen::V,таб гун,төзу
1424,ertragen::V,таб гун,шыдау
1425,Oberschenkel::N,,жамбас
1426,Strömung::N,,ағын
1427,Moor::N,,саз
1428,Gedächtnis::N,,ес
1429,Gedächtnis::N,,жады
1430,Gedächtnis::N,,ақыл-ес
1431,Ski::N,,шаңғы
1432,Platte::N,,тақта
1433,Leine::N,,тізгін
1434,Geschäft::N,,бизнес
1435,dick[Gegenstand]::A,,шомбал
1436,auf einmal::ADV,,бірден
1437,zurück::ADV,,кейін қарай
1438,wieder::ADV,,жаңа
1439,wieder::ADV,,қайта
1440,wieder::ADV,,жаңадан
1441,wehen::V,,огып тур
1442,rauchen::V,,түтету
1443,schaukeln::V,,тербелу
1444,rühren::V,,көңілін бұзу
1445,scheinen::V,,болып көріну
1446,zu sehen sein::V,,көріну
1447,vernehmen::V,,есту
1448,vernehmen::V,,есітіп қалу
1449,wenden::V,,екінші жағын айналдыру
1450,binden::V,,байланыстыру
1451,binden::V,,байлап_алу
1452,binden::V,,байластыру
1453,binden::V,,байлау
1454,binden::V,,буу
1455,binden::V,,матау
1456,binden::V,,сабақтастыру
1457,binden::V,,ұштастыру
1458,lassen::V,,-ткізу
1459,lassen::V,,мәжбүр ету
1460,erkennen::V,,тану
1461,verstehen::V,,пайым
1462,verstehen::V,,түсіну
