,Concept_ID,eu,fa
806,grau::A,urdinabar,طوسی
807,grau::A,urdinabar,خاکستری
808,bunt::A,koloretsu,رنگارنگ
809,billig::A,merke,ارزان
810,teuer::A,garesti,گران
811,wertvoll::A,baliotsu,قیمتی
812,wertvoll::A,baliotsu,گرانبها
813,blind::A,itsu,کور
814,blind::A,itsu,نابینا
815,taub::A,gor,کر
816,taub::A,gor,ناشنوا
817,kräftig::A,kementsu,قوی
818,stark::A,bizkor,قوی
819,stark::A,bizkor,نیرومند
820,stark::A,indartsu,قوی
821,stark::A,indartsu,نیرومند
822,schwach::A,ahul,ضعیف
823,schwach::A,indargabe,ضعیف
824,fett::A,gizen,چرب
825,schlank::A,lerden,باریک‌اندام
826,hübsch::A,polit,قشنگ
827,hübsch::A,polit,خوشگل
828,böse::A,tzar,بد
829,böse::A,gaizto,بد
830,dumm::A,lelo,احمق
831,dumm::A,pello,احمق
832,faul::A,nagi,لش
833,faul::A,nagi,تنبل
834,faul::A,alfer,لش
835,faul::A,alfer,تنبل
836,fleißig::A,maratz,زرنگ
837,fleißig::A,lanzale,زرنگ
838,geizig::A,zeken,خسیس
839,geizig::A,zikoitz,خسیس
840,klug::A,zuhur,عاقل
841,klug::A,zuhur,باهوش
842,geschickt::A,trebe,ماهر
843,geschickt::A,antzetsu,ماهر
844,lieb::A,maite,عزیز
845,lieb::A,laztan,عزیز
846,lustig::A,alaitsu,شاد
847,lustig::A,alaitsu,خوشحال
848,sanft::A,eme,لطیف
849,sanft::A,ezti,لطیف
850,hungrig::A,gose,گرسنه
851,krank::A,eri,مریض
852,krank::A,eri,بیمار
853,krank::A,gaixo,مریض
854,krank::A,gaixo,بیمار
855,nackt::A,biluzi,لخت
856,nackt::A,biluzi,برهنه
857,traurig::A,itun,غمگین
858,traurig::A,betilun,غمگین
859,lebendig::A,bizirik,زنده
860,gut::A,on,خوب
861,schlecht::A,txar,بد
862,richtig::A,zuzen,درست
863,schlimm::A,larri,وخيم
864,wahr::A,egiazko,درست
865,wahr::A,egiazko,حقیقی
866,alt::A,zahar,کهنه
867,neu::A,berri,نو
868,ehemalig::A,lehengo,قبلی
869,alt[Lebewesen]::A,adindun,پیر
870,jung::A,gazte,جوان
871,arm::A,txiro,فقیر
872,arm::A,behartsu,فقیر
873,reich::A,dirudun,پولدار
874,reich::A,dirudun,ثروتمند
875,bekannt::A,ezagun,آشنا
876,bekannt::A,ezagun,معلوم
877,berühmt::A,entzun,مشهور
878,berühmt::A,ospetsu,مشهور
879,fremd::A,arrotz,خارجی
880,fremd::A,arrotz,بیگانه
881,verschieden::A,ezberdin,مختلف
882,verschieden::A,ezberdin,متفاوت
883,verschieden::A,desberdin,مختلف
884,verschieden::A,desberdin,متفاوت
885,nah::A,hurre,نزدیک
886,nah::A,hurbil,نزدیک
887,fern::A,urrun,دور
888,linker::A,ezker,چپ
889,rechter::A,eskuin,راست
890,anderer::A,beste,دیگر
891,erster::A,lehen,اول
892,erster::A,aurren,اول
893,zweiter::A,bigarren,دوم
894,dritter::A,hirugarren,سوم
895,letzter::A,azken,آخر
896,letzter::A,hondar,آخر
897,allein::ADV,bakarrik,تنها
898,auf einmal::ADV,batera,همزمان
899,zusammen::ADV,elkarrekin,باهم
900,lange::ADV,luzaro,مدت‌ها
901,lange::ADV,luzaro,مدت زیادی
902,plötzlich::ADV,bat-batean,ناگهان
903,sofort::ADV,berehala,فوراً
904,später::ADV,gero,بعدها
905,jetzt::ADV,orain,حالا
906,jetzt::ADV,orain,اکنون
907,heute::ADV,gaur,امروز
908,morgen::ADV,bihar,فردا
909,bald::ADV,aurki,زود
910,bald::ADV,aurki,بزودی
911,bald::ADV,laster,زود
912,bald::ADV,laster,بزودی
913,dann::ADV,ondoren,سپس
914,dann::ADV,ondoren,آنوقت
915,gestern::ADV,atzo,دیروز
916,einst::ADV,antzina,وقتی
917,einst::ADV,antzina,زمانی
918,damals::ADV,orduan,آنوقت
919,damals::ADV,orduan,آنزمان
920,danach::ADV,gerora,بعد
921,danach::ADV,ondoren,بعد
922,vorher::ADV,lehenago,قبلاً
923,zuerst::ADV,aurrena,اول
924,zuerst::ADV,aurrena,ابتداء
925,zuerst::ADV,lehenbizi,اول
926,zuerst::ADV,lehenbizi,ابتداء
927,einmal::ADV,behin,یکدفعه
928,einmal::ADV,aldi bat,یکدفعه
929,manchmal::ADV,batzuetan,گاهی
930,manchmal::ADV,batzuetan,بعضی اوقات
931,manchmal::ADV,zenbaitetan,گاهی
932,manchmal::ADV,zenbaitetan,بعضی اوقات
933,oft::ADV,maiz,اغلب
934,oft::ADV,askotan,اغلب
935,immer::ADV,beti,همیشه
936,niemals::ADV,inoiz ez,هرگز
937,niemals::ADV,sekula ez,هرگز
938,hier::ADV,hemen,اینجا
939,hierhin::ADV,hona,به اینجا
940,von hier::ADV,hemendik,از اینجا
941,von hier::ADV,honetatik,از اینجا
942,dort::ADV,han,آنجا
943,dorthin::ADV,hara,به آنجا
944,geradeaus::ADV,artez,راست
945,vorwärts::ADV,aurrera,جلو
946,vorwärts::ADV,aurrera,به پیش
947,rückwärts::ADV,atzera,عقب
948,rückwärts::ADV,atzerantz,عقب
949,zurück::ADV,atzera,پس
950,zurück::ADV,atzera,عقب
951,zurück::ADV,atzera,بالعکس
952,unten::ADV,behean,زیر
953,unten::ADV,behean,پایین
954,hinab::ADV,behera,به پایین
955,hinab::ADV,beherantz,به پایین
956,oben::ADV,goian,بالا
957,hinauf::ADV,gora,به بالا
958,hinauf::ADV,gorantz,به بالا
959,überall::ADV,edonon,همه‌جا
960,nicht::ADV,ez,نه
961,ein wenig::ADV,apur bat,کمی
962,ein wenig::ADV,pixka bat,کمی
963,kaum::ADV,ozta,به سختی
964,kaum::ADV,nekez,به سختی
965,sehr::ADV,oso,خیلی
966,sehr::ADV,oso,بسیار
967,so::ADV,hala,چنین
968,so::ADV,hala,اینطور
969,so::ADV,honela,چنین
970,so::ADV,honela,اینطور
971,noch::ADV,oraindik,هنوز
972,nur::ADV,bakarrik,فقط
973,nur::ADV,bakarrik,تنها
974,schon::ADV,ja,قبلاً
975,schon::ADV,ja,به این زودی
976,schon::ADV,jada,قبلاً
977,schon::ADV,jada,به این زودی
978,wieder::ADV,berriro,باز
979,wieder::ADV,berriro,دوباره
980,vergebens::ADV,alferrik,بیهوده
981,vor::PRP,aurrean,در جلوی
982,hinter::PRP,ostean,پشت
983,hinter::PRP,gibelean,پشت
984,unter::PRP,pean,تحت
985,unter::PRP,azpian,تحت
986,durch::PRP,zehar,از وسط
987,durch::PRP,zehar,از ميان
988,neben::PRP,ondoan,کنار
989,neben::PRP,ondoan,پهلوی
990,neben::PRP,aldamenean,کنار
991,neben::PRP,aldamenean,پهلوی
992,zwischen::PRP,artean,بین
993,zwischen::PRP,artean,میان
994,wegen::PRP,-gatik,برای
995,wegen::PRP,-gatik,بخاطر
996,dies::PRN,hau,این
997,das::PRN,hura,آن
998,alles::PRN,dena,تمام
999,alles::PRN,dena,همه‌چیر
1000,ich::PRN,ni,من
1001,du::PRN,zu,تو
1002,er::PRN,bera,او
1003,wir::PRN,gu,ما
1004,ihr::PRN,zuek,شما
1005,sie::PRN,berak,آنها
1006,was::FPRN,zer,چه
1007,wer::FPRN,nor,کی
1008,wo::FADV,non,کجا
1009,wohin::FADV,nora,بکجا
1010,wie::FADV,nola,چطور
1011,wie::FADV,nola,چگونه
1012,wie::FADV,zelan,چطور
1013,wie::FADV,zelan,چگونه
1014,warum::FADV,zeren,چرا
1015,warum::FADV,zeren,برای چه
1016,warum::FADV,zergatik,چرا
1017,warum::FADV,zergatik,برای چه
1018,wieviel::FNUM,zenbat,چند
1019,wieviel::FNUM,zenbat,چقدر
1020,eins::NUM,bat,یک
1021,zwei::NUM,bi,دو
1022,zwei::NUM,biga,دو
1023,drei::NUM,hiru,سه
1024,vier::NUM,lau,چهار
1025,fünf::NUM,bost,پنج
1026,sechs::NUM,sei,شش
1027,sieben::NUM,zazpi,هفت
1028,acht::NUM,zortzi,هشت
1029,neun::NUM,bederatzi,نه
1030,zehn::NUM,hamar,ده
1031,elf::NUM,hamaika,یازده
1032,zwölf::NUM,hamabi,دوازده
1033,zwanzig::NUM,hogei,بیست
1034,dreißig::NUM,hogeita hamar,سی
1035,vierzig::NUM,berrogei,چهل
1036,fünfzig::NUM,berrogeita hamar,پنجاه
1037,sechzig::NUM,hirurogei,شصت
1038,siebzig::NUM,hirurogeita hamar,هفتاد
1039,achtzig::NUM,laurogei,هشتاد
1040,neunzig::NUM,laurogeita hamar,نود
1041,hundert::NUM,ehun,صد
1042,tausend::NUM,mila,هزار
1043,und::CNJ,eta,و
1044,oder::CNJ,edo,یا
1045,stehen::V,zutik egon,ایستادن
1046,sitzen::V,eserita egon,نشستن
1047,liegen::V,etzan,خوابیدن
1048,liegen::V,etzan,دراز کشیدن
1049,hängen::V,eskegita egon,آویزان بودن
1050,hängen::V,zintzilik egon,آویزان بودن
1051,werden::V,bihurtu,شدن
1052,werden::V,bilakatu,شدن
1053,passieren::V,pasatu,گذشتن
1054,passieren::V,pasatu,اتفاق افتادن
1055,passieren::V,gertatu,گذشتن
1056,passieren::V,gertatu,اتفاق افتادن
1057,beginnen::V,hasi,شروع شدن
1058,enden::V,bukatu,تمام شدن
1059,wechseln::V,aldatu,عوض شدن
1060,aufgehen[Sonne]::V,ilki,برآمدن
1061,aufgehen[Sonne]::V,ilki,طلوع کردن
1062,aufgehen[Sonne]::V,sortu,برآمدن
1063,aufgehen[Sonne]::V,sortu,طلوع کردن
1064,untergehen[Sonne]::V,sartu,غروب کردن
1065,scheinen[Sonne]::V,eguzkia egon,تابیدن
1066,donnern::V,trumoia jo,رعد زدن
1067,wehen::V,haizea ibili,دمیدن
1068,strömen::V,zorrotadaka isuri,روان شدن
1069,fließen::V,isuri,روان شدن
1070,sich drehen::V,biratu,چرخیدن
1071,schwanken::V,zabuka ibili,خم و راست شدن
1072,schwingen::V,kulunkatu,تاب خوردن
1073,schwingen::V,kulunkatu,نوسان کردن
1074,fallen::V,erori,افتادن
1075,fallen::V,erori,سقوط کردن
1076,brennen::V,sutan egon,سوزاندن
1077,rauchen::V,kea bota,دود کردن
1078,regnen::V,euria ari izan,باران آمدن
1079,gefrieren::V,izoztu,یخ بستن
1080,gefrieren::V,hormatu,یخ بستن
1081,tauen::V,gesaldu,آب شدن
1082,schmelzen::V,urtu,آب شدن
1083,trocknen::V,idortu,خشک شدن
1084,trocknen::V,lehortu,خشک شدن
1085,sieden::V,irakin,جوشیدن
1086,faulen::V,hirotu,فاسد شدن
1087,faulen::V,usteldu,فاسد شدن
1088,verfaulen::V,hirotu,پوسیدن
1089,verfaulen::V,usteldu,پوسیدن
1090,reißen::V,eten,پاره شدن
1091,reißen::V,tarrat egin,پاره شدن
1092,versinken::V,urperatu,غرق شدن
1093,vergehen::V,iragan,گذشتن
1094,erscheinen::V,agertu,ظاهر شدن
1095,verschwinden::V,desagertu,گم شدن
1096,verschwinden::V,desagertu,از بین رفتن
1097,sinken::V,beheititu,پایین آمدن
1098,abnehmen::V,gutxitu,کم شدن
1099,abnehmen::V,beheratu,کم شدن
1100,zunehmen::V,gora egin,زیاد شدن
1101,steigen::V,igo,بالا رفتن
1102,wachsen::V,hazi,قد کشیدن
1103,glänzen::V,distiratu,برق زدن
1104,funkeln::V,izarniatu,جرقه زدن
1105,lärmen::V,zarata atera,شلوغ کردن
1106,läuten::V,jo,زنگ زدن
1107,läuten::V,hots egin,زنگ زدن
1108,klingeln::V,txirrina jo,زنگ زدن
1109,klirren::V,tintin egin,جرنگ جرنگ صدا کردن
1110,brausen::V,marru egin,طوفانی بودن
1111,rauschen::V,fir-fir egin,خش‌خش کردن
1112,klingen::V,soinu egin,صدا دادن
1113,bellen::V,zaunkatu,عوعو کردن
1114,heulen::V,ulu egin,زوزه کشیدن
1115,heulen::V,uhuri egin,زوزه کشیدن
1116,blasen::V,ufa egin,فوت کردن
1117,blasen::V,putz egin,فوت کردن
1118,pfeifen::V,txistu egin,سوت زدن
1119,schreien::V,oihu egin,فریاد زدن
1120,schreien::V,garrasi egin,فریاد زدن
1121,stöhnen::V,intziri egin,نالیدن
1122,zittern::V,ikara egin,لرزیدن
1123,zittern::V,dar-dar egin,لرزیدن
1124,leben::V,bizi izan,زیستن
1125,leben::V,bizi izan,زندگی کردن
1126,geboren werden::V,jaio,متولد شدن
1127,atmen::V,hats egin,تنفس کردن
1128,atmen::V,arnasa egin,تنفس کردن
1129,trinken::V,edan,نوشیدن
1130,essen::V,jan,خوردن
1131,schlucken::V,irentsi,بلعیدن
1132,schlucken::V,irentsi,قورت دادن
1133,müde werden::V,unatu,خسته شدن
1134,müde werden::V,nekatu,خسته شدن
1135,einschlafen::V,lokartu,خواب رفتن
1136,schlafen::V,lo egin,خوابیدن
1137,aufwachen::V,esnatu,از خواب بیدار شدن
1138,aufwachen::V,atzarri,از خواب بیدار شدن
1139,aufstehen::V,jaiki,بیدار شدن
1140,sich erholen::V,atseden egin,استراحت کردن
1141,krank werden::V,gaixotu,مریض شدن
1142,krank sein::V,eri izan,بیمار بودن
1143,krank sein::V,gaixo izan,بیمار بودن
1144,schmerzen::V,min egin,درد کردن
1145,husten::V,eztul egin,سرفه کردن
1146,genesen::V,osatu,بهبود یافتن
1147,sterben::V,hil,مردن
1148,sterben::V,zendu,مردن
1149,umkommen::V,istripuz hil,کشته شدن
1150,sich bewegen::V,higitu,حرکت کردن
1151,sich rühren::V,zirkin egin,تکان خوردن
1152,sich erheben::V,zutitu,برخواستن
1153,sich erheben::V,altxatu,برخواستن
1154,sich setzen::V,eseri,نشستن
1155,sich setzen::V,jesarri,نشستن
1156,hinfallen::V,erori,زمین خوردن
1157,laufen::V,ibili,پیاده رفتن
1158,schreiten::V,oinkatu,قدم زدن
1159,spazierengehen::V,paseatu,گردش رفتن
1160,spazierengehen::V,ostera bat egin,گردش رفتن
1161,eilen::V,lasterkatu,شتاب کردن
1162,sich beeilen::V,lehiatu,عجله کردن
1163,sausen::V,ziztu bizian joan,صفیر کشیدن
1164,rennen::V,lasterka egin,دویدن
1165,springen::V,jauzi egin,پریدن
1166,klettern::V,igo,بالا رفتن
1167,schaukeln::V,zabu egin,تاب خوردن
1168,schaukeln::V,zanbulu egin,تاب خوردن
1169,kriechen::V,narras egin,خزیدن
1170,schwimmen::V,igerikatu,شنا کردن
1171,schwimmen::V,igeri egin,شنا کردن
1172,tauchen::V,murgildu,غواصی کردن
1173,tauchen::V,pulunpatu,غواصی کردن
1174,rudern::V,bogatu,پارو زدن
1175,rudern::V,arraun egin,پارو زدن
1176,fahren::V,joan,سواره رفتن
1177,fliegen::V,hegaldatu,پریدن
1178,fliegen::V,hegan egin,پریدن
1179,gehen::V,joan,رفتن
1180,weggehen::V,alde egin,رفتن
1181,abfahren::V,abiatu,حرکت کردن
1182,anhalten::V,geratu,ایست کردن
1183,anhalten::V,gelditu,ایست کردن
1184,hineingehen::V,sartu,داخل شدن
1185,eintreten::V,sartu,وارد شدن
1186,kommen::V,etorri,آمدن
1187,ankommen::V,heldu,رسیدن
1188,ankommen::V,iritsi,رسیدن
1189,zurückkommen::V,itzuli,برگشتن
1190,bleiben::V,gelditu,ماندن
1191,warten::V,itxaron,منتظر بودن
1192,warten::V,zain egon,منتظر بودن
1193,erwarten::V,iguriki,انتظار داشتن
1194,suchen::V,bilatu,جستجو کردن
1195,finden::V,idoro,یافتن
1196,finden::V,idoro,پیدا کردن
1197,finden::V,aurkitu,یافتن
1198,finden::V,aurkitu,پیدا کردن
1199,versuchen::V,saiatu,سعی کردن
1200,versuchen::V,saiatu,کوشش کردن
1201,versuchen::V,ahalegindu,سعی کردن
1202,versuchen::V,ahalegindu,کوشش کردن
1203,vorbereiten::V,gertatu,آماده کردن
1204,lieben::V,maitatu,عاشق بودن
1205,lieben::V,maite izan,عاشق بودن
1206,mögen::V,laket izan,میل داشتن
1207,mögen::V,laket izan,دوست داشتن
1208,mögen::V,atsegin izan,میل داشتن
1209,mögen::V,atsegin izan,دوست داشتن
1210,lachen::V,irri egin,خندیدن
1211,lachen::V,barre egin,خندیدن
1212,rühren::V,hunkitu,به رقت آوردن
1213,weinen::V,negar egin,گریه کردن
1214,schimpfen::V,erneguka ari izan,فحاشی کردن
1215,sich ärgern::V,ernegatu,ناراحت شدن
1216,sich ärgern::V,haserretu,ناراحت شدن
1217,sich fürchten::V,beldur izan,واهمه کردن
1218,fürchten::V,beldur izan,ترسیدن
1219,fliehen::V,ihes egin,گریختن
1220,flüchten::V,ihes egin,فرار کردن
1221,sehen::V,ikusi,دیدن
1222,anschauen::V,begietsi,نگاه کردن
1223,ansehen::V,begiratu,تماشا کردن
1224,hören::V,aditu,شنیدن
1225,zuhören::V,entzun,گوش دادن
1226,probieren::V,dastatu,چشیدن
1227,riechen::V,usnatu,بوییدن
1228,riechen::V,usnatu,بو کردن
1229,riechen::V,usaindu,بوییدن
1230,riechen::V,usaindu,بو کردن
1231,fühlen::V,sentitu,احساس کردن
1232,scheinen::V,iruditu,بنظر آمدن
1233,scheinen::V,begitandu,بنظر آمدن
1234,zu sehen sein::V,azaldu,دیده شدن
1235,vernehmen::V,aditu,شنیدن
1236,frieren::V,hotz izan,سرد بودن
1237,tun::V,egin,کردن
1238,können::V,ahal izan,توانستن
1239,wollen::V,nahi izan,خواستن
1240,anfangen::V,hasi,شروع کردن
1241,beenden::V,bukatu,تمام کردن
1242,beenden::V,bukatu,پایان دادن
1243,aufhören::V,utzi,دست کشیدن
1244,gelingen::V,lortu,موفق شدن
1245,geraten::V,heldu,نتیجه دادن
1246,öffnen::V,ireki,گشودن
1247,öffnen::V,ireki,باز کردن
1248,öffnen::V,zabaldu,گشودن
1249,öffnen::V,zabaldu,باز کردن
1250,schließen::V,itxi,بستن
1251,schließen::V,itxi,قفل کردن
1252,stellen::V,ipini,گذاردن
1253,setzen::V,jesarri,نشاندن
1254,legen::V,jarri,گذاشتن
1255,berühren::V,ukitu,دست زدن
1256,berühren::V,ukitu,لمس کردن
1257,verbinden::V,uztartu,وصل کردن
1258,bedecken::V,estali,پوشاندن
1259,aufhängen::V,eseki,آویختن
1260,aufhängen::V,eskegi,آویختن
1261,anzünden::V,piztu,سوزاندن
1262,aufheben::V,jaso,برداشتن
1263,aufheben::V,jaso,بلند کردن
1264,zurücklassen::V,atzean utzi,گذاشتن
1265,verlieren::V,galdu,گم کردن
1266,fallen lassen::V,erortzen utzi,انداختن
1267,machen::V,egin,کردن
1268,machen::V,egin,ساختن
1269,herstellen::V,ekoiztu,ساختن
1270,herstellen::V,ekoiztu,تولید کردن
1271,bauen::V,eraiki,ساختن
1272,bauen::V,eraiki,بنا کردن
1273,reparieren::V,konpondu,درست کردن
1274,reparieren::V,konpondu,تعمیر کردن
1275,verbessern::V,hobetu,بهتر کردن
1276,ändern::V,mudatu,تغییر دادن
1277,graben::V,aitzurtu,کندن
1278,graben::V,aitzurtu,گود کردن
1279,beugen::V,makurtu,کج کردن
1280,biegen::V,malgutu,خم کردن
1281,biegen::V,makolatu,خم کردن
1282,drehen::V,jiratu,چرخاندن
1283,wenden::V,bihurtu,برگرداندن
1284,umdrehen::V,biratu,برگرداندن
1285,umdrehen::V,alderantzikatu,برگرداندن
1286,heben::V,jaso,برداشتن
1287,heben::V,goratu,برداشتن
1288,hochheben::V,goratu,برآوردن
1289,hochheben::V,goratu,بلند کردن
1290,hochheben::V,altxatu,برآوردن
1291,hochheben::V,altxatu,بلند کردن
1292,ergreifen::V,oratu,گرفتن
1293,halten::V,eutsi,نگاه داشتن
1294,drücken::V,sakatu,فشار دادن
1295,drücken::V,sakatu,فشار آوردن
1296,schieben::V,bultzatu,هل دادن
1297,kratzen::V,hatz egin,خاریدن
1298,kratzen::V,hazka egin,خاریدن
1299,lecken::V,miaztu,لیسیدن
1300,lecken::V,lamikatu,لیسیدن
1301,beißen::V,hozka egin,گاز زدن
1302,beißen::V,ausiki egin,گاز زدن
1303,abreißen::V,kendu,پاره کردن
1304,abschneiden::V,moztu,بریدن
1305,abschneiden::V,moztu,قطع کردن
1306,abschneiden::V,pikatu,بریدن
1307,abschneiden::V,pikatu,قطع کردن
1308,binden::V,lotu,بستن
1309,binden::V,estekatu,بستن
1310,stecken::V,sartu,فرو کردن
1311,brechen::V,apurtu,شکستن
1312,klopfen::V,jo,کوبیدن
1313,hauen::V,jo,زدن
1314,kleben::V,itsatsi,چسباندن
1315,reiben::V,igurtzi,مالش دادن
1316,streichen::V,igurtzi,مالیدن
1317,schleifen::V,zorroztu,تیز کردن
1318,schneiden::V,moztu,چیدن
1319,schneiden::V,moztu,بریدن
1320,rütteln::V,astindu,لرزاندن
1321,rütteln::V,astindu,تکان دادن
1322,rütteln::V,inarrosi,لرزاندن
1323,rütteln::V,inarrosi,تکان دادن
1324,schütteln::V,astindu,تکان دادن
1325,schütteln::V,inarrosi,تکان دادن
1326,schwenken::V,zabukatu,تاب دادن
1327,schütten::V,isuri,ریختن
1328,füllen::V,bete,پر کردن
1329,einwickeln::V,bildu,پیچیدن
1330,tragen::V,eroan,بردن
1331,tragen::V,eroan,حمل کردن
1332,tragen::V,eraman,بردن
1333,tragen::V,eraman,حمل کردن
1334,schleppen::V,narrastu,کشیدن
1335,schleppen::V,herrestatu,کشیدن
1336,ziehen::V,tira egin,کشیدن
1337,aufbewahren::V,gorde,نگهداری کردن
1338,werfen::V,jaurti,انداختن
1339,werfen::V,jaurti,پرتاب کردن
1340,werfen::V,aurtiki,انداختن
1341,werfen::V,aurtiki,پرتاب کردن
1342,fangen::V,atzeman,گرفتن
1343,packen::V,heldu,گرفتن
1344,verstecken::V,ostendu,قایم کردن
1345,verstecken::V,ostendu,پنهان کردن
1346,verstecken::V,ezkutatu,قایم کردن
1347,verstecken::V,ezkutatu,پنهان کردن
1348,teilen::V,zatitu,قسمت کردن
1349,teilen::V,zatitu,تقسیم کردن
1350,schicken::V,bidali,فرستادن
1351,schicken::V,bidali,ارسال کردن
1352,bringen::V,ekarri,آوردن
1353,hinzufügen::V,eratxiki,افزودن
1354,hinzufügen::V,eratxiki,اضافه کردن
1355,hinzufügen::V,gaineratu,افزودن
1356,hinzufügen::V,gaineratu,اضافه کردن
1357,bekommen::V,jaso,گرفتن
1358,erhalten::V,jaso,دریافت کردن
1359,nehmen::V,hartu,گرفتن
1360,nehmen::V,hartu,برداشتن
1361,wählen::V,hautatu,انتخاب کردن
1362,wählen::V,aukeratu,انتخاب کردن
1363,auswählen::V,hautatu,برگزیدن
1364,auswählen::V,aukeratu,برگزیدن
1365,bewahren::V,begiratu,حفظ کردن
1366,bewahren::V,begiratu,حفاظت کردن
1367,behindern::V,oztopatu,مانع بودن
1368,verderben::V,hondatu,از بین بردن
1369,beschädigen::V,akastu,صدمه زدن
1370,zerbrechen::V,apurtu,شکستن
1371,zerreißen::V,zarratatu,دریدن
1372,zerreißen::V,zarratatu,پاره کردن
1373,zerstören::V,suntsitu,خراب کردن
1374,zerstören::V,suntsitu,ویران کردن
1375,verbrennen::V,erre,سوزاندن
1376,verbrennen::V,kiskali,سوزاندن
1377,geben::V,eman,دادن
1378,reichen::V,luzatu,دادن
1379,reichen::V,helarazi,دادن
1380,schenken::V,oparitu,هدیه دادن
1381,versprechen::V,agindu,قول دادن
1382,versprechen::V,agindu,وعده دادن
1383,wünschen::V,opatu,آرزو کردن
1384,wünschen::V,opetsi,آرزو کردن
1385,loben::V,laudatu,ستایش کردن
1386,loben::V,goraipatu,ستایش کردن
1387,küssen::V,musu eman,بوسیدن
1388,wiegen::V,kulunkatu,نوسان کردن
1389,zudecken::V,estali,پوشاندن
1390,wecken::V,esnatu,بیدار کردن
1391,wecken::V,iratzartu,بیدار کردن
1392,zeigen::V,erakutsi,نشان دادن
1393,führen::V,gidatu,رهنمائی کردن
1394,lehren::V,irakatsi,آموختن
1395,lehren::V,irakatsi,یاد دادن
1396,unterrichten::V,eskolak eman,درس دادن
1397,unterrichten::V,eskolak eman,تدریس کردن
1398,aufziehen::V,hazi,تربیت کردن
1399,leiten::V,arteztu,اداره کردن
1400,antreiben::V,bulkatu,عجله دادن
1401,lassen::V,-arazi,وادار کردن
1402,einladen::V,gonbidatu,دعوت کردن
1403,einladen::V,gonbidatu,مهمان کردن
1404,vereinigen::V,batu,یکی کردن
1405,vereinigen::V,batu,متحد کردن
1406,vereinigen::V,bateratu,یکی کردن
1407,vereinigen::V,bateratu,متحد کردن
1408,besuchen::V,ikustatu,دیدار کردن
1409,treffen::V,topatu,ملاقات کردن
1410,sich versammeln::V,bildu,جمع شدن
1411,spielen::V,jolastu,بازی کردن
1412,singen::V,abestu,آواز خواندن
1413,singen::V,kantatu,آواز خواندن
1414,tanzen::V,dantzatu,رقصیدن
1415,tanzen::V,dantzan egin,رقصیدن
1416,sich trennen::V,banandu,جدا شدن
1417,verlassen::V,utzietsi,ترک کردن
1418,retten::V,salbatu,نجات دادن
1419,retten::V,gaizkatu,نجات دادن
1420,bewachen::V,jagon,حراست کردن
1421,bewachen::V,zaindu,حراست کردن
1422,schützen::V,babestu,حفظ کردن
1423,schützen::V,gerizatu,حفظ کردن
1424,verteidigen::V,aldeztu,دفاع کردن
1425,sich schlagen::V,elkar jo,کتک‌کاری کردن
1426,sich schlagen::V,elkar borrokatu,کتک‌کاری کردن
1427,schießen::V,tiro egin,تیر زدن
1428,siegen::V,irabazi,پیروز شدن
1429,ärgern::V,ernegatu,ناراحت کردن
1430,ärgern::V,haserretu,ناراحت کردن
1431,schlagen::V,jo,زدن
1432,schlagen::V,jo,کوبیدن
1433,schlagen::V,erauntsi,زدن
1434,schlagen::V,erauntsi,کوبیدن
1435,treten::V,zapaldu,لگد زدن
1436,treten::V,ostiaktu,لگد زدن
1437,stechen::V,sastatu,چاقو زدن
1438,stoßen::V,bultzatu,هل دادن
1439,stehlen::V,ostu,دزدیدن
1440,stehlen::V,lapurtu,دزدیدن
1441,stören::V,galarazi,مزاحم شدن
1442,belästigen::V,gohaindu,زحمت دادن
1443,belästigen::V,alamena eman,زحمت دادن
1444,verbergen::V,ezkutatu,پنهان کردن
1445,täuschen::V,tronpatu,گول زدن
1446,täuschen::V,tronpatu,فریب دادن
1447,täuschen::V,engainatu,گول زدن
1448,täuschen::V,engainatu,فریب دادن
1449,betrügen::V,iruzurtu,گول زدن
1450,betrügen::V,iruzurtu,فریب دادن
1451,töten::V,hil,کشتن
1452,töten::V,heriotza eman,کشتن
1453,wohnen::V,bizi izan,منزل داشتن
1454,wohnen::V,bizi izan,سکونت داشتن
1455,arbeiten::V,lan egin,کار کردن
1456,arbeiten::V,behar egin,کار کردن
1457,sammeln::V,bildu,جمع کردن
1458,sammeln::V,bildumatu,جمع کردن
1459,pflücken::V,batu,چیدن
1460,pflücken::V,bildu,چیدن
1461,jagen::V,ehizatu,شکار کردن
1462,fischen::V,arrantzatu,صید کردن
1463,fischen::V,arrantzatu,ماهی‌گیری کردن
1464,fischen::V,arrantza egin,صید کردن
1465,fischen::V,arrantza egin,ماهی‌گیری کردن
1466,fassen::V,harrapatu,گرفتن
1467,hüten::V,begiratu,چراندن
1468,hüten::V,begiratu,مراقبت کردن
1469,treiben::V,bultza egin,راندن
1470,anbinden::V,estekatu,متصل کردن
1471,füttern::V,bazkatu,غذا دادن
1472,melken::V,jetzi,دوشیدن
1473,hacken::V,xehatu,خرد کردن
1474,gießen::V,isuri,ریختن
1475,reifen::V,heldu,رسیدن
1476,reifen::V,zoritu,رسیدن
1477,zubereiten::V,prestatu,طبخ کردن
1478,zubereiten::V,prestatu,آماده کردن
1479,kochen::V,egosi,پختن
1480,kochen::V,egosi,آشپزی کردن
1481,backen::V,labean egin,پختن
1482,braten::V,erregosi,سرخ کردن
