,Concept_ID,ta,fi
687,plötzlich::ADV,தடீரென்று,äkkiä
688,sofort::ADV,உடனடியாக,heti
689,später::ADV,பிறகு,myöhemmin
690,jetzt::ADV,இப்பொழது,nyt
691,heute::ADV,இன்று,tänään
692,morgen::ADV,நாளைக்கு,huomenna
693,bald::ADV,சீக்கிரம்,pian
694,dann::ADV,அப்பொழுது,sitten
695,gestern::ADV,நேற்று,eilen
696,einst::ADV,ஒரே முறை,aikanaan
697,damals::ADV,அப்பொழுது,silloin
698,damals::ADV,அப்பொழுது,siihen aikaan
699,danach::ADV,பிற்பாடு,sen jälkeen
700,vorher::ADV,முன்பாக,ennen
701,zuerst::ADV,முதலில்,ensin
702,zuerst::ADV,முதலில்,ensiksi
703,einmal::ADV,ஒரே முறை,kerran
704,manchmal::ADV,சில நேரங்களில்,joskus
705,oft::ADV,அடிக்கடி,usein
706,immer::ADV,எப்பொழுதும்,aina
707,niemals::ADV,ஒருபோதும் இல்லை,ei koskaan
708,hier::ADV,இங்கே,tässä
709,hier::ADV,இங்கே,täällä
710,hierhin::ADV,இவ்விடத்திற்கு,tähän
711,von hier::ADV,இனி,tästä
712,von hier::ADV,இனி,täältä
713,dort::ADV,அங்கே,siinä
714,dort::ADV,அங்கே,siellä
715,dorthin::ADV,அவ்விடத்திற்கு,sinne
716,dorthin::ADV,அவ்விடத்திற்கு,tuonne
717,geradeaus::ADV,முன்னாலிருக்கும்,suoraan
718,vorwärts::ADV,முன்புறமாக,eteenpäin
719,rückwärts::ADV,பின்னோக்கி,taaksepäin
720,zurück::ADV,பின்பக்கம்,takaisin
721,unten::ADV,கீழாக,alhaalla
722,hinab::ADV,கீழ் நோக்கி,alas
723,oben::ADV,மேலே,ylhäällä
724,hinauf::ADV,மேலே,ylös
725,überall::ADV,எல்லா இடத்திலும்,kaikkialla
726,nicht::ADV,இல்லை,ei
727,ein wenig::ADV,கொஞ்சம்,vähän
728,kaum::ADV,அரிதாக,tuskin
729,sehr::ADV,மிக்க,kovin
730,sehr::ADV,மிக்க,oikein
731,so::ADV,மிகவும்,näin
732,noch::ADV,இப்பொழுதும்,vielä
733,nur::ADV,மட்டும்,vain
734,nur::ADV,மட்டும்,ainoastaan
735,schon::ADV,ஏற்கனவே,jo
736,wieder::ADV,மறுபடியும்,taas
737,wieder::ADV,மறுபடியும்,jälleen
738,vergebens::ADV,வீண்,turhaan
739,vor::PRP,முன்,edessä
740,hinter::PRP,பின்பக்கம்,takana
741,unter::PRP,கீழே,alla
742,durch::PRP,ஊடே,läpi
743,durch::PRP,ஊடே,kautta
744,neben::PRP,அடுத்து,vieressä
745,zwischen::PRP,இடையில்,välillä
746,wegen::PRP,ஏனெனில்,takia
747,wegen::PRP,ஏனெனில்,vuoksi
748,dies::PRN,இது,tämä
749,das::PRN,அது,se
750,alles::PRN,ஒவ்வொன்றும்,kaikki
751,ich::PRN,நான்,minä
752,du::PRN,நீ,sinä
753,er::PRN,அவன்,hän
754,wir::PRN,நாம்,me
755,wir::PRN,நாங்கள்,me
756,ihr::PRN,நீங்கள்,te
757,sie::PRN,அவர்கள்,he
758,was::FPRN,என்ன,mikä
759,wer::FPRN,யார்,ken
760,wer::FPRN,யார்,kuka
761,wo::FADV,எங்கே,missä
762,wohin::FADV,எதற்கு,mihin
763,wie::FADV,எப்படி,miten
764,wie::FADV,எப்படி,kuinka
765,warum::FADV,ஏன்,miksi
766,wieviel::FNUM,எவ்வளவு,paljonko
767,wieviel::FNUM,எவ்வளவு,kuinka paljon
768,eins::NUM,ஒன்று,yksi
769,zwei::NUM,இரண்டு,kaksi
770,drei::NUM,மூன்று,kolme
771,vier::NUM,நான்கு,neljä
772,fünf::NUM,ஐந்து,viisi
773,sechs::NUM,ஆறு,kuusi
774,sieben::NUM,ஏழு,seitsemän
775,acht::NUM,எட்டு,kahdeksan
776,neun::NUM,ஒன்பது,yhdeksän
777,zehn::NUM,பத்து,kymmenen
778,elf::NUM,பதினொன்று,yksitoista
779,zwölf::NUM,பன்னிரண்டு,kaksitoista
780,zwanzig::NUM,இருபது,kaksikymmentä
781,dreißig::NUM,முப்பது,kolmekymmentä
782,vierzig::NUM,நாற்பது,neljäkymmentä
783,fünfzig::NUM,ஐமபது,viisikymmentä
784,sechzig::NUM,அறுபது,kuusikymmentä
785,siebzig::NUM,எழுபது,seitsemänkymmentä
786,achtzig::NUM,எண்பது,kahdeksankymmentä
787,neunzig::NUM,தொன்னூறு,yhdeksänkymmentä
788,hundert::NUM,நூறு,sata
789,tausend::NUM,ஆயிரம்,tuhat
790,und::CNJ,மற்றும்,ja
791,oder::CNJ,அல்லது,tai
792,stehen::V,நில்,seisoa
793,sitzen::V,உட்கார்,istua
794,liegen::V,படு,maata
795,hängen::V,தொங்கச் செய்,riippua
796,werden::V,ஆகு,tulla
797,werden::V,ஆகு,joutua
798,passieren::V,நிகழ்,sattua
799,passieren::V,நிகழ்,tapahtua
800,beginnen::V,ஆரம்பி,alkaa
801,enden::V,முடி,loppua
802,enden::V,முடி,päättyä
803,wechseln::V,மாற்று,vaihtua
804,wechseln::V,மாற்று,vaihdella
805,aufgehen[Sonne]::V,உயர எழு,nousta
806,untergehen[Sonne]::V,பொறுத்து,laskea
807,scheinen[Sonne]::V,பிரகாசி,paistaa
808,donnern::V,இடி,jyristä
809,wehen::V,வீசு,tuulla
810,wehen::V,வீசு,puhaltaa
811,strömen::V,பாயதல்,virrata
812,fließen::V,நீரோட்டம் போக்கில் போ,valua
813,fließen::V,நீரோட்டம் போக்கில் போ,juosta
814,sich drehen::V,சுழல்,pyöriä
815,schwanken::V,தள்ளாடு,horjua
816,schwingen::V,ஆடு,heilua
817,schwingen::V,ஆடு,värähdellä
818,fallen::V,விழு,pudota
819,fallen::V,விழு,langeta
820,brennen::V,எரி,palaa
821,rauchen::V,பகை பிடி,savuta
822,regnen::V,மழை பெய்,sataa
823,gefrieren::V,உறைந்துவிடு,jäätyä
824,tauen::V,உருகு,sulaa
825,schmelzen::V,உருகு,sulaa
826,trocknen::V,உலர்த்து,kuivua
827,sieden::V,கொதிக்க வை,kiehua
828,faulen::V,அழுகச் செய்,mädätä
829,verfaulen::V,அழுகச் செய்,mädätä
830,verfaulen::V,அழுகச் செய்,mädäntyä
831,reißen::V,திடீரென அறு,revetä
832,versinken::V,மூழ்கு,upota
833,versinken::V,மூழ்கு,vajota
834,vergehen::V,கடந்துசெல்,kulua
835,erscheinen::V,தோன்றச்,ilmestyä
836,verschwinden::V,மறைந்து போ,kadota
837,sinken::V,பதைவுறு,vajota
838,abnehmen::V,குறை,vähetä
839,zunehmen::V,உயர்த்து,kasvaa
840,zunehmen::V,உயர்த்து,lisääntyä
841,steigen::V,உயர எழு,nousta
842,wachsen::V,வளர்,kasvaa
843,glänzen::V,மிளிர்,kiiltää
844,funkeln::V,பிரகாசி,kipinöidä
845,lärmen::V,கொம்பு,meluta
846,läuten::V,மணியொலியிசை,soida
847,klingeln::V,மணி அடி,soida
848,klirren::V,கிலுங்கு,kalista
849,brausen::V,இரைதல்,kohista
850,rauschen::V,சலசலப்பு,kohista
851,klingen::V,சிலம்புதல்,soida
852,bellen::V,குரை,haukkua
853,heulen::V,ஊளையிடு,ulvoa
854,blasen::V,ஊது,puhaltaa
855,pfeifen::V,சீழ்க்கை எழப்பு,viheltää
856,schreien::V,கூச்சலிடு,kirkua
857,stöhnen::V,வேதனை,voihkia
858,zittern::V,நடுங்கு,vapista
859,leben::V,உயிருடனிரு,elää
860,geboren werden::V,பிற,syntyä
861,atmen::V,சுவாசி,hengittää
862,trinken::V,குடி,juoda
863,essen::V,சாப்பிடு,syödä
864,schlucken::V,முழுங்கு,niellä
865,müde werden::V,கையயர்தல்,uupua
866,einschlafen::V,தூங்க,uinahtaa
867,schlafen::V,தூங்கு,maata
868,schlafen::V,தூங்கு,nukkua
869,aufwachen::V,எழுப்பு,herätä
870,aufstehen::V,எழுந்திரு,nousta
871,aufstehen::V,எழுந்திரு,nousta ylös
872,sich erholen::V,இளைப்பாறு,levätä
873,krank werden::V,விழுதல்,sairastua
874,krank sein::V,நருக்கலாயிருக்க,potea
875,krank sein::V,நருக்கலாயிருக்க,sairastaa
876,schmerzen::V,நோவுறு,särkeä
877,schmerzen::V,நோவுறு,kivistää
878,husten::V,இருமு,yskiä
879,genesen::V,குணம் அடை,toipua
880,sterben::V,மரணமடை,kuolla
881,umkommen::V,நசி,saada surmansa
882,umkommen::V,நசி,kuolla
883,sich bewegen::V,நகர்த்து,liikkua
884,sich rühren::V,அசை,liikahtaa
885,sich erheben::V,எழுந்து நில்,nousta
886,sich setzen::V,உட்கார்,istuutua
887,hinfallen::V,விழு,kaatua
888,laufen::V,நட,kävellä
889,schreiten::V,கவடுவைத்தல்,astua
890,schreiten::V,கவடுவைத்தல்,astella
891,spazierengehen::V,உலவு,kävellä
892,eilen::V,விரைந்து,kiirehtiä
893,sich beeilen::V,அவசரப்படுத்து,kiirehtiä
894,sich beeilen::V,அவசரப்படுத்து,olla kiireissään
895,sausen::V,விரைந்து செல்,rynnätä
896,sausen::V,விரைந்து செல்,viilettää
897,rennen::V,ஓடு,juosta
898,springen::V,குதி,hypätä
899,klettern::V,ஏறு,kiivetä
900,schaukeln::V,தள்ளாடு,kiikkua
901,kriechen::V,மெதுவாக நடந்து செல்,ryömiä
902,schwimmen::V,நீந்து,uida
903,tauchen::V,மூழ்கி நீச்சலடி,sukeltaa
904,rudern::V,துடுப்புப் போடு,soutaa
905,fahren::V,ஓட்டு,ajaa
906,fahren::V,ஓட்டு,kulkea
907,fliegen::V,பற,lentää
908,gehen::V,போ,käydä
909,weggehen::V,விலகிச் செல்,lähteä
910,weggehen::V,விலகிச் செல்,poistua
911,abfahren::V,புறப்பட்டுச் செல்,lähteä
912,anhalten::V,நின்றுவிடு,pysähtyä
913,anhalten::V,நின்றுவிடு,seisahtua
914,hineingehen::V,மறையச் செய்,mennä sisään
915,eintreten::V,நுழை,astua sisään
916,kommen::V,வா,tulla
917,ankommen::V,வநது சேர்,saapua
918,zurückkommen::V,திரும்பி வா,palata
919,bleiben::V,இரு,jäädä
920,bleiben::V,இரு,viipyä
921,warten::V,தாமதி,odottaa
922,erwarten::V,எதிர்நோக்கு,odottaa
923,suchen::V,தேடு,etsiä
924,finden::V,கண்டுபிடி,löytää
925,versuchen::V,முயற்சி செய்,yrittää
926,vorbereiten::V,ஆயத்தம் செய்,valmistaa
927,lieben::V,அன்பு செலுத்து,pitää
928,lieben::V,அன்பு செலுத்து,rakastaa
929,mögen::V,விரும்பு,pitää
930,mögen::V,விரும்பு,tykätä
931,lachen::V,சிரி,nauraa
932,rühren::V,இதயத்தைத் தொடு,liikuttaa
933,weinen::V,அழு,itkeä
934,schimpfen::V,சாபமிடு,haukkua
935,sich ärgern::V,கோப்பபடு,suuttua
936,sich fürchten::V,பயப்படு,pelätä
937,fürchten::V,பயப்படுத்து,pelätä
938,fliehen::V,ஓடு,paeta
939,flüchten::V,தப்பிவிடு,paeta
940,sehen::V,பார்,nähdä
941,anschauen::V,கூர்ந்து கவனி,katsoa
942,ansehen::V,கவனி,katsoa
943,hören::V,கேள்,kuulla
944,zuhören::V,சுவைத்துப் பார்,kuunnella
945,probieren::V,ருசி,maistaa
946,riechen::V,முகர்ந்து பார்,haistaa
947,fühlen::V,தொட்டுணர்,tuntea
948,scheinen::V,காணப்படு,tuntua
949,zu sehen sein::V,தோன்றுதல்,näkyä
950,vernehmen::V,கேள்,kuulla
951,frieren::V,குதுகுதுகு,palella
952,tun::V,செய்,tehdä
953,können::V,இயல்வது,osata
954,wollen::V,விரும்பு,tahtoa
955,anfangen::V,தொடங்கு,ruveta
956,anfangen::V,தொடங்கு,aloittaa
957,beenden::V,முடி,lopettaa
958,aufhören::V,நிறுத்து,loppua
959,gelingen::V,வெற்றி,onnistua
960,geraten::V,ஏற்படுத்து,sujua
961,geraten::V,ஏற்படுத்து,joutua
962,öffnen::V,திற,avata
963,öffnen::V,திற,aukaista
964,schließen::V,மூடு,sulkea
965,stellen::V,வை,panna
966,stellen::V,வை,asettaa
967,setzen::V,வை,panna
968,setzen::V,வை,istuttaa
969,legen::V,பரப்பி வை,panna
970,legen::V,பரப்பி வை,asettaa
971,berühren::V,பதி,koskea
972,berühren::V,பதி,koskettaa
973,verbinden::V,சேர்,liittää
974,verbinden::V,சேர்,yhdistää
975,bedecken::V,உறைபோடு,kattaa
976,bedecken::V,உறைபோடு,peittää
977,aufhängen::V,தொங்கவிடு,ripustaa
978,anzünden::V,எரியூட்டு,sytyttää
979,aufheben::V,பொறுக்கி எடு,ylös nostaa
980,aufheben::V,பொறுக்கி எடு,nostaa
981,zurücklassen::V,விட்டுச் செல்,jättää
982,verlieren::V,இழ,kadottaa
983,fallen lassen::V,அளவில் குறைவு,pudottaa
984,machen::V,தயார்செய்,tehdä
985,herstellen::V,உற்பத்தி செய்,tuottaa
986,herstellen::V,உற்பத்தி செய்,valmistaa
987,bauen::V,கட்டு,rakentaa
988,reparieren::V,பழுது பார்,korjata
989,verbessern::V,மேம்படுத்து,parantaa
990,ändern::V,மாற்றி அமை,muuttaa
991,graben::V,குழி வெட்டு,kaivaa
992,beugen::V,வனை,taivuttaa
993,biegen::V,வனை,taivuttaa
994,drehen::V,சுழல்,kääntää
995,wenden::V,குடைகவிழு,kääntää
996,umdrehen::V,சுற்றும் முற்றும் பார்,kääntää
997,heben::V,தூக்கு,nostaa
998,heben::V,தூக்கு,kohottaa
999,hochheben::V,தூக்கு,nostaa
1000,ergreifen::V,பறி,tarttua
1001,halten::V,பிடித்துக் கொள்,pitää
1002,drücken::V,அழுத்து,painaa
1003,drücken::V,அழுத்து,puristaa
1004,schieben::V,தள்ளு,työntää
1005,kratzen::V,கீறு,raapia
1006,lecken::V,நக்கு,nuolla
1007,beißen::V,கடி,purra
1008,abreißen::V,கிழி,repiä
1009,abschneiden::V,வெட்டி எடு,leikata poikki
1010,abschneiden::V,வெட்டி எடு,leikata
1011,binden::V,கட்டு,sitoa
1012,stecken::V,பதிய வை,pistää
1013,brechen::V,உடை,murtaa
1014,klopfen::V,தட்டு,koputtaa
1015,klopfen::V,தட்டு,kolkuttaa
1016,hauen::V,அடி,lyödä
1017,kleben::V,ஒட்டு,liimata
1018,reiben::V,தேய்,hieroa
1019,reiben::V,தேய்,hangata
1020,streichen::V,பரவச்செய்,sivellä
1021,schleifen::V,அரை,hioa
1022,schneiden::V,துண்டாக்கு,leikata
1023,rütteln::V,மெல்ல தள்ளு,ravistaa
1024,schütteln::V,குலுக்கு,pudistaa
1025,schwenken::V,ஊஞ்சலாடு,heiluttaa
1026,schütten::V,ஊற்று,kaataa
1027,füllen::V,நிரப்பு,täyttää
1028,einwickeln::V,சுற்று,kääriä
1029,tragen::V,எடுத்துச் செல்,kantaa
1030,schleppen::V,இழுத்துச் செல்,raahata
1031,ziehen::V,இழு,vetää
1032,aufbewahren::V,வைத்துக் கொள்,säilyttää
1033,werfen::V,வீசி எறி,viskata
1034,fangen::V,பிடி,napata
1035,fangen::V,பிடி,ottaa kiinni
1036,packen::V,பிடித்துக்கொள்,tarttua
1037,verstecken::V,மறை,kätkeä
1038,verstecken::V,மறை,piilottaa
1039,teilen::V,பாகங்களாகப் பிரி,jakaa
1040,schicken::V,அனுப்பு,lähettää
1041,bringen::V,கொண்டு வா,viedä
1042,hinzufügen::V,சேர்,lisätä
1043,bekommen::V,பெறு,saada
1044,erhalten::V,பெறு,saada
1045,nehmen::V,எடு,ottaa
1046,wählen::V,தேர்ந்தெடு,valita
1047,auswählen::V,தேர்ல்தெடு,valikoida
1048,bewahren::V,கெடாது பேணு,säilyttää
1049,behindern::V,தடங்கல் செய்,estää
1050,verderben::V,நாசமாக்கு,pilata
1051,verderben::V,நாசமாக்கு,turmella
1052,beschädigen::V,சேதப்படுத்து,vioittaa
1053,beschädigen::V,சேதப்படுத்து,vahingoittaa
1054,zerbrechen::V,உடை,rikkoa
1055,zerreißen::V,கிழி,repiä rikki
1056,zerreißen::V,கிழி,repiä palasiksi
1057,zerstören::V,அழி,hävittää
1058,verbrennen::V,எரியூட்டு,polttaa
1059,geben::V,கொடு,antaa
1060,reichen::V,வழங்கு,ojentaa
1061,schenken::V,மொயத்தல்,lahjoittaa
1062,versprechen::V,உறுதியளி,luvata
1063,wünschen::V,ஆசைப்படு,toivottaa
1064,loben::V,புகழ்ச்சி கூறு,ylistää
1065,küssen::V,முத்தமிடு,suudella
1066,wiegen::V,ஆட்டுத்தல்,tuudittaa
1067,wiegen::V,ஆட்டுத்தல்,keinuttaa
1068,zudecken::V,உறைபோடு,peittää
1069,wecken::V,எழுப்பு,herättää
1070,zeigen::V,காட்டு,näyttää
1071,zeigen::V,காட்டு,osoittaa
1072,führen::V,வழிகாட்டி,johdattaa
1073,lehren::V,சொல்லிக் கொடு,opettaa
1074,unterrichten::V,அறிவுரை கூறு,opettaa
1075,aufziehen::V,வளர்,kasvattaa
1076,leiten::V,அழைத்துச் செல்,johtaa
1077,antreiben::V,தூண்டு,hoputtaa
1078,lassen::V,விடு,antaa
1079,einladen::V,அழை,kutsua
1080,vereinigen::V,ஒன்றாகச் சேர்,yhdistää
1081,besuchen::V,வருகை புரி,vierailla
1082,treffen::V,சந்தி,tavata
1083,sich versammeln::V,தொகுப்பு,kokoontua
1084,spielen::V,விளையாடு,pelata
1085,spielen::V,விளையாடு,leikkiä
1086,singen::V,பாடு,laulaa
1087,tanzen::V,நடனமாடு,tanssia
1088,sich trennen::V,தனிப்படடுத்து,erota
1089,verlassen::V,கைவிடு,jättää
1090,retten::V,காப்பாற்று,pelastaa
1091,bewachen::V,காவல் செய்,vartioida
1092,schützen::V,பாதுகாப்பு செய்,suojella
1093,verteidigen::V,எதிர்த்து நில்,puolustaa
1094,sich schlagen::V,பூசலிடு,tapella
1095,schießen::V,சுட்டுக் கொல்,ampua
1096,siegen::V,வெற்றி பெறு,voittaa
1097,ärgern::V,எரிச்சலூட்டு,ärsyttää
1098,schlagen::V,அடி,lyödä
1099,treten::V,உதை,potkaista
1100,stechen::V,கொட்டு,pistää
1101,stoßen::V,நெருக்கு,sysätä
1102,stoßen::V,நெருக்கு,työntää
1103,stehlen::V,திருடு,varastaa
1104,stören::V,தொல்லைகொடு,häiritä
1105,belästigen::V,தொல்லை கொடு,häiritä
1106,verbergen::V,மறை,kätkeä
1107,täuschen::V,ஏமாற்று,harhauttaa
1108,betrügen::V,ஏமாற்று,pettää
1109,betrügen::V,ஏமாற்று,petkuttaa
1110,töten::V,கொல்,tappaa
1111,wohnen::V,தங்கியிரு,asua
1112,arbeiten::V,வேலை செய்,tehdä työtä
1113,arbeiten::V,வேலை செய்,työskennellä
1114,sammeln::V,ஒன்றுசேர்,koota
1115,sammeln::V,ஒன்றுசேர்,kerätä
1116,pflücken::V,கொய்து எடு,poimia
1117,jagen::V,வேட்டையாடு,metsästää
1118,fischen::V,மீன் பிடி,kalastaa
1119,fassen::V,பிடி,pyydystää
1120,fassen::V,பிடி,saalistaa
1121,hüten::V,காவல் செய்,paimentaa
1122,treiben::V,ஓட்டு,ajaa
1123,anbinden::V,கட்டு,kytkeä
1124,füttern::V,உணவளி,ruokkia
1125,melken::V,பால் கற,lypsää
1126,hacken::V,வெட்டி எடு,hakata
1127,gießen::V,நீர்ப் பாய்ச்சு,kastella
1128,reifen::V,பழு,kypsyä
1129,zubereiten::V,சமையல் செய்,valmistaa
1130,kochen::V,வேகவை,keittää
1131,backen::V,வெப்பத்தில் வாட்டு,leipoa
1132,braten::V,பொரியச் செய்,paistaa
1133,umrühren::V,கலக்கு,hämmentää
1134,stricken::V,பின்னியிழை,kutoa
1135,stricken::V,பின்னியிழை,neuloa
1136,nähen::V,தையல் வேலை செய்,ommella
1137,färben::V,வண்ணம் பெறச் செய்,värjätä
1138,färben::V,வண்ணம் பெறச் செய்,värittää
1139,reinigen::V,சுத்தம் செய்,puhdistaa
1140,waschen::V,கழுவு,pestä
1141,abwischen::V,துடை,pyyhkiä
1142,spülen::V,அலசு,huuhtoa
1143,fegen::V,பெறுக்கு,pyyhkäistä
1144,kehren::V,பெறுக்கு,lakaista
1145,baden::V,குளி,kylpeä
1146,sich waschen::V,கழுவு,peseytyä
1147,ausziehen::V,கழற்று,riisua
1148,anziehen::V,புனைதல்,pukea ylleen
1149,sich anziehen::V,உடுத்துதல்,pukeutua
1150,kämmen::V,தலை வாரிக் கொள்,kammata
1151,schmücken::V,அழகுபடுத்து,koristaa
1152,schmücken::V,அழகுபடுத்து,kaunistaa
1153,sagen::V,சொல்,sanoa
1154,sprechen::V,பேசு,puhua
1155,reden::V,பெசு,keskustella
1156,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,jutella
1157,fragen::V,கேள்,kysyä
1158,bitten::V,வேண்டு,pyytää
1159,erzählen::V,சொல்,kertoa
1160,mitteilen::V,சொல்,ilmoittaa
1161,nennen::V,பெயரிடுதல்,kutsua
1162,nennen::V,பெயரிடுதல்,nimittää
1163,rufen::V,கூச்சலிடு,kutsua
1164,prahlen::V,தற்பெருமை பேசு,kerskailla
1165,übersetzen::V,மொழிபெயர்ப்பு செய்,kääntää
1166,denken::V,யோசி,miettiä
1167,denken::V,யோசி,ajatella
1168,glauben::V,நம்பு,uskoa
1169,bemerken::V,கவனி,huomata
1170,erkennen::V,அடையாளம் கண்டுகொள்,tunnistaa
1171,begreifen::V,பற்றிக்கொள்,ymmärtää
1172,verstehen::V,புரிந்து கொள்,ymmärtää
1173,lernen::V,கற்றுக்கொள்,oppia
1174,wissen::V,தெரிந்திரு,tietää
1175,sich erinnern an::V,நினைவு கூர்,muistaa
1176,vergessen::V,மற,unohtaa
1177,messen::V,அளவிடு,mitata
1178,zählen::V,எண்ணு,laskea
1179,rechnen::V,கணக்கிடு,laskea
1180,lesen::V,படி,lukea
1181,malen::V,வண்ணச்சித்திரம்,maalata
1182,zeichnen::V,வரை,piirtää
1183,zeichnen::V,வரை,piirustaa
1184,schreiben::V,எழுது,kirjoittaa
1185,besitzen::V,உடைமையாகக் கொண்டிரு,omistaa
1186,kaufen::V,வாங்கு,ostaa
1187,verkaufen::V,விற்பனை செய்,myydä
1188,bezahlen::V,இறுத்தல்,maksaa
1189,zahlen::V,பணம் செலுத்து,maksaa
1190,beherrschen::V,ஆட்சிசெய்,hallita
1191,ertragen::V,தாங்கு,kestää
