,Concept_ID,sk,mdf
800,morgen::ADV,zajtra,ва́нды
801,bald::ADV,skoro,курок
802,dann::ADV,nato,меле
803,dann::ADV,nato,сяда меле
804,dann::ADV,potom,меле
805,dann::ADV,potom,сяда меле
806,gestern::ADV,včera,ися́к
807,einst::ADV,kedysi,весть
808,einst::ADV,kedysi,мзя́рда-бди
809,einst::ADV,niekedy,весть
810,einst::ADV,niekedy,мзя́рда-бди
811,damals::ADV,vtedy,эста
812,danach::ADV,potom,меле
813,danach::ADV,podľa toho,меле
814,vorher::ADV,napred,инголи
815,vorher::ADV,predtým,инголи
816,zuerst::ADV,najprv,ва́сенда
817,einmal::ADV,raz,весть
818,einmal::ADV,jedenkrát,весть
819,manchmal::ADV,občas,лия́ста
820,manchmal::ADV,občas,ко́ста-ко́ста
821,manchmal::ADV,niekedy,лия́ста
822,manchmal::ADV,niekedy,ко́ста-ко́ста
823,oft::ADV,často,си́деста
824,immer::ADV,vždy,фалу
825,immer::ADV,vždy,най
826,immer::ADV,ustavične,фалу
827,immer::ADV,ustavične,най
828,niemals::ADV,nikdy,аф мзя́рдонга
829,hier::ADV,tu,тяса
830,hierhin::ADV,sem,сей
831,hierhin::ADV,sem,тяза
832,hierhin::ADV,tade,сей
833,hierhin::ADV,tade,тяза
834,von hier::ADV,odtiaľto,тя́ста
835,dort::ADV,tam,тоса
836,dorthin::ADV,ta,тов
837,dorthin::ADV,ta,тоза
838,dorthin::ADV,tam,тов
839,dorthin::ADV,tam,тоза
840,geradeaus::ADV,rovno,ви́деста
841,geradeaus::ADV,priamo,ви́деста
842,vorwärts::ADV,napred,и́нголи
843,rückwärts::ADV,nazad,ме́ки
844,zurück::ADV,späť,ме́ки
845,zurück::ADV,naspäť,ме́ки
846,unten::ADV,dolu,ала
847,unten::ADV,naspodku,ала
848,hinab::ADV,dolu,алу
849,oben::ADV,hore,вяре
850,oben::ADV,navrchu,вяре
851,hinauf::ADV,hore,вяри
852,hinauf::ADV,navrch,вяри
853,überall::ADV,všade,се́мбе ва́стова
854,nicht::ADV,nie,аф
855,ein wenig::ADV,trocha,аф лама
856,kaum::ADV,ledva,а́ньцек
857,sehr::ADV,veľmi,пяк
858,so::ADV,tak,ста́не
859,so::ADV,takto,ста́не
860,noch::ADV,ešte,нинге
861,nur::ADV,len,аньцек
862,schon::ADV,už,ни
863,wieder::ADV,zasa,та́га
864,vergebens::ADV,márne,стак
865,vergebens::ADV,nadarmo,стак
866,vor::PRP,pred,инголе
867,hinter::PRP,za,фтала
868,hinter::PRP,za,мельге
869,unter::PRP,pod,ала
870,durch::PRP,cez,пачк
871,neben::PRP,pri,ваксса
872,neben::PRP,vedľa,ваксса
873,zwischen::PRP,medzi,ёткса
874,wegen::PRP,pre,сюнеда
875,wegen::PRP,kvôli,сюнеда
876,dies::PRN,to,тя
877,dies::PRN,táto,тя
878,das::PRN,to,ся
879,das::PRN,to,тона
880,alles::PRN,všetko,сембе
881,ich::PRN,ja,мон
882,du::PRN,ty,тон
883,er::PRN,on,сон
884,wir::PRN,my,минь
885,ihr::PRN,vy,тинь
886,sie::PRN,oni,синь
887,was::FPRN,čo,мезе
888,wer::FPRN,kto,кие
889,wo::FADV,kde,коса
890,wohin::FADV,kam,ков
891,wohin::FADV,kam,коза
892,wie::FADV,ako,ко́да
893,warum::FADV,prečo,мес
894,wieviel::FNUM,koľko,мзя́ра
895,eins::NUM,jeden,фкя
896,zwei::NUM,dva,кафта
897,drei::NUM,tri,колма
898,vier::NUM,štyri,ниле
899,fünf::NUM,päť,вете
900,sechs::NUM,šesť,кота
901,sieben::NUM,sedem,сисем
902,acht::NUM,osem,кафкса
903,neun::NUM,deväť,ве́йхкса
904,zehn::NUM,desať,кемонь
905,elf::NUM,jedenásť,кефкие
906,zwölf::NUM,dvanásť,кемгафтува
907,zwanzig::NUM,dvadsať,комсь
908,dreißig::NUM,tridsať,колмогемонь
909,vierzig::NUM,štyridsať,нильге́монь
910,fünfzig::NUM,päťdesiat,ве́дьгемонь
911,sechzig::NUM,šesťdesiat,ко́дгемонь
912,siebzig::NUM,sedemdesiat,сизьге́монь
913,achtzig::NUM,osemdesiat,ка́фксогемонь
914,neunzig::NUM,deväťdesiat,ве́йхксогемонь
915,hundert::NUM,sto,сяда
916,tausend::NUM,tisíc,тёжянь
917,und::CNJ,i,и
918,und::CNJ,i,дъ
919,oder::CNJ,alebo,или
920,oder::CNJ,alebo,али
921,stehen::V,stáť,а́щемс стя́да
922,sitzen::V,sedieť,ащемс озада
923,liegen::V,ležať,ма́дозь а́щемс
924,hängen::V,visieť,нюрьгомс
925,werden::V,stať sa,арамс
926,werden::V,stať sa,тиевомс
927,passieren::V,stať sa,лисэмс
928,passieren::V,stať sa,эвондамс
929,beginnen::V,začať sa,ушедомс
930,enden::V,končiť sa,лоткамс
931,wechseln::V,meniť sa,по́лафнемс
932,aufgehen[Sonne]::V,vychádzať,стямс
933,aufgehen[Sonne]::V,vychádzať,лисемс
934,untergehen[Sonne]::V,zapadnúť,валгомс
935,scheinen[Sonne]::V,svietiť,ва́лдоптомс
936,donnern::V,hrmieť,торамс
937,wehen::V,viať,уфа́мс
938,strömen::V,prúdiť,шудемс
939,fließen::V,tiecť,шудемс
940,sich drehen::V,točiť sa,шаромс
941,sich drehen::V,krútiť sa,шаромс
942,schwanken::V,kolísať,якамс
943,schwanken::V,klátiť sa,якамс
944,schwingen::V,kývať sa,люксемс
945,schwingen::V,kývať sa,нюрьсемс
946,schwingen::V,chvieť sa,люксемс
947,schwingen::V,chvieť sa,нюрьсемс
948,fallen::V,padať,прамс
949,fallen::V,padať,прашендомс
950,brennen::V,páliť,паломс
951,brennen::V,horieť,паломс
952,rauchen::V,dymiť sa,качадомс
953,regnen::V,pršať,пиземс
954,gefrieren::V,zamrznút,эйндамс
955,gefrieren::V,zamrznút,кельмомс
956,tauen::V,taviť sa,соламс
957,schmelzen::V,taviť sa,соламс
958,trocknen::V,schnúť,коськомс
959,sieden::V,vrieť,лакамс
960,faulen::V,hniť,наксадомс
961,verfaulen::V,zhniť,наксадомс
962,reißen::V,pretrhnúť sa,сязевомс
963,versinken::V,zapadnúť,ваямс
964,versinken::V,potopiť sa,ваямс
965,vergehen::V,plynúť,ётамс
966,erscheinen::V,objaviť sa,эвондамс
967,verschwinden::V,zmiznúť,юма́мс
968,sinken::V,klesať,валгомс
969,abnehmen::V,ubúdať,киремс
970,zunehmen::V,pribúdať,ламокстомс
971,zunehmen::V,pribúdať,рашнемс
972,steigen::V,stúpať,кеподемс
973,wachsen::V,rásť,касомс
974,glänzen::V,jagať sa,цинзелдомс
975,glänzen::V,jagať sa,цифордомс
976,glänzen::V,lesknúť sa,цинзелдомс
977,glänzen::V,lesknúť sa,цифордомс
978,funkeln::V,iskriť sa,ци́фтордомс
979,lärmen::V,lomoziť,жалнамс
980,läuten::V,cengať,гайфтемс
981,klingeln::V,zvoniť,гайфтемс
982,klirren::V,rinčať,ка́нзеркшнемс
983,brausen::V,hučať,жоледемс
984,rauschen::V,šumieť,вжнамс
985,rauschen::V,šumieť,гамнамс
986,klingen::V,znieť,кайгомс
987,klingen::V,zvoniť,кайгомс
988,bellen::V,štekať,ува́мс
989,bellen::V,brechať,ува́мс
990,heulen::V,vyť,сувомс
991,heulen::V,vyť,урнамс
992,blasen::V,duť,уфа́мс
993,blasen::V,fúkať,уфа́мс
994,pfeifen::V,pískať,вяшкомс
995,pfeifen::V,hvízdať,вяшкомс
996,schreien::V,kričať,пешкодомс
997,stöhnen::V,stenať,куфцемс
998,zittern::V,triasť sa,таромс
999,leben::V,žiť,эрямс
1000,geboren werden::V,narodiť sa,шачемс
1001,atmen::V,dýchať,ажнамс
1002,trinken::V,piť,симомс
1003,essen::V,jesť,ярхцамс
1004,schlucken::V,zhltnuť,нилемс
1005,müde werden::V,unaviť sa,сиземс
1006,einschlafen::V,usnúť,матодовомс
1007,einschlafen::V,zaspať,матодовомс
1008,schlafen::V,spať,удомс
1009,aufwachen::V,zobudiť sa,съргоземс
1010,aufstehen::V,vstať,стямс
1011,sich erholen::V,zotavovať sa,ваймосемс
1012,sich erholen::V,oddýchovať si,ваймосемс
1013,krank werden::V,ochorieť,сярядькстомс
1014,krank sein::V,chorieť,сярядемс
1015,krank sein::V,byť chorý,сярядемс
1016,schmerzen::V,bolieť,сярядемс
1017,husten::V,kašľať,козомс
1018,genesen::V,uzdraviť sa,пъ́чкамс
1019,sterben::V,umrieť,куломс
1020,sterben::V,zomrieť,куломс
1021,umkommen::V,zahynúť,юма́мс
1022,sich bewegen::V,pohybovať sa,шаштомс
1023,sich rühren::V,hnúť sa,сърхка́мс
1024,sich erheben::V,zdvihnúť sa,стямс
1025,sich setzen::V,sadnúť si,озамс
1026,hinfallen::V,spadnúť,прамс
1027,hinfallen::V,spadnúť,сяворемс
1028,laufen::V,bežať,якамс
1029,schreiten::V,kráčať,молемс
1030,schreiten::V,kráčať,аськолямс
1031,spazierengehen::V,prechádzať sa,якамс
1032,eilen::V,súriť,эряскодомс
1033,sich beeilen::V,ponáhľať sa,эряскодомс
1034,sausen::V,hučať,лиемс
1035,rennen::V,bežať,арнемс
1036,springen::V,skákať,комотнемс
1037,klettern::V,liezť,ку́цемс
1038,schaukeln::V,húpať,нюрямс
1039,schaukeln::V,hojdať,нюрямс
1040,kriechen::V,liezť,шаштомс комада
1041,kriechen::V,plaziť sa,шаштомс комада
1042,schwimmen::V,plávať,уемс
1043,tauchen::V,ponoriť sa,юпиемс
1044,tauchen::V,ponoriť sa,чёпафнемс
1045,rudern::V,veslovať,па́немс ве́неж
1046,fahren::V,ísť,ардомс
1047,fahren::V,jazdiť,ардомс
1048,fliegen::V,letieť,лиемс
1049,gehen::V,ísť,молемс
1050,weggehen::V,odísť,тумс
1051,weggehen::V,odchádzať,тумс
1052,abfahren::V,odcestovať,тумс
1053,anhalten::V,zadržať sa,лоткамс
1054,anhalten::V,zastaviť sa,лоткамс
1055,hineingehen::V,vchádzať,сува́мс
1056,eintreten::V,vojsť,сува́мс
1057,eintreten::V,vstúpiť,сува́мс
1058,kommen::V,prísť,самс
1059,ankommen::V,prísť,самс
1060,ankommen::V,prísť,пачкодемс
1061,ankommen::V,doraziť,самс
1062,ankommen::V,doraziť,пачкодемс
1063,zurückkommen::V,vrátiť sa,мърдамс
1064,bleiben::V,ostať,иля́домс
1065,bleiben::V,zostať,иля́домс
1066,warten::V,čakať,учемс
1067,erwarten::V,očakávať,учемс
1068,suchen::V,hľadať,вешемс
1069,finden::V,nájsť,мумс
1070,versuchen::V,skúsiť,варчсемс
1071,versuchen::V,pokúsiť sa,варчсемс
1072,vorbereiten::V,pripraviť,анокламс
1073,lieben::V,ľúbiť,кельгомс
1074,lieben::V,milovať,кельгомс
1075,mögen::V,mať rád,кельгомс
1076,lachen::V,smiať sa,рахамс
1077,lachen::V,smiať sa,рахсемс
1078,rühren::V,dojať,токамс седи
1079,weinen::V,plakať,авардемс
1080,schimpfen::V,nadávať,сюцемс
1081,sich ärgern::V,hnevať sa,кяжиямс
1082,sich ärgern::V,zlostiť sa,кяжиямс
1083,sich fürchten::V,báť sa,пелемс
1084,fürchten::V,báť sa,пелемс
1085,fliehen::V,utekať,ворьгодемс
1086,flüchten::V,utiecť,ша́домс
1087,flüchten::V,utiecť,во́рьгодемс
1088,sehen::V,vidieť,няемс
1089,anschauen::V,pozrieť sa na,ваномс
1090,ansehen::V,pozrieť,ваномс
1091,hören::V,počúvať,марямс
1092,zuhören::V,počúvať,ку́лхдоньомс
1093,probieren::V,ochutnať,варжамс
1094,riechen::V,ňuchať,никса́мс
1095,fühlen::V,cítiť,марямс
1096,fühlen::V,pociťovať,марямс
1097,scheinen::V,zdať sa,ня́евомс
1098,zu sehen sein::V,byť vidieť,ня́евомс
1099,vernehmen::V,počuť,марямс
1100,frieren::V,mrznúť,паломс
1101,frieren::V,mrznúť,кельмомс
1102,frieren::V,oziabať,паломс
1103,frieren::V,oziabať,кельмомс
1104,tun::V,robiť,тиемс
1105,können::V,môcť,маштомс
1106,wollen::V,chcieť,-не-
1107,anfangen::V,začať,ушедомс
1108,beenden::V,skončiť,аде́ламс
1109,aufhören::V,prestať,лоткамс
1110,gelingen::V,podariť sa,удалакшнемс
1111,geraten::V,dariť sa,лисемс
1112,öffnen::V,otvoriť,панжемс
1113,schließen::V,zavrieť,сёлгомс
1114,stellen::V,postaviť,путомс
1115,setzen::V,posadiť,озафнемс
1116,setzen::V,posadiť,озавтнемс
1117,legen::V,klásť,путомс
1118,legen::V,položiť,путомс
1119,berühren::V,dotykať sa,токамс
1120,verbinden::V,spojiť,сотомс
1121,bedecken::V,pokryť,комачамс
1122,bedecken::V,pokryť,вельхтямс
1123,aufhängen::V,zavesiť,повфтамс
1124,anzünden::V,zapáliť,крьвя́стемс
1125,aufheben::V,zdvihnúť,кеподемс
1126,aufheben::V,zdvihnúť,касфтомс
1127,zurücklassen::V,zanechať,ка́домс
1128,verlieren::V,stratiť,юма́фтомс
1129,fallen lassen::V,pustiť,прафтомс
1130,machen::V,robiť,тиемс
1131,herstellen::V,vyrobiť,анокламс
1132,bauen::V,stavať,путомс
1133,bauen::V,budovať,путомс
1134,reparieren::V,opraviť,петемс
1135,verbessern::V,zlepšiť,цебярьгофтомс
1136,ändern::V,zmeniť,полафтомс
1137,ändern::V,preinačiť,полафтомс
1138,graben::V,ryť,шу́вомс
1139,graben::V,ryť,та́ргамс
1140,graben::V,kopať,шу́вомс
1141,graben::V,kopať,та́ргамс
1142,beugen::V,ohnúť,мяндемс
1143,biegen::V,ohnúť,комафтомс
1144,drehen::V,točiť,шо́вамс
1145,drehen::V,točiť,ша́рфнемс
1146,drehen::V,krútiť,шо́вамс
1147,drehen::V,krútiť,ша́рфнемс
1148,wenden::V,obrátiť,ша́рфтомс
1149,wenden::V,prevrátiť,ша́рфтомс
1150,umdrehen::V,otočiť,шарфтомс
1151,umdrehen::V,obrátiť,шарфтомс
1152,heben::V,dvíhať,ке́подемс
1153,heben::V,povzniesť,ке́подемс
1154,hochheben::V,zdvihnúť,ке́подемс
1155,hochheben::V,zdvihnúť,ка́сфтомс
1156,ergreifen::V,uchopiť sa,фатямс
1157,halten::V,držať,кирдемс
1158,drücken::V,tisnúť,люпшта́мс
1159,schieben::V,posunovať,шашфтомс
1160,kratzen::V,škrabať,а́нгорямс
1161,kratzen::V,škrabať,киськоря́мс
1162,lecken::V,lízať,нолсемс
1163,beißen::V,kúsať,сускомс
1164,abreißen::V,odtrhnúť,сяземс
1165,abschneiden::V,odrezať,керомс
1166,abschneiden::V,odkrojiť,керомс
1167,binden::V,zaviazať,сотомс
1168,binden::V,priviazať,сотомс
1169,stecken::V,strčiť,сялгомс
1170,brechen::V,zlomiť,си́ннемс
1171,brechen::V,zlomiť,ка́лафтомс
1172,klopfen::V,tĺcť,чакамс
1173,klopfen::V,tĺcť,чакиемс
1174,klopfen::V,klopať,чакамс
1175,klopfen::V,klopať,чакиемс
1176,hauen::V,nabiť,шавомс
1177,hauen::V,nabiť,пиксомс
1178,kleben::V,lepiť,пе́тфнемс
1179,kleben::V,nalepiť,пе́тфнемс
1180,reiben::V,trieť,шо́вамс
1181,streichen::V,namazať,вадемс
1182,schleifen::V,ostríť,шо́вамс
1183,schneiden::V,rezať,керомс
1184,schneiden::V,strihať,керомс
1185,rütteln::V,triasť,та́рфтомс
1186,rütteln::V,lomcovať,та́рфтомс
1187,schütteln::V,triasť,шука́демс
1188,schütteln::V,potriasť,шука́демс
1189,schwenken::V,mávať,яфодемс
1190,schütten::V,sypať,каямс
1191,schütten::V,sypať,нюрьхтя́мс
1192,füllen::V,plniť,пяшкодемс
1193,einwickeln::V,zabaliť,тапардамс
1194,tragen::V,niesť,кандомс
1195,schleppen::V,vliecť,ускомс
1196,ziehen::V,ťahať,ускомс
1197,aufbewahren::V,uložiť,ванфтомс
1198,aufbewahren::V,uschovať,ванфтомс
1199,werfen::V,hodiť,ёрямс
1200,werfen::V,vrhnúť,ёрямс
1201,fangen::V,chytať,кунда́мс
1202,packen::V,baliť,фатямс
1203,packen::V,chytiť,фатямс
1204,verstecken::V,skryť,кяшемс
1205,verstecken::V,schovať,кяшемс
1206,teilen::V,podeliť,явомс
1207,teilen::V,rozdeliť,явомс
1208,schicken::V,posielať,кучемс
1209,bringen::V,priniesť,кандомс
1210,bringen::V,priniesť,пачфтемс
1211,hinzufügen::V,pripojiť,пу́томс та́га
1212,hinzufügen::V,pripojiť,ма́ксомс та́га
1213,bekommen::V,dostať,сявомс
1214,erhalten::V,prijať,сявомс
1215,nehmen::V,vziať,сявомс
1216,wählen::V,voliť,ко́чкамс
1217,auswählen::V,vybrať,кочкамс
1218,auswählen::V,vyvoliť,кочкамс
1219,bewahren::V,zachovať,ванфтомс
1220,behindern::V,zavadzať,шорямс
1221,behindern::V,byť v ceste,шорямс
1222,verderben::V,skaziť,коламс
1223,verderben::V,skaziť,гастямс
1224,beschädigen::V,ublížiť,тиендемс зиян
1225,beschädigen::V,poškodiť,тиендемс зиян
1226,zerbrechen::V,rozbiť,тапамс
1227,zerbrechen::V,prelomiť,тапамс
1228,zerreißen::V,pretrhnúť,сяземс
1229,zerstören::V,zničiť,ка́лафтомс
1230,verbrennen::V,spáliť,пълхта́мс
1231,geben::V,dať,ма́ксомс
1232,reichen::V,podať,максомс
1233,schenken::V,darovať,каземс
1234,versprechen::V,sľúbiť,ма́ксомс вал
1235,wünschen::V,želať,арьсемс
1236,loben::V,chváliť,шна́мс
1237,küssen::V,bozkať,палсемс
1238,wiegen::V,kolísať,нюря́фтомс
1239,zudecken::V,prikryť,вельхтямс
1240,wecken::V,zobudiť,стя́фтомс
1241,wecken::V,zobudiť,съ́ргозьфтемс
1242,zeigen::V,ukázať,няфтемс
1243,führen::V,viesť,вятемс
1244,lehren::V,učiť,тонафтомс
1245,unterrichten::V,vyučovať,тонафтомс
1246,aufziehen::V,vychovať,касфтомс
1247,leiten::V,viesť,вятемс
1248,antreiben::V,popudiť,вятемс
1249,lassen::V,dať,кошардомс
1250,einladen::V,pozvať,тердемс
1251,einladen::V,pozvať,серьгядемс
1252,einladen::V,povolať,тердемс
1253,einladen::V,povolať,серьгядемс
1254,vereinigen::V,spojiť,пуроптомс
1255,vereinigen::V,spojiť,кочкамс марса
1256,vereinigen::V,zjednotiť,пуроптомс
1257,vereinigen::V,zjednotiť,кочкамс марса
1258,besuchen::V,navštíviť,варжамс
1259,treffen::V,stretnúť,васьфтомс
1260,sich versammeln::V,zhromaždiť sa,кочкавомс
1261,spielen::V,hrať,налхксемс
1262,singen::V,spievať,морамс
1263,tanzen::V,tancovať,кштимс
1264,sich trennen::V,rozísť sa,явомс
1265,verlassen::V,opustiť,кадондомс
1266,retten::V,zachrániť,идемс
1267,retten::V,zachrániť,араламс
1268,bewachen::V,strážiť,ваномс
1269,schützen::V,chrániť,а́раламс
1270,verteidigen::V,brániť,а́раламс
1271,sich schlagen::V,biť sa,тюремс
1272,schießen::V,streliť,ляцемс
1273,schießen::V,strieľať,ляцемс
1274,siegen::V,zvíťaziť,сяськомс
1275,ärgern::V,hnevať,кяжияфтомс
1276,ärgern::V,zlostiť,кяжияфтомс
1277,schlagen::V,biť,токамс
1278,schlagen::V,udrieť,токамс
1279,treten::V,kopnúť,тапамс
1280,stechen::V,bodnúť,пупамс
1281,stechen::V,bodnúť,сялгомс
1282,stechen::V,pichnúť,пупамс
1283,stechen::V,pichnúť,сялгомс
1284,stoßen::V,udrieť,тостядемс
1285,stehlen::V,kradnúť,саламс
1286,stören::V,vyrušiť,шорсемс
1287,belästigen::V,obťažovať,токсамс
1288,belästigen::V,obťažovať,аф кадомс ваймама
1289,verbergen::V,skryť,кяшемс
1290,täuschen::V,sklamať,васькафтомс
1291,täuschen::V,sklamať,кяльготнемс
1292,betrügen::V,klamať,васькафнемс
1293,betrügen::V,podvádzať,васькафнемс
1294,töten::V,zabiť,шавомс
1295,töten::V,zabiť,аде́ламс
1296,töten::V,usmrtiť,шавомс
1297,töten::V,usmrtiť,аде́ламс
1298,wohnen::V,bývať,эрямс
1299,arbeiten::V,pracovať,покодемс
1300,sammeln::V,zbierať,кочкамс
1301,sammeln::V,zbierať,пу́роптомс
1302,pflücken::V,trhať,фатнемс
1303,pflücken::V,trhať,нотфнемс
1304,pflücken::V,oberať,фатнемс
1305,pflücken::V,oberať,нотфнемс
1306,jagen::V,poľovať,кунда́мс
1307,fischen::V,loviť ryby,калонь кунда́мс
1308,fischen::V,chytať ryby,калонь кунда́мс
1309,fassen::V,uloviť,кунда́мс
1310,hüten::V,pásť,ваномс
1311,treiben::V,hnať,панемс
1312,anbinden::V,priviazať,сотомс
1313,füttern::V,kŕmiť,трямс
1314,füttern::V,kŕmiť,а́ндомс
1315,melken::V,dojiť,потямс
1316,hacken::V,seknúť,лазондомс
1317,gießen::V,polievať,валомс
1318,reifen::V,dozrieť,кенеремс
1319,zubereiten::V,pripraviť,анокламс
1320,kochen::V,variť,пидемс
1321,backen::V,piecť,пидемс
1322,backen::V,smažiť,пидемс
1323,braten::V,piecť,пуштомс
1324,braten::V,pražiť,пуштомс
1325,umrühren::V,pomiešať,шорямс
1326,stricken::V,pliesť,кодамс
1327,nähen::V,šiť,стамс
1328,färben::V,zafarbiť,а́рхтомс
1329,reinigen::V,čistiť,ва́ткамс
1330,reinigen::V,čistiť,а́роптомс
1331,waschen::V,myť,муськомс
1332,abwischen::V,utrieť,нардамс
1333,spülen::V,vyplachovať,оргалдомс
1334,fegen::V,zametať,тяемс
1335,kehren::V,zametať,тяемс
1336,baden::V,kúpať sa,э́шелямс
1337,sich waschen::V,umývať sa,штамс
1338,ausziehen::V,zobliecť,кайсефтемс
1339,anziehen::V,obliecť,ща́фтомс
1340,sich anziehen::V,obliecť sa,щамс
1341,kämmen::V,česať,се́ендемс
1342,schmücken::V,ozdobiť,на́ряжамс
1343,schmücken::V,ozdobiť,ма́зоптомс
1344,sagen::V,povedať,азомс
1345,sagen::V,povedať,мярьгомс
1346,sprechen::V,hovoriť,корхтамс
1347,reden::V,rozprávať,корхнемс
1348,sich unterhalten::V,rozprávať sa,корхнемс
1349,fragen::V,spýtať sa,ки́зефтемс
1350,bitten::V,prosiť,а́намс
1351,bitten::V,prosiť,ве́шемс
1352,erzählen::V,rozprávať,а́зондомс
1353,mitteilen::V,oznámiť,азомс
1354,nennen::V,nazvať,лемдемс
1355,nennen::V,nazvať,путомс лем
1356,nennen::V,menovať,лемдемс
1357,nennen::V,menovať,путомс лем
1358,rufen::V,volať,серьгядемс
1359,rufen::V,zavolať,серьгядемс
1360,prahlen::V,vystatovať sa,шна́фтомс пря́
1361,übersetzen::V,preložiť,ётафтомс
1362,denken::V,myslieť,арьсемс
1363,glauben::V,veriť,кемамс
1364,bemerken::V,podotknuť,ня́емс
1365,bemerken::V,spozorovať,ня́емс
1366,erkennen::V,poznať,содамс
1367,begreifen::V,pochopiť,сатомс
1368,begreifen::V,porozumieť,сатомс
1369,verstehen::V,rozumieť,шарьхкодемс
1370,lernen::V,učiť sa,тонафнемс
1371,wissen::V,vedieť,со́дамс
1372,sich erinnern an::V,pamätať si na,лятфтамс
1373,vergessen::V,zabudnuť,юкстамс
1374,messen::V,merať,ункснемс
1375,zählen::V,počítať,лу́вомс
1376,zählen::V,počítať,а́рьсемс
1377,rechnen::V,rátať,лувомс
1378,rechnen::V,počítať,лувомс
1379,lesen::V,čítať,лувомс
1380,lesen::V,čítať,морафтомс
1381,malen::V,maľovať,рисова́ндамс
1382,zeichnen::V,kresliť,рисова́ндамс
1383,schreiben::V,písať,сёрмадомс
1384,besitzen::V,mať,улемс азоркс
1385,besitzen::V,vlastniť,улемс азоркс
1386,kaufen::V,kúpiť,рамамс
1387,verkaufen::V,predať,мимс
1388,bezahlen::V,zaplatiť,пандомс
1389,zahlen::V,platiť,па́ндомс
1390,beherrschen::V,ovládať,азорондамс
1391,ertragen::V,znášať,кирдемс
1392,ertragen::V,vydržať,кирдемс
