,Concept_ID,is,te
695,von hier::ADV,héðan,ఇక్కడనుండి
696,dort::ADV,þar,అక్కడ
697,dort::ADV,þarna,అక్కడ
698,dorthin::ADV,þangað,అక్కడికి
699,geradeaus::ADV,beint áfram,సూటిగా
700,vorwärts::ADV,áfram,ముందుకు
701,rückwärts::ADV,aftur á bak,వెనుకకు
702,zurück::ADV,aftur,వెనుకభాగము
703,zurück::ADV,til baka,వెనుకభాగము
704,unten::ADV,niðri,క్రింద
705,unten::ADV,fyrir neðan,క్రింద
706,hinab::ADV,niður,కిందికి
707,hinab::ADV,niður eftir,కిందికి
708,oben::ADV,uppi,మీద
709,hinauf::ADV,upp,పైకి
710,hinauf::ADV,upp eftir,పైకి
711,überall::ADV,alls staðar,అంతటా
712,nicht::ADV,ekki,కాదు
713,ein wenig::ADV,dálítið,కొంచెము
714,kaum::ADV,varla,చాలిచాలక
715,kaum::ADV,tæplega,చాలిచాలక
716,sehr::ADV,mjög,చాల
717,so::ADV,svo,ఆలాగున
718,so::ADV,þannig,ఆలాగున
719,noch::ADV,enn,ఇప్పటికిని
720,noch::ADV,ennþá,ఇప్పటికిని
721,nur::ADV,bara,మాత్రము
722,nur::ADV,aðeins,మాత్రము
723,schon::ADV,nú þegar,ఇదివఱకే
724,wieder::ADV,aftur,తిరిగి
725,wieder::ADV,að nýju,తిరిగి
726,vergebens::ADV,árangurslaust,నిష్ఫలముగా
727,vor::PRP,fyrir,ముందు
728,hinter::PRP,bak við,వెనుక
729,hinter::PRP,aftur fyrir,వెనుక
730,unter::PRP,undir,క్రింద
731,durch::PRP,gegnum,ద్వారా
732,neben::PRP,hjá,దగ్గెర
733,neben::PRP,við hliðina á,దగ్గెర
734,zwischen::PRP,milli,మధ్య
735,zwischen::PRP,á milli,మధ్య
736,wegen::PRP,vegna,కారణంగా
737,dies::PRN,þetta,ఇది
738,das::PRN,það,అది
739,alles::PRN,allt,సకలము
740,ich::PRN,ég,నేను
741,du::PRN,þú,నీవు
742,er::PRN,hann,అతడు
743,wir::PRN,við,మనము
744,ihr::PRN,þið,మీరు
745,sie::PRN,þær,వారు
746,sie::PRN,þeir,వారు
747,was::FPRN,hvað,ఏమి
748,wer::FPRN,hver,ఎవడు
749,wo::FADV,hvar,ఎక్కడ
750,wohin::FADV,hvert,ఎందుకు
751,wie::FADV,hvernig,ఎట్టు
752,warum::FADV,hvers vegna,ఏల
753,wieviel::FNUM,hve mikill,ఎంత
754,eins::NUM,einn,ఒకటి
755,zwei::NUM,tveir,రెండు
756,drei::NUM,þrír,మూడు
757,vier::NUM,fjórir,నాలుగు
758,fünf::NUM,fimm,అయిదు
759,sechs::NUM,sex,ఆఱు
760,sieben::NUM,sjö,ఏరు
761,acht::NUM,átta,ఎనిమదు
762,neun::NUM,níu,తొమ్మిది
763,zehn::NUM,tíu,పది
764,elf::NUM,ellefu,పదునొకొండు
765,zwölf::NUM,tólf,పండ్రండు
766,zwanzig::NUM,tuttugu,ఇరుపది
767,dreißig::NUM,þrjátíu,ముప్పది
768,vierzig::NUM,fjörutíu,నలువది
769,fünfzig::NUM,fimmtíu,ఏబది
770,sechzig::NUM,sextíu,అరుపది
771,siebzig::NUM,sjötíu,డెబ్బది
772,achtzig::NUM,áttatíu,ఎనుబది
773,neunzig::NUM,níutíu,తొంబది
774,hundert::NUM,hundrað,నూఱు
775,tausend::NUM,þúsund,వేయి
776,und::CNJ,og,మఱియు
777,oder::CNJ,eða,లేక
778,stehen::V,standa,నిలుచు
779,sitzen::V,sitja,కూర్చుండు
780,liegen::V,liggja,పండుకొనుట
781,hängen::V,hanga,వ్రేలాడదీయు
782,werden::V,verða,అగు
783,passieren::V,gerast,సంభవించు
784,beginnen::V,byrja,ఆరంభించు
785,enden::V,enda,తీరుట
786,enden::V,lykta,తీరుట
787,wechseln::V,skipta,మార్చు
788,aufgehen[Sonne]::V,koma upp,ఉదయించు
789,untergehen[Sonne]::V,ganga til viðar,అస్తమించు
790,scheinen[Sonne]::V,skína,ప్రకాశించు
791,donnern::V,þruma,ఉరుముట
792,wehen::V,blása,దురద్పప్టము
793,strömen::V,streyma,పారుట
794,fließen::V,fljóta,ప్రవహించు
795,sich drehen::V,snúast,తిరుగు
796,schwanken::V,riða,ఆడించుట
797,schwanken::V,rugga,ఆడించుట
798,schwingen::V,sveiflast,ఊగుట
799,fallen::V,falla,పడు
800,brennen::V,brenna,కాలుట
801,rauchen::V,reykja,పొగసుట
802,regnen::V,rigna,కురిపించుట
803,gefrieren::V,frjósa,గడ్డకట్టు
804,tauen::V,þiðna,కరగు
805,schmelzen::V,bráðna,కరగు
806,trocknen::V,þorna,యెండుట
807,sieden::V,sjóða,ఉడుకు
808,faulen::V,rotna,క్రుళ్లు
809,verfaulen::V,rotna,క్షిణించు
810,reißen::V,rifna,చించు
811,versinken::V,sökkva,మునుగు
812,vergehen::V,líða,సంభవించు
813,erscheinen::V,birtast,కనబడు
814,verschwinden::V,hverfa,అదృశ్యమగు
815,sinken::V,síga,ముణుగుట
816,abnehmen::V,lækka,తగ్గు
817,abnehmen::V,minnka,తగ్గు
818,zunehmen::V,aukast,పెరుగుట
819,steigen::V,stíga,లేచు
820,wachsen::V,vaxa,పెరుగు
821,glänzen::V,glóa,ప్రకాశించు
822,glänzen::V,glampa,ప్రకాశించు
823,funkeln::V,leiftra,ప్రకాశించు
824,lärmen::V,hafa hátt,అరుచుట
825,läuten::V,hringja,మేళవించుట
826,klingeln::V,hringja,వాయించుట
827,klirren::V,glamra,ఘంటానాదము
828,klirren::V,skrölta,ఘంటానాదము
829,brausen::V,ólga,గర్జించు
830,rauschen::V,suða,చటచటమనుట
831,klingen::V,hljóma,ధ్వనించుట
832,bellen::V,gelta,అఱచు
833,heulen::V,væla,కూయు
834,heulen::V,ýlfra,కూయు
835,blasen::V,blása,దురద్పప్టము
836,pfeifen::V,blístra,ఈలవేయు
837,schreien::V,æpa,అఱచు
838,stöhnen::V,stynja,మూలుగు
839,zittern::V,titra,వణకు
840,zittern::V,skjálfa,వణకు
841,leben::V,lifa,జీవించుట
842,geboren werden::V,fæðast,పుట్టుట
843,atmen::V,anda,ఉపిరి తీయు
844,atmen::V,draga andann,ఉపిరి తీయు
845,trinken::V,drekka,త్రాగు
846,essen::V,borða,తిను
847,schlucken::V,kingja,మ్రింగు
848,müde werden::V,þreytast,అలయు
849,einschlafen::V,sofna,నిద్రించు
850,schlafen::V,sofa,నిద్రురించు
851,aufwachen::V,vakna,మేలుకొను
852,aufstehen::V,fara á fætur,లేచు
853,sich erholen::V,hvíla sig,నడ్డి వాల్చు
854,krank werden::V,veikjast,జబ్బుపడు
855,krank werden::V,verða veikur,జబ్బుపడు
856,krank sein::V,vera veikur,జబ్బు చేయు
857,schmerzen::V,kenna til,నొచ్చుట
858,husten::V,hósta,దగ్గుట
859,genesen::V,batna,కుదురుట
860,genesen::V,frískast,కుదురుట
861,sterben::V,deyja,మరణించు
862,umkommen::V,farast,నశించు
863,sich bewegen::V,bifast,కదలు
864,sich rühren::V,hreyfast,కదలు
865,sich erheben::V,standa upp,లేచు
866,sich setzen::V,setjast,కూర్చుణ్డు
867,hinfallen::V,detta,దొర్లు
868,laufen::V,labba,నడచు
869,schreiten::V,ganga,అడుగుపెట్టుట
870,spazierengehen::V,ganga sér til skemmtunar,పచారు చేయు
871,eilen::V,fara hratt,తొందరపడు
872,sich beeilen::V,flýta sér,త్వరపెట్టు
873,sausen::V,þjóta,విసరికొట్టు
874,rennen::V,hlaupa,పరుగెత్తు
875,springen::V,stökkva,దుముకు
876,klettern::V,klifra,ఎక్కు
877,schaukeln::V,róla,ఉయ్యాల ఊగు 
878,schaukeln::V,rugga,ఉయ్యాల ఊగు 
879,kriechen::V,skríða,ప్రాకు
880,schwimmen::V,synda,ఈదు
881,tauchen::V,kafa,మునుగు
882,rudern::V,róa,తెడ్లతోఁగడపు
883,fahren::V,aka,నడపు
884,fahren::V,fara,నడపు
885,fliegen::V,fljúga,ఎగురు
886,gehen::V,fara,పోవు
887,gehen::V,ganga,పోవు
888,weggehen::V,fara burt,బయలుదేరు
889,weggehen::V,ganga burt,బయలుదేరు
890,abfahren::V,aka burt,విడిచిపోవు
891,anhalten::V,stöðva,నిలుపు
892,hineingehen::V,ganga inn,ప్రవేశించు
893,eintreten::V,koma inn,ప్రవేశించు
894,eintreten::V,ganga inn,ప్రవేశించు
895,kommen::V,koma,వచ్చు
896,ankommen::V,koma til,వచ్చి చేరు
897,zurückkommen::V,koma til baka,తిరిగీవచ్చుట
898,bleiben::V,haldast,ఉండు
899,bleiben::V,vera kyrr,ఉండు
900,warten::V,bíða,కనిపెట్టు
901,erwarten::V,búast við,నిరిక్షించు
902,erwarten::V,eiga von á,నిరిక్షించు
903,suchen::V,leita,వెదకు
904,finden::V,finna,కనుగొను
905,versuchen::V,reyna,ప్రయత్నించు
906,vorbereiten::V,undirbúa,తయారుచేయు
907,lieben::V,elska,ప్రేమించు
908,mögen::V,þykja gott,ఇష్టపడు
909,mögen::V,falla í geð,ఇష్టపడు
910,lachen::V,hlæja,నవ్వు
911,rühren::V,snerta,గుండె తాకు
912,weinen::V,gráta,వీడ్చు
913,schimpfen::V,skammast,గొణుగు
914,sich ärgern::V,sárna,అలుగు
915,sich ärgern::V,gremjast,అలుగు
916,sich fürchten::V,óttast,భయపడు
917,fürchten::V,óttast,భయపడు
918,fliehen::V,flýja,పాఱిపోపు
919,flüchten::V,strjúka,తప్పించుకొను
920,sehen::V,sjá,చూచు
921,anschauen::V,horfa á,చూచు
922,ansehen::V,líta á,కాచియుండు
923,hören::V,heyra,విను
924,zuhören::V,hlusta,విను
925,probieren::V,smakka,చవిచూచుట
926,riechen::V,þefa,వాసనచూచు
927,fühlen::V,finna til,స్పర్శించుట
928,scheinen::V,virðast,కనబడు
929,zu sehen sein::V,vera að sjá,చూవు
930,vernehmen::V,heyra,విను
931,vernehmen::V,greina,విను
932,frieren::V,frjósa,చలికి వడకు
933,tun::V,gera,చేయు
934,können::V,geta,గల
935,wollen::V,ætla,కోరు
936,wollen::V,vilja,కోరు
937,anfangen::V,hefja,ఆరంభించు
938,beenden::V,enda,ముగించు
939,beenden::V,ljúka,ముగించు
940,aufhören::V,lykta,నిలుపు
941,gelingen::V,heppnast,గెలుపాందు
942,geraten::V,lukkast,వెలువడు
943,öffnen::V,opna,తెఱచు
944,schließen::V,loka,మూయు
945,stellen::V,láta,ఉంచు
946,stellen::V,setja,ఉంచు
947,setzen::V,láta,ఉంచు
948,setzen::V,setja,ఉంచు
949,legen::V,láta,పెట్టు
950,legen::V,leggja,పెట్టు
951,berühren::V,koma við,తాకు
952,verbinden::V,sameina,చేర్చుట
953,bedecken::V,hylja,మూయు
954,aufhängen::V,hengja,వ్రేలాడదీయు
955,aufhängen::V,hengja upp,వ్రేలాడదీయు
956,anzünden::V,kveikja í,వెలిగించు
957,aufheben::V,taka upp,సేకరించు
958,aufheben::V,lyfta upp,సేకరించు
959,zurücklassen::V,skilja eftir,విడుచు
960,verlieren::V,týna,పోగొట్టుకొను
961,verlieren::V,glata,పోగొట్టుకొను
962,fallen lassen::V,missa,జాఱవిడుచు
963,machen::V,búa til,చేయు
964,herstellen::V,framleiða,ఉత్పత్తిచేయు
965,bauen::V,smíða,నిర్మించు
966,bauen::V,byggja,నిర్మించు
967,reparieren::V,gera við,సరిచేయు
968,verbessern::V,bæta,వృద్ధి చేయు
969,ändern::V,breyta,మార్చు
970,graben::V,grafa,త్రవ్వు
971,beugen::V,beygja,వంచు
972,biegen::V,sveigja,వంచు
973,drehen::V,snúa,నూలువడుకు
974,wenden::V,snúa,త్రిప్పు
975,wenden::V,venda,త్రిప్పు
976,umdrehen::V,venda,త్రిప్పు
977,umdrehen::V,snúa við,త్రిప్పు
978,heben::V,hefja,ఎత్తు
979,hochheben::V,lyfta upp,ఎత్తు
980,ergreifen::V,grípa,వశపఱచుకొను
981,halten::V,rúma,ఉంచు
982,halten::V,halda,ఉంచు
983,drücken::V,þjá,అణచు
984,drücken::V,þrýsta,అణచు
985,schieben::V,ýta,నొక్కు
986,kratzen::V,klóra,గోకు
987,lecken::V,sleikja,నాకు
988,beißen::V,bíta,కఱచు
989,abreißen::V,rífa af,తెగతెంచు
990,abreißen::V,rífa frá,తెగతెంచు
991,abschneiden::V,skera af,తెగకొట్టు
992,abschneiden::V,klippa af,తెగకొట్టు
993,binden::V,binda,కట్టు
994,stecken::V,stinga,తగులుకొనివుండుట
995,brechen::V,brjóta,పగులగొట్టు
996,klopfen::V,berja,కొట్టు
997,klopfen::V,klappa,కొట్టు
998,hauen::V,berja,కొట్టు
999,hauen::V,höggva,కొట్టు
1000,kleben::V,líma,అంటుకొను
1001,reiben::V,núa,రాచు
1002,streichen::V,smyrja,వ్యాపింపజేయు
1003,schleifen::V,slípa,రాచు
1004,schneiden::V,skera,కోయు
1005,schneiden::V,klippa,కోయు
1006,rütteln::V,skaka,కుదిలించుట
1007,schütteln::V,hrista,కదల్చు
1008,schwenken::V,sveifla,ఊచుట
1009,schütten::V,hella,పోయు
1010,füllen::V,fylla,నింపు
1011,einwickeln::V,vefja inn í,చుట్టు
1012,tragen::V,bera,మోయు
1013,schleppen::V,draga,ఈడ్చు
1014,ziehen::V,toga,ఈడ్చు
1015,ziehen::V,draga,ఈడ్చు
1016,aufbewahren::V,geyma,కాపాడు
1017,werfen::V,kasta,విసరు
1018,fangen::V,grípa,పట్టుకొను
1019,packen::V,þrífa í,పట్టుకొను
1020,verstecken::V,fela,దాచు
1021,teilen::V,deila,భాగించు
1022,schicken::V,senda,పంపు
1023,bringen::V,færa,తెచ్చు
1024,bringen::V,flytja,తెచ్చు
1025,hinzufügen::V,bæta við,చేర్చు
1026,bekommen::V,hljóta,సంపాదించు
1027,bekommen::V,ná,సంపాదించు
1028,erhalten::V,fá,పుచ్చుకొను
1029,nehmen::V,taka,తీసికొను
1030,wählen::V,velja,ఇష్టపడు
1031,auswählen::V,velja úr,ఏరుకొను
1032,bewahren::V,gæta,భద్రపఱుచు
1033,bewahren::V,vernda,భద్రపఱుచు
1034,behindern::V,varna,అడ్డగించుట
1035,verderben::V,spilla,చెఱచు
1036,beschädigen::V,skemma,చెరుపుట
1037,zerbrechen::V,brjóta,పగులగొట్టు
1038,zerreißen::V,rífa,చించు
1039,zerreißen::V,rífa sundur,చించు
1040,zerstören::V,rífa niður,వాశనము చేయు
1041,verbrennen::V,brenna,కాల్చు
1042,geben::V,gefa,ఇచ్చు
1043,reichen::V,rétta,అందుకొనుట
1044,schenken::V,gefa,అర్పించు
1045,versprechen::V,lofa,వాగ్దత్తము చేయు
1046,versprechen::V,heita,వాగ్దత్తము చేయు
1047,wünschen::V,óska,కోరు
1048,loben::V,lofa,స్తుతించు
1049,loben::V,hrósa,స్తుతించు
1050,küssen::V,kyssa,ముద్దుపెట్టుకొను
1051,wiegen::V,rugga,ఊచుట
1052,zudecken::V,þekja,మూయు
1053,zudecken::V,breiða yfir,మూయు
1054,wecken::V,vekja,నిద్రపలేపుట
1055,zeigen::V,sýna,చూవు
1056,führen::V,leiða,దారిచూపు
1057,lehren::V,kenna,బోధించు
1058,unterrichten::V,fræða,నేర్పు
1059,aufziehen::V,ala upp,పెంచు
1060,leiten::V,stjórna,తీసుకపోవుట
1061,antreiben::V,hvetja,ప్రేరేపించు
1062,lassen::V,láta,అనుమతించు
1063,einladen::V,bjóða heim,ఆహ్వానించు
1064,vereinigen::V,sameina,కూడుట
1065,besuchen::V,heimsækja,పోయి చూచు
1066,treffen::V,hitta,కలియు
1067,sich versammeln::V,safnast saman,కూర్చు
1068,spielen::V,leika sér,ఆట లాడు
1069,singen::V,syngja,పాడు
1070,tanzen::V,dansa,నృత్యముచేయు
1071,sich trennen::V,skiljast,ఎడబాయుట
1072,verlassen::V,yfirgefa,విడుచు
1073,retten::V,bjarga,తప్పించుట
1074,bewachen::V,gæta,కాపాడు
1075,bewachen::V,hafa vörð á,కాపాడు
1076,schützen::V,vernda,రక్షించు
1077,verteidigen::V,verja,రక్షించు
1078,sich schlagen::V,slást,జగడమాడు
1079,sich schlagen::V,berjast,జగడమాడు
1080,schießen::V,skjóta,కాల్చు
1081,siegen::V,sigra,గెలుచు
1082,ärgern::V,ergja,పీడించుట
1083,ärgern::V,skaprauna,పీడించుట
1084,schlagen::V,slá,కొట్టు
1085,schlagen::V,lemja,కొట్టు
1086,treten::V,sparka,తన్ను
1087,stechen::V,stinga,కుట్టు
1088,stoßen::V,hrinda,గెంటు
1089,stehlen::V,stela,దొంగిలించు
1090,stören::V,trufla,కలతపఱచు
1091,belästigen::V,ónáða,పీడించు
1092,verbergen::V,leyna,దాచు
1093,täuschen::V,gabba,మోసము చేయు
1094,täuschen::V,blekkja,మోసము చేయు
1095,betrügen::V,svíkja,మోసపుచ్చు
1096,betrügen::V,blekkja,మోసపుచ్చు
1097,töten::V,drepa,చంపు
1098,wohnen::V,búa,నివసించు
1099,arbeiten::V,vinna,పనిచేయు
1100,sammeln::V,safna,ప్రోగుచేయు
1101,pflücken::V,tína,యేరుట
1102,pflücken::V,reyta,యేరుట
1103,jagen::V,veiða,వేటాడు
1104,fischen::V,fiska,వెదకు
1105,fassen::V,veiða,పట్టుకొమ
1106,hüten::V,gæta,మందచేరుట
1107,hüten::V,vakta,మందచేరుట
1108,treiben::V,reka,నడపు
1109,anbinden::V,binda við,కట్టు
1110,anbinden::V,binda fast,కట్టు
1111,füttern::V,fóðra,భోజనము పెట్టు
1112,melken::V,mjólka,పాలు పితుకు
1113,hacken::V,höggva,నఱకు
1114,gießen::V,hella,నీళ్ళుకట్టుట
1115,reifen::V,þroskast,పండుట
1116,zubereiten::V,elda,వండు
1117,zubereiten::V,tilbúa,వండు
1118,kochen::V,sjóða,వండు
1119,backen::V,baka,రొట్టెకాల్చు
1120,braten::V,steikja,వేపు
1121,umrühren::V,hræra í,కదులుట
1122,stricken::V,prjóna,అల్లు
1123,nähen::V,sauma,కుట్టు
1124,färben::V,lita,రంగు వేయు
1125,reinigen::V,hreinsa,శుభ్రము చేయు
1126,waschen::V,þvo,కడుగు
1127,abwischen::V,þerra,తుడుచు
1128,spülen::V,skola,నీటిలో జడించు
1129,spülen::V,þvo upp,నీటిలో జడించు
1130,fegen::V,sópa,ఊడ్చు
1131,fegen::V,hreinsa,ఊడ్చు
1132,kehren::V,sópa,ఊడ్చు
1133,baden::V,baða sig,స్నానము చేయు
1134,sich waschen::V,þvo sér,కడుగు
1135,ausziehen::V,fara úr,విప్పు
1136,anziehen::V,fara í,ధరించు
1137,sich anziehen::V,klæðast,బట్టలు వేసుకొను
1138,sich anziehen::V,klæðast,తొడుగుకొను
1139,kämmen::V,greiða,దువ్వుట
1140,schmücken::V,prýða,అలంకరించు
1141,schmücken::V,skreyta,అలంకరించు
1142,sagen::V,segja,చెప్పు
1143,sprechen::V,tala,చెప్పు
1144,reden::V,ræða,మాటలాడు
1145,sich unterhalten::V,spjalla,ముచ్చటలాడు
1146,sich unterhalten::V,ræðast við,ముచ్చటలాడు
1147,fragen::V,spyrja,ప్రశ్నించు
1148,bitten::V,biðja,కోరు
1149,erzählen::V,segja frá,చెప్పు
1150,mitteilen::V,tilkynna,తెలియజేయు
1151,nennen::V,nefna,పేరు వెట్టు
1152,rufen::V,kalla,పిలుచు
1153,prahlen::V,gorta,జల్లి
1154,übersetzen::V,þýða,తర్జుమాచేయు
1155,denken::V,hugsa,ఆలోచించు
1156,glauben::V,trúa,నమ్ము
1157,bemerken::V,taka eftir,గుర్తించు
1158,erkennen::V,þekkja,గుర్తించు
1159,begreifen::V,skilja,గ్రహించు
1160,verstehen::V,skilja,గ్రహించు
1161,lernen::V,læra,నేర్చు కొను
1162,wissen::V,vita,తెలిసికొను
1163,sich erinnern an::V,minnast,జ్ఞాపకముంచుకొను
1164,vergessen::V,gleyma,మఱచిపోవు
1165,messen::V,mæla,కొలుచుట
1166,zählen::V,telja,లెక్కపెట్టు
1167,rechnen::V,reikna,లెక్కపెట్టు
1168,lesen::V,lesa,చదువు
1169,malen::V,mála,పూనుట
1170,zeichnen::V,teikna,వ్రాసుట
1171,schreiben::V,skrifa,వ్రాయు
1172,besitzen::V,hafa,కలిగియుండు
1173,kaufen::V,kaupa,కొను
1174,verkaufen::V,selja,అమ్ము
1175,bezahlen::V,borga,చెల్లించు
1176,zahlen::V,borga,చెల్లించు
1177,beherrschen::V,hafa á valdi sínu,ఏలు
1178,ertragen::V,þola,భరించు
