,Concept_ID,fr,mn
820,kräftig::A,vigoureux,чийрэг
821,stark::A,fort,хүчтэй
822,stark::A,fort,чадалтай
823,stark::A,puissant,хүчтэй
824,stark::A,puissant,чадалтай
825,schwach::A,faible,сул
826,fett::A,gras,тарган
827,fett::A,gras,голигор
828,schlank::A,svelte,голшиг
829,hübsch::A,joli,сайхан
830,hübsch::A,joli,хөөрхөн
831,böse::A,mauvais,муу
832,böse::A,mauvais,хортой
833,dumm::A,sot,тэнэг
834,dumm::A,bête,тэнэг
835,faul::A,fainéant,залхуу
836,faul::A,paresseux,залхуу
837,fleißig::A,appliqué,чармайлтгай
838,geizig::A,avare,харамч
839,klug::A,intelligent,цэцэн
840,geschickt::A,habile,дүйтэй
841,lieb::A,cher,хайрт
842,lieb::A,gentil,хайрт
843,lustig::A,gai,цэнгэлтэй
844,lustig::A,joyeux,цэнгэлтэй
845,sanft::A,doux,наалинхай
846,hungrig::A,affamé,өлөн
847,hungrig::A,affamé,өлссөн
848,krank::A,malade,өвчтэй
849,nackt::A,nu,нүцгэн
850,traurig::A,triste,гунигт
851,lebendig::A,vivant,амьд
852,lebendig::A,vivant,амьтай
853,gut::A,bon,сайн
854,schlecht::A,mauvais,муу
855,schlecht::A,mauvais,өөдгүй
856,richtig::A,juste,зөв
857,richtig::A,juste,зүйтэй
858,richtig::A,correct,зөв
859,richtig::A,correct,зүйтэй
860,schlimm::A,grave,муухай
861,schlimm::A,mauvais,муухай
862,wahr::A,vrai,үнэн
863,wahr::A,vrai,жинхэнэ
864,wahr::A,véritable,үнэн
865,wahr::A,véritable,жинхэнэ
866,alt::A,vieux,хуучин
867,neu::A,neuf,шинэ
868,neu::A,nouveau,шинэ
869,ehemalig::A,ancien,агсан
870,ehemalig::A,ancien,байсан
871,alt[Lebewesen]::A,âgé,өвгөн
872,alt[Lebewesen]::A,âgé,хижээл
873,alt[Lebewesen]::A,vieux,өвгөн
874,alt[Lebewesen]::A,vieux,хижээл
875,jung::A,jeune,залуу
876,arm::A,pauvre,ядуу
877,reich::A,riche,баян
878,reich::A,riche,баялаг
879,bekannt::A,connu,танил
880,berühmt::A,fameux,цуутай
881,berühmt::A,fameux,алдартай
882,berühmt::A,célèbre,цуутай
883,berühmt::A,célèbre,алдартай
884,fremd::A,étranger,харь
885,fremd::A,étranger,гадаад
886,verschieden::A,différent,ондоо
887,verschieden::A,différent,янз янзын
888,nah::A,lié,ойрын
889,nah::A,lié,дөтийн
890,nah::A,proche,ойрын
891,nah::A,proche,дөтийн
892,fern::A,éloigné,холын
893,fern::A,lointain,холын
894,linker::A,gauche,буруу
895,rechter::A,droit,баруун
896,anderer::A,autre,өөр
897,anderer::A,autre,нөгөө
898,erster::A,premier,нэгдэх
899,erster::A,premier,нэгдүгээр
900,zweiter::A,second,хоёрдугаар
901,zweiter::A,deuxième,хоёрдугаар
902,dritter::A,troisième,гуравдугаар
903,letzter::A,dernier,сүүлийн
904,allein::ADV,seul,ганцаараа
905,auf einmal::ADV,à la fois,нэгмөсөн
906,zusammen::ADV,ensemble,цуг
907,zusammen::ADV,ensemble,хамт
908,lange::ADV,longtemps,удаан
909,plötzlich::ADV,tout à coup,гэнэт
910,sofort::ADV,immédiatement,дороо
911,später::ADV,plus tard,дараа
912,jetzt::ADV,maintenant,өнөө
913,heute::ADV,aujourd'hui,өнөө
914,heute::ADV,aujourd'hui,өнөөдөр
915,morgen::ADV,demain,маргааш
916,morgen::ADV,demain,маргаадар
917,bald::ADV,bientôt,түргэн
918,bald::ADV,bientôt,удахгүй
919,dann::ADV,puis,хожим
920,dann::ADV,puis,тэгээд
921,dann::ADV,ensuite,хожим
922,dann::ADV,ensuite,тэгээд
923,gestern::ADV,hier,өчигдөр
924,einst::ADV,jadis,нэг
925,einst::ADV,autrefois,нэг
926,damals::ADV,alors,тэгэхэд
927,damals::ADV,à l'époque,тэгэхэд
928,danach::ADV,après,тэгээд
929,danach::ADV,après,дараа нь
930,danach::ADV,ensuite,тэгээд
931,danach::ADV,ensuite,дараа нь
932,vorher::ADV,auparavant,урьд
933,zuerst::ADV,d'abord,анх
934,zuerst::ADV,d'abord,эхлээд
935,zuerst::ADV,premièrement,анх
936,zuerst::ADV,premièrement,эхлээд
937,einmal::ADV,une fois,нэг удаа
938,manchmal::ADV,parfois,хааяа
939,manchmal::ADV,parfois,заримдаа
940,manchmal::ADV,quelquefois,хааяа
941,manchmal::ADV,quelquefois,заримдаа
942,oft::ADV,souvent,олонтоо
943,immer::ADV,toujours,байнга
944,niemals::ADV,ne ... jamais,хэзээ ч
945,niemals::ADV,ne ... jamais,хэдийд ч
946,hier::ADV,ici,энд
947,hierhin::ADV,par ici,нааш
948,von hier::ADV,d'ici,эндээс
949,dort::ADV,là,тэнд
950,dort::ADV,là-bas,тэнд
951,dorthin::ADV,y,тийш
952,dorthin::ADV,par là,тийш
953,geradeaus::ADV,tout droit,шулуун
954,vorwärts::ADV,en avant,урагшаа
955,rückwärts::ADV,en arrière,буцаан
956,rückwärts::ADV,en arrière,сөөргөө
957,zurück::ADV,de retour,буцаж
958,zurück::ADV,de retour,гэдрэг
959,unten::ADV,en bas,дор
960,unten::ADV,au-dessous,дор
961,hinab::ADV,en bas,уруу
962,hinab::ADV,vers le bas,уруу
963,oben::ADV,dessus,дээр
964,oben::ADV,en haut,дээр
965,hinauf::ADV,en haut,өөд
966,hinauf::ADV,en haut,дээш
967,hinauf::ADV,vers le haut,өөд
968,hinauf::ADV,vers le haut,дээш
969,überall::ADV,partout,хааяагүй
970,überall::ADV,partout,энд тэндгүй
971,nicht::ADV,ne ... pas,эс
972,nicht::ADV,ne ... pas,-гүй
973,ein wenig::ADV,un peu,жаахан
974,kaum::ADV,à peine,арай
975,kaum::ADV,à peine,арай гэж
976,sehr::ADV,très,тун
977,so::ADV,si,тэгж
978,so::ADV,si,ингээд
979,so::ADV,ainsi,тэгж
980,so::ADV,ainsi,ингээд
981,noch::ADV,encore,дахин
982,noch::ADV,encore,дахиад
983,nur::ADV,seulement,зөвхөн
984,nur::ADV,seulement,гагцхүү
985,nur::ADV,ne ... que,зөвхөн
986,nur::ADV,ne ... que,гагцхүү
987,schon::ADV,déjà,нэгэнт
988,wieder::ADV,de nouveau,дахин
989,wieder::ADV,de nouveau,дахиад
990,vergebens::ADV,en vain,хий
991,vor::PRP,devant,өмнө
992,hinter::PRP,derrière,ард
993,unter::PRP,sous,доор
994,unter::PRP,au-dessous de,доор
995,durch::PRP,par,дундуур
996,durch::PRP,à travers,дундуур
997,neben::PRP,à côté de,хажууд
998,zwischen::PRP,entre,завсар
999,zwischen::PRP,entre,хооронд
1000,wegen::PRP,à cause de,төлөө
1001,wegen::PRP,à cause de,дээрээс
1002,dies::PRN,ceci,энэ
1003,das::PRN,ce,тэр
1004,das::PRN,cela,тэр
1005,alles::PRN,tout,цөм
1006,alles::PRN,tout,бүгд
1007,ich::PRN,je,би
1008,ich::PRN,moi,би
1009,du::PRN,tu,чи
1010,du::PRN,toi,чи
1011,er::PRN,il,тэр
1012,er::PRN,il,тэр хүн
1013,er::PRN,lui,тэр
1014,er::PRN,lui,тэр хүн
1015,wir::PRN,nous,бид
1016,ihr::PRN,vous,та нар
1017,sie::PRN,ils,тэд
1018,sie::PRN,elles,тэд
1019,was::FPRN,que,юу
1020,was::FPRN,quoi,юу
1021,wer::FPRN,qui,хэн
1022,wo::FADV,où,хаа
1023,wo::FADV,où,хаана
1024,wohin::FADV,où,хааш
1025,wohin::FADV,où,хаана
1026,wie::FADV,comment,яаж
1027,wie::FADV,comment,хэрхэн
1028,warum::FADV,pourquoi,юунд
1029,warum::FADV,pourquoi,яагаад
1030,wieviel::FNUM,combien,хэдий
1031,wieviel::FNUM,combien,хэд
1032,eins::NUM,un,нэг
1033,zwei::NUM,deux,хоёр
1034,drei::NUM,trois,гурав
1035,vier::NUM,quatre,дөрөв
1036,fünf::NUM,cinq,тав
1037,sechs::NUM,six,зургаа
1038,sieben::NUM,sept,долоо
1039,acht::NUM,huit,найм
1040,neun::NUM,neuf,ес
1041,zehn::NUM,dix,арав
1042,elf::NUM,onze,арван нэг
1043,zwölf::NUM,douze,арван хоёр
1044,zwanzig::NUM,vingt,хорь
1045,dreißig::NUM,trente,гуч
1046,vierzig::NUM,quarante,дөч
1047,fünfzig::NUM,cinquante,тавь
1048,sechzig::NUM,soixante,жар
1049,siebzig::NUM,soixante-dix,дал
1050,achtzig::NUM,quatre-vingt,ная
1051,neunzig::NUM,quatre-vingt-dix,ер
1052,hundert::NUM,cent,зуу
1053,tausend::NUM,mille,мянга
1054,und::CNJ,et,ч
1055,und::CNJ,et,болон
1056,oder::CNJ,ou,буюу
1057,stehen::V,être debout,зогсох
1058,sitzen::V,être assis,суух
1059,liegen::V,être couché,хэвтэх
1060,hängen::V,pendre,өлгөөтэй байх
1061,hängen::V,pendre,дүүжлээтэй байх
1062,werden::V,devenir,болох
1063,passieren::V,se passer,тохиох
1064,beginnen::V,commencer,эхлэх
1065,enden::V,finir,дүүрэх
1066,enden::V,se terminer,дүүрэх
1067,wechseln::V,changer,хувирах
1068,wechseln::V,alterner,хувирах
1069,aufgehen[Sonne]::V,se lever,мандах
1070,untergehen[Sonne]::V,se coucher,жаргах
1071,scheinen[Sonne]::V,briller,гэрэлтэх
1072,donnern::V,tonner,дуугарах
1073,wehen::V,souffler,салхилах
1074,wehen::V,souffler,хөөрөгдөх
1075,strömen::V,affluer,гүйх
1076,strömen::V,affluer,урсах
1077,fließen::V,couler,урсах
1078,sich drehen::V,tourner,эргэлдэх
1079,schwanken::V,osciller,хэлбэлзэх
1080,schwanken::V,chanceler,хэлбэлзэх
1081,schwingen::V,vibrer,ганхах
1082,schwingen::V,vibrer,хэлбэлзэх
1083,schwingen::V,osciller,ганхах
1084,schwingen::V,osciller,хэлбэлзэх
1085,fallen::V,tomber,унах
1086,brennen::V,brûler,шатах
1087,brennen::V,flamber,шатах
1088,rauchen::V,fumer,баагих
1089,regnen::V,pleuvoir,бороо орно
1090,gefrieren::V,geler,хөлдөх
1091,tauen::V,dégeler,хайлах
1092,schmelzen::V,fondre,уярах
1093,trocknen::V,sécher,хатах
1094,sieden::V,bouillir,буцлах
1095,sieden::V,bouillir,даргилах
1096,faulen::V,pourrir,үжрэх
1097,faulen::V,pourrir,өмхийрөх
1098,faulen::V,se putréfier,үжрэх
1099,faulen::V,se putréfier,өмхийрөх
1100,verfaulen::V,pourrir,бээх
1101,verfaulen::V,pourrir,өгрөх
1102,reißen::V,rompre,цуурах
1103,reißen::V,se déchirer,цуурах
1104,versinken::V,s'enfoncer,живэх
1105,vergehen::V,passer,нөгчих
1106,vergehen::V,passer,өнгөрөх
1107,erscheinen::V,apparaître,гарах
1108,erscheinen::V,apparaître,бултайх
1109,verschwinden::V,disparaître,далд орох
1110,verschwinden::V,disparaître,алга болох
1111,sinken::V,descendre,татрах
1112,sinken::V,descendre,доошлох
1113,sinken::V,s'abaisser,татрах
1114,sinken::V,s'abaisser,доошлох
1115,abnehmen::V,diminuer,багасах
1116,abnehmen::V,diminuer,хорогдох
1117,zunehmen::V,augmenter,ихсэх
1118,steigen::V,monter,нэмэгдэх
1119,wachsen::V,croître,өсөх
1120,wachsen::V,croître,ургах
1121,glänzen::V,briller,гилгэнэх
1122,glänzen::V,briller,гилбэгнэх
1123,funkeln::V,étinceler,гялжах
1124,funkeln::V,étinceler,гялалзах
1125,lärmen::V,faire du bruit,шуугих
1126,läuten::V,sonner,цохих
1127,klingeln::V,sonner,хонхдох
1128,klingeln::V,sonner,дуугарах
1129,klirren::V,cliqueter,хангир жингэр хийх
1130,brausen::V,mugir,бургилах
1131,rauschen::V,bruire,сэржигнэх
1132,klingen::V,sonner,хангинах
1133,bellen::V,aboyer,хуцах
1134,heulen::V,hurler,улих
1135,blasen::V,souffler,үлзэх
1136,pfeifen::V,siffler,исгэрэх
1137,schreien::V,crier,хашгирах
1138,stöhnen::V,gémir,ёолох
1139,stöhnen::V,gémir,гэнгэнэх
1140,zittern::V,trembler,дагжих
1141,leben::V,vivre,амьдрах
1142,geboren werden::V,naître,төрөх
1143,atmen::V,respirer,амьсгалах
1144,trinken::V,boire,уух
1145,essen::V,manger,идэх
1146,schlucken::V,avaler,залгих
1147,müde werden::V,se lasser,ядрах
1148,müde werden::V,se fatiguer,ядрах
1149,einschlafen::V,s'endormir,унтчих
1150,schlafen::V,dormir,унтах
1151,aufwachen::V,se réveiller,сэрэх
1152,aufstehen::V,se lever,босох
1153,sich erholen::V,se reposer,амрах
1154,sich erholen::V,se détendre,амрах
1155,krank werden::V,tomber malade,өвдөж эхлэх
1156,krank sein::V,être malade,өвдөх
1157,schmerzen::V,faire mal,өвдөх
1158,schmerzen::V,faire mal,шархирах
1159,husten::V,tousser,ханиах
1160,genesen::V,guérir,засрах
1161,genesen::V,se remettre,засрах
1162,sterben::V,mourir,үхэх
1163,sterben::V,mourir,нас барах
1164,umkommen::V,périr,үхэх
1165,sich bewegen::V,bouger,хөдлөх
1166,sich rühren::V,broncher,хөдлөх
1167,sich erheben::V,se lever,босох
1168,sich setzen::V,s'asseoir,суух
1169,hinfallen::V,tomber,ойчих
1170,laufen::V,marcher,явган явах
1171,laufen::V,aller à pied,явган явах
1172,schreiten::V,marcher,алхах
1173,spazierengehen::V,se promener,зугаалах
1174,eilen::V,courir,хурдлах
1175,sich beeilen::V,se hâter,яарах
1176,sich beeilen::V,se hâter,шамдах
1177,sich beeilen::V,se dépêcher,яарах
1178,sich beeilen::V,se dépêcher,шамдах
1179,sausen::V,filer,давхих
1180,rennen::V,courir,гүйх
1181,springen::V,sauter,харайх
1182,springen::V,sauter,дэвхрэх
1183,klettern::V,grimper,авирах
1184,schaukeln::V,se balancer,ганхалзах
1185,kriechen::V,ramper,мөлхөх
1186,schwimmen::V,nager,сэлэх
1187,tauchen::V,plonger,шунгах
1188,rudern::V,ramer,сэлүүрдэх
1189,fahren::V,aller,явах
1190,fahren::V,rouler,явах
1191,fliegen::V,voler,нисэх
1192,gehen::V,aller,явах
1193,weggehen::V,s'en aller,явах
1194,abfahren::V,partir,одох
1195,abfahren::V,partir,хөдлөх
1196,anhalten::V,s'arrêter,зогсох
1197,hineingehen::V,entrer,орох
1198,eintreten::V,entrer,орох
1199,kommen::V,venir,ирэх
1200,ankommen::V,arriver,хүрэх
1201,zurückkommen::V,revenir,харих
1202,zurückkommen::V,revenir,буцаж ирэх
1203,bleiben::V,rester,үлдэх
1204,bleiben::V,demeurer,үлдэх
1205,warten::V,attendre,хүлээх
1206,erwarten::V,attendre,хүлээх
1207,suchen::V,chercher,эрэх
1208,suchen::V,chercher,бэдрэх
1209,finden::V,trouver,олох
1210,versuchen::V,essayer,оролдох
1211,vorbereiten::V,préparer,бэлтгэх
1212,lieben::V,aimer,янаглах
1213,mögen::V,aimer,таалах
1214,mögen::V,vouloir,таалах
1215,lachen::V,rire,инээх
1216,rühren::V,toucher,сэтгэл уяруулах
1217,rühren::V,attendrir,сэтгэл уяруулах
1218,weinen::V,pleurer,уйлах
1219,schimpfen::V,gronder,хараах
1220,sich ärgern::V,se fâcher,уурлах
1221,sich fürchten::V,avoir peur,айх
1222,fürchten::V,craindre,айх
1223,fürchten::V,avoir peur de,айх
1224,fliehen::V,fuir,зугтах
1225,fliehen::V,fuir,гүйж очих
1226,flüchten::V,s'enfuir,оргох
1227,sehen::V,voir,үзэх
1228,anschauen::V,regarder,харах
1229,ansehen::V,regarder,харах
1230,hören::V,entendre,дуулах
1231,zuhören::V,écouter,чагнах
1232,probieren::V,goûter,амсаж үзэх
1233,riechen::V,sentir,үнэрлэх
1234,fühlen::V,sentir,мэдрэх
1235,scheinen::V,sembler,шиг үзэгдэх
1236,scheinen::V,paraître,шиг үзэгдэх
1237,zu sehen sein::V,se voir,үзэгдэх
1238,zu sehen sein::V,se voir,харагдах
1239,zu sehen sein::V,être visible,үзэгдэх
1240,zu sehen sein::V,être visible,харагдах
1241,vernehmen::V,entendre,дуулах
1242,vernehmen::V,percevoir,дуулах
1243,frieren::V,avoir froid,даарах
1244,tun::V,faire,хийх
1245,tun::V,faire,үйлдэх
1246,können::V,savoir,болох
1247,können::V,pouvoir,болох
1248,wollen::V,vouloir,хүсэх
1249,anfangen::V,commencer,эхлэх
1250,beenden::V,finir,дуусгах
1251,beenden::V,terminer,дуусгах
1252,aufhören::V,cesser,болих
1253,aufhören::V,cesser,зогсох
1254,aufhören::V,arrêter,болих
1255,aufhören::V,arrêter,зогсох
1256,gelingen::V,réussir,бүтэх
1257,geraten::V,réussir,илрэх
1258,öffnen::V,ouvrir,нээх
1259,öffnen::V,ouvrir,тайлах
1260,schließen::V,fermer,хаах
1261,stellen::V,poser,тавих
1262,stellen::V,poser,босгох
1263,stellen::V,mettre,тавих
1264,stellen::V,mettre,босгох
1265,setzen::V,placer,суулгах
1266,legen::V,placer,хийх
1267,legen::V,placer,тавих
1268,berühren::V,toucher,шүргэх
1269,verbinden::V,lier,залгах
1270,bedecken::V,couvrir,бүрэх
1271,aufhängen::V,accrocher,өлгөх
1272,aufhängen::V,accrocher,дүүжлэх
1273,anzünden::V,allumer,асаах
1274,anzünden::V,allumer,ноцоох
1275,aufheben::V,ramasser,өргөх
1276,zurücklassen::V,laisser,орхих
1277,zurücklassen::V,laisser,үлдээх
1278,verlieren::V,perdre,гээх
1279,fallen lassen::V,lâcher,унагах
1280,fallen lassen::V,laisser tomber,унагах
1281,machen::V,faire,хийх
1282,machen::V,faire,гаргах
1283,herstellen::V,produire,бүтээх
1284,herstellen::V,fabriquer,бүтээх
1285,bauen::V,bâtir,барих
1286,bauen::V,construire,барих
1287,reparieren::V,réparer,засах
1288,reparieren::V,réparer,сэлбэх
1289,verbessern::V,améliorer,засах
1290,verbessern::V,améliorer,сайжруулах
1291,ändern::V,changer,өөрчлөх
1292,ändern::V,modifier,өөрчлөх
1293,graben::V,creuser,малтах
1294,beugen::V,plier,бөгтийлгөх
1295,beugen::V,ployer,бөгтийлгөх
1296,biegen::V,courber,матах
1297,biegen::V,courber,муруйлгах
1298,drehen::V,tordre,эргүүлэх
1299,drehen::V,tourner,эргүүлэх
1300,wenden::V,retourner,эргүүлэх
1301,umdrehen::V,tourner,хөрвүүлэх
1302,heben::V,soulever,өргөх
1303,hochheben::V,lever,өргөх
1304,ergreifen::V,saisir,атгах
1305,ergreifen::V,prendre,атгах
1306,halten::V,tenir,барих
1307,drücken::V,presser,дарах
1308,schieben::V,pousser,түлхэх
1309,kratzen::V,gratter,хусах
1310,kratzen::V,gratter,маажих
1311,kratzen::V,égratigner,хусах
1312,kratzen::V,égratigner,маажих
1313,lecken::V,lécher,долоох
1314,beißen::V,mordre,зуух
1315,beißen::V,mordre,хазах
1316,abreißen::V,arracher,таслах
1317,abschneiden::V,couper,тайрах
1318,binden::V,lier,боох
1319,binden::V,lier,хүлэх
1320,binden::V,attacher,боох
1321,binden::V,attacher,хүлэх
1322,stecken::V,enfoncer,шаах
1323,stecken::V,enfoncer,шигтгэх
1324,brechen::V,rompre,хугалах
1325,klopfen::V,frapper,цохих
1326,klopfen::V,frapper,тогших
1327,hauen::V,frapper,дэлдэх
1328,kleben::V,coller,наах
1329,reiben::V,frotter,нухах
1330,reiben::V,frotter,нидчих
1331,streichen::V,empâter,нялах
1332,streichen::V,empâter,түрхэх
1333,schleifen::V,affiler,билүүдэх
1334,schleifen::V,affiler,гуранздах
1335,schleifen::V,aiguiser,билүүдэх
1336,schleifen::V,aiguiser,гуранздах
1337,schneiden::V,couper,огтлох
1338,schneiden::V,trancher,огтлох
1339,rütteln::V,cahoter,холхнулах
1340,schütteln::V,secouer,сэгсрэх
1341,schwenken::V,agiter,дэвэх
1342,schwenken::V,agiter,даллах
1343,schütten::V,verser,цутгах
1344,schütten::V,verser,аягалах
1345,füllen::V,remplir,дүүргэх
1346,einwickeln::V,envelopper,боох
1347,einwickeln::V,envelopper,ороох
1348,tragen::V,porter,авчрах
1349,schleppen::V,traîner,чирэх
1350,ziehen::V,tirer,татах
1351,aufbewahren::V,garder,хадгалах
1352,aufbewahren::V,conserver,хадгалах
1353,werfen::V,jeter,хаях
1354,werfen::V,jeter,шидэх
1355,werfen::V,lancer,хаях
1356,werfen::V,lancer,шидэх
1357,fangen::V,attraper,барих
1358,packen::V,agripper,шүүрэх
1359,verstecken::V,cacher,нуух
1360,teilen::V,diviser,хуваах
1361,schicken::V,envoyer,илгээх
1362,schicken::V,envoyer,явуулах
1363,bringen::V,apporter,авчрах
1364,bringen::V,apporter,аваачих
1365,hinzufügen::V,ajouter,нэмэх
1366,bekommen::V,obtenir,хүлээн авах
1367,erhalten::V,recevoir,хүлээн авах
1368,nehmen::V,prendre,авах
1369,wählen::V,choisir,сонгох
1370,auswählen::V,choisir,шилэх
1371,auswählen::V,sélectionner,шилэх
1372,bewahren::V,préserver,гамнах
1373,behindern::V,gêner,саад хийх
1374,behindern::V,gêner,тотгор болох
1375,verderben::V,gâter,эвдэх
1376,verderben::V,corrompre,эвдэх
1377,beschädigen::V,endommager,гэмтээх
1378,zerbrechen::V,casser,хагалах
1379,zerbrechen::V,casser,хага цохих
1380,zerreißen::V,déchirer,урах
1381,zerstören::V,détruire,эвдэх
1382,zerstören::V,détruire,сүйтгэх
1383,verbrennen::V,brûler,шатаах
1384,geben::V,donner,өгөх
1385,reichen::V,tendre,өгөх
1386,reichen::V,tendre,дамжуулах
1387,schenken::V,offrir,бэлэглэх
1388,versprechen::V,promettre,амлах
1389,wünschen::V,souhaiter,ерөөх
1390,loben::V,louer,магтах
1391,loben::V,louer,сайшаах
1392,küssen::V,embrasser,озох
1393,küssen::V,embrasser,үнсэх
1394,wiegen::V,bercer,бүүвэйлэх
1395,zudecken::V,couvrir,хучих
1396,zudecken::V,couvrir,бүтээх
1397,wecken::V,éveiller,сэрээх
1398,wecken::V,réveiller,сэрээх
1399,zeigen::V,montrer,үзүүлэх
1400,zeigen::V,faire voir,үзүүлэх
1401,führen::V,guider,хөтлөх
1402,lehren::V,apprendre,заах
1403,unterrichten::V,instruire,сургах
1404,aufziehen::V,élever,өсгөх
1405,aufziehen::V,élever,хүмүүжүүлэх
1406,leiten::V,diriger,удирдах
1407,leiten::V,conduire,удирдах
1408,antreiben::V,pousser,шамдуулах
1409,lassen::V,faire,-уулах
1410,einladen::V,inviter,залах
1411,vereinigen::V,unir,нэгтгэх
1412,vereinigen::V,unir,хамтруулах
1413,vereinigen::V,réunir,нэгтгэх
1414,vereinigen::V,réunir,хамтруулах
1415,besuchen::V,visiter,зочлох
1416,besuchen::V,aller voir,зочлох
1417,treffen::V,rencontrer,учрах
1418,treffen::V,rencontrer,дайралдах
1419,sich versammeln::V,s'assembler,хуралдах
1420,spielen::V,jouer,наадах
1421,singen::V,chanter,дуулах
1422,tanzen::V,danser,бүжиглэх
1423,sich trennen::V,se séparer,салах
1424,verlassen::V,quitter,хаях
1425,retten::V,sauver,гэтэлгэх
1426,bewachen::V,garder,сахих
1427,schützen::V,protéger,хамгаалах
1428,verteidigen::V,défendre,хамгаалах
1429,sich schlagen::V,se taper,зодолдох
1430,schießen::V,tirer,харвах
1431,schießen::V,tirer,буу буудах
1432,siegen::V,vaincre,ялах
1433,ärgern::V,agacer,уурлуулах
1434,ärgern::V,agacer,уур хүргэх
1435,schlagen::V,battre,цохих
1436,schlagen::V,frapper,цохих
1437,treten::V,botter,өшиглөх
1438,treten::V,donner un coup de pied à,өшиглөх
1439,stechen::V,piquer,хатгах
1440,stoßen::V,heurter,ёврох
1441,stoßen::V,heurter,нудрах
1442,stehlen::V,voler,хулгайлах
1443,stören::V,gêner,саад болох
1444,stören::V,déranger,саад болох
1445,belästigen::V,molester,зовоох
1446,belästigen::V,molester,амраахгүй байх
1447,belästigen::V,importuner,зовоох
1448,belästigen::V,importuner,амраахгүй байх
1449,verbergen::V,cacher,нуух
1450,verbergen::V,cacher,далдлах
1451,verbergen::V,dissimuler,нуух
1452,verbergen::V,dissimuler,далдлах
1453,täuschen::V,abuser,мэхлэх
1454,täuschen::V,tromper,мэхлэх
1455,betrügen::V,duper,хуурах
1456,betrügen::V,frauder,хуурах
1457,töten::V,tuer,алах
1458,wohnen::V,habiter,суух
1459,wohnen::V,habiter,амьдрах
1460,wohnen::V,demeurer,суух
1461,wohnen::V,demeurer,амьдрах
1462,arbeiten::V,travailler,ажиллах
1463,arbeiten::V,travailler,хөдөлмөрлөх
1464,sammeln::V,collectionner,түүх
1465,sammeln::V,collectionner,хураах
1466,pflücken::V,cueillir,түүх
1467,jagen::V,chasser,агнах
1468,jagen::V,chasser,гөрөөлөх
1469,fischen::V,pêcher,загасчлах
1470,fischen::V,pêcher,загас барих
1471,fassen::V,capturer,барих
1472,hüten::V,garder,маллах
1473,hüten::V,garder,хариулах
1474,treiben::V,mener,туух
1475,anbinden::V,attacher,уях
1476,füttern::V,faire manger,тэжээх
1477,melken::V,traire,саах
1478,hacken::V,fendre,цавчих
1479,gießen::V,arroser,услах
1480,reifen::V,mûrir,боловсрох
1481,zubereiten::V,préparer,бэлдэх
1482,kochen::V,cuire,чанах
1483,backen::V,cuire,жигнэх
1484,braten::V,rôtir,шарах
1485,braten::V,rôtir,хайрах
1486,umrühren::V,remuer,хутгах
1487,stricken::V,tricoter,нэхэх
1488,stricken::V,tricoter,сүлжих
1489,nähen::V,coudre,оёх
1490,färben::V,teindre,будах
1491,reinigen::V,nettoyer,арилгах
1492,reinigen::V,nettoyer,цэвэрлэх
1493,waschen::V,laver,угаах
1494,abwischen::V,essuyer,арчих
1495,spülen::V,rincer,зайлах
1496,fegen::V,balayer,хамах
1497,fegen::V,balayer,шүүрдэх
1498,kehren::V,balayer,шүүрдэх
1499,kehren::V,balayer,туужуудах
1500,baden::V,se baigner,усанд орох
1501,sich waschen::V,se laver,биеэ угаах
1502,ausziehen::V,ôter,тайлах
1503,ausziehen::V,enlever,тайлах
1504,anziehen::V,mettre,өмсөх
1505,sich anziehen::V,s'habiller,хувцаслах
1506,kämmen::V,peigner,самнах
1507,schmücken::V,orner,гоёх
1508,schmücken::V,orner,чимэх
1509,schmücken::V,décorer,гоёх
1510,schmücken::V,décorer,чимэх
1511,sagen::V,dire,гэх
1512,sagen::V,dire,хэлэх
1513,sprechen::V,parler,ярих
1514,sprechen::V,parler,өгүүлэх
1515,reden::V,parler,хэлэх
1516,reden::V,parler,хөөрөлдөх
1517,sich unterhalten::V,bavarder,ярилцах
1518,sich unterhalten::V,s'entretenir,ярилцах
1519,fragen::V,demander,асуух
1520,bitten::V,prier,гуйх
1521,erzählen::V,raconter,өгүүлэх
1522,mitteilen::V,communiquer,дуулгах
1523,mitteilen::V,communiquer,мэдээлэх
1524,nennen::V,nommer,нэрлэх
1525,nennen::V,appeler,нэрлэх
1526,rufen::V,appeler,дуудах
1527,prahlen::V,se vanter,бардах
1528,prahlen::V,se vanter,сайрхах
1529,übersetzen::V,traduire,орчуулах
1530,denken::V,penser,санах
1531,glauben::V,croire,итгэх
1532,bemerken::V,remarquer,ажих
1533,bemerken::V,remarquer,ажиглах
1534,bemerken::V,apercevoir,ажих
1535,bemerken::V,apercevoir,ажиглах
1536,erkennen::V,reconnaître,таних
1537,begreifen::V,concevoir,ойлгох
1538,verstehen::V,entendre,мэдэж авах
1539,verstehen::V,comprendre,мэдэж авах
1540,lernen::V,apprendre,сурах
1541,wissen::V,savoir,мэдэх
1542,sich erinnern an::V,se souvenir de,дурсах
1543,vergessen::V,oublier,мартах
1544,messen::V,mesurer,хэмжих
1545,zählen::V,compter,тоолох
1546,rechnen::V,calculer,тооцоох
1547,lesen::V,lire,унших
1548,malen::V,peindre,зурах
1549,zeichnen::V,dessiner,дүрслэн бичих
1550,schreiben::V,écrire,бичих
