,Concept_ID,is,it
824,bald::ADV,bráðum,presto
825,bald::ADV,bráðum,tra poco
826,dann::ADV,svo,allora
827,dann::ADV,síðan,allora
828,gestern::ADV,í gær,ieri
829,einst::ADV,forðum,prima
830,einst::ADV,forðum,un tempo
831,damals::ADV,þá,allora
832,damals::ADV,á þeim tímum,allora
833,danach::ADV,á eftir því,poi
834,danach::ADV,á eftir því,dopo
835,vorher::ADV,áður,prima
836,zuerst::ADV,fyrst,prima
837,zuerst::ADV,fyrst,dapprima
838,einmal::ADV,einu sinni,una volta
839,manchmal::ADV,stundum,talvolta
840,manchmal::ADV,stundum,qualche volta
841,oft::ADV,oft,spesso
842,immer::ADV,alltaf,sempre
843,immer::ADV,sífellt,sempre
844,niemals::ADV,aldrei,non mai
845,hier::ADV,hér,qua
846,hierhin::ADV,hingað,qua
847,von hier::ADV,héðan,ne
848,von hier::ADV,héðan,da qui
849,dort::ADV,þar,lì
850,dort::ADV,þarna,lì
851,dorthin::ADV,þangað,là
852,geradeaus::ADV,beint áfram,diritto
853,vorwärts::ADV,áfram,avanti
854,rückwärts::ADV,aftur á bak,all'indietro
855,zurück::ADV,aftur,di indietro
856,zurück::ADV,til baka,di indietro
857,unten::ADV,niðri,giù
858,unten::ADV,niðri,sotto
859,unten::ADV,fyrir neðan,giù
860,unten::ADV,fyrir neðan,sotto
861,hinab::ADV,niður,giù
862,hinab::ADV,niður,in giù
863,hinab::ADV,niður eftir,giù
864,hinab::ADV,niður eftir,in giù
865,oben::ADV,uppi,su
866,oben::ADV,uppi,sopra
867,hinauf::ADV,upp,in sù
868,hinauf::ADV,upp,in alto
869,hinauf::ADV,upp eftir,in sù
870,hinauf::ADV,upp eftir,in alto
871,überall::ADV,alls staðar,dappertutto
872,nicht::ADV,ekki,non
873,ein wenig::ADV,dálítið,un po'
874,ein wenig::ADV,dálítið,un poco
875,kaum::ADV,varla,a appena
876,kaum::ADV,tæplega,a appena
877,sehr::ADV,mjög,molto
878,so::ADV,svo,così
879,so::ADV,svo,tanto
880,so::ADV,þannig,così
881,so::ADV,þannig,tanto
882,noch::ADV,enn,ancora
883,noch::ADV,ennþá,ancora
884,nur::ADV,bara,solo
885,nur::ADV,bara,soltanto
886,nur::ADV,aðeins,solo
887,nur::ADV,aðeins,soltanto
888,schon::ADV,nú þegar,già
889,wieder::ADV,aftur,di nuovo
890,wieder::ADV,að nýju,di nuovo
891,vergebens::ADV,árangurslaust,invano
892,vor::PRP,fyrir,davanti a
893,hinter::PRP,bak við,dietro
894,hinter::PRP,aftur fyrir,dietro
895,unter::PRP,undir,sotto
896,durch::PRP,gegnum,per
897,durch::PRP,gegnum,attraverso
898,neben::PRP,hjá,a accanto a
899,neben::PRP,við hliðina á,a accanto a
900,zwischen::PRP,milli,fra
901,zwischen::PRP,á milli,fra
902,wegen::PRP,vegna,a causa di
903,dies::PRN,þetta,ciò
904,dies::PRN,þetta,questo
905,das::PRN,það,ciò
906,das::PRN,það,quello
907,alles::PRN,allt,tutto
908,ich::PRN,ég,ìo
909,du::PRN,þú,tu
910,er::PRN,hann,lui
911,er::PRN,hann,egli
912,wir::PRN,við,noi
913,ihr::PRN,þið,voi
914,sie::PRN,þær,loro
915,sie::PRN,þeir,loro
916,was::FPRN,hvað,che
917,was::FPRN,hvað,che cosa
918,wer::FPRN,hver,chi
919,wo::FADV,hvar,dove
920,wohin::FADV,hvert,dove
921,wie::FADV,hvernig,come
922,warum::FADV,hvers vegna,perche
923,wieviel::FNUM,hve mikill,quanto
924,eins::NUM,einn,uno
925,zwei::NUM,tveir,due
926,drei::NUM,þrír,tre
927,vier::NUM,fjórir,quattro
928,fünf::NUM,fimm,cinque
929,sechs::NUM,sex,sei
930,sieben::NUM,sjö,sette
931,acht::NUM,átta,otto
932,neun::NUM,níu,nove
933,zehn::NUM,tíu,dieci
934,elf::NUM,ellefu,ùndici
935,zwölf::NUM,tólf,dodici
936,zwanzig::NUM,tuttugu,venti
937,dreißig::NUM,þrjátíu,trenta
938,vierzig::NUM,fjörutíu,quaranta
939,fünfzig::NUM,fimmtíu,cinquanta
940,sechzig::NUM,sextíu,sessanta
941,siebzig::NUM,sjötíu,settanta
942,achtzig::NUM,áttatíu,ottanta
943,neunzig::NUM,níutíu,novanta
944,hundert::NUM,hundrað,cento
945,tausend::NUM,þúsund,mille
946,und::CNJ,og,e
947,oder::CNJ,eða,o
948,stehen::V,standa,stare in piedi
949,sitzen::V,sitja,sedere
950,sitzen::V,sitja,stare seduto
951,liegen::V,liggja,giacere
952,hängen::V,hanga,pèndere
953,hängen::V,hanga,èssere appeso
954,werden::V,verða,farsi
955,werden::V,verða,diventare
956,passieren::V,gerast,succèdere
957,beginnen::V,byrja,cominciare
958,enden::V,enda,finire
959,enden::V,enda,terminare
960,enden::V,lykta,finire
961,enden::V,lykta,terminare
962,wechseln::V,skipta,variare
963,wechseln::V,skipta,cambiare
964,aufgehen[Sonne]::V,koma upp,sòrgere
965,aufgehen[Sonne]::V,koma upp,spuntare
966,untergehen[Sonne]::V,ganga til viðar,tramontare
967,scheinen[Sonne]::V,skína,splèndere
968,donnern::V,þruma,tonare
969,wehen::V,blása,soffiare
970,strömen::V,streyma,fluire
971,fließen::V,fljóta,fluire
972,fließen::V,fljóta,scorrere
973,sich drehen::V,snúast,girarsi
974,schwanken::V,riða,oscillare
975,schwanken::V,riða,barcollare
976,schwanken::V,rugga,oscillare
977,schwanken::V,rugga,barcollare
978,schwingen::V,sveiflast,vibrare
979,schwingen::V,sveiflast,oscillare
980,fallen::V,falla,cadere
981,brennen::V,brenna,àrdere
982,brennen::V,brenna,bruciare
983,rauchen::V,reykja,fumare
984,regnen::V,rigna,piòvere
985,gefrieren::V,frjósa,gelarsi
986,gefrieren::V,frjósa,congelarsi
987,tauen::V,þiðna,sciògliersi
988,schmelzen::V,bráðna,fòndere
989,schmelzen::V,bráðna,sciògliersi
990,trocknen::V,þorna,asciugarsi
991,sieden::V,sjóða,bollire
992,faulen::V,rotna,marcire
993,verfaulen::V,rotna,imputridire
994,reißen::V,rifna,strapparsi
995,versinken::V,sökkva,affondare
996,vergehen::V,líða,passare
997,erscheinen::V,birtast,apparire
998,erscheinen::V,birtast,comparire
999,verschwinden::V,hverfa,sparire
1000,verschwinden::V,hverfa,scomparire
1001,sinken::V,síga,calare
1002,sinken::V,síga,scendere
1003,abnehmen::V,lækka,diminuire
1004,abnehmen::V,minnka,diminuire
1005,zunehmen::V,aukast,aumentare
1006,steigen::V,stíga,salire
1007,steigen::V,stíga,montare
1008,wachsen::V,vaxa,crescere
1009,glänzen::V,glóa,splèndere
1010,glänzen::V,glampa,splèndere
1011,funkeln::V,leiftra,brillare
1012,funkeln::V,leiftra,scintillare
1013,lärmen::V,hafa hátt,strepitare
1014,lärmen::V,hafa hátt,fare chiasso
1015,läuten::V,hringja,suonare
1016,klingeln::V,hringja,suonare
1017,klirren::V,glamra,tintinnare
1018,klirren::V,skrölta,tintinnare
1019,brausen::V,ólga,rombare
1020,brausen::V,ólga,rumoreggiare
1021,rauschen::V,suða,frusciare
1022,klingen::V,hljóma,suonare
1023,bellen::V,gelta,latrare
1024,bellen::V,gelta,abbaiare
1025,heulen::V,væla,urlare
1026,heulen::V,væla,ululare
1027,heulen::V,ýlfra,urlare
1028,heulen::V,ýlfra,ululare
1029,blasen::V,blása,soffiare
1030,pfeifen::V,blístra,fischiare
1031,schreien::V,æpa,gridare
1032,stöhnen::V,stynja,gèmere
1033,zittern::V,titra,tremare
1034,zittern::V,skjálfa,tremare
1035,leben::V,lifa,vìvere
1036,geboren werden::V,fæðast,nàscere
1037,atmen::V,anda,respirare
1038,atmen::V,draga andann,respirare
1039,trinken::V,drekka,bere
1040,essen::V,borða,mangiare
1041,schlucken::V,kingja,inghiottire
1042,müde werden::V,þreytast,stancarsi
1043,einschlafen::V,sofna,addormentarsi
1044,schlafen::V,sofa,dormire
1045,aufwachen::V,vakna,svegliarsi
1046,aufstehen::V,fara á fætur,levarsi
1047,sich erholen::V,hvíla sig,riposarsi
1048,krank werden::V,veikjast,ammalarsi
1049,krank werden::V,verða veikur,ammalarsi
1050,krank sein::V,vera veikur,èssere malato
1051,schmerzen::V,kenna til,dolere
1052,husten::V,hósta,tossire
1053,genesen::V,batna,guarire
1054,genesen::V,frískast,guarire
1055,sterben::V,deyja,morire
1056,umkommen::V,farast,perire
1057,sich bewegen::V,bifast,agitarsi
1058,sich rühren::V,hreyfast,muòversi
1059,sich erheben::V,standa upp,alzarsi
1060,sich setzen::V,setjast,sedersi
1061,hinfallen::V,detta,cadere
1062,laufen::V,labba,camminare
1063,laufen::V,labba,andare a piedi
1064,schreiten::V,ganga,andare
1065,schreiten::V,ganga,procedere
1066,spazierengehen::V,ganga sér til skemmtunar,passeggiare
1067,spazierengehen::V,ganga sér til skemmtunar,andare a passeggio
1068,eilen::V,fara hratt,andare in fretta
1069,sich beeilen::V,flýta sér,affrettarsi
1070,sausen::V,þjóta,volare
1071,sausen::V,þjóta,correre
1072,rennen::V,hlaupa,correre
1073,springen::V,stökkva,saltare
1074,klettern::V,klifra,arrampicarsi
1075,schaukeln::V,róla,fare l'altalena
1076,schaukeln::V,rugga,fare l'altalena
1077,kriechen::V,skríða,strisciare
1078,schwimmen::V,synda,nuotare
1079,tauchen::V,kafa,tuffarsi
1080,tauchen::V,kafa,immèrgersi
1081,rudern::V,róa,remare
1082,fahren::V,aka,andare
1083,fahren::V,aka,viaggiare
1084,fahren::V,fara,andare
1085,fahren::V,fara,viaggiare
1086,fliegen::V,fljúga,volare
1087,gehen::V,fara,andare
1088,gehen::V,ganga,andare
1089,weggehen::V,fara burt,andàrsene
1090,weggehen::V,fara burt,andare via
1091,weggehen::V,ganga burt,andàrsene
1092,weggehen::V,ganga burt,andare via
1093,abfahren::V,aka burt,partire
1094,anhalten::V,stöðva,fermarsi
1095,hineingehen::V,ganga inn,entrare
1096,eintreten::V,koma inn,entrare
1097,eintreten::V,ganga inn,entrare
1098,kommen::V,koma,venire
1099,ankommen::V,koma til,arrivare
1100,zurückkommen::V,koma til baka,ritornare
1101,bleiben::V,haldast,restare
1102,bleiben::V,haldast,rimanere
1103,bleiben::V,vera kyrr,restare
1104,bleiben::V,vera kyrr,rimanere
1105,warten::V,bíða,aspettare
1106,erwarten::V,búast við,attèndere
1107,erwarten::V,eiga von á,attèndere
1108,suchen::V,leita,cercare
1109,finden::V,finna,trovare
1110,versuchen::V,reyna,tentare
1111,vorbereiten::V,undirbúa,preparare
1112,lieben::V,elska,amare
1113,mögen::V,þykja gott,piacere a
1114,mögen::V,þykja gott,volere bene a
1115,mögen::V,falla í geð,piacere a
1116,mögen::V,falla í geð,volere bene a
1117,lachen::V,hlæja,rìdere
1118,rühren::V,snerta,commuòvere
1119,weinen::V,gráta,piàngere
1120,schimpfen::V,skammast,imprecare
1121,sich ärgern::V,sárna,stizzirsi
1122,sich ärgern::V,sárna,arrabbiarsi
1123,sich ärgern::V,gremjast,stizzirsi
1124,sich ärgern::V,gremjast,arrabbiarsi
1125,sich fürchten::V,óttast,avere paura
1126,fürchten::V,óttast,temere
1127,fliehen::V,flýja,fuggire
1128,flüchten::V,strjúka,sfuggire
1129,sehen::V,sjá,vedere
1130,anschauen::V,horfa á,guardare
1131,ansehen::V,líta á,guardare
1132,hören::V,heyra,udire
1133,hören::V,heyra,sentire
1134,zuhören::V,hlusta,ascoltare
1135,probieren::V,smakka,degustare
1136,probieren::V,smakka,assaggiare
1137,riechen::V,þefa,sentire
1138,fühlen::V,finna til,sentire
1139,scheinen::V,virðast,parere
1140,scheinen::V,virðast,sembrare
1141,zu sehen sein::V,vera að sjá,vedersi
1142,vernehmen::V,heyra,sentire
1143,vernehmen::V,heyra,percepire
1144,vernehmen::V,greina,sentire
1145,vernehmen::V,greina,percepire
1146,frieren::V,frjósa,aver freddo
1147,tun::V,gera,fare
1148,können::V,geta,sapere
1149,wollen::V,ætla,volere
1150,wollen::V,vilja,volere
1151,anfangen::V,hefja,iniziare
1152,anfangen::V,hefja,cominciare
1153,beenden::V,enda,finire
1154,beenden::V,enda,terminare
1155,beenden::V,ljúka,finire
1156,beenden::V,ljúka,terminare
1157,aufhören::V,lykta,finire
1158,aufhören::V,lykta,cessare
1159,gelingen::V,heppnast,riuscire
1160,geraten::V,lukkast,stare
1161,öffnen::V,opna,aprire
1162,schließen::V,loka,chiùdere
1163,stellen::V,láta,porre
1164,stellen::V,láta,mettere
1165,stellen::V,setja,porre
1166,stellen::V,setja,mettere
1167,setzen::V,láta,porre
1168,setzen::V,láta,mettere
1169,setzen::V,setja,porre
1170,setzen::V,setja,mettere
1171,legen::V,láta,posare
1172,legen::V,láta,mettere
1173,legen::V,leggja,posare
1174,legen::V,leggja,mettere
1175,berühren::V,koma við,toccare
1176,verbinden::V,sameina,unire
1177,verbinden::V,sameina,congiùngere
1178,bedecken::V,hylja,coprire
1179,bedecken::V,hylja,ricoprire
1180,aufhängen::V,hengja,attaccare
1181,aufhängen::V,hengja upp,attaccare
1182,anzünden::V,kveikja í,accèndere
1183,anzünden::V,kveikja í,incendiare
1184,aufheben::V,taka upp,raccògliere
1185,aufheben::V,lyfta upp,raccògliere
1186,zurücklassen::V,skilja eftir,lasciare
1187,zurücklassen::V,skilja eftir,lasciare indietro
1188,verlieren::V,týna,pèrdere
1189,verlieren::V,glata,pèrdere
1190,fallen lassen::V,missa,lasciare cadere
1191,machen::V,búa til,fare
1192,herstellen::V,framleiða,produrre
1193,herstellen::V,framleiða,fabbricare
1194,bauen::V,smíða,costruire
1195,bauen::V,byggja,costruire
1196,reparieren::V,gera við,riparare
1197,verbessern::V,bæta,migliorare
1198,ändern::V,breyta,mutare
1199,ändern::V,breyta,cambiare
1200,graben::V,grafa,scavare
1201,beugen::V,beygja,chinare
1202,beugen::V,beygja,flettere
1203,biegen::V,sveigja,tòrcere
1204,drehen::V,snúa,girare
1205,wenden::V,snúa,girare
1206,wenden::V,snúa,voltare
1207,wenden::V,venda,girare
1208,wenden::V,venda,voltare
1209,umdrehen::V,venda,rivoltare
1210,umdrehen::V,snúa við,rivoltare
1211,heben::V,hefja,levare
1212,hochheben::V,lyfta upp,levare
1213,hochheben::V,lyfta upp,sollevare
1214,ergreifen::V,grípa,afferrare
1215,halten::V,rúma,tenere
1216,halten::V,halda,tenere
1217,drücken::V,þjá,premere
1218,drücken::V,þrýsta,premere
1219,schieben::V,ýta,spìngere
1220,kratzen::V,klóra,grattare
1221,kratzen::V,klóra,graffiare
1222,lecken::V,sleikja,leccare
1223,beißen::V,bíta,mòrdere
1224,abreißen::V,rífa af,staccarsi
1225,abreißen::V,rífa af,strapparsi
1226,abreißen::V,rífa frá,staccarsi
1227,abreißen::V,rífa frá,strapparsi
1228,abschneiden::V,skera af,tagliare
1229,abschneiden::V,klippa af,tagliare
1230,binden::V,binda,legare
1231,binden::V,binda,bendare
1232,stecken::V,stinga,ficcare
1233,brechen::V,brjóta,rompere
1234,klopfen::V,berja,bàttere
1235,klopfen::V,klappa,bàttere
1236,hauen::V,berja,picchiare
1237,hauen::V,höggva,picchiare
1238,kleben::V,líma,incollare
1239,reiben::V,núa,fregare
1240,streichen::V,smyrja,spalmare
1241,schleifen::V,slípa,arrotare
1242,schneiden::V,skera,tagliare
1243,schneiden::V,klippa,tagliare
1244,rütteln::V,skaka,scuòtere
1245,schütteln::V,hrista,agitare
1246,schütteln::V,hrista,scuòtere
1247,schwenken::V,sveifla,agitare
1248,schwenken::V,sveifla,sventolare
1249,schütten::V,hella,versare
1250,füllen::V,fylla,riempire
1251,einwickeln::V,vefja inn í,involtare
1252,tragen::V,bera,portare
1253,schleppen::V,draga,trainare
1254,schleppen::V,draga,trascinare
1255,ziehen::V,toga,tirare
1256,ziehen::V,draga,tirare
1257,aufbewahren::V,geyma,custodire
1258,aufbewahren::V,geyma,conservare
1259,werfen::V,kasta,gettare
1260,werfen::V,kasta,lanciare
1261,fangen::V,grípa,prèndere
1262,fangen::V,grípa,acchiappare
1263,packen::V,þrífa í,pigliare
1264,packen::V,þrífa í,afferrare
1265,verstecken::V,fela,nascondere
1266,teilen::V,deila,divìdere
1267,schicken::V,senda,inviare
1268,bringen::V,færa,portare
1269,bringen::V,færa,apportare
1270,bringen::V,flytja,portare
1271,bringen::V,flytja,apportare
1272,hinzufügen::V,bæta við,aggiùngere
1273,bekommen::V,hljóta,ricevere
1274,bekommen::V,ná,ricevere
1275,erhalten::V,fá,ricevere
1276,nehmen::V,taka,prèndere
1277,wählen::V,velja,elèggere
1278,wählen::V,velja,scegliere
1279,auswählen::V,velja úr,scegliere
1280,bewahren::V,gæta,conservare
1281,bewahren::V,vernda,conservare
1282,behindern::V,varna,impedire
1283,verderben::V,spilla,guastare
1284,beschädigen::V,skemma,danneggiare
1285,zerbrechen::V,brjóta,rompere
1286,zerbrechen::V,brjóta,spezzare
1287,zerreißen::V,rífa,stracciare
1288,zerreißen::V,rífa sundur,stracciare
1289,zerstören::V,rífa niður,distrùggere
1290,verbrennen::V,brenna,bruciare
1291,geben::V,gefa,dare
1292,reichen::V,rétta,pòrgere
1293,schenken::V,gefa,regalare
1294,versprechen::V,lofa,promettere
1295,versprechen::V,heita,promettere
1296,wünschen::V,óska,augurare
1297,loben::V,lofa,lodare
1298,loben::V,hrósa,lodare
1299,küssen::V,kyssa,baciare
1300,wiegen::V,rugga,cullare
1301,wiegen::V,rugga,dondolare
1302,zudecken::V,þekja,coprire
1303,zudecken::V,breiða yfir,coprire
1304,wecken::V,vekja,svegliare
1305,zeigen::V,sýna,indicare
1306,führen::V,leiða,guidare
1307,führen::V,leiða,condurre
1308,lehren::V,kenna,insegnare
1309,unterrichten::V,fræða,istruire
1310,unterrichten::V,fræða,insegnare
1311,aufziehen::V,ala upp,allevare
1312,leiten::V,stjórna,avviare
1313,leiten::V,stjórna,dirìgere
1314,antreiben::V,hvetja,incitare
1315,lassen::V,láta,fare
1316,einladen::V,bjóða heim,invitare
1317,vereinigen::V,sameina,unire
1318,besuchen::V,heimsækja,visitare
1319,besuchen::V,heimsækja,far vìsita a
1320,treffen::V,hitta,incontrare
1321,sich versammeln::V,safnast saman,rinunirsi
1322,spielen::V,leika sér,giocare
1323,singen::V,syngja,cantare
1324,tanzen::V,dansa,danzare
1325,sich trennen::V,skiljast,separarsi
1326,verlassen::V,yfirgefa,lasciare
1327,verlassen::V,yfirgefa,abbandonare
1328,retten::V,bjarga,salvare
1329,bewachen::V,gæta,custodire
1330,bewachen::V,hafa vörð á,custodire
1331,schützen::V,vernda,protèggere
1332,verteidigen::V,verja,difèndere
1333,sich schlagen::V,slást,bàttersi
1334,sich schlagen::V,berjast,bàttersi
1335,schießen::V,skjóta,sparare
1336,siegen::V,sigra,vìncere
1337,ärgern::V,ergja,stizzire
1338,ärgern::V,skaprauna,stizzire
1339,schlagen::V,slá,bàttere
1340,schlagen::V,lemja,bàttere
1341,treten::V,sparka,calciare
1342,stechen::V,stinga,pùngere
1343,stoßen::V,hrinda,urtare
1344,stoßen::V,hrinda,spìngere
1345,stehlen::V,stela,rubare
1346,stören::V,trufla,disturbare
1347,belästigen::V,ónáða,molestare
1348,belästigen::V,ónáða,importunare
1349,verbergen::V,leyna,celare
1350,verbergen::V,leyna,nascondere
1351,täuschen::V,gabba,ingannare
1352,täuschen::V,blekkja,ingannare
1353,betrügen::V,svíkja,frodare
1354,betrügen::V,svíkja,truffare
1355,betrügen::V,blekkja,frodare
1356,betrügen::V,blekkja,truffare
1357,töten::V,drepa,uccìdere
1358,wohnen::V,búa,abitare
1359,arbeiten::V,vinna,lavorare
1360,sammeln::V,safna,raccògliere
1361,sammeln::V,safna,collezionare
1362,pflücken::V,tína,cògliere
1363,pflücken::V,reyta,cògliere
1364,jagen::V,veiða,cacciare
1365,fischen::V,fiska,pescare
1366,fassen::V,veiða,catturare
1367,fassen::V,veiða,acchiappare
1368,hüten::V,gæta,pascolare
1369,hüten::V,vakta,pascolare
1370,treiben::V,reka,spìngere
1371,anbinden::V,binda við,legare
1372,anbinden::V,binda við,attaccare
1373,anbinden::V,binda fast,legare
1374,anbinden::V,binda fast,attaccare
1375,füttern::V,fóðra,dar da mangiare a
1376,melken::V,mjólka,mùngere
1377,hacken::V,höggva,tritare
1378,hacken::V,höggva,spaccare
1379,gießen::V,hella,annaffiare
1380,reifen::V,þroskast,maturare
1381,zubereiten::V,elda,preparare
1382,zubereiten::V,tilbúa,preparare
1383,kochen::V,sjóða,cuòcere
1384,backen::V,baka,cuòcere
1385,backen::V,baka,cuòcere al forno
1386,braten::V,steikja,frìggere
1387,braten::V,steikja,arrostire
1388,umrühren::V,hræra í,mescolare
1389,stricken::V,prjóna,llavorare a maglia
1390,nähen::V,sauma,cucire
1391,färben::V,lita,tìngere
1392,reinigen::V,hreinsa,pulire
1393,reinigen::V,hreinsa,nettare
1394,waschen::V,þvo,lavare
1395,abwischen::V,þerra,asciugare
1396,spülen::V,skola,lavare
1397,spülen::V,skola,sciacquare
1398,spülen::V,þvo upp,lavare
1399,spülen::V,þvo upp,sciacquare
1400,fegen::V,sópa,spazzare
1401,fegen::V,hreinsa,spazzare
1402,kehren::V,sópa,spazzare
1403,baden::V,baða sig,bagnarsi
1404,baden::V,baða sig,fare il bagno
1405,sich waschen::V,þvo sér,lavarsi
1406,ausziehen::V,fara úr,tògliersi
1407,anziehen::V,fara í,mettersi
1408,anziehen::V,fara í,indossare
1409,sich anziehen::V,klæðast,vestirsi
1410,kämmen::V,greiða,pettinare
1411,schmücken::V,prýða,ornare
1412,schmücken::V,prýða,decorare
1413,schmücken::V,skreyta,ornare
1414,schmücken::V,skreyta,decorare
1415,sagen::V,segja,dire
1416,sprechen::V,tala,parlare
1417,reden::V,ræða,parlare
1418,sich unterhalten::V,spjalla,conversare
1419,sich unterhalten::V,ræðast við,conversare
1420,fragen::V,spyrja,chièdere
1421,fragen::V,spyrja,domandare
1422,bitten::V,biðja,pregare
1423,erzählen::V,segja frá,narrare
1424,erzählen::V,segja frá,raccontare
1425,mitteilen::V,tilkynna,comunicare
1426,nennen::V,nefna,nominare
1427,rufen::V,kalla,chiamare
1428,prahlen::V,gorta,vantarsi
1429,übersetzen::V,þýða,tradurre
1430,denken::V,hugsa,pensare
1431,glauben::V,trúa,credere
1432,bemerken::V,taka eftir,notare
1433,bemerken::V,taka eftir,osservare
1434,erkennen::V,þekkja,riconoscere
1435,begreifen::V,skilja,capire
1436,begreifen::V,skilja,comprèndere
1437,verstehen::V,skilja,intèndere
1438,verstehen::V,skilja,comprèndere
1439,lernen::V,læra,imparare
1440,lernen::V,læra,apprèndere
1441,wissen::V,vita,sapere
1442,sich erinnern an::V,minnast,ricordare
1443,sich erinnern an::V,minnast,ricordarsi di
1444,vergessen::V,gleyma,dimenticare
1445,messen::V,mæla,misurare
1446,zählen::V,telja,contare
1447,rechnen::V,reikna,contare
1448,rechnen::V,reikna,calcolare
1449,lesen::V,lesa,lèggere
1450,malen::V,mála,dipìngere
1451,zeichnen::V,teikna,disegnare
1452,schreiben::V,skrifa,scrìvere
1453,besitzen::V,hafa,possedere
1454,kaufen::V,kaupa,comprare
1455,kaufen::V,kaupa,acquistare
1456,verkaufen::V,selja,vendere
1457,bezahlen::V,borga,pagare
1458,zahlen::V,borga,pagare
1459,beherrschen::V,hafa á valdi sínu,dominare
1460,ertragen::V,þola,sopportare
