,Concept_ID,fr,is
842,niemals::ADV,ne ... jamais,aldrei
843,hier::ADV,ici,hér
844,hierhin::ADV,par ici,hingað
845,von hier::ADV,d'ici,héðan
846,dort::ADV,là,þar
847,dort::ADV,là,þarna
848,dort::ADV,là-bas,þar
849,dort::ADV,là-bas,þarna
850,dorthin::ADV,y,þangað
851,dorthin::ADV,par là,þangað
852,geradeaus::ADV,tout droit,beint áfram
853,vorwärts::ADV,en avant,áfram
854,rückwärts::ADV,en arrière,aftur á bak
855,zurück::ADV,de retour,aftur
856,zurück::ADV,de retour,til baka
857,unten::ADV,en bas,niðri
858,unten::ADV,en bas,fyrir neðan
859,unten::ADV,au-dessous,niðri
860,unten::ADV,au-dessous,fyrir neðan
861,hinab::ADV,en bas,niður
862,hinab::ADV,en bas,niður eftir
863,hinab::ADV,vers le bas,niður
864,hinab::ADV,vers le bas,niður eftir
865,oben::ADV,dessus,uppi
866,oben::ADV,en haut,uppi
867,hinauf::ADV,en haut,upp
868,hinauf::ADV,en haut,upp eftir
869,hinauf::ADV,vers le haut,upp
870,hinauf::ADV,vers le haut,upp eftir
871,überall::ADV,partout,alls staðar
872,nicht::ADV,ne ... pas,ekki
873,ein wenig::ADV,un peu,dálítið
874,kaum::ADV,à peine,varla
875,kaum::ADV,à peine,tæplega
876,sehr::ADV,très,mjög
877,so::ADV,si,svo
878,so::ADV,si,þannig
879,so::ADV,ainsi,svo
880,so::ADV,ainsi,þannig
881,noch::ADV,encore,enn
882,noch::ADV,encore,ennþá
883,nur::ADV,seulement,bara
884,nur::ADV,seulement,aðeins
885,nur::ADV,ne ... que,bara
886,nur::ADV,ne ... que,aðeins
887,schon::ADV,déjà,nú þegar
888,wieder::ADV,de nouveau,aftur
889,wieder::ADV,de nouveau,að nýju
890,vergebens::ADV,en vain,árangurslaust
891,vor::PRP,devant,fyrir
892,hinter::PRP,derrière,bak við
893,hinter::PRP,derrière,aftur fyrir
894,unter::PRP,sous,undir
895,unter::PRP,au-dessous de,undir
896,durch::PRP,par,gegnum
897,durch::PRP,à travers,gegnum
898,neben::PRP,à côté de,hjá
899,neben::PRP,à côté de,við hliðina á
900,zwischen::PRP,entre,milli
901,zwischen::PRP,entre,á milli
902,wegen::PRP,à cause de,vegna
903,dies::PRN,ceci,þetta
904,das::PRN,ce,það
905,das::PRN,cela,það
906,alles::PRN,tout,allt
907,ich::PRN,je,ég
908,ich::PRN,moi,ég
909,du::PRN,tu,þú
910,du::PRN,toi,þú
911,er::PRN,il,hann
912,er::PRN,lui,hann
913,wir::PRN,nous,við
914,ihr::PRN,vous,þið
915,sie::PRN,ils,þær
916,sie::PRN,ils,þeir
917,sie::PRN,elles,þær
918,sie::PRN,elles,þeir
919,was::FPRN,que,hvað
920,was::FPRN,quoi,hvað
921,wer::FPRN,qui,hver
922,wo::FADV,où,hvar
923,wohin::FADV,où,hvert
924,wie::FADV,comment,hvernig
925,warum::FADV,pourquoi,hvers vegna
926,wieviel::FNUM,combien,hve mikill
927,eins::NUM,un,einn
928,zwei::NUM,deux,tveir
929,drei::NUM,trois,þrír
930,vier::NUM,quatre,fjórir
931,fünf::NUM,cinq,fimm
932,sechs::NUM,six,sex
933,sieben::NUM,sept,sjö
934,acht::NUM,huit,átta
935,neun::NUM,neuf,níu
936,zehn::NUM,dix,tíu
937,elf::NUM,onze,ellefu
938,zwölf::NUM,douze,tólf
939,zwanzig::NUM,vingt,tuttugu
940,dreißig::NUM,trente,þrjátíu
941,vierzig::NUM,quarante,fjörutíu
942,fünfzig::NUM,cinquante,fimmtíu
943,sechzig::NUM,soixante,sextíu
944,siebzig::NUM,soixante-dix,sjötíu
945,achtzig::NUM,quatre-vingt,áttatíu
946,neunzig::NUM,quatre-vingt-dix,níutíu
947,hundert::NUM,cent,hundrað
948,tausend::NUM,mille,þúsund
949,und::CNJ,et,og
950,oder::CNJ,ou,eða
951,stehen::V,être debout,standa
952,sitzen::V,être assis,sitja
953,liegen::V,être couché,liggja
954,hängen::V,pendre,hanga
955,werden::V,devenir,verða
956,passieren::V,se passer,gerast
957,beginnen::V,commencer,byrja
958,enden::V,finir,enda
959,enden::V,finir,lykta
960,enden::V,se terminer,enda
961,enden::V,se terminer,lykta
962,wechseln::V,changer,skipta
963,wechseln::V,alterner,skipta
964,aufgehen[Sonne]::V,se lever,koma upp
965,untergehen[Sonne]::V,se coucher,ganga til viðar
966,scheinen[Sonne]::V,briller,skína
967,donnern::V,tonner,þruma
968,wehen::V,souffler,blása
969,strömen::V,affluer,streyma
970,fließen::V,couler,fljóta
971,sich drehen::V,tourner,snúast
972,schwanken::V,osciller,riða
973,schwanken::V,osciller,rugga
974,schwanken::V,chanceler,riða
975,schwanken::V,chanceler,rugga
976,schwingen::V,vibrer,sveiflast
977,schwingen::V,osciller,sveiflast
978,fallen::V,tomber,falla
979,brennen::V,brûler,brenna
980,brennen::V,flamber,brenna
981,rauchen::V,fumer,reykja
982,regnen::V,pleuvoir,rigna
983,gefrieren::V,geler,frjósa
984,tauen::V,dégeler,þiðna
985,schmelzen::V,fondre,bráðna
986,trocknen::V,sécher,þorna
987,sieden::V,bouillir,sjóða
988,faulen::V,pourrir,rotna
989,faulen::V,se putréfier,rotna
990,verfaulen::V,pourrir,rotna
991,reißen::V,rompre,rifna
992,reißen::V,se déchirer,rifna
993,versinken::V,s'enfoncer,sökkva
994,vergehen::V,passer,líða
995,erscheinen::V,apparaître,birtast
996,verschwinden::V,disparaître,hverfa
997,sinken::V,descendre,síga
998,sinken::V,s'abaisser,síga
999,abnehmen::V,diminuer,lækka
1000,abnehmen::V,diminuer,minnka
1001,zunehmen::V,augmenter,aukast
1002,steigen::V,monter,stíga
1003,wachsen::V,croître,vaxa
1004,glänzen::V,briller,glóa
1005,glänzen::V,briller,glampa
1006,funkeln::V,étinceler,leiftra
1007,lärmen::V,faire du bruit,hafa hátt
1008,läuten::V,sonner,hringja
1009,klingeln::V,sonner,hringja
1010,klirren::V,cliqueter,glamra
1011,klirren::V,cliqueter,skrölta
1012,brausen::V,mugir,ólga
1013,rauschen::V,bruire,suða
1014,klingen::V,sonner,hljóma
1015,bellen::V,aboyer,gelta
1016,heulen::V,hurler,væla
1017,heulen::V,hurler,ýlfra
1018,blasen::V,souffler,blása
1019,pfeifen::V,siffler,blístra
1020,schreien::V,crier,æpa
1021,stöhnen::V,gémir,stynja
1022,zittern::V,trembler,titra
1023,zittern::V,trembler,skjálfa
1024,leben::V,vivre,lifa
1025,geboren werden::V,naître,fæðast
1026,atmen::V,respirer,anda
1027,atmen::V,respirer,draga andann
1028,trinken::V,boire,drekka
1029,essen::V,manger,borða
1030,schlucken::V,avaler,kingja
1031,müde werden::V,se lasser,þreytast
1032,müde werden::V,se fatiguer,þreytast
1033,einschlafen::V,s'endormir,sofna
1034,schlafen::V,dormir,sofa
1035,aufwachen::V,se réveiller,vakna
1036,aufstehen::V,se lever,fara á fætur
1037,sich erholen::V,se reposer,hvíla sig
1038,sich erholen::V,se détendre,hvíla sig
1039,krank werden::V,tomber malade,veikjast
1040,krank werden::V,tomber malade,verða veikur
1041,krank sein::V,être malade,vera veikur
1042,schmerzen::V,faire mal,kenna til
1043,husten::V,tousser,hósta
1044,genesen::V,guérir,batna
1045,genesen::V,guérir,frískast
1046,genesen::V,se remettre,batna
1047,genesen::V,se remettre,frískast
1048,sterben::V,mourir,deyja
1049,umkommen::V,périr,farast
1050,sich bewegen::V,bouger,bifast
1051,sich rühren::V,broncher,hreyfast
1052,sich erheben::V,se lever,standa upp
1053,sich setzen::V,s'asseoir,setjast
1054,hinfallen::V,tomber,detta
1055,laufen::V,marcher,labba
1056,laufen::V,aller à pied,labba
1057,schreiten::V,marcher,ganga
1058,spazierengehen::V,se promener,ganga sér til skemmtunar
1059,eilen::V,courir,fara hratt
1060,sich beeilen::V,se hâter,flýta sér
1061,sich beeilen::V,se dépêcher,flýta sér
1062,sausen::V,filer,þjóta
1063,rennen::V,courir,hlaupa
1064,springen::V,sauter,stökkva
1065,klettern::V,grimper,klifra
1066,schaukeln::V,se balancer,róla
1067,schaukeln::V,se balancer,rugga
1068,kriechen::V,ramper,skríða
1069,schwimmen::V,nager,synda
1070,tauchen::V,plonger,kafa
1071,rudern::V,ramer,róa
1072,fahren::V,aller,aka
1073,fahren::V,aller,fara
1074,fahren::V,rouler,aka
1075,fahren::V,rouler,fara
1076,fliegen::V,voler,fljúga
1077,gehen::V,aller,fara
1078,gehen::V,aller,ganga
1079,weggehen::V,s'en aller,fara burt
1080,weggehen::V,s'en aller,ganga burt
1081,abfahren::V,partir,aka burt
1082,anhalten::V,s'arrêter,stöðva
1083,hineingehen::V,entrer,ganga inn
1084,eintreten::V,entrer,koma inn
1085,eintreten::V,entrer,ganga inn
1086,kommen::V,venir,koma
1087,ankommen::V,arriver,koma til
1088,zurückkommen::V,revenir,koma til baka
1089,bleiben::V,rester,haldast
1090,bleiben::V,rester,vera kyrr
1091,bleiben::V,demeurer,haldast
1092,bleiben::V,demeurer,vera kyrr
1093,warten::V,attendre,bíða
1094,erwarten::V,attendre,búast við
1095,erwarten::V,attendre,eiga von á
1096,suchen::V,chercher,leita
1097,finden::V,trouver,finna
1098,versuchen::V,essayer,reyna
1099,vorbereiten::V,préparer,undirbúa
1100,lieben::V,aimer,elska
1101,mögen::V,aimer,þykja gott
1102,mögen::V,aimer,falla í geð
1103,mögen::V,vouloir,þykja gott
1104,mögen::V,vouloir,falla í geð
1105,lachen::V,rire,hlæja
1106,rühren::V,toucher,snerta
1107,rühren::V,attendrir,snerta
1108,weinen::V,pleurer,gráta
1109,schimpfen::V,gronder,skammast
1110,sich ärgern::V,se fâcher,sárna
1111,sich ärgern::V,se fâcher,gremjast
1112,sich fürchten::V,avoir peur,óttast
1113,fürchten::V,craindre,óttast
1114,fürchten::V,avoir peur de,óttast
1115,fliehen::V,fuir,flýja
1116,flüchten::V,s'enfuir,strjúka
1117,sehen::V,voir,sjá
1118,anschauen::V,regarder,horfa á
1119,ansehen::V,regarder,líta á
1120,hören::V,entendre,heyra
1121,zuhören::V,écouter,hlusta
1122,probieren::V,goûter,smakka
1123,riechen::V,sentir,þefa
1124,fühlen::V,sentir,finna til
1125,scheinen::V,sembler,virðast
1126,scheinen::V,paraître,virðast
1127,zu sehen sein::V,se voir,vera að sjá
1128,zu sehen sein::V,être visible,vera að sjá
1129,vernehmen::V,entendre,heyra
1130,vernehmen::V,entendre,greina
1131,vernehmen::V,percevoir,heyra
1132,vernehmen::V,percevoir,greina
1133,frieren::V,avoir froid,frjósa
1134,tun::V,faire,gera
1135,können::V,savoir,geta
1136,können::V,pouvoir,geta
1137,wollen::V,vouloir,ætla
1138,wollen::V,vouloir,vilja
1139,anfangen::V,commencer,hefja
1140,beenden::V,finir,enda
1141,beenden::V,finir,ljúka
1142,beenden::V,terminer,enda
1143,beenden::V,terminer,ljúka
1144,aufhören::V,cesser,lykta
1145,aufhören::V,arrêter,lykta
1146,gelingen::V,réussir,heppnast
1147,geraten::V,réussir,lukkast
1148,öffnen::V,ouvrir,opna
1149,schließen::V,fermer,loka
1150,stellen::V,poser,láta
1151,stellen::V,poser,setja
1152,stellen::V,mettre,láta
1153,stellen::V,mettre,setja
1154,setzen::V,placer,láta
1155,setzen::V,placer,setja
1156,legen::V,placer,láta
1157,legen::V,placer,leggja
1158,berühren::V,toucher,koma við
1159,verbinden::V,lier,sameina
1160,bedecken::V,couvrir,hylja
1161,aufhängen::V,accrocher,hengja
1162,aufhängen::V,accrocher,hengja upp
1163,anzünden::V,allumer,kveikja í
1164,aufheben::V,ramasser,taka upp
1165,aufheben::V,ramasser,lyfta upp
1166,zurücklassen::V,laisser,skilja eftir
1167,verlieren::V,perdre,týna
1168,verlieren::V,perdre,glata
1169,fallen lassen::V,lâcher,missa
1170,fallen lassen::V,laisser tomber,missa
1171,machen::V,faire,búa til
1172,herstellen::V,produire,framleiða
1173,herstellen::V,fabriquer,framleiða
1174,bauen::V,bâtir,smíða
1175,bauen::V,bâtir,byggja
1176,bauen::V,construire,smíða
1177,bauen::V,construire,byggja
1178,reparieren::V,réparer,gera við
1179,verbessern::V,améliorer,bæta
1180,ändern::V,changer,breyta
1181,ändern::V,modifier,breyta
1182,graben::V,creuser,grafa
1183,beugen::V,plier,beygja
1184,beugen::V,ployer,beygja
1185,biegen::V,courber,sveigja
1186,drehen::V,tordre,snúa
1187,drehen::V,tourner,snúa
1188,wenden::V,retourner,snúa
1189,wenden::V,retourner,venda
1190,umdrehen::V,tourner,venda
1191,umdrehen::V,tourner,snúa við
1192,heben::V,soulever,hefja
1193,hochheben::V,lever,lyfta upp
1194,ergreifen::V,saisir,grípa
1195,ergreifen::V,prendre,grípa
1196,halten::V,tenir,rúma
1197,halten::V,tenir,halda
1198,drücken::V,presser,þjá
1199,drücken::V,presser,þrýsta
1200,schieben::V,pousser,ýta
1201,kratzen::V,gratter,klóra
1202,kratzen::V,égratigner,klóra
1203,lecken::V,lécher,sleikja
1204,beißen::V,mordre,bíta
1205,abreißen::V,arracher,rífa af
1206,abreißen::V,arracher,rífa frá
1207,abschneiden::V,couper,skera af
1208,abschneiden::V,couper,klippa af
1209,binden::V,lier,binda
1210,binden::V,attacher,binda
1211,stecken::V,enfoncer,stinga
1212,brechen::V,rompre,brjóta
1213,klopfen::V,frapper,berja
1214,klopfen::V,frapper,klappa
1215,hauen::V,frapper,berja
1216,hauen::V,frapper,höggva
1217,kleben::V,coller,líma
1218,reiben::V,frotter,núa
1219,streichen::V,empâter,smyrja
1220,schleifen::V,affiler,slípa
1221,schleifen::V,aiguiser,slípa
1222,schneiden::V,couper,skera
1223,schneiden::V,couper,klippa
1224,schneiden::V,trancher,skera
1225,schneiden::V,trancher,klippa
1226,rütteln::V,cahoter,skaka
1227,schütteln::V,secouer,hrista
1228,schwenken::V,agiter,sveifla
1229,schütten::V,verser,hella
1230,füllen::V,remplir,fylla
1231,einwickeln::V,envelopper,vefja inn í
1232,tragen::V,porter,bera
1233,schleppen::V,traîner,draga
1234,ziehen::V,tirer,toga
1235,ziehen::V,tirer,draga
1236,aufbewahren::V,garder,geyma
1237,aufbewahren::V,conserver,geyma
1238,werfen::V,jeter,kasta
1239,werfen::V,lancer,kasta
1240,fangen::V,attraper,grípa
1241,packen::V,agripper,þrífa í
1242,verstecken::V,cacher,fela
1243,teilen::V,diviser,deila
1244,schicken::V,envoyer,senda
1245,bringen::V,apporter,færa
1246,bringen::V,apporter,flytja
1247,hinzufügen::V,ajouter,bæta við
1248,bekommen::V,obtenir,hljóta
1249,bekommen::V,obtenir,ná
1250,erhalten::V,recevoir,fá
1251,nehmen::V,prendre,taka
1252,wählen::V,choisir,velja
1253,auswählen::V,choisir,velja úr
1254,auswählen::V,sélectionner,velja úr
1255,bewahren::V,préserver,gæta
1256,bewahren::V,préserver,vernda
1257,behindern::V,gêner,varna
1258,verderben::V,gâter,spilla
1259,verderben::V,corrompre,spilla
1260,beschädigen::V,endommager,skemma
1261,zerbrechen::V,casser,brjóta
1262,zerreißen::V,déchirer,rífa
1263,zerreißen::V,déchirer,rífa sundur
1264,zerstören::V,détruire,rífa niður
1265,verbrennen::V,brûler,brenna
1266,geben::V,donner,gefa
1267,reichen::V,tendre,rétta
1268,schenken::V,offrir,gefa
1269,versprechen::V,promettre,lofa
1270,versprechen::V,promettre,heita
1271,wünschen::V,souhaiter,óska
1272,loben::V,louer,lofa
1273,loben::V,louer,hrósa
1274,küssen::V,embrasser,kyssa
1275,wiegen::V,bercer,rugga
1276,zudecken::V,couvrir,þekja
1277,zudecken::V,couvrir,breiða yfir
1278,wecken::V,éveiller,vekja
1279,wecken::V,réveiller,vekja
1280,zeigen::V,montrer,sýna
1281,zeigen::V,faire voir,sýna
1282,führen::V,guider,leiða
1283,lehren::V,apprendre,kenna
1284,unterrichten::V,instruire,fræða
1285,aufziehen::V,élever,ala upp
1286,leiten::V,diriger,stjórna
1287,leiten::V,conduire,stjórna
1288,antreiben::V,pousser,hvetja
1289,lassen::V,faire,láta
1290,einladen::V,inviter,bjóða heim
1291,vereinigen::V,unir,sameina
1292,vereinigen::V,réunir,sameina
1293,besuchen::V,visiter,heimsækja
1294,besuchen::V,aller voir,heimsækja
1295,treffen::V,rencontrer,hitta
1296,sich versammeln::V,s'assembler,safnast saman
1297,spielen::V,jouer,leika sér
1298,singen::V,chanter,syngja
1299,tanzen::V,danser,dansa
1300,sich trennen::V,se séparer,skiljast
1301,verlassen::V,quitter,yfirgefa
1302,retten::V,sauver,bjarga
1303,bewachen::V,garder,gæta
1304,bewachen::V,garder,hafa vörð á
1305,schützen::V,protéger,vernda
1306,verteidigen::V,défendre,verja
1307,sich schlagen::V,se taper,slást
1308,sich schlagen::V,se taper,berjast
1309,schießen::V,tirer,skjóta
1310,siegen::V,vaincre,sigra
1311,ärgern::V,agacer,ergja
1312,ärgern::V,agacer,skaprauna
1313,schlagen::V,battre,slá
1314,schlagen::V,battre,lemja
1315,schlagen::V,frapper,slá
1316,schlagen::V,frapper,lemja
1317,treten::V,botter,sparka
1318,treten::V,donner un coup de pied à,sparka
1319,stechen::V,piquer,stinga
1320,stoßen::V,heurter,hrinda
1321,stehlen::V,voler,stela
1322,stören::V,gêner,trufla
1323,stören::V,déranger,trufla
1324,belästigen::V,molester,ónáða
1325,belästigen::V,importuner,ónáða
1326,verbergen::V,cacher,leyna
1327,verbergen::V,dissimuler,leyna
1328,täuschen::V,abuser,gabba
1329,täuschen::V,abuser,blekkja
1330,täuschen::V,tromper,gabba
1331,täuschen::V,tromper,blekkja
1332,betrügen::V,duper,svíkja
1333,betrügen::V,duper,blekkja
1334,betrügen::V,frauder,svíkja
1335,betrügen::V,frauder,blekkja
1336,töten::V,tuer,drepa
1337,wohnen::V,habiter,búa
1338,wohnen::V,demeurer,búa
1339,arbeiten::V,travailler,vinna
1340,sammeln::V,collectionner,safna
1341,pflücken::V,cueillir,tína
1342,pflücken::V,cueillir,reyta
1343,jagen::V,chasser,veiða
1344,fischen::V,pêcher,fiska
1345,fassen::V,capturer,veiða
1346,hüten::V,garder,gæta
1347,hüten::V,garder,vakta
1348,treiben::V,mener,reka
1349,anbinden::V,attacher,binda við
1350,anbinden::V,attacher,binda fast
1351,füttern::V,faire manger,fóðra
1352,melken::V,traire,mjólka
1353,hacken::V,fendre,höggva
1354,gießen::V,arroser,hella
1355,reifen::V,mûrir,þroskast
1356,zubereiten::V,préparer,elda
1357,zubereiten::V,préparer,tilbúa
1358,kochen::V,cuire,sjóða
1359,backen::V,cuire,baka
1360,braten::V,rôtir,steikja
1361,umrühren::V,remuer,hræra í
1362,stricken::V,tricoter,prjóna
1363,nähen::V,coudre,sauma
1364,färben::V,teindre,lita
1365,reinigen::V,nettoyer,hreinsa
1366,waschen::V,laver,þvo
1367,abwischen::V,essuyer,þerra
1368,spülen::V,rincer,skola
1369,spülen::V,rincer,þvo upp
1370,fegen::V,balayer,sópa
1371,fegen::V,balayer,hreinsa
1372,kehren::V,balayer,sópa
1373,baden::V,se baigner,baða sig
1374,sich waschen::V,se laver,þvo sér
1375,ausziehen::V,ôter,fara úr
1376,ausziehen::V,enlever,fara úr
1377,anziehen::V,mettre,fara í
1378,sich anziehen::V,s'habiller,klæðast
1379,kämmen::V,peigner,greiða
1380,schmücken::V,orner,prýða
1381,schmücken::V,orner,skreyta
1382,schmücken::V,décorer,prýða
1383,schmücken::V,décorer,skreyta
1384,sagen::V,dire,segja
1385,sprechen::V,parler,tala
1386,reden::V,parler,ræða
1387,sich unterhalten::V,bavarder,spjalla
1388,sich unterhalten::V,bavarder,ræðast við
1389,sich unterhalten::V,s'entretenir,spjalla
1390,sich unterhalten::V,s'entretenir,ræðast við
1391,fragen::V,demander,spyrja
1392,bitten::V,prier,biðja
1393,erzählen::V,raconter,segja frá
1394,mitteilen::V,communiquer,tilkynna
1395,nennen::V,nommer,nefna
1396,nennen::V,appeler,nefna
1397,rufen::V,appeler,kalla
1398,prahlen::V,se vanter,gorta
1399,übersetzen::V,traduire,þýða
1400,denken::V,penser,hugsa
1401,glauben::V,croire,trúa
1402,bemerken::V,remarquer,taka eftir
1403,bemerken::V,apercevoir,taka eftir
1404,erkennen::V,reconnaître,þekkja
1405,begreifen::V,concevoir,skilja
1406,verstehen::V,entendre,skilja
1407,verstehen::V,comprendre,skilja
1408,lernen::V,apprendre,læra
1409,wissen::V,savoir,vita
1410,sich erinnern an::V,se souvenir de,minnast
1411,vergessen::V,oublier,gleyma
1412,messen::V,mesurer,mæla
1413,zählen::V,compter,telja
1414,rechnen::V,calculer,reikna
1415,lesen::V,lire,lesa
1416,malen::V,peindre,mála
1417,zeichnen::V,dessiner,teikna
1418,schreiben::V,écrire,skrifa
1419,besitzen::V,posséder,hafa
1420,kaufen::V,acheter,kaupa
1421,verkaufen::V,vendre,selja
1422,bezahlen::V,payer,borga
1423,zahlen::V,payer,borga
1424,beherrschen::V,dominer,hafa á valdi sínu
1425,beherrschen::V,maîtriser,hafa á valdi sínu
1426,ertragen::V,tolérer,þola
1427,ertragen::V,supporter,þola
