,Concept_ID,es,be
831,sechzig::NUM,sesenta,шесдзесят
832,siebzig::NUM,setenta,семдзесят
833,achtzig::NUM,ochenta,восемдзесят
834,neunzig::NUM,noventa,дзевяноста
835,hundert::NUM,cien,сто
836,hundert::NUM,ciento,сто
837,tausend::NUM,mil,тысяча
838,und::CNJ,y,і
839,und::CNJ,y,ды
840,oder::CNJ,o,або
841,stehen::V,estar de pie,стаяць
842,sitzen::V,estar sentado,сядзець
843,liegen::V,yacer,ляжаць
844,liegen::V,estar acostado,ляжаць
845,hängen::V,pender,вісець
846,werden::V,hacerse,стаць
847,werden::V,hacerse,зрабіцца
848,passieren::V,suceder,трапіцца
849,beginnen::V,iniciarse,пачацца
850,beginnen::V,principiar,пачацца
851,enden::V,acabar,кончыцца
852,enden::V,terminar,кончыцца
853,wechseln::V,variar,мяняцца
854,wechseln::V,alternar,мяняцца
855,aufgehen[Sonne]::V,salir,узысці
856,untergehen[Sonne]::V,ponerse,зайсці
857,untergehen[Sonne]::V,descender,зайсці
858,scheinen[Sonne]::V,brillar,свяціць
859,donnern::V,tronar,грымець
860,wehen::V,soplar,дзьмуць
861,strömen::V,afluir,ліцца
862,fließen::V,fluir,цячы
863,fließen::V,correr,цячы
864,sich drehen::V,girar,круціцца
865,sich drehen::V,girar,варочацца
866,schwanken::V,vacilar,хістацца
867,schwingen::V,oscilar,гайдацца
868,schwingen::V,oscilar,калыхацца
869,fallen::V,caer,падаць
870,brennen::V,arder,гарэць
871,brennen::V,quemar,гарэць
872,rauchen::V,humear,дымець
873,rauchen::V,echar humo,дымець
874,regnen::V,llover,дажджыць
875,gefrieren::V,helarse,замерзнуць
876,tauen::V,deshelarse,раставаць
877,schmelzen::V,fundirse,плавіцца
878,schmelzen::V,derretirse,плавіцца
879,trocknen::V,secarse,сохнуць
880,sieden::V,hervir,кіпець
881,faulen::V,pudrirse,гнісці
882,verfaulen::V,pudrirse,згнісці
883,reißen::V,romperse,ірвацца
884,versinken::V,hundirse,тануць
885,vergehen::V,pasar,праходзіць
886,erscheinen::V,aparecer,зʼявіцца
887,verschwinden::V,desaparecer,знікнуць
888,sinken::V,bajar,спадаць
889,abnehmen::V,decrecer,паменшыцца
890,abnehmen::V,disminuir,паменшыцца
891,zunehmen::V,crecer,павялічвацца
892,zunehmen::V,aumentar,павялічвацца
893,steigen::V,subir,паднімацца
894,steigen::V,ascender,паднімацца
895,wachsen::V,crecer,расці
896,glänzen::V,brillar,блішчаць
897,glänzen::V,resplandecer,блішчаць
898,funkeln::V,chispear,бліскаць
899,lärmen::V,hacer ruido,шумець
900,läuten::V,sonar,званіць
901,läuten::V,repicar,званіць
902,klingeln::V,tocar el timbre,званіць
903,klirren::V,tintinear,бразгаць
904,brausen::V,zumbar,бушаваць
905,rauschen::V,murmurar,шастаць
906,klingen::V,sonar,гучаць
907,bellen::V,ladrar,брахаць
908,heulen::V,ulular,выць
909,blasen::V,soplar,дзьмухнуць
910,pfeifen::V,silbar,свістаць
911,schreien::V,gritar,крычаць
912,stöhnen::V,gemir,стагнаць
913,zittern::V,temblar,дрыжаць
914,leben::V,vivir,жыць
915,geboren werden::V,nacer,нарадзіцца
916,atmen::V,respirar,дыхаць
917,trinken::V,beber,піць
918,essen::V,comer,есці
919,schlucken::V,tragar,глытаць
920,müde werden::V,cansarse,стаміцца
921,müde werden::V,fatigarse,стаміцца
922,einschlafen::V,dormirse,заснуць
923,schlafen::V,dormir,спаць
924,aufwachen::V,despertarse,рассыпацца
925,aufstehen::V,levantarse,устаць
926,sich erholen::V,reposar,адпачываць
927,sich erholen::V,descansar,адпачываць
928,krank werden::V,caer enfermo,захварэць
929,krank sein::V,estar enfermo,хварэць
930,schmerzen::V,doler,балець
931,husten::V,toser,кашляць
932,genesen::V,convalecer,паправіцца
933,genesen::V,convalecer,паздаравець
934,genesen::V,restablecerse,паправіцца
935,genesen::V,restablecerse,паздаравець
936,sterben::V,morir,памерці
937,umkommen::V,perecer,загінуць
938,sich bewegen::V,moverse,рухацца
939,sich rühren::V,rebullir,варушыцца
940,sich erheben::V,levantarse,устаць
941,sich setzen::V,sentarse,сесці
942,hinfallen::V,caerse,упасці
943,laufen::V,andar,хадзіць
944,schreiten::V,proceder,шагаць
945,schreiten::V,proceder,крочыць
946,spazierengehen::V,pasear,гуляць
947,spazierengehen::V,pasearse,гуляць
948,eilen::V,correr prisa,спяшацца
949,sich beeilen::V,darse prisa,спяшацца
950,sausen::V,correr,імчацца
951,rennen::V,correr,бегаць
952,springen::V,saltar,скакаць
953,klettern::V,trepar,лазіць
954,klettern::V,escalar,лазіць
955,schaukeln::V,bambolearse,гайдацца
956,kriechen::V,reptar,поўзаць
957,kriechen::V,arrastrarse,поўзаць
958,schwimmen::V,nadar,плаваць
959,tauchen::V,bucear,ныраць
960,tauchen::V,sumergirse,ныраць
961,rudern::V,remar,веславаць
962,fahren::V,ir,ехаць
963,fliegen::V,volar,лятаць
964,gehen::V,ir,ісці
965,gehen::V,andar,ісці
966,weggehen::V,irse,пайсці
967,weggehen::V,marcharse,пайсці
968,abfahren::V,salir,адʼяжджаць
969,abfahren::V,partir,адʼяжджаць
970,anhalten::V,parar,спыніцца
971,anhalten::V,parar,затрымацца
972,anhalten::V,pararse,спыніцца
973,anhalten::V,pararse,затрымацца
974,hineingehen::V,entrar,уваходзіць
975,eintreten::V,entrar,увайсці
976,kommen::V,venir,прыйсці
977,ankommen::V,llegar,прыбыць
978,zurückkommen::V,volver,вярнуцца
979,zurückkommen::V,regresar,вярнуцца
980,bleiben::V,quedarse,застацца
981,warten::V,esperar,чакаць
982,erwarten::V,esperar,чакаць
983,suchen::V,buscar,шукаць
984,finden::V,hallar,знайсці
985,finden::V,encontrar,знайсці
986,versuchen::V,intentar,прабаваць
987,vorbereiten::V,preparar,падрыхтаваць
988,lieben::V,amar,кахаць
989,lieben::V,querer,кахаць
990,mögen::V,querer,любіць
991,lachen::V,reír,смяяцца
992,rühren::V,conmover,расчуліць
993,weinen::V,llorar,плакаць
994,schimpfen::V,regañar,лаяцца
995,sich ärgern::V,enfadarse,сердаваць
996,sich fürchten::V,tener miedo,баяцца
997,fürchten::V,temer,баяцца
998,fürchten::V,tener miedo a,баяцца
999,fliehen::V,huir,уцякаць
1000,flüchten::V,escaparse,уцячы
1001,sehen::V,ver,бачыць
1002,anschauen::V,mirar,паглядзець
1003,ansehen::V,mirar,глядзець
1004,hören::V,oír,чуць
1005,zuhören::V,escuchar,слухаць
1006,probieren::V,probar,каштаваць
1007,probieren::V,degustar,каштаваць
1008,riechen::V,oler,нюхаць
1009,fühlen::V,sentir,адчуваць
1010,scheinen::V,parecer,здавацца
1011,zu sehen sein::V,poder verse,віднецца
1012,vernehmen::V,oír,пачуць
1013,vernehmen::V,percibir,пачуць
1014,frieren::V,tener frío,мёрзнуць
1015,tun::V,hacer,рабіць
1016,können::V,poder,умець
1017,wollen::V,querer,хацець
1018,anfangen::V,iniciar,пачаць
1019,beenden::V,acabar,закончыць
1020,beenden::V,terminar,закончыць
1021,aufhören::V,cesar,перастаць
1022,gelingen::V,salir bien,удацца
1023,geraten::V,salir,аказацца
1024,geraten::V,dar resultado,аказацца
1025,öffnen::V,abrir,адчыніць
1026,schließen::V,cerrar,зачыніць
1027,stellen::V,poner,паставіць
1028,stellen::V,colocar,паставіць
1029,setzen::V,poner,пасадзіць
1030,setzen::V,colocar,пасадзіць
1031,legen::V,poner,класці
1032,berühren::V,tocar,чапаць
1033,verbinden::V,unir,звязаць
1034,verbinden::V,juntar,звязаць
1035,bedecken::V,tapar,накрыць
1036,bedecken::V,cubrir,накрыць
1037,aufhängen::V,colgar,павесіць
1038,anzünden::V,encender,запаліць
1039,aufheben::V,recoger,падняць
1040,zurücklassen::V,dejar,пакінуць
1041,verlieren::V,perder,згубіць
1042,fallen lassen::V,dejar caer,упусціць
1043,machen::V,hacer,зрабіць
1044,herstellen::V,fabricar,вырабіць
1045,bauen::V,construir,будаваць
1046,reparieren::V,reparar,правіць
1047,verbessern::V,mejorar,палепшыць
1048,ändern::V,mudar,змяніць
1049,ändern::V,modificar,змяніць
1050,graben::V,cavar,капаць
1051,beugen::V,doblar,сагнуць
1052,beugen::V,inclinar,сагнуць
1053,biegen::V,doblar,пагнуць
1054,drehen::V,volver,вярцець
1055,drehen::V,hacer girar,вярцець
1056,wenden::V,volver,павярнуць
1057,umdrehen::V,revolver,перавярнуць
1058,heben::V,levantar,падымаць
1059,hochheben::V,alzar,падняць
1060,ergreifen::V,coger,схапіць
1061,ergreifen::V,coger,схваціць
1062,halten::V,tener,трымаць
1063,drücken::V,apretar,націскаць
1064,schieben::V,empujar,пхаць
1065,schieben::V,empujar,штурхаць
1066,kratzen::V,rascar,скрэбці
1067,lecken::V,lamer,лізаць
1068,beißen::V,morder,кусаць
1069,abreißen::V,arrancar,адарваць
1070,abschneiden::V,cortar,адрэзаць
1071,binden::V,atar,вязаць
1072,stecken::V,meter,уваткнуць
1073,brechen::V,romper,зламаць
1074,brechen::V,quebrar,зламаць
1075,klopfen::V,golpear,стукаць
1076,hauen::V,pegar,біць
1077,kleben::V,pegar,клеіць
1078,kleben::V,encolar,клеіць
1079,reiben::V,frotar,церці
1080,streichen::V,untar,намазаць
1081,streichen::V,recubrir,намазаць
1082,schleifen::V,afilar,тачыць
1083,schneiden::V,cortar,рэзаць
1084,rütteln::V,agitar,хістаць
1085,schütteln::V,agitar,трэсці
1086,schütteln::V,sacudir,трэсці
1087,schwenken::V,menear,махаць
1088,schütten::V,verter,наліць
1089,füllen::V,llenar,напоўніць
1090,einwickeln::V,envolver,загарнуць
1091,tragen::V,llevar,несці
1092,schleppen::V,arrastrar,цягнуць
1093,ziehen::V,tirar,цягнуць
1094,aufbewahren::V,conservar,захоўваць
1095,werfen::V,echar,кідаць
1096,werfen::V,lanzar,кідаць
1097,fangen::V,coger,лавіць
1098,packen::V,agarrar,схапіць
1099,packen::V,agarrar,схваціць
1100,verstecken::V,esconder,схаваць
1101,teilen::V,partir,раздзяліць
1102,teilen::V,dividir,раздзяліць
1103,schicken::V,enviar,пасылаць
1104,bringen::V,traer,прынесці
1105,hinzufügen::V,añadir,дабавіць
1106,bekommen::V,obtener,дастаць
1107,bekommen::V,conseguir,дастаць
1108,erhalten::V,recibir,атрымаць
1109,nehmen::V,tomar,ўзяць
1110,wählen::V,elegir,выбраць
1111,auswählen::V,escoger,адабраць
1112,auswählen::V,seleccionar,адабраць
1113,bewahren::V,guardar,захаваць
1114,bewahren::V,preservar,захаваць
1115,behindern::V,estorbar,перашкаджаць
1116,behindern::V,obstaculizar,перашкаджаць
1117,verderben::V,estropear,сапсаваць
1118,beschädigen::V,deteriorar,пашкодзіць
1119,zerbrechen::V,romper,разбіць
1120,zerbrechen::V,quebrar,разбіць
1121,zerreißen::V,desgarrar,разадраць
1122,zerreißen::V,despedazar,разадраць
1123,zerstören::V,destruir,разбурыць
1124,zerstören::V,destrozar,разбурыць
1125,verbrennen::V,quemar,спаліць
1126,geben::V,dar,даць
1127,reichen::V,pasar,перадаць
1128,schenken::V,regalar,дарыць
1129,versprechen::V,prometer,абяцаць
1130,wünschen::V,desear,жадаць
1131,loben::V,alabar,хваліць
1132,küssen::V,besar,цалаваць
1133,wiegen::V,mecer,гушкаць
1134,wiegen::V,mecer,калыхаць
1135,zudecken::V,tapar,накрыць
1136,zudecken::V,cubrir,накрыць
1137,wecken::V,despertar,пабудзіць
1138,zeigen::V,mostrar,паказаць
1139,führen::V,guiar,весці
1140,führen::V,conducir,весці
1141,lehren::V,enseñar,вучыць
1142,lehren::V,instruir,вучыць
1143,unterrichten::V,enseñar,выкладаць
1144,aufziehen::V,criar,выхаваць
1145,leiten::V,guiar,кіраваць
1146,leiten::V,dirigir,кіраваць
1147,antreiben::V,impeler,падганяць
1148,antreiben::V,impulsar,падганяць
1149,lassen::V,hacer,прымусіць
1150,einladen::V,invitar,запрасіць
1151,vereinigen::V,unir,абʼяднаць
1152,besuchen::V,visitar,наведаць
1153,besuchen::V,ir a ver,наведаць
1154,treffen::V,encontrar,сустрэць
1155,sich versammeln::V,reunirse,сабрацца
1156,sich versammeln::V,congregarse,сабрацца
1157,spielen::V,jugar,гуляць
1158,singen::V,cantar,пець
1159,singen::V,cantar,спяваць
1160,tanzen::V,bailar,танцаваць
1161,sich trennen::V,separarse,расстацца
1162,verlassen::V,dejar,пакінуць
1163,verlassen::V,abandonar,пакінуць
1164,retten::V,salvar,выратаваць
1165,bewachen::V,vigilar,ахоўваць
1166,schützen::V,proteger,уберагаць
1167,verteidigen::V,defender,абараніць
1168,sich schlagen::V,batirse,біцца
1169,sich schlagen::V,batirse,драцца
1170,schießen::V,tirar,страляць
1171,schießen::V,disparar,страляць
1172,siegen::V,vencer,перамагчы
1173,ärgern::V,enojar,злаваць
1174,ärgern::V,enfadar,злаваць
1175,schlagen::V,pegar,ударыць
1176,schlagen::V,golpear,ударыць
1177,treten::V,dar una patada a,штурхаць
1178,stechen::V,pinchar,укалоць
1179,stoßen::V,empujar,папхнуць
1180,stehlen::V,robar,украсці
1181,stehlen::V,hurtar,украсці
1182,stören::V,molestar,перашкодзіць
1183,belästigen::V,molestar,дакучаць
1184,belästigen::V,importunar,дакучаць
1185,verbergen::V,ocultar,скрыць
1186,verbergen::V,ocultar,схаваць
1187,verbergen::V,esconder,скрыць
1188,verbergen::V,esconder,схаваць
1189,täuschen::V,engañar,падмануць
1190,betrügen::V,engañar,змахляваць
1191,töten::V,matar,забіць
1192,wohnen::V,vivir,жыць
1193,wohnen::V,habitar,жыць
1194,arbeiten::V,trabajar,працаваць
1195,sammeln::V,recoger,сабраць
1196,sammeln::V,coleccionar,сабраць
1197,pflücken::V,coger,зрываць
1198,jagen::V,cazar,паляваць
1199,fischen::V,pescar,рыбачыць
1200,fassen::V,atrapar,злавіць
1201,fassen::V,capturar,злавіць
1202,hüten::V,guardar,пасвіць
1203,treiben::V,aballar,гнаць
1204,anbinden::V,atar,прывязаць
1205,füttern::V,echar de comer,карміць
1206,melken::V,ordeñar,даіць
1207,hacken::V,picar,сячы
1208,hacken::V,cortar,сячы
1209,gießen::V,regar,паліць
1210,reifen::V,madurar,паспець
1211,zubereiten::V,preparar,зварыць
1212,zubereiten::V,preparar,згатаваць
1213,kochen::V,cocer,варыць
1214,kochen::V,guisar,варыць
1215,backen::V,hornear,пячы
1216,backen::V,cocer al horno,пячы
1217,braten::V,asar,смажыць
1218,braten::V,freír,смажыць
1219,umrühren::V,remover,перамяшаць
1220,stricken::V,hacer punto,вязаць
1221,stricken::V,hacer calceta,вязаць
1222,nähen::V,coser,шыць
1223,färben::V,teñir,пафарбаваць
1224,färben::V,colorear,пафарбаваць
1225,reinigen::V,limpiar,ачысціць
1226,waschen::V,lavar,мыць
1227,abwischen::V,fregar,выцерці
1228,abwischen::V,limpiar,выцерці
1229,spülen::V,aclarar,паласкаць
1230,spülen::V,enjuagar,паласкаць
1231,fegen::V,barrer,падмятаць
1232,fegen::V,pasar la escoba,падмятаць
1233,kehren::V,barrer,месці
1234,baden::V,bañarse,купацца
1235,sich waschen::V,lavarse,мыцца
1236,ausziehen::V,quitar,зняць
1237,ausziehen::V,quitarse,зняць
1238,anziehen::V,ponerse,надзець
1239,sich anziehen::V,vestirse,адзецца
1240,kämmen::V,peinar,прычасаць
1241,schmücken::V,adornar,аздобіць
1242,sagen::V,decir,сказаць
1243,sprechen::V,hablar,гаварыць
1244,reden::V,hablar,размаўляць
1245,reden::V,conversar,размаўляць
1246,sich unterhalten::V,charlar,гутарыць
1247,sich unterhalten::V,conversar,гутарыць
1248,fragen::V,preguntar,спытаць
1249,bitten::V,rogar,прасіць
1250,erzählen::V,contar,расказаць
1251,mitteilen::V,comunicar,паведаміць
1252,mitteilen::V,participar,паведаміць
1253,nennen::V,llamar,назваць
1254,nennen::V,nombrar,назваць
1255,rufen::V,llamar,зваць
1256,prahlen::V,jactarse,хваліцца
1257,übersetzen::V,traducir,перакласці
1258,denken::V,pensar,думаць
1259,glauben::V,creer,верыць
1260,bemerken::V,notar,заўважыць
1261,erkennen::V,reconocer,пазнаць
1262,begreifen::V,concebir,спасцігнуць
1263,verstehen::V,entender,пачуць
1264,verstehen::V,comprender,пачуць
1265,lernen::V,aprender,вучыцца
1266,wissen::V,saber,знаць
1267,sich erinnern an::V,recordar,памятаць
1268,sich erinnern an::V,acordarse de,памятаць
1269,vergessen::V,olvidar,забыць
1270,messen::V,medir,мераць
1271,zählen::V,contar,лічыць
1272,rechnen::V,contar,лічыць
1273,rechnen::V,calcular,лічыць
1274,lesen::V,leer,чытаць
1275,malen::V,pintar,маляваць
1276,zeichnen::V,dibujar,рысаваць
1277,schreiben::V,escribir,пісаць
1278,besitzen::V,poseer,мець
1279,kaufen::V,comprar,купіць
1280,verkaufen::V,vender,прадаць
1281,bezahlen::V,pagar,заплаціць
1282,zahlen::V,pagar,плаціць
1283,beherrschen::V,dominar,уладаць
1284,beherrschen::V,dominar,валодаць
1285,ertragen::V,soportar,выцерпець
