,Concept_ID,hy,ps
734,geizig::A,ագահ,بخیل
735,geizig::A,կծծի,بخیل
736,klug::A,խելոք,عاقل
737,klug::A,խելոք,هوښیار
738,klug::A,ընդունակ,عاقل
739,klug::A,ընդունակ,هوښیار
740,geschickt::A,ճարտար,ماهر
741,lieb::A,սիրելի,عزیز
742,lieb::A,սիրելի,محبوب
743,lustig::A,զվարթ,خوشحال
744,sanft::A,հեզ,پوست
745,sanft::A,հեզ,ملایم
746,hungrig::A,քաղցած,وږی
747,krank::A,հիվանդ,مريض
748,krank::A,հիվանդ,ناروغ
749,nackt::A,մերկ,لوڅ
750,traurig::A,տխուր,غمجن
751,lebendig::A,կենդանի,ژوندی
752,gut::A,լավ,ښه
753,schlecht::A,վատ,بد
754,schlecht::A,վատ,خراب
755,richtig::A,ձիշտ,سم
756,richtig::A,ձիշտ,صحیح
757,schlimm::A,լղրճուկ,بد
758,schlimm::A,լղրճուկ,مخوف
759,wahr::A,ճիշտ,واقعي
760,wahr::A,իրական,واقعي
761,alt::A,հին,زوړ
762,neu::A,նոր,نوی
763,ehemalig::A,նախկին,پخوانی
764,alt[Lebewesen]::A,ծեր,زوړ
765,alt[Lebewesen]::A,պառավ,زوړ
766,jung::A,մատաղ,ځوان
767,arm::A,աղքատ,غریب
768,arm::A,աղքատ,بې وزله
769,reich::A,հարուստ,شتمن
770,reich::A,հարուստ,دولتمند
771,bekannt::A,ծանոթ,اشنا
772,berühmt::A,հայտնի,مشهور
773,berühmt::A,հռչակավոր,مشهور
774,fremd::A,օտար,پردی
775,fremd::A,օտար,بېګانه
776,verschieden::A,տարբեր,مختلف
777,nah::A,մոտ,نژدې
778,nah::A,մերձ,نژدې
779,fern::A,հեռավոր,لیری
780,linker::A,ձախ,چپ
781,linker::A,ձախ,کیڼ
782,rechter::A,աջ,ښی
783,anderer::A,այլ,بل
784,anderer::A,ուրիշ,بل
785,erster::A,առաջին,لومړی
786,zweiter::A,երկրորդ,دوهم
787,dritter::A,երրորդ,درېم
788,letzter::A,վերջին,آخرنی
789,letzter::A,վերջին,وروستی
790,allein::ADV,միայնակ,یوازې
791,auf einmal::ADV,միասնաբար,په یوه وخت کی
792,zusammen::ADV,միասին,یو ځای
793,zusammen::ADV,իրար հետ,یو ځای
794,lange::ADV,երկար ժամանակ,ډېر وخت
795,lange::ADV,երկար ժամանակ,ډېره موده
796,plötzlich::ADV,հանկարծ,ناببره
797,plötzlich::ADV,հանկարծ,یوناڅاپه
798,sofort::ADV,իսկույն,فوراً
799,sofort::ADV,իսկույն,سمدلاسه
800,später::ADV,ավելի ուշ,وروسته
801,später::ADV,հետո,وروسته
802,jetzt::ADV,այժմ,اوس
803,heute::ADV,այսօր,نن
804,morgen::ADV,վաղը,سبا
805,bald::ADV,շուտով,ژر
806,dann::ADV,ապա,پس
807,dann::ADV,ապա,وروسته
808,dann::ADV,հետո,پس
809,dann::ADV,հետո,وروسته
810,gestern::ADV,երեկ,پرون
811,einst::ADV,հին ատեն,پخوا
812,damals::ADV,ատէնին,هغه وخت
813,danach::ADV,ապա,بیا
814,danach::ADV,այն ժամանակ,بیا
815,vorher::ADV,առաջ,دمخه
816,zuerst::ADV,նախ,لومړی
817,einmal::ADV,մի անգամ,یو ځل
818,manchmal::ADV,երբեմն,ګاهی ګاهی
819,oft::ADV,հաճախ,ډېر ځله
820,immer::ADV,միշտ,تل
821,immer::ADV,միշտ,همېشه
822,niemals::ADV,երբեք,هیڅکله نه
823,hier::ADV,այստեղ,دلته
824,hierhin::ADV,այստեղ,دلته
825,hierhin::ADV,այստեղ,دې ځای ته
826,von hier::ADV,այդտեղից,د دې ځای نه
827,dort::ADV,այնտեղ,هلته
828,dorthin::ADV,այնտեղ,هلته
829,dorthin::ADV,այնտեղ,هغه ځای ته
830,geradeaus::ADV,ուղիղ,مخامخ
831,vorwärts::ADV,առաջ,مخ پهٔ وړاندې
832,rückwärts::ADV,դեպի ետ,بېرته
833,zurück::ADV,ետ,بېرته
834,unten::ADV,ներքեւում,لاندي
835,hinab::ADV,ներքեւ,ښکته
836,oben::ADV,վերեւում,پورته
837,hinauf::ADV,վերեւ,پاس
838,überall::ADV,ամենուր,هره خوا
839,nicht::ADV,չէ,نه
840,ein wenig::ADV,մի քիչ,یو څه
841,kaum::ADV,հազիվ,ایله
842,sehr::ADV,շատ,ډېر
843,sehr::ADV,շատ,زيات
844,so::ADV,այդպես,داسې
845,so::ADV,այդպես,دومره
846,noch::ADV,դեռ,نور
847,nur::ADV,միայն,تش
848,nur::ADV,միայն,صرف
849,schon::ADV,արդեն,دمخه
850,wieder::ADV,նորից,بیا
851,wieder::ADV,դարձյալ,بیا
852,vergebens::ADV,իզուր,عبث
853,vor::PRP,դիմացը,دمخه
854,hinter::PRP,ետեւը,شاته
855,unter::PRP,տակ,لاندي
856,durch::PRP,միջով,د مینځ نه
857,neben::PRP,քովը,نژدې
858,zwischen::PRP,միջեւ,ترمینځ
859,wegen::PRP,պատճառով,د ... له لاسه
860,wegen::PRP,շնորհից,د ... له لاسه
861,dies::PRN,սա,دا
862,dies::PRN,այս,دا
863,das::PRN,դա,دا
864,das::PRN,այդ,دا
865,alles::PRN,ամեն ինչ,هرڅهٔ
866,ich::PRN,ես,زه
867,du::PRN,դու,ته
868,er::PRN,նա,دی
869,wir::PRN,մենք,مونږ
870,ihr::PRN,դուք,تاسې
871,sie::PRN,նրանք,هغوی
872,was::FPRN,ինչ,څهٔ
873,wer::FPRN,ով,چا
874,wer::FPRN,ով,څوک
875,wo::FADV,ուր,چيری
876,wo::FADV,ուր,چېرته
877,wo::FADV,որտեղ,چيری
878,wo::FADV,որտեղ,چېرته
879,wohin::FADV,դեպի ուր,چېرته
880,wie::FADV,ինչպես,څنګه
881,warum::FADV,ինչու,ولې
882,wieviel::FNUM,որչափ,څو
883,wieviel::FNUM,որչափ,څومره
884,eins::NUM,մեկ,یو
885,zwei::NUM,երկու,دوه
886,drei::NUM,երեք,درې
887,vier::NUM,չորս,څلور
888,fünf::NUM,հինգ,پنځه
889,sechs::NUM,վեց,شپږ
890,sieben::NUM,յոթ,اوه
891,acht::NUM,ութ,اته
892,neun::NUM,ինը,نهه
893,zehn::NUM,տասը,لس
894,elf::NUM,տասնմեկ,یوولس
895,zwölf::NUM,տասներկու,دولس
896,zwanzig::NUM,քսան,شل
897,dreißig::NUM,երեսուն,دېرش
898,vierzig::NUM,քառասուն,څلوېښت
899,fünfzig::NUM,հիսուն,پنځوس
900,sechzig::NUM,վաթսուն,شپېته
901,siebzig::NUM,յոթանասուն,اویا
902,achtzig::NUM,ութսուն,اتیا
903,neunzig::NUM,իննսուն,نوي
904,hundert::NUM,հարյուր,سل
905,tausend::NUM,հազար,زر
906,und::CNJ,ու,او
907,oder::CNJ,կամ,ېا
908,stehen::V,կանգնել,درېدل
909,sitzen::V,նստել,کښېنستل
910,liegen::V,ստել,ملاستل
911,hängen::V,կախվել,ځړېدل
912,werden::V,դառնալ,کېدل
913,passieren::V,պատահել,پېښېدل
914,beginnen::V,սկսվել,شروع کېدل
915,enden::V,վերջանալ,خلاصدل
916,enden::V,վերջանալ,تمامېدل
917,wechseln::V,փոխվել,تغییر موندل
918,aufgehen[Sonne]::V,բարձրանալ,ختل
919,aufgehen[Sonne]::V,ելնել ,ختل
920,untergehen[Sonne]::V,մտնել,لوېدل
921,untergehen[Sonne]::V,մտնել,پرېوتل
922,scheinen[Sonne]::V,շողալ,رڼا کول
923,scheinen[Sonne]::V,փայլել,رڼا کول
924,donnern::V,որոտալ,تنېدل
925,donnern::V,որոտալ,غړمبېدل
926,wehen::V,փչել,چلېدل
927,strömen::V,հոսել,بهېدل
928,fließen::V,հոսել,بهېدل
929,fließen::V,հոսել,تویېدل
930,sich drehen::V,պտտվել,ګرځېدل
931,sich drehen::V,պտտվել,چورلېدل
932,schwanken::V,տատանվել,زنګېدل
933,schwingen::V,ճոճվել,زنګېدل
934,fallen::V,ընկնել,ولېدل
935,brennen::V,այրվել,سوځېدل
936,rauchen::V,ծխել,لوګی کول
937,regnen::V,անձրեւ գալ,باران اورېدل
938,gefrieren::V,սառչել,کنګل نيول
939,tauen::V,լկիլ,وېلې کېدل
940,schmelzen::V,հալիլ,وېلې کېدل
941,trocknen::V,չորանալ,وچېدل
942,sieden::V,եռալ,اېشېدل
943,faulen::V,փտել,خرابېدل
944,verfaulen::V,նեխել,ورستېدل
945,reißen::V,պատռվել,شلېدل
946,reißen::V,ճղվել,شلېدل
947,versinken::V,սուզվել,ډوېېدل
948,vergehen::V,անցնել ,تېرېدل
949,erscheinen::V,հայտնվել,ښکارېدل
950,erscheinen::V,երեւալ,ښکارېدل
951,verschwinden::V,անհետանալ,ورکېدل
952,sinken::V,ընկնել,ښکته کېدل
953,abnehmen::V,փոքրանալ,کمېدل
954,zunehmen::V,մեծանալ,زیاتېدل
955,steigen::V,բարձրանալ,جګېدل
956,steigen::V,բարձրանալ,پورته کېدل
957,wachsen::V,աճել,وده کول
958,glänzen::V,նշուլել,ځلېدل
959,glänzen::V,փայլիլ,ځلېدل
960,funkeln::V,փայլատակել,پړکېدل
961,lärmen::V,աղմուկ հանել,غال و غول کول
962,läuten::V,զնգալ,زنګ وهل
963,klingeln::V,զնգալ,زنګ وهل
964,klirren::V,զնգզնգալ,کړنګېدل
965,brausen::V,մոլեգնել,تلاطم کول
966,rauschen::V,սոսափել,شڼهار کول
967,klingen::V,հնչել,آواز کول
968,bellen::V,հաչել,غپېدل
969,heulen::V,ոռնալ ,انګلل
970,blasen::V,փչել ,پو کول
971,pfeifen::V,սուլել,شپېلک وهل
972,schreien::V,գոռալ ,ناره کول
973,stöhnen::V,տնքալ,زګېروی کول
974,zittern::V,դողալ,لړزېدل
975,leben::V,ապրել,ژوند کول
976,geboren werden::V,ծնվել,زېږېدل
977,atmen::V,շնչել,ساه کښل
978,atmen::V,շնչել,تنفس کول
979,trinken::V,խմել,څښل
980,essen::V,ուտել,خوړل
981,schlucken::V,կլանել,غړپول
982,schlucken::V,կուլ տալ,غړپول
983,müde werden::V,հոգնել,ستړی کېدل
984,einschlafen::V,քուն մտնել,ویده کېدل
985,schlafen::V,քնել,خوب کول
986,aufwachen::V,արթննալ,ویښېدل
987,aufstehen::V,ելլել,پاڅېدل
988,sich erholen::V,հանգստանալ,استراحت کول
989,krank werden::V,հիւանդանալ,رنځورېدل
990,krank sein::V,հիվանդ լինել,ناجوړېدل
991,schmerzen::V,ցավել,خوږېدل
992,schmerzen::V,ցավել,درد کول
993,husten::V,հազալ,ټوخېدل
994,genesen::V,ապաքինվել,رغېدل
995,sterben::V,մեռնել,مړل
996,sterben::V,վախճանվել,مړل
997,umkommen::V,կործանվել,تلفېدل
998,sich bewegen::V,ընթանալ,چلېدل
999,sich bewegen::V,ընթանալ,حرکت کول
1000,sich rühren::V,շարժվել,ښورېدل
1001,sich erheben::V,կանգնել,درېدل
1002,sich erheben::V,վեր կենալ,درېدل
1003,sich setzen::V,նստել,کښېنستل
1004,hinfallen::V,ընկնել,لوېدل
1005,laufen::V,քայլել,منډې وهل
1006,schreiten::V,ճեմել,قدم ایښودل
1007,spazierengehen::V,շրջագայել,چکر وهل
1008,eilen::V,շտապել,بېړه کول
1009,sich beeilen::V,շտապել ,عجله کول
1010,sausen::V,սլանալ,ځغستل
1011,rennen::V,վազել,زغلېدل
1012,springen::V,ցատկել,ټوپ وهل
1013,klettern::V,մագլցել,ختل
1014,schaukeln::V,ճոճվել,زنګېدل
1015,schaukeln::V,օրորվել,زنګېدل
1016,kriechen::V,սողալ,خاپوړی وهل
1017,schwimmen::V,լողալ,لامبو وهل
1018,tauchen::V,սուզվել,غوټه وهل
1019,rudern::V,թիավարել,پارو وهل
1020,fahren::V,ընթանալ,تلل
1021,fliegen::V,թռչել,الوتل
1022,gehen::V,գնալ,تلل
1023,weggehen::V,հեռանալ,بهر وتل
1024,abfahren::V,ճանապարհվել,تلل
1025,anhalten::V,կանգնել,ودرېدل
1026,hineingehen::V,մտնել,داخلېدل
1027,eintreten::V,մտնել,ننوتل
1028,kommen::V,գալ,راتلل
1029,ankommen::V,ժամանել,رسېدل
1030,zurückkommen::V,վերադառնալ,بېرته راتلل
1031,bleiben::V,մնալ,پاتې کېدل
1032,warten::V,սպասել,انتظار وېستل
1033,erwarten::V,սպասել,انتظار کول
1034,suchen::V,որոնել,لټول
1035,finden::V,գտնել,میندل
1036,finden::V,գտնել,پیدا کول
1037,versuchen::V,փորձել,هڅه کول
1038,vorbereiten::V,պատրաստել,چمتوکول
1039,lieben::V,սիրել,مینه لرل
1040,mögen::V,հավանել,خوښول
1041,mögen::V,հավանել,علاقه لرل
1042,mögen::V,սիրել,خوښول
1043,mögen::V,սիրել,علاقه لرل
1044,lachen::V,ծիծաղել,خندېدل
1045,rühren::V,հուզել,اغېزه کول
1046,weinen::V,լալ,ژړل
1047,schimpfen::V,տրտնջալ,ښکنځا کول
1048,schimpfen::V,քրթմնջել,ښکنځا کول
1049,sich ärgern::V,զայրանալ,قهر راتلل
1050,sich fürchten::V,վախնալ,ډارېدل
1051,fürchten::V,վախենալ,ډارېدل
1052,fliehen::V,փախչել,تښتېدل
1053,flüchten::V,փախչել,تښتېدل
1054,sehen::V,տեսնել,لیدل
1055,anschauen::V,դիտել,کتل
1056,ansehen::V,նայել,ننداره کول
1057,hören::V,լսել,اورېدل
1058,zuhören::V,ունկնդրել,غوږ نیول
1059,probieren::V,համը տեսել,څکه کول
1060,probieren::V,համը տեսել,چاشنی کول
1061,riechen::V,հոտ առնել,بويول
1062,fühlen::V,զգալ,حسول
1063,scheinen::V,երեւալ,ښکارېدل
1064,zu sehen sein::V,երեւալ,ښکارېدل
1065,vernehmen::V,իմանալ ,خبرېدل
1066,frieren::V,մրսել,ساړه کېتل
1067,tun::V,անել,کول
1068,können::V,կարողանալ,کولای شول
1069,können::V,կարողանալ,د لاسه کېدل
1070,wollen::V,ուզել,غوښتل
1071,wollen::V,ցանկանալ,غوښتل
1072,anfangen::V,սկսել,شروع کول
1073,beenden::V,վերջացնել,ختمول
1074,beenden::V,վերջացնել,پای ته رسول
1075,aufhören::V,դադարել,بس کول
1076,gelingen::V,հաջողվել,موفق کېدل
1077,gelingen::V,հաջողվել,بریالی کېدل
1078,gelingen::V,գլուխ գալ,موفق کېدل
1079,gelingen::V,գլուխ գալ,بریالی کېدل
1080,geraten::V,ստացվել,کېدل
1081,öffnen::V,բաց անել,خلاصول
1082,öffnen::V,բաց անել,پرانیستل
1083,schließen::V,փակել ,تړل
1084,stellen::V,դնել,ایښودل
1085,setzen::V,նստեցնել,کښېنول
1086,legen::V,դնել,ایښودل
1087,berühren::V,դիպչել,لاس وهل
1088,berühren::V,շոշափել,لاس وهل
1089,verbinden::V,շաղկապել,تړل
1090,bedecken::V,ծածկել,پوښول
1091,aufhängen::V,կախել,ځوړندول
1092,anzünden::V,վառել,بلول
1093,aufheben::V,վերցնել,پورته کول
1094,zurücklassen::V,թողնել,پرېښودل
1095,verlieren::V,կորցնել,ورکول
1096,fallen lassen::V,գցել,له لاسه لوېدل
1097,machen::V,անել,کول
1098,herstellen::V,արտադրել,جوړول
1099,herstellen::V,արտադրել,توليدول
1100,bauen::V,կառուցել,جوړول
1101,reparieren::V,նորոգել,ترمیمول
1102,verbessern::V,բարելավել,اصلاح کول
1103,ändern::V,փոխել,تغیر ورکول
1104,graben::V,փորել,کيندل
1105,beugen::V,ծռել,ټیټول
1106,biegen::V,թեքել,کږول
1107,drehen::V,ոլորել,ګرځول
1108,wenden::V,պտտել,اړول
1109,umdrehen::V,շրջել,اړول
1110,heben::V,բարձրացնել,جګول
1111,heben::V,բարձրացնել,پورته کول
1112,hochheben::V,բարձրացնել,جګول
1113,ergreifen::V,վարակվել,نیول
1114,halten::V,բռնել,نیول
1115,drücken::V,ճնշել,کښېکښل
1116,schieben::V,հրել,پوری وهل
1117,kratzen::V,քերել,ګرول
1118,lecken::V,լիզել,څټل
1119,beißen::V,կծել,چیچل
1120,abreißen::V,պոկել,شکول
1121,abschneiden::V,կտրել ,پرېکول
1122,binden::V,կապել,تړل
1123,stecken::V,խրել,ټومبل
1124,brechen::V,կոտրել ,ماتول
1125,klopfen::V,թակել,ټکول
1126,hauen::V,ծեծել,ټکول
1127,kleben::V,կպցնել,نښلول
1128,kleben::V,կպցնել,سرېښول
1129,reiben::V,շփել,مږل
1130,streichen::V,վրան քսել,مښل
1131,schleifen::V,սրել ,تېره کول
1132,schneiden::V,կտրել,غوڅول
1133,schneiden::V,կտրել,پرېکول
1134,rütteln::V,ցնցել,خوڅول
1135,schütteln::V,թափահարել,ښورول
1136,schwenken::V,ճոճել,خوڅول
1137,schütten::V,լցնել,اچول
1138,schütten::V,լցնել,تویول
1139,füllen::V,լիքը լցնել,ډکول
1140,einwickeln::V,փաթաթել,پېچل
1141,einwickeln::V,փաթաթել,نغښتل
1142,tragen::V,կրել,وړل
1143,tragen::V,տանել,وړل
1144,schleppen::V,քաշել,وړل
1145,ziehen::V,ձգել,کښل
1146,ziehen::V,քաշել,کښل
1147,aufbewahren::V,պահել ,ساتل
1148,werfen::V,նետել,اچول
1149,werfen::V,նետել,غورځول
1150,packen::V,հափշտակել,نیول
1151,verstecken::V,ծածկել,پټول
1152,teilen::V,բաժանել,وېشل
1153,teilen::V,բաժանել,تقسیمول
1154,schicken::V,ուղարկել,لېږل
1155,schicken::V,ուղարկել,استول
1156,bringen::V,բերել,راوړل
1157,hinzufügen::V,ավելացնել,زیاتول
1158,bekommen::V,հայթայթել,حاصلول
1159,erhalten::V,ստանալ,اخیستل
1160,nehmen::V,վերցնել,نیول
1161,nehmen::V,վերցնել,اخيستل
1162,wählen::V,ընտրել,خوښول
1163,auswählen::V,գերադասել,چنده کول
1164,bewahren::V,պահպանել,ساتل
1165,behindern::V,խոչընդոտել,مانع کېدل
1166,behindern::V,խոչընդոտել,ممانعت کول
1167,verderben::V,փչացնել,خرابېدل
1168,beschädigen::V,վնասել,ورانول
1169,zerbrechen::V,ջարդել,ماتول
1170,zerbrechen::V,կոտրել,ماتول
1171,zerreißen::V,պատռել,څیرې کول
1172,zerstören::V,քանդել,ړنګول
1173,zerstören::V,քանդել,ورانول
1174,verbrennen::V,այրել,سوځول
1175,geben::V,տալ,ورکول
1176,reichen::V,հանձնել,ورکول
1177,schenken::V,նվիրել,بښل
1178,versprechen::V,խոստանալ,لوز کول
1179,wünschen::V,մաղթել,غوښتل
1180,loben::V,գովել,ستایل
1181,loben::V,գովել,تمجید کول
1182,küssen::V,համբուրել,ښکلول
1183,wiegen::V,օրորել,زنګول
1184,zudecken::V,վրան գցել,پوښول
1185,wecken::V,զարթնեցնել,ويښول
1186,zeigen::V,ցույց տալ,ښودل
1187,führen::V,ուղեկցել,بیول
1188,lehren::V,սովորեցնել,درس ورکول
1189,lehren::V,սովորեցնել,تعلیم ورکول
1190,unterrichten::V,ավանդել,درس ورکول
1191,aufziehen::V,դաստիարակել,روزل
1192,leiten::V,ղեկավարել,رهبری کول
1193,leiten::V,ղեկավարել,لارښوونه کول
1194,leiten::V,կառավարել,رهبری کول
1195,leiten::V,կառավարել,لارښوونه کول
1196,antreiben::V,շտապեցնել,چټک کول
1197,lassen::V,ստիպել,اړکول
1198,einladen::V,հրավիրել,بلل
1199,vereinigen::V,միացնել,متحد کول
1200,vereinigen::V,միացնել,یوځای کول
1201,besuchen::V,այցելել,کتنه کول
1202,treffen::V,հանդիպել,ليدل
1203,treffen::V,հանդիպել,تلقی کول
1204,sich versammeln::V,հավաքվել,راغونډېدل
1205,spielen::V,խաղալ,لوبه کول
1206,singen::V,երգել,سندرې وېل
1207,tanzen::V,պարել,ګډېدل
1208,sich trennen::V,ցրվել,بېلېدل
1209,verlassen::V,լքել,ترک کول
1210,retten::V,փրկել,نجات ورکول
1211,bewachen::V,պահել,ساتل
1212,bewachen::V,պահել,حفاظت کول
1213,schützen::V,պաշտպանել,ژغورل
1214,verteidigen::V,պաշտպանել,دفاع کول
1215,sich schlagen::V,կռվել,جنګېدل
1216,schießen::V,կրակել,ویشتل
1217,siegen::V,հաղթել,غالبېدل
1218,ärgern::V,ձանձրացնել,خپه کول
1219,schlagen::V,խփել,وهل
1220,treten::V,քացի տալ,په لغته وهل
1221,stechen::V,խայթել,ټومبل
1222,stoßen::V,մղել,ټېل وهل
1223,stoßen::V,մղել,پوری وهل
1224,stehlen::V,գողանալ,تښتول
1225,stehlen::V,գողանալ,غلا کول
1226,stören::V,խանգարել,ماتول
1227,belästigen::V,անհանգստացնել,ځورول
1228,belästigen::V,անհանգստացնել,تکلیف ورکول
1229,verbergen::V,թաքցնել,پټول
1230,täuschen::V,խաբել,تېرایستل
1231,täuschen::V,խաբել,خطا ایستل
1232,betrügen::V,խաբել,غولول
1233,töten::V,սպանել ,وژل
1234,töten::V,սպանել ,مړ کول
1235,wohnen::V,բնակվել,اوسېدل
1236,arbeiten::V,աշխատել,کار کول
1237,sammeln::V,հավաքել,راټولول
1238,sammeln::V,հավաքել,راغونډول
1239,pflücken::V,քաղել,شکول
1240,jagen::V,որս անել,ښکار کول
1241,fischen::V,ձուկ բռնել,کب نيول
1242,fassen::V,բռնել,نیول
1243,fassen::V,բռնել,ګیرول
1244,hüten::V,արածեցնել,پوول
1245,treiben::V,հովուել,بیول
1246,anbinden::V,չուանել,تړل
1247,füttern::V,կերակրել,خوراک ورکول
1248,melken::V,կթել,لوشل
1249,hacken::V,կոտորել,پی کول
1250,gießen::V,ջրել,اوبه کول
1251,reifen::V,հասունանալ ,رسېدل
1252,zubereiten::V,պատրաստել,تیارول
1253,kochen::V,եփել,پخول
1254,backen::V,թխել,پخول
1255,braten::V,տապակել,وريتول
1256,umrühren::V,խառնել,لړل
1257,stricken::V,գործել,اوبدل
1258,nähen::V,կարել,ګنډل
1259,färben::V,ներկել,رنګول
1260,reinigen::V,մաքրել,صافول
1261,waschen::V,լվանալ,مینځل
1262,abwischen::V,սրբել,وچول
1263,spülen::V,ողողել,کنګالول
1264,spülen::V,պարզաջրել,کنګالول
1265,fegen::V,ավլել,جارو کول
1266,kehren::V,ավլել,جارو کول
1267,baden::V,լողանալ,لمبېدل
1268,sich waschen::V,լվացվել,ځان مينځل
1269,ausziehen::V,հանել,کښل
1270,ausziehen::V,հանել,ایستل
1271,anziehen::V,հագնել,اغوستل
1272,sich anziehen::V,հագնվել,کالی اغوستل
1273,kämmen::V,սանրել,ګمنځول
1274,schmücken::V,զարդարել,ښکلی کول
1275,sagen::V,ասել,وېل
1276,sprechen::V,խոսել,وېل
1277,sprechen::V,խոսել,غږېدل
1278,reden::V,զրուցել,ګړېدل
1279,reden::V,զրուցել,خبرې کول
1280,sich unterhalten::V,խոսակցել,خبری کول
1281,fragen::V,հարցնել,پوښتنه کول
1282,bitten::V,խնդրել,غوښتل
1283,erzählen::V,պատմել,کيسه کول
1284,erzählen::V,պատմել,حکايت کول
1285,mitteilen::V,հաղորդել,خبرول
1286,mitteilen::V,հաղորդել,خبر ورکول
1287,nennen::V,անվանել,نوم ايښودل
1288,rufen::V,կանչել,بلل
1289,prahlen::V,պարծենալ,لاپې وهل
1290,übersetzen::V,թարգմանել,ژباړل
1291,übersetzen::V,թարգմանել,ترجمه کول
1292,denken::V,մտածել,فکر کول
1293,glauben::V,հավատալ,باور کول
1294,bemerken::V,նկատել,لیدل
1295,erkennen::V,ճանաչել,پېژندل
1296,begreifen::V,հասկանալ,رسېدل
1297,begreifen::V,հասկանալ,پوهېدل
1298,verstehen::V,ըմբռնել,پوهېدل
1299,lernen::V,սովորել,زده کول
1300,lernen::V,սովորել,درس لوستل
1301,wissen::V,իմանալ,پوهېدل
1302,sich erinnern an::V,հիշել,یادول
1303,sich erinnern an::V,հիշել,په یاد راوړل
1304,sich erinnern an::V,մտաբերել,یادول
1305,sich erinnern an::V,մտաբերել,په یاد راوړل
1306,vergessen::V,մոռանալ,هېرول
1307,messen::V,չափել,اندازه کول
1308,zählen::V,թվել,شمارل
1309,zählen::V,հաշվել,شمارل
1310,rechnen::V,հաշվել,حسابول
1311,rechnen::V,հաշվարկել,حسابول
1312,lesen::V,կարդալ,لوستل
1313,malen::V,նկարել,رسمول
1314,zeichnen::V,գծել,رسمول
1315,schreiben::V,գրել,لیکل
1316,besitzen::V,ունենալ,لرل
1317,besitzen::V,տեր լինել,لرل
1318,kaufen::V,գնել,رانیول
1319,verkaufen::V,վաճառել,خرڅول
1320,bezahlen::V,վճարել,تأدیه کول
1321,zahlen::V,վճարել,کسات اخيستل
1322,beherrschen::V,ղեկավարել,تسلط لرل
1323,ertragen::V,դիմանալ,زغمل
1324,Horn::N,,ښکر
1325,fangen::V,,نیول
1326,fangen::V,,ګیرول
