,Concept_ID,he,mhr
730,zurück::ADV,בחזרה,мӧҥге́ш
731,zurück::ADV,אחורנית,мӧҥге́ш
732,unten::ADV,למטה,ӱ́лнӧ
733,unten::ADV,למטה,йыма́лне
734,hinab::ADV,למטה,йыма́к
735,oben::ADV,מעל,кӱ́шнӧ
736,oben::ADV,מעל,ӱмба́лне
737,oben::ADV,למעלה,кӱ́шнӧ
738,oben::ADV,למעלה,ӱмба́лне
739,hinauf::ADV,למעלה,кӱ́ш
740,hinauf::ADV,למעלה,кӱ́шкӧ
741,überall::ADV,בכל מקום,чыла́ вере́
742,nicht::ADV,לא,ок
743,nicht::ADV,לא,о́геш
744,ein wenig::ADV,קצת,изи́ш
745,kaum::ADV,בקשי,пыкше́
746,sehr::ADV,מאוד,чот
747,so::ADV,כך,тыге́
748,so::ADV,ככה,тыге́
749,noch::ADV,עוד,а́ле
750,noch::ADV,עדין,а́ле
751,nur::ADV,רק,гына́
752,schon::ADV,כבר,ы́нде
753,wieder::ADV,שוב,ада́к
754,vergebens::ADV,לריק,ара́м
755,vergebens::ADV,לשוא,ара́м
756,vor::PRP,מול,о́нчыч
757,hinter::PRP,מאחורי,шеҥге́лне
758,unter::PRP,מתחת,йыма́лне
759,durch::PRP,דרך,вошт
760,neben::PRP,ליד,вокте́н
761,neben::PRP,על-יד,вокте́н
762,zwischen::PRP,בין,кокла́ште
763,wegen::PRP,בשל,верч
764,wegen::PRP,בגלל,верч
765,dies::PRN,זה,ти́де
766,das::PRN,זה,са́де
767,alles::PRN,הכל,чыла́
768,ich::PRN,אני,мый
769,du::PRN,את,тый
770,du::PRN,אתה,тый
771,er::PRN,הוא,ту́до
772,wir::PRN,אנחנו,ме
773,ihr::PRN,לה,те
774,sie::PRN,הם,ну́но
775,was::FPRN,מה,мо
776,wer::FPRN,מי,кӧ
777,wo::FADV,איפה,куша́н
778,wohin::FADV,לאן,куш
779,wohin::FADV,לאן,ку́шко
780,wie::FADV,איך,кузе́
781,warum::FADV,למה,мо
782,warum::FADV,למה,мола́н
783,wieviel::FNUM,כמה,куна́р
784,eins::NUM,אחד,ик
785,zwei::NUM,שתים,ко́кыт
786,drei::NUM,שלושה,кум
787,vier::NUM,ארבעה,ныл
788,fünf::NUM,חמשה,вич
789,sechs::NUM,ששה,куд
790,sieben::NUM,שבעה,шым
791,acht::NUM,שמונה,канда́ш
792,neun::NUM,תשעה,инде́ш
793,zehn::NUM,עשרה,лу
794,elf::NUM,אחת עשרה,лати́к
795,zwölf::NUM,שתים עשרה,латко́к
796,zwanzig::NUM,עשרים,ко́ло
797,dreißig::NUM,שלושים,ку́мло
798,vierzig::NUM,ארבעים,ны́лле
799,fünfzig::NUM,חמשים,ви́тле
800,sechzig::NUM,ששים,ку́дло
801,siebzig::NUM,שבעים,шы́мле
802,achtzig::NUM,שמונים,канда́шле
803,neunzig::NUM,תשעים,инде́шле
804,hundert::NUM,מאה,шӱ́дӧ
805,tausend::NUM,אלף,тӱже́м
806,und::CNJ,ו,да
807,und::CNJ,ו,ден
808,oder::CNJ,או,я
809,oder::CNJ,או,а́ле
810,stehen::V,עמד,шога́ш
811,sitzen::V,ישב,шинча́ш
812,liegen::V,שכב,кия́ш
813,hängen::V,היה תלוי,кеча́ш
814,werden::V,הפך ל,лия́ш
815,passieren::V,קרה,лия́ш
816,beginnen::V,התחיל,тӱҥгала́ш
817,enden::V,הסתים,пыта́ш
818,wechseln::V,השתנה,вашталта́ш
819,aufgehen[Sonne]::V,זרח,лекта́ш
820,untergehen[Sonne]::V,שקע,шинча́ш
821,scheinen[Sonne]::V,בהק,волгалта́ш
822,donnern::V,רעם,кӱдырта́ш
823,donnern::V,רעם,сургалта́ш
824,wehen::V,נשב,пуа́ш
825,strömen::V,זרם,шийалтара́ш
826,fließen::V,זרם,йога́ш
827,sich drehen::V,הסתובב,пӧрда́ш
828,schwanken::V,התנודד,лӱҥга́ш
829,schwanken::V,התנודד,тайныла́ш
830,schwingen::V,התנענע,рӱпшалта́ш
831,fallen::V,נפל,воза́ш
832,fallen::V,נפל,йӧрла́ш
833,brennen::V,בער,йӱла́ш
834,rauchen::V,עשן,шикша́ш
835,regnen::V,ירד גשם,йӱра́ш
836,gefrieren::V,קפא,кылма́ш
837,gefrieren::V,קפא,ияҥа́ш
838,tauen::V,נמס,шула́ш
839,schmelzen::V,התיך,лева́ш
840,trocknen::V,התיבש,кошка́ш
841,sieden::V,רתח,шола́ш
842,faulen::V,רקב,шӱя́ш
843,verfaulen::V,רקב,шӱйы́н шуа́ш
844,reißen::V,נקרע,кӱрла́ш
845,versinken::V,טבע,пуре́н кая́ш
846,vergehen::V,עבר,эрте́н кая́ш
847,erscheinen::V,נגלה,толы́н лекта́ш
848,erscheinen::V,הופיע,толы́н лекта́ш
849,verschwinden::V,נעלם,йома́ш
850,sinken::V,ירד,пуча́ш
851,abnehmen::V,הפחית,пуча́ш
852,zunehmen::V,רבה,шукема́ш
853,steigen::V,עלה,нӧлталта́ш
854,wachsen::V,גדל,кушка́ш
855,glänzen::V,נצץ,йылгыжа́ш
856,glänzen::V,בהק,йылгыжа́ш
857,funkeln::V,נצנץ,чолга́ш
858,lärmen::V,רעש,рӱшка́ш
859,läuten::V,צלצל,мура́ш
860,klingeln::V,צלצל,йыҥгырта́ш
861,klirren::V,קרקש,чылдыртата́ш
862,brausen::V,געש,лӱшка́ш
863,rauschen::V,רשרש,лыжга́ш
864,klingen::V,נשמע,йоҥга́ш
865,bellen::V,נבח,опта́ш
866,heulen::V,ילל,урмыжа́ш
867,blasen::V,נשף,пуала́ш
868,pfeifen::V,שרק,шӱ́шкаш
869,schreien::V,צעק,кычкыра́ш
870,stöhnen::V,נאנק,йыҥыса́ш
871,zittern::V,רעד,чытыра́ш
872,leben::V,חי,ила́ш
873,geboren werden::V,נולד,шоча́ш
874,atmen::V,נשם,шӱла́ш
875,trinken::V,שתה,йӱа́ш
876,essen::V,אכל,кочка́ш
877,schlucken::V,בלע,нела́ш
878,müde werden::V,התעיף,ноя́ш
879,einschlafen::V,נרדם,мале́н колта́ш
880,schlafen::V,ישן,мала́ш
881,aufwachen::V,התעורר,помыжалта́ш
882,aufstehen::V,קם,кынела́ш
883,sich erholen::V,נפש,кана́ш
884,krank werden::V,חלה,черлане́н воза́ш
885,krank sein::V,היה חולה,черлане́н кия́ш
886,schmerzen::V,כאב,коршта́ш
887,husten::V,השתעל,кокыра́ш
888,genesen::V,הבריא,тӱрла́ш
889,genesen::V,הבריא,тазаҥа́ш
890,sterben::V,מת,кола́ш
891,umkommen::V,נספה,вуй йома́ш
892,sich bewegen::V,נע,кошта́ш
893,sich rühren::V,זז,тарвана́ш
894,sich erheben::V,קם,кынела́ш
895,sich setzen::V,התישב,шинча́ш
896,hinfallen::V,נפל,йӧрла́ш
897,laufen::V,הלך ברגל,кошта́ш
898,schreiten::V,פסע,ошкыла́ш
899,spazierengehen::V,טיל,гуля́яш
900,eilen::V,אץ,вашка́ш
901,eilen::V,מהר,вашка́ш
902,sich beeilen::V,מהר,вашкешта́ш
903,sausen::V,אץ,юлтка́ш
904,rennen::V,רץ,куржтала́ш
905,springen::V,קפץ,тӧршта́ш
906,klettern::V,טפס,кӱза́ш
907,schaukeln::V,התנדנד,лӱҥгалта́ш
908,kriechen::V,זחל,нушка́ш
909,schwimmen::V,שחה,ия́ш
910,tauchen::V,צלל,шуҥгалта́ш
911,rudern::V,חתר,удыра́ш
912,fahren::V,נסע,кудала́ш
913,fliegen::V,עף,чоҥешта́ш
914,gehen::V,הלך,кая́ш
915,weggehen::V,עזב,кораҥа́ш
916,abfahren::V,יצא,лекта́ш
917,anhalten::V,עצר,чарна́ш
918,hineingehen::V,נכנס,пура́ш
919,eintreten::V,נכנס,пура́ш
920,kommen::V,בא,тола́ш
921,ankommen::V,הגיע,шуа́ш
922,zurückkommen::V,שב,пӧртыла́ш
923,zurückkommen::V,חזר,пӧртыла́ш
924,bleiben::V,נשאר,кода́ш
925,warten::V,חכה,вуча́ш
926,warten::V,המתין,вуча́ш
927,erwarten::V,צפה,вуча́ш
928,suchen::V,חפש,кычала́ш
929,finden::V,מצא,муа́ш
930,versuchen::V,נסה,толаша́ш
931,vorbereiten::V,הכין,ямдыла́ш
932,lieben::V,אהב,йӧрата́ш
933,mögen::V,אהב,йӧрата́ш
934,lachen::V,צחק,воштыла́ш
935,rühren::V,נגע ללב,ку́мыл тарвата́ш
936,weinen::V,בכה,шорта́ш
937,schimpfen::V,גער,каргаша́ш
938,sich ärgern::V,זעם,сыра́ш
939,sich ärgern::V,כעס,сыра́ш
940,sich fürchten::V,פחד,лӱда́ш
941,sich fürchten::V,חשש,лӱда́ш
942,fürchten::V,פחד מ,лӱда́ш
943,fürchten::V,חשש מ,лӱда́ш
944,fliehen::V,ברח,куржа́ш
945,flüchten::V,נמלט,куржа́ш
946,sehen::V,ראה,ужа́ш
947,anschauen::V,הביט,онча́ш
948,ansehen::V,התבונן,эскера́ш
949,hören::V,שמע,кола́ш
950,zuhören::V,הקשיב,колышта́ш
951,probieren::V,נסה,тамла́ш
952,riechen::V,הריח,ӱпшынча́ш
953,fühlen::V,חש,шижа́ш
954,scheinen::V,נדמה,чуча́ш
955,zu sehen sein::V,נראה,коя́ш
956,vernehmen::V,נודע ל,кола́ш
957,frieren::V,קר ל,кылма́ш
958,tun::V,פעל,ышта́ш
959,können::V,יכל,мошта́ш
960,wollen::V,רצה,тӱна́ш
961,anfangen::V,התחיל,тӱҥала́ш
962,beenden::V,גמר,пытара́ш
963,aufhören::V,סים,чарна́ш
964,gelingen::V,הצליח,сай лекта́ш
965,geraten::V,עלה,лекта́ш
966,öffnen::V,פתח,поча́ш
967,schließen::V,סגר,петыра́ш
968,stellen::V,העמיד,шында́ш
969,setzen::V,הושיב,шында́ш
970,legen::V,שם,опта́ш
971,legen::V,שם,пышта́ш
972,berühren::V,נגע,тӱка́ш
973,verbinden::V,קשר,пида́ш
974,bedecken::V,כסה,леведа́ш
975,aufhängen::V,תלה,сака́ш
976,anzünden::V,הצית,чӱкта́ш
977,aufheben::V,אסף,нӧлтала́ш
978,zurücklassen::V,השאיר,кода́ш
979,verlieren::V,אבד,йомдара́ш
980,fallen lassen::V,שמט,воза́ш
981,fallen lassen::V,הפיל,воза́ш
982,machen::V,עשה,ышта́ш
983,herstellen::V,יצר,ямдыла́ш
984,bauen::V,בנה,чоҥа́ш
985,reparieren::V,תקן,ачала́ш
986,verbessern::V,שפר,саемда́ш
987,ändern::V,שנה,весемда́ш
988,graben::V,חפר,кӱнча́ш
989,beugen::V,כפף,пӱгырта́ш
990,biegen::V,כופף,лывырта́ш
991,drehen::V,סובב,пӱтыра́ш
992,wenden::V,הפך,ирала́ш
993,umdrehen::V,סובב,савырала́ш
994,heben::V,הרים,нӧлта́ш
995,hochheben::V,הרים,нӧлта́ш
996,ergreifen::V,אחז,руалта́ш
997,halten::V,החזיק,куча́ш
998,drücken::V,לחץ,иша́ш
999,drücken::V,לחץ,темда́ш
1000,schieben::V,הזיז,шӱкала́ш
1001,kratzen::V,שרט,удыра́ш
1002,kratzen::V,שפשף,удыра́ш
1003,lecken::V,לקק,нула́ш
1004,beißen::V,נשך,пура́ш
1005,abreißen::V,קרע,кӱрла́ш
1006,abschneiden::V,חתך,пӱчка́ш
1007,binden::V,קשר,кылда́ш
1008,stecken::V,תקע,шуралта́ш
1009,brechen::V,שבר,тодышта́ш
1010,klopfen::V,נקש,кыра́ш
1011,hauen::V,הכה,тӱя́ш
1012,kleben::V,הדביק,клеитла́ш
1013,reiben::V,שפשף,йыга́ш
1014,reiben::V,שפשף,туржала́ш
1015,streichen::V,מרח,шӱра́ш
1016,schleifen::V,השחיז,шума́ш
1017,schleifen::V,השחיז,яна́ш
1018,schneiden::V,גזר,пӱчка́ш
1019,rütteln::V,נענע,рӱза́ш
1020,schütteln::V,נער,почка́ш
1021,schwenken::V,נופף,рӱза́ш
1022,schwenken::V,טלטל,рӱза́ш
1023,schütten::V,שפך,опта́ш
1024,füllen::V,מלא,тема́ш
1025,einwickeln::V,עטף,вӱдыла́ш
1026,tragen::V,נשא,нумала́ш
1027,schleppen::V,סחב,шӱдыра́ш
1028,ziehen::V,משך,шупша́ш
1029,aufbewahren::V,שמר,арала́ш
1030,werfen::V,זרק,шуа́ш
1031,werfen::V,זרק,кышка́ш
1032,fangen::V,תפס,куча́ш
1033,packen::V,אחז,руалта́ш
1034,verstecken::V,החביא,тоя́ш
1035,teilen::V,חלק,пӧла́ш
1036,schicken::V,שלח,колта́ш
1037,bringen::V,הביא,конда́ш
1038,hinzufügen::V,הוסיף,ешара́ш
1039,bekommen::V,תפס,нала́ш
1040,erhalten::V,קבל,нала́ш
1041,nehmen::V,אחז,нала́ш
1042,wählen::V,בחר,сайла́ш
1043,auswählen::V,בחר ב,таҥгла́ш
1044,bewahren::V,קים,сакла́ш
1045,behindern::V,מנע,чаракла́ш
1046,verderben::V,מנע,пужа́ш
1047,beschädigen::V,הזיק,пужа́ш
1048,zerbrechen::V,נשבר,пудырта́ш
1049,zerreißen::V,קרע,кӱрла́ш
1050,zerstören::V,הרס,шалата́ш
1051,zerstören::V,השמיד,шалата́ш
1052,verbrennen::V,שרף,йӱлата́ш
1053,geben::V,נתן,пуа́ш
1054,reichen::V,העביר,пуа́ш
1055,schenken::V,נתן במתנה,пӧлекла́ш
1056,versprechen::V,הבטיח,сӧра́ш
1057,wünschen::V,אחל,тылана́ш
1058,loben::V,שבח,мокта́ш
1059,küssen::V,נשק,шупшала́ш
1060,wiegen::V,נדנד,рӱпша́ш
1061,zudecken::V,כסה,леведа́ш
1062,wecken::V,עורר,помыжалтара́ш
1063,zeigen::V,הראה,ончыкта́ш
1064,führen::V,הביא,вӱда́ш
1065,führen::V,הוביל,вӱда́ш
1066,lehren::V,למד,туныкта́ш
1067,unterrichten::V,למד,туныкта́ш
1068,aufziehen::V,רומם,орышта́ш
1069,leiten::V,נהל,вӱда́ш
1070,leiten::V,נהל,вуйлата́ш
1071,antreiben::V,המרץ,поктыла́ш
1072,lassen::V,נתן,-та́ш
1073,einladen::V,הזמין,ӱжа́ш
1074,vereinigen::V,אחד,иктешла́ш
1075,vereinigen::V,לכד,иктешла́ш
1076,besuchen::V,בקר,то́лын кая́ш
1077,treffen::V,פגש,вашлия́ш
1078,sich versammeln::V,התאסף,погына́ш
1079,sich versammeln::V,התאסף,чумырга́ш
1080,spielen::V,שחק,мода́ш
1081,singen::V,שר,мура́ш
1082,tanzen::V,רקד,кушта́ш
1083,sich trennen::V,נפרד,ойырла́ш
1084,verlassen::V,עזב,кудалта́ш
1085,retten::V,הציל,утара́ш
1086,bewachen::V,שמר,орола́ш
1087,schützen::V,אבטח,арала́ш
1088,verteidigen::V,הגן,арала́ш
1089,sich schlagen::V,התכתש,кредала́ш
1090,schießen::V,ירה,лӱя́ш
1091,siegen::V,גבר,сеҥа́ш
1092,siegen::V,נצח,сеҥа́ш
1093,ärgern::V,עצבן,сырыкта́ш
1094,schlagen::V,הכה,пера́ш
1095,schlagen::V,הלקה,пера́ш
1096,treten::V,בעט,тошка́ш
1097,stechen::V,דקר,кера́ш
1098,stoßen::V,דחק,шӱкала́ш
1099,stehlen::V,גנב,шолышта́ш
1100,stören::V,קטע,мешая́ш
1101,stören::V,הפריע,мешая́ш
1102,belästigen::V,הציק,толаштара́ш
1103,belästigen::V,הטריד,толаштара́ш
1104,verbergen::V,הצניע,шылта́ш
1105,täuschen::V,שגע,ондала́ш
1106,betrügen::V,הונה,ондала́ш
1107,töten::V,הרג,пушта́ш
1108,wohnen::V,גר,ила́ш
1109,arbeiten::V,עבד,пашалана́ш
1110,arbeiten::V,עבד,паша́м ышта́ш
1111,sammeln::V,אסף,пога́ш
1112,pflücken::V,קטף,кӱра́ш
1113,jagen::V,צד,сонарла́ш
1114,fischen::V,דג,кол куча́ш
1115,fassen::V,תפס,куча́ш
1116,hüten::V,רעה,кӱта́ш
1117,treiben::V,הוציא,покта́ш
1118,anbinden::V,קשר,йолышта́ш
1119,füttern::V,הלעיט,пукша́ш
1120,melken::V,חלב,лӱшта́ш
1121,hacken::V,קצץ,руа́ш
1122,gießen::V,השקה,шава́ш
1123,reifen::V,בשל,кӱа́ш
1124,zubereiten::V,הכין,ямдыла́ш
1125,kochen::V,בשל,шолта́ш
1126,backen::V,אפה,кӱкташ
1127,braten::V,צלה,пуштыла́ш
1128,braten::V,צלה,жаритла́ш
1129,braten::V,טגן,пуштыла́ш
1130,braten::V,טגן,жаритла́ш
1131,umrühren::V,ערבב,луга́ш
1132,stricken::V,סרג,пида́ш
1133,nähen::V,תפר,урга́ш
1134,färben::V,צבע,чиялта́ш
1135,reinigen::V,נקה,эрыкта́ш
1136,waschen::V,רחץ,мушка́ш
1137,waschen::V,כבס,мушка́ш
1138,abwischen::V,נגב,ӱшта́ш
1139,spülen::V,שטף,шӱалта́ш
1140,fegen::V,טאטא,ӱшта́ш
1141,kehren::V,טאטא,ӱшта́ш
1142,baden::V,טבל,йӱштыла́ш
1143,baden::V,שחה,йӱштыла́ш
1144,sich waschen::V,התרחץ,мушкылта́ш
1145,ausziehen::V,הוריד,кудаша́ш
1146,anziehen::V,לבש,чия́ш
1147,sich anziehen::V,התלבש,чия́ш
1148,kämmen::V,סרק,шера́ш
1149,schmücken::V,קשט,тӱзата́ш
1150,schmücken::V,קשט,чеверта́ш
1151,sagen::V,אמר,ойла́ш
1152,sagen::V,אמר,каласа́ш
1153,sprechen::V,דבר,кутыра́ш
1154,reden::V,דבר,мутлана́ш
1155,sich unterhalten::V,שוחח,кутыра́ш
1156,fragen::V,שאל,йода́ш
1157,bitten::V,בקש,йода́ш
1158,erzählen::V,ספר,ойла́ш
1159,mitteilen::V,מסר,увертара́ш
1160,mitteilen::V,הודיע,увертара́ш
1161,nennen::V,קרא בשם,лӱмда́ш
1162,rufen::V,גיס,ӱжа́ш
1163,rufen::V,הזמין לבוא,ӱжа́ш
1164,prahlen::V,התרברב,моктана́ш
1165,übersetzen::V,תרגם,кусара́ш
1166,denken::V,חשב,шона́ш
1167,glauben::V,האמין,ӱшана́ш
1168,bemerken::V,הבחין,шижа́ш
1169,erkennen::V,זהה,пала́ш
1170,begreifen::V,קלט,ыҥла́ш
1171,begreifen::V,הבין,ыҥла́ш
1172,verstehen::V,הבין,умыла́ш
1173,lernen::V,למד,тунема́ш
1174,wissen::V,ידע,шинча́ш
1175,sich erinnern an::V,זכר,шарна́ш
1176,vergessen::V,שכח,монда́ш
1177,messen::V,מדד,виса́ш
1178,zählen::V,ספר,шотла́ш
1179,rechnen::V,חשב,шотла́ш
1180,lesen::V,קרא,луда́ш
1181,malen::V,ציר,сӱретла́ш
1182,zeichnen::V,שרטט,сӱретла́ш
1183,schreiben::V,כתב,воза́ш
1184,besitzen::V,היה בעל של,лия́ш
1185,kaufen::V,קנה,нала́ш
1186,kaufen::V,רכש,нала́ш
1187,verkaufen::V,מכר,ужала́ш
1188,bezahlen::V,שלם,тӱла́ш
1189,zahlen::V,שלם,тӱла́ш
1190,beherrschen::V,שלט,куча́ш
1191,ertragen::V,סבל,турка́ш
