,Concept_ID,mhr,de
722,dies::PRN,ти́де,dies
723,das::PRN,са́де,das
724,alles::PRN,чыла́,alles
725,ich::PRN,мый,ich
726,du::PRN,тый,du
727,er::PRN,ту́до,er
728,wir::PRN,ме,wir
729,ihr::PRN,те,ihr
730,sie::PRN,ну́но,sie
731,was::FPRN,мо,was
732,wer::FPRN,кӧ,wer
733,wo::FADV,куша́н,wo
734,wohin::FADV,куш,wohin
735,wohin::FADV,ку́шко,wohin
736,wie::FADV,кузе́,wie
737,warum::FADV,мо,warum
738,warum::FADV,мола́н,warum
739,wieviel::FNUM,куна́р,wieviel
740,eins::NUM,ик,eins
741,zwei::NUM,ко́кыт,zwei
742,drei::NUM,кум,drei
743,vier::NUM,ныл,vier
744,fünf::NUM,вич,fünf
745,sechs::NUM,куд,sechs
746,sieben::NUM,шым,sieben
747,acht::NUM,канда́ш,acht
748,neun::NUM,инде́ш,neun
749,zehn::NUM,лу,zehn
750,elf::NUM,лати́к,elf
751,zwölf::NUM,латко́к,zwölf
752,zwanzig::NUM,ко́ло,zwanzig
753,dreißig::NUM,ку́мло,dreißig
754,vierzig::NUM,ны́лле,vierzig
755,fünfzig::NUM,ви́тле,fünfzig
756,sechzig::NUM,ку́дло,sechzig
757,siebzig::NUM,шы́мле,siebzig
758,achtzig::NUM,канда́шле,achtzig
759,neunzig::NUM,инде́шле,neunzig
760,hundert::NUM,шӱ́дӧ,hundert
761,tausend::NUM,тӱже́м,tausend
762,und::CNJ,да,und
763,und::CNJ,ден,und
764,oder::CNJ,я,oder
765,oder::CNJ,а́ле,oder
766,stehen::V,шога́ш,stehen
767,sitzen::V,шинча́ш,sitzen
768,liegen::V,кия́ш,liegen
769,hängen::V,кеча́ш,hängen
770,werden::V,лия́ш,werden
771,passieren::V,лия́ш,passieren
772,beginnen::V,тӱҥгала́ш,beginnen
773,enden::V,пыта́ш,enden
774,wechseln::V,вашталта́ш,wechseln
775,aufgehen[Sonne]::V,лекта́ш,aufgehen
776,untergehen[Sonne]::V,шинча́ш,untergehen
777,scheinen[Sonne]::V,волгалта́ш,scheinen
778,donnern::V,кӱдырта́ш,donnern
779,donnern::V,сургалта́ш,donnern
780,wehen::V,пуа́ш,wehen
781,strömen::V,шийалтара́ш,strömen
782,fließen::V,йога́ш,fließen
783,sich drehen::V,пӧрда́ш,sich drehen
784,schwanken::V,лӱҥга́ш,schwanken
785,schwanken::V,тайныла́ш,schwanken
786,schwingen::V,рӱпшалта́ш,schwingen
787,fallen::V,воза́ш,fallen
788,fallen::V,йӧрла́ш,fallen
789,brennen::V,йӱла́ш,brennen
790,rauchen::V,шикша́ш,rauchen
791,regnen::V,йӱра́ш,regnen
792,gefrieren::V,кылма́ш,gefrieren
793,gefrieren::V,ияҥа́ш,gefrieren
794,tauen::V,шула́ш,tauen
795,schmelzen::V,лева́ш,schmelzen
796,trocknen::V,кошка́ш,trocknen
797,sieden::V,шола́ш,sieden
798,faulen::V,шӱя́ш,faulen
799,verfaulen::V,шӱйы́н шуа́ш,verfaulen
800,reißen::V,кӱрла́ш,reißen
801,versinken::V,пуре́н кая́ш,versinken
802,vergehen::V,эрте́н кая́ш,vergehen
803,erscheinen::V,толы́н лекта́ш,erscheinen
804,verschwinden::V,йома́ш,verschwinden
805,sinken::V,пуча́ш,sinken
806,abnehmen::V,пуча́ш,abnehmen
807,zunehmen::V,шукема́ш,zunehmen
808,steigen::V,нӧлталта́ш,steigen
809,wachsen::V,кушка́ш,wachsen
810,glänzen::V,йылгыжа́ш,glänzen
811,funkeln::V,чолга́ш,funkeln
812,lärmen::V,рӱшка́ш,lärmen
813,läuten::V,мура́ш,läuten
814,klingeln::V,йыҥгырта́ш,klingeln
815,klirren::V,чылдыртата́ш,klirren
816,brausen::V,лӱшка́ш,brausen
817,rauschen::V,лыжга́ш,rauschen
818,klingen::V,йоҥга́ш,klingen
819,bellen::V,опта́ш,bellen
820,heulen::V,урмыжа́ш,heulen
821,blasen::V,пуала́ш,blasen
822,pfeifen::V,шӱ́шкаш,pfeifen
823,schreien::V,кычкыра́ш,schreien
824,stöhnen::V,йыҥыса́ш,stöhnen
825,zittern::V,чытыра́ш,zittern
826,leben::V,ила́ш,leben
827,geboren werden::V,шоча́ш,geboren werden
828,atmen::V,шӱла́ш,atmen
829,trinken::V,йӱа́ш,trinken
830,essen::V,кочка́ш,essen
831,schlucken::V,нела́ш,schlucken
832,müde werden::V,ноя́ш,müde werden
833,einschlafen::V,мале́н колта́ш,einschlafen
834,schlafen::V,мала́ш,schlafen
835,aufwachen::V,помыжалта́ш,aufwachen
836,aufstehen::V,кынела́ш,aufstehen
837,sich erholen::V,кана́ш,sich erholen
838,krank werden::V,черлане́н воза́ш,krank werden
839,krank sein::V,черлане́н кия́ш,krank sein
840,schmerzen::V,коршта́ш,schmerzen
841,husten::V,кокыра́ш,husten
842,genesen::V,тӱрла́ш,genesen
843,genesen::V,тазаҥа́ш,genesen
844,sterben::V,кола́ш,sterben
845,umkommen::V,вуй йома́ш,umkommen
846,sich bewegen::V,кошта́ш,sich bewegen
847,sich rühren::V,тарвана́ш,sich rühren
848,sich erheben::V,кынела́ш,sich erheben
849,sich setzen::V,шинча́ш,sich setzen
850,hinfallen::V,йӧрла́ш,hinfallen
851,laufen::V,кошта́ш,laufen
852,schreiten::V,ошкыла́ш,schreiten
853,spazierengehen::V,гуля́яш,spazierengehen
854,eilen::V,вашка́ш,eilen
855,sich beeilen::V,вашкешта́ш,sich beeilen
856,sausen::V,юлтка́ш,sausen
857,rennen::V,куржтала́ш,rennen
858,springen::V,тӧршта́ш,springen
859,klettern::V,кӱза́ш,klettern
860,schaukeln::V,лӱҥгалта́ш,schaukeln
861,kriechen::V,нушка́ш,kriechen
862,schwimmen::V,ия́ш,schwimmen
863,tauchen::V,шуҥгалта́ш,tauchen
864,rudern::V,удыра́ш,rudern
865,fahren::V,кудала́ш,fahren
866,fliegen::V,чоҥешта́ш,fliegen
867,gehen::V,кая́ш,gehen
868,weggehen::V,кораҥа́ш,weggehen
869,abfahren::V,лекта́ш,abfahren
870,anhalten::V,чарна́ш,anhalten
871,hineingehen::V,пура́ш,hineingehen
872,eintreten::V,пура́ш,eintreten
873,kommen::V,тола́ш,kommen
874,ankommen::V,шуа́ш,ankommen
875,zurückkommen::V,пӧртыла́ш,zurückkommen
876,bleiben::V,кода́ш,bleiben
877,warten::V,вуча́ш,warten
878,erwarten::V,вуча́ш,erwarten
879,suchen::V,кычала́ш,suchen
880,finden::V,муа́ш,finden
881,versuchen::V,толаша́ш,versuchen
882,vorbereiten::V,ямдыла́ш,vorbereiten
883,lieben::V,йӧрата́ш,lieben
884,mögen::V,йӧрата́ш,mögen
885,lachen::V,воштыла́ш,lachen
886,rühren::V,ку́мыл тарвата́ш,rühren
887,weinen::V,шорта́ш,weinen
888,schimpfen::V,каргаша́ш,schimpfen
889,sich ärgern::V,сыра́ш,sich ärgern
890,sich fürchten::V,лӱда́ш,sich fürchten
891,fürchten::V,лӱда́ш,fürchten
892,fliehen::V,куржа́ш,fliehen
893,flüchten::V,куржа́ш,flüchten
894,sehen::V,ужа́ш,sehen
895,anschauen::V,онча́ш,anschauen
896,ansehen::V,эскера́ш,ansehen
897,hören::V,кола́ш,hören
898,zuhören::V,колышта́ш,zuhören
899,probieren::V,тамла́ш,probieren
900,riechen::V,ӱпшынча́ш,riechen
901,fühlen::V,шижа́ш,fühlen
902,scheinen::V,чуча́ш,scheinen
903,zu sehen sein::V,коя́ш,zu sehen sein
904,vernehmen::V,кола́ш,vernehmen
905,frieren::V,кылма́ш,frieren
906,tun::V,ышта́ш,tun
907,können::V,мошта́ш,können
908,wollen::V,тӱна́ш,wollen
909,anfangen::V,тӱҥала́ш,anfangen
910,beenden::V,пытара́ш,beenden
911,aufhören::V,чарна́ш,aufhören
912,gelingen::V,сай лекта́ш,gelingen
913,geraten::V,лекта́ш,geraten
914,öffnen::V,поча́ш,öffnen
915,schließen::V,петыра́ш,schließen
916,stellen::V,шында́ш,stellen
917,setzen::V,шында́ш,setzen
918,legen::V,опта́ш,legen
919,legen::V,пышта́ш,legen
920,berühren::V,тӱка́ш,berühren
921,verbinden::V,пида́ш,verbinden
922,bedecken::V,леведа́ш,bedecken
923,aufhängen::V,сака́ш,aufhängen
924,anzünden::V,чӱкта́ш,anzünden
925,aufheben::V,нӧлтала́ш,aufheben
926,zurücklassen::V,кода́ш,zurücklassen
927,verlieren::V,йомдара́ш,verlieren
928,fallen lassen::V,воза́ш,fallen lassen
929,machen::V,ышта́ш,machen
930,herstellen::V,ямдыла́ш,herstellen
931,bauen::V,чоҥа́ш,bauen
932,reparieren::V,ачала́ш,reparieren
933,verbessern::V,саемда́ш,verbessern
934,ändern::V,весемда́ш,ändern
935,graben::V,кӱнча́ш,graben
936,beugen::V,пӱгырта́ш,beugen
937,biegen::V,лывырта́ш,biegen
938,drehen::V,пӱтыра́ш,drehen
939,wenden::V,ирала́ш,wenden
940,umdrehen::V,савырала́ш,umdrehen
941,heben::V,нӧлта́ш,heben
942,hochheben::V,нӧлта́ш,hochheben
943,ergreifen::V,руалта́ш,ergreifen
944,halten::V,куча́ш,halten
945,drücken::V,иша́ш,drücken
946,drücken::V,темда́ш,drücken
947,schieben::V,шӱкала́ш,schieben
948,kratzen::V,удыра́ш,kratzen
949,lecken::V,нула́ш,lecken
950,beißen::V,пура́ш,beißen
951,abreißen::V,кӱрла́ш,abreißen
952,abschneiden::V,пӱчка́ш,abschneiden
953,binden::V,кылда́ш,binden
954,stecken::V,шуралта́ш,stecken
955,brechen::V,тодышта́ш,brechen
956,klopfen::V,кыра́ш,klopfen
957,hauen::V,тӱя́ш,hauen
958,kleben::V,клеитла́ш,kleben
959,reiben::V,йыга́ш,reiben
960,reiben::V,туржала́ш,reiben
961,streichen::V,шӱра́ш,streichen
962,schleifen::V,шума́ш,schleifen
963,schleifen::V,яна́ш,schleifen
964,schneiden::V,пӱчка́ш,schneiden
965,rütteln::V,рӱза́ш,rütteln
966,schütteln::V,почка́ш,schütteln
967,schwenken::V,рӱза́ш,schwenken
968,schütten::V,опта́ш,schütten
969,füllen::V,тема́ш,füllen
970,einwickeln::V,вӱдыла́ш,einwickeln
971,tragen::V,нумала́ш,tragen
972,schleppen::V,шӱдыра́ш,schleppen
973,ziehen::V,шупша́ш,ziehen
974,aufbewahren::V,арала́ш,aufbewahren
975,werfen::V,шуа́ш,werfen
976,werfen::V,кышка́ш,werfen
977,fangen::V,куча́ш,fangen
978,packen::V,руалта́ш,packen
979,verstecken::V,тоя́ш,verstecken
980,teilen::V,пӧла́ш,teilen
981,schicken::V,колта́ш,schicken
982,bringen::V,конда́ш,bringen
983,hinzufügen::V,ешара́ш,hinzufügen
984,bekommen::V,нала́ш,bekommen
985,erhalten::V,нала́ш,erhalten
986,nehmen::V,нала́ш,nehmen
987,wählen::V,сайла́ш,wählen
988,auswählen::V,таҥгла́ш,auswählen
989,bewahren::V,сакла́ш,bewahren
990,behindern::V,чаракла́ш,behindern
991,verderben::V,пужа́ш,verderben
992,beschädigen::V,пужа́ш,beschädigen
993,zerbrechen::V,пудырта́ш,zerbrechen
994,zerreißen::V,кӱрла́ш,zerreißen
995,zerstören::V,шалата́ш,zerstören
996,verbrennen::V,йӱлата́ш,verbrennen
997,geben::V,пуа́ш,geben
998,reichen::V,пуа́ш,reichen
999,schenken::V,пӧлекла́ш,schenken
1000,versprechen::V,сӧра́ш,versprechen
1001,wünschen::V,тылана́ш,wünschen
1002,loben::V,мокта́ш,loben
1003,küssen::V,шупшала́ш,küssen
1004,wiegen::V,рӱпша́ш,wiegen
1005,zudecken::V,леведа́ш,zudecken
1006,wecken::V,помыжалтара́ш,wecken
1007,zeigen::V,ончыкта́ш,zeigen
1008,führen::V,вӱда́ш,führen
1009,lehren::V,туныкта́ш,lehren
1010,unterrichten::V,туныкта́ш,unterrichten
1011,aufziehen::V,орышта́ш,aufziehen
1012,leiten::V,вӱда́ш,leiten
1013,leiten::V,вуйлата́ш,leiten
1014,antreiben::V,поктыла́ш,antreiben
1015,lassen::V,-та́ш,lassen
1016,einladen::V,ӱжа́ш,einladen
1017,vereinigen::V,иктешла́ш,vereinigen
1018,besuchen::V,то́лын кая́ш,besuchen
1019,treffen::V,вашлия́ш,treffen
1020,sich versammeln::V,погына́ш,sich versammeln
1021,sich versammeln::V,чумырга́ш,sich versammeln
1022,spielen::V,мода́ш,spielen
1023,singen::V,мура́ш,singen
1024,tanzen::V,кушта́ш,tanzen
1025,sich trennen::V,ойырла́ш,sich trennen
1026,verlassen::V,кудалта́ш,verlassen
1027,retten::V,утара́ш,retten
1028,bewachen::V,орола́ш,bewachen
1029,schützen::V,арала́ш,schützen
1030,verteidigen::V,арала́ш,verteidigen
1031,sich schlagen::V,кредала́ш,sich schlagen
1032,schießen::V,лӱя́ш,schießen
1033,siegen::V,сеҥа́ш,siegen
1034,ärgern::V,сырыкта́ш,ärgern
1035,schlagen::V,пера́ш,schlagen
1036,treten::V,тошка́ш,treten
1037,stechen::V,кера́ш,stechen
1038,stoßen::V,шӱкала́ш,stoßen
1039,stehlen::V,шолышта́ш,stehlen
1040,stören::V,мешая́ш,stören
1041,belästigen::V,толаштара́ш,belästigen
1042,verbergen::V,шылта́ш,verbergen
1043,täuschen::V,ондала́ш,täuschen
1044,betrügen::V,ондала́ш,betrügen
1045,töten::V,пушта́ш,töten
1046,wohnen::V,ила́ш,wohnen
1047,arbeiten::V,пашалана́ш,arbeiten
1048,arbeiten::V,паша́м ышта́ш,arbeiten
1049,sammeln::V,пога́ш,sammeln
1050,pflücken::V,кӱра́ш,pflücken
1051,jagen::V,сонарла́ш,jagen
1052,fischen::V,кол куча́ш,fischen
1053,fassen::V,куча́ш,fassen
1054,hüten::V,кӱта́ш,hüten
1055,treiben::V,покта́ш,treiben
1056,anbinden::V,йолышта́ш,anbinden
1057,füttern::V,пукша́ш,füttern
1058,melken::V,лӱшта́ш,melken
1059,hacken::V,руа́ш,hacken
1060,gießen::V,шава́ш,gießen
1061,reifen::V,кӱа́ш,reifen
1062,zubereiten::V,ямдыла́ш,zubereiten
1063,kochen::V,шолта́ш,kochen
1064,backen::V,кӱкташ,backen
1065,braten::V,пуштыла́ш,braten
1066,braten::V,жаритла́ш,braten
1067,umrühren::V,луга́ш,umrühren
1068,stricken::V,пида́ш,stricken
1069,nähen::V,урга́ш,nähen
1070,färben::V,чиялта́ш,färben
1071,reinigen::V,эрыкта́ш,reinigen
1072,waschen::V,мушка́ш,waschen
1073,abwischen::V,ӱшта́ш,abwischen
1074,spülen::V,шӱалта́ш,spülen
1075,fegen::V,ӱшта́ш,fegen
1076,kehren::V,ӱшта́ш,kehren
1077,baden::V,йӱштыла́ш,baden
1078,sich waschen::V,мушкылта́ш,sich waschen
1079,ausziehen::V,кудаша́ш,ausziehen
1080,anziehen::V,чия́ш,anziehen
1081,sich anziehen::V,чия́ш,sich anziehen
1082,kämmen::V,шера́ш,kämmen
1083,schmücken::V,тӱзата́ш,schmücken
1084,schmücken::V,чеверта́ш,schmücken
1085,sagen::V,ойла́ш,sagen
1086,sagen::V,каласа́ш,sagen
1087,sprechen::V,кутыра́ш,sprechen
1088,reden::V,мутлана́ш,reden
1089,sich unterhalten::V,кутыра́ш,sich unterhalten
1090,fragen::V,йода́ш,fragen
1091,bitten::V,йода́ш,bitten
1092,erzählen::V,ойла́ш,erzählen
1093,mitteilen::V,увертара́ш,mitteilen
1094,nennen::V,лӱмда́ш,nennen
1095,rufen::V,ӱжа́ш,rufen
1096,prahlen::V,моктана́ш,prahlen
1097,übersetzen::V,кусара́ш,übersetzen
1098,denken::V,шона́ш,denken
1099,glauben::V,ӱшана́ш,glauben
1100,bemerken::V,шижа́ш,bemerken
1101,erkennen::V,пала́ш,erkennen
1102,begreifen::V,ыҥла́ш,begreifen
1103,verstehen::V,умыла́ш,verstehen
1104,lernen::V,тунема́ш,lernen
1105,wissen::V,шинча́ш,wissen
1106,sich erinnern an::V,шарна́ш,sich erinnern an
1107,vergessen::V,монда́ш,vergessen
1108,messen::V,виса́ш,messen
1109,zählen::V,шотла́ш,zählen
1110,rechnen::V,шотла́ш,rechnen
1111,lesen::V,луда́ш,lesen
1112,malen::V,сӱретла́ш,malen
1113,zeichnen::V,сӱретла́ш,zeichnen
1114,schreiben::V,воза́ш,schreiben
1115,besitzen::V,лия́ш,besitzen
1116,kaufen::V,нала́ш,kaufen
1117,verkaufen::V,ужала́ш,verkaufen
1118,bezahlen::V,тӱла́ш,bezahlen
1119,zahlen::V,тӱла́ш,zahlen
1120,beherrschen::V,куча́ш,beherrschen
1121,ertragen::V,турка́ш,ertragen
