,Concept_ID,ta,pt
706,letzter::A,கடைசி,final
707,letzter::A,கடைசி,último
708,allein::ADV,தனியாக,só
709,auf einmal::ADV,தடீரென்று,de vez
710,zusammen::ADV,சேர்ந்து,juntos
711,lange::ADV,அதிக நோம்,muito tempo
712,plötzlich::ADV,தடீரென்று,de repente
713,sofort::ADV,உடனடியாக,imediatamente
714,später::ADV,பிறகு,mais tarde
715,jetzt::ADV,இப்பொழது,agora
716,heute::ADV,இன்று,hoje
717,morgen::ADV,நாளைக்கு,amanhã
718,bald::ADV,சீக்கிரம்,logo
719,bald::ADV,சீக்கிரம்,breve
720,dann::ADV,அப்பொழுது,então
721,dann::ADV,அப்பொழுது,depois
722,gestern::ADV,நேற்று,ontem
723,einst::ADV,ஒரே முறை,antigamente
724,damals::ADV,அப்பொழுது,então
725,danach::ADV,பிற்பாடு,logo
726,danach::ADV,பிற்பாடு,depois
727,vorher::ADV,முன்பாக,antes
728,zuerst::ADV,முதலில்,primeiro
729,einmal::ADV,ஒரே முறை,uma vez
730,manchmal::ADV,சில நேரங்களில்,às vezes
731,oft::ADV,அடிக்கடி,muitas vezes
732,immer::ADV,எப்பொழுதும்,sempre
733,niemals::ADV,ஒருபோதும் இல்லை,nunca
734,hier::ADV,இங்கே,cá
735,hier::ADV,இங்கே,aqui
736,hierhin::ADV,இவ்விடத்திற்கு,para cá
737,von hier::ADV,இனி,daqui
738,dort::ADV,அங்கே,lá
739,dort::ADV,அங்கே,ali
740,dorthin::ADV,அவ்விடத்திற்கு,lá
741,dorthin::ADV,அவ்விடத்திற்கு,para lá
742,geradeaus::ADV,முன்னாலிருக்கும்,em frente
743,vorwärts::ADV,முன்புறமாக,avante
744,rückwärts::ADV,பின்னோக்கி,para trás
745,zurück::ADV,பின்பக்கம்,atrás
746,unten::ADV,கீழாக,debaixo
747,unten::ADV,கீழாக,em baixo
748,hinab::ADV,கீழ் நோக்கி,para baixo
749,oben::ADV,மேலே,em cima
750,hinauf::ADV,மேலே,para cima
751,überall::ADV,எல்லா இடத்திலும்,em toda parte
752,nicht::ADV,இல்லை,não
753,ein wenig::ADV,கொஞ்சம்,um pouco
754,ein wenig::ADV,கொஞ்சம்,um bocado
755,kaum::ADV,அரிதாக,apenas
756,sehr::ADV,மிக்க,muito
757,so::ADV,மிகவும்,tão
758,so::ADV,மிகவும்,assim
759,noch::ADV,இப்பொழுதும்,ainda
760,nur::ADV,மட்டும்,só
761,nur::ADV,மட்டும்,apenas
762,nur::ADV,மட்டும்,somente
763,schon::ADV,ஏற்கனவே,já
764,wieder::ADV,மறுபடியும்,outra vez
765,vergebens::ADV,வீண்,em vão
766,vor::PRP,முன்,diante de
767,hinter::PRP,பின்பக்கம்,atrás de
768,unter::PRP,கீழே,sob
769,unter::PRP,கீழே,debaixo de
770,durch::PRP,ஊடே,por
771,durch::PRP,ஊடே,através de
772,neben::PRP,அடுத்து,junto de
773,neben::PRP,அடுத்து,ao lado de
774,zwischen::PRP,இடையில்,entre
775,wegen::PRP,ஏனெனில்,por
776,wegen::PRP,ஏனெனில்,por causa de
777,dies::PRN,இது,isto
778,das::PRN,அது,isso
779,das::PRN,அது,aquilo
780,alles::PRN,ஒவ்வொன்றும்,todo
781,ich::PRN,நான்,eu
782,du::PRN,நீ,tu
783,er::PRN,அவன்,ele
784,wir::PRN,நாம்,nós
785,wir::PRN,நாங்கள்,nós
786,ihr::PRN,நீங்கள்,vós
787,ihr::PRN,நீங்கள்,vocês
788,sie::PRN,அவர்கள்,eles
789,was::FPRN,என்ன,quê
790,wer::FPRN,யார்,quem
791,wo::FADV,எங்கே,onde
792,wohin::FADV,எதற்கு,aonde
793,wohin::FADV,எதற்கு,para onde
794,wie::FADV,எப்படி,como
795,warum::FADV,ஏன்,porquê
796,warum::FADV,ஏன்,por que
797,wieviel::FNUM,எவ்வளவு,quanto
798,eins::NUM,ஒன்று,um
799,zwei::NUM,இரண்டு,dois
800,drei::NUM,மூன்று,três
801,vier::NUM,நான்கு,quatro
802,fünf::NUM,ஐந்து,cinco
803,sechs::NUM,ஆறு,seis
804,sieben::NUM,ஏழு,sete
805,acht::NUM,எட்டு,oito
806,neun::NUM,ஒன்பது,nove
807,zehn::NUM,பத்து,dez
808,elf::NUM,பதினொன்று,onze
809,zwölf::NUM,பன்னிரண்டு,doze
810,zwanzig::NUM,இருபது,vinte
811,dreißig::NUM,முப்பது,trinta
812,vierzig::NUM,நாற்பது,quarenta
813,fünfzig::NUM,ஐமபது,cinquenta
814,sechzig::NUM,அறுபது,sessenta
815,siebzig::NUM,எழுபது,setenta
816,achtzig::NUM,எண்பது,oitenta
817,neunzig::NUM,தொன்னூறு,noventa
818,hundert::NUM,நூறு,cem
819,hundert::NUM,நூறு,cento
820,tausend::NUM,ஆயிரம்,mil
821,und::CNJ,மற்றும்,e
822,oder::CNJ,அல்லது,ou
823,stehen::V,நில்,estar em pé
824,sitzen::V,உட்கார்,estar sentado
825,liegen::V,படு,jazer
826,liegen::V,படு,estar deitado
827,hängen::V,தொங்கச் செய்,pender
828,hängen::V,தொங்கச் செய்,estar pendurado
829,werden::V,ஆகு,tornar-se
830,passieren::V,நிகழ்,acontecer
831,beginnen::V,ஆரம்பி,começar
832,enden::V,முடி,acabar
833,enden::V,முடி,terminar
834,wechseln::V,மாற்று,variar
835,wechseln::V,மாற்று,alternar
836,aufgehen[Sonne]::V,உயர எழு,nascer
837,untergehen[Sonne]::V,பொறுத்து,pôr-se
838,scheinen[Sonne]::V,பிரகாசி,brilhar
839,donnern::V,இடி,trovejar
840,wehen::V,வீசு,soprar
841,strömen::V,பாயதல்,correr
842,fließen::V,நீரோட்டம் போக்கில் போ,fluir
843,sich drehen::V,சுழல்,girar
844,schwanken::V,தள்ளாடு,oscilar
845,schwingen::V,ஆடு,vibrar
846,fallen::V,விழு,cair
847,brennen::V,எரி,arder
848,rauchen::V,பகை பிடி,fumegar
849,regnen::V,மழை பெய்,chover
850,gefrieren::V,உறைந்துவிடு,gelar
851,gefrieren::V,உறைந்துவிடு,congelar
852,tauen::V,உருகு,derreter
853,tauen::V,உருகு,descongelar
854,schmelzen::V,உருகு,fundir-se
855,trocknen::V,உலர்த்து,secar
856,sieden::V,கொதிக்க வை,ferver
857,faulen::V,அழுகச் செய்,estragar-se
858,verfaulen::V,அழுகச் செய்,apodrecer
859,reißen::V,திடீரென அறு,romper-se
860,versinken::V,மூழ்கு,afundar-se
861,vergehen::V,கடந்துசெல்,passar
862,erscheinen::V,தோன்றச்,aparecer
863,verschwinden::V,மறைந்து போ,desaparecer
864,sinken::V,பதைவுறு,descer
865,abnehmen::V,குறை,diminuir
866,abnehmen::V,குறை,decrescer
867,zunehmen::V,உயர்த்து,crescer
868,zunehmen::V,உயர்த்து,aumentar
869,steigen::V,உயர எழு,subir
870,wachsen::V,வளர்,crescer
871,glänzen::V,மிளிர்,brilhar
872,funkeln::V,பிரகாசி,cintilar
873,lärmen::V,கொம்பு,fazer barulho
874,läuten::V,மணியொலியிசை,chocalhar
875,klingeln::V,மணி அடி,tocar
876,klirren::V,கிலுங்கு,tinir
877,brausen::V,இரைதல்,bramar
878,rauschen::V,சலசலப்பு,murmurar
879,rauschen::V,சலசலப்பு,rumorejar
880,klingen::V,சிலம்புதல்,soar
881,bellen::V,குரை,ladrar
882,heulen::V,ஊளையிடு,uivar
883,blasen::V,ஊது,soprar
884,pfeifen::V,சீழ்க்கை எழப்பு,assobiar
885,schreien::V,கூச்சலிடு,gritar
886,stöhnen::V,வேதனை,gemer
887,zittern::V,நடுங்கு,tremer
888,leben::V,உயிருடனிரு,viver
889,geboren werden::V,பிற,nascer
890,atmen::V,சுவாசி,respirar
891,trinken::V,குடி,beber
892,essen::V,சாப்பிடு,comer
893,schlucken::V,முழுங்கு,engolir
894,müde werden::V,கையயர்தல்,cansar-se
895,einschlafen::V,தூங்க,adormecer
896,schlafen::V,தூங்கு,dormir
897,aufwachen::V,எழுப்பு,acordar
898,aufstehen::V,எழுந்திரு,levantar-se
899,sich erholen::V,இளைப்பாறு,descansar
900,krank werden::V,விழுதல்,adoecer
901,krank werden::V,விழுதல்,ficar doente
902,krank sein::V,நருக்கலாயிருக்க,estar doente
903,schmerzen::V,நோவுறு,doer
904,husten::V,இருமு,tossir
905,genesen::V,குணம் அடை,convalescer
906,sterben::V,மரணமடை,morrer
907,umkommen::V,நசி,perecer
908,sich bewegen::V,நகர்த்து,mover-se
909,sich rühren::V,அசை,mexer-se
910,sich erheben::V,எழுந்து நில்,levantar-se
911,sich setzen::V,உட்கார்,sentar-se
912,hinfallen::V,விழு,cair
913,laufen::V,நட,andar
914,laufen::V,நட,caminhar
915,schreiten::V,கவடுவைத்தல்,andar
916,schreiten::V,கவடுவைத்தல்,caminhar
917,spazierengehen::V,உலவு,passear
918,eilen::V,விரைந்து,apressar-se
919,sich beeilen::V,அவசரப்படுத்து,apressar-se
920,sich beeilen::V,அவசரப்படுத்து,despachar-se
921,sausen::V,விரைந்து செல்,correr
922,rennen::V,ஓடு,correr
923,springen::V,குதி,saltar
924,klettern::V,ஏறு,trepar
925,schaukeln::V,தள்ளாடு,baloiçar
926,kriechen::V,மெதுவாக நடந்து செல்,rastejar
927,kriechen::V,மெதுவாக நடந்து செல்,arrastar-se
928,schwimmen::V,நீந்து,nadar
929,tauchen::V,மூழ்கி நீச்சலடி,mergulhar
930,rudern::V,துடுப்புப் போடு,remar
931,fahren::V,ஓட்டு,ir
932,fliegen::V,பற,voar
933,gehen::V,போ,ir
934,gehen::V,போ,andar
935,weggehen::V,விலகிச் செல்,partir
936,weggehen::V,விலகிச் செல்,ir-se embora
937,abfahren::V,புறப்பட்டுச் செல்,sair
938,abfahren::V,புறப்பட்டுச் செல்,partir
939,anhalten::V,நின்றுவிடு,parar
940,hineingehen::V,மறையச் செய்,entrar
941,eintreten::V,நுழை,entrar
942,kommen::V,வா,vir
943,ankommen::V,வநது சேர்,chegar
944,zurückkommen::V,திரும்பி வா,voltar
945,zurückkommen::V,திரும்பி வா,regressar
946,bleiben::V,இரு,ficar
947,bleiben::V,இரு,permanecer
948,warten::V,தாமதி,esperar
949,erwarten::V,எதிர்நோக்கு,esperar
950,erwarten::V,எதிர்நோக்கு,aguardar
951,suchen::V,தேடு,buscar
952,suchen::V,தேடு,procurar
953,finden::V,கண்டுபிடி,achar
954,finden::V,கண்டுபிடி,encontrar
955,versuchen::V,முயற்சி செய்,tentar
956,vorbereiten::V,ஆயத்தம் செய்,preparar
957,lieben::V,அன்பு செலுத்து,amar
958,lieben::V,அன்பு செலுத்து,querer
959,mögen::V,விரும்பு,gostar de
960,lachen::V,சிரி,rir
961,lachen::V,சிரி,rir-se
962,rühren::V,இதயத்தைத் தொடு,comover
963,weinen::V,அழு,chorar
964,schimpfen::V,சாபமிடு,ralhar
965,sich ärgern::V,கோப்பபடு,zangar-se
966,sich fürchten::V,பயப்படு,ter medo de
967,sich fürchten::V,பயப்படு,ter receio de
968,fürchten::V,பயப்படுத்து,temer
969,fürchten::V,பயப்படுத்து,recear
970,fliehen::V,ஓடு,fugir
971,flüchten::V,தப்பிவிடு,refugiar-se
972,sehen::V,பார்,ver
973,anschauen::V,கூர்ந்து கவனி,olhar
974,ansehen::V,கவனி,mirar
975,hören::V,கேள்,ouvir
976,zuhören::V,சுவைத்துப் பார்,escutar
977,probieren::V,ருசி,provar
978,probieren::V,ருசி,saborear
979,riechen::V,முகர்ந்து பார்,cheirar
980,fühlen::V,தொட்டுணர்,sentir
981,scheinen::V,காணப்படு,parecer
982,zu sehen sein::V,தோன்றுதல்,estar à vista
983,vernehmen::V,கேள்,ouvir
984,frieren::V,குதுகுதுகு,ter frio
985,tun::V,செய்,fazer
986,können::V,இயல்வது,saber
987,wollen::V,விரும்பு,querer
988,anfangen::V,தொடங்கு,iniciar
989,beenden::V,முடி,acabar
990,beenden::V,முடி,terminar
991,aufhören::V,நிறுத்து,cessar
992,aufhören::V,நிறுத்து,desistir
993,gelingen::V,வெற்றி,sair bem
994,gelingen::V,வெற்றி,dar bom resultado
995,geraten::V,ஏற்படுத்து,sair
996,geraten::V,ஏற்படுத்து,dar resultado
997,öffnen::V,திற,abrir
998,schließen::V,மூடு,fechar
999,stellen::V,வை,pôr
1000,stellen::V,வை,colocar
1001,setzen::V,வை,pôr
1002,setzen::V,வை,meter
1003,legen::V,பரப்பி வை,pôr
1004,legen::V,பரப்பி வை,meter
1005,berühren::V,பதி,tocar
1006,verbinden::V,சேர்,unir
1007,verbinden::V,சேர்,ligar
1008,bedecken::V,உறைபோடு,cobrir
1009,aufhängen::V,தொங்கவிடு,pendurar
1010,anzünden::V,எரியூட்டு,acender
1011,aufheben::V,பொறுக்கி எடு,apanhar
1012,aufheben::V,பொறுக்கி எடு,levantar
1013,zurücklassen::V,விட்டுச் செல்,deixar
1014,verlieren::V,இழ,perder
1015,fallen lassen::V,அளவில் குறைவு,deixar cair
1016,machen::V,தயார்செய்,fazer
1017,herstellen::V,உற்பத்தி செய்,produzir
1018,bauen::V,கட்டு,edificar
1019,bauen::V,கட்டு,construir
1020,reparieren::V,பழுது பார்,reparar
1021,reparieren::V,பழுது பார்,consertar
1022,verbessern::V,மேம்படுத்து,melhorar
1023,ändern::V,மாற்றி அமை,mudar
1024,ändern::V,மாற்றி அமை,alterar
1025,graben::V,குழி வெட்டு,cavar
1026,beugen::V,வனை,curvar
1027,biegen::V,வனை,vergar
1028,drehen::V,சுழல்,girar
1029,wenden::V,குடைகவிழு,virar
1030,wenden::V,குடைகவிழு,voltar
1031,umdrehen::V,சுற்றும் முற்றும் பார்,virar
1032,umdrehen::V,சுற்றும் முற்றும் பார்,revolver
1033,heben::V,தூக்கு,levantar
1034,hochheben::V,தூக்கு,erguer
1035,hochheben::V,தூக்கு,levantar
1036,ergreifen::V,பறி,apanhar
1037,halten::V,பிடித்துக் கொள்,segurar
1038,drücken::V,அழுத்து,apertar
1039,schieben::V,தள்ளு,empurrar
1040,kratzen::V,கீறு,raspar
1041,lecken::V,நக்கு,lamber
1042,beißen::V,கடி,morder
1043,abreißen::V,கிழி,arrancar
1044,abschneiden::V,வெட்டி எடு,talhar
1045,binden::V,கட்டு,ligar
1046,stecken::V,பதிய வை,meter
1047,stecken::V,பதிய வை,enfiar
1048,brechen::V,உடை,romper
1049,brechen::V,உடை,quebrar
1050,klopfen::V,தட்டு,bater
1051,hauen::V,அடி,bater
1052,kleben::V,ஒட்டு,colar
1053,reiben::V,தேய்,esfregar
1054,streichen::V,பரவச்செய்,barrar
1055,schleifen::V,அரை,afiar
1056,schneiden::V,துண்டாக்கு,cortar
1057,rütteln::V,மெல்ல தள்ளு,sacudir
1058,schütteln::V,குலுக்கு,abanar
1059,schütteln::V,குலுக்கு,sacudir
1060,schwenken::V,ஊஞ்சலாடு,agitar
1061,schütten::V,ஊற்று,deitar
1062,füllen::V,நிரப்பு,encher
1063,einwickeln::V,சுற்று,envolver
1064,einwickeln::V,சுற்று,embrulhar
1065,tragen::V,எடுத்துச் செல்,levar
1066,tragen::V,எடுத்துச் செல்,trazer
1067,schleppen::V,இழுத்துச் செல்,arrastar
1068,ziehen::V,இழு,puxar
1069,aufbewahren::V,வைத்துக் கொள்,guardar
1070,aufbewahren::V,வைத்துக் கொள்,conservar
1071,werfen::V,வீசி எறி,lançar
1072,fangen::V,பிடி,apanhar
1073,packen::V,பிடித்துக்கொள்,agarrar
1074,verstecken::V,மறை,esconder
1075,teilen::V,பாகங்களாகப் பிரி,partir
1076,teilen::V,பாகங்களாகப் பிரி,dividir
1077,schicken::V,அனுப்பு,enviar
1078,bringen::V,கொண்டு வா,trazer
1079,hinzufügen::V,சேர்,acrescentar
1080,bekommen::V,பெறு,obter
1081,erhalten::V,பெறு,receber
1082,nehmen::V,எடு,tomar
1083,wählen::V,தேர்ந்தெடு,eleger
1084,wählen::V,தேர்ந்தெடு,escolher
1085,auswählen::V,தேர்ல்தெடு,escolher
1086,auswählen::V,தேர்ல்தெடு,seleccionar
1087,bewahren::V,கெடாது பேணு,guardar
1088,bewahren::V,கெடாது பேணு,conservar
1089,behindern::V,தடங்கல் செய்,impedir
1090,verderben::V,நாசமாக்கு,estragar
1091,verderben::V,நாசமாக்கு,corromper
1092,beschädigen::V,சேதப்படுத்து,danificar
1093,zerbrechen::V,உடை,romper
1094,zerbrechen::V,உடை,quebrar
1095,zerreißen::V,கிழி,rasgar
1096,zerstören::V,அழி,destruir
1097,verbrennen::V,எரியூட்டு,queimar
1098,geben::V,கொடு,dar
1099,reichen::V,வழங்கு,passar
1100,schenken::V,மொயத்தல்,oferecer
1101,versprechen::V,உறுதியளி,prometer
1102,wünschen::V,ஆசைப்படு,desejar
1103,loben::V,புகழ்ச்சி கூறு,louvar
1104,küssen::V,முத்தமிடு,beijar
1105,wiegen::V,ஆட்டுத்தல்,embalar
1106,zudecken::V,உறைபோடு,tapar
1107,zudecken::V,உறைபோடு,cobrir
1108,wecken::V,எழுப்பு,acordar
1109,wecken::V,எழுப்பு,despertar
1110,zeigen::V,காட்டு,mostrar
1111,führen::V,வழிகாட்டி,guiar
1112,führen::V,வழிகாட்டி,conduzir
1113,lehren::V,சொல்லிக் கொடு,ensinar
1114,unterrichten::V,அறிவுரை கூறு,instruir
1115,aufziehen::V,வளர்,criar
1116,leiten::V,அழைத்துச் செல்,dirigir
1117,leiten::V,அழைத்துச் செல்,conduzir
1118,antreiben::V,தூண்டு,impelir
1119,lassen::V,விடு,fazer
1120,einladen::V,அழை,convidar
1121,vereinigen::V,ஒன்றாகச் சேர்,unir
1122,vereinigen::V,ஒன்றாகச் சேர்,reunir
1123,besuchen::V,வருகை புரி,ir ver
1124,besuchen::V,வருகை புரி,visitar
1125,treffen::V,சந்தி,encontrar
1126,sich versammeln::V,தொகுப்பு,reunir-se
1127,spielen::V,விளையாடு,jogar
1128,spielen::V,விளையாடு,brincar
1129,singen::V,பாடு,cantar
1130,tanzen::V,நடனமாடு,bailar
1131,sich trennen::V,தனிப்படடுத்து,apartar-se
1132,verlassen::V,கைவிடு,deixar
1133,verlassen::V,கைவிடு,abandonar
1134,retten::V,காப்பாற்று,salvar
1135,bewachen::V,காவல் செய்,vigiar
1136,bewachen::V,காவல் செய்,guardar
1137,schützen::V,பாதுகாப்பு செய்,proteger
1138,verteidigen::V,எதிர்த்து நில்,defender
1139,sich schlagen::V,பூசலிடு,brigar
1140,sich schlagen::V,பூசலிடு,bater-se
1141,schießen::V,சுட்டுக் கொல்,disparar
1142,siegen::V,வெற்றி பெறு,vencer
1143,ärgern::V,எரிச்சலூட்டு,irritar
1144,ärgern::V,எரிச்சலூட்டு,aborrecer
1145,schlagen::V,அடி,bater
1146,treten::V,உதை,pisar
1147,stechen::V,கொட்டு,picar
1148,stoßen::V,நெருக்கு,empurrar
1149,stehlen::V,திருடு,furtar
1150,stören::V,தொல்லைகொடு,perturbar
1151,belästigen::V,தொல்லை கொடு,incomodar
1152,belästigen::V,தொல்லை கொடு,importunar
1153,verbergen::V,மறை,ocultar
1154,verbergen::V,மறை,esconder
1155,täuschen::V,ஏமாற்று,iludir
1156,täuschen::V,ஏமாற்று,enganar
1157,betrügen::V,ஏமாற்று,burlar
1158,betrügen::V,ஏமாற்று,enganar
1159,töten::V,கொல்,matar
1160,wohnen::V,தங்கியிரு,morar
1161,arbeiten::V,வேலை செய்,trabalhar
1162,sammeln::V,ஒன்றுசேர்,recolher
1163,sammeln::V,ஒன்றுசேர்,coleccionar
1164,pflücken::V,கொய்து எடு,colher
1165,jagen::V,வேட்டையாடு,caçar
1166,fischen::V,மீன் பிடி,pescar
1167,fassen::V,பிடி,apanhar
1168,hüten::V,காவல் செய்,guardar
1169,treiben::V,ஓட்டு,conduzir
1170,anbinden::V,கட்டு,atar
1171,füttern::V,உணவளி,dar de comer a
1172,melken::V,பால் கற,ordenhar
1173,hacken::V,வெட்டி எடு,rachar
1174,gießen::V,நீர்ப் பாய்ச்சு,regar
1175,reifen::V,பழு,amadurecer
1176,zubereiten::V,சமையல் செய்,preparar
1177,kochen::V,வேகவை,cozer
1178,backen::V,வெப்பத்தில் வாட்டு,cozer
1179,braten::V,பொரியச் செய்,assar
1180,braten::V,பொரியச் செய்,fritar
1181,umrühren::V,கலக்கு,remexer
1182,stricken::V,பின்னியிழை,tricotar
1183,stricken::V,பின்னியிழை,fazer malha
1184,nähen::V,தையல் வேலை செய்,coser
1185,nähen::V,தையல் வேலை செய்,costurar
1186,färben::V,வண்ணம் பெறச் செய்,tingir
1187,färben::V,வண்ணம் பெறச் செய்,colorir
1188,reinigen::V,சுத்தம் செய்,limpar
1189,reinigen::V,சுத்தம் செய்,purificar
1190,waschen::V,கழுவு,lavar
1191,abwischen::V,துடை,limpar
1192,abwischen::V,துடை,esfregar
1193,spülen::V,அலசு,lavar
1194,spülen::V,அலசு,enxaguar
1195,fegen::V,பெறுக்கு,varrer
1196,kehren::V,பெறுக்கு,varrer
1197,baden::V,குளி,banhar
1198,baden::V,குளி,tomar banho
1199,sich waschen::V,கழுவு,lavar-se
1200,ausziehen::V,கழற்று,despir
1201,anziehen::V,புனைதல்,vestir
1202,sich anziehen::V,உடுத்துதல்,vestir-se
1203,kämmen::V,தலை வாரிக் கொள்,pentear
1204,schmücken::V,அழகுபடுத்து,adornar
1205,sagen::V,சொல்,dizer
1206,sprechen::V,பேசு,falar
1207,reden::V,பெசு,falar
1208,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,conversar
1209,fragen::V,கேள்,perguntar
1210,bitten::V,வேண்டு,pedir
1211,erzählen::V,சொல்,contar
1212,mitteilen::V,சொல்,comunicar
1213,mitteilen::V,சொல்,participar
1214,nennen::V,பெயரிடுதல்,nomear
1215,nennen::V,பெயரிடுதல்,apelidar
1216,rufen::V,கூச்சலிடு,chamar
1217,prahlen::V,தற்பெருமை பேசு,gabar-se
1218,prahlen::V,தற்பெருமை பேசு,vangloriar-se
1219,übersetzen::V,மொழிபெயர்ப்பு செய்,traduzir
1220,denken::V,யோசி,pensar
1221,glauben::V,நம்பு,crer
1222,bemerken::V,கவனி,notar
1223,bemerken::V,கவனி,observar
1224,erkennen::V,அடையாளம் கண்டுகொள்,reconhecer
1225,begreifen::V,பற்றிக்கொள்,apreender
1226,begreifen::V,பற்றிக்கொள்,compreender
1227,verstehen::V,புரிந்து கொள்,entender
1228,verstehen::V,புரிந்து கொள்,compreender
1229,lernen::V,கற்றுக்கொள்,aprender
1230,wissen::V,தெரிந்திரு,saber
1231,sich erinnern an::V,நினைவு கூர்,lembrar-se de
1232,sich erinnern an::V,நினைவு கூர்,recordar-se de
1233,vergessen::V,மற,esquecer
1234,messen::V,அளவிடு,medir
1235,zählen::V,எண்ணு,contar
1236,rechnen::V,கணக்கிடு,calcular
1237,lesen::V,படி,ler
1238,malen::V,வண்ணச்சித்திரம்,pintar
1239,zeichnen::V,வரை,desenhar
1240,schreiben::V,எழுது,escrever
1241,besitzen::V,உடைமையாகக் கொண்டிரு,possuir
1242,kaufen::V,வாங்கு,comprar
1243,verkaufen::V,விற்பனை செய்,vender
1244,bezahlen::V,இறுத்தல்,pagar
1245,zahlen::V,பணம் செலுத்து,pagar
1246,beherrschen::V,ஆட்சிசெய்,imperar
1247,ertragen::V,தாங்கு,suportar
