,Concept_ID,de,myv
791,faulen::V,faulen,наксадомс
792,verfaulen::V,verfaulen,наксадомс
793,reißen::V,reißen,сезневемс
794,versinken::V,versinken,ваямс
795,vergehen::V,vergehen,ютамс
796,erscheinen::V,erscheinen,лисемс
797,verschwinden::V,verschwinden,ёмамс
798,sinken::V,sinken,явамс
799,abnehmen::V,abnehmen,киремемс
800,zunehmen::V,zunehmen,ламолгадомс
801,zunehmen::V,zunehmen,раштамс
802,steigen::V,steigen,куземс
803,steigen::V,steigen,кепсевемс
804,wachsen::V,wachsen,касомс
805,glänzen::V,glänzen,цитнемс
806,funkeln::V,funkeln,пиндолдомс
807,funkeln::V,funkeln,цивтёрдомс
808,lärmen::V,lärmen,шалномс
809,läuten::V,läuten,гайгезевемс
810,klingeln::V,klingeln,чавомс баягас
811,klirren::V,klirren,калдордомс
812,klirren::V,klirren,кальцяемс
813,brausen::V,brausen,лакамс
814,rauschen::V,rauschen,лажномс
815,klingen::V,klingen,гайгемс
816,bellen::V,bellen,онгомс
817,heulen::V,heulen,урномс
818,blasen::V,blasen,пувамс
819,pfeifen::V,pfeifen,вешкемс
820,schreien::V,schreien,пижнемс
821,stöhnen::V,stöhnen,кувсемс
822,zittern::V,zittern,тарномс
823,leben::V,leben,эрямс
824,geboren werden::V,geboren werden,чачомс
825,atmen::V,atmen,лексемс
826,trinken::V,trinken,симемс
827,essen::V,essen,ярсамс
828,schlucken::V,schlucken,нилемс
829,schlucken::V,schlucken,порнемс
830,müde werden::V,müde werden,сиземс
831,einschlafen::V,einschlafen,матедевемс
832,schlafen::V,schlafen,удомс
833,aufwachen::V,aufwachen,сыргоземс
834,aufstehen::V,aufstehen,стямс
835,sich erholen::V,sich erholen,оймсемс
836,krank werden::V,krank werden,сэредезевемс
837,krank sein::V,krank sein,сэредемс
838,schmerzen::V,schmerzen,сэредемс
839,husten::V,husten,козомс
840,genesen::V,genesen,пичкамс
841,sterben::V,sterben,куломс
842,umkommen::V,umkommen,чавовомс
843,umkommen::V,umkommen,ёмамс
844,sich bewegen::V,sich bewegen,шаштомс
845,sich rühren::V,sich rühren,сыргамс
846,sich erheben::V,sich erheben,куземс
847,sich setzen::V,sich setzen,озамс
848,hinfallen::V,hinfallen,прамс
849,hinfallen::V,hinfallen,сяворемс
850,laufen::V,laufen,якамс
851,schreiten::V,schreiten,эскелямс
852,schreiten::V,schreiten,молемс
853,spazierengehen::V,spazierengehen,якамс
854,eilen::V,eilen,эрзкалемс
855,eilen::V,eilen,капшамс
856,sich beeilen::V,sich beeilen,капшамс
857,sausen::V,sausen,ливтямс
858,rennen::V,rennen,чийнемс
859,rennen::V,rennen,ардтнемс
860,springen::V,springen,кирнявтнемс
861,klettern::V,klettern,куземс
862,schaukeln::V,schaukeln,нурямс
863,kriechen::V,kriechen,ёзмолдомс
864,schwimmen::V,schwimmen,уемс
865,tauchen::V,tauchen,чопавтомс
866,tauchen::V,tauchen,чопавтнемс
867,rudern::V,rudern,миледемс
868,fahren::V,fahren,ардомс
869,fliegen::V,fliegen,ливтямс
870,gehen::V,gehen,туемс
871,gehen::V,gehen,молемс
872,weggehen::V,weggehen,туемс
873,abfahren::V,abfahren,туемс
874,anhalten::V,anhalten,лоткамс
875,hineingehen::V,hineingehen,совамс
876,eintreten::V,eintreten,совамс
877,eintreten::V,eintreten,эскельдямс
878,kommen::V,kommen,самс
879,ankommen::V,ankommen,самс
880,ankommen::V,ankommen,пачкодемс
881,zurückkommen::V,zurückkommen,велявтомс
882,bleiben::V,bleiben,кадовомс
883,warten::V,warten,учомс
884,erwarten::V,erwarten,учомс
885,suchen::V,suchen,вешнемс
886,finden::V,finden,муемс
887,versuchen::V,versuchen,варштамс
888,vorbereiten::V,vorbereiten,анокстамс
889,lieben::V,lieben,вечкемс
890,mögen::V,mögen,вечкемс
891,lachen::V,lachen,пейдемс
892,rühren::V,rühren,токамс седейс
893,weinen::V,weinen,авардемс
894,schimpfen::V,schimpfen,сёвномс
895,sich ärgern::V,sich ärgern,кежиявтнемс
896,sich fürchten::V,sich fürchten,пелемс
897,fürchten::V,fürchten,пелемс
898,fliehen::V,fliehen,оргодемс
899,flüchten::V,flüchten,ворьгодемс
900,flüchten::V,flüchten,чадомс
901,sehen::V,sehen,неемс
902,anschauen::V,anschauen,ваномс
903,ansehen::V,ansehen,ваномс
904,hören::V,hören,марямс
905,zuhören::V,zuhören,кунсоломс
906,probieren::V,probieren,варшамс
907,riechen::V,riechen,никсемс
908,fühlen::V,fühlen,марямс
909,scheinen::V,scheinen,марявомс
910,zu sehen sein::V,zu sehen sein,неявомс
911,vernehmen::V,vernehmen,марямс
912,frieren::V,frieren,кельмемс
913,tun::V,tun,теемс
914,können::V,können,маштомс
915,wollen::V,wollen,бажамс
916,anfangen::V,anfangen,кармамс
917,beenden::V,beenden,прядомс
918,aufhören::V,aufhören,лоткамс
919,gelingen::V,gelingen,удаламс
920,geraten::V,geraten,лисемс
921,öffnen::V,öffnen,панжомс
922,schließen::V,schließen,пекстамс
923,schließen::V,schließen,сёлгомс
924,schließen::V,schließen,конямс
925,stellen::V,stellen,аравтомс
926,setzen::V,setzen,ойсевтемс
927,setzen::V,setzen,озавтнемс
928,legen::V,legen,путомс
929,berühren::V,berühren,токамс
930,verbinden::V,verbinden,содомс
931,bedecken::V,bedecken,вельтямс
932,aufhängen::V,aufhängen,понгавтомс
933,anzünden::V,anzünden,кирвастемс
934,aufheben::V,aufheben,кепедемс
935,zurücklassen::V,zurücklassen,кадомс
936,verlieren::V,verlieren,ёмавтомс
937,fallen lassen::V,fallen lassen,правтомс
938,machen::V,machen,теемс
939,herstellen::V,herstellen,анокстамс
940,bauen::V,bauen,путомс
941,reparieren::V,reparieren,витемс
942,verbessern::V,verbessern,паролгавтомс
943,verbessern::V,verbessern,вадрялгавтомс
944,ändern::V,ändern,полавтомс
945,graben::V,graben,чувомс
946,graben::V,graben,таргамс
947,beugen::V,beugen,мендемс
948,biegen::V,biegen,комавтомс
949,drehen::V,drehen,чаравтомс
950,drehen::V,drehen,велявтнемс
951,wenden::V,wenden,велявтомс
952,umdrehen::V,umdrehen,велявтомс
953,heben::V,heben,кепедемс
954,hochheben::V,hochheben,кепедемс
955,ergreifen::V,ergreifen,кундамс
956,halten::V,halten,кирдемс
957,drücken::V,drücken,нуемс
958,schieben::V,schieben,шаштомс
959,kratzen::V,kratzen,ангордамс
960,lecken::V,lecken,нолсемс
961,beißen::V,beißen,сускомс
962,abreißen::V,abreißen,сеземс
963,abschneiden::V,abschneiden,печкемс
964,binden::V,binden,кодамс
965,binden::V,binden,сюлмамс
966,stecken::V,stecken,сялгомс
967,brechen::V,brechen,синдемс
968,brechen::V,brechen,калавтомс
969,klopfen::V,klopfen,калтаямс
970,hauen::V,hauen,чавомс
971,kleben::V,kleben,педявтнемс
972,reiben::V,reiben,ёзамс
973,streichen::V,streichen,вадемс
974,schleifen::V,schleifen,човамс
975,schneiden::V,schneiden,керямс
976,rütteln::V,rütteln,чукамс
977,rütteln::V,rütteln,лыкавтомс
978,schütteln::V,schütteln,чукамс
979,schwenken::V,schwenken,яхолемс
980,schütten::V,schütten,каямс
981,füllen::V,füllen,пештямс
982,einwickeln::V,einwickeln,тапарямс
983,tragen::V,tragen,кандомс
984,schleppen::V,schleppen,ускомс
985,ziehen::V,ziehen,ускомс
986,aufbewahren::V,aufbewahren,ванстомс
987,werfen::V,werfen,ёртомс
988,fangen::V,fangen,кундамс
989,packen::V,packen,кундамс
990,verstecken::V,verstecken,кекшемс
991,teilen::V,teilen,явомс
992,schicken::V,schicken,кучомс
993,bringen::V,bringen,кандомс
994,hinzufügen::V,hinzufügen,путомс
995,hinzufügen::V,hinzufügen,максомс
996,bekommen::V,bekommen,саемс
997,erhalten::V,erhalten,саемс
998,nehmen::V,nehmen,саемс
999,wählen::V,wählen,кочкамс
1000,auswählen::V,auswählen,кочкамс
1001,bewahren::V,bewahren,ванстомс
1002,behindern::V,behindern,кирдемс
1003,verderben::V,verderben,коламс
1004,beschädigen::V,beschädigen,теемс зыян
1005,zerbrechen::V,zerbrechen,коламс
1006,zerreißen::V,zerreißen,сеземс
1007,zerstören::V,zerstören,калавтомс
1008,verbrennen::V,verbrennen,пултамс
1009,geben::V,geben,максомс
1010,reichen::V,reichen,максомс
1011,schenken::V,schenken,каземс
1012,versprechen::V,versprechen,алтамс
1013,wünschen::V,wünschen,арсемс
1014,loben::V,loben,шнамс
1015,küssen::V,küssen,палсемс
1016,wiegen::V,wiegen,нурсемс
1017,zudecken::V,zudecken,тавадомс
1018,zudecken::V,zudecken,вельтямс
1019,wecken::V,wecken,стявтомс
1020,zeigen::V,zeigen,невтемс
1021,führen::V,führen,ветямс
1022,lehren::V,lehren,тонавтомс
1023,unterrichten::V,unterrichten,тонавтомс
1024,aufziehen::V,aufziehen,трямс
1025,aufziehen::V,aufziehen,кастомс
1026,leiten::V,leiten,ветямс
1027,leiten::V,leiten,азоркстамс
1028,antreiben::V,antreiben,ветямс
1029,lassen::V,lassen,кармавтомс
1030,einladen::V,einladen,тердемс
1031,vereinigen::V,vereinigen,вейсэндямс
1032,vereinigen::V,vereinigen,вейс путомс
1033,vereinigen::V,vereinigen,вейс пурнамс
1034,besuchen::V,besuchen,варштамс
1035,treffen::V,treffen,вастомс
1036,sich versammeln::V,sich versammeln,промокшномс
1037,spielen::V,spielen,налксемс
1038,singen::V,singen,морамс
1039,tanzen::V,tanzen,киштемс
1040,sich trennen::V,sich trennen,явомс
1041,verlassen::V,verlassen,кадомс
1042,retten::V,retten,идемс
1043,bewachen::V,bewachen,ванстомс
1044,schützen::V,schützen,аштемс
1045,verteidigen::V,verteidigen,ваномс
1046,sich schlagen::V,sich schlagen,тюремс
1047,schießen::V,schießen,ледемс
1048,siegen::V,siegen,изнямс
1049,ärgern::V,ärgern,кежейгавтомс
1050,schlagen::V,schlagen,токамс
1051,treten::V,treten,тапамс
1052,stechen::V,stechen,пупамс
1053,stoßen::V,stoßen,тулкадемс
1054,stehlen::V,stehlen,саламс
1055,stören::V,stören,пирямс ки
1056,belästigen::V,belästigen,а максомс
1057,belästigen::V,belästigen,а кадомс оймамо
1058,verbergen::V,verbergen,сёпомс
1059,verbergen::V,verbergen,кекшемс
1060,täuschen::V,täuschen,манямс
1061,betrügen::V,betrügen,манчемс
1062,töten::V,töten,чавномс
1063,töten::V,töten,маштнемс
1064,wohnen::V,wohnen,эрямс
1065,arbeiten::V,arbeiten,важодемс
1066,sammeln::V,sammeln,пурнамс
1067,pflücken::V,pflücken,ноцковтнемс
1068,jagen::V,jagen,кундамс
1069,fischen::V,fischen,калонь кундамс
1070,fassen::V,fassen,кундамс
1071,hüten::V,hüten,ваномс
1072,treiben::V,treiben,панемс
1073,anbinden::V,anbinden,сюлмамс
1074,füttern::V,füttern,андомс
1075,melken::V,melken,потявтомс
1076,hacken::V,hacken,лазномс
1077,gießen::V,gießen,валомс
1078,reifen::V,reifen,кенеремс
1079,zubereiten::V,zubereiten,анокстамс
1080,kochen::V,kochen,пидемс
1081,backen::V,backen,пидемс
1082,braten::V,braten,пуштамс
1083,umrühren::V,umrühren,човорямс
1084,stricken::V,stricken,кодамс
1085,nähen::V,nähen,стамс
1086,färben::V,färben,артомс
1087,reinigen::V,reinigen,урядамс
1088,waschen::V,waschen,муськемс
1089,abwischen::V,abwischen,нардамс
1090,spülen::V,spülen,ёрвалдомс
1091,fegen::V,fegen,тенсемс
1092,kehren::V,kehren,тенсемс
1093,baden::V,baden,экшелямс
1094,sich waschen::V,sich waschen,шлямс
1095,ausziehen::V,ausziehen,кайсевтемс
1096,anziehen::V,anziehen,оршамс
1097,sich anziehen::V,sich anziehen,оршамс
1098,kämmen::V,kämmen,судрямс
1099,schmücken::V,schmücken,мазылгавтомс
1100,schmücken::V,schmücken,наряжамс
1101,sagen::V,sagen,меремс
1102,sprechen::V,sprechen,кортамс
1103,reden::V,reden,кортамс
1104,sich unterhalten::V,sich unterhalten,кортнемс
1105,fragen::V,fragen,кевкстемс
1106,bitten::V,bitten,вешемс
1107,erzählen::V,erzählen,ёвтнемс
1108,mitteilen::V,mitteilen,ёвтамс
1109,nennen::V,nennen,лемдемс
1110,nennen::V,nennen,путомс лем
1111,rufen::V,rufen,тердемс
1112,rufen::V,rufen,серьгедемс
1113,prahlen::V,prahlen,шнамс пря
1114,übersetzen::V,übersetzen,ютавтомс
1115,denken::V,denken,арсемс
1116,glauben::V,glauben,кемемс
1117,bemerken::V,bemerken,неемс
1118,erkennen::V,erkennen,содамс
1119,begreifen::V,begreifen,пачкодемс
1120,verstehen::V,verstehen,чарькодемс
1121,lernen::V,lernen,тонавтнемс
1122,wissen::V,wissen,содамс
1123,sich erinnern an::V,sich erinnern an,ледстямс
1124,vergessen::V,vergessen,стувтомс
1125,messen::V,messen,онкстнемс
1126,zählen::V,zählen,ловомс
1127,rechnen::V,rechnen,ловомс
1128,lesen::V,lesen,ловномс
1129,malen::V,malen,рисовамс
1130,zeichnen::V,zeichnen,рисовамс
1131,schreiben::V,schreiben,сёрмадомс
1132,besitzen::V,besitzen,улемс
1133,besitzen::V,besitzen,улемс азорокс
1134,kaufen::V,kaufen,рамамс
1135,verkaufen::V,verkaufen,миемс
1136,bezahlen::V,bezahlen,пандомс
1137,zahlen::V,zahlen,пандомс
1138,beherrschen::V,beherrschen,азоркстамс
1139,ertragen::V,ertragen,кирдемс
