,Concept_ID,mdf,mn
1455,wissen::V,со́дамс,мэдэх
1456,sich erinnern an::V,лятфтамс,дурсах
1457,vergessen::V,юкстамс,мартах
1458,messen::V,ункснемс,хэмжих
1459,zählen::V,лу́вомс,тоолох
1460,zählen::V,а́рьсемс,тоолох
1461,rechnen::V,лувомс,тооцоох
1462,lesen::V,лувомс,унших
1463,lesen::V,морафтомс,унших
1464,malen::V,рисова́ндамс,зурах
1465,zeichnen::V,рисова́ндамс,дүрслэн бичих
1466,schreiben::V,сёрмадомс,бичих
1467,besitzen::V,улемс азоркс,эзэмших
1468,kaufen::V,рамамс,худалдан авах
1469,verkaufen::V,мимс,худалдах
1470,bezahlen::V,пандомс,төлөх
1471,zahlen::V,па́ндомс,төлөх
1472,beherrschen::V,азорондамс,эзэмших
1473,ertragen::V,кирдемс,тэсэх
1474,Netz::N,,өөш
1475,Netz::N,,тор
