,Concept_ID,bg,kn
582,hart::A,твърд,ಗಟ್ಟಿ
583,hart::A,корав,ಗಟ್ಟಿ
584,weich::A,мек,ಮೃದುವಾದ
585,rund::A,кръгъл,ವರ್ತುಳ
586,spitz::A,островръх,ಮೊನಚಾದ
587,scharf::A,остър,ತೀಕ್ಷ್ಣ
588,stumpf::A,тъп,ಮೊಂಡು
589,schwer::A,тежък,ಭಾರಿ
590,schön::A,хубав,ಸುಂದರ
591,schön::A,красив,ಸುಂದರ
592,heiß::A,жарък,ಬಿಸಿ
593,warm::A,топъл,ಬಿಸಿ
594,kalt::A,студен,ತಣ್ಣನೆಯ
595,kühl::A,хладен,ತಂಪಾದ
596,frisch::A,свеж,ನಿರ್ಮಲ
597,feucht::A,влажен,ಒದ್ದೆಯಾದ
598,nass::A,мокър,ಒದ್ದೆಯಾದ
599,trocken::A,сух,ಶುಷ್ಕ
600,voll::A,пълен,ತುಂಬಿದ
601,leer::A,празен,ಖಾಲಿ
602,offen::A,откровен,ಮುಚ್ಚಲ್ಲದ
603,geschlossen::A,закрит,ಮುಚ್ಚಿದ
604,geschlossen::A,затворен,ಮುಚ್ಚಿದ
605,sauber::A,чист,ಶುದ್ಧ
606,schmutzig::A,мръсен,ಅಶುದ್ಧ
607,roh::A,суров,ಹಸಿ
608,reif::A,зрял,ಹಣ್ಣಾದ
609,lecker::A,вкусен,ಗುಚಿಕರ
610,süß::A,сладък,ಸಿಹಿ
611,bitter::A,горчив,ಕಹಿ
612,sauer::A,кисел,ಹುಳಿಯಾದ
613,hell::A,ясен,ಹೊಳೆಯುವ
614,hell::A,светъл,ಹೊಳೆಯುವ
615,dunkel::A,тъмен,ಮಬ್ಬಾದ
616,schwarz::A,черен,ಕಪ್ಪು
617,weiß::A,бял,ಬಿಳಿಯ
618,rot::A,червен,ಕೆಂಪು
619,gelb::A,жълт,ಹಳದಯ
620,blau::A,син,ನೀಲ
621,grün::A,зелен,ಕಾಯಾದ
622,grau::A,сив,ಬೂದುಬಣ್ಣದ
623,bunt::A,шарен,ವರ್ಣರಂಜಿತ
624,bunt::A,пъстър,ವರ್ಣರಂಜಿತ
625,billig::A,евтин,ಅಗ್ಗ
626,teuer::A,скъп,ದುಬಾರಿಯಾದ
627,wertvoll::A,ценен,ಅಮೂಲ್ಯ
628,blind::A,сляп,ಅಂಧ
629,taub::A,глух,ಕಿವುಡಾದ
630,kräftig::A,силен,ಪ್ರಬಲ
631,stark::A,здрав,ಶಕ್ತಿವಂತ
632,stark::A,силен,ಶಕ್ತಿವಂತ
633,schwach::A,слаб,ದುರ್ಬಲ
634,fett::A,тлъст,ಕೊಬ್ಬಿದ
635,schlank::A,тънък,ತೆಳ್ಳಗಿನ
636,schlank::A,строен,ತೆಳ್ಳಗಿನ
637,hübsch::A,хубав,ಅಂದವಾದ
638,böse::A,зъл,ಕೆಟ್ಟ
639,dumm::A,глупав,ಮಂದ
640,faul::A,ленив,ಆಲಸ
641,faul::A,мързелив,ಆಲಸ
642,fleißig::A,прилежен,ಕಡಗುವ
643,geizig::A,скъпернически,ಜುಗ್ಗ
644,klug::A,умен,ಚತುರ
645,klug::A,разумен,ಚತುರ
646,geschickt::A,умел,ದಕ್ಷ
647,geschickt::A,сръчен,ದಕ್ಷ
648,lieb::A,мил,ಪ್ರಿಯ
649,lieb::A,драг,ಪ್ರಿಯ
650,lustig::A,весел,ಖುಷಿಯಾದ
651,sanft::A,нежен,ಸೌಮ್ಯ
652,sanft::A,кротък,ಸೌಮ್ಯ
653,hungrig::A,гладен,ಹಸಿದ
654,krank::A,болен,ಅಸ್ವಸ್ಥ
655,nackt::A,гол,ನಗ್ನ
656,traurig::A,тъжен,ದುಃಖಿತ
657,traurig::A,печален,ದುಃಖಿತ
658,lebendig::A,жив,ಜೀವಂತ
659,gut::A,добър,ಒಳ್ಳೆಯ
660,schlecht::A,лош,ದುಷ್ಟ
661,richtig::A,правилен,ಸರಿ
662,schlimm::A,лош,ಅಸಹ್ಯ
663,wahr::A,верен,ನಿಜ
664,wahr::A,истински,ನಿಜ
665,alt::A,стар,ಮುದಿ
666,alt::A,древен,ಮುದಿ
667,neu::A,нов,ಹೊಸ
668,ehemalig::A,бивш,ಮಾಜೀ
669,alt[Lebewesen]::A,стар,ವೃದ್ಧ
670,jung::A,млад,ಎಳ
671,arm::A,беден,ಬಡ
672,reich::A,богат,ಶ್ರೀಮಂತ
673,bekannt::A,познат,ಅಪ್ತ
674,bekannt::A,известен,ಅಪ್ತ
675,berühmt::A,почут,ಪ್ರಸಿದ್ಧ
676,berühmt::A,известен,ಪ್ರಸಿದ್ಧ
677,fremd::A,чужд,ಪರಕೀಯ
678,verschieden::A,разен,ಬೇರೆ
679,verschieden::A,различен,ಬೇರೆ
680,nah::A,близък,ಹತ್ತಿರವಾದ
681,fern::A,далечен,ದೂರದ
682,linker::A,ляв,ಎಡ
683,rechter::A,прав,ಬಲ
684,anderer::A,друг,ಇತರ
685,erster::A,пръв,ಪ್ರಥಮ
686,erster::A,първи,ಪ್ರಥಮ
687,zweiter::A,втори,ದ್ವಿತೀಯ
688,dritter::A,трети,ಮೂರನೆಯಜಗತ್ತು
689,letzter::A,последен,ಅಂತ್ಯ
690,allein::ADV,само,ಒಬ್ಬನೇ
691,auf einmal::ADV,същевременно,ಒಡನೆ
692,zusammen::ADV,заедно,ಒಟ್ಟಿಗೆ
693,lange::ADV,дълго,ದೀರ್ಘ
694,plötzlich::ADV,изведнъж,ಅನಾಮತ್ತು
695,sofort::ADV,веднага,ಜಾಗ್ರತೆ
696,später::ADV,по-късно,ತರುವಾಯ
697,jetzt::ADV,сега,ಈಗ
698,heute::ADV,днес,ಇಂದು
699,morgen::ADV,утре,ನಾಳೆ
700,bald::ADV,скоро,ಬೇಗ
701,dann::ADV,после,ಆಗ
702,dann::ADV,тогава,ಆಗ
703,gestern::ADV,вчера,ನಿನ್ನೆ
704,einst::ADV,някога,ಪೂರ್ವದಲ್ಲಿ
705,damals::ADV,тогава,ಆಗ
706,danach::ADV,после,ಆಮೇಲೆ
707,danach::ADV,след това,ಆಮೇಲೆ
708,vorher::ADV,преди,ಮುಂಚೆ
709,vorher::ADV,преди това,ಮುಂಚೆ
710,zuerst::ADV,най-напред,ಮೊದಲಿಗೆ
711,einmal::ADV,веднъж,ಒಮ್ಮೆ
712,einmal::ADV,един път,ಒಮ್ಮೆ
713,manchmal::ADV,понякога,ಆಗಾಗ
714,oft::ADV,често,ಅನೇಕಸಲ
715,immer::ADV,винаги,ಯಾವಾಗಲೂ
716,niemals::ADV,никога,ಯಾವಾಗಲೂ ಇಲ್ಲ
717,hier::ADV,тук,ಇಲ್ಲಿ
718,hier::ADV,тука,ಇಲ್ಲಿ
719,hierhin::ADV,насам,ಇತ್ತ
720,von hier::ADV,оттук,ಇಲ್ಲಿಂದ
721,von hier::ADV,оттука,ಇಲ್ಲಿಂದ
722,dort::ADV,там,ಅಲ್ಲಿ
723,dorthin::ADV,натам,ಅಲ್ಲಿಗೆ
724,dorthin::ADV,нататък,ಅಲ್ಲಿಗೆ
725,geradeaus::ADV,направо,ಸೀದಾ
726,vorwärts::ADV,напред,ಮುನ್ನೆಡೆವ
727,rückwärts::ADV,назад,ಹಿಂದುಗಡೆಗೆ
728,zurück::ADV,обратно,ಹಿಂದಕ್ಕೆ
729,unten::ADV,долу,ಕೆಳಗೆ
730,hinab::ADV,надолу,ಕೆಳಕ್ಕೆ
731,oben::ADV,горе,ಮೇಲೆ
732,hinauf::ADV,нагоре,ಮೇಲಕ್ಕೆ
733,überall::ADV,навсякъде,ಎಲ್ಲಸ್ಥಳಗಳು
734,nicht::ADV,не,ಇಲ್ಲ
735,nicht::ADV,не,ಅಲ್ಲ
736,ein wenig::ADV,малко,ತುಸು
737,kaum::ADV,едва,ಕಠಿನವಾಗಿ
738,kaum::ADV,едвам,ಕಠಿನವಾಗಿ
739,sehr::ADV,много,ಬಹು
740,sehr::ADV,твърде,ಬಹು
741,so::ADV,тъй,ಅಷ್ಟು
742,so::ADV,така,ಅಷ್ಟು
743,noch::ADV,още,ಇನ್ನು
744,nur::ADV,само,ಕೇವಲ
745,schon::ADV,вече,ಆಗಲೇ
746,wieder::ADV,пак,ಪುನಃ
747,wieder::ADV,отново,ಪುನಃ
748,vergebens::ADV,напразно,ನಿಷ್ಫಲವಾಗಿ
749,vor::PRP,пред,ಮುಂದೆ
750,hinter::PRP,зад,ಹಿಂದ
751,unter::PRP,под,ಕೆಳ
752,durch::PRP,през,ನೇರವಾಗಿ
753,neben::PRP,до,ಅಧರ ಬಲಿಕ
754,neben::PRP,при,ಅಧರ ಬಲಿಕ
755,zwischen::PRP,между,ನಡುವೆ
756,zwischen::PRP,помежду,ನಡುವೆ
757,wegen::PRP,заради,ಅಧಕ್ಕಗಿ
758,dies::PRN,този,ಈ
759,das::PRN,туй,ಅದು
760,das::PRN,това,ಅದು
761,alles::PRN,всичко,ಎಲ್ಲ
762,ich::PRN,аз,ನಾನು
763,du::PRN,ти,ನೀನು
764,er::PRN,той,ಅವನು
765,er::PRN,той,ಇವನು
766,wir::PRN,ние,ನಾವು
767,ihr::PRN,вие,ನೀವು
768,sie::PRN,те,ಅವರು
769,was::FPRN,що,ಏನು
770,was::FPRN,какво,ಏನು
771,wer::FPRN,кой,ಯಾರಿಗೆ
772,wo::FADV,къде,ಎಲ್ಲಿ
773,wohin::FADV,накъде,ಎಲ್ಲಿಗೆ
774,wohin::FADV,накъдето,ಎಲ್ಲಿಗೆ
775,wie::FADV,как,ಹೇಗೆ
776,warum::FADV,защо,ಏಕೆ
777,wieviel::FNUM,колко,ಎಷ್ಟು
778,eins::NUM,един,ಒಂದು
779,zwei::NUM,два,ಎರಡು
780,drei::NUM,три,ಮೂರು
781,vier::NUM,четири,ನಾಲ್ಕು
782,fünf::NUM,пет,ಅಯ್ದು
783,sechs::NUM,шест,ಆರು
784,sieben::NUM,седем,ಏಳು
785,acht::NUM,осем,ಎಂಟು
786,neun::NUM,девет,ಒಂಭಬತ್ತು
787,zehn::NUM,десет,ಹತ್ತು
788,elf::NUM,единайсет,ಹನ್ನೊಂದು
789,elf::NUM,единадесет,ಹನ್ನೊಂದು
790,zwölf::NUM,дванайсет,ಹನ್ನೆರಡು
791,zwölf::NUM,дванадесет,ಹನ್ನೆರಡು
792,zwanzig::NUM,двайсет,ಇಪ್ಪತ್ತು
793,zwanzig::NUM,двадесет,ಇಪ್ಪತ್ತು
794,dreißig::NUM,тридесет,ಮೂವತ್ತು
795,vierzig::NUM,четиридесет,ನಲವತ್ತು
796,fünfzig::NUM,петдесет,ಐವತ್ತು
797,sechzig::NUM,шестдесет,ಅರುವತ್ತು
798,siebzig::NUM,седемдесет,ಎಪ್ಪತ್ತು
799,achtzig::NUM,осемдесет,ಎಂಬತ್ತು
800,neunzig::NUM,деветдесет,ತೊಂಬತ್ತು
801,hundert::NUM,сто,ನೂರು
802,tausend::NUM,хиляда,ಸಾವಿರ
803,und::CNJ,а,ಮತ್ತು
804,und::CNJ,та,ಮತ್ತು
805,oder::CNJ,или,ಅಥವಾ
806,stehen::V,стоя,ನಿಲ್ಲು
807,sitzen::V,седя,ಕುಳ್ಳಿರು
808,liegen::V,лежа,ಮಲಗಿಕೊ
809,hängen::V,вися,ಇಳಿಯಬಿಡು
810,werden::V,бъда,ಆಗು
811,werden::V,стана,ಆಗು
812,passieren::V,случа се,ಆಗು
813,beginnen::V,започна,ಆರಂಭಿಸು
814,enden::V,свърша,ಕೊನೆಗಾಣು
815,wechseln::V,променям,ಮಾರ್ಪಡಿಸು
816,aufgehen[Sonne]::V,изгрея,ಮೂಡು
817,untergehen[Sonne]::V,заляза,ಮುಳುಗು
818,scheinen[Sonne]::V,грея,ಹೊಳೆ
819,scheinen[Sonne]::V,светя,ಹೊಳೆ
820,donnern::V,гърмя,ಗುಡುಗಾಗು
821,wehen::V,вея,ತೀಡು
822,wehen::V,духам,ತೀಡು
823,strömen::V,тека,ಹರಿ
824,strömen::V,лея се,ಹರಿ
825,fließen::V,тека,ಹರಿ
826,sich drehen::V,въртя се,ಸುತ್ತು
827,schwanken::V,клатя се,ಓಲಾಡು
828,schwingen::V,трептя,ತೂಗು
829,fallen::V,падам,ಉದುರು
830,brennen::V,горя,ಉರಿ
831,rauchen::V,димя,ಹೊಗೆಬಿಡು
832,regnen::V,вали дъжд,ಸುರಿ
833,gefrieren::V,замръзна,ಹೆಪ್ಪುಗಟ್ಟು
834,tauen::V,топя се,ಬೆಚ್ಚಗಾಗು
835,schmelzen::V,разтопя се,ಕರಗು
836,trocknen::V,съхна,ಒಣಗು
837,sieden::V,вря,ಕುದಿ
838,sieden::V,кипя,ಕುದಿ
839,faulen::V,гния,ಕೊಳೆ
840,verfaulen::V,изгния,ನಶಿಸು
841,reißen::V,напукам се,ಒಡೆ
842,versinken::V,потъна,ಮುಳುಗು
843,vergehen::V,минавам,ಸಾಗು
844,erscheinen::V,явя се,ತೋರು
845,verschwinden::V,изчезна,ಮಾಯವಾಗು
846,sinken::V,падна,ಕುಸಿ
847,abnehmen::V,отслабна,ತಗ್ಗು
848,zunehmen::V,нарасна,ಬೆಳೆ
849,steigen::V,увелича се,ಉಬ್ಬು
850,steigen::V,покачвам се,ಉಬ್ಬು
851,wachsen::V,раста,ಬೆಳೆ
852,glänzen::V,лъщя,ಮಿರುಗು
853,glänzen::V,блестя,ಮಿರುಗು
854,funkeln::V,искря,ಮಿನುಗು
855,lärmen::V,шумя,ಶಬ್ದ ಮಾಡಲು
856,läuten::V,звъня,ಬಾರಿಸು
857,klingeln::V,звъня,ಅನುರಣಿಸು
858,klirren::V,звънтя,ಕಿಣಿಕಿಣಿಸು
859,klirren::V,дрънкам,ಕಿಣಿಕಿಣಿಸು
860,brausen::V,буча,ಅಬ್ಬರಿಸು
861,rauschen::V,шумя,ಮರ್ಮರಗುಟ್ಟಿಸು
862,klingen::V,звуча,ಉಸಿರು
863,bellen::V,лая,ಬಗುಳು
864,heulen::V,вия,ಅರಚು
865,heulen::V,рева,ಅರಚು
866,blasen::V,духна,ಗಾಳಿ ಊದು
867,pfeifen::V,свиря,ಸಿಳ್ಳೆಯೂದು
868,schreien::V,крещя,ಕರೆ
869,stöhnen::V,стена,ನರಳು
870,stöhnen::V,пъшкам,ನರಳು
871,zittern::V,треперя,ನಡುಗು
872,leben::V,живея,ಇರು
873,geboren werden::V,родя се,ಉಂಟಾಗು
874,atmen::V,дишам,ಉಸಿರು
875,trinken::V,пия,ಕುಡಿ
876,essen::V,ям,ತಿನ್ನು
877,schlucken::V,гълтам,ನುಂಗು
878,müde werden::V,уморя се,ಬಳಲು
879,einschlafen::V,заспя,ನಿದ್ಧೆಹೋಗು
880,schlafen::V,спя,ನಿದ್ರಿಸು
881,aufwachen::V,събудя се,ಏಳು
882,aufstehen::V,стана,ಏಳು
883,sich erholen::V,отдъхвам си,ಸುಧಾರಿಸು
884,krank werden::V,заболея,ಬೇನೆಬೀಳು
885,krank sein::V,боледувам,ಕೆಟ್ಟ ಎಂದು
886,schmerzen::V,боля,ಕಚ್ಚು
887,husten::V,кашлям,ಕೆಮ್ಮು
888,genesen::V,оздравея,ಮತ್ತೆಹೊದಿಸು
889,sterben::V,умра,ಮೃತಪಡು
890,umkommen::V,загина,ಹಾಳಾಗು
891,sich bewegen::V,движа се,ಚಲಿಸು
892,sich bewegen::V,мърдам се,ಚಲಿಸು
893,sich rühren::V,движа се,ಕದಲು
894,sich erheben::V,стана,ಏಳು
895,sich setzen::V,седна,ಕೂರು
896,hinfallen::V,падна,ಬೀಳು
897,laufen::V,ходя,ನಡೆ
898,schreiten::V,крача,ಮೆಲ್ಲಗೆ ನಡೆ
899,spazierengehen::V,разхождам се,ವಿಹರಿಸು
900,eilen::V,бързам,ಮುನ್ನುಗ್ಗು
901,sich beeilen::V,побързам,ಆತುರಪಡು
902,sausen::V,тичам,ಒಗೆ
903,rennen::V,бягам,ಓಡು
904,springen::V,скачам,ಜಿಗಿ
905,klettern::V,катеря се,ಏರು
906,schaukeln::V,люлея се,ತೂಗು
907,kriechen::V,лазя,ತೆವಳು
908,kriechen::V,пълзя,ತೆವಳು
909,schwimmen::V,плувам,ಈಜು
910,tauchen::V,гмуркам се,ಕೆಳಗಿಳಿ
911,rudern::V,греба,ಸಾಗಿಸು
912,fahren::V,пътувам,ನಡೆಸು
913,fliegen::V,летя,ಹಾರು
914,fliegen::V,хвърча,ಹಾರು
915,gehen::V,ида,ಹೋಗು
916,gehen::V,вървя,ಹೋಗು
917,weggehen::V,отида си,ಹೊರಡು
918,abfahren::V,отпътувам,ತೆರಳು
919,anhalten::V,спра се,ನಿಲ್ಲು
920,hineingehen::V,влизам,ಒಳಹೊಗು
921,eintreten::V,вляза,ಒಳಹೊಗು
922,kommen::V,ида,ಬರು
923,kommen::V,дойда,ಬರು
924,ankommen::V,пристигна,ಬರು
925,zurückkommen::V,върна се,ಹಿಂದಿರುಗು
926,bleiben::V,остана,ಇರು
927,warten::V,чакам,ಇರು
928,erwarten::V,очаквам,ನಿರೀಕ್ಷಿಸು
929,suchen::V,търся,ಹುಡುಕು
930,finden::V,намеря,ಕಂಡುಕೊ
931,versuchen::V,опитам,ಪ್ರಯತ್ನಿಸು
932,vorbereiten::V,подготвя,ಸಿದ್ಧವಾಗು
933,lieben::V,любя,ಪ್ರೀತಿಸು
934,mögen::V,обичам,ಇಷ್ಟಪಡು
935,lachen::V,смея се,ನಗು
936,rühren::V,трогна,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
937,weinen::V,плача,ಅಳು
938,schimpfen::V,ругая,ಗೊಣಗು
939,schimpfen::V,псувам,ಗೊಣಗು
940,sich ärgern::V,ядосам се,ಗಣಗಾಡು
941,sich fürchten::V,боя се,ನಡುಗು
942,sich fürchten::V,страхувам се,ನಡುಗು
943,fürchten::V,боя се от,ಹೆದರು
944,fürchten::V,страхувам се от,ಹೆದರು
945,fliehen::V,бягам,ಓಡಿಹೋಗು
946,flüchten::V,бягам,ಪಾರಾಗು
947,flüchten::V,избягам,ಪಾರಾಗು
948,sehen::V,видя,ಕಾಣು
949,anschauen::V,гледам,ನೋಡು
950,ansehen::V,поглеждам,ನಿರೀಕ್ಷಿಸು
951,hören::V,чувам,ಕೇಳು
952,zuhören::V,слушам,ಆಲಿಸು
953,probieren::V,опитам,ರುಚಿ ನೋಡು
954,riechen::V,подуша,ಮೂಸು
955,fühlen::V,усещам,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
956,fühlen::V,чувствувам,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
957,scheinen::V,изглеждам,ತೋರು
958,zu sehen sein::V,виждам се,ಕಾಣಿಸು
959,vernehmen::V,доловя,ಕೇಳು
960,frieren::V,мръзна,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
961,tun::V,правя,ಮಾಡು
962,können::V,мога,ಮಾಡಬಲ್ಲ
963,wollen::V,ща,ಬಯಸು
964,wollen::V,искам,ಬಯಸು
965,anfangen::V,започна,ಪ್ರಾರಂಭಿಸು
966,beenden::V,свърша,ನಿಲ್ಲಿಸು
967,beenden::V,завърша,ನಿಲ್ಲಿಸು
968,aufhören::V,престана,ಮುಗಿಸು
969,gelingen::V,успея,ಯಶಸ್ವಿಯಾಗು
970,gelingen::V,сполуча,ಯಶಸ್ವಿಯಾಗು
971,geraten::V,удам се,ಉತ್ಪತ್ತಿಮಾಡು
972,öffnen::V,отворя,ತೆರೆ
973,schließen::V,затворя,ಮುಚ್ಚು
974,stellen::V,поставя,ಇಕ್ಕು
975,setzen::V,туря,ಇಡು
976,legen::V,сложа,ಇಡು
977,legen::V,слагам,ಇಡು
978,berühren::V,докосна,ತಾಕು
979,verbinden::V,свържа,ಕೂಡಿಸು
980,bedecken::V,покрия,ಮುಚ್ಚು
981,aufhängen::V,закача,ತೂಗುಹಾಕು
982,anzünden::V,запаля,ಹತ್ತಿಸು
983,aufheben::V,вдигна,ಆಯಿ
984,aufheben::V,повдигна,ಆಯಿ
985,zurücklassen::V,оставя,ಬಿಡು
986,verlieren::V,загубя,ಕಳೆ
987,fallen lassen::V,изпусна,ಬೀಳಿಸು
988,machen::V,направя,ಮಾಡು
989,herstellen::V,произведа,ತಯಾರಿಸು
990,bauen::V,строя,ಕಟ್ಟು
991,reparieren::V,поправя,ಸರಿಪಡಿಸು
992,verbessern::V,подобря,ತಿದ್ದು
993,ändern::V,променя,ಬದಲಾಯಿಸು
994,graben::V,копая,ಅಗೆ
995,beugen::V,прегъна,ಬಗ್ಗಿಸು
996,biegen::V,прегъна,ಬಗ್ಗಿಸು
997,drehen::V,въртя,ತಿರುಗು
998,wenden::V,обърна,ತಿರುಗು
999,umdrehen::V,обърна,ತಿರುಗಿಸು
1000,heben::V,вдигам,ಎತ್ತು
1001,hochheben::V,издигна,ಎತ್ತು
1002,ergreifen::V,хвана,ಆಕ್ರಮಿಸು
1003,ergreifen::V,обхвана,ಆಕ್ರಮಿಸು
1004,halten::V,държа,ಹಿಡಿ
1005,drücken::V,натискам,ಒತ್ತು
1006,drücken::V,притискам,ಒತ್ತು
1007,schieben::V,тикам,ನೂಕು
1008,kratzen::V,одраскам,ತರಚಿಕೊಳ್ಳು
1009,lecken::V,лижа,ನೆಕ್ಕು
1010,lecken::V,ближа,ನೆಕ್ಕು
1011,beißen::V,хапя,ಕಚ್ಚು
1012,beißen::V,ухапя,ಕಚ್ಚು
1013,abreißen::V,откъсна,ಹರಿ
1014,abschneiden::V,отрежа,ಕತ್ತರಿಸು
1015,binden::V,вържа,ಕಟ್ಟು
1016,stecken::V,пъхна,ಸಿಕ್ಕಿಸು
1017,brechen::V,троша,ಮುರಿ
1018,klopfen::V,чукам,ತಟ್ಟು
1019,hauen::V,бия,ಹೊಡೆ
1020,kleben::V,лепя,ಅಂಟಿಸು
1021,kleben::V,залепя,ಅಂಟಿಸು
1022,reiben::V,трия,ಉಜ್ಜು
1023,reiben::V,търкам,ಉಜ್ಜು
1024,streichen::V,намажа,ಹರಡು
1025,schleifen::V,остря,ಮಸೆ
1026,schneiden::V,режа,ಕತ್ತರಿಸು
1027,rütteln::V,разтърсвам,ಕುಲುಕಿಸು
1028,schütteln::V,клатя,ಅಲುಗಿಸು
1029,schütteln::V,друсам,ಅಲುಗಿಸು
1030,schwenken::V,размахам,ತೂಗಾಡು
1031,schütten::V,сипя,ಎರೆ
1032,füllen::V,напълня,ತುಂಬಿಸು
1033,einwickeln::V,увия,ಹೊದಿಸು
1034,einwickeln::V,завия,ಹೊದಿಸು
1035,tragen::V,нося,ಹೊರು
1036,schleppen::V,влача,ಜಗ್ಗು
1037,ziehen::V,тегля,ಎಳೆ
1038,ziehen::V,дръпна,ಎಳೆ
1039,aufbewahren::V,съхраня,ಇಟ್ಟುಕೊ
1040,werfen::V,хвърля,ಎಸೆ
1041,fangen::V,ловя,ಹಿಡಿ
1042,fangen::V,уловя,ಹಿಡಿ
1043,packen::V,хвана,ಸೆಳೆ
1044,verstecken::V,крия,ಮುಚ್ಚಿಡು
1045,verstecken::V,скрия,ಮುಚ್ಚಿಡು
1046,teilen::V,разделя,ವಿಭಜಿಸು
1047,schicken::V,изпращам,ಕಳುಹಿಸು
1048,bringen::V,донеса,ತರು
1049,hinzufügen::V,прибавя,ಕೂಡಿಸು
1050,bekommen::V,сдобия се,ಸಂಪಾದಿಸು
1051,erhalten::V,получа,ಪಡೆ
1052,nehmen::V,взема,ಹಿಡಿ
1053,wählen::V,избирам,ಆರಿಸು
1054,auswählen::V,избера,ಆಯಿ
1055,bewahren::V,пазя,ರಕ್ಷಿಸಿಡು
1056,behindern::V,преча,ಅಡ್ಡಿಮಾಡು
1057,behindern::V,спъвам,ಅಡ್ಡಿಮಾಡು
1058,verderben::V,разваля,ಕೆಡಿಸು
1059,beschädigen::V,повредя,ಹಾಳುಮಾಡು
1060,zerbrechen::V,счупя,ಮುರಿ
1061,zerreißen::V,скъсам,ಸೀಳು
1062,zerstören::V,разруша,ಅಳಿಸು
1063,verbrennen::V,изгоря,ಸುಡು
1064,geben::V,дам,ಕೊಡು
1065,reichen::V,подам,ಕೊಡು
1066,schenken::V,подаря,ಅರ್ಪಿಸು
1067,versprechen::V,обещая,ವಾಗ್ದಾನಮಾಡು
1068,wünschen::V,желая,ಬಯಸು
1069,loben::V,хваля,ಹೊಗಳು
1070,küssen::V,целувам,ಚುಂಬಿಸು
1071,wiegen::V,люлея,ತೂಗು
1072,zudecken::V,покрия,ಹಾಸು
1073,wecken::V,събудя,ಎಬ್ಬಿಸು
1074,zeigen::V,покажа,ತೋರಿಸು
1075,führen::V,водя,ದಾರಿತೋರಿಸು
1076,führen::V,заведа,ದಾರಿತೋರಿಸು
1077,lehren::V,уча,ಕಲಿಸು
1078,unterrichten::V,преподавам,ಬೋಧಿಸು
1079,aufziehen::V,отгледам,ಸಲಹು
1080,leiten::V,ръководя,ಮುಂದಾಳಾಗಿರು 
1081,leiten::V,управлявам,ಮುಂದಾಳಾಗಿರು 
1082,antreiben::V,подкарвам,ಓಡಿಸು
1083,lassen::V,накарам,ಮಾಡಲುಬಿಡು
1084,einladen::V,поканя,ಆಹ್ವಾನಿಸು
1085,vereinigen::V,съединя,ಒಂದಾಗು
1086,besuchen::V,посетя,ಭೇಟಿಯಾಗು
1087,treffen::V,срещна,ಸಂಧಿಸು
1088,sich versammeln::V,събера се,ನೆರೆ
1089,spielen::V,играя,ಆಡು
1090,singen::V,пея,ಹಾಡು
1091,tanzen::V,танцувам,ಕುಣಿ
1092,sich trennen::V,разделя се,ಪ್ರತ್ಯೇಮಾಡು
1093,verlassen::V,напусна,ಕಳೆ
1094,retten::V,спася,ರಕ್ಷಿಸು
1095,bewachen::V,охранявам,ಕಾಪಾಡು
1096,schützen::V,запазя,ಸಂರಕ್ಷಿಸು
1097,verteidigen::V,защитя,ಕಾಪಿಡು
1098,sich schlagen::V,бия се,ಕಿತ್ತಾಟ
1099,schießen::V,стрелям,ಎಸೆ
1100,siegen::V,победя,ಗೆಲ್ಲು
1101,ärgern::V,ядосам,ರೇಗಿಸು
1102,schlagen::V,бия,ಹೊಡೆ
1103,schlagen::V,ударя,ಹೊಡೆ
1104,treten::V,ритам,ಒದೆ
1105,stechen::V,бодна,ಚುಚ್ಚು
1106,stoßen::V,бутна,ತಳ್ಳು
1107,stoßen::V,блъсна,ತಳ್ಳು
1108,stören::V,смутя,ಕತಕು
1109,belästigen::V,отегча,ತೊಂದರೆ
1110,belästigen::V,безпокоя,ತೊಂದರೆ
1111,verbergen::V,скрия,ಮರೆಮಾಜು
1112,täuschen::V,измамя,ಠಕ್ಕಿಸು
1113,betrügen::V,измамя,ವಂಚಿಸು
1114,töten::V,убия,ಕೊಲ್ಲು
1115,töten::V,умъртвя,ಕೊಲ್ಲು
1116,wohnen::V,живея,ವಾಸಿಸು
1117,arbeiten::V,работя,ಕೆಲಸ ಮಾಡು
1118,sammeln::V,събера,ಸಂಚಯಿಸು
1119,pflücken::V,бера,ಬಿಡಿಸು
1120,pflücken::V,откъсна,ಬಿಡಿಸು
1121,jagen::V,ловувам,ಬೇಟೆಯಾಡು
1122,fischen::V,ловя риба,ಮೀನು ಹಿಡಿ
1123,fassen::V,хвана,ಹಿಡಿ
1124,hüten::V,пазя,ಗುಂಪುಸೇರಿಸು
1125,treiben::V,карам,ದಬ್ಬು
1126,anbinden::V,завържа,ಬಿಗಿ
1127,füttern::V,храня,ಮೇಯಿಸು
1128,melken::V,доя,ಹಾಲು ಕರೆ
1129,hacken::V,сека,ತುಂಡರಿಸು
1130,gießen::V,полея,ನೀರುಹಾಕು
1131,reifen::V,узрея,ಕಳಿ
1132,zubereiten::V,приготвя,ಅಡಿಗೆಮಾಡು
