,Concept_ID,bg,vep
849,das::PRN,туй,se
850,das::PRN,това,se
851,alles::PRN,всичко,kaik
852,ich::PRN,аз,minä
853,du::PRN,ти,sinä
854,er::PRN,той,hän
855,wir::PRN,ние,mö
856,ihr::PRN,вие,tö
857,sie::PRN,те,hö
858,was::FPRN,що,mi
859,was::FPRN,какво,mi
860,wer::FPRN,кой,ken
861,wo::FADV,къде,kus
862,wohin::FADV,накъде,kuna
863,wohin::FADV,накъдето,kuna
864,wie::FADV,как,kut
865,wie::FADV,как,mit'
866,warum::FADV,защо,mikš
867,wieviel::FNUM,колко,äjak
868,wieviel::FNUM,колко,kuverz'
869,eins::NUM,един,üks'
870,zwei::NUM,два,kaks'
871,drei::NUM,три,koume
872,vier::NUM,четири,nel'l'
873,fünf::NUM,пет,viž
874,sechs::NUM,шест,kuz'
875,sieben::NUM,седем,seičeme
876,acht::NUM,осем,kahesa
877,neun::NUM,девет,ühesa
878,zehn::NUM,десет,kümne
879,elf::NUM,единайсет,üks'toštkümne
880,elf::NUM,единадесет,üks'toštkümne
881,zwölf::NUM,дванайсет,kaks'toštkümne
882,zwölf::NUM,дванадесет,kaks'toštkümne
883,zwanzig::NUM,двайсет,kaks'kümne
884,zwanzig::NUM,двадесет,kaks'kümne
885,dreißig::NUM,тридесет,koumekümne
886,vierzig::NUM,четиридесет,nel'l'kümne
887,fünfzig::NUM,петдесет,vižkümne
888,sechzig::NUM,шестдесет,kuz'kümne
889,siebzig::NUM,седемдесет,seičemekümne
890,achtzig::NUM,осемдесет,kahesakümne
891,neunzig::NUM,деветдесет,ühesakümne
892,hundert::NUM,сто,sada
893,tausend::NUM,хиляда,tuha
894,und::CNJ,а,i
895,und::CNJ,а,da
896,und::CNJ,та,i
897,und::CNJ,та,da
898,oder::CNJ,или,vai
899,stehen::V,стоя,seišta
900,sitzen::V,седя,ištta
901,liegen::V,лежа,venuda
902,hängen::V,вися,ripta
903,werden::V,бъда,lindä
904,werden::V,бъда,tehtas
905,werden::V,стана,lindä
906,werden::V,стана,tehtas
907,passieren::V,случа се,ozaitas
908,beginnen::V,започна,augotadas
909,enden::V,свърша,loptas
910,wechseln::V,променям,vajehtadas
911,aufgehen[Sonne]::V,изгрея,nousta
912,untergehen[Sonne]::V,заляза,lasktas
913,scheinen[Sonne]::V,грея,paštta
914,scheinen[Sonne]::V,светя,paštta
915,donnern::V,гърмя,juraita
916,wehen::V,вея,dölta
917,wehen::V,вея,puhuda
918,wehen::V,духам,dölta
919,wehen::V,духам,puhuda
920,strömen::V,тека,valadas
921,strömen::V,лея се,valadas
922,fließen::V,тека,valuda
923,sich drehen::V,въртя се,punotas
924,schwanken::V,клатя се,čibuda
925,schwingen::V,трептя,čibuda
926,fallen::V,падам,langeta
927,brennen::V,горя,pallada
928,rauchen::V,димя,savustada
929,regnen::V,вали дъжд,vihmda
930,gefrieren::V,замръзна,jäduda
931,gefrieren::V,замръзна,kül'mdä
932,tauen::V,топя се,sulada
933,schmelzen::V,разтопя се,sulada
934,trocknen::V,съхна,kuida
935,trocknen::V,съхна,kuivehtuda
936,sieden::V,вря,kehuda
937,sieden::V,кипя,kehuda
938,faulen::V,гния,hapata
939,faulen::V,гния,traudäs
940,verfaulen::V,изгния,hapata
941,reißen::V,напукам се,rebita
942,versinken::V,потъна,upota
943,vergehen::V,минавам,mända
944,erscheinen::V,явя се,ozutadas
945,verschwinden::V,изчезна,hajeta
946,sinken::V,падна,väheta
947,sinken::V,падна,lasktas
948,abnehmen::V,отслабна,peneta
949,zunehmen::V,нарасна,ližaduda
950,steigen::V,увелича се,nousta
951,steigen::V,покачвам се,nousta
952,wachsen::V,раста,kazda
953,glänzen::V,лъщя,loštta
954,glänzen::V,блестя,loštta
955,funkeln::V,искря,hoštta
956,lärmen::V,шумя,robaita
957,läuten::V,звъня,judaita
958,klingeln::V,звъня,kelotada
959,klirren::V,звънтя,biraita
960,klirren::V,дрънкам,biraita
961,brausen::V,буча,bruncta
962,rauschen::V,шумя,šobaita
963,klingen::V,звуча,heläita
964,bellen::V,лая,nutta
965,heulen::V,вия,ulaita
966,heulen::V,рева,ulaita
967,blasen::V,духна,puhuda
968,pfeifen::V,свиря,pistta
969,pfeifen::V,свиря,vihelta
970,schreien::V,крещя,kirkta
971,schreien::V,крещя,kidastada
972,stöhnen::V,стена,ohkta
973,stöhnen::V,стена,voivotada
974,stöhnen::V,пъшкам,ohkta
975,stöhnen::V,пъшкам,voivotada
976,zittern::V,треперя,säraita
977,leben::V,живея,eläda
978,geboren werden::V,родя се,sünduda
979,atmen::V,дишам,henktä
980,trinken::V,пия,joda
981,essen::V,ям,söda
982,schlucken::V,гълтам,lainata
983,müde werden::V,уморя се,väzuda
984,müde werden::V,уморя се,šuštuda
985,einschlafen::V,заспя,uinota
986,schlafen::V,спя,magata
987,schlafen::V,спя,nukkuda
988,aufwachen::V,събудя се,heraštuda
989,aufstehen::V,стана,nousta
990,sich erholen::V,отдъхвам си,lebaitas
991,krank werden::V,заболея,läžegata
992,krank sein::V,боледувам,läžuda
993,schmerzen::V,боля,kibištada
994,husten::V,кашлям,rügda
995,genesen::V,оздравея,tervehtuda
996,sterben::V,умра,kolda
997,umkommen::V,загина,kolda
998,sich bewegen::V,движа се,likkuda
999,sich bewegen::V,мърдам се,likkuda
1000,sich rühren::V,движа се,likahtada
1001,sich rühren::V,движа се,kubahtada
1002,sich erheben::V,стана,nousta
1003,sich setzen::V,седна,išttas
1004,hinfallen::V,падна,langeta
1005,laufen::V,ходя,kävuda
1006,schreiten::V,крача,astta
1007,schreiten::V,крача,haškta
1008,spazierengehen::V,разхождам се,kävelta
1009,eilen::V,бързам,kiruhtada
1010,sich beeilen::V,побързам,kiruhtada
1011,sausen::V,тичам,fun'urta
1012,rennen::V,бягам,joksta
1013,springen::V,скачам,hüptä
1014,klettern::V,катеря се,libuda
1015,schaukeln::V,люлея се,čibuda
1016,kriechen::V,лазя,ličtas
1017,kriechen::V,пълзя,ličtas
1018,schwimmen::V,плувам,ujuda
1019,tauchen::V,гмуркам се,čukautas
1020,rudern::V,греба,souta
1021,fahren::V,пътувам,ajada
1022,fahren::V,пътувам,ajelda
1023,fliegen::V,летя,leta
1024,fliegen::V,хвърча,leta
1025,gehen::V,ида,mända
1026,gehen::V,ида,kävuda
1027,gehen::V,вървя,mända
1028,gehen::V,вървя,kävuda
1029,weggehen::V,отида си,päzda
1030,weggehen::V,отида си,lähtta
1031,abfahren::V,отпътувам,tönduda
1032,anhalten::V,спра се,seižutadas
1033,hineingehen::V,влизам,mända südäimehe
1034,eintreten::V,вляза,tulda
1035,kommen::V,ида,tulda
1036,kommen::V,дойда,tulda
1037,ankommen::V,пристигна,tulda
1038,zurückkommen::V,върна се,pörtas
1039,bleiben::V,остана,jäda
1040,warten::V,чакам,varastada
1041,erwarten::V,очаквам,varastada
1042,suchen::V,търся,ectä
1043,finden::V,намеря,löuta
1044,versuchen::V,опитам,ladida
1045,versuchen::V,опитам,rohkaita
1046,vorbereiten::V,подготвя,vaumita
1047,lieben::V,любя,armastada
1048,mögen::V,обичам,navedida
1049,lachen::V,смея се,nagrda
1050,rühren::V,трогна,likutada
1051,weinen::V,плача,itkta
1052,schimpfen::V,ругая,laidas
1053,schimpfen::V,ругая,pačatada
1054,schimpfen::V,псувам,laidas
1055,schimpfen::V,псувам,pačatada
1056,sich ärgern::V,ядосам се,rändüda
1057,sich fürchten::V,боя се,varaita
1058,sich fürchten::V,страхувам се,varaita
1059,fürchten::V,боя се от,varaita
1060,fürchten::V,страхувам се от,varaita
1061,fliehen::V,бягам,pageta
1062,flüchten::V,бягам,pageta
1063,flüchten::V,бягам,joksta
1064,flüchten::V,избягам,pageta
1065,flüchten::V,избягам,joksta
1066,sehen::V,видя,nähta
1067,anschauen::V,гледам,kacta
1068,ansehen::V,поглеждам,kacta
1069,hören::V,чувам,kulda
1070,zuhören::V,слушам,kundeltas
1071,probieren::V,опитам,mujada
1072,riechen::V,подуша,rižada
1073,fühlen::V,усещам,mujada
1074,fühlen::V,чувствувам,mujada
1075,scheinen::V,изглеждам,näguda
1076,zu sehen sein::V,виждам се,näguda
1077,vernehmen::V,доловя,kulištada
1078,frieren::V,мръзна,kül'mdä
1079,tun::V,правя,tehta
1080,können::V,мога,voida
1081,können::V,мога,mahtta
1082,wollen::V,ща,himoita
1083,wollen::V,ща,tahtoida
1084,wollen::V,искам,himoita
1085,wollen::V,искам,tahtoida
1086,anfangen::V,започна,zavottä
1087,anfangen::V,започна,augotada
1088,beenden::V,свърша,loptä
1089,beenden::V,завърша,loptä
1090,aufhören::V,престана,loptas
1091,gelingen::V,успея,lähtta
1092,gelingen::V,успея,tehtas
1093,gelingen::V,сполуча,lähtta
1094,gelingen::V,сполуча,tehtas
1095,geraten::V,удам се,tulda
1096,öffnen::V,отворя,avaita
1097,schließen::V,затворя,saubata
1098,stellen::V,поставя,panda
1099,stellen::V,поставя,seižutada
1100,setzen::V,туря,ištutada
1101,legen::V,сложа,panda
1102,legen::V,слагам,panda
1103,berühren::V,докосна,koskta
1104,berühren::V,докосна,käziduda
1105,verbinden::V,свържа,ühtenzoitta
1106,bedecken::V,покрия,katta
1107,bedecken::V,покрия,peitta
1108,aufhängen::V,закача,riputada
1109,anzünden::V,запаля,sütutada
1110,aufheben::V,вдигна,leta
1111,aufheben::V,повдигна,leta
1112,zurücklassen::V,оставя,jätta
1113,verlieren::V,загубя,kadotada
1114,fallen lassen::V,изпусна,kirbotada
1115,machen::V,направя,säta
1116,machen::V,направя,tehta
1117,herstellen::V,произведа,tehta
1118,bauen::V,строя,leta
1119,bauen::V,строя,sauda
1120,reparieren::V,поправя,koheta
1121,verbessern::V,подобря,paremboita
1122,ändern::V,променя,vajehtada
1123,graben::V,копая,kaida
1124,graben::V,копая,čongoida
1125,beugen::V,прегъна,koverta
1126,biegen::V,прегъна,painda
1127,drehen::V,въртя,punotada
1128,wenden::V,обърна,käta
1129,wenden::V,обърна,kärauta
1130,umdrehen::V,обърна,käta
1131,heben::V,вдигам,leta
1132,hochheben::V,издигна,libutada
1133,ergreifen::V,хвана,tabata
1134,ergreifen::V,обхвана,tabata
1135,halten::V,държа,pidada
1136,drücken::V,натискам,painda
1137,drücken::V,притискам,painda
1138,schieben::V,тикам,žigutada
1139,kratzen::V,одраскам,künstä
1140,lecken::V,лижа,nolda
1141,lecken::V,ближа,nolda
1142,beißen::V,хапя,purda
1143,beißen::V,хапя,hambastada
1144,beißen::V,ухапя,purda
1145,beißen::V,ухапя,hambastada
1146,abreißen::V,откъсна,ratketa
1147,abschneiden::V,отрежа,čapata
1148,abschneiden::V,отрежа,leikata
1149,binden::V,вържа,sidoda
1150,stecken::V,пъхна,čokaita
1151,brechen::V,троша,katkaita
1152,klopfen::V,чукам,kolkotada
1153,hauen::V,бия,löda
1154,kleben::V,лепя,klejata
1155,kleben::V,залепя,klejata
1156,reiben::V,трия,hosta
1157,reiben::V,трия,törkita
1158,reiben::V,трия,jorotada
1159,reiben::V,търкам,hosta
1160,reiben::V,търкам,törkita
1161,reiben::V,търкам,jorotada
1162,streichen::V,намажа,voita
1163,schleifen::V,остря,hijoida
1164,schleifen::V,остря,teravzoitta
1165,schneiden::V,режа,leikata
1166,rütteln::V,разтърсвам,heilutada
1167,schütteln::V,клатя,pudištada
1168,schütteln::V,друсам,pudištada
1169,schwenken::V,размахам,maihutada
1170,schütten::V,сипя,valada
1171,füllen::V,напълня,täutta
1172,einwickeln::V,увия,kärdä
1173,einwickeln::V,завия,kärdä
1174,tragen::V,нося,kantta
1175,tragen::V,нося,kandišta
1176,schleppen::V,влача,vedätada
1177,ziehen::V,тегля,vedada
1178,ziehen::V,дръпна,vedada
1179,aufbewahren::V,съхраня,kaita
1180,werfen::V,хвърля,čuta
1181,werfen::V,хвърля,tactä
1182,fangen::V,ловя,püta
1183,fangen::V,уловя,püta
1184,packen::V,хвана,tabata
1185,verstecken::V,крия,peitta
1186,verstecken::V,скрия,peitta
1187,teilen::V,разделя,jagada
1188,schicken::V,изпращам,oigeta
1189,bringen::V,донеса,veda
1190,hinzufügen::V,прибавя,ližata
1191,bekommen::V,сдобия се,sada
1192,erhalten::V,получа,sada
1193,nehmen::V,взема,otta
1194,wählen::V,избирам,valita
1195,auswählen::V,избера,valita
1196,bewahren::V,пазя,kaita
1197,behindern::V,преча,telustada
1198,behindern::V,спъвам,telustada
1199,verderben::V,разваля,travida
1200,beschädigen::V,повредя,satatada
1201,zerbrechen::V,счупя,mureta
1202,zerreißen::V,скъсам,rebitada
1203,zerstören::V,разруша,mureta
1204,verbrennen::V,изгоря,poltta
1205,geben::V,дам,antta
1206,reichen::V,подам,antta
1207,schenken::V,подаря,lahjoita
1208,versprechen::V,обещая,toivotada
1209,wünschen::V,желая,toivotada
1210,loben::V,хваля,kitta
1211,küssen::V,целувам,tervehtada
1212,wiegen::V,люлея,likutada
1213,zudecken::V,покрия,katta
1214,wecken::V,събудя,noustatada
1215,zeigen::V,покажа,ozutada
1216,führen::V,водя,astutada
1217,führen::V,заведа,astutada
1218,lehren::V,уча,opeta
1219,unterrichten::V,преподавам,opeta
1220,aufziehen::V,отгледам,kazvatada
1221,leiten::V,ръководя,ohjata
1222,leiten::V,управлявам,ohjata
1223,antreiben::V,подкарвам,rigehtoitta
1224,lassen::V,накарам,käskta
1225,einladen::V,поканя,kucta
1226,vereinigen::V,съединя,ühtenzoitta
1227,besuchen::V,посетя,rižada
1228,treffen::V,срещна,vastata
1229,sich versammeln::V,събера се,kägeta
1230,sich versammeln::V,събера се,sätas
1231,spielen::V,играя,väta
1232,singen::V,пея,pajatada
1233,tanzen::V,танцувам,kargaita
1234,sich trennen::V,разделя се,erigata
1235,verlassen::V,напусна,jätta
1236,retten::V,спася,päzutada
1237,bewachen::V,охранявам,varjoita
1238,schützen::V,запазя,kaita
1239,verteidigen::V,защитя,kaita
1240,sich schlagen::V,бия се,torata
1241,schießen::V,стрелям,ampta
1242,siegen::V,победя,vägestada
1243,ärgern::V,ядосам,verdutada
1244,ärgern::V,ядосам,rändütada
1245,schlagen::V,бия,löda
1246,schlagen::V,бия,iškta
1247,schlagen::V,ударя,löda
1248,schlagen::V,ударя,iškta
1249,treten::V,ритам,peksta
1250,treten::V,ритам,topsta
1251,stechen::V,бодна,pystiä
1252,stoßen::V,бутна,iškta
1253,stoßen::V,бутна,pudištada
1254,stoßen::V,блъсна,iškta
1255,stoßen::V,блъсна,pudištada
1256,stören::V,смутя,keskustada
1257,belästigen::V,отегча,tartuteldas
1258,belästigen::V,безпокоя,tartuteldas
1259,verbergen::V,скрия,katelda
1260,täuschen::V,измамя,manitada
1261,betrügen::V,измамя,manitada
1262,töten::V,убия,rikta
1263,töten::V,убия,surmita
1264,töten::V,умъртвя,rikta
1265,töten::V,умъртвя,surmita
1266,wohnen::V,живея,eläda
1267,arbeiten::V,работя,rata
1268,sammeln::V,събера,kogota
1269,pflücken::V,бера,poimda
1270,pflücken::V,откъсна,poimda
1271,jagen::V,ловувам,mecata
1272,fischen::V,ловя риба,kalatada
1273,fassen::V,хвана,tabata
1274,hüten::V,пазя,paimeta
1275,treiben::V,карам,ajada
1276,anbinden::V,завържа,küttestada
1277,anbinden::V,завържа,sidoda
1278,füttern::V,храня,sötta
1279,melken::V,доя,lüpsta
1280,hacken::V,сека,sauda
1281,gießen::V,полея,valada
1282,reifen::V,узрея,küpseta
1283,zubereiten::V,приготвя,vaumištada
1284,kochen::V,варя,keitta
1285,backen::V,пека,paštta
1286,braten::V,пържа,žarda
1287,umrühren::V,разбъркам,segoitada
1288,stricken::V,плета,kudoda
1289,nähen::V,шия,ombelta
1290,färben::V,боядисам,mujutada
1291,reinigen::V,почистя,puhtastada
1292,waschen::V,мия,pesta
1293,waschen::V,пера,pesta
1294,abwischen::V,избърша,pühktä
1295,spülen::V,плакна,huhtoida
1296,fegen::V,измета,pühkta
1297,kehren::V,мета,uhoita
1298,baden::V,къпя се,kül'ptäs
1299,sich waschen::V,мия се,pestas
1300,ausziehen::V,съблека,riičta
1301,ausziehen::V,съблека,rušta
1302,anziehen::V,облека,panda päle
1303,anziehen::V,облека,panda kädehe
1304,anziehen::V,облека,panda jaugha
1305,sich anziehen::V,облека се,sobdas
1306,kämmen::V,реша,harjata
1307,kämmen::V,вчеша,harjata
1308,schmücken::V,накича,čomitada
1309,sagen::V,кажа,sanuda
1310,sprechen::V,говоря,pagišta
1311,reden::V,говоря,pagišta
1312,sich unterhalten::V,разговарям,lodaita
1313,fragen::V,запитам,küzuda
1314,bitten::V,моля,pakita
1315,erzählen::V,разкажа,sanuda
1316,erzählen::V,разкажа,starinoita
1317,mitteilen::V,съобщя,tedotada
1318,nennen::V,нарека,nimitada
1319,rufen::V,викам,kucta
1320,rufen::V,повикам,kucta
1321,prahlen::V,хваля се,kittäs
1322,übersetzen::V,преведа,käta
1323,denken::V,мисля,meletada
1324,glauben::V,вярвам,uskta
1325,bemerken::V,забележа,homaita
1326,erkennen::V,позная,tundištada
1327,begreifen::V,схвана,tabata
1328,verstehen::V,разбера,el'geta
1329,verstehen::V,разбера,toimetada
1330,lernen::V,уча се,opetas
1331,wissen::V,зная,teta
1332,sich erinnern an::V,спомня си за,johtutada
1333,vergessen::V,забравя,unohtada
1334,messen::V,меря,märita
1335,zählen::V,броя,lugeda
1336,rechnen::V,сметна,lugeda
1337,lesen::V,чета,lugeda
1338,malen::V,рисувам,pirta
1339,zeichnen::V,рисувам,pirta
1340,schreiben::V,пиша,kirjutada
1341,besitzen::V,имам,omištada
1342,besitzen::V,притежавам,omištada
1343,kaufen::V,купя,ostta
1344,kaufen::V,купувам,ostta
1345,verkaufen::V,продам,möda
1346,bezahlen::V,заплатя,maksta
1347,zahlen::V,платя,maksta
1348,beherrschen::V,владея,valdoita
1349,ertragen::V,понеса,tirpta
1350,Platte::N,,keitim
1351,Stütze::N,,tugi
1352,stehlen::V,,vargastada
