,Concept_ID,sk,en
870,klingeln::V,zvoniť,ring
871,klirren::V,rinčať,tinkle
872,brausen::V,hučať,roar
873,rauschen::V,šumieť,rustle
874,klingen::V,znieť,sound
875,klingen::V,zvoniť,sound
876,bellen::V,štekať,bark
877,bellen::V,brechať,bark
878,heulen::V,vyť,howl
879,blasen::V,duť,blow
880,blasen::V,fúkať,blow
881,pfeifen::V,pískať,whistle
882,pfeifen::V,hvízdať,whistle
883,schreien::V,kričať,shout
884,stöhnen::V,stenať,groan
885,zittern::V,triasť sa,tremble
886,leben::V,žiť,be alive
887,geboren werden::V,narodiť sa,be born
888,atmen::V,dýchať,breathe
889,trinken::V,piť,drink
890,essen::V,jesť,eat
891,schlucken::V,zhltnuť,swallow
892,müde werden::V,unaviť sa,get tired
893,einschlafen::V,usnúť,fall asleep
894,einschlafen::V,zaspať,fall asleep
895,schlafen::V,spať,sleep
896,aufwachen::V,zobudiť sa,wake up
897,aufstehen::V,vstať,get up
898,sich erholen::V,zotavovať sa,relax
899,sich erholen::V,oddýchovať si,relax
900,krank werden::V,ochorieť,fall ill
901,krank sein::V,chorieť,be ill
902,krank sein::V,byť chorý,be ill
903,schmerzen::V,bolieť,ache
904,husten::V,kašľať,cough
905,genesen::V,uzdraviť sa,recover
906,sterben::V,umrieť,die
907,sterben::V,zomrieť,die
908,umkommen::V,zahynúť,perish
909,sich bewegen::V,pohybovať sa,move
910,sich rühren::V,hnúť sa,budge
911,sich erheben::V,zdvihnúť sa,stand up
912,sich setzen::V,sadnúť si,sit down
913,hinfallen::V,spadnúť,tumble
914,laufen::V,bežať,walk
915,schreiten::V,kráčať,pace
916,spazierengehen::V,prechádzať sa,go for a walk
917,eilen::V,súriť,rush
918,sich beeilen::V,ponáhľať sa,hurry
919,sausen::V,hučať,dash
920,rennen::V,bežať,run
921,springen::V,skákať,jump
922,klettern::V,liezť,climb
923,schaukeln::V,húpať,seesaw
924,schaukeln::V,hojdať,seesaw
925,kriechen::V,liezť,creep
926,kriechen::V,plaziť sa,creep
927,schwimmen::V,plávať,swim
928,tauchen::V,ponoriť sa,dive
929,rudern::V,veslovať,row
930,fahren::V,ísť,drive
931,fahren::V,jazdiť,drive
932,fliegen::V,letieť,fly
933,gehen::V,ísť,go
934,weggehen::V,odísť,go away
935,weggehen::V,odchádzať,go away
936,abfahren::V,odcestovať,depart
937,anhalten::V,zadržať sa,stop
938,anhalten::V,zastaviť sa,stop
939,hineingehen::V,vchádzať,go in
940,eintreten::V,vojsť,enter
941,eintreten::V,vstúpiť,enter
942,kommen::V,prísť,come
943,ankommen::V,prísť,arrive
944,ankommen::V,doraziť,arrive
945,zurückkommen::V,vrátiť sa,come back
946,bleiben::V,ostať,stay
947,bleiben::V,zostať,stay
948,warten::V,čakať,wait
949,erwarten::V,očakávať,wait for
950,suchen::V,hľadať,seek
951,suchen::V,hľadať,look for
952,finden::V,nájsť,find
953,versuchen::V,skúsiť,try
954,versuchen::V,pokúsiť sa,try
955,vorbereiten::V,pripraviť,prepare
956,lieben::V,ľúbiť,love
957,lieben::V,milovať,love
958,mögen::V,mať rád,like
959,lachen::V,smiať sa,laugh
960,rühren::V,dojať,move
961,weinen::V,plakať,weep
962,schimpfen::V,nadávať,grumble
963,sich ärgern::V,hnevať sa,be annoyed
964,sich ärgern::V,zlostiť sa,be annoyed
965,sich fürchten::V,báť sa,be afraid
966,fürchten::V,báť sa,be afraid of
967,fliehen::V,utekať,flee
968,flüchten::V,utiecť,escape
969,sehen::V,vidieť,see
970,anschauen::V,pozrieť sa na,look at
971,ansehen::V,pozrieť,watch
972,hören::V,počúvať,hear
973,zuhören::V,počúvať,listen
974,probieren::V,ochutnať,taste
975,riechen::V,ňuchať,smell
976,fühlen::V,cítiť,feel
977,fühlen::V,pociťovať,feel
978,scheinen::V,zdať sa,seem
979,zu sehen sein::V,byť vidieť,show
980,vernehmen::V,počuť,hear
981,frieren::V,mrznúť,be cold
982,frieren::V,oziabať,be cold
983,tun::V,robiť,do
984,können::V,môcť,can
985,wollen::V,chcieť,want
986,anfangen::V,začať,start
987,beenden::V,skončiť,finish
988,aufhören::V,prestať,stop
989,gelingen::V,podariť sa,succeed
990,geraten::V,dariť sa,turn out
991,öffnen::V,otvoriť,open
992,schließen::V,zavrieť,close
993,stellen::V,postaviť,put
994,setzen::V,posadiť,place
995,legen::V,klásť,lay
996,legen::V,položiť,lay
997,berühren::V,dotykať sa,touch
998,verbinden::V,spojiť,connect
999,bedecken::V,pokryť,cover
1000,aufhängen::V,zavesiť,hang up
1001,anzünden::V,zapáliť,light
1002,aufheben::V,zdvihnúť,pick up
1003,zurücklassen::V,zanechať,leave
1004,verlieren::V,stratiť,lose
1005,fallen lassen::V,pustiť,drop
1006,machen::V,robiť,make
1007,herstellen::V,vyrobiť,produce
1008,bauen::V,stavať,build
1009,bauen::V,budovať,build
1010,reparieren::V,opraviť,mend
1011,verbessern::V,zlepšiť,improve
1012,ändern::V,zmeniť,alter
1013,ändern::V,preinačiť,alter
1014,graben::V,ryť,dig
1015,graben::V,kopať,dig
1016,beugen::V,ohnúť,bow
1017,biegen::V,ohnúť,bend
1018,drehen::V,točiť,spin
1019,drehen::V,krútiť,spin
1020,wenden::V,obrátiť,turn
1021,wenden::V,prevrátiť,turn
1022,umdrehen::V,otočiť,turn around
1023,umdrehen::V,obrátiť,turn around
1024,heben::V,dvíhať,raise
1025,heben::V,povzniesť,raise
1026,hochheben::V,zdvihnúť,lift
1027,ergreifen::V,uchopiť sa,seize
1028,halten::V,držať,hold
1029,drücken::V,tisnúť,press
1030,schieben::V,posunovať,push
1031,kratzen::V,škrabať,scrape
1032,lecken::V,lízať,lick
1033,beißen::V,kúsať,bite
1034,abreißen::V,odtrhnúť,tear off
1035,abschneiden::V,odrezať,cut off
1036,abschneiden::V,odkrojiť,cut off
1037,binden::V,zaviazať,tie
1038,binden::V,priviazať,tie
1039,stecken::V,strčiť,stick
1040,brechen::V,zlomiť,break
1041,klopfen::V,tĺcť,knock
1042,klopfen::V,klopať,knock
1043,hauen::V,nabiť,hit
1044,kleben::V,lepiť,glue
1045,kleben::V,nalepiť,glue
1046,reiben::V,trieť,rub
1047,streichen::V,namazať,spread
1048,schleifen::V,ostríť,grind
1049,schneiden::V,rezať,cut
1050,schneiden::V,strihať,cut
1051,rütteln::V,triasť,jolt
1052,rütteln::V,lomcovať,jolt
1053,schütteln::V,triasť,shake
1054,schütteln::V,potriasť,shake
1055,schwenken::V,mávať,swing
1056,schütten::V,sypať,pour
1057,füllen::V,plniť,fill
1058,einwickeln::V,zabaliť,wrap
1059,tragen::V,niesť,carry
1060,schleppen::V,vliecť,drag
1061,ziehen::V,ťahať,pull
1062,aufbewahren::V,uložiť,keep
1063,aufbewahren::V,uschovať,keep
1064,werfen::V,hodiť,throw
1065,werfen::V,vrhnúť,throw
1066,fangen::V,chytať,catch
1067,packen::V,baliť,grab
1068,packen::V,chytiť,grab
1069,verstecken::V,skryť,hide
1070,verstecken::V,schovať,hide
1071,teilen::V,podeliť,divide
1072,teilen::V,rozdeliť,divide
1073,schicken::V,posielať,send
1074,bringen::V,priniesť,bring
1075,hinzufügen::V,pripojiť,add
1076,bekommen::V,dostať,get
1077,erhalten::V,prijať,receive
1078,nehmen::V,vziať,take
1079,wählen::V,voliť,choose
1080,auswählen::V,vybrať,select
1081,auswählen::V,vyvoliť,select
1082,bewahren::V,zachovať,preserve
1083,behindern::V,zavadzať,hinder
1084,behindern::V,byť v ceste,hinder
1085,verderben::V,skaziť,spoil
1086,beschädigen::V,ublížiť,damage
1087,beschädigen::V,poškodiť,damage
1088,zerbrechen::V,rozbiť,break
1089,zerbrechen::V,prelomiť,break
1090,zerreißen::V,pretrhnúť,tear
1091,zerstören::V,zničiť,destroy
1092,verbrennen::V,spáliť,burn
1093,geben::V,dať,give
1094,reichen::V,podať,hand
1095,schenken::V,darovať,give
1096,versprechen::V,sľúbiť,promise
1097,wünschen::V,želať,wish
1098,loben::V,chváliť,praise
1099,küssen::V,bozkať,kiss
1100,wiegen::V,kolísať,rock
1101,zudecken::V,prikryť,cover
1102,wecken::V,zobudiť,wake
1103,zeigen::V,ukázať,show
1104,führen::V,viesť,guide
1105,lehren::V,učiť,teach
1106,unterrichten::V,vyučovať,instruct
1107,aufziehen::V,vychovať,bring up
1108,leiten::V,viesť,lead
1109,antreiben::V,popudiť,urge
1110,lassen::V,dať,let
1111,einladen::V,pozvať,invite
1112,einladen::V,povolať,invite
1113,vereinigen::V,spojiť,unite
1114,vereinigen::V,zjednotiť,unite
1115,besuchen::V,navštíviť,visit
1116,treffen::V,stretnúť,meet
1117,sich versammeln::V,zhromaždiť sa,assemble
1118,spielen::V,hrať,play
1119,singen::V,spievať,sing
1120,tanzen::V,tancovať,dance
1121,sich trennen::V,rozísť sa,separate
1122,verlassen::V,opustiť,leave
1123,retten::V,zachrániť,rescue
1124,bewachen::V,strážiť,guard
1125,schützen::V,chrániť,protect
1126,verteidigen::V,brániť,defend
1127,sich schlagen::V,biť sa,brawl
1128,schießen::V,streliť,shoot
1129,schießen::V,strieľať,shoot
1130,siegen::V,zvíťaziť,win
1131,ärgern::V,hnevať,annoy
1132,ärgern::V,zlostiť,annoy
1133,schlagen::V,biť,beat
1134,schlagen::V,udrieť,beat
1135,treten::V,kopnúť,kick
1136,stechen::V,bodnúť,sting
1137,stechen::V,pichnúť,sting
1138,stoßen::V,udrieť,shove
1139,stehlen::V,kradnúť,steal
1140,stören::V,vyrušiť,disturb
1141,belästigen::V,obťažovať,bother
1142,verbergen::V,skryť,conceal
1143,täuschen::V,sklamať,deceive
1144,betrügen::V,klamať,cheat
1145,betrügen::V,podvádzať,cheat
1146,töten::V,zabiť,kill
1147,töten::V,usmrtiť,kill
1148,wohnen::V,bývať,dwell
1149,arbeiten::V,pracovať,work
1150,sammeln::V,zbierať,gather
1151,pflücken::V,trhať,pick
1152,pflücken::V,oberať,pick
1153,jagen::V,poľovať,hunt
1154,fischen::V,loviť ryby,fish
1155,fischen::V,chytať ryby,fish
1156,fassen::V,uloviť,catch
1157,hüten::V,pásť,herd
1158,treiben::V,hnať,drive
1159,anbinden::V,priviazať,tie up
1160,füttern::V,kŕmiť,feed
1161,melken::V,dojiť,milk
1162,hacken::V,seknúť,chop
1163,gießen::V,polievať,water
1164,reifen::V,dozrieť,ripen
1165,zubereiten::V,pripraviť,cook
1166,kochen::V,variť,boil
1167,backen::V,piecť,bake
1168,backen::V,smažiť,bake
1169,braten::V,piecť,fry
1170,braten::V,pražiť,fry
1171,umrühren::V,pomiešať,stir
1172,stricken::V,pliesť,knit
1173,nähen::V,šiť,sew
1174,färben::V,zafarbiť,dye
1175,reinigen::V,čistiť,clean
1176,waschen::V,myť,wash
1177,abwischen::V,utrieť,wipe
1178,spülen::V,vyplachovať,rinse
1179,fegen::V,zametať,sweep
1180,kehren::V,zametať,sweep
1181,baden::V,kúpať sa,bath
1182,sich waschen::V,umývať sa,wash
1183,ausziehen::V,zobliecť,take off
1184,anziehen::V,obliecť,put on
1185,sich anziehen::V,obliecť sa,get dressed
1186,kämmen::V,česať,comb
1187,schmücken::V,ozdobiť,decorate
1188,sagen::V,povedať,say
1189,sprechen::V,hovoriť,speak
1190,reden::V,rozprávať,talk
1191,sich unterhalten::V,rozprávať sa,chat
1192,fragen::V,spýtať sa,ask
1193,bitten::V,prosiť,request
1194,erzählen::V,rozprávať,tell
1195,mitteilen::V,oznámiť,convey
1196,nennen::V,nazvať,name
1197,nennen::V,menovať,name
1198,rufen::V,volať,call
1199,rufen::V,zavolať,call
1200,prahlen::V,vystatovať sa,brag
1201,übersetzen::V,preložiť,translate
1202,denken::V,myslieť,think
1203,glauben::V,veriť,believe
1204,bemerken::V,podotknuť,notice
1205,bemerken::V,spozorovať,notice
1206,erkennen::V,poznať,recognize
1207,begreifen::V,pochopiť,grasp
1208,begreifen::V,porozumieť,grasp
1209,verstehen::V,rozumieť,understand
1210,lernen::V,učiť sa,learn
1211,wissen::V,vedieť,know
1212,sich erinnern an::V,pamätať si na,remember
1213,vergessen::V,zabudnuť,forget
1214,messen::V,merať,measure
1215,zählen::V,počítať,count
1216,rechnen::V,rátať,calculate
1217,rechnen::V,počítať,calculate
1218,lesen::V,čítať,read
1219,malen::V,maľovať,paint
1220,zeichnen::V,kresliť,draw
1221,schreiben::V,písať,write
1222,besitzen::V,mať,own
1223,besitzen::V,vlastniť,own
1224,kaufen::V,kúpiť,buy
1225,verkaufen::V,predať,sell
1226,bezahlen::V,zaplatiť,pay for
1227,zahlen::V,platiť,pay
1228,beherrschen::V,ovládať,rule
1229,ertragen::V,znášať,endure
1230,ertragen::V,vydržať,endure
