,Concept_ID,vep,nl
840,wir::PRN,mö,we
841,wir::PRN,mö,wij
842,ihr::PRN,tö,jullie
843,sie::PRN,hö,ze
844,sie::PRN,hö,zij
845,was::FPRN,mi,wat
846,wer::FPRN,ken,wie
847,wo::FADV,kus,waar
848,wohin::FADV,kuna,waarheen
849,wie::FADV,kut,hoe
850,wie::FADV,mit',hoe
851,warum::FADV,mikš,waarom
852,wieviel::FNUM,äjak,hoeveel
853,wieviel::FNUM,kuverz',hoeveel
854,eins::NUM,üks',één
855,zwei::NUM,kaks',twee
856,drei::NUM,koume,drie
857,vier::NUM,nel'l',vier
858,fünf::NUM,viž,vijf
859,sechs::NUM,kuz',zes
860,sieben::NUM,seičeme,zeven
861,acht::NUM,kahesa,acht
862,neun::NUM,ühesa,negen
863,zehn::NUM,kümne,tien
864,elf::NUM,üks'toštkümne,elf
865,zwölf::NUM,kaks'toštkümne,twaalf
866,zwanzig::NUM,kaks'kümne,twintig
867,dreißig::NUM,koumekümne,dertig
868,vierzig::NUM,nel'l'kümne,veertig
869,fünfzig::NUM,vižkümne,vijftig
870,sechzig::NUM,kuz'kümne,zestig
871,siebzig::NUM,seičemekümne,zeventig
872,achtzig::NUM,kahesakümne,tachtig
873,neunzig::NUM,ühesakümne,negentig
874,hundert::NUM,sada,honderd
875,tausend::NUM,tuha,duizend
876,und::CNJ,i,en
877,und::CNJ,da,en
878,oder::CNJ,vai,of
879,stehen::V,seišta,staan
880,sitzen::V,ištta,zitten
881,liegen::V,venuda,liggen
882,hängen::V,ripta,hangen
883,werden::V,lindä,worden
884,werden::V,tehtas,worden
885,passieren::V,ozaitas,gebeuren
886,beginnen::V,augotadas,beginnen
887,enden::V,loptas,eindigen
888,wechseln::V,vajehtadas,wijzigen
889,wechseln::V,vajehtadas,veranderen
890,aufgehen[Sonne]::V,nousta,opgaan
891,untergehen[Sonne]::V,lasktas,ondergaan
892,scheinen[Sonne]::V,paštta,schijnen
893,donnern::V,juraita,donderen
894,wehen::V,dölta,waaien
895,wehen::V,puhuda,waaien
896,strömen::V,valadas,stromen
897,fließen::V,valuda,vloeien
898,sich drehen::V,punotas,draaien
899,sich drehen::V,punotas,zich draaien
900,schwanken::V,čibuda,wankelen
901,schwingen::V,čibuda,zwieren
902,fallen::V,langeta,vallen
903,brennen::V,pallada,branden
904,rauchen::V,savustada,roken
905,regnen::V,vihmda,regenen
906,gefrieren::V,jäduda,bevriezen
907,gefrieren::V,kül'mdä,bevriezen
908,tauen::V,sulada,dooien
909,schmelzen::V,sulada,smelten
910,trocknen::V,kuida,drogen
911,trocknen::V,kuivehtuda,drogen
912,sieden::V,kehuda,koken
913,sieden::V,kehuda,zieden
914,faulen::V,hapata,rotten
915,faulen::V,traudäs,rotten
916,verfaulen::V,hapata,verrotten
917,reißen::V,rebita,scheuren
918,versinken::V,upota,verzinken
919,vergehen::V,mända,vergaan
920,erscheinen::V,ozutadas,opdagen
921,erscheinen::V,ozutadas,verschijnen
922,verschwinden::V,hajeta,verdwijnen
923,sinken::V,väheta,zinken
924,sinken::V,lasktas,zinken
925,abnehmen::V,peneta,afnemen
926,abnehmen::V,peneta,verminderen
927,zunehmen::V,ližaduda,toenemen
928,steigen::V,nousta,stijgen
929,steigen::V,nousta,omhooggaan
930,wachsen::V,kazda,groeien
931,glänzen::V,loštta,glanzen
932,glänzen::V,loštta,schitteren
933,funkeln::V,hoštta,fonkelen
934,lärmen::V,robaita,lawaai maken
935,läuten::V,judaita,luiden
936,klingeln::V,kelotada,bellen
937,klirren::V,biraita,rinkelen
938,brausen::V,bruncta,bruisen
939,rauschen::V,šobaita,ruisen
940,klingen::V,heläita,klinken
941,bellen::V,nutta,blaffen
942,heulen::V,ulaita,huilen
943,blasen::V,puhuda,blazen
944,pfeifen::V,pistta,fluiten
945,pfeifen::V,vihelta,fluiten
946,schreien::V,kirkta,gillen
947,schreien::V,kirkta,schreeuwen
948,schreien::V,kidastada,gillen
949,schreien::V,kidastada,schreeuwen
950,stöhnen::V,ohkta,steunen
951,stöhnen::V,voivotada,steunen
952,zittern::V,säraita,beven
953,zittern::V,säraita,sidderen
954,leben::V,eläda,leven
955,geboren werden::V,sünduda,geboren worden
956,atmen::V,henktä,ademen
957,trinken::V,joda,drinken
958,essen::V,söda,eten
959,schlucken::V,lainata,slikken
960,müde werden::V,väzuda,moe worden
961,müde werden::V,šuštuda,moe worden
962,einschlafen::V,uinota,inslapen
963,schlafen::V,magata,slapen
964,schlafen::V,nukkuda,slapen
965,aufwachen::V,heraštuda,ontwaken
966,aufwachen::V,heraštuda,wakker worden
967,aufstehen::V,nousta,opstaan
968,sich erholen::V,lebaitas,zich ontspannen
969,krank werden::V,läžegata,ziek worden
970,krank sein::V,läžuda,ziek zijn
971,schmerzen::V,kibištada,pijn doen
972,husten::V,rügda,hoesten
973,genesen::V,tervehtuda,genezen
974,sterben::V,kolda,sterven
975,sterben::V,kolda,overlijden
976,umkommen::V,kolda,omkomen
977,sich bewegen::V,likkuda,zich bewegen
978,sich rühren::V,likahtada,zich verroeren
979,sich rühren::V,kubahtada,zich verroeren
980,sich erheben::V,nousta,oprijzen
981,sich erheben::V,nousta,verrijzen
982,sich setzen::V,išttas,gaan zitten
983,hinfallen::V,langeta,vallen
984,hinfallen::V,langeta,neervallen
985,laufen::V,kävuda,lopen
986,schreiten::V,astta,stappen
987,schreiten::V,astta,schrijden
988,schreiten::V,haškta,stappen
989,schreiten::V,haškta,schrijden
990,spazierengehen::V,kävelta,gaan wandelen
991,eilen::V,kiruhtada,ijlen
992,eilen::V,kiruhtada,haasten
993,sich beeilen::V,kiruhtada,zich haasten
994,sausen::V,fun'urta,stuiven
995,rennen::V,joksta,rennen
996,springen::V,hüptä,springen
997,klettern::V,libuda,klimmen
998,klettern::V,libuda,klauteren
999,schaukeln::V,čibuda,schommelen
1000,kriechen::V,ličtas,kruipen
1001,schwimmen::V,ujuda,zwemmen
1002,tauchen::V,čukautas,duiken
1003,rudern::V,souta,roeien
1004,fahren::V,ajada,rijden
1005,fahren::V,ajelda,rijden
1006,fliegen::V,leta,vliegen
1007,gehen::V,mända,gaan
1008,gehen::V,kävuda,gaan
1009,weggehen::V,päzda,weggaan
1010,weggehen::V,lähtta,weggaan
1011,abfahren::V,tönduda,vertrekken
1012,anhalten::V,seižutadas,stoppen
1013,anhalten::V,seižutadas,stilhouden
1014,hineingehen::V,mända südäimehe,ingaan
1015,hineingehen::V,mända südäimehe,binnengaan
1016,eintreten::V,tulda,binnenkomen
1017,kommen::V,tulda,komen
1018,ankommen::V,tulda,aankomen
1019,zurückkommen::V,pörtas,terugkomen
1020,bleiben::V,jäda,blijven
1021,warten::V,varastada,wachten
1022,erwarten::V,varastada,verwachten
1023,suchen::V,ectä,zoeken
1024,finden::V,löuta,vinden
1025,versuchen::V,ladida,proberen
1026,versuchen::V,ladida,beproeven
1027,versuchen::V,rohkaita,proberen
1028,versuchen::V,rohkaita,beproeven
1029,vorbereiten::V,vaumita,voorbereiden
1030,lieben::V,armastada,houden van
1031,mögen::V,navedida,lusten
1032,mögen::V,navedida,houden van
1033,lachen::V,nagrda,lachen
1034,rühren::V,likutada,roeren
1035,weinen::V,itkta,huilen
1036,weinen::V,itkta,schreien
1037,schimpfen::V,laidas,kijven
1038,schimpfen::V,laidas,schelden
1039,schimpfen::V,pačatada,kijven
1040,schimpfen::V,pačatada,schelden
1041,sich ärgern::V,rändüda,zich ergeren
1042,sich fürchten::V,varaita,bang zijn
1043,fürchten::V,varaita,vrezen
1044,fliehen::V,pageta,vluchten
1045,flüchten::V,pageta,ontsnappen
1046,flüchten::V,pageta,ontkomen
1047,flüchten::V,joksta,ontsnappen
1048,flüchten::V,joksta,ontkomen
1049,sehen::V,nähta,zien
1050,anschauen::V,kacta,aankijken
1051,ansehen::V,kacta,aanzien
1052,ansehen::V,kacta,bekijken
1053,hören::V,kulda,horen
1054,zuhören::V,kundeltas,luisteren
1055,probieren::V,mujada,proeven
1056,riechen::V,rižada,ruiken
1057,fühlen::V,mujada,voelen
1058,scheinen::V,näguda,lijken
1059,zu sehen sein::V,näguda,te zien zijn
1060,vernehmen::V,kulištada,vernemen
1061,frieren::V,kül'mdä,het koud hebben
1062,tun::V,tehta,doen
1063,können::V,voida,kunnen
1064,können::V,mahtta,kunnen
1065,wollen::V,himoita,willen
1066,wollen::V,tahtoida,willen
1067,anfangen::V,zavottä,beginnen
1068,anfangen::V,zavottä,aanvangen
1069,anfangen::V,augotada,beginnen
1070,anfangen::V,augotada,aanvangen
1071,beenden::V,loptä,beëindigen
1072,aufhören::V,loptas,ophouden
1073,gelingen::V,lähtta,lukken
1074,gelingen::V,lähtta,gelukken
1075,gelingen::V,tehtas,lukken
1076,gelingen::V,tehtas,gelukken
1077,geraten::V,tulda,uitvallen
1078,öffnen::V,avaita,openen
1079,öffnen::V,avaita,opendoen
1080,schließen::V,saubata,sluiten
1081,schließen::V,saubata,dichtdoen
1082,stellen::V,panda,stellen
1083,stellen::V,panda,plaatsen
1084,stellen::V,seižutada,stellen
1085,stellen::V,seižutada,plaatsen
1086,setzen::V,ištutada,zetten
1087,setzen::V,ištutada,plaatsen
1088,legen::V,panda,leggen
1089,berühren::V,koskta,aanraken
1090,berühren::V,käziduda,aanraken
1091,verbinden::V,ühtenzoitta,verbinden
1092,bedecken::V,katta,bedekken
1093,bedecken::V,peitta,bedekken
1094,aufhängen::V,riputada,ophangen
1095,anzünden::V,sütutada,aansteken
1096,aufheben::V,leta,oprapen
1097,zurücklassen::V,jätta,achterlaten
1098,verlieren::V,kadotada,verliezen
1099,fallen lassen::V,kirbotada,laten vallen
1100,machen::V,säta,maken
1101,machen::V,tehta,maken
1102,herstellen::V,tehta,produceren
1103,herstellen::V,tehta,voortbrengen
1104,bauen::V,leta,bouwen
1105,bauen::V,sauda,bouwen
1106,reparieren::V,koheta,repareren
1107,reparieren::V,koheta,herstellen
1108,verbessern::V,paremboita,verbeteren
1109,ändern::V,vajehtada,wijzigen
1110,ändern::V,vajehtada,veranderen
1111,graben::V,kaida,graven
1112,graben::V,čongoida,graven
1113,beugen::V,koverta,buigen
1114,biegen::V,painda,buigen
1115,drehen::V,punotada,draaien
1116,wenden::V,käta,keren
1117,wenden::V,käta,wenden
1118,wenden::V,kärauta,keren
1119,wenden::V,kärauta,wenden
1120,umdrehen::V,käta,omdraaien
1121,heben::V,leta,heffen
1122,heben::V,leta,optillen
1123,hochheben::V,libutada,tillen
1124,ergreifen::V,tabata,pakken
1125,ergreifen::V,tabata,grijpen
1126,halten::V,pidada,houden
1127,drücken::V,painda,drukken
1128,schieben::V,žigutada,duwen
1129,schieben::V,žigutada,schuiven
1130,kratzen::V,künstä,krassen
1131,lecken::V,nolda,likken
1132,beißen::V,purda,bijten
1133,beißen::V,hambastada,bijten
1134,abreißen::V,ratketa,afrukken
1135,abreißen::V,ratketa,afscheuren
1136,abschneiden::V,čapata,afsnijden
1137,abschneiden::V,leikata,afsnijden
1138,binden::V,sidoda,binden
1139,stecken::V,čokaita,steken
1140,brechen::V,katkaita,breken
1141,klopfen::V,kolkotada,kloppen
1142,hauen::V,löda,houwen
1143,kleben::V,klejata,plakken
1144,reiben::V,hosta,wrijven
1145,reiben::V,törkita,wrijven
1146,reiben::V,jorotada,wrijven
1147,streichen::V,voita,smeren
1148,schleifen::V,hijoida,slijpen
1149,schleifen::V,teravzoitta,slijpen
1150,schneiden::V,leikata,snijden
1151,rütteln::V,heilutada,schudden
1152,schütteln::V,pudištada,schudden
1153,schwenken::V,maihutada,wuiven
1154,schwenken::V,maihutada,zwaaien
1155,schütten::V,valada,gieten
1156,schütten::V,valada,storten
1157,füllen::V,täutta,vullen
1158,einwickeln::V,kärdä,inwikkelen
1159,tragen::V,kantta,dragen
1160,tragen::V,kandišta,dragen
1161,schleppen::V,vedätada,slepen
1162,ziehen::V,vedada,trekken
1163,aufbewahren::V,kaita,bewaren
1164,werfen::V,čuta,gooien
1165,werfen::V,tactä,gooien
1166,fangen::V,püta,vangen
1167,packen::V,tabata,pakken
1168,packen::V,tabata,vastpakken
1169,verstecken::V,peitta,verstoppen
1170,teilen::V,jagada,delen
1171,schicken::V,oigeta,sturen
1172,bringen::V,veda,brengen
1173,hinzufügen::V,ližata,toevoegen
1174,bekommen::V,sada,verkrijgen
1175,erhalten::V,sada,krijgen
1176,nehmen::V,otta,nemen
1177,wählen::V,valita,kiezen
1178,wählen::V,valita,verkiezen
1179,auswählen::V,valita,uitkiezen
1180,bewahren::V,kaita,bewaren
1181,behindern::V,telustada,hinderen
1182,verderben::V,travida,bederven
1183,beschädigen::V,satatada,beschadigen
1184,zerbrechen::V,mureta,breken
1185,zerbrechen::V,mureta,stukbreken
1186,zerreißen::V,rebitada,scheuren
1187,zerreißen::V,rebitada,verscheuren
1188,zerstören::V,mureta,vernielen
1189,verbrennen::V,poltta,branden
1190,verbrennen::V,poltta,verbranden
1191,geben::V,antta,geven
1192,reichen::V,antta,reiken
1193,reichen::V,antta,aanreiken
1194,schenken::V,lahjoita,schenken
1195,versprechen::V,toivotada,beloven
1196,wünschen::V,toivotada,wensen
1197,loben::V,kitta,loven
1198,loben::V,kitta,prijzen
1199,küssen::V,tervehtada,kussen
1200,wiegen::V,likutada,wiegen
1201,zudecken::V,katta,toedekken
1202,wecken::V,noustatada,wekken
1203,zeigen::V,ozutada,tonen
1204,zeigen::V,ozutada,wijzen
1205,führen::V,astutada,voeren
1206,lehren::V,opeta,leren
1207,unterrichten::V,opeta,onderwijzen
1208,aufziehen::V,kazvatada,grootbrengen
1209,leiten::V,ohjata,leiden
1210,antreiben::V,rigehtoitta,aandrijven
1211,lassen::V,käskta,laten
1212,einladen::V,kucta,uitnodigen
1213,vereinigen::V,ühtenzoitta,verenigen
1214,besuchen::V,rižada,bezoeken
1215,treffen::V,vastata,treffen
1216,treffen::V,vastata,ontmoeten
1217,sich versammeln::V,kägeta,zich verzamelen
1218,sich versammeln::V,sätas,zich verzamelen
1219,spielen::V,väta,spelen
1220,singen::V,pajatada,zingen
1221,tanzen::V,kargaita,dansen
1222,sich trennen::V,erigata,van elkaar gaan
1223,verlassen::V,jätta,verlaten
1224,retten::V,päzutada,redden
1225,bewachen::V,varjoita,bewaken
1226,schützen::V,kaita,beschermen
1227,verteidigen::V,kaita,verdedigen
1228,sich schlagen::V,torata,knokken
1229,schießen::V,ampta,schieten
1230,siegen::V,vägestada,overwinnen
1231,ärgern::V,verdutada,ergeren
1232,ärgern::V,rändütada,ergeren
1233,schlagen::V,löda,slaan
1234,schlagen::V,iškta,slaan
1235,treten::V,peksta,trappen
1236,treten::V,peksta,schoppen
1237,treten::V,topsta,trappen
1238,treten::V,topsta,schoppen
1239,stechen::V,pystiä,steken
1240,stechen::V,pystiä,prikken
1241,stoßen::V,iškta,stoten
1242,stoßen::V,pudištada,stoten
1243,stehlen::V,vargastada,stelen
1244,stören::V,keskustada,storen
1245,stören::V,keskustada,verstoren
1246,belästigen::V,tartuteldas,lastig vallen
1247,verbergen::V,katelda,verbergen
1248,täuschen::V,manitada,misleiden
1249,betrügen::V,manitada,bedriegen
1250,töten::V,rikta,doden
1251,töten::V,surmita,doden
1252,wohnen::V,eläda,wonen
1253,arbeiten::V,rata,werken
1254,sammeln::V,kogota,inzamelen
1255,sammeln::V,kogota,verzamelen
1256,pflücken::V,poimda,plukken
1257,jagen::V,mecata,jagen
1258,fischen::V,kalatada,vissen
1259,fassen::V,tabata,vangen
1260,hüten::V,paimeta,hoeden
1261,treiben::V,ajada,drijven
1262,anbinden::V,küttestada,vastbinden
1263,anbinden::V,sidoda,vastbinden
1264,füttern::V,sötta,voeren
1265,melken::V,lüpsta,melken
1266,hacken::V,sauda,hakken
1267,gießen::V,valada,gieten
1268,reifen::V,küpseta,rijpen
1269,zubereiten::V,vaumištada,klaarmaken
1270,zubereiten::V,vaumištada,toebereiden
1271,kochen::V,keitta,koken
1272,backen::V,paštta,bakken
1273,braten::V,žarda,braden
1274,umrühren::V,segoitada,omroeren
1275,stricken::V,kudoda,breien
1276,nähen::V,ombelta,naaien
1277,färben::V,mujutada,verven
1278,färben::V,mujutada,kleuren
1279,reinigen::V,puhtastada,reinigen
1280,waschen::V,pesta,wassen
1281,abwischen::V,pühktä,afvegen
1282,spülen::V,huhtoida,spoelen
1283,spülen::V,huhtoida,afwassen
1284,fegen::V,pühkta,vegen
1285,kehren::V,uhoita,vegen
1286,baden::V,kül'ptäs,baden
1287,sich waschen::V,pestas,zich wassen
1288,ausziehen::V,riičta,uittrekken
1289,ausziehen::V,rušta,uittrekken
1290,anziehen::V,panda päle,aantrekken
1291,anziehen::V,panda kädehe,aantrekken
1292,anziehen::V,panda jaugha,aantrekken
1293,sich anziehen::V,sobdas,zich aankleden
1294,kämmen::V,harjata,kammen
1295,schmücken::V,čomitada,tooien
1296,sagen::V,sanuda,zeggen
1297,sprechen::V,pagišta,spreken
1298,reden::V,pagišta,praten
1299,sich unterhalten::V,lodaita,zich onderhouden
1300,fragen::V,küzuda,vragen
1301,bitten::V,pakita,vragen
1302,bitten::V,pakita,verzoeken
1303,erzählen::V,sanuda,vertellen
1304,erzählen::V,starinoita,vertellen
1305,mitteilen::V,tedotada,meedelen
1306,nennen::V,nimitada,noemen
1307,rufen::V,kucta,roepen
1308,prahlen::V,kittäs,pralen
1309,übersetzen::V,käta,vertalen
1310,denken::V,meletada,denken
1311,glauben::V,uskta,geloven
1312,bemerken::V,homaita,bemerken
1313,erkennen::V,tundištada,herkennen
1314,begreifen::V,tabata,begrijpen
1315,verstehen::V,el'geta,verstaan
1316,verstehen::V,toimetada,verstaan
1317,lernen::V,opetas,leren
1318,wissen::V,teta,weten
1319,sich erinnern an::V,johtutada,zich herinneren aan
1320,vergessen::V,unohtada,vergeten
1321,messen::V,märita,meten
1322,zählen::V,lugeda,tellen
1323,rechnen::V,lugeda,rekenen
1324,lesen::V,lugeda,lezen
1325,malen::V,pirta,schilderen
1326,zeichnen::V,pirta,tekenen
1327,schreiben::V,kirjutada,schrijven
1328,besitzen::V,omištada,bezitten
1329,kaufen::V,ostta,kopen
1330,verkaufen::V,möda,verkopen
1331,bezahlen::V,maksta,betalen
1332,zahlen::V,maksta,betalen
1333,beherrschen::V,valdoita,beheersen
1334,ertragen::V,tirpta,verdragen
