,Concept_ID,eu,ga
1538,zubereiten::V,prestatu,cócaráil
1539,kochen::V,egosi,bruith
1540,kochen::V,egosi,beirigh
1541,backen::V,labean egin,bácáil
1542,braten::V,erregosi,róst
1543,braten::V,erregosi,frioch
1544,umrühren::V,eragin,measc
1545,stricken::V,trikotatu,cniotáil
1546,stricken::V,puntu egin,cniotáil
1547,nähen::V,josi,fuaigh
1548,färben::V,tindatu,dathaigh
1549,reinigen::V,ikuzi,glan
1550,reinigen::V,garbitu,glan
1551,waschen::V,xahutu,nigh
1552,waschen::V,garbitu,nigh
1553,abwischen::V,xukatu,glan
1554,spülen::V,irakutzi,sruthlaigh
1555,fegen::V,erraztatu,scuab
1556,kehren::V,isastu,scuab
1557,baden::V,bainatu,folc
1558,baden::V,bainua hartu,folc
1559,sich waschen::V,burua garbitu,nigh é féin
1560,ausziehen::V,erantzi,bain de
1561,anziehen::V,jantzi,cuir ar
1562,sich anziehen::V,jantzi,gléas é féin
1563,kämmen::V,orraztu,cíor
1564,schmücken::V,apaindu,maisigh
1565,sagen::V,esan,abair
1566,sprechen::V,mintzatu,labhair
1567,sprechen::V,hitz egin,labhair
1568,reden::V,hitz egin,caintigh
1569,sich unterhalten::V,solastu,caintigh
1570,sich unterhalten::V,solastu,tá ag comhrá
1571,sich unterhalten::V,solas egin,caintigh
1572,sich unterhalten::V,solas egin,tá ag comhrá
1573,fragen::V,galdetu,fiafraigh
1574,fragen::V,galdetu,cuir ceist
1575,bitten::V,eskatu,iarr
1576,bitten::V,galdegin,iarr
1577,erzählen::V,edestu,inis
1578,erzählen::V,edestu,eachtraigh
1579,erzählen::V,kontatu,inis
1580,erzählen::V,kontatu,eachtraigh
1581,mitteilen::V,jakinarazi,aithris
1582,mitteilen::V,jakinarazi,cuir in iúl
1583,nennen::V,izena eman,ainmnigh
1584,rufen::V,dei egin,glaoigh
1585,prahlen::V,harrokerian ibili,maígh
1586,prahlen::V,ahoberokeriak esan,maígh
1587,übersetzen::V,itzuli,aistrigh
1588,denken::V,pentsatu,síl
1589,denken::V,pentsatu,ceap
1590,denken::V,gogoeta egin,síl
1591,denken::V,gogoeta egin,ceap
1592,glauben::V,sinetsi,creid
1593,bemerken::V,ohartu,tabhair faoi deara
1594,bemerken::V,konturatu,tabhair faoi deara
1595,erkennen::V,ezagutu,aithin
1596,erkennen::V,antzeman,aithin
1597,begreifen::V,ulertu,tuig
1598,verstehen::V,aditu,tuig
1599,lernen::V,ikasi,foghlaim
1600,wissen::V,jakin,tá a fhios ag
1601,sich erinnern an::V,gogoratu,cuimhnigh ar
1602,sich erinnern an::V,gogoratu,is cuimhne ar
1603,sich erinnern an::V,gogoan izan,cuimhnigh ar
1604,sich erinnern an::V,gogoan izan,is cuimhne ar
1605,vergessen::V,ahaztu,dearmad
1606,vergessen::V,ahantzi,dearmad
1607,messen::V,neurtu,tomhais
1608,zählen::V,zenbatu,cuntais
1609,zählen::V,kopuratu,cuntais
1610,rechnen::V,kalkulatu,ríomh
1611,rechnen::V,kalkulatu,áirigh
1612,lesen::V,irakurri,léigh
1613,malen::V,margotu,péinteáil
1614,zeichnen::V,marraztu,línigh
1615,zeichnen::V,marraztu,tarraing
1616,schreiben::V,idatzi,scríobh
1617,besitzen::V,ukan,is le
1618,besitzen::V,eduki,is le
1619,kaufen::V,erosi,ceannaigh
1620,verkaufen::V,saldu,díol
1621,bezahlen::V,ordaindu,íoc as
1622,zahlen::V,ordaindu,íoc
1623,beherrschen::V,menpean izan,rialaigh
1624,ertragen::V,jasan,seas
1625,ertragen::V,jasan,fulaing
1626,ertragen::V,jasan,foighnigh
1627,ertragen::V,pairatu,seas
1628,ertragen::V,pairatu,fulaing
1629,ertragen::V,pairatu,foighnigh
