,Concept_ID,ka,cv
1302,pflücken::V,კრეფს,тат
1303,jagen::V,ნადირობს,сунара ҫӳре
1304,fischen::V,თევზაობს,пулӑ тыт
1305,fassen::V,დააჭერს,тыт
1306,hüten::V,მწყემსავს,кӗт
1307,treiben::V,მიერეკება,хӑвала
1308,anbinden::V,მიაბამს,кӑкар
1309,füttern::V,აჭმევს,ҫитер
1310,melken::V,წველის,су
1311,hacken::V,კეპავს,вакла
1312,gießen::V,რწყავს,шӑвар
1313,reifen::V,მწიფდება,пиҫ
1314,zubereiten::V,მოამზადებს,пӗҫер
1315,kochen::V,მოხარშავს,пӗҫер
1316,backen::V,გამოაცხობს,пӗҫер
1317,braten::V,შეწვავს,ӑшала
1318,umrühren::V,შეურევს,хутӑштар
1319,umrühren::V,გათქვეფს,хутӑштар
1320,stricken::V,ქსოვს,ҫых
1321,nähen::V,გაკერავს,ҫӗле
1322,färben::V,შეღებავს,пӗвет
1323,reinigen::V,გაწმენდს,тасат
1324,reinigen::V,გასუფთავებს,тасат
1325,waschen::V,გარეცხავს,ҫу
1326,abwischen::V,წაშლის,шӑл
1327,spülen::V,გაავლებს,чӳхе
1328,fegen::V,დაბლანდავს,шӑл
1329,kehren::V,დაგვის,шӑл
1330,baden::V,ბანაობს,шыва кӗр
1331,sich waschen::V,იბანება,ҫӑвӑн
1332,ausziehen::V,გაიხდის,салан
1333,anziehen::V,ჩაიცვამს,тӑхӑн
1334,sich anziehen::V,ჩაიცვამს,тӑхӑн
1335,kämmen::V,დავარცხნის,тура
1336,schmücken::V,მორთავს,илемлет
1337,sagen::V,იტყვის,те
1338,sprechen::V,ლაპარაკობს,кала
1339,reden::V,საუბრობს,сӑмахла
1340,reden::V,საუბრობს,калаҫ
1341,sich unterhalten::V,ბაასობს,пупле
1342,sich unterhalten::V,მუსაიფობს,пупле
1343,fragen::V,ჰკითხავს,ыйт
1344,bitten::V,სთხოვს,ыйт
1345,erzählen::V,მოუთხრობს,каласа пар
1346,mitteilen::V,აუწყებს,пӗлтер
1347,mitteilen::V,აუწყებს,хыпарла
1348,mitteilen::V,აცნობებს,пӗлтер
1349,mitteilen::V,აცნობებს,хыпарла
1350,nennen::V,უწოდებს,те
1351,nennen::V,უწოდებს,чӗн
1352,rufen::V,დაუძახებს,чӗн
1353,prahlen::V,ტრაბახობს,мухтан
1354,prahlen::V,ტრაბახობს,вӗҫкӗнлен
1355,übersetzen::V,გადათარგმნის,куҫар
1356,denken::V,ფიქრობს,шухӑшла
1357,denken::V,აზროვნებს,шухӑшла
1358,glauben::V,სჯერა,ӗнен
1359,bemerken::V,შენიშვნავს,асӑрха
1360,erkennen::V,გამოიცნობს,палла
1361,begreifen::V,გაიგებს,ӑнлан
1362,verstehen::V,გაიგონებს,пӗл
1363,lernen::V,ისწავლის,вӗрен
1364,wissen::V,ეცოდინება,пӗл
1365,wissen::V,ეცოდინება,ӑнкар
1366,sich erinnern an::V,მოიგონებს,аса ил
1367,sich erinnern an::V,გაიხსენებს,аса ил
1368,vergessen::V,ივიწყებს,ман
1369,vergessen::V,ივიწყებს,манса кай
1370,messen::V,ზომავს,виҫ
1371,zählen::V,ითვლის,шутла
1372,rechnen::V,გაიანგარიშებს,шутла
1373,lesen::V,კითხულობს,вула
1374,malen::V,ხატავს,ӳкер
1375,zeichnen::V,ხაზავს,ӳкер
1376,schreiben::V,დაწერს,ҫыр
1377,besitzen::V,ექნება,тыт
1378,kaufen::V,ყიდულობს,ил
1379,kaufen::V,ყიდულობს,туян
1380,verkaufen::V,გაყიდის,сут
1381,bezahlen::V,გადაიხდის,тӳле
1382,zahlen::V,გადაიხდის,тӳле
1383,beherrschen::V,ფლობს,тыт
1384,ertragen::V,მოითმენს,тӳс
