,Concept_ID,pl,es
831,das::PRN,to,eso
832,das::PRN,to,esto
833,alles::PRN,wszystko,todo
834,ich::PRN,ja,yo
835,du::PRN,ty,tú
836,er::PRN,on,él
837,wir::PRN,my,nosotros
838,ihr::PRN,wy,vosotros
839,sie::PRN,oni,ellos
840,was::FPRN,co,qué
841,wer::FPRN,kto,quién
842,wo::FADV,gdzie,dónde
843,wohin::FADV,dokąd,adónde
844,wohin::FADV,dokąd,hacia dónde
845,wie::FADV,jak,cómo
846,warum::FADV,dlaczego,por qué
847,wieviel::FNUM,ile,cuánto
848,eins::NUM,jeden,uno
849,zwei::NUM,dwa,dos
850,drei::NUM,trzy,tres
851,vier::NUM,cztery,cuatro
852,fünf::NUM,pięć,cinco
853,sechs::NUM,sześć,seis
854,sieben::NUM,siedem,siete
855,acht::NUM,osiem,ocho
856,neun::NUM,dziewięć,nueve
857,zehn::NUM,dziesięć,diez
858,elf::NUM,jedenaście,once
859,zwölf::NUM,dwanaście,doce
860,zwanzig::NUM,dwadzieścia,veinte
861,dreißig::NUM,trzydzieści,treinta
862,vierzig::NUM,czterdzieści,cuarenta
863,fünfzig::NUM,pięćdziesiąt,cincuenta
864,sechzig::NUM,sześćdziesiąt,sesenta
865,siebzig::NUM,siedemdziesiąt,setenta
866,achtzig::NUM,osiemdziesiąt,ochenta
867,neunzig::NUM,dziewięćdziesiąt,noventa
868,hundert::NUM,sto,cien
869,hundert::NUM,sto,ciento
870,tausend::NUM,tysiąc,mil
871,und::CNJ,i,y
872,oder::CNJ,lub,o
873,oder::CNJ,albo,o
874,stehen::V,stać,estar de pie
875,sitzen::V,siedzieć,estar sentado
876,liegen::V,leżeć,yacer
877,liegen::V,leżeć,estar acostado
878,hängen::V,wisieć,pender
879,werden::V,zostać,hacerse
880,werden::V,stać się,hacerse
881,passieren::V,dziać się,suceder
882,passieren::V,zdarzyć się,suceder
883,beginnen::V,zacząć się,iniciarse
884,beginnen::V,zacząć się,principiar
885,enden::V,kończyć się,acabar
886,enden::V,kończyć się,terminar
887,wechseln::V,zmienić się,variar
888,wechseln::V,zmienić się,alternar
889,aufgehen[Sonne]::V,wzejść,salir
890,untergehen[Sonne]::V,zajść,ponerse
891,untergehen[Sonne]::V,zajść,descender
892,scheinen[Sonne]::V,świecić,brillar
893,donnern::V,grzmieć,tronar
894,wehen::V,wiać,soplar
895,strömen::V,płynąć,afluir
896,strömen::V,lać się,afluir
897,fließen::V,ciec,fluir
898,fließen::V,ciec,correr
899,fließen::V,płynąć,fluir
900,fließen::V,płynąć,correr
901,sich drehen::V,obracać się,girar
902,schwanken::V,chwiać się,vacilar
903,schwingen::V,wahać się,oscilar
904,fallen::V,padać,caer
905,brennen::V,palić się,arder
906,brennen::V,palić się,quemar
907,rauchen::V,dymić,humear
908,rauchen::V,dymić,echar humo
909,rauchen::V,dymić się,humear
910,rauchen::V,dymić się,echar humo
911,regnen::V,padać,llover
912,gefrieren::V,zamarznąć,helarse
913,tauen::V,tajać,deshelarse
914,schmelzen::V,topnieć,fundirse
915,schmelzen::V,topnieć,derretirse
916,trocknen::V,schnąć,secarse
917,sieden::V,wrzeć,hervir
918,sieden::V,kipieć,hervir
919,faulen::V,gnić,pudrirse
920,verfaulen::V,zgnić,pudrirse
921,reißen::V,urywać się,romperse
922,versinken::V,tonąć,hundirse
923,vergehen::V,przechodzić,pasar
924,erscheinen::V,zjawiać się,aparecer
925,verschwinden::V,zniknąć,desaparecer
926,sinken::V,spadać,bajar
927,abnehmen::V,spadać,decrecer
928,abnehmen::V,spadać,disminuir
929,zunehmen::V,wzrosnąć,crecer
930,zunehmen::V,wzrosnąć,aumentar
931,steigen::V,wzrastać,subir
932,steigen::V,wzrastać,ascender
933,wachsen::V,rosnąć,crecer
934,glänzen::V,błyszczeć,brillar
935,glänzen::V,błyszczeć,resplandecer
936,funkeln::V,zabłyszczeć,chispear
937,lärmen::V,hałasować,hacer ruido
938,läuten::V,dzwonić,sonar
939,läuten::V,dzwonić,repicar
940,klingeln::V,dzwonić,tocar el timbre
941,klirren::V,brzęczeć,tintinear
942,brausen::V,huczeć,zumbar
943,rauschen::V,szumieć,murmurar
944,rauschen::V,szeleścić,murmurar
945,klingen::V,brzmieć,sonar
946,klingen::V,dźwięczeć,sonar
947,bellen::V,szczekać,ladrar
948,heulen::V,wyć,ulular
949,blasen::V,dmuchnąć,soplar
950,pfeifen::V,gwizdać,silbar
951,schreien::V,krzyczeć,gritar
952,stöhnen::V,stękać,gemir
953,zittern::V,drżeć,temblar
954,leben::V,żyć,vivir
955,geboren werden::V,urodzić się,nacer
956,atmen::V,oddychać,respirar
957,trinken::V,pić,beber
958,essen::V,jeść,comer
959,schlucken::V,połknąć,tragar
960,müde werden::V,zmęczyć się,cansarse
961,müde werden::V,zmęczyć się,fatigarse
962,einschlafen::V,zasnąć,dormirse
963,schlafen::V,spać,dormir
964,aufwachen::V,obudzić się,despertarse
965,aufstehen::V,wstać,levantarse
966,sich erholen::V,wypoczywać,reposar
967,sich erholen::V,wypoczywać,descansar
968,krank werden::V,zachorować,caer enfermo
969,krank sein::V,chorować,estar enfermo
970,schmerzen::V,boleć,doler
971,husten::V,kaszlać,toser
972,genesen::V,wyzdrowieć,convalecer
973,genesen::V,wyzdrowieć,restablecerse
974,sterben::V,umrzeć,morir
975,umkommen::V,zginąć,perecer
976,sich bewegen::V,poruszać się,moverse
977,sich rühren::V,ruszyć się,rebullir
978,sich erheben::V,podnieść się,levantarse
979,sich setzen::V,usiąść,sentarse
980,hinfallen::V,upaść,caerse
981,laufen::V,chodzić,andar
982,schreiten::V,kroczyć,proceder
983,spazierengehen::V,iść na spacer,pasear
984,spazierengehen::V,iść na spacer,pasearse
985,eilen::V,pospieszać,correr prisa
986,sich beeilen::V,pospieszyć się,darse prisa
987,sausen::V,pędzić,correr
988,rennen::V,biec,correr
989,rennen::V,biegać,correr
990,springen::V,skakać,saltar
991,klettern::V,wspinać się,trepar
992,klettern::V,wspinać się,escalar
993,schaukeln::V,huśtać,bambolearse
994,schaukeln::V,kołysać,bambolearse
995,kriechen::V,pełzać,reptar
996,kriechen::V,pełzać,arrastrarse
997,kriechen::V,czołgać się,reptar
998,kriechen::V,czołgać się,arrastrarse
999,schwimmen::V,pływać,nadar
1000,tauchen::V,zanurzać się,bucear
1001,tauchen::V,zanurzać się,sumergirse
1002,rudern::V,wiosłować,remar
1003,fahren::V,jechać,ir
1004,fliegen::V,latać,volar
1005,fliegen::V,lecieć,volar
1006,gehen::V,iść,ir
1007,gehen::V,iść,andar
1008,weggehen::V,odejść,irse
1009,weggehen::V,odejść,marcharse
1010,abfahren::V,odjechać,salir
1011,abfahren::V,odjechać,partir
1012,anhalten::V,zatrzymać się,parar
1013,anhalten::V,zatrzymać się,pararse
1014,hineingehen::V,wchodzić,entrar
1015,eintreten::V,wejść,entrar
1016,eintreten::V,nastąpić,entrar
1017,kommen::V,przyjść,venir
1018,ankommen::V,przybyć,llegar
1019,zurückkommen::V,wrócić,volver
1020,zurückkommen::V,wrócić,regresar
1021,bleiben::V,zostać,quedarse
1022,warten::V,czekać,esperar
1023,erwarten::V,oczekiwać,esperar
1024,suchen::V,szukać,buscar
1025,finden::V,znaleźć,hallar
1026,finden::V,znaleźć,encontrar
1027,versuchen::V,próbować,intentar
1028,vorbereiten::V,przygotować,preparar
1029,lieben::V,kochać,amar
1030,lieben::V,kochać,querer
1031,mögen::V,lubić,querer
1032,lachen::V,śmiać się,reír
1033,rühren::V,wzruszyć,conmover
1034,weinen::V,płakać,llorar
1035,schimpfen::V,kląć,regañar
1036,sich ärgern::V,gniewać się,enfadarse
1037,sich fürchten::V,bać się,tener miedo
1038,fürchten::V,bać się,temer
1039,fürchten::V,bać się,tener miedo a
1040,fliehen::V,uciekać,huir
1041,flüchten::V,uciec,escaparse
1042,sehen::V,widzieć,ver
1043,sehen::V,zobaczyć,ver
1044,anschauen::V,oglądać,mirar
1045,ansehen::V,popatrzeć na,mirar
1046,hören::V,słyszeć,oír
1047,zuhören::V,słuchać,escuchar
1048,probieren::V,kosztować,probar
1049,probieren::V,kosztować,degustar
1050,riechen::V,wąchać,oler
1051,fühlen::V,czuć,sentir
1052,fühlen::V,odczuwać,sentir
1053,scheinen::V,wydawać się,parecer
1054,zu sehen sein::V,widnieć,poder verse
1055,vernehmen::V,usłyszeć,oír
1056,vernehmen::V,usłyszeć,percibir
1057,frieren::V,marznąć,tener frío
1058,tun::V,czynić,hacer
1059,können::V,móc,poder
1060,können::V,umieć,poder
1061,wollen::V,chcieć,querer
1062,anfangen::V,zacząć,iniciar
1063,beenden::V,zakończyć,acabar
1064,beenden::V,zakończyć,terminar
1065,aufhören::V,przestać,cesar
1066,gelingen::V,udać się,salir bien
1067,geraten::V,udać się,salir
1068,geraten::V,udać się,dar resultado
1069,öffnen::V,otworzyć,abrir
1070,schließen::V,zamknąć,cerrar
1071,stellen::V,postawić,poner
1072,stellen::V,postawić,colocar
1073,setzen::V,posadzić,poner
1074,setzen::V,posadzić,colocar
1075,legen::V,kłaść,poner
1076,berühren::V,dotykać,tocar
1077,verbinden::V,łączyć,unir
1078,verbinden::V,łączyć,juntar
1079,bedecken::V,przykryć,tapar
1080,bedecken::V,przykryć,cubrir
1081,aufhängen::V,powiesić,colgar
1082,anzünden::V,zapalić,encender
1083,aufheben::V,podnieść,recoger
1084,zurücklassen::V,zostawić,dejar
1085,verlieren::V,zgubić,perder
1086,fallen lassen::V,upuścić,dejar caer
1087,machen::V,zrobić,hacer
1088,herstellen::V,wytworzyć,fabricar
1089,bauen::V,budować,construir
1090,reparieren::V,naprawiać,reparar
1091,verbessern::V,ulepszyć,mejorar
1092,ändern::V,zmienić,mudar
1093,ändern::V,zmienić,modificar
1094,graben::V,kopać,cavar
1095,beugen::V,zagiąć,doblar
1096,beugen::V,zagiąć,inclinar
1097,biegen::V,zgiąć,doblar
1098,drehen::V,obracać,volver
1099,drehen::V,obracać,hacer girar
1100,wenden::V,obrocić,volver
1101,umdrehen::V,obrocić,revolver
1102,heben::V,podnosić,levantar
1103,hochheben::V,podnieść,alzar
1104,ergreifen::V,chwycić,coger
1105,halten::V,trzymać,tener
1106,drücken::V,naciskać,apretar
1107,schieben::V,pchać,empujar
1108,schieben::V,posuwać,empujar
1109,kratzen::V,drapać,rascar
1110,lecken::V,lizać,lamer
1111,beißen::V,kąsać,morder
1112,abreißen::V,oderwać,arrancar
1113,abschneiden::V,odciąć,cortar
1114,binden::V,wiązać,atar
1115,stecken::V,wetknąć,meter
1116,brechen::V,złamać,romper
1117,brechen::V,złamać,quebrar
1118,klopfen::V,pukać,golpear
1119,klopfen::V,stukać,golpear
1120,hauen::V,bić,pegar
1121,kleben::V,kleić,pegar
1122,kleben::V,kleić,encolar
1123,reiben::V,trzeć,frotar
1124,streichen::V,smarować,untar
1125,streichen::V,smarować,recubrir
1126,schleifen::V,ostrzyć,afilar
1127,schneiden::V,ciąć,cortar
1128,schneiden::V,krajać,cortar
1129,rütteln::V,trząść,agitar
1130,schütteln::V,trząść,agitar
1131,schütteln::V,trząść,sacudir
1132,schwenken::V,machać,menear
1133,schütten::V,nasypać,verter
1134,füllen::V,napełnić,llenar
1135,einwickeln::V,zawinąć,envolver
1136,tragen::V,nieść,llevar
1137,schleppen::V,wlec,arrastrar
1138,ziehen::V,ciągnąć,tirar
1139,aufbewahren::V,przechowywać,conservar
1140,werfen::V,rzucać,echar
1141,werfen::V,rzucać,lanzar
1142,fangen::V,łowić,coger
1143,packen::V,chwycić,agarrar
1144,verstecken::V,ukryć,esconder
1145,verstecken::V,schować,esconder
1146,teilen::V,podzielić,partir
1147,teilen::V,podzielić,dividir
1148,schicken::V,posyłać,enviar
1149,bringen::V,przynieść,traer
1150,hinzufügen::V,dodać,añadir
1151,bekommen::V,dostać,obtener
1152,bekommen::V,dostać,conseguir
1153,erhalten::V,otrzymać,recibir
1154,nehmen::V,wziąć,tomar
1155,wählen::V,wybrać,elegir
1156,auswählen::V,wybrać,escoger
1157,auswählen::V,wybrać,seleccionar
1158,bewahren::V,zachować,guardar
1159,bewahren::V,zachować,preservar
1160,behindern::V,utrudnić,estorbar
1161,behindern::V,utrudnić,obstaculizar
1162,behindern::V,przeszkadzać,estorbar
1163,behindern::V,przeszkadzać,obstaculizar
1164,verderben::V,zepsuć,estropear
1165,beschädigen::V,uszkodzić,deteriorar
1166,zerbrechen::V,złamać,romper
1167,zerbrechen::V,złamać,quebrar
1168,zerreißen::V,drzeć,desgarrar
1169,zerreißen::V,drzeć,despedazar
1170,zerreißen::V,rozdzierać,desgarrar
1171,zerreißen::V,rozdzierać,despedazar
1172,zerstören::V,zniszczyć,destruir
1173,zerstören::V,zniszczyć,destrozar
1174,verbrennen::V,spalić,quemar
1175,geben::V,dać,dar
1176,reichen::V,podać,pasar
1177,schenken::V,darować,regalar
1178,versprechen::V,obiecać,prometer
1179,wünschen::V,życzyć,desear
1180,loben::V,chwalić,alabar
1181,küssen::V,całować,besar
1182,wiegen::V,kołysać,mecer
1183,zudecken::V,przykryć,tapar
1184,zudecken::V,przykryć,cubrir
1185,wecken::V,zbudzić,despertar
1186,zeigen::V,pokazać,mostrar
1187,führen::V,wieść,guiar
1188,führen::V,wieść,conducir
1189,führen::V,prowadzić,guiar
1190,führen::V,prowadzić,conducir
1191,lehren::V,uczyć,enseñar
1192,lehren::V,uczyć,instruir
1193,unterrichten::V,nauczać,enseñar
1194,aufziehen::V,wychować,criar
1195,leiten::V,kierować,guiar
1196,leiten::V,kierować,dirigir
1197,antreiben::V,popędzić,impeler
1198,antreiben::V,popędzić,impulsar
1199,lassen::V,zostawić,hacer
1200,einladen::V,zaprosić,invitar
1201,vereinigen::V,zjednoczyć,unir
1202,besuchen::V,odwiedzić,visitar
1203,besuchen::V,odwiedzić,ir a ver
1204,treffen::V,trafić,encontrar
1205,treffen::V,spotkać,encontrar
1206,sich versammeln::V,zebrać się,reunirse
1207,sich versammeln::V,zebrać się,congregarse
1208,sich versammeln::V,zgromadzić się,reunirse
1209,sich versammeln::V,zgromadzić się,congregarse
1210,spielen::V,grać,jugar
1211,spielen::V,bawić się,jugar
1212,singen::V,śpiewać,cantar
1213,tanzen::V,pląsać,bailar
1214,tanzen::V,tańczyć,bailar
1215,sich trennen::V,rozstać się,separarse
1216,verlassen::V,opuścić,dejar
1217,verlassen::V,opuścić,abandonar
1218,retten::V,ocalić,salvar
1219,retten::V,uratować,salvar
1220,bewachen::V,pilnować,vigilar
1221,schützen::V,ochronić,proteger
1222,verteidigen::V,bronić,defender
1223,sich schlagen::V,pobić się,batirse
1224,schießen::V,strzelać,tirar
1225,schießen::V,strzelać,disparar
1226,siegen::V,zwycziężyć,vencer
1227,ärgern::V,gniewać,enojar
1228,ärgern::V,gniewać,enfadar
1229,schlagen::V,bić,pegar
1230,schlagen::V,bić,golpear
1231,schlagen::V,uderzyć,pegar
1232,schlagen::V,uderzyć,golpear
1233,treten::V,kopnąć,dar una patada a
1234,stechen::V,ukłuć,pinchar
1235,stoßen::V,popchnąć,empujar
1236,stehlen::V,ukraść,robar
1237,stehlen::V,ukraść,hurtar
1238,stören::V,zakłócić,molestar
1239,stören::V,przeszkodzić,molestar
1240,belästigen::V,dokuczać,molestar
1241,belästigen::V,dokuczać,importunar
1242,verbergen::V,ukryć,ocultar
1243,verbergen::V,ukryć,esconder
1244,täuschen::V,łudzić,engañar
1245,betrügen::V,oszukać,engañar
1246,töten::V,zabić,matar
1247,wohnen::V,mieszkać,vivir
1248,wohnen::V,mieszkać,habitar
1249,arbeiten::V,pracować,trabajar
1250,sammeln::V,zebrać,recoger
1251,sammeln::V,zebrać,coleccionar
1252,pflücken::V,zerwać,coger
1253,jagen::V,polować,cazar
1254,fischen::V,łowić ryby,pescar
1255,fassen::V,złapać,atrapar
1256,fassen::V,złapać,capturar
1257,hüten::V,paść,guardar
1258,treiben::V,pędzić,aballar
1259,anbinden::V,przywiązać,atar
1260,füttern::V,karmić,echar de comer
1261,melken::V,doić,ordeñar
1262,hacken::V,rąbać,picar
1263,hacken::V,rąbać,cortar
1264,gießen::V,lać,regar
1265,gießen::V,podlać,regar
1266,reifen::V,dojrzeć,madurar
1267,zubereiten::V,przyrządzić,preparar
1268,kochen::V,gotować,cocer
1269,kochen::V,gotować,guisar
1270,backen::V,piec,hornear
1271,backen::V,piec,cocer al horno
1272,braten::V,piec,asar
1273,braten::V,piec,freír
1274,braten::V,smażyć,asar
1275,braten::V,smażyć,freír
1276,umrühren::V,przemieszać,remover
1277,stricken::V,dziać,hacer punto
1278,stricken::V,dziać,hacer calceta
1279,nähen::V,szyć,coser
1280,färben::V,pofarbować,teñir
1281,färben::V,pofarbować,colorear
1282,reinigen::V,oczyścić,limpiar
1283,waschen::V,prać,lavar
1284,abwischen::V,obetrzeć,fregar
1285,abwischen::V,obetrzeć,limpiar
1286,spülen::V,płukać,aclarar
1287,spülen::V,płukać,enjuagar
1288,fegen::V,zamiatać,barrer
1289,fegen::V,zamiatać,pasar la escoba
1290,kehren::V,zamieść,barrer
1291,baden::V,kąpać się,bañarse
1292,sich waschen::V,myć się,lavarse
1293,ausziehen::V,zdjąć,quitar
1294,ausziehen::V,zdjąć,quitarse
1295,anziehen::V,włożyć,ponerse
1296,sich anziehen::V,ubrać się,vestirse
1297,kämmen::V,uczesać,peinar
1298,schmücken::V,ozdabiać,adornar
1299,sagen::V,powiedzieć,decir
1300,sprechen::V,mówić,hablar
1301,reden::V,mówić,hablar
1302,reden::V,mówić,conversar
1303,sich unterhalten::V,rozmawiać,charlar
1304,sich unterhalten::V,rozmawiać,conversar
1305,fragen::V,zapytać,preguntar
1306,bitten::V,prosić,rogar
1307,erzählen::V,opowiedzieć,contar
1308,mitteilen::V,zawiadomić o,comunicar
1309,mitteilen::V,zawiadomić o,participar
1310,nennen::V,nazwać,llamar
1311,nennen::V,nazwać,nombrar
1312,rufen::V,wołać,llamar
1313,prahlen::V,chełpić się,jactarse
1314,übersetzen::V,tłumaczyć,traducir
1315,denken::V,myśleć,pensar
1316,glauben::V,sądzić,creer
1317,glauben::V,wierzyć,creer
1318,bemerken::V,zauważyć,notar
1319,erkennen::V,poznać,reconocer
1320,begreifen::V,zrozumieć,concebir
1321,verstehen::V,rozumieć,entender
1322,verstehen::V,rozumieć,comprender
1323,verstehen::V,dosłyszeć,entender
1324,verstehen::V,dosłyszeć,comprender
1325,lernen::V,uczyć się,aprender
1326,wissen::V,wiedzieć,saber
1327,sich erinnern an::V,przypomnieć sobie,recordar
1328,sich erinnern an::V,przypomnieć sobie,acordarse de
1329,vergessen::V,zapomnieć,olvidar
1330,messen::V,mierzyć,medir
1331,zählen::V,liczyć,contar
1332,rechnen::V,rachować,contar
1333,rechnen::V,rachować,calcular
1334,lesen::V,czytać,leer
1335,malen::V,malować,pintar
1336,zeichnen::V,rysować,dibujar
1337,schreiben::V,pisać,escribir
1338,besitzen::V,posiadać,poseer
1339,kaufen::V,kupić,comprar
1340,verkaufen::V,sprzedać,vender
1341,bezahlen::V,zapłacić,pagar
1342,zahlen::V,płacić,pagar
1343,beherrschen::V,opanować,dominar
1344,ertragen::V,znieść,soportar
