,Concept_ID,mn,el
717,frisch::A,жихүүн,φρέσκος
718,feucht::A,чийгтэй,υγρός
719,nass::A,нойтон,βρεγμένος
720,trocken::A,хатсан,ξηρός
721,trocken::A,хатсан,στεγνός
722,voll::A,дүүрэн,γεμάτος
723,leer::A,хоосон,άδειος
724,offen::A,онгорхой,ανοιχτός
725,geschlossen::A,битүү,κλειστός
726,geschlossen::A,хаалтай,κλειστός
727,sauber::A,цэвэр,καθαρός
728,sauber::A,хиргүй,καθαρός
729,schmutzig::A,бохир,βρώμικος
730,schmutzig::A,бохир,λερωμένος
731,schmutzig::A,хиртэй,βρώμικος
732,schmutzig::A,хиртэй,λερωμένος
733,roh::A,түүхий,ωμός
734,reif::A,болсон,ώριμος
735,lecker::A,амттай,νόστιμος
736,süß::A,амттай,γλυκός
737,süß::A,чихэрлэг,γλυκός
738,bitter::A,гашуун,πικρός
739,sauer::A,эсгэлэн,ξινός
740,hell::A,гэгээн,φωτεινός
741,hell::A,гэрэлтэй,φωτεινός
742,dunkel::A,бараан,σκοτεινός
743,dunkel::A,харанхуй,σκοτεινός
744,schwarz::A,хар,μαύρος
745,schwarz::A,хар,μελανός
746,weiß::A,цагаан,άσπρος
747,rot::A,улаан,κόκκινος
748,gelb::A,шар,κίτρινος
749,blau::A,хөх,μπλε
750,blau::A,хөх,γαλανός
751,blau::A,цэнхэр,μπλε
752,blau::A,цэнхэр,γαλανός
753,grün::A,ногоон,πράσινος
754,grau::A,орог,γκρίζος
755,grau::A,саарал,γκρίζος
756,bunt::A,эрээн,ποικιλόχρωπος
757,billig::A,хямд,φτηνός
758,teuer::A,үнэтэй,ακριβός
759,wertvoll::A,үнэт,πολύτιμος
760,blind::A,сохор,τυφλός
761,taub::A,чих хатуу,κουφός
762,kräftig::A,чийрэг,δυνατός
763,stark::A,хүчтэй,γερός
764,stark::A,чадалтай,γερός
765,schwach::A,сул,αδύνατος
766,fett::A,тарган,παχύς
767,fett::A,голигор,παχύς
768,schlank::A,голшиг,λεπτός
769,schlank::A,голшиг,λυγερός
770,hübsch::A,сайхан,όμορφος
771,hübsch::A,сайхан,χαριτωμένος
772,hübsch::A,хөөрхөн,όμορφος
773,hübsch::A,хөөрхөн,χαριτωμένος
774,böse::A,муу,κακός
775,böse::A,хортой,κακός
776,dumm::A,тэнэг,κουτός
777,dumm::A,тэнэг,ανόητος
778,faul::A,залхуу,τεμπέλης
779,fleißig::A,чармайлтгай,εργατικός
780,geizig::A,харамч,τσιγγούνης
781,klug::A,цэцэн,έξυπνος
782,geschickt::A,дүйтэй,επιδέξιος
783,lieb::A,хайрт,φίλος
784,lieb::A,хайрт,αγαπητός
785,lustig::A,цэнгэлтэй,εύθυμος
786,lustig::A,цэнгэлтэй,χαρούμενος
787,sanft::A,наалинхай,ήπιος
788,hungrig::A,өлөн,πεινασμένος
789,hungrig::A,өлссөн,πεινασμένος
790,krank::A,өвчтэй,άρρωστος
791,nackt::A,нүцгэн,γυμνός
792,traurig::A,гунигт,λυπημένος
793,lebendig::A,амьд,ζωντανός
794,lebendig::A,амьтай,ζωντανός
795,gut::A,сайн,καλός
796,schlecht::A,муу,κακός
797,schlecht::A,өөдгүй,κακός
798,richtig::A,зөв,σωστός
799,richtig::A,зүйтэй,σωστός
800,schlimm::A,муухай,άσχημος
801,wahr::A,үнэн,αληθής
802,wahr::A,үнэн,αληθινός
803,wahr::A,жинхэнэ,αληθής
804,wahr::A,жинхэнэ,αληθινός
805,alt::A,хуучин,παλιός
806,neu::A,шинэ,νέος
807,neu::A,шинэ,καινούργιος
808,ehemalig::A,агсан,παλιός
809,ehemalig::A,байсан,παλιός
810,alt[Lebewesen]::A,өвгөн,γέρος
811,alt[Lebewesen]::A,хижээл,γέρος
812,jung::A,залуу,νέος
813,arm::A,ядуу,φτωχός
814,reich::A,баян,πλούσιος
815,reich::A,баялаг,πλούσιος
816,bekannt::A,танил,γνωστός
817,berühmt::A,цуутай,περίφημος
818,berühmt::A,цуутай,ξακουσμένος
819,berühmt::A,алдартай,περίφημος
820,berühmt::A,алдартай,ξακουσμένος
821,fremd::A,харь,ξένος
822,fremd::A,гадаад,ξένος
823,verschieden::A,ондоо,διαφορετικός
824,verschieden::A,янз янзын,διαφορετικός
825,nah::A,ойрын,κοντινός
826,nah::A,дөтийн,κοντινός
827,fern::A,холын,μακριά
828,linker::A,буруу,αριστερός
829,rechter::A,баруун,δεξιός
830,anderer::A,өөр,άλλος
831,anderer::A,нөгөө,άλλος
832,erster::A,нэгдэх,πρώτος
833,erster::A,нэгдүгээр,πρώτος
834,zweiter::A,хоёрдугаар,δεύτερος
835,dritter::A,гуравдугаар,τρίτος
836,letzter::A,сүүлийн,τελευταίος
837,allein::ADV,ганцаараа,μόνος
838,auf einmal::ADV,нэгмөсөн,εφάπαξ
839,zusammen::ADV,цуг,μαζί
840,zusammen::ADV,хамт,μαζί
841,lange::ADV,удаан,πολύν καιρό
842,plötzlich::ADV,гэнэт,έξαφνα
843,sofort::ADV,дороо,αμέσως
844,später::ADV,дараа,αργότερα
845,jetzt::ADV,өнөө,τώρα
846,heute::ADV,өнөө,σήμερα
847,heute::ADV,өнөөдөр,σήμερα
848,morgen::ADV,маргааш,αύριο
849,morgen::ADV,маргаадар,αύριο
850,bald::ADV,түргэн,σε λίγο
851,bald::ADV,түргэн,εντός ολίγου
852,bald::ADV,удахгүй,σε λίγο
853,bald::ADV,удахгүй,εντός ολίγου
854,dann::ADV,хожим,ύστερα
855,dann::ADV,тэгээд,ύστερα
856,gestern::ADV,өчигдөр,χτες
857,einst::ADV,нэг,ποτέ
858,einst::ADV,нэг,άλλοτε
859,damals::ADV,тэгэхэд,τότε
860,danach::ADV,тэгээд,μετά
861,danach::ADV,тэгээд,ύστερα
862,danach::ADV,дараа нь,μετά
863,danach::ADV,дараа нь,ύστερα
864,vorher::ADV,урьд,πριν
865,vorher::ADV,урьд,προηγουμένως
866,zuerst::ADV,анх,πρώτα
867,zuerst::ADV,эхлээд,πρώτα
868,einmal::ADV,нэг удаа,μία φορά
869,manchmal::ADV,хааяа,κάποτε
870,manchmal::ADV,заримдаа,κάποτε
871,oft::ADV,олонтоо,συχνά
872,oft::ADV,олонтоо,πολλές φορές
873,immer::ADV,байнга,πάντα
874,immer::ADV,байнга,πάντοτε
875,niemals::ADV,хэзээ ч,ποτέ
876,niemals::ADV,хэдийд ч,ποτέ
877,hier::ADV,энд,εδώ
878,hierhin::ADV,нааш,εδώ
879,von hier::ADV,эндээс,από δω
880,dort::ADV,тэнд,εκεί
881,dorthin::ADV,тийш,προς τα κει
882,geradeaus::ADV,шулуун,κατευθείαν
883,vorwärts::ADV,урагшаа,εμπρός
884,rückwärts::ADV,буцаан,πίσω
885,rückwärts::ADV,сөөргөө,πίσω
886,zurück::ADV,буцаж,πίσω
887,zurück::ADV,гэдрэг,πίσω
888,unten::ADV,дор,κάτω
889,hinab::ADV,уруу,προς τα κάτω
890,oben::ADV,дээр,πάνω
891,oben::ADV,дээр,επάνω
892,hinauf::ADV,өөд,προς τα πάνω
893,hinauf::ADV,дээш,προς τα πάνω
894,überall::ADV,хааяагүй,παντού
895,überall::ADV,энд тэндгүй,παντού
896,nicht::ADV,эс,δεν
897,nicht::ADV,-гүй,δεν
898,ein wenig::ADV,жаахан,λιγάκι
899,kaum::ADV,арай,μόλις
900,kaum::ADV,арай гэж,μόλις
901,sehr::ADV,тун,πολύ
902,so::ADV,тэгж,έτσι
903,so::ADV,ингээд,έτσι
904,noch::ADV,дахин,ακόμα
905,noch::ADV,дахиад,ακόμα
906,nur::ADV,зөвхөн,μόνο
907,nur::ADV,гагцхүү,μόνο
908,schon::ADV,нэгэнт,ήδη
909,schon::ADV,нэгэнт,κιόλας
910,wieder::ADV,дахин,ξανά
911,wieder::ADV,дахиад,ξανά
912,vergebens::ADV,хий,μάταια
913,vor::PRP,өмнө,μπροστά σε
914,vor::PRP,өмнө,μπροστά από
915,hinter::PRP,ард,πίσω από 
916,unter::PRP,доор,υπό
917,unter::PRP,доор,κάτω από
918,durch::PRP,дундуур,διά
919,durch::PRP,дундуур,διά μέσου
920,neben::PRP,хажууд,δίπλα σε
921,zwischen::PRP,завсар,μεταξύ
922,zwischen::PRP,завсар,ανάμεσα σε
923,zwischen::PRP,хооронд,μεταξύ
924,zwischen::PRP,хооронд,ανάμεσα σε
925,wegen::PRP,төлөө,για
926,wegen::PRP,төлөө,λόγω
927,wegen::PRP,дээрээс,για
928,wegen::PRP,дээрээс,λόγω
929,dies::PRN,энэ,αυτό
930,das::PRN,тэр,το
931,alles::PRN,цөм,όλα
932,alles::PRN,бүгд,όλα
933,ich::PRN,би,εγώ
934,du::PRN,чи,σύ
935,du::PRN,чи,εσύ
936,er::PRN,тэр,αυτός
937,er::PRN,тэр хүн,αυτός
938,wir::PRN,бид,εμείς
939,ihr::PRN,та нар,εσείς
940,sie::PRN,тэд,αυτοί
941,was::FPRN,юу,τι
942,wer::FPRN,хэн,ποιος
943,wo::FADV,хаа,πού
944,wo::FADV,хаана,πού
945,wohin::FADV,хааш,πού
946,wohin::FADV,хааш,για πού
947,wohin::FADV,хаана,πού
948,wohin::FADV,хаана,για πού
949,wie::FADV,яаж,πώς
950,wie::FADV,хэрхэн,πώς
951,warum::FADV,юунд,γιατί
952,warum::FADV,яагаад,γιατί
953,wieviel::FNUM,хэдий,πόσος
954,wieviel::FNUM,хэд,πόσος
955,eins::NUM,нэг,ένα
956,zwei::NUM,хоёр,δύο
957,drei::NUM,гурав,τρία
958,drei::NUM,гурав,τρεις
959,vier::NUM,дөрөв,τέσσερα
960,vier::NUM,дөрөв,τέσσερις
961,fünf::NUM,тав,πέντε
962,sechs::NUM,зургаа,έξι
963,sieben::NUM,долоо,εφτά
964,acht::NUM,найм,οχτώ
965,neun::NUM,ес,εννιά
966,zehn::NUM,арав,δέκα
967,elf::NUM,арван нэг,έντεκα
968,zwölf::NUM,арван хоёр,δώδεκα
969,zwanzig::NUM,хорь,είκοσι
970,dreißig::NUM,гуч,τριάντα
971,vierzig::NUM,дөч,σαράντα
972,fünfzig::NUM,тавь,πενήντα
973,sechzig::NUM,жар,εξήντα
974,siebzig::NUM,дал,εβδομήντα
975,achtzig::NUM,ная,ογδόντα
976,neunzig::NUM,ер,ενενήντα
977,hundert::NUM,зуу,εκατό
978,tausend::NUM,мянга,χίλιοι
979,und::CNJ,ч,και
980,und::CNJ,болон,και
981,oder::CNJ,буюу,ή
982,stehen::V,зогсох,στέκομαι
983,stehen::V,зогсох,είμαι όρθιος
984,sitzen::V,суух,κάθομαι
985,liegen::V,хэвтэх,είμαι ξαπλωμένος
986,hängen::V,өлгөөтэй байх,κρέμομαι
987,hängen::V,дүүжлээтэй байх,κρέμομαι
988,werden::V,болох,γίνομαι
989,passieren::V,тохиох,συμβαίνω
990,beginnen::V,эхлэх,αρχίζω
991,enden::V,дүүрэх,τελειώνω
992,wechseln::V,хувирах,αλλάζω
993,aufgehen[Sonne]::V,мандах,βγαίνω
994,aufgehen[Sonne]::V,мандах,ανατέλλω
995,untergehen[Sonne]::V,жаргах,δύω
996,untergehen[Sonne]::V,жаргах,βασιλεύω
997,scheinen[Sonne]::V,гэрэлтэх,λάμπω
998,donnern::V,дуугарах,βροντώ
999,wehen::V,салхилах,φυσώ
1000,wehen::V,хөөрөгдөх,φυσώ
1001,strömen::V,гүйх,ρέω
1002,strömen::V,гүйх,τρέχω
1003,strömen::V,урсах,ρέω
1004,strömen::V,урсах,τρέχω
1005,fließen::V,урсах,ρέω
1006,sich drehen::V,эргэлдэх,γυρίζω
1007,sich drehen::V,эргэлдэх,στρέφομαι
1008,schwanken::V,хэлбэлзэх,ταλαντεύομαι
1009,schwingen::V,ганхах,αιωρούμαι
1010,schwingen::V,ганхах,ταλαντεύομαι
1011,schwingen::V,хэлбэлзэх,αιωρούμαι
1012,schwingen::V,хэлбэлзэх,ταλαντεύομαι
1013,fallen::V,унах,πέφτω
1014,brennen::V,шатах,καίω
1015,rauchen::V,баагих,καπνίζω
1016,regnen::V,бороо орно,βρέχω
1017,gefrieren::V,хөлдөх,παγώνω
1018,tauen::V,хайлах,λειώνω
1019,schmelzen::V,уярах,λειώνω
1020,trocknen::V,хатах,στεγνώνω
1021,sieden::V,буцлах,βράζω
1022,sieden::V,даргилах,βράζω
1023,faulen::V,үжрэх,σαπίζω
1024,faulen::V,өмхийрөх,σαπίζω
1025,verfaulen::V,бээх,σαπίζω
1026,verfaulen::V,өгрөх,σαπίζω
1027,reißen::V,цуурах,σχίζω
1028,versinken::V,живэх,βουλιάζω
1029,versinken::V,живэх,βυθίζομαι
1030,vergehen::V,нөгчих,περνώ
1031,vergehen::V,өнгөрөх,περνώ
1032,erscheinen::V,гарах,εμφανίζομαι
1033,erscheinen::V,бултайх,εμφανίζομαι
1034,verschwinden::V,далд орох,χάνομαι
1035,verschwinden::V,далд орох,εξαφανίζομαι
1036,verschwinden::V,алга болох,χάνομαι
1037,verschwinden::V,алга болох,εξαφανίζομαι
1038,sinken::V,татрах,κατεβαίνω
1039,sinken::V,доошлох,κατεβαίνω
1040,abnehmen::V,багасах,μειώνομαι 
1041,abnehmen::V,хорогдох,μειώνομαι 
1042,zunehmen::V,ихсэх,αυξάνω
1043,zunehmen::V,ихсэх,μεγαλώνω
1044,steigen::V,нэмэгдэх,ανεβαίνω
1045,wachsen::V,өсөх,μεγαλώνω
1046,wachsen::V,ургах,μεγαλώνω
1047,glänzen::V,гилгэнэх,γυαλίζω
1048,glänzen::V,гилбэгнэх,γυαλίζω
1049,funkeln::V,гялжах,αστράφτω
1050,funkeln::V,гялжах,σπιθοβολώ
1051,funkeln::V,гялалзах,αστράφτω
1052,funkeln::V,гялалзах,σπιθοβολώ
1053,lärmen::V,шуугих,θορυβώ
1054,läuten::V,цохих,χτυπώ 
1055,klingeln::V,хонхдох,κουδουνίζω
1056,klingeln::V,дуугарах,κουδουνίζω
1057,klirren::V,хангир жингэр хийх,κουδουνίζω
1058,brausen::V,бургилах,βουΐζω
1059,rauschen::V,сэржигнэх,βουΐζω
1060,klingen::V,хангинах,ηχώ
1061,bellen::V,хуцах,γαυγίζω
1062,heulen::V,улих,ουρλιάζω
1063,blasen::V,үлзэх,φυσώ
1064,pfeifen::V,исгэрэх,σφυρίζω
1065,schreien::V,хашгирах,κραυγάζω
1066,stöhnen::V,ёолох,βογγώ
1067,stöhnen::V,гэнгэнэх,βογγώ
1068,zittern::V,дагжих,τρέμω
1069,leben::V,амьдрах,ζω
1070,geboren werden::V,төрөх,γεννιέμαι
1071,atmen::V,амьсгалах,αναπνέω
1072,trinken::V,уух,πίνω
1073,essen::V,идэх,τρώω
1074,schlucken::V,залгих,καταπίνω
1075,müde werden::V,ядрах,κουράζομαι
1076,einschlafen::V,унтчих,αποκοιμιέμαι
1077,schlafen::V,унтах,κοιμάμαι
1078,aufwachen::V,сэрэх,ξυπνώ
1079,aufstehen::V,босох,σηκώνομαι
1080,sich erholen::V,амрах,ξεκουράζομαι
1081,krank werden::V,өвдөж эхлэх,αρρωσταίνω
1082,krank sein::V,өвдөх,ασθενώ
1083,schmerzen::V,өвдөх,πονώ
1084,schmerzen::V,шархирах,πονώ
1085,husten::V,ханиах,βήχω
1086,genesen::V,засрах,θεραπεύομαι
1087,sterben::V,үхэх,πεθαίνω
1088,sterben::V,нас барах,πεθαίνω
1089,umkommen::V,үхэх,πεθαίνω
1090,sich bewegen::V,хөдлөх,κουνιέμαι
1091,sich rühren::V,хөдлөх,σαλεύω
1092,sich erheben::V,босох,επαναστατώ
1093,sich setzen::V,суух,κάθομαι
1094,hinfallen::V,ойчих,πέφτω κάτω
1095,laufen::V,явган явах,τρέχω
1096,schreiten::V,алхах,βαδίζω
1097,spazierengehen::V,зугаалах,κάνω βόλτα
1098,spazierengehen::V,зугаалах,πηγαίνω περίπατο
1099,eilen::V,хурдлах,σπεύδω
1100,sich beeilen::V,яарах,βιάζομαι
1101,sich beeilen::V,шамдах,βιάζομαι
1102,sausen::V,давхих,τρέχω γρήγορα
1103,rennen::V,гүйх,τρέχω
1104,springen::V,харайх,πηδώ
1105,springen::V,дэвхрэх,πηδώ
1106,klettern::V,авирах,σκαρφαλώνω
1107,schaukeln::V,ганхалзах,κουνιέμαι
1108,kriechen::V,мөлхөх,έρπω
1109,kriechen::V,мөлхөх,σέρνομαι
1110,schwimmen::V,сэлэх,κολυμπώ
1111,tauchen::V,шунгах,βουτώ
1112,rudern::V,сэлүүрдэх,κωπηλατώ
1113,fahren::V,явах,πηγαίνω
1114,fliegen::V,нисэх,πετώ
1115,gehen::V,явах,βαδίζω
1116,gehen::V,явах,πηγαίνω
1117,weggehen::V,явах,φεύγω
1118,abfahren::V,одох,ξεκινώ
1119,abfahren::V,одох,αναχωρώ
1120,abfahren::V,хөдлөх,ξεκινώ
1121,abfahren::V,хөдлөх,αναχωρώ
1122,anhalten::V,зогсох,σταματώ
1123,hineingehen::V,орох,μπαίνω
1124,eintreten::V,орох,μπαίνω
1125,eintreten::V,орох,εισέρχομαι
1126,kommen::V,ирэх,έρχομαι
1127,ankommen::V,хүрэх,φτάνω
1128,zurückkommen::V,харих,επιστρέφω
1129,zurückkommen::V,буцаж ирэх,επιστρέφω
1130,bleiben::V,үлдэх,μένω
1131,warten::V,хүлээх,περιμένω
1132,erwarten::V,хүлээх,αναμένω
1133,erwarten::V,хүлээх,περιμένω
1134,suchen::V,эрэх,ψάχνω
1135,suchen::V,бэдрэх,ψάχνω
1136,finden::V,олох,βρίσκω
1137,versuchen::V,оролдох,προσπαθώ
1138,vorbereiten::V,бэлтгэх,προετοιμάζω
1139,lieben::V,янаглах,αγαπώ
1140,mögen::V,таалах,μου αρέσει
1141,lachen::V,инээх,γελώ
1142,rühren::V,сэтгэл уяруулах,συγκινώ
1143,weinen::V,уйлах,κλαίω
1144,schimpfen::V,хараах,βρίζω
1145,sich ärgern::V,уурлах,θυμώνω
1146,sich fürchten::V,айх,φοβάμαι
1147,fürchten::V,айх,φοβάμαι
1148,fliehen::V,зугтах,φεύγω
1149,fliehen::V,гүйж очих,φεύγω
1150,flüchten::V,оргох,δραπετεύω
1151,sehen::V,үзэх,βλέπω
1152,anschauen::V,харах,κοιτάζω
1153,ansehen::V,харах,βλέπω
1154,hören::V,дуулах,ακούω
1155,zuhören::V,чагнах,ακούω
1156,probieren::V,амсаж үзэх,δοκιμάζω
1157,riechen::V,үнэрлэх,μυρίζω
1158,riechen::V,үнэрлэх,οσφραίνομαι
1159,fühlen::V,мэдрэх,αισθάνομαι
1160,scheinen::V,шиг үзэгдэх,φαίνομαι
1161,zu sehen sein::V,үзэгдэх,φαίνομαι
1162,zu sehen sein::V,харагдах,φαίνομαι
1163,vernehmen::V,дуулах,ακούω
1164,vernehmen::V,дуулах,μαθαίνω
1165,frieren::V,даарах,κρυώνω
1166,tun::V,хийх,κάνω
1167,tun::V,үйлдэх,κάνω
1168,können::V,болох,ξέρω
1169,können::V,болох,μπορώ
1170,wollen::V,хүсэх,θέλω
1171,anfangen::V,эхлэх,αρχίζω
1172,beenden::V,дуусгах,τελειώνω
1173,aufhören::V,болих,παύω
1174,aufhören::V,зогсох,παύω
1175,gelingen::V,бүтэх,πετυχαίνω
1176,geraten::V,илрэх,γίνομαι
1177,öffnen::V,нээх,ανοίγω
1178,öffnen::V,тайлах,ανοίγω
1179,schließen::V,хаах,κλείνω
1180,stellen::V,тавих,θέτω
1181,stellen::V,босгох,θέτω
1182,setzen::V,суулгах,θέτω
1183,legen::V,хийх,θέτω
1184,legen::V,тавих,θέτω
1185,berühren::V,шүргэх,εγγίζω
1186,verbinden::V,залгах,συνδέω
1187,bedecken::V,бүрэх,σκεπάζω
1188,aufhängen::V,өлгөх,κρεμώ
1189,aufhängen::V,дүүжлэх,κρεμώ
1190,anzünden::V,асаах,ανάβω
1191,anzünden::V,ноцоох,ανάβω
1192,aufheben::V,өргөх,σηκώνω
1193,zurücklassen::V,орхих,εγκαταλείπω
1194,zurücklassen::V,үлдээх,εγκαταλείπω
1195,verlieren::V,гээх,χάνω
1196,fallen lassen::V,унагах,αφήνω να πέσει
1197,machen::V,хийх,κάνω
1198,machen::V,хийх,φτιάχνω
1199,machen::V,гаргах,κάνω
1200,machen::V,гаргах,φτιάχνω
1201,herstellen::V,бүтээх,κατασκευάζω
1202,bauen::V,барих,χτίζω
1203,bauen::V,барих,οικοδομώ
1204,reparieren::V,засах,επισκευάζω
1205,reparieren::V,засах,επιδιορθώνω
1206,reparieren::V,сэлбэх,επισκευάζω
1207,reparieren::V,сэлбэх,επιδιορθώνω
1208,verbessern::V,засах,βελτιώνω
1209,verbessern::V,засах,καλυτερεύω
1210,verbessern::V,сайжруулах,βελτιώνω
1211,verbessern::V,сайжруулах,καλυτερεύω
1212,ändern::V,өөрчлөх,αλλάζω
1213,graben::V,малтах,σκάβω
1214,beugen::V,бөгтийлгөх,λυγίζω
1215,biegen::V,матах,κάμπτω
1216,biegen::V,муруйлгах,κάμπτω
1217,drehen::V,эргүүлэх,στρέφω
1218,wenden::V,эргүүлэх,γυρίζω
1219,umdrehen::V,хөрвүүлэх,γυρίζω
1220,heben::V,өргөх,υψώνω
1221,heben::V,өргөх,σηκώνω
1222,hochheben::V,өргөх,υψώνω
1223,hochheben::V,өргөх,σηκώνω
1224,ergreifen::V,атгах,πιάνω
1225,ergreifen::V,атгах,αρπάζω
1226,halten::V,барих,βαστώ
1227,drücken::V,дарах,πιέζω
1228,schieben::V,түлхэх,σπρώχνω
1229,kratzen::V,хусах,γρατσουνίζω
1230,kratzen::V,маажих,γρατσουνίζω
1231,lecken::V,долоох,γλείφω
1232,beißen::V,зуух,δαγκάνω
1233,beißen::V,хазах,δαγκάνω
1234,abreißen::V,таслах,κόβω
1235,abreißen::V,таслах,σχίζω
1236,abschneiden::V,тайрах,αποκόπτω
1237,binden::V,боох,δένω
1238,binden::V,хүлэх,δένω
1239,stecken::V,шаах,χώνω
1240,stecken::V,шигтгэх,χώνω
1241,brechen::V,хугалах,σπάζω
1242,klopfen::V,цохих,χτυπώ
1243,klopfen::V,цохих,τινάζω
1244,klopfen::V,тогших,χτυπώ
1245,klopfen::V,тогших,τινάζω
1246,hauen::V,дэлдэх,χτυπώ
1247,kleben::V,наах,κολλώ
1248,reiben::V,нухах,τρίβω
1249,reiben::V,нидчих,τρίβω
1250,streichen::V,нялах,αλείφω
1251,streichen::V,түрхэх,αλείφω
1252,schleifen::V,билүүдэх,ακονίζω
1253,schleifen::V,гуранздах,ακονίζω
1254,schneiden::V,огтлох,κόβω
1255,rütteln::V,холхнулах,σείω
1256,rütteln::V,холхнулах,τινάζω
1257,schütteln::V,сэгсрэх,σείω
1258,schütteln::V,сэгсрэх,κουνώ
1259,schwenken::V,дэвэх,κουνώ
1260,schwenken::V,даллах,κουνώ
1261,schütten::V,цутгах,χύνω
1262,schütten::V,аягалах,χύνω
1263,füllen::V,дүүргэх,γεμίζω
1264,einwickeln::V,боох,τυλίγω
1265,einwickeln::V,ороох,τυλίγω
1266,tragen::V,авчрах,φέρνω
1267,schleppen::V,чирэх,κουβαλώ
1268,ziehen::V,татах,τραβώ
1269,aufbewahren::V,хадгалах,φυλάω
1270,werfen::V,хаях,ρίχνω
1271,werfen::V,шидэх,ρίχνω
1272,fangen::V,барих,πιάνω
1273,packen::V,шүүрэх,τσακώνω
1274,verstecken::V,нуух,κρύβω
1275,teilen::V,хуваах,μερίζω
1276,schicken::V,илгээх,στέλνω
1277,schicken::V,явуулах,στέλνω
1278,bringen::V,авчрах,φέρνω
1279,bringen::V,аваачих,φέρνω
1280,hinzufügen::V,нэмэх,προσθέτω
1281,bekommen::V,хүлээн авах,προσκομίζω
1282,erhalten::V,хүлээн авах,παίρνω
1283,erhalten::V,хүлээн авах,λαμβάνω
1284,nehmen::V,авах,πιάνω
1285,nehmen::V,авах,παίρνω
1286,wählen::V,сонгох,εκλέγω
1287,auswählen::V,шилэх,διαλέγω
1288,bewahren::V,гамнах,διατηρώ
1289,behindern::V,саад хийх,εμποδίζω
1290,behindern::V,тотгор болох,εμποδίζω
1291,verderben::V,эвдэх,χαλώ
1292,beschädigen::V,гэмтээх,ζημιώνω
1293,zerbrechen::V,хагалах,σπάζω
1294,zerbrechen::V,хага цохих,σπάζω
1295,zerreißen::V,урах,σχίζω
1296,zerstören::V,эвдэх,καταστρέφω
1297,zerstören::V,сүйтгэх,καταστρέφω
1298,verbrennen::V,шатаах,καίω
1299,geben::V,өгөх,δίνω
1300,reichen::V,өгөх,δίνω
1301,reichen::V,дамжуулах,δίνω
1302,schenken::V,бэлэглэх,χαρίζω
1303,versprechen::V,амлах,υπόσχομαι
1304,wünschen::V,ерөөх,εύχομαι
1305,loben::V,магтах,επαινώ
1306,loben::V,сайшаах,επαινώ
1307,küssen::V,озох,φιλώ
1308,küssen::V,үнсэх,φιλώ
1309,wiegen::V,бүүвэйлэх,κουνώ
1310,wiegen::V,бүүвэйлэх,νανουρίζω
1311,zudecken::V,хучих,σκεπάζω
1312,zudecken::V,бүтээх,σκεπάζω
1313,wecken::V,сэрээх,ξυπνώ
1314,zeigen::V,үзүүлэх,δείχνω
1315,führen::V,хөтлөх,οδηγώ
1316,lehren::V,заах,διδάσκω
1317,unterrichten::V,сургах,διδάσκω
1318,aufziehen::V,өсгөх,ανατρέφω
1319,aufziehen::V,хүмүүжүүлэх,ανατρέφω
1320,leiten::V,удирдах,ηγούμαι
1321,leiten::V,удирдах,διευθύνω
1322,antreiben::V,шамдуулах,σπρώχνω
1323,antreiben::V,шамдуулах,παρακινώ
1324,lassen::V,-уулах,αφήνω
1325,einladen::V,залах,προσκαλώ
1326,vereinigen::V,нэгтгэх,ενώνω
1327,vereinigen::V,хамтруулах,ενώνω
1328,besuchen::V,зочлох,επισκέπτομαι
1329,treffen::V,учрах,συναντώ
1330,treffen::V,дайралдах,συναντώ
1331,sich versammeln::V,хуралдах,μαζεύομαι
1332,spielen::V,наадах,παίζω
1333,singen::V,дуулах,τραγουδώ
1334,tanzen::V,бүжиглэх,χορεύω
1335,sich trennen::V,салах,αποχωρίζομαι
1336,verlassen::V,хаях,εγκαταλείπω
1337,retten::V,гэтэлгэх,σώζω
1338,bewachen::V,сахих,φρουρώ
1339,schützen::V,хамгаалах,προστατεύω
1340,verteidigen::V,хамгаалах,υπερασπίζω
1341,sich schlagen::V,зодолдох,χτυπιέμαι
1342,schießen::V,харвах,πυροβολώ
1343,schießen::V,буу буудах,πυροβολώ
1344,siegen::V,ялах,νικώ
1345,ärgern::V,уурлуулах,τσαντίζω
1346,ärgern::V,уур хүргэх,τσαντίζω
1347,schlagen::V,цохих,χτυπώ
1348,treten::V,өшиглөх,κλοτσώ
1349,stechen::V,хатгах,τρυπώ
1350,stoßen::V,ёврох,ωθώ
1351,stoßen::V,ёврох,σπρώχνω
1352,stoßen::V,нудрах,ωθώ
1353,stoßen::V,нудрах,σπρώχνω
1354,stehlen::V,хулгайлах,κλέβω
1355,stören::V,саад болох,διαταράσσω
1356,belästigen::V,зовоох,ενοχλώ
1357,belästigen::V,амраахгүй байх,ενοχλώ
1358,verbergen::V,нуух,κρύβω
1359,verbergen::V,далдлах,κρύβω
1360,täuschen::V,мэхлэх,παραπλανώ
1361,betrügen::V,хуурах,απατώ
1362,töten::V,алах,σκοτώνω
1363,töten::V,алах,θανατώνω
1364,wohnen::V,суух,μένω
1365,wohnen::V,суух,κατοικώ
1366,wohnen::V,амьдрах,μένω
1367,wohnen::V,амьдрах,κατοικώ
1368,arbeiten::V,ажиллах,δουλεύω
1369,arbeiten::V,ажиллах,εργάζομαι
1370,arbeiten::V,хөдөлмөрлөх,δουλεύω
1371,arbeiten::V,хөдөлмөрлөх,εργάζομαι
