,Concept_ID,pl,ady
692,einst::ADV,niegdyś,зэгорэ́м
693,damals::ADV,wtedy,армэ
694,damals::ADV,wtedy,ащыгъум
695,damals::ADV,wówczas,армэ
696,damals::ADV,wówczas,ащыгъум
697,danach::ADV,następnie,нэужым
698,vorher::ADV,przedtem,нахьыпэм
699,zuerst::ADV,naprzód,
700,zuerst::ADV,najpierw,
701,einmal::ADV,raz,зэ
702,manchmal::ADV,czasem,
703,oft::ADV,często,бэрэ
704,immer::ADV,zawsze,ренэ́у
705,niemals::ADV,nigdy,
706,hier::ADV,tu,
707,hier::ADV,tutaj,
708,hierhin::ADV,tu,
709,von hier::ADV,stąd,
710,dort::ADV,tam,модэ
711,dorthin::ADV,tam,модэ́
712,geradeaus::ADV,prosto,занкӏэу
713,vorwärts::ADV,naprzód,ыпэкӏэ
714,rückwärts::ADV,wstecz,ыужыкӏэ́
715,zurück::ADV,z powrotem,ыужыкӏэ́
716,unten::ADV,u dołu,ычӏэкӏэ́
717,unten::ADV,na dole,ычӏэкӏэ́
718,hinab::ADV,na_dół,ычӏэгъы́
719,hinab::ADV,na_dół,ычӏэкӏэ́
720,hinab::ADV,w_dół,ычӏэгъы́
721,hinab::ADV,w_dół,ычӏэкӏэ́
722,oben::ADV,w górze,ышъхьагъы
723,oben::ADV,na górze,ышъхьагъы
724,hinauf::ADV,w górę,ышъхьагъыкӏэ
725,hinauf::ADV,na górę,ышъхьагъыкӏэ
726,überall::ADV,wszędzie,тыди́
727,überall::ADV,wszędzie,тыдэкӏи́
728,nicht::ADV,nie,-п
729,nicht::ADV,nie,мы-
730,ein wenig::ADV,trochę,тӏэкӏу
731,kaum::ADV,ledwie,къоды́й
732,kaum::ADV,prawie nie,къоды́й
733,sehr::ADV,bardzo,дэд
734,so::ADV,tak,ащ фэд
735,so::ADV,tak,мыщ фэд
736,so::ADV,tak,джащ фэд
737,noch::ADV,jeszcze,джыри
738,nur::ADV,tylko,ныӏэ́п
739,schon::ADV,już,
740,wieder::ADV,znów,джыри
741,wieder::ADV,znowu,джыри
742,vergebens::ADV,na próżno,пкӏэнчъэ́у
743,vor::PRP,przed,пашъхьэ́
744,hinter::PRP,za,кӏы́б
745,unter::PRP,pod,чӏэ-
746,durch::PRP,przez,пхыры-
747,neben::PRP,obok,дэжь
748,zwischen::PRP,między,азыфа́гу
749,wegen::PRP,z powodu,къы-
750,dies::PRN,to,ар
751,das::PRN,to,а
752,das::PRN,to,мо
753,alles::PRN,wszystko,зэкӏэ́
754,ich::PRN,ja,сэ
755,du::PRN,ty,о
756,er::PRN,on,ар
757,wir::PRN,my,тэ
758,ihr::PRN,wy,шъо
759,sie::PRN,oni,ахэр
760,was::FPRN,co,сыд
761,wer::FPRN,kto,хэт
762,wo::FADV,gdzie,тыдэ́
763,wohin::FADV,dokąd,тыдэ́
764,wie::FADV,jak,сыдэущтэ́у
765,warum::FADV,dlaczego,сыд пае́
766,wieviel::FNUM,ile,тхьапш
767,wieviel::FNUM,ile,сыд фэди́з
768,eins::NUM,jeden,зы
769,zwei::NUM,dwa,тӏу
770,drei::NUM,trzy,щы
771,vier::NUM,cztery,плӏы
772,fünf::NUM,pięć,тфы
773,sechs::NUM,sześć,хы
774,sieben::NUM,siedem,блы
775,acht::NUM,osiem,и
776,neun::NUM,dziewięć,бгъу
777,zehn::NUM,dziesięć,пшӏы
778,elf::NUM,jedenaście,пшӏыкӏузы́
779,zwölf::NUM,dwanaście,пшӏыкӏутӏу
780,zwanzig::NUM,dwadzieścia,тӏокӏы́
781,dreißig::NUM,trzydzieści,щэкӏы
782,vierzig::NUM,czterdzieści,тӏокӏи́тӏу
783,fünfzig::NUM,pięćdziesiąt,шъэны́ыкъу
784,sechzig::NUM,sześćdziesiąt,тӏокӏи́щ
785,siebzig::NUM,siedemdziesiąt,тӏокӏищырэ́ пшӏырэ́
786,achtzig::NUM,osiemdziesiąt,тӏокӏи́пӏ
787,neunzig::NUM,dziewięćdziesiąt,тӏокӏиилӏырэ́ пшӏырэ́
788,hundert::NUM,sto,шъэ
789,tausend::NUM,tysiąc,мин
790,und::CNJ,i,ыкӏи
791,oder::CNJ,lub,е
792,oder::CNJ,albo,е
793,stehen::V,stać,ущытын
794,stehen::V,stać,умыхъыен
795,sitzen::V,siedzieć,уисын
796,sitzen::V,siedzieć,утесын
797,liegen::V,leżeć,телъы́н
798,hängen::V,wisieć,къыщылэлын
799,hängen::V,wisieć,къыщылэлын щыгъын быхъур
800,werden::V,zostać,хъун
801,werden::V,stać się,хъун
802,passieren::V,dziać się,къэхъун
803,passieren::V,zdarzyć się,къэхъун
804,beginnen::V,zacząć się,къежьэн
805,beginnen::V,zacząć się,къыублэн
806,enden::V,kończyć się,ухы́н
807,wechseln::V,zmienić się,зэхъожьы́н
808,aufgehen[Sonne]::V,wzejść,къыкъокӏы́н
809,untergehen[Sonne]::V,zajść,къохьан
810,scheinen[Sonne]::V,świecić,къепсыи
811,donnern::V,grzmieć,гъогъон
812,wehen::V,wiać,епщэ́н
813,strömen::V,płynąć,чъэн
814,strömen::V,lać się,чъэн
815,fließen::V,ciec,чъэн
816,fließen::V,płynąć,чъэн
817,sich drehen::V,obracać się,зыгъэчэрэгъу́н
818,schwanken::V,chwiać się,хъые́н
819,schwingen::V,wahać się,зыгъэхъые́н
820,fallen::V,padać,къефэхы́н
821,brennen::V,palić się,стын
822,rauchen::V,dymić,ӏугъо къикӏын
823,rauchen::V,dymić się,ӏугъо къикӏын
824,regnen::V,padać,къещхы́н
825,gefrieren::V,zamarznąć,дыкъын
826,tauen::V,tajać,жъун
827,schmelzen::V,topnieć,ткӏун
828,trocknen::V,schnąć,гъушъы́н
829,trocknen::V,schnąć,чъэпхъу́н
830,sieden::V,wrzeć,жъон
831,sieden::V,kipieć,жъон
832,faulen::V,gnić,шъун
833,verfaulen::V,zgnić,шъун
834,reißen::V,urywać się,зэӏэтхъы́н
835,versinken::V,tonąć,чӏихьан
836,vergehen::V,przechodzić,блэкӏы́н
837,erscheinen::V,zjawiać się,къэлъэгъон
838,verschwinden::V,zniknąć,кӏодыжьы́н
839,sinken::V,spadać,
840,abnehmen::V,spadać,къыкӏичын
841,zunehmen::V,wzrosnąć,хэхъо́н
842,steigen::V,wzrastać,къежьэн
843,wachsen::V,rosnąć,хэхъо́н
844,wachsen::V,rosnąć,къэкӏы́н
845,glänzen::V,błyszczeć,цӏыу́н
846,funkeln::V,zabłyszczeć,жъыу́н
847,lärmen::V,hałasować,бырсыры́н
848,läuten::V,dzwonić,теон
849,klingeln::V,dzwonić,теон
850,klirren::V,brzęczeć,
851,brausen::V,huczeć,шъуин
852,rauschen::V,szumieć,макъэ гъэӏун
853,rauschen::V,szeleścić,макъэ гъэӏун
854,klingen::V,brzmieć,къыхэӏукӏын
855,klingen::V,dźwięczeć,къыхэӏукӏын
856,bellen::V,szczekać,хьакъу́н
857,heulen::V,wyć,быун
858,blasen::V,dmuchnąć,епщэ́н
859,pfeifen::V,gwizdać,шъуин
860,schreien::V,krzyczeć,куо́н
861,schreien::V,krzyczeć,кӏыи́н
862,stöhnen::V,stękać,щэӏун
863,zittern::V,drżeć,кӏэзэзын
864,leben::V,żyć,псэу́н
865,geboren werden::V,urodzić się,къэхъун
866,atmen::V,oddychać,жьы къэщэ́н
867,trinken::V,pić,ешъо́н
868,essen::V,jeść,шхын
869,schlucken::V,połknąć,бдырыин
870,müde werden::V,zmęczyć się,пшъын
871,einschlafen::V,zasnąć,хэчъыен
872,schlafen::V,spać,чъые́н
873,aufwachen::V,obudzić się,къэущы́н
874,aufstehen::V,wstać,уцу́н
875,sich erholen::V,wypoczywać,зыгъэпсэфын
876,krank werden::V,zachorować,сымаджэ́ хъун
877,krank sein::V,chorować,сымэджэ́н
878,schmerzen::V,boleć,сымэджэ́н
879,husten::V,kaszlać,пскэ́н
880,genesen::V,wyzdrowieć,хъужьын
881,sterben::V,umrzeć,лӏэн
882,umkommen::V,zginąć,хэкӏодэн
883,sich bewegen::V,poruszać się,хъые́н
884,sich rühren::V,ruszyć się,хъые́н
885,sich erheben::V,podnieść się,къэтэджын
886,sich setzen::V,usiąść,тӏысы́н
887,hinfallen::V,upaść,ебэджы́н
888,laufen::V,chodzić,кӏон
889,schreiten::V,kroczyć,кӏон
890,spazierengehen::V,iść na spacer,къэкӏухьэн
891,eilen::V,pospieszać,гузэжъон
892,sich beeilen::V,pospieszyć się,гуӏэ́н
893,sausen::V,pędzić,псынкӏэ́у чъэн
894,rennen::V,biec,чъэн
895,rennen::V,biegać,чъэн
896,springen::V,skakać,пкӏэн
897,klettern::V,wspinać się,дэцохъоен
898,schaukeln::V,huśtać,уешӏэн
899,schaukeln::V,kołysać,уешӏэн
900,kriechen::V,pełzać,цохъо́н
901,kriechen::V,czołgać się,цохъо́н
902,schwimmen::V,pływać,есы́н
903,tauchen::V,zanurzać się,зычӏэгъэо́н
904,rudern::V,wiosłować,къошъо бэщкӏэ фын
905,fahren::V,jechać,кӏон
906,fliegen::V,latać,быбы́н
907,fliegen::V,lecieć,быбы́н
908,gehen::V,iść,кӏон
909,weggehen::V,odejść,ӏукӏын
910,abfahren::V,odjechać,ежьэн
911,anhalten::V,zatrzymać się,къэуцу́н
912,hineingehen::V,wchodzić,ихьан
913,eintreten::V,wejść,чӏэхьан
914,eintreten::V,nastąpić,чӏэхьан
915,kommen::V,przyjść,къэкӏо́н
916,ankommen::V,przybyć,къэсы́н
917,zurückkommen::V,wrócić,гъэзэжьын
918,bleiben::V,zostać,къэнэ́н
919,warten::V,czekać,пэплъэ́н
920,erwarten::V,oczekiwać,ежэн
921,suchen::V,szukać,лъыхъу́н
922,finden::V,znaleźć,къэгъоты́н
923,finden::V,znaleźć,къыхэгъэщы́н
924,versuchen::V,próbować,пылъы́н
925,vorbereiten::V,przygotować,гъэхьазыры́н
926,lieben::V,kochać,шӏу плъэгъу́н
927,mögen::V,lubić,шӏу плъэгъу́н
928,lachen::V,śmiać się,щхын
929,rühren::V,wzruszyć,гур гъэузын
930,weinen::V,płakać,гъын
931,schimpfen::V,kląć,хъонэн
932,sich ärgern::V,gniewać się,губжы́н
933,sich fürchten::V,bać się,щынэ́н
934,fürchten::V,bać się,щынэ́н
935,fliehen::V,uciekać,
936,flüchten::V,uciec,
937,sehen::V,widzieć,льэгъу́н
938,sehen::V,zobaczyć,льэгъу́н
939,anschauen::V,oglądać,плъэн
940,anschauen::V,oglądać,еплъы́н
941,ansehen::V,popatrzeć na,плъэн
942,hören::V,słyszeć,зэхэхын
943,zuhören::V,słuchać,дэӏо́н
944,probieren::V,kosztować,хэӏэн
945,riechen::V,wąchać,пэмэ́н
946,fühlen::V,czuć,зэхэпшӏэн
947,fühlen::V,odczuwać,зэхэпшӏэн
948,scheinen::V,wydawać się,уащыхъу́н
949,scheinen::V,wydawać się,уашӏошӏы́н
950,zu sehen sein::V,widnieć,зэрэлъэгъу́н
951,vernehmen::V,usłyszeć,зэхэхын
952,frieren::V,marznąć,дыкъын
953,frieren::V,marznąć,пӏыкӏэн
954,frieren::V,marznąć,чъыӏэ́ лӏэн
955,tun::V,czynić,шӏын
956,können::V,móc,лъэкӏы́н
957,können::V,umieć,лъэкӏы́н
958,wollen::V,chcieć,фэе́н
959,anfangen::V,zacząć,ублэн
960,beenden::V,zakończyć,ухы́н
961,aufhören::V,przestać,щыгъэтын
962,gelingen::V,udać się,хъун
963,geraten::V,udać się,
964,öffnen::V,otworzyć,ӏухы́н
965,schließen::V,zamknąć,игъэсэн
966,stellen::V,postawić,бгъэуцун
967,setzen::V,posadzić,гъэтӏысы́н
968,legen::V,kłaść,хэлъхьа́н
969,berühren::V,dotykać,эӏэн
970,berühren::V,dotykać,нэсын
971,verbinden::V,łączyć,зэхэпхэ́н
972,verbinden::V,łączyć,пхын
973,bedecken::V,przykryć,техъо́н
974,aufhängen::V,powiesić,пылъэ́н
975,anzünden::V,zapalić,хэгъэнэ́н
976,aufheben::V,podnieść,
977,zurücklassen::V,zostawić,къэгъэнэ́н
978,verlieren::V,zgubić,чӏэ́нэн
979,verlieren::V,zgubić,шӏокӏоды́н
980,fallen lassen::V,upuścić,чӏэунэн
981,fallen lassen::V,upuścić,пӏэпызын
982,machen::V,zrobić,шӏын
983,herstellen::V,wytworzyć,шӏы́н
984,bauen::V,budować,шӏы́н
985,reparieren::V,naprawiać,дыжьы́н
986,verbessern::V,ulepszyć,нахьышӏу пшӏын
987,verbessern::V,ulepszyć,нахь дэгъу пшӏын
988,ändern::V,zmienić,зэблэхъу́н
989,graben::V,kopać,тӏын
990,beugen::V,zagiąć,
991,biegen::V,zgiąć,уфэн
992,drehen::V,obracać,гъэчэрегъу́
993,wenden::V,obrocić,пӏонтӏэн
994,wenden::V,obrocić,бгъэзэн
995,wenden::V,obrocić,уӏубын
996,umdrehen::V,obrocić,
997,heben::V,podnosić,ӏэты́н
998,hochheben::V,podnieść,ӏэты́н
999,ergreifen::V,chwycić,къэубыты́н
1000,halten::V,trzymać,ӏыгъы́н
1001,drücken::V,naciskać,тэӏункӏэн
1002,schieben::V,pchać,уеӏункӏын
1003,schieben::V,pchać,уетӏыргун
1004,schieben::V,posuwać,уеӏункӏын
1005,schieben::V,posuwać,уетӏыргун
1006,kratzen::V,drapać,цӏэнтхъун
1007,lecken::V,lizać,бзэи́н
1008,beißen::V,kąsać,ецэкъэ́н
1009,abreißen::V,oderwać,къичын
1010,abreißen::V,oderwać,пытхъын
1011,abschneiden::V,odciąć,пыупкӏын
1012,abschneiden::V,odciąć,гобзыкӏын
1013,binden::V,wiązać,епхын
1014,stecken::V,wetknąć,хэсэн
1015,brechen::V,złamać,зэпыпкӏын
1016,klopfen::V,pukać,теон
1017,klopfen::V,stukać,теон
1018,hauen::V,bić,теон
1019,kleben::V,kleić,щхэн
1020,reiben::V,trzeć,пӏотын
1021,streichen::V,smarować,щыфэн
1022,schleifen::V,ostrzyć,гъэчаны́н
1023,schleifen::V,ostrzyć,кӏэлыкӏы́н
1024,schneiden::V,ciąć,бзын
1025,schneiden::V,krajać,бзын
1026,rütteln::V,trząść,гъэсысын
1027,schütteln::V,trząść,гъэсысын
1028,schwenken::V,machać,ӏэ шӏын
1029,schütten::V,nasypać,икӏэ́н
1030,füllen::V,napełnić,из шӏын
1031,einwickeln::V,zawinąć,кӏоцӏыщыхьа́н
1032,tragen::V,nieść,хьын
1033,schleppen::V,wlec,пхьын
1034,schleppen::V,wlec,плъэшъун
1035,ziehen::V,ciągnąć,пкъудыин
1036,ziehen::V,ciągnąć,пщэн
1037,ziehen::V,ciągnąć,плъэшъун
1038,aufbewahren::V,przechowywać,пӏыгъын
1039,aufbewahren::V,przechowywać,уухъумэн
1040,werfen::V,rzucać,дзын
1041,fangen::V,łowić,къэубыты́н
1042,packen::V,chwycić,къэубыты́н
1043,verstecken::V,ukryć,бгъэбылъын
1044,verstecken::V,schować,бгъэбылъын
1045,teilen::V,podzielić,гощы́н
1046,schicken::V,posyłać,гъахьы́н
1047,bringen::V,przynieść,къэхьы́н
1048,hinzufügen::V,dodać,хэгъэхъо́н
1049,bekommen::V,dostać,
1050,erhalten::V,otrzymać,
1051,nehmen::V,wziąć,къытехы́н
1052,wählen::V,wybrać,къыхэхы́н
1053,auswählen::V,wybrać,къыхэхы́н
1054,bewahren::V,zachować,къэухъумэн
1055,behindern::V,utrudnić,пэрыохъу хъун
1056,behindern::V,przeszkadzać,пэрыохъу хъун
1057,verderben::V,zepsuć,къутэн
1058,beschädigen::V,uszkodzić,къутэн
1059,zerbrechen::V,złamać,къутэн
1060,zerreißen::V,drzeć,зэӏэтхъы́н
1061,zerreißen::V,rozdzierać,зэӏэтхъы́н
1062,zerstören::V,zniszczyć,къутэ́н
1063,verbrennen::V,spalić,гъэсты́н
1064,geben::V,dać,еты́н
1065,reichen::V,podać,еты́н
1066,schenken::V,darować,еты́н
1067,versprechen::V,obiecać,гъэгугъэ́н
1068,wünschen::V,życzyć,шӏоигъо́н
1069,loben::V,chwalić,щытхъун
1070,küssen::V,całować,ебэу́н
1071,wiegen::V,kołysać,гъэхъыен
1072,zudecken::V,przykryć,техъо́н
1073,wecken::V,zbudzić,къэгъэущы́н
1074,zeigen::V,pokazać,гъэлъэгъо́н
1075,führen::V,wieść,щэн
1076,führen::V,prowadzić,щэн
1077,lehren::V,uczyć,егъэджэ́н
1078,lehren::V,uczyć,егъэшӏэн
1079,unterrichten::V,nauczać,егъэджэ́н
1080,aufziehen::V,wychować,пӏун
1081,leiten::V,kierować,гъэзекӏон
1082,antreiben::V,popędzić,къепфылӏэн
1083,lassen::V,zostawić,еты́н
1084,einladen::V,zaprosić,къегъэблэгъэн
1085,vereinigen::V,zjednoczyć,зэгогъэхьан
1086,besuchen::V,odwiedzić,щыӏэ́н
1087,treffen::V,trafić,ӏукӏэ́н
1088,treffen::V,trafić,пэгъокӏы́н
1089,treffen::V,spotkać,ӏукӏэ́н
1090,treffen::V,spotkać,пэгъокӏы́н
1091,sich versammeln::V,zebrać się,зэхэхьан
1092,sich versammeln::V,zgromadzić się,зэхэхьан
1093,spielen::V,grać,джэгу́н
1094,spielen::V,bawić się,джэгу́н
1095,singen::V,śpiewać,орэ́д къэӏо́н
1096,tanzen::V,pląsać,къэшъо́н
1097,tanzen::V,tańczyć,къэшъо́н
1098,sich trennen::V,rozstać się,зэгокӏыжьы́ных
1099,verlassen::V,opuścić,бгынэн
1100,verlassen::V,opuścić,хэкӏыжьын
1101,retten::V,ocalić,къыхэпхыжьын
1102,retten::V,ocalić,къэбгъэнэжьын
1103,retten::V,uratować,къыхэпхыжьын
1104,retten::V,uratować,къэбгъэнэжьын
1105,bewachen::V,pilnować,къэгъэгъунэн
1106,schützen::V,ochronić,ухъумэ́н
1107,verteidigen::V,bronić,къэухъумэн
1108,sich schlagen::V,pobić się,эзэон
1109,schießen::V,strzelać,он
1110,siegen::V,zwycziężyć,текӏо́н
1111,ärgern::V,gniewać,бгъэгубжын
1112,schlagen::V,bić,ео́н
1113,schlagen::V,uderzyć,ео́н
1114,treten::V,kopnąć,
1115,stechen::V,ukłuć,хэӏун
1116,stoßen::V,popchnąć,тӏыро́н
1117,stoßen::V,popchnąć,уеӏункӏын
1118,stehlen::V,ukraść,тыгъу́н
1119,stören::V,zakłócić,бгъэгумэкӏын
1120,stören::V,przeszkodzić,бгъэгумэкӏын
1121,belästigen::V,dokuczać,бгъэгумэкӏын
1122,verbergen::V,ukryć,ушъэфын
1123,täuschen::V,łudzić,гъэпцӏэ́н
1124,betrügen::V,oszukać,гъэпцӏэ́н
1125,töten::V,zabić,уикӏын
1126,wohnen::V,mieszkać,дэсын
1127,arbeiten::V,pracować,лэжьэ́н
1128,sammeln::V,zebrać,угъои́н
1129,pflücken::V,zerwać,къыпычы́н
1130,jagen::V,polować,шэкӏон
1131,jagen::V,polować,ешэкӏон
1132,fischen::V,łowić ryby,пцэжъые уешэн
1133,fassen::V,złapać,къэубыты́н
1134,hüten::V,paść,хэхъо́н
1135,treiben::V,pędzić,пфын
1136,anbinden::V,przywiązać,епхын
1137,füttern::V,karmić,гъэшхэ́н
1138,melken::V,doić,щын
1139,hacken::V,rąbać,упкӏэтэн
1140,gießen::V,lać,тепкӏэн
1141,gießen::V,podlać,тепкӏэн
1142,reifen::V,dojrzeć,игъо хъун
1143,zubereiten::V,przyrządzić,бгъэхьазырын
1144,kochen::V,gotować,шӏы́н
1145,backen::V,piec,гъэжъэ́н
1146,braten::V,piec,гъэжъэ́н
1147,braten::V,smażyć,гъэжъэ́н
1148,umrühren::V,przemieszać,зэхэгъэкӏухьан
1149,stricken::V,dziać,хъын
1150,nähen::V,szyć,дэн
1151,färben::V,pofarbować,бгъэлэн
1152,reinigen::V,oczyścić,укъэбзы́н
1153,waschen::V,prać,бгыкӏын
1154,abwischen::V,obetrzeć,лъэкӏы́н
1155,spülen::V,płukać,дэгъэчъыхьан
1156,fegen::V,zamiatać,пхъэнкӏы́н
1157,kehren::V,zamieść,пхъэнкӏы́н
1158,baden::V,kąpać się,зыгъэпскӏын
1159,sich waschen::V,myć się,зытхьакӏы́н
1160,ausziehen::V,zdjąć,къытехы́н
1161,anziehen::V,włożyć,щылъэ́н
1162,sich anziehen::V,ubrać się,зыфэпэн
1163,kämmen::V,uczesać,жьын
1164,schmücken::V,ozdabiać,гъэдэхэ́н
1165,sagen::V,powiedzieć,къэӏон
1166,sprechen::V,mówić,псэлъэ́н
1167,reden::V,mówić,гущыӏэ́н
1168,sich unterhalten::V,rozmawiać,зэдэгущыӏэн
1169,fragen::V,zapytać,упчӏэ́н
1170,bitten::V,prosić,лъэӏо́н
1171,erzählen::V,opowiedzieć,къэпӏотэ́н
1172,mitteilen::V,zawiadomić o,макъэ егъэӏун
1173,nennen::V,nazwać,цӏэ фэусы́н
1174,rufen::V,wołać,джэн
1175,prahlen::V,chełpić się,узыщытхъужьы́н
1176,übersetzen::V,tłumaczyć,бгъэкӏотэн
1177,denken::V,myśleć,егупшысэ́н
1178,glauben::V,sądzić,уивыхъэ́ телъы́н
1179,glauben::V,wierzyć,уивыхъэ́ телъы́н
1180,bemerken::V,zauważyć,гу лъыптэ́н
1181,erkennen::V,poznać,зэхэпхын
1182,erkennen::V,poznać,зэбгъэшӏэн
1183,begreifen::V,zrozumieć,гурыӏо́н
1184,verstehen::V,rozumieć,зэхэхын
1185,verstehen::V,dosłyszeć,зэхэхын
1186,lernen::V,uczyć się,еджэ́н
1187,wissen::V,wiedzieć,шӏэн
1188,sich erinnern an::V,przypomnieć sobie,къэшӏэжьын
1189,vergessen::V,zapomnieć,пщыгъупшэжьы́н
1190,messen::V,mierzyć,шын
1191,zählen::V,liczyć,плъытэ́н
1192,rechnen::V,rachować,плъытэ́н
1193,rechnen::V,rachować,угугъэ́н
1194,lesen::V,czytać,еджэ́н
1195,malen::V,malować,шӏын
1196,zeichnen::V,rysować,шӏын
1197,schreiben::V,pisać,тхын
1198,besitzen::V,posiadać,иӏэн
1199,kaufen::V,kupić,щэфы́н
1200,verkaufen::V,sprzedać,щэн
1201,bezahlen::V,zapłacić,птын
1202,bezahlen::V,zapłacić,лъыптын
1203,bezahlen::V,zapłacić,птыжьы́н
1204,zahlen::V,płacić,птын
1205,zahlen::V,płacić,лъыптын
1206,beherrschen::V,opanować,иунаеу иӏэн
1207,ertragen::V,znieść,щэчы́н
