,Concept_ID,av,myv
745,dorthin::ADV,гьадаба,тов
746,geradeaus::ADV,битӏутӏа,витьстэ
747,vorwärts::ADV,цебехун,икелев
748,rückwärts::ADV,нахъ-нахъ,мекев
749,zurück::ADV,нахъе,мекев
750,unten::ADV,ахакь,ало
751,unten::ADV,гъоркь,ало
752,hinab::ADV,эхебе,алов
753,oben::ADV,тӏад,вере
754,oben::ADV,тӏадехун,вере
755,hinauf::ADV,эхеде,верев
756,überall::ADV,кибго,эрьва косо
757,ein wenig::ADV,дагьабго,аламошка
758,kaum::ADV,хӏалалъ,ансяк
759,sehr::ADV,кутакалда,пек
760,sehr::ADV,кутакалда,вельть
761,so::ADV,гьедин,истя
762,noch::ADV,жеги,таго
763,nur::ADV,гӏӣцӏго,ансяк
764,wieder::ADV,на́хъеги,таго
765,vergebens::ADV,чӏалгӏаде,стяко
766,vor::PRP,цебе,икеле
767,hinter::PRP,хадуса,вельде
768,unter::PRP,ахакь,ало
769,unter::PRP,гъоркь,ало
770,neben::PRP,аскӏо,вакссо
771,zwischen::PRP,гьоркьоб,ютксо
772,wegen::PRP,гьелда,кис
773,wegen::PRP,гьелда,коряс
774,wegen::PRP,гьелда,кувалт
775,dies::PRN,гьаб,те
776,dies::PRN,гьеб,те
777,das::PRN,доб,те
778,das::PRN,доб,тона
779,ich::PRN,дун,мон
780,du::PRN,дуца,тон
781,er::PRN,доб,сон
782,wir::PRN,ниж,минь
783,ihr::PRN,нуж,тынь
784,sie::PRN,дол,сынь
785,sie::PRN,эл,сынь
786,was::FPRN,щиб,мезе
787,wer::FPRN,щиб,ки
788,wo::FADV,киб,косо
789,wo::FADV,кибехун,косо
790,wohin::FADV,кибехун,ков
791,wohin::FADV,кибехун,козо
792,wie::FADV,кин,кода
793,warum::FADV,щай,мекс
794,wieviel::FNUM,кигӏан,зяро
795,eins::NUM,цо,вейке
796,zwei::NUM,кӏиго,кавто
797,drei::NUM,лъабго,колмо
798,vier::NUM,ункъо,ниле
799,fünf::NUM,щуго,вете
800,sechs::NUM,анлъго,кото
801,sieben::NUM,анкьго,сисем
802,acht::NUM,микьго,кавксо
803,neun::NUM,ичӏго,вейксэ
804,zehn::NUM,анцӏго,кемень
805,elf::NUM,анцӏила цо,кевейкее
806,zwölf::NUM,кӏиго-анцӏила,кемгавтово
807,zwanzig::NUM,къого,комсь
808,dreißig::NUM,лъеберго,колоньгемень
809,vierzig::NUM,кӏикъого,ниленьгемень
810,fünfzig::NUM,кӏикъо́ялда анцӏго,ведьгемень
811,sechzig::NUM,лъабкъого,кодгемень
812,siebzig::NUM,лъабкъо́ялда анцӏго,сизьгемень
813,achtzig::NUM,ункъого,кавксоньгемень
814,neunzig::NUM,ункъоялда а́нцӏила,вейксэньгемень
815,hundert::NUM,нусго,сядо
816,tausend::NUM,азарго,тыща
817,und::CNJ,ва,ды
818,und::CNJ,-ги,ды
819,oder::CNJ,ялъуни,или
820,stehen::V,бахъунчӏезе,аштемс стядо
821,sitzen::V,гӏодов чӏезе,аштемс озадо
822,liegen::V,бегизе,мадезь аштемс
823,hängen::V,базе,нурьгемс
824,werden::V,бахъине,арамс
825,passieren::V,лъугьине,лисэмс
826,passieren::V,лъугьа-бахъине,лисэмс
827,beginnen::V,байбихьизе,ушодомс
828,enden::V,лъугӏизе,лоткамс
829,wechseln::V,хиса-басизе,полавтнемс
830,wechseln::V,хисизе,полавтнемс
831,aufgehen[Sonne]::V,баккизе,лисемс
832,aufgehen[Sonne]::V,баккизе,стямс
833,untergehen[Sonne]::V,щинкӏизе,валгомс
834,scheinen[Sonne]::V,къалъ-къалъизе,валдомтомс
835,donnern::V,гъугъазе,цярномс
836,donnern::V,гъугъазе,галдордомс
837,wehen::V,пуйзе,пувамс
838,strömen::V,чвахизе,чудемс
839,fließen::V,чвахизе,чудемс
840,sich drehen::V,сверизе,велямс
841,schwanken::V,хьвагӏезе,лыкамс
842,schwanken::V,хьвагӏезе,якамс
843,schwanken::V,багъа-бачаризе,лыкамс
844,schwanken::V,багъа-бачаризе,якамс
845,schwingen::V,щвартӏезе,нурсемс
846,schwingen::V,щвартӏезе,лыкамс
847,fallen::V,бортизе,прамс
848,fallen::V,бортизе,сяворемс
849,brennen::V,рекӏине,паломс
850,rauchen::V,кӏкӏуй буризе,качадомс
851,regnen::V,базе,пиземс
852,gefrieren::V,гӏу́низе,кельмемс
853,tauen::V,биаризе,соламс
854,schmelzen::V,биине,соламс
855,trocknen::V,бакъвазе,коськемс
856,sieden::V,гьалдезе,лакамс
857,sieden::V,гьалдезе,пиксемс
858,faulen::V,махӏцине,наксадомс
859,verfaulen::V,туризе,наксадомс
860,reißen::V,бихъизе,сезневемс
861,versinken::V,гъанкъизе,ваямс
862,vergehen::V,базе,ютамс
863,vergehen::V,бахъизе,ютамс
864,vergehen::V,ине,ютамс
865,erscheinen::V,баккизе,лисемс
866,verschwinden::V,къине,ёмамс
867,verschwinden::V,билизе,ёмамс
868,sinken::V,гӏодо́бе ккезе,явамс
869,abnehmen::V,тӏаса камизе,киремемс
870,zunehmen::V,гӏемерлъизе,ламолгадомс
871,zunehmen::V,гӏемерлъизе,раштамс
872,steigen::V,бахине,куземс
873,steigen::V,бахине,кепсевемс
874,wachsen::V,кӏодолъизе,касомс
875,glänzen::V,цӏвакизе,цитнемс
876,funkeln::V,паркъезе,пиндолдомс
877,funkeln::V,паркъезе,цивтёрдомс
878,lärmen::V,хъудизе,шалномс
879,lärmen::V,чӏиргъдизе,шалномс
880,läuten::V,кьабизе,гайгезевемс
881,klingeln::V,кьабизе,чавомс баягас
882,klirren::V,зваргъизе,калдордомс
883,klirren::V,зваргъизе,кальцяемс
884,brausen::V,гьалаглъизе,лакамс
885,rauschen::V,шуршудизе,лажномс
886,klingen::V,бахъине,гайгемс
887,bellen::V,гъанчдезе,онгомс
888,heulen::V,рурудизе,урномс
889,blasen::V,гьохьизе,пувамс
890,pfeifen::V,гьещтӏезе,вешкемс
891,schreien::V,ахӏизе,пижнемс
892,schreien::V,ахӏдезе,пижнемс
893,stöhnen::V,зигардизе,кувсемс
894,zittern::V,дарран,тарномс
895,zittern::V,гьаргьадизе,тарномс
896,leben::V,бетӏербахъизе,эрямс
897,geboren werden::V,лъугьине,чачомс
898,atmen::V,хӏухьел биччазе,лексемс
899,trinken::V,гьекъезе,симемс
900,essen::V,квине,ярсамс
901,essen::V,кваназе,ярсамс
902,schlucken::V,кӏкӏвине,нилемс
903,schlucken::V,кӏкӏвине,порнемс
904,schlucken::V,къулчӏизе,нилемс
905,schlucken::V,къулчӏизе,порнемс
906,müde werden::V,сваказе,сиземс
907,einschlafen::V,кьижизе,матедевемс
908,einschlafen::V,гъапуллъизе,матедевемс
909,schlafen::V,кьижизе,удомс
910,aufwachen::V,бигьине,сыргоземс
911,aufstehen::V,бахъине,стямс
912,aufstehen::V,тӏадебахъине,стямс
913,sich erholen::V,хьи бахъизе,оймсемс
914,sich erholen::V,хӏалхьи гьабизе,оймсемс
915,krank werden::V,унтизе,сэредезевемс
916,krank sein::V,унтизе,сэредемс
917,schmerzen::V,унтизе,сэредемс
918,husten::V,хъегӏизе,козомс
919,genesen::V,лъилъизе,пичкамс
920,sterben::V,хвезе,куломс
921,umkommen::V,гьалаглъизе,чавовомс
922,umkommen::V,гьалаглъизе,ёмамс
923,sich bewegen::V,багъаризе,шаштомс
924,sich bewegen::V,багъаргъизе,шаштомс
925,sich rühren::V,багъаризе,сыргамс
926,sich erheben::V,тӏадебахъине,куземс
927,sich erheben::V,бахъине,куземс
928,sich setzen::V,гӏодов чӏезе,озамс
929,hinfallen::V,щапизе,прамс
930,hinfallen::V,щапизе,сяворемс
931,laufen::V,хьвадизе,якамс
932,schreiten::V,чӏезе,эскелямс
933,schreiten::V,чӏезе,молемс
934,spazierengehen::V,тира-сверизе,якамс
935,eilen::V,ракӏхӏалакине,эрзкалемс
936,eilen::V,ракӏхӏалакине,капшамс
937,eilen::V,дуризе,эрзкалемс
938,eilen::V,дуризе,капшамс
939,sich beeilen::V,дуризе,капшамс
940,sich beeilen::V,гӏедегӏизе,капшамс
941,sausen::V,тӏуризе,ливтямс
942,rennen::V,бекеризе,чийнемс
943,rennen::V,бекеризе,ардтнемс
944,springen::V,кӏанцӏизе,кирнявтнемс
945,klettern::V,хархадизе,куземс
946,schaukeln::V,гьерщезе,нурямс
947,kriechen::V,хъурщизе,ёзмолдомс
948,schwimmen::V,лъедезе,уемс
949,tauchen::V,букъардизе,чопавтомс
950,tauchen::V,букъардизе,чопавтнемс
951,rudern::V,хазе,миледемс
952,fahren::V,ине,ардомс
953,fliegen::V,боржине,ливтямс
954,gehen::V,ине,туемс
955,gehen::V,ине,молемс
956,weggehen::V,ине,туемс
957,abfahren::V,къокъине,туемс
958,anhalten::V,чӏезе,лоткамс
959,anhalten::V,тархъизе,лоткамс
960,anhalten::V,лъалхъизе,лоткамс
961,hineingehen::V,тӏаделъугьине,совамс
962,eintreten::V,лъугьине,совамс
963,eintreten::V,лъугьине,эскельдямс
964,kommen::V,бачӏине,самс
965,ankommen::V,щвезе,самс
966,ankommen::V,щвезе,пачкодемс
967,ankommen::V,тӏадебачӏине,самс
968,ankommen::V,тӏадебачӏине,пачкодемс
969,zurückkommen::V,тадбуссине,велявтомс
970,zurückkommen::V,тӏадбуссине,велявтомс
971,bleiben::V,чӏезе,кадовомс
972,bleiben::V,хутӏизе,кадовомс
973,warten::V,чӏезе,учомс
974,erwarten::V,балагьизе,учомс
975,suchen::V,балагьизе,вешнемс
976,finden::V,батизе,муемс
977,versuchen::V,хӏалбихьизе,варштамс
978,vorbereiten::V,хӏадурлъизабизе,анокстамс
979,lieben::V,балай бегьизе,вечкемс
980,mögen::V,бокьизе,вечкемс
981,lachen::V,белъизе,пейдемс
982,weinen::V,гӏодизе,авардемс
983,schimpfen::V,гъанчдезе,сёвномс
984,sich ärgern::V,вагъизе,кежиявтнемс
985,sich ärgern::V,ццида́хине,кежиявтнемс
986,sich fürchten::V,хӏинкъизе,пелемс
987,fürchten::V,беркъазе,пелемс
988,fürchten::V,хӏинкъа-къазе,пелемс
989,fliehen::V,лъутизе,оргодемс
990,flüchten::V,лъутизе,ворьгодемс
991,flüchten::V,лъутизе,чадомс
992,sehen::V,бихьизе,неемс
993,anschauen::V,бертӏамизе,ваномс
994,anschauen::V,балагьизе,ваномс
995,ansehen::V,бала-гъалагьизе,ваномс
996,hören::V,рагӏизе,марямс
997,zuhören::V,гӏенеккизе,кунсоломс
998,probieren::V,кӏалдиб хъва́зе,варшамс
999,probieren::V,чӏамизе,варшамс
1000,riechen::V,су́нтӏизе,никсемс
1001,fühlen::V,чӏвазе,марямс
1002,zu sehen sein::V,бихьизе,неявомс
1003,vernehmen::V,рагӏизе,марямс
1004,frieren::V,цӏорозе,кельмемс
1005,tun::V,гьабизе,теемс
1006,können::V,кӏвезе,маштомс
1007,können::V,лъазе,маштомс
1008,wollen::V,бокьизе,бажамс
1009,anfangen::V,байбихьизе,кармамс
1010,beenden::V,тӏубазабизе,прядомс
1011,beenden::V,лъугӏизабизе,прядомс
1012,aufhören::V,бахъизе,лоткамс
1013,gelingen::V,бахъизе,удаламс
1014,geraten::V,бахъизе,лисемс
1015,öffnen::V,рагьизе,панжомс
1016,schließen::V,къазе,пекстамс
1017,schließen::V,къазе,сёлгомс
1018,schließen::V,къазе,конямс
1019,stellen::V,чӏвазе,аравтомс
1020,setzen::V,рекӏинабизе,ойсевтемс
1021,setzen::V,рекӏинабизе,озавтнемс
1022,setzen::V,гӏодор чӏезаризе,ойсевтемс
1023,setzen::V,гӏодор чӏезаризе,озавтнемс
1024,legen::V,лъезе,путомс
1025,berühren::V,хъвазе,токамс
1026,verbinden::V,хьухьине,содомс
1027,verbinden::V,бухьине,содомс
1028,bedecken::V,кквезе,вельтямс
1029,aufhängen::V,базе,понгавтомс
1030,anzünden::V,бакизе,кирвастемс
1031,anzünden::V,рекӏинабизе,кирвастемс
1032,zurücklassen::V,тезе,кадомс
1033,verlieren::V,билизабизе,ёмавтомс
1034,fallen lassen::V,бортизабизе,правтомс
1035,machen::V,гьабизе,теемс
1036,herstellen::V,гьабизе,анокстамс
1037,herstellen::V,хӏадурлъизабизе,анокстамс
1038,bauen::V,базе,путомс
1039,bauen::V,гьабизе,путомс
1040,reparieren::V,къачӏазе,витемс
1041,verbessern::V,лъикӏлъизабизе,паролгавтомс
1042,verbessern::V,лъикӏлъизабизе,вадрялгавтомс
1043,ändern::V,хисизабизе,полавтомс
1044,graben::V,бухъизе,чувомс
1045,graben::V,бухъизе,таргамс
1046,beugen::V,хьетӏизабизе,мендемс
1047,biegen::V,гьетӏизабизе,комавтомс
1048,drehen::V,тиризабизе,чаравтомс
1049,drehen::V,тиризабизе,велявтнемс
1050,drehen::V,свердизабизе,чаравтомс
1051,drehen::V,свердизабизе,велявтнемс
1052,wenden::V,бегизе,велявтомс
1053,umdrehen::V,бегизе,велявтомс
1054,umdrehen::V,бега-битӏизе,велявтомс
1055,heben::V,борхизе,кепедемс
1056,hochheben::V,борхалъизабизе,кепедемс
1057,hochheben::V,борхизе,кепедемс
1058,ergreifen::V,кквезе,кундамс
1059,halten::V,кквезе,кирдемс
1060,drücken::V,къазе,нуемс
1061,drücken::V,къанцӏу́зе,нуемс
1062,drücken::V,къвал ба́зе,нуемс
1063,schieben::V,хъилдизе,шаштомс
1064,kratzen::V,хачазе,ангордамс
1065,lecken::V,чӏикӏизе,нолсемс
1066,beißen::V,хӏанчӏизе,сускомс
1067,beißen::V,хӏанчӏизабизе,сускомс
1068,abreißen::V,тӏезе,сеземс
1069,abreißen::V,тӏезабизе,сеземс
1070,abschneiden::V,къотӏизе,печкемс
1071,binden::V,бухьине,кодамс
1072,binden::V,бухьине,сюлмамс
1073,stecken::V,къазабизе,сялгомс
1074,brechen::V,бекизе,синдемс
1075,brechen::V,бекизе,калавтомс
1076,klopfen::V,дванкезе,калтаямс
1077,hauen::V,базе,чавомс
1078,kleben::V,бацӏцӏине,педявтнемс
1079,reiben::V,хачазе,ёзамс
1080,streichen::V,бахине,вадемс
1081,streichen::V,жужазе,вадемс
1082,schleifen::V,лъухьизе,човамс
1083,schneiden::V,къотӏизе,керямс
1084,rütteln::V,багъа-бачаризабизе,чукамс
1085,rütteln::V,багъа-бачаризабизе,лыкавтомс
1086,schütteln::V,кӏобокӏизе,чукамс
1087,schwenken::V,гьесадизе,яхолемс
1088,schwenken::V,хьвагӏезабизе,яхолемс
1089,schütten::V,тӏезе,каямс
1090,füllen::V,цӏезабизе,пештямс
1091,einwickeln::V,жемизе,тапарямс
1092,tragen::V,баччизе,кандомс
1093,schleppen::V,бехъерхъизе,ускомс
1094,ziehen::V,цӏазе,ускомс
1095,aufbewahren::V,цӏунизе,ванстомс
1096,werfen::V,рехизе,ёртомс
1097,fangen::V,кквезе,кундамс
1098,packen::V,кквезе,кундамс
1099,verstecken::V,бахчизе,кекшемс
1100,teilen::V,бикьизе,явомс
1101,schicken::V,битӏизе,кучомс
1102,bringen::V,баччизе,кандомс
1103,hinzufügen::V,жубазе,путомс
1104,hinzufügen::V,жубазе,максомс
1105,bekommen::V,щвезе,саемс
1106,erhalten::V,щвезе,саемс
1107,erhalten::V,босизе,саемс
1108,nehmen::V,босизе,саемс
1109,wählen::V,бищизе,кочкамс
1110,auswählen::V,тӏасабищизе,кочкамс
1111,bewahren::V,цӏунизе,ванстомс
1112,behindern::V,квекӏен гьабизе,кирдемс
1113,verderben::V,хвезабизе,коламс
1114,beschädigen::V,галгъазабизе,теемс зыян
1115,zerbrechen::V,щущазабизе,коламс
1116,zerreißen::V,бихъизе,сеземс
1117,zerstören::V,биххизабизе,калавтомс
1118,verbrennen::V,бухӏизе,пултамс
1119,geben::V,кьезе,максомс
1120,reichen::V,кьезе,максомс
1121,schenken::V,кьезе,каземс
1122,versprechen::V,назру гьабизе,алтамс
1123,wünschen::V,бокьизе,арсемс
1124,loben::V,беццизе,шнамс
1125,loben::V,бецца-бекъизе,шнамс
1126,küssen::V,баизе,палсемс
1127,wiegen::V,чӏучӏадизабизе,нурсемс
1128,zudecken::V,тӏадбигъине,тавадомс
1129,zudecken::V,тӏадбигъине,вельтямс
1130,wecken::V,бигьинабизе,стявтомс
1131,zeigen::V,бихьизабизе,невтемс
1132,führen::V,бачине,ветямс
1133,lehren::V,малъизе,тонавтомс
1134,lehren::V,цӏализабизе,тонавтомс
1135,unterrichten::V,цӏализабизе,тонавтомс
1136,aufziehen::V,гӏезабизе,трямс
1137,aufziehen::V,гӏезабизе,кастомс
1138,leiten::V,нухмалъи гьабизе,ветямс
1139,leiten::V,нухмалъи гьабизе,азоркстамс
1140,antreiben::V,гӏедегӏизабизе,ветямс
1141,einladen::V,ахӏизе,тердемс
1142,einladen::V,тӏадеахӏизе,тердемс
1143,vereinigen::V,цолъизабизе,вейсэндямс
1144,vereinigen::V,цолъизабизе,вейс путомс
1145,vereinigen::V,цолъизабизе,вейс пурнамс
1146,besuchen::V,баккизе,варштамс
1147,besuchen::V,хьвадизе,варштамс
1148,treffen::V,дандчӏвазе,вастомс
1149,sich versammeln::V,данделъизе,промокшномс
1150,sich versammeln::V,бакӏаризе,промокшномс
1151,spielen::V,басандизе,налксемс
1152,singen::V,ахӏизе,морамс
1153,tanzen::V,кьурдизе,киштемс
1154,sich trennen::V,батӏалъизе,явомс
1155,verlassen::V,тезе,кадомс
1156,verlassen::V,рехунтезе,кадомс
1157,retten::V,хвасар гьабизе,идемс
1158,retten::V,хвасарлъизабизе,идемс
1159,bewachen::V,цӏунизе,ванстомс
1160,schützen::V,цӏунизе,аштемс
1161,verteidigen::V,цӏунизе,ваномс
1162,sich schlagen::V,багъизе,тюремс
1163,schießen::V,речӏчӏизе,ледемс
1164,siegen::V,бергьине,изнямс
1165,ärgern::V,вагъизавизе,кежейгавтомс
1166,schlagen::V,кьабизе,токамс
1167,treten::V,мал тункизе,тапамс
1168,stechen::V,къазабизе,пупамс
1169,stoßen::V,тункизе,тулкадемс
1170,stoßen::V,хъилдизе,тулкадемс
1171,stehlen::V,щинкӏизабизе,саламс
1172,stören::V,квекӏен гьабизе,пирямс ки
1173,stören::V,татубахъи гьабизе,пирямс ки
1174,belästigen::V,рахӏатхвезабизе,а максомс
1175,belästigen::V,рахӏатхвезабизе,а кадомс оймамо
1176,verbergen::V,бахчизе,сёпомс
1177,verbergen::V,бахчизе,кекшемс
1178,verbergen::V,балъго тезе,сёпомс
1179,verbergen::V,балъго тезе,кекшемс
1180,täuschen::V,божуда рекӏкӏ гьабизе,манямс
1181,täuschen::V,гуккизе,манямс
1182,betrügen::V,хӏилла гьабизе,манчемс
1183,betrügen::V,сандирахълъи гьабизе,манчемс
1184,töten::V,чӏвазе,чавномс
1185,töten::V,чӏвазе,маштнемс
1186,wohnen::V,яшав гьабизе,эрямс
1187,arbeiten::V,хӏалтӏизе,важодемс
1188,sammeln::V,бакӏаризе,пурнамс
1189,pflücken::V,бетӏизе,ноцковтнемс
1190,jagen::V,чан гьабизе,кундамс
1191,fischen::V,ччугӏа кквезе,калонь кундамс
1192,fassen::V,кквезе,кундамс
1193,hüten::V,кваназабизе,ваномс
1194,treiben::V,гъезе,панемс
1195,anbinden::V,бухьине,сюлмамс
1196,füttern::V,кваназабизе,андомс
1197,melken::V,бечӏчӏизе,потявтомс
1198,hacken::V,чӏвазе,лазномс
1199,gießen::V,лъалъазе,валомс
1200,reifen::V,барщизе,кенеремс
1201,zubereiten::V,бежа-белъине,анокстамс
1202,kochen::V,белъине,пидемс
1203,backen::V,базе,пидемс
1204,braten::V,бежизе,пуштамс
1205,umrühren::V,багъаризе,човорямс
1206,stricken::V,хьухьине,кодамс
1207,nähen::V,букъизе,стамс
1208,färben::V,кьер гьабизе,артомс
1209,reinigen::V,бацӏцӏине,урядамс
1210,waschen::V,чуризе,муськемс
1211,abwischen::V,бацӏцӏине,нардамс
1212,spülen::V,хулизе,ёрвалдомс
1213,fegen::V,лъухьизе,тенсемс
1214,kehren::V,лъухьизе,тенсемс
1215,baden::V,чордезе,экшелямс
1216,ausziehen::V,бахъизе,кайсевтемс
1217,anziehen::V,ретӏине,оршамс
1218,sich anziehen::V,ретӏине,оршамс
1219,kämmen::V,хазе,судрямс
1220,schmücken::V,чӏухӏизабизе,мазылгавтомс
1221,schmücken::V,чӏухӏизабизе,наряжамс
1222,sagen::V,бицине,меремс
1223,sprechen::V,бицине,кортамс
1224,reden::V,гаргадизе,кортамс
1225,sich unterhalten::V,гаргадизе,кортнемс
1226,fragen::V,цӏехезе,кевкстемс
1227,fragen::V,гьикъизе,кевкстемс
1228,bitten::V,гьаризе,вешемс
1229,erzählen::V,бицине,ёвтнемс
1230,mitteilen::V,лъазабизе,ёвтамс
1231,nennen::V,цӏар лъезе,лемдемс
1232,nennen::V,цӏар лъезе,путомс лем
1233,rufen::V,ахӏизе,тердемс
1234,rufen::V,ахӏизе,серьгедемс
1235,prahlen::V,беццаризе,шнамс пря
1236,übersetzen::V,буссинабизе,ютавтомс
1237,denken::V,ургъизе,арсемс
1238,glauben::V,божизе,кемемс
1239,bemerken::V,берречӏчӏизе,неемс
1240,erkennen::V,лъазе,содамс
1241,erkennen::V,батӏаго бахъизе,содамс
1242,begreifen::V,бичӏчӏизе,пачкодемс
1243,lernen::V,цӏализе,тонавтнемс
1244,wissen::V,лъазе,содамс
1245,sich erinnern an::V,ракӏалде щвезе,ледстямс
1246,vergessen::V,кӏочене,стувтомс
1247,messen::V,борцине,онкстнемс
1248,zählen::V,рикӏкӏине,ловомс
1249,rechnen::V,рикӏкӏине,ловомс
1250,lesen::V,цӏализе,ловномс
1251,malen::V,бахъизе,рисовамс
1252,zeichnen::V,бахъизе,рисовамс
1253,schreiben::V,хъвазе,сёрмадомс
1254,besitzen::V,щвезе,улемс
1255,besitzen::V,щвезе,улемс азорокс
1256,besitzen::V,бу́кӏине,улемс
1257,besitzen::V,бу́кӏине,улемс азорокс
1258,kaufen::V,босизе,рамамс
1259,verkaufen::V,бичизе,миемс
1260,bezahlen::V,кьезе,пандомс
1261,zahlen::V,кьезе,пандомс
1262,ertragen::V,баччизе,кирдемс
1263,Auge::N,,сельме
1264,Sehne::N,,коське сан
1265,Funke::N,,сятко
1266,Moor::N,,чей
1267,Elch::N,,сярдо
1268,Beere::N,,умарь
1269,Gedächtnis::N,,мель
1270,Ton::N,,гайнема
1271,Winkel::N,,ужо
1272,Menge::N,,лововкс
1273,Stütze::N,,неже
1274,Figur::N,,рунго
1275,Schuh::N,,туфля
1276,Schnur::N,,пикс
1277,Leine::N,,ведьме
1278,Geschäft::N,,ладязь тев
1279,voll::A,,пешксе
1280,lange::ADV,,кувать
1281,später::ADV,,мейле
1282,nicht::ADV,,а
1283,schon::ADV,,уш
1284,durch::PRP,,пачк
1285,alles::PRN,,весе
1286,alles::PRN,,весемесь
1287,rühren::V,,токамс седейс
1288,scheinen::V,,марявомс
1289,aufheben::V,,кепедемс
1290,lassen::V,,кармавтомс
1291,sich waschen::V,,шлямс
1292,verstehen::V,,чарькодемс
1293,beherrschen::V,,азоркстамс
