,Concept_ID,sah,hi
723,Gott::N,тангара,ईश्वर
724,Arbeiter::N,үлэһит,मज़दूर
725,Chef::N,баһылык,अध्यक्ष
726,Chef::N,начальник,अध्यक्ष
727,Meister::N,уус,शिल्पज्ञ
728,Meister::N,маастар,शिल्पज्ञ
729,Arzt::N,врач,वैद्य
730,Arzt::N,врач,डॉक्टर
731,Arzt::N,врач,चिकित्सक
732,Lehrer::N,учуутал,शिक्षक
733,Lehrer::N,учуутал,अध्यापक
734,Geld::N,харчы,धन
735,Geld::N,харчы,पैसा
736,Geschäft::N,идэ,सौदा
737,Geschäft::N,идэ,व्यापार
738,Laden::N,маҕаһыын,दुकान
739,Preis::N,сыана,दाम
740,Preis::N,сыана,मूल्य
741,Ware::N,табаар,माल
742,Ware::N,табаар,पण्य
743,Nutzen::N,туһа,लाभ
744,Nutzen::N,туһа,फ़ायदा
745,Reichtum::N,баай,धन
746,Reichtum::N,баай,दौलत
747,Welt::N,аан дойду,विश्व
748,Welt::N,аан дойду,दुनिया
749,Land::N,дойду,देश
750,Land::N,дойду,मुल्क
751,Staat::N,государство,राज्य
752,Staat::N,государство,राष्ट्र
753,König::N,король,राजा
754,König::N,король,बादशाह
755,Macht::N,былаас,शासन
756,Macht::N,былаас,सत्ता
757,Grenze::N,кыраныысса,सरहद
758,Krieg::N,сэрии,जंग
759,Krieg::N,сэрии,युद्ध
760,Feind::N,өстөөх,शत्रु
761,Feind::N,өстөөх,दुश्मन
762,Gewalt::N,күүһүлээһин,हिंसा
763,Kampf::N,охсуһуу,लड़ाई
764,Kampf::N,охсуһуу,संघर्ष
765,Bogen[Waffe]::N,ох,कमान
766,Pfeil::N,ох,बान
767,Gewehr::N,саа,बंदूक़
768,Fehler::N,сыыһа,भूल
769,Fehler::N,сыыһа,ग़लती
770,Lüge::N,сымыйа,झूठ
771,Lüge::N,сымыйа,असत्य
772,Schaden::N,хоромньу,हानि
773,Schaden::N,хоромньу,नुक़सान
774,Unglück::N,алдьархай,मुसीबत
775,Unglück::N,алдьархай,विपात्ति
776,Schuld::N,буруй,दोष
777,Schuld::N,буруй,क़सूर
778,Alter::N,саас,आयु
779,Alter::N,саас,उम्र
780,Schluss::N,тиһэх,अंत
781,Schluss::N,тиһэх,समाप्ति
782,Zeit::N,бириэмэ,काल
783,Zeit::N,бириэмэ,वक़्त
784,Tag::N,күн,दिन
785,Tag::N,күн,रोज़
786,Morgen::N,сарсыарда,सुबह
787,Mittag::N,күн ортото,दोपहर
788,Mittag::N,күн ортото,मध्याह्न
789,Abend::N,киэһэ,शाम
790,Abend::N,киэһэ,संध्या
791,Nacht::N,түүн,रात
792,Nacht::N,түүн,रात्रि
793,Woche::N,нэдиэлэ,हफ़्ता
794,Monat::N,ый,मास
795,Monat::N,ый,महीना
796,Jahr::N,сыл,बरस
797,Jahr::N,сыл,वर्ष
798,Jahr::N,дьыл,बरस
799,Jahr::N,дьыл,वर्ष
800,Frühling::N,саас,वसंत
801,Sommer::N,сайын,गरमी
802,Sommer::N,сайын,ग्रीष्म
803,Herbst::N,күһүн,शरत्
804,Herbst::N,күһүн,पतझड़
805,Winter::N,кыһын,जाड़ा
806,Winter::N,кыһын,सर्दियाँ
807,Januar::N,тохсунньу,जनवरी
808,Februar::N,олунньу,फ़रवरी
809,März::N,кулун тутар,मार्च
810,April::N,муус устар ый,अप्रैल
811,Mai::N,ыам ыйа,मई
812,Juni::N,бэс ыйа,जून
813,Juli::N,от ыйа,जुलाई
814,August::N,атырдьах ыйа,अगस्त
815,September::N,балаҕан ыйа,सितंबर
816,Oktober::N,алтынньы,अक्तूबर
817,November::N,сэтинньи,नवंबर
818,Dezember::N,ахсынньы,दिसंबर
819,Montag::N,бэнидиэнньик,पीर
820,Montag::N,бэнидиэнньик,सोमवार
821,Dienstag::N,оптуорунньук,मंगलवार
822,Mittwoch::N,сэрэдэ,बुधवार
823,Donnerstag::N,чэппиэр,गुरुवार
824,Donnerstag::N,чэппиэр,बृहस्पतिवार
825,Freitag::N,бээтинсэ,शुक्रवार
826,Samstag::N,субуота,सनीचर
827,Samstag::N,субуота,शनिवार
828,Sonntag::N,баскыһыанньа,इतवार
829,Sonntag::N,баскыһыанньа,रविवार
830,groß::A,бөдөҥ,बड़ा
831,groß::A,улахан,बड़ा
832,klein::A,кыр,कम
833,klein::A,кыр,छोटा
834,lang::A,уһун,लंबा
835,lang::A,уһун,दीर्घ
836,kurz::A,кылгас,लधु
837,kurz::A,кылгас,छोटा
838,breit::A,кэтит,चौड़ा
839,schmal::A,кыараҕас,तंग
840,schmal::A,кыараҕас,सँकरा
841,dicht::A,хойуу,सघन
842,dick[Gegenstand]::A,суон,मोटा
843,dick[Gegenstand]::A,хойуу,मोटा
844,dünn::A,чараас,महीन
845,dünn::A,чараас,बारीक
846,fein::A,бытархай,कोमल
847,fein::A,бытархай,सूक्ष्म
848,fein::A,синньигес,कोमल
849,fein::A,синньигес,सूक्ष्म
850,fest::A,бөҕө,दृढ़
851,fest::A,бөҕө,मज़बूत
852,fest::A,кытаанах,दृढ़
853,fest::A,кытаанах,मज़बूत
854,flach::A,хаптаҕай,चपटा
855,glatt::A,кылааккай,चौरस
856,glatt::A,кылааккай,चिकना
857,hart::A,хатан,कठोर
858,hart::A,хатан,सख़्त
859,hart::A,кытаанах,कठोर
860,hart::A,кытаанах,सख़्त
861,weich::A,сымнаҕас,नरम
862,weich::A,сымнаҕас,मुलायम
863,rund::A,төгүрүк,गोल
864,rund::A,төгүрүк,वर्तुल
865,spitz::A,сытыы,नुकीला
866,spitz::A,уһуктаах,नुकीला
867,scharf::A,сытыы,पैना
868,stumpf::A,сыппах,भोथरा
869,schwer::A,ыарахан,भारी
870,schwer::A,ыарахан,वज़नी
871,schön::A,кыраһыабай,सुंदर
872,heiß::A,итии,उष्ण
873,warm::A,ичигэс,गरम
874,kalt::A,тымныы,सर्द
875,kühl::A,сөрүүн,ठंडा
876,frisch::A,ыраас,तर
877,frisch::A,ыраас,ताज़ा
878,frisch::A,сөрүүн,तर
879,frisch::A,сөрүүн,ताज़ा
880,frisch::A,тымныы,तर
881,frisch::A,тымныы,ताज़ा
882,feucht::A,сииктээх,नम
883,feucht::A,сииктээх,भीगा
884,nass::A,инчэҕэй,गीला
885,trocken::A,кураан,सूखा
886,trocken::A,кураан,ख़ुश्क
887,voll::A,толору,भरा
888,voll::A,толору,पूरा
889,leer::A,иччитэх,ख़ाली
890,offen::A,аһаҕас,खुला
891,geschlossen::A,бүтэй,बंद
892,sauber::A,сэбэр,साफ़
893,sauber::A,сэбэр,सुथरा
894,schmutzig::A,кирдээх,गंदा
895,roh::A,сиикэй,कच्चा
896,reif::A,буспут,पक्व
897,reif::A,буспут,पक्का
898,reif::A,сиппит-хоппут,पक्व
899,reif::A,сиппит-хоппут,पक्का
900,lecker::A,минньигэс,मज़ेदार
901,lecker::A,минньигэс,स्वादिष्ट
902,süß::A,минньигэс,मीठा
903,bitter::A,аһыы,कटु
904,bitter::A,аһыы,कड़वा
905,sauer::A,аһыы,खट्टा
906,hell::A,сырдык,रोशन
907,dunkel::A,хараҥа,अँधेरा
908,schwarz::A,хара,काला
909,schwarz::A,хара,स्याह
910,weiß::A,үрүҥ,सफ़ेद
911,weiß::A,маҥан,सफ़ेद
912,rot::A,кыһыл,लाल
913,rot::A,кыһыл,सुर्ख़
914,gelb::A,саһархай,पीला
915,gelb::A,саһархай,ज़र्द
916,blau::A,күөх,नीला
917,blau::A,күөх,आसमानी
918,grün::A,күөх,हरा
919,grün::A,от күөҕэ,हरा
920,grau::A,сиэрэй,धूसर
921,bunt::A,эриэн,रंगीन
922,bunt::A,эриэн,बहुरंगा
923,billig::A,чэпчэки,सस्ता
924,teuer::A,сыаналаах,महँगा
925,wertvoll::A,сыаналаах,क़ीमती
926,wertvoll::A,сыаналаах,मूल्यवान्
927,blind::A,хараҕа суох,अंधा
928,taub::A,дьүлэй,बहरा
929,kräftig::A,модун,ताक़तवर
930,kräftig::A,модун,शक्तिशाली
931,stark::A,күүстээх,प्रबल
932,stark::A,күүстээх,बलवान्
933,schwach::A,мөлтөх,कमज़ोर
934,fett::A,эмис,मोटा
935,fett::A,эмис,मांसल
936,schlank::A,дьылҕан,पतला
937,schlank::A,дьылҕан,छरहरा
938,schlank::A,дьыпсаҕай,पतला
939,schlank::A,дьыпсаҕай,छरहरा
940,hübsch::A,олус кэрэ,सुंदर
941,hübsch::A,олус кэрэ,ख़ूबसूरत
942,hübsch::A,көрүөхтэн үчүгэй,सुंदर
943,hübsch::A,көрүөхтэн үчүгэй,ख़ूबसूरत
944,böse::A,өһүөннээх,पापी
945,böse::A,өһүөннээх,दुष्ट
946,dumm::A,акаары,मूर्ख
947,dumm::A,акаары,बुद्धू
948,faul::A,нэс,आलसी
949,faul::A,нэс,सुस्त
950,fleißig::A,кыһамньылаах,मेहनती
951,fleißig::A,кыһамньылаах,परिश्रमी
952,geizig::A,иҥсэлээх,कृपण
953,geizig::A,иҥсэлээх,कंजूस
954,klug::A,өйдөөх,समझदार
955,klug::A,өйдөөх,होशियार
956,klug::A,өйдөөх,अक़्लमंद
957,geschickt::A,наһаа дьоҕурдаах,किशल
958,lieb::A,тапталлаах,प्रिय
959,lieb::A,тапталлаах,प्यारा
960,lustig::A,көрдөөх,हँसमुख
961,lustig::A,көрдөөх,ख़ुशदिल
962,sanft::A,намчы,नम्र
963,sanft::A,сымнаҕас,नम्र
964,hungrig::A,аччык,भूखा
965,krank::A,ыалдьар,बीमार
966,krank::A,ыалдьар,अस्वस्थ
967,nackt::A,сыгынньах,नग्न
968,traurig::A,санаарҕабыллаах,उदास
969,traurig::A,санаарҕабыллаах,रंजीदा
970,lebendig::A,тыыннаах,जीता
971,lebendig::A,тыыннаах,ज़िंदा
972,gut::A,үтүө,अच्छा
973,gut::A,үчүгэй,अच्छा
974,schlecht::A,куһаҕан,बुरा
975,schlecht::A,куһаҕан,ख़राब
976,richtig::A,сөп,ठीक
977,schlimm::A,сидьиҥ,बुरा
978,schlimm::A,сидьиҥ,अप्रिय
979,schlimm::A,быдьар,बुरा
980,schlimm::A,быдьар,अप्रिय
981,wahr::A,кырдьык,सच
982,alt::A,былыргы,पुराना
983,neu::A,саҥа,नया
984,ehemalig::A,урукку,भूतपूर्व
985,alt[Lebewesen]::A,кырдьаҕас,बूढ़ा
986,alt[Lebewesen]::A,кырдьаҕас,वृद्ध
987,jung::A,эдэр,जवान
988,arm::A,дьадаҥы,ग़रीब
989,reich::A,баай,धनी
990,reich::A,баай,अमीर
991,bekannt::A,билэр,मालूम
992,berühmt::A,аатырбыт,मशहूर
993,berühmt::A,аатырбыт,प्रसिद्ध
994,fremd::A,атын,विदेशी
995,fremd::A,атын,अपरिचित
996,verschieden::A,араас,अलग
997,verschieden::A,араас,भिन्न
998,nah::A,чугас,नज़दीकी
999,fern::A,ыраах,दूर
1000,fern::A,ыраах,दूरस्थ
1001,linker::A,хаҥас,बायाँ
1002,rechter::A,уҥа,दायाँ
1003,rechter::A,уҥа,दाहिना
1004,anderer::A,атын,अन्य
1005,anderer::A,атын,दूसरा
1006,erster::A,маҥнайгы,पहला
1007,erster::A,маҥнайгы,प्रथम
1008,zweiter::A,иккис,दूसरा
1009,zweiter::A,иккис,द्वितीय
1010,dritter::A,үһүс,तीसरा
1011,letzter::A,тиһэх,अंतिम
1012,letzter::A,тиһэх,आख़िरी
1013,allein::ADV,соҕотох,तनहा
1014,allein::ADV,соҕотох,अकेले
1015,auf einmal::ADV,биирдэ,वक़्त में
1016,zusammen::ADV,холбуу,एक साथ
1017,zusammen::ADV,холбуу,साथ साथ
1018,lange::ADV,уһуннук,देर तक
1019,plötzlich::ADV,эмискэ,सहसा
1020,plötzlich::ADV,эмискэ,अचानक
1021,sofort::ADV,тута,तुरंत
1022,später::ADV,хойут,बाद को
1023,später::ADV,хойут,बाद में
1024,jetzt::ADV,билигин,अब
1025,jetzt::ADV,билигин,अभी
1026,heute::ADV,бүгүн,आज
1027,morgen::ADV,сарсын,कल
1028,bald::ADV,өтөр,जल्दी
1029,dann::ADV,кэнна,तब
1030,gestern::ADV,бэҕэһээ,कल
1031,einst::ADV,биир төгүл,एक दिन
1032,einst::ADV,биир төгүл,पहले कभी
1033,einst::ADV,арай биирдэ,एक दिन
1034,einst::ADV,арай биирдэ,पहले कभी
1035,damals::ADV,оччоҕо,उस समय
1036,damals::ADV,оччоҕо,उन दिनों
1037,danach::ADV,аары,इसके बाद
1038,danach::ADV,аары,इसके पश्चात्
1039,danach::ADV,ол кэнниттэн,इसके बाद
1040,danach::ADV,ол кэнниттэн,इसके पश्चात्
1041,vorher::ADV,урут,पहले
1042,vorher::ADV,урут,पेशतर
1043,zuerst::ADV,маҥнай,पहले
1044,einmal::ADV,биирдэ,एक बार
1045,einmal::ADV,биирдэ,एक दफ़ा
1046,manchmal::ADV,арыт,कभी कभी
1047,oft::ADV,чаастатык,अक्सर
1048,immer::ADV,мэлдьи,सदा
1049,immer::ADV,мэлдьи,हमेशा
1050,niemals::ADV,хаһан да,कभी नहीं
1051,niemals::ADV,хаһан да,कदापि नहीं
1052,hier::ADV,маныаха,इधर
1053,hier::ADV,маныаха,यहाँ
1054,hierhin::ADV,бэттэх,इधर को
1055,hierhin::ADV,бэттэх,यहाँ को
1056,von hier::ADV,мантан,यहाँ से
1057,dort::ADV,онно,उधर
1058,dort::ADV,онно,वहाँ
1059,dorthin::ADV,онно,उधर को
1060,dorthin::ADV,онно,वहाँ को
1061,geradeaus::ADV,быһа,सीधे
1062,geradeaus::ADV,быһаччы,सीधे
1063,vorwärts::ADV,инники,आगे
1064,vorwärts::ADV,инники,आगे को
1065,rückwärts::ADV,төттөру,पीछे को
1066,zurück::ADV,төттөрү,वापस
1067,unten::ADV,аллара,नीचे
1068,hinab::ADV,аллара,नीचे को
1069,oben::ADV,үөһэ,ऊपर
1070,hinauf::ADV,өрө,ऊपर को
1071,hinauf::ADV,үөһэ,ऊपर को
1072,überall::ADV,бэйдиэ,हर जगह
1073,überall::ADV,бэйдиэ,हर स्थान
1074,nicht::ADV,буолбатах,न
1075,nicht::ADV,буолбатах,नहीं
1076,ein wenig::ADV,кыратык,कुछ
1077,ein wenig::ADV,кыратык,ज़रा
1078,ein wenig::ADV,кыратык,थोड़ा
1079,kaum::ADV,нэһиилэ,लगभग नहीं
1080,kaum::ADV,нэһиилэ,बराबर नहीं
1081,sehr::ADV,бэрт,बहुत
1082,sehr::ADV,наһаа,बहुत
1083,so::ADV,оччо,ऐसा
1084,so::ADV,оннук,ऐसा
1085,noch::ADV,өссө,अभी तक
1086,nur::ADV,эрэ,केवल
1087,nur::ADV,эрэ,सिर्फ़
1088,nur::ADV,сыччах,केवल
1089,nur::ADV,сыччах,सिर्फ़
1090,schon::ADV,бэлиэр,चुकना
1091,wieder::ADV,эмиэ,फिर
1092,wieder::ADV,эмиэ,दुबारा
1093,vergebens::ADV,таак,व्यर्थ
1094,vor::PRP,иннигэр,के आगे
1095,vor::PRP,иннигэр,के सामने
1096,hinter::PRP,кэлин,के पीछे
1097,unter::PRP,-ҕа,के तले
1098,unter::PRP,-ҕа,के नीचे
1099,unter::PRP,оһох түгэҕэ,के तले
1100,unter::PRP,оһох түгэҕэ,के नीचे
1101,durch::PRP,курдары,के पार
1102,neben::PRP,аттыгар,के पास
1103,neben::PRP,аттыгар,की बग़ल में
1104,zwischen::PRP,ыккардынан,के बीच
1105,wegen::PRP,уҥуортан,के कारण
1106,wegen::PRP,уҥуортан,की वजह से
1107,dies::PRN,ити,यह
1108,dies::PRN,бу,यह
1109,das::PRN,били,वह
1110,alles::PRN,барыта,सब
1111,alles::PRN,барыта,सब कुछ
1112,ich::PRN,мин,मैं
1113,du::PRN,эн,तू
1114,er::PRN,кнни,यह
1115,wir::PRN,биһиги,हम
1116,ihr::PRN,эһиги,तुम
1117,sie::PRN,кинилэр,ये
1118,was::FPRN,туох,क्या
1119,wer::FPRN,ким,कौन
1120,wo::FADV,ханна,किधर
1121,wohin::FADV,ханна,किधर
1122,wie::FADV,хайдах,कैसे
1123,warum::FADV,тоҕо,क्यों
1124,wieviel::FNUM,төһө,कितना
1125,eins::NUM,биир,एक
1126,zwei::NUM,икки,दो
1127,drei::NUM,үс,तीन
1128,vier::NUM,түөрт,चार
1129,fünf::NUM,биэс,पाँच
1130,sechs::NUM,алта,छह
1131,sieben::NUM,сэттэ,सात
1132,acht::NUM,аҕыс,आठ
1133,neun::NUM,тоҕус,नौ
1134,zehn::NUM,уон,दस
1135,elf::NUM,уон биир,ग्यारह
1136,zwölf::NUM,уон икки,बारह
1137,zwanzig::NUM,сүүрбэ,बीस
1138,dreißig::NUM,отут,तीस
1139,vierzig::NUM,түөрт уон,चालीस
1140,fünfzig::NUM,биэс уон,पचास
1141,sechzig::NUM,алта уон,साठ
1142,siebzig::NUM,сэттэ уон,सत्तर
1143,achtzig::NUM,аҕыс уон,अस्सी
1144,neunzig::NUM,тоҕус уонус,नव्वे
1145,hundert::NUM,сүүс,सौ
1146,tausend::NUM,тыһыынча,हज़ार
1147,und::CNJ,да,और
1148,und::CNJ,уонна,और
1149,und::CNJ,итиэннэ,और
1150,oder::CNJ,эбэтэр,या
1151,stehen::V,тур,खड़ा होना
1152,sitzen::V,олор,बैठना
1153,liegen::V,сыт,लेटना
1154,hängen::V,санньылый,लटकना
1155,werden::V,буол,बनना
1156,passieren::V,буол,होना
1157,beginnen::V,саҕалан,आरंभ होना
1158,beginnen::V,саҕалан,प्रारंभ होना
1159,enden::V,бүт,अंत होना
1160,enden::V,бүт,ख़तम होना
1161,wechseln::V,уларый,बदलना
1162,aufgehen[Sonne]::V,ой,चढ़ना
1163,aufgehen[Sonne]::V,ой,उदित होना
1164,untergehen[Sonne]::V,киир,अस्त हो जाना
1165,scheinen[Sonne]::V,сырдат,रोशनी देना
1166,donnern::V,эт,गरजना
1167,wehen::V,үр,चलना
1168,strömen::V,кутулун,बहना
1169,strömen::V,кутулун,प्रवाहित होना
1170,fließen::V,сүүр,बहना
1171,fließen::V,сүүр,प्रवाहित होना
1172,sich drehen::V,эргий,घूमना
1173,schwanken::V,биэтэҥнээ,हिलना
1174,schwingen::V,эйэҥнээ,हिलना
1175,fallen::V,оҕут,गिरना
1176,brennen::V,умай,जलना
1177,rauchen::V,буруолаа,धुआँ उड़ाना
1178,regnen::V,самыырдаа,बरसना
1179,gefrieren::V,тоҥ,जमना
1180,tauen::V,ир,गलना
1181,tauen::V,ир,पिघलना
1182,schmelzen::V,уулун,गलना
1183,schmelzen::V,уулун,पिघलना
1184,trocknen::V,куур,सूखना
1185,sieden::V,оргуй,उबलना
1186,faulen::V,сытый,गलना
1187,faulen::V,сытый,सड़ना
1188,verfaulen::V,сытыйан_хаал,गलना
1189,verfaulen::V,сытыйан_хаал,सड़ना
1190,reißen::V,хайыт,फटना
1191,reißen::V,быһытталан,फटना
1192,versinken::V,тимир,डूबना
1193,versinken::V,батылын,डूबना
1194,vergehen::V,дьай,बीतना
1195,vergehen::V,дьай,गुज़रना
1196,erscheinen::V,көһүн,दिखाई देना
1197,verschwinden::V,сүт,ग़ायब होना
1198,sinken::V,намтаа,घटना
1199,sinken::V,намтаа,उतरना
1200,abnehmen::V,аччаа,घटना
1201,zunehmen::V,элбээ,बढ़ना
1202,steigen::V,үрдээ,बढ़ना
1203,wachsen::V,үүн,उगना
1204,glänzen::V,кылбай,चमकना
1205,funkeln::V,күлүмнээ,जगमगाना
1206,funkeln::V,күлүмнээ,टिमटिमाना
1207,funkeln::V,күлүмүрдээ,जगमगाना
1208,funkeln::V,күлүмүрдээ,टिमटिमाना
1209,lärmen::V,тыаһаа,शोर मचाना
1210,läuten::V,собуоннаа,बजना
1211,klingeln::V,линкинээ,बजना
1212,klirren::V,айгырат,झनझनाना
1213,brausen::V,сирилээ,साँय-साँय करना
1214,rauschen::V,суугунаа,सरसराना
1215,klingen::V,доргуй,बजना
1216,bellen::V,үр,भौंकना
1217,heulen::V,улуй,गुर्राना
1218,blasen::V,үр,फूँकना
1219,pfeifen::V,иһиир,सीटी देना
1220,schreien::V,кылан,चिल्लाना
1221,schreien::V,хаһыытаа,चिल्लाना
1222,stöhnen::V,ынчыктаа,कराहना
1223,stöhnen::V,ынчыктаа,आहें भरना
1224,zittern::V,титирээ,काँपना
1225,zittern::V,дьигиһий,काँपना
1226,leben::V,олор,जीना
1227,geboren werden::V,төрөө,पैदा होना
1228,atmen::V,тыын,साँस लेना
1229,trinken::V,ис,पीना
1230,essen::V,аһаа,खाना
1231,schlucken::V,ыйыһын,निगलना
1232,müde werden::V,сылай,थकना
1233,müde werden::V,сылай,उकताना
1234,einschlafen::V,утуйан хаал,सो जाना
1235,schlafen::V,утуй,सोना
1236,schlafen::V,утуйа сыт,सोना
1237,aufwachen::V,уһугун,जागना
1238,aufstehen::V,тур,उठना
1239,sich erholen::V,сынньан,सुस्ताना
1240,sich erholen::V,сынньан,आराम करना
1241,krank werden::V,ыарый,बीमार पड़ना
1242,krank sein::V,ыарый,बीमार होना
1243,krank sein::V,ыарыт,बीमार होना
1244,schmerzen::V,ыарыт,दुखना
1245,schmerzen::V,ыарыт,दर्द करना
1246,husten::V,сөтөлүн,खाँसना
1247,genesen::V,көн,ठीक हो जाना
1248,genesen::V,көн,स्वस्थ हो जाना
1249,sterben::V,өл,मरना
1250,umkommen::V,өл,मरना
1251,umkommen::V,оҕут,मरना
1252,sich bewegen::V,хамсаа,चलना
1253,sich bewegen::V,хамсаа,हिलना
1254,sich rühren::V,хамсаа,हिलना
1255,sich erheben::V,тур,उठना
1256,sich setzen::V,олор,बैठना
1257,hinfallen::V,оҕут,गिरना
1258,laufen::V,хаам,चलना
1259,schreiten::V,атыллаа,क़दम जाना
1260,spazierengehen::V,дьаарбай,सैर करना
1261,eilen::V,тиэтэй,तेज़ी से जाना
1262,eilen::V,тиэтэй,शीघ्रता से चलना
1263,sich beeilen::V,ыксаа,जल्दी करना
1264,sich beeilen::V,ыксаа,शीघ्रता करना
1265,sausen::V,элээр,बड़ी तेज़ी से चलना
1266,rennen::V,сүүрэкэлээ,भागना
1267,rennen::V,сүүрэкэлээ,दौड़ना
1268,springen::V,ой,उछलना
1269,springen::V,ыстан,उछलना
1270,klettern::V,ытын,चढ़ना
1271,schaukeln::V,эйэҥнээ,झूलना
1272,schaukeln::V,биэрэҥнээ,झूलना
1273,kriechen::V,сыыл,रेंगना
1274,schwimmen::V,уһун,तैरना
1275,schwimmen::V,харбаа,तैरना
1276,tauchen::V,умус,डूबना
1277,rudern::V,эрт,खेना
1278,rudern::V,эрт,चप्पू चलाना
1279,fahren::V,айаннаа,चलना
1280,fahren::V,айаннаа,यात्रा करना
1281,fliegen::V,көт,उड़ना
1282,gehen::V,бар,जाना
1283,weggehen::V,бар,चला जाना
1284,weggehen::V,бар,बाहर जाना
1285,abfahren::V,бар,छूटना
1286,abfahren::V,бар,रवाना होना
1287,anhalten::V,тохтоо,रुकना
1288,anhalten::V,тохтоо,खड़ा होना
1289,hineingehen::V,киир,घुसना
1290,hineingehen::V,киир,अंदर जाना
1291,eintreten::V,киир,प्रवेश करना
1292,kommen::V,кэл,आना
1293,ankommen::V,кэл,पहुँचना
1294,ankommen::V,тиий,पहुँचना
1295,zurückkommen::V,төнүн,लौटना
1296,zurückkommen::V,төнүн,वापस आना
1297,bleiben::V,хаал,रहना
1298,bleiben::V,хаал,रुकना
1299,warten::V,көһүт,इंतज़ार करना
1300,erwarten::V,күүт,प्रतीक्षा करना
1301,erwarten::V,көһүт,प्रतीक्षा करना
1302,suchen::V,ирдээ,ढूँढ़ना
1303,suchen::V,көрдөө,ढूँढ़ना
1304,finden::V,бул,पाना
1305,finden::V,бул,ढूँढ़ निकालना
1306,versuchen::V,сорун,कोशिश करना
1307,vorbereiten::V,бэлэмнээ,तैयार करना
1308,lieben::V,таптаа,प्यार करना
1309,mögen::V,сөбүл,पसंद होना
1310,lachen::V,күл,हँसना
1311,rühren::V,долгут,छूना
1312,weinen::V,ытаа,रोना
1313,schimpfen::V,үөҕүс,गाली देना
1314,sich ärgern::V,кыыһыр,चिढ़ना
1315,sich ärgern::V,кыыһыр,नाराज़ होना
1316,sich ärgern::V,кыйахан,चिढ़ना
1317,sich ärgern::V,кыйахан,नाराज़ होना
1318,sich fürchten::V,куттан,डरना
1319,sich fürchten::V,куттан,भय खाना
1320,sich fürchten::V,дьиксин,डरना
1321,sich fürchten::V,дьиксин,भय खाना
1322,fürchten::V,дьиксин,डरना से
1323,fürchten::V,дьиксин,भय खाना से
1324,fürchten::V,куттан,डरना से
1325,fürchten::V,куттан,भय खाना से
1326,fliehen::V,күрээ,भागना
1327,flüchten::V,күрээ,निकल भागना
1328,sehen::V,көр,देखना
1329,anschauen::V,көр,देखना
1330,ansehen::V,көр,दृष्टि डालना पर
1331,hören::V,бил,सुनना
1332,hören::V,иһит,सुनना
1333,zuhören::V,иһит,सुनना
1334,probieren::V,боруобалаан көр,चखना
1335,probieren::V,амсайан көр,चखना
1336,riechen::V,сытырҕаа,सूँघना
1337,fühlen::V,бил,महसूस करना
1338,scheinen::V,көһүн,लगना
1339,zu sehen sein::V,көһүн,दिखाई देना
1340,vernehmen::V,иһит,सुनना
1341,frieren::V,тоҥ,ठंड लगना
1342,frieren::V,тоҥ,सर्दी लगना
1343,frieren::V,үлүй,ठंड लगना
1344,frieren::V,үлүй,सर्दी लगना
1345,tun::V,гын,करना
1346,können::V,кыай,सकना
1347,können::V,кыай,जानना
1348,wollen::V,баҕар,चाहना
1349,anfangen::V,саҕалаа,शुरू करना
1350,beenden::V,бүтэр,ख़त्म करना
1351,beenden::V,бүтэр,समाप्त करना
1352,aufhören::V,уурай,बंद जाना
1353,aufhören::V,уурай,समाप्त जाना
1354,gelingen::V,сатан,बनना
1355,gelingen::V,сатан,अच्छा होना
1356,geraten::V,баар буолан биэр,बन पड़ना
1357,geraten::V,баар буола тус,बन पड़ना
1358,geraten::V,буолан таҕыс,बन पड़ना
1359,öffnen::V,ас,खोलना
1360,schließen::V,сап,बंद करना
1361,schließen::V,хатаа,बंद करना
1362,stellen::V,уур,रखना
1363,stellen::V,туруор,रखना
1364,setzen::V,туруор,रखना
1365,setzen::V,туруор,बिठाना
1366,setzen::V,уур,रखना
1367,setzen::V,уур,बिठाना
1368,legen::V,уур,रखना
1369,legen::V,уур,लिटाना
1370,berühren::V,тыыт,छूना
1371,berühren::V,тыыт,स्पर्श करना
1372,berühren::V,таарый,छूना
1373,berühren::V,таарый,स्पर्श करना
1374,verbinden::V,кэлгий,बाँधना
1375,bedecken::V,бүрүй,ढकना
1376,aufhängen::V,ыйаа,लटकाना
1377,anzünden::V,умат,जलाना
1378,aufheben::V,өрө тарт,उठाना
1379,zurücklassen::V,бырах,पीछे छोड़ना
1380,verlieren::V,сүтэр,खोना
1381,verlieren::V,сүтэр,गँवाना
1382,fallen lassen::V,түһэр,गिराना
1383,fallen lassen::V,мүлчү тут,गिराना
1384,machen::V,оҥор,करना
1385,machen::V,оҥор,बनाना
1386,machen::V,оҥоһун,करना
1387,machen::V,оҥоһун,बनाना
1388,herstellen::V,оҥор,बनाना
1389,herstellen::V,оҥор,तैयार करना
1390,bauen::V,тут,बनाना
1391,bauen::V,тут,निर्माण करना
1392,reparieren::V,абырахтаа,मरम्मत करना
1393,verbessern::V,тупсар,सुधारना
1394,ändern::V,уларыт,बदलना
1395,ändern::V,уларыт,परीवर्तन करना
1396,graben::V,хас,खोदना
1397,beugen::V,бокут,झुकाना
1398,beugen::V,токурут,झुकाना
1399,beugen::V,бүк баттаа,झुकाना
1400,biegen::V,иэх,झुकाना
1401,biegen::V,өҕүлүннэр,झुकाना
1402,drehen::V,эргит,फेरना
