,Concept_ID,mrj,os
699,billig::A,шулдаш,аслам
700,teuer::A,шергӹ,зынаргъ
701,teuer::A,шергӓкӓн,зынаргъ
702,wertvoll::A,ӓкӓн,зынаргъ
703,blind::A,слöпöй,куырм
704,blind::A,сльöпöй,куырм
705,taub::A,тӱтӱк,къуырма
706,kräftig::A,виӓн,домбай
707,kräftig::A,виӓн,тыхджын
708,stark::A,виӓн,тыхджын
709,schwach::A,шава,ӕнӕбон
710,schwach::A,лӹпкӓ,ӕнӕбон
711,schwach::A,слабка,ӕнӕбон
712,fett::A,таза,нард
713,schlank::A,яштака,гуырвидыц
714,schlank::A,яштака,хæрзконд
715,schlank::A,яштака,рæхснæг
716,schlank::A,яштака,сагамад
717,hübsch::A,сӹлнӹ,аив
718,hübsch::A,сӹлнӹ,рӕсугъд
719,hübsch::A,олмыдшы,аив
720,hübsch::A,олмыдшы,рӕсугъд
721,böse::A,шӹдӓн,фыдзӕрдӕ
722,dumm::A,окмак,ӕдылы
723,faul::A,ялахай,зивӕг
724,faul::A,ялахай,зивӕггӕнаг
725,fleißig::A,пӓшам яратышы,æнæзивæг
726,fleißig::A,пӓшам яратышы,æнувыд
727,geizig::A,шык,чъынды
728,geizig::A,шык,æлгъин
729,geizig::A,шык,мæрддзæст
730,klug::A,ышан,зондджын
731,geschickt::A,мастар,хӕрзарӕхст
732,lieb::A,тыри,уарзон
733,lustig::A,мындыр,хъӕлдзӕг
734,lustig::A,сусу,хъӕлдзӕг
735,sanft::A,йӹвӹжӓ,мынчын
736,hungrig::A,шужышы,ӕххормаг
737,krank::A,церлӹ,нӕфӕразгӕ
738,krank::A,хворой,нӕфӕразгӕ
739,nackt::A,цӓрӓ,бӕгънӕг
740,traurig::A,сы́лыкан,ӕрхӕндӕг
741,traurig::A,кымы́лдымы,ӕрхӕндӕг
742,lebendig::A,живой,цардӕгас
743,gut::A,яжо,хорз
744,schlecht::A,уда,цауд
745,schlecht::A,худа,цауд
746,richtig::A,вургамла,раст
747,schlimm::A,йӹрнык,ӕвзӕр
748,wahr::A,настоящий,ӕцӕг
749,wahr::A,настояшый,ӕцӕг
750,alt::A,шонгы,зӕронд
751,neu::A,у,ног
752,ehemalig::A,тошты,раздӕры
753,alt[Lebewesen]::A,ӹлалшӹ,ацӕргӕ
754,jung::A,нöргӹ,ӕрыгон
755,jung::A,молода,ӕрыгон
756,arm::A,укеӓн,мӕгуыр
757,reich::A,паян,хъӕздыг
758,reich::A,пурлыкан,хъӕздыг
759,bekannt::A,палӹмӹ,зонгӕ
760,berühmt::A,лӹмлы,номдзыд
761,fremd::A,эдемӹн,æцæгæлон
762,verschieden::A,тӹрлӹ,æндæр æмæ æндæр
763,verschieden::A,тӹрлӹ,алы
764,verschieden::A,тӹрлӹ,алыхуызон
765,nah::A,лишӹл,хӕстӕг
766,fern::A,мӹндӹр,дард
767,fern::A,мӹндӹр,дӕрддаг
768,linker::A,шалахай,галиу
769,rechter::A,вургамла,рахиз
770,anderer::A,вес,иннӕ
771,anderer::A,вес,ӕндӕр
772,anderer::A,весӹ,иннӕ
773,anderer::A,весӹ,ӕндӕр
774,erster::A,икшӹ,фыццаг
775,erster::A,икшӹ,фыццӕгӕм
776,erster::A,икӹмшӹ,фыццаг
777,erster::A,икӹмшӹ,фыццӕгӕм
778,zweiter::A,кокшы,дыккаг
779,zweiter::A,кокшы,дыккæгæм
780,dritter::A,кымшы,æртыккаг
781,dritter::A,кымшы,æртыккæгæм
782,letzter::A,остатка,фӕстаг
783,allein::ADV,иктӹ,иунæг
784,allein::ADV,иктӹт,иунæг
785,auf einmal::ADV,тöрöк,уайтагъд
786,auf einmal::ADV,тöрöк,æвиппайды
787,auf einmal::ADV,тöрöк,æваст
788,zusammen::ADV,икараш,иумӕ
789,zusammen::ADV,цымырын,иумӕ
790,lange::ADV,кужын,бирæ рæстæг
791,plötzlich::ADV,трӱк,æвиппайды
792,plötzlich::ADV,трӱк,æваст
793,sofort::ADV,полт,уыцы сахат
794,sofort::ADV,полт,уайтагъд
795,sofort::ADV,тöрöк,уыцы сахат
796,sofort::ADV,тöрöк,уайтагъд
797,sofort::ADV,тӹшӓкок,уыцы сахат
798,sofort::ADV,тӹшӓкок,уайтагъд
799,später::ADV,вара,фæстæдæр
800,heute::ADV,тагачы,абон
801,morgen::ADV,иргод,райсом
802,morgen::ADV,иргодым,райсом
803,bald::ADV,чӹнь,тагъд
804,bald::ADV,чӹнь,рæхджы
805,bald::ADV,вӓшке,тагъд
806,bald::ADV,вӓшке,рæхджы
807,bald::ADV,выртышты,тагъд
808,bald::ADV,выртышты,рæхджы
809,dann::ADV,пакыла,стæй
810,gestern::ADV,тенгечӹ,знон
811,einst::ADV,икӓнӓ,кӕддӕр
812,damals::ADV,тӹнӓм,уæд
813,danach::ADV,пакыла,стæй
814,danach::ADV,пакыла,уый фæстæ
815,vorher::ADV,перви,раздæр
816,zuerst::ADV,андак,фыццаг
817,einmal::ADV,гӓнӓк,иу хатт
818,einmal::ADV,гӓнӓ,иу хатт
819,manchmal::ADV,кынамжы,хатт
820,oft::ADV,чӹчкӹдӹн,арæх
821,immer::ADV,со,ӕдзух
822,immer::ADV,соок,ӕдзух
823,niemals::ADV,нинам,никуы
824,niemals::ADV,нинам,никæд
825,niemals::ADV,нигынам,никуы
826,niemals::ADV,нигынам,никæд
827,niemals::ADV,нигынамат,никуы
828,niemals::ADV,нигынамат,никæд
829,hier::ADV,тиштӹ,ам
830,hierhin::ADV,тишкӹ,ардӕм
831,von hier::ADV,тишец,ардыгæй
832,von hier::ADV,тишецӹн,ардыгæй
833,dort::ADV,тӹштӹ,уым
834,dorthin::ADV,тӹшкӹ,уырдӕм
835,dorthin::ADV,тӹшкӹлӓ,уырдӕм
836,geradeaus::ADV,вик,æргом
837,geradeaus::ADV,тура,æргом
838,vorwärts::ADV,анзыкы,размӕ
839,rückwärts::ADV,мӹнгеш,фӕстӕмӕ
840,zurück::ADV,мӹнгеш,фӕстӕмӕ
841,unten::ADV,ӱлнӹ,дæлæ
842,unten::ADV,ӱлнӹ,дæлейы
843,unten::ADV,ӱлнӹ,бынæй
844,unten::ADV,лӹвӓлнӹ,дæлæ
845,unten::ADV,лӹвӓлнӹ,дæлейы
846,unten::ADV,лӹвӓлнӹ,бынæй
847,hinab::ADV,ӱлӹкӹ,дӕлӕмӕ
848,hinab::ADV,ӱлӹкӹ,уырдыгмӕ
849,hinab::ADV,лӹвӓкӹ,дӕлӕмӕ
850,hinab::ADV,лӹвӓкӹ,уырдыгмӕ
851,oben::ADV,вӹлнӹ,уӕле
852,hinauf::ADV,кӱшкӹлӓ,уӕлӕмӕ
853,hinauf::ADV,кӱш,уӕлӕмӕ
854,überall::ADV,йӹлт,алыран
855,überall::ADV,йӹлт,алкæм
856,überall::ADV,йӹлт,кæмдæриддæр
857,überall::ADV,цилӓ вӓре,алыран
858,überall::ADV,цилӓ вӓре,алкæм
859,überall::ADV,цилӓ вӓре,кæмдæриддæр
860,nicht::ADV,уке,нӕ
861,ein wenig::ADV,изиш,чысыл
862,ein wenig::ADV,иклаштык,чысыл
863,kaum::ADV,цылик,цъус
864,kaum::ADV,чучок-чучок,цъус
865,sehr::ADV,чоте,тынг
866,sehr::ADV,чоте,иттӕг
867,so::ADV,тенге,афтӕ
868,so::ADV,тенгелӓ,афтӕ
869,noch::ADV,мол,ма
870,noch::ADV,моло,ма
871,nur::ADV,веле,канд
872,nur::ADV,веле,ӕрмӕст
873,schon::ADV,уже,нырид
874,schon::ADV,ӹнде,нырид
875,wieder::ADV,уэш,ногӕй
876,vergebens::ADV,зря,дзæгъæлы
877,vergebens::ADV,зря,уæгъды
878,vergebens::ADV,зря,æнæхъуаджы
879,vergebens::ADV,ӹзрӓ,дзæгъæлы
880,vergebens::ADV,ӹзрӓ,уæгъды
881,vergebens::ADV,ӹзрӓ,æнæхъуаджы
882,vergebens::ADV,ӹзӹрӓ,дзæгъæлы
883,vergebens::ADV,ӹзӹрӓ,уæгъды
884,vergebens::ADV,ӹзӹрӓ,æнæхъуаджы
885,vor::PRP,анзыц,разы
886,vor::PRP,анзыцын,разы
887,hinter::PRP,шайылан,фӕстӕ
888,hinter::PRP,шайылный,фӕстӕ
889,unter::PRP,лӹвӓкӹ,бын
890,durch::PRP,вашт,æхсæнты
891,neben::PRP,сага,цур
892,zwischen::PRP,лош,астӕу
893,zwischen::PRP,лошкы,астӕу
894,wegen::PRP,мычыц,тыххай
895,dies::PRN,тидӹ,ай
896,dies::PRN,ти,ай
897,das::PRN,тидӹ,уый
898,das::PRN,ти,уый
899,alles::PRN,цилӓ,алцы
900,alles::PRN,цилӓ,æппæтдæр
901,alles::PRN,цилӓ,иууылдӕр
902,ich::PRN,мый,æз
903,du::PRN,тӹнь,ды
904,er::PRN,тӹдӹ,уый
905,wir::PRN,мӓ,мах
906,ihr::PRN,вӓ,сымах
907,sie::PRN,нӹнӹ,уыдон
908,was::FPRN,ма,цы
909,wer::FPRN,кӱ,чи
910,wo::FADV,кышан,кӕм
911,wo::FADV,кыштакен,кӕм
912,wohin::FADV,кышкы,кӕдӕм
913,wie::FADV,кыце,куыд
914,warum::FADV,малын,цӕмӕн
915,wieviel::FNUM,кынар,цал
916,wieviel::FNUM,кынары,цал
917,wieviel::FNUM,кынаркы,цал
918,eins::NUM,иктӹ,иу
919,eins::NUM,иктӹт,иу
920,zwei::NUM,кок,дыууӕ
921,zwei::NUM,кокты,дыууӕ
922,drei::NUM,кым,ӕртӕ
923,drei::NUM,кымыт,ӕртӕ
924,vier::NUM,нӹл,цыппар
925,fünf::NUM,вӹц,фондз
926,sechs::NUM,куд,ӕхсӕз
927,sechs::NUM,кудытмозн,ӕхсӕз
928,sieben::NUM,шӹм,авд
929,sieben::NUM,шӹмӹт,авд
930,acht::NUM,кӓндӓкш,аст
931,acht::NUM,кӓндӓкшӹ,аст
932,neun::NUM,ӹндекшшӱдӹ,фараст
933,zehn::NUM,лу,дӕс
934,elf::NUM,луатик,иуæндæс
935,elf::NUM,луатиктӹ,иуæндæс
936,zwölf::NUM,луаткок,дыууадæс
937,zwölf::NUM,луаткокты,дыууадæс
938,zwanzig::NUM,коклы,дыууын
939,dreißig::NUM,кымлы,æртын
940,dreißig::NUM,кымлы,дæсæмæссæдз
941,vierzig::NUM,нӹллӹ,цыппор
942,vierzig::NUM,нӹллӹ,цыппур
943,vierzig::NUM,нӹллӹ,дыууиссæдзы
944,fünfzig::NUM,вӹцлӹ,фӕндзай
945,sechzig::NUM,кудлу,æхсай
946,sechzig::NUM,кудлу,æртиссæдзы
947,siebzig::NUM,шӹмлу,æвдай
948,siebzig::NUM,шӹмлу,дæс æмæ æртиссæдзы
949,achtzig::NUM,кӓндӓкшлу,цыппарыссæдзы
950,achtzig::NUM,кӓндӓкшлу,æстай
951,neunzig::NUM,ӹндекшлу,нæуæдз
952,neunzig::NUM,ӹндекшлу,дæс æмæ цыппарыссæдзы
953,hundert::NUM,шӱдӹ,сӕдӕ
954,tausend::NUM,тӹжем,мин
955,und::CNJ,дöн,ӕмӕ
956,oder::CNJ,льывы,кӕнӕ
957,stehen::V,шалшаг,лӕууын
958,sitzen::V,шӹнзӓш,бадын
959,liegen::V,киӓш,хуыссын
960,hängen::V,кечӓш,ауыгъд уын
961,werden::V,шагалаш,суӕвын
962,passieren::V,ӹштӓ́лтӓш,æрцæуын
963,beginnen::V,тӹнгӓлӓлтӓш,райдайын
964,enden::V,пӹтӓш,фæуын
965,wechseln::V,весемӓш,ивын
966,wechseln::V,весемӓлтӓш,ивын
967,aufgehen[Sonne]::V,авараш,скæсын
968,untergehen[Sonne]::V,шӹ́нзӓш, аныгуылын
969,scheinen[Sonne]::V,сотемдӓрӓш,рухс кӕнын
970,donnern::V,хӹдӹртӓш,нæрын
971,wehen::V,ӹфӹлӓш,дымын
972,strömen::V,йогащ,кӕлын
973,fließen::V,йогащ,цæуын
974,fließen::V,йогащ,уайын
975,fließen::V,йогащ,кæлын
976,sich drehen::V,пöрдӓш,зилын
977,schwanken::V,лыпшалташ,æнкъуысын
978,schwingen::V,кӓчӓйӓш,æнкъуысын
979,schwingen::V,кӓчӓйӓш,змæлын
980,fallen::V,кенвазаш,хауын
981,fallen::V,шынгалташ,хауын
982,brennen::V,йылаш,судзын
983,rauchen::V,шыпшаш,фæздæг кæнын
984,regnen::V,юраш,уарын
985,gefrieren::V,гӓш,сӕлын
986,gefrieren::V,кӹлмаш,сӕлын
987,tauen::V,шылаш,стайын
988,schmelzen::V,шӹрӓнӓш,тайын
989,trocknen::V,кошкаш,хус кæнын
990,sieden::V,шолаш,фыцын
991,faulen::V,шӱӓш,ӕмбийын
992,verfaulen::V,йӓнгӓрӓлтӓш,бамбийын
993,reißen::V,кышкедӓлтӓш,скъуийын
994,versinken::V,ва́лаш,дӕлдон_кӕнын
995,vergehen::V,эртӓш,аивгъуийын
996,erscheinen::V,каяш,разынын
997,verschwinden::V,ямаш,фæтары уын
998,verschwinden::V,ямаш,фæдæлдзæх уын
999,verschwinden::V,ямаш,фесæфын
1000,verschwinden::V,ямаш,æрбайсæфын
1001,sinken::V,пычаш,дæлæмæ æрхауын
1002,abnehmen::V,чӹдемӓш,фæкъаддæр уын
1003,abnehmen::V,чӹдемӓш,фæцух уын
1004,abnehmen::V,кöтӹргӓш,фæкъаддæр уын
1005,abnehmen::V,кöтӹргӓш,фæцух уын
1006,zunehmen::V,когоэмӓш,фæфылдæр уын
1007,zunehmen::V,когоэмӓш,сбирæ уын
1008,zunehmen::V,когоэмӓш,сахадын
1009,steigen::V,лӱлта́лташ,сыстын
1010,wachsen::V,кушкаш,рӕзын
1011,glänzen::V,йӹлгӹжӓш,ӕрттивын
1012,funkeln::V,валгалташ,тыбар-тыбур_кӕнын
1013,lärmen::V,юкланаш,хъæлæба кæнын
1014,läuten::V,цоргаш,цæгъдын
1015,klingeln::V,цоргаш,цæгъдын
1016,klirren::V,цонгырталгаш,дзыгъал-мыгъул кæнын
1017,klirren::V,цонгырталгаш,дзæгъ-дзæгъ кæнын
1018,brausen::V,ышдымыла́наш,абухын
1019,rauschen::V,шу́жгаш,
1020,klingen::V,йо́нгаш,зæлын
1021,klingen::V,йо́нгаш,азæлын
1022,klingen::V,йо́нгаш,хъуысын
1023,bellen::V,опташ,рæйын
1024,heulen::V,урмыжаш,ниуын
1025,blasen::V,ӹфӹлӓш,фу кӕнын
1026,pfeifen::V,ши́шкаш,æхситт кæнын
1027,pfeifen::V,ши́шкаш,къуыззитт кæнын
1028,schreien::V,уташ,хъӕр кӕнын
1029,schreien::V,саслаш,хъӕр кӕнын
1030,schreien::V,варгынзаш,хъӕр кӕнын
1031,stöhnen::V,ӹнгӹрӓш,хъæрзын
1032,stöhnen::V,ӹнгӹрӓш,дзыназын
1033,zittern::V,цӹтӹрӓш,ризын
1034,leben::V,ӹлӓш,цӕрын
1035,geboren werden::V,шачаш,райгуырын
1036,atmen::V,шӱлӓш,улӕфын
1037,trinken::V,йӱӓш,нуазын
1038,essen::V,качкаш,хӕрын
1039,schlucken::V,нелӓш,ныхъуырын
1040,müde werden::V,янгылаш,бафæллайын
1041,müde werden::V,янгылаш,бафæлмæцын
1042,müde werden::V,янгылаш,сфæлмæцын
1043,einschlafen::V,амален кеӓш,бафынæй уын
1044,schlafen::V,амалаш,хуыссын
1045,schlafen::V,амалаш,фынӕй кӕнын
1046,aufwachen::V,понгыжалташ,райхъал уын
1047,aufstehen::V,кӹньӹл шагалаш,стын
1048,sich erholen::V,кӓнаш,фæллад уадзын
1049,sich erholen::V,кӓнаш,улæфын
1050,krank werden::V,церлӓнен вазаш,фӕрынчын уын
1051,krank sein::V,церлӓнӓш,сӕйын
1052,krank sein::V,ясланаш,сӕйын
1053,krank sein::V,ясыланаш,сӕйын
1054,schmerzen::V,каршташ,риссын
1055,husten::V,кахыраш,хуыфын
1056,genesen::V,паремӓш,сдзæбæх уын
1057,genesen::V,паремӓш,рандидзын
1058,genesen::V,паремӓш,сæндидзын
1059,genesen::V,тöрлӓнӓш,сдзæбæх уын
1060,genesen::V,тöрлӓнӓш,рандидзын
1061,genesen::V,тöрлӓнӓш,сæндидзын
1062,sterben::V,вазын колаш,мӕлын
1063,umkommen::V,пӹтӓш,фесæфын
1064,umkommen::V,пӹтӓш,байсæфын
1065,umkommen::V,пӹтӓш,бабын уын
1066,umkommen::V,пӹтӓш,мард фæуын
1067,sich bewegen::V,кашташ,тæлфын
1068,sich bewegen::V,кашташ,цæуын
1069,sich rühren::V,тӓрвӓнӓш,змӕлын
1070,sich erheben::V,кӹньӹлӓш,стын
1071,sich setzen::V,шӹнзӓш,сбадын
1072,hinfallen::V,кенвазаш,ӕрхауын
1073,hinfallen::V,шынгалташ,ӕрхауын
1074,laufen::V,кашташ,цӕуын
1075,laufen::V,кашташ,рацу-бацу_кӕнын
1076,schreiten::V,ашкедӓш,къахдзæф кæнын
1077,schreiten::V,ашкедӓш,санчъех кæнын
1078,schreiten::V,ашкедӓш,цæуын
1079,spazierengehen::V,мадын кашташ,озер кæнын
1080,spazierengehen::V,мадын кашташ,тезгъо кæнын
1081,eilen::V,вӓшкӓш,тагъд кæнын
1082,eilen::V,вӓшкӓш,тындзын
1083,sich beeilen::V,вӓшкӓш,тагъд кæнын
1084,sich beeilen::V,вӓшкӓш,тындзын
1085,sich beeilen::V,талашаш,тагъд кæнын
1086,sich beeilen::V,талашаш,тындзын
1087,sausen::V,хойхаланаш,уайын
1088,sausen::V,хойхаланаш,тæхын
1089,sausen::V,хояш,уайын
1090,sausen::V,хояш,тæхын
1091,rennen::V,кыргыжаш,згъорын
1092,springen::V,тӹршештӓш,гæпп кæнын
1093,springen::V,тӹршештӓш,сæррæтт кæнын
1094,springen::V,тӹршештӓш,лиуырын
1095,klettern::V,ку́заш,хилын
1096,schaukeln::V,лыпшалташ,хецъро кæнын
1097,schaukeln::V,лыпшалташ,херыйыл бадын
1098,kriechen::V,авалянаш,бырын
1099,kriechen::V,ньыжиклӓш,бырын
1100,schwimmen::V,илӓш,ленк кӕнын
1101,tauchen::V,цымаш,ныгъуылын
1102,rudern::V,шуалташ,бæлæгъ тæрын
1103,rudern::V,шуалташ,чема тæрын
1104,fahren::V,кеӓш,цӕуын
1105,fliegen::V,чонгештӓш,тӕхын
1106,gehen::V,кеӓш,цӕуын
1107,weggehen::V,кеӓш,ацӕуын
1108,abfahren::V,кеӓш,араст уын
1109,anhalten::V,цӓрнӓш,æрлæууын
1110,hineingehen::V,пыраш,мидæмæ цæуын
1111,eintreten::V,пыраш,бацӕуын
1112,kommen::V,толаш,æрцæуын
1113,ankommen::V,шоаш,æрцæуын
1114,zurückkommen::V,пöртӹлӓш,раздæхын
1115,zurückkommen::V,пöртӹлӓш,фæстæмæ_раздæхын
1116,zurückkommen::V,пöртӹлӓш,æрбаздæхын
1117,zurückkommen::V,пöртӹлӓш,аздæхын
1118,bleiben::V,кодаш,лӕууын
1119,warten::V,вычаш,ӕнхъӕлмӕ кӕсын
1120,erwarten::V,вычаш,ӕнхъӕлмӕ кӕсын
1121,suchen::V,кӹчӓлӓш,агурын
1122,finden::V,моаш,ссарын
1123,versuchen::V,путаяш,фӕлварын
1124,versuchen::V,цацаш,фӕлварын
1125,vorbereiten::V,поспейӹктӓш,бацаттæ кæнын
1126,vorbereiten::V,поспейӹктӓш,æрæввонг кæнын
1127,lieben::V,яраташ,уарзын
1128,mögen::V,яраташ,зæрдæмæ цæуын
1129,lachen::V,ваштылаш,худын
1130,rühren::V,тӓрвӓтӓш,зæрдæ суынгæг кæнын
1131,weinen::V,мӓгӹрӓш,кӕуын
1132,schimpfen::V,свырседӓлӓш,æлгъитын
1133,sich ärgern::V,шӹдешкӓш,мæсты кæнын
1134,sich fürchten::V,лӱдӓш,тæрсын
1135,fürchten::V,лӱдӓш,тæрсын
1136,fliehen::V,кыргыжаш,лидзын
1137,flüchten::V,кыргыж шӹлӓш,алидзын
1138,sehen::V,ужаш,уынын
1139,anschauen::V,анжалаш,акӕсын
1140,ansehen::V,анжаш,кӕсын
1141,hören::V,колаш,хъусын
1142,zuhören::V,колышташ,хъусын
1143,probieren::V,тотештӓш,уынын
1144,probieren::V,тотештӓш,аходын
1145,probieren::V,подыл анжаш,уынын
1146,probieren::V,подыл анжаш,аходын
1147,riechen::V,ӱпшӹнзӓш,смудын
1148,fühlen::V,шижӓш,ӕнкъарын
1149,scheinen::V,каяш,зынын
1150,zu sehen sein::V,каяш,зынын
1151,vernehmen::V,колын колташ,фехъусын
1152,frieren::V,кӹлмаш,сийын
1153,frieren::V,тӹнгӹргӓш,сийын
1154,tun::V,ӹштӓш,кӕнын
1155,können::V,кердӓш,фӕразын
1156,wollen::V,жалаяш,фӕндын
1157,anfangen::V,тӹнгӓлӓш,райдайын
1158,beenden::V,пӹтӓрӓш,фӕуын
1159,aufhören::V,цӓрнӓш,банцайын
1160,aufhören::V,цӓрнӓш,фенцайын
1161,gelingen::V,цӓш лиӓш,бантысын
1162,geraten::V,лиӓш,разынын
1163,öffnen::V,пачаш,гом кӕнын
1164,schließen::V,чӱчӓш,ӕхгӕнын
1165,stellen::V,шӹндӓш,ӕвӕрын
1166,setzen::V,шӹндӓш,сбадын кӕнын
1167,legen::V,опташ,ӕрӕвӕрын
1168,legen::V,пиштӓш,ӕрӕвӕрын
1169,berühren::V,тӹкӓлӓш,агайын
1170,verbinden::V,пидӓш,бӕттын
1171,bedecken::V,леведӓш,ӕмбӕрзын
1172,aufhängen::V,сӓкӓш,ауындзын
1173,anzünden::V,чӱктӓш,ссудзын
1174,aufheben::V,кузыкташ,сисын
1175,zurücklassen::V,кодаш,ныууадзын
1176,verlieren::V,ямдаш,фесафын
1177,fallen lassen::V,кенвацтараш,ӕрӕппарын
1178,fallen lassen::V,кенвацтараш,къухтӕй феуӕгъд кӕнын
1179,machen::V,ӹштӓш,саразын
1180,herstellen::V,йӓмдӹлӓш,сцæттæ кæнын
1181,herstellen::V,йӓмдӹлӓш,саразын
1182,bauen::V,ӹштӓш,амайын
1183,reparieren::V,чиняш,æмпъузын
1184,reparieren::V,чиняш,цалцæг кæнын
1185,reparieren::V,алалаш,æмпъузын
1186,reparieren::V,алалаш,цалцæг кæнын
1187,verbessern::V,яжоэмден шӹндӓш,фæхуыздæр кæнын
1188,ändern::V,вашталташ,аивын
1189,graben::V,капаяш,къахын
1190,beugen::V,лывырташ,æркъæдз кæнын
1191,beugen::V,лывырташ,æртасын кæнын
1192,beugen::V,каклярташ,æркъæдз кæнын
1193,beugen::V,каклярташ,æртасын кæнын
1194,biegen::V,лывырташ,тасын кӕнын
1195,drehen::V,сӓрӓш,здухын
1196,drehen::V,сӓрӹкӓлӓш,здухын
1197,wenden::V,сӓрӓлӓш,афæлдахын
1198,wenden::V,сӓрӓлӓш,рафæлдахын
1199,umdrehen::V,сӓрӓлӓш,афæлдахын
1200,heben::V,лӱктӓш,сдарын
1201,heben::V,лӱктӓш,схæцын
1202,hochheben::V,кузыкташ,уæлæмæ хæцын
1203,ergreifen::V,хватяш,фӕлӕбурын
1204,halten::V,кычаш,дарын
1205,drücken::V,темдӓш,æлхъивын
1206,drücken::V,темдӓш,хæцын
1207,schieben::V,шӹкӓш,схойын
1208,kratzen::V,нӹжӓш,хафын
1209,lecken::V,нылаш,сдæрын
1210,beißen::V,пыралаш,хæцын
1211,abreißen::V,кӹрӓш,ратонын
1212,abreißen::V,кышкед нӓлӓш,ратонын
1213,abschneiden::V,шулаш,ралыг кӕнын
1214,abschneiden::V,лаштыклаш,ралыг кӕнын
1215,binden::V,пидӓш,бабӕттын
1216,stecken::V,шыралаш,ныссадзын
1217,brechen::V,тодылаш,асæттын
1218,brechen::V,тодылаш,басæттын
1219,brechen::V,тодылаш,ныссæттын
1220,brechen::V,пыдырташ,асæттын
1221,brechen::V,пыдырташ,басæттын
1222,brechen::V,пыдырташ,ныссæттын
1223,klopfen::V,рушткаш,хойын
1224,klopfen::V,рушткаш,гуыпп-гуыпп кæнын
1225,klopfen::V,рушткаш,къуырцц-къуырцц кæнын
1226,hauen::V,шелӹштӓш,цӕвын
1227,hauen::V,шелӹштӓш,нӕмын
1228,kleben::V,клейӓш,ныхасын
1229,kleben::V,клейӓш,æндадзын
1230,reiben::V,нӹжӓш,сӕрфын
1231,reiben::V,нӹжӓш,хафын
1232,streichen::V,шӹрӓш,байсæрдын
1233,streichen::V,шӹрӓш,сахорын
1234,schleifen::V,шымаш,ссын
1235,schleifen::V,шымаш,цыргъ кӕнын
1236,schneiden::V,пӹчкӓш,кӕрдын
1237,rütteln::V,мыльгыкташ,æнкъусын
1238,schütteln::V,цӹтӹртӓш,уигъын
1239,schütteln::V,мыльгыкташ,уигъын
1240,schwenken::V,машыяш,тилын
1241,schwenken::V,машыяш,уигъын
1242,schütten::V,опталаш,ныккӕнын
1243,füllen::V,темӓш,байдзаг кæнын
1244,einwickeln::V,пӹтӹрӓ́лӓш,батухын
1245,tragen::V,намалаш,хӕссын
1246,schleppen::V,шӹдӹрӓш,ласын
1247,ziehen::V,шыпшаш,ласын
1248,aufbewahren::V,перегӓш,æвæрын
1249,werfen::V,кӹшкӓш,зыввытт кӕнын
1250,fangen::V,кычаш,ӕрцахсын
1251,packen::V,хватяш,рацахсын
1252,verstecken::V,шӹлтӓш,æмбæхсын
1253,verstecken::V,шӹлтӓш,нымæхсын
1254,teilen::V,пайылаш,уарын
1255,schicken::V,колташ,ӕрвитын
1256,bringen::V,кандаш,æрхæссын
1257,bringen::V,кандаш,æрбахæссын
1258,bekommen::V,лыкташ,ссарын
1259,bekommen::V,лыкташ,сфæрæз кæнын
1260,bekommen::V,лыкташ,самал кæнын
1261,erhalten::V,получаяш,райсын
1262,nehmen::V,налаш,райсын
1263,wählen::V,айыраш,равзарын
1264,auswählen::V,айыраш,авзарын
1265,bewahren::V,перегӓш,бавæрын
1266,bewahren::V,перегӓш,нывæрын
1267,behindern::V,мешӓйӓш,цæлхдур æвæрын
1268,behindern::V,мешӓйӓш,ныхдур æвæрын
1269,behindern::V,мешӓйӓш,къуылымпы кæнын
1270,behindern::V,мешӓйӓш,хъыг дарын
1271,verderben::V,портяш,фесафын
1272,beschädigen::V,шушырташ,халын
1273,zerbrechen::V,пыдырташ,асӕттын
1274,zerreißen::V,кӹрӓш,аскъуынын
1275,zerstören::V,шӓлӓтӓш,фехалын
1276,verbrennen::V,йылаташ,басудзын
1277,verbrennen::V,йылалташ,басудзын
1278,geben::V,пуаш,дӕттын
1279,reichen::V,пуаш,адæттын
1280,schenken::V,подараш,лæвар кæнын
1281,versprechen::V,сöрӓш,дзырд раттын
1282,versprechen::V,сöрӓш,зӕрдӕ бавӕрын
1283,wünschen::V,жалаяш,зæрдæ зæгъы
1284,loben::V,хваляш,раппӕлын
1285,küssen::V,шышшалаш,пъа кæнын
1286,küssen::V,шышшалаш,ба кæнын
1287,wiegen::V,лӱнгӓлтӓш,узын
1288,zudecken::V,пиштӓш,бамбӕрзын
1289,wecken::V,понгыжалтараш,райхъал кӕнын
1290,zeigen::V,анжыкташ,амонын
1291,führen::V,видӓш,кӕнын
1292,führen::V,видӓш,фæкæнын
1293,lehren::V,тымдаш,ахуыр кæнын
1294,unterrichten::V,тымдаш,ахуыр кæнын
1295,aufziehen::V,кушташ,хъомыл кӕнын
1296,leiten::V,видӓш,разамынд дӕттын
1297,leiten::V,вуйлаташ,разамынд дӕттын
1298,leiten::V,вуйлалташ,разамынд дӕттын
1299,antreiben::V,талаштараш,тагъд кæнын
1300,antreiben::V,талаштараш,рог кæнын
1301,lassen::V,-ыкт,кæнын
1302,einladen::V,ӱжӓш,ӕрхонын
1303,einladen::V,ӱжӓш,ӕрбахонын
1304,vereinigen::V,иктештӓш,баиу кӕнын
