,Concept_ID,ca,de
819,schlucken::V,empassar-se,schlucken
820,müde werden::V,cansar-se,müde werden
821,einschlafen::V,adormir-se,einschlafen
822,schlafen::V,dormir,schlafen
823,aufwachen::V,despertar-se,aufwachen
824,aufstehen::V,llevar-se,aufstehen
825,sich erholen::V,descansar,sich erholen
826,krank werden::V,posar-se malalt,krank werden
827,krank sein::V,estar malalt,krank sein
828,schmerzen::V,doldre,schmerzen
829,husten::V,tossir,husten
830,genesen::V,recuperar-se,genesen
831,sterben::V,morir,sterben
832,umkommen::V,perir,umkommen
833,sich bewegen::V,moure's,sich bewegen
834,sich rühren::V,moure's,sich rühren
835,sich erheben::V,aixecar-se,sich erheben
836,sich setzen::V,asseure's,sich setzen
837,hinfallen::V,caure's,hinfallen
838,laufen::V,caminar,laufen
839,schreiten::V,procedir,schreiten
840,spazierengehen::V,passejar,spazierengehen
841,eilen::V,anar corrent,eilen
842,sich beeilen::V,afanyar-se,sich beeilen
843,sausen::V,córrer,sausen
844,rennen::V,córrer,rennen
845,springen::V,saltar,springen
846,klettern::V,escalar,klettern
847,schaukeln::V,gronxar-se,schaukeln
848,schaukeln::V,balancejar-se,schaukeln
849,kriechen::V,reptar,kriechen
850,kriechen::V,arrossegar-se,kriechen
851,schwimmen::V,nadar,schwimmen
852,tauchen::V,bussejar,tauchen
853,tauchen::V,submergir-se,tauchen
854,rudern::V,remar,rudern
855,fahren::V,anar,fahren
856,fliegen::V,volar,fliegen
857,gehen::V,caminar,gehen
858,weggehen::V,anar-se'n,weggehen
859,abfahren::V,partir,abfahren
860,anhalten::V,aturar-se,anhalten
861,hineingehen::V,entrar,hineingehen
862,eintreten::V,entrar,eintreten
863,kommen::V,venir,kommen
864,ankommen::V,arribar,ankommen
865,zurückkommen::V,tornar,zurückkommen
866,bleiben::V,quedar-se,bleiben
867,warten::V,esperar,warten
868,erwarten::V,esperar,erwarten
869,suchen::V,buscar,suchen
870,finden::V,trobar,finden
871,versuchen::V,intentar,versuchen
872,vorbereiten::V,preparar,vorbereiten
873,lieben::V,estimar,lieben
874,mögen::V,agradar a,mögen
875,lachen::V,riure,lachen
876,rühren::V,commoure,rühren
877,rühren::V,emocionar,rühren
878,weinen::V,plorar,weinen
879,schimpfen::V,renyar,schimpfen
880,sich ärgern::V,enfadar-se,sich ärgern
881,sich fürchten::V,tenir por,sich fürchten
882,fürchten::V,témer,fürchten
883,fliehen::V,fugir,fliehen
884,flüchten::V,refugiar-se,flüchten
885,sehen::V,veure,sehen
886,anschauen::V,mirar,anschauen
887,ansehen::V,mirar,ansehen
888,hören::V,oir,hören
889,zuhören::V,escoltar,zuhören
890,probieren::V,provar,probieren
891,riechen::V,olorar,riechen
892,fühlen::V,sentīr,fühlen
893,scheinen::V,semblar,scheinen
894,zu sehen sein::V,poder-se veure,zu sehen sein
895,vernehmen::V,percebre,vernehmen
896,frieren::V,tenir fred,frieren
897,tun::V,fer,tun
898,können::V,poder,können
899,wollen::V,voler,wollen
900,anfangen::V,iniciar,anfangen
901,beenden::V,acabar,beenden
902,aufhören::V,deixar,aufhören
903,gelingen::V,sortir bé,gelingen
904,geraten::V,sortir,geraten
905,öffnen::V,obrir,öffnen
906,schließen::V,tancar,schließen
907,stellen::V,posar,stellen
908,stellen::V,col·locar,stellen
909,setzen::V,assentar,setzen
910,legen::V,posar,legen
911,berühren::V,tocar,berühren
912,verbinden::V,unir,verbinden
913,verbinden::V,connectar,verbinden
914,bedecken::V,tapar,bedecken
915,bedecken::V,cobrir,bedecken
916,aufhängen::V,penjar,aufhängen
917,anzünden::V,encendre,anzünden
918,aufheben::V,aixecar,aufheben
919,zurücklassen::V,deixar,zurücklassen
920,verlieren::V,pērdre,verlieren
921,fallen lassen::V,deixar caure,fallen lassen
922,machen::V,fer,machen
923,herstellen::V,producir,herstellen
924,bauen::V,construir,bauen
925,reparieren::V,reparar,reparieren
926,verbessern::V,millorar,verbessern
927,ändern::V,canviar,ändern
928,graben::V,cavar,graben
929,beugen::V,doblegar,beugen
930,biegen::V,corbar,biegen
931,biegen::V,arquejar,biegen
932,drehen::V,girar,drehen
933,wenden::V,girar,wenden
934,umdrehen::V,voltar,umdrehen
935,heben::V,pujar,heben
936,heben::V,aixecar,heben
937,hochheben::V,aixecar,hochheben
938,ergreifen::V,agafar,ergreifen
939,halten::V,mantenir,halten
940,drücken::V,prémer,drücken
941,drücken::V,estrènyer,drücken
942,schieben::V,empènyer,schieben
943,kratzen::V,raspar,kratzen
944,lecken::V,llepar,lecken
945,beißen::V,mossegar,beißen
946,abreißen::V,arrencar,abreißen
947,abschneiden::V,tallar,abschneiden
948,binden::V,lligar,binden
949,stecken::V,ficar,stecken
950,brechen::V,trencar,brechen
951,klopfen::V,trucar,klopfen
952,hauen::V,picar,hauen
953,hauen::V,colpejar,hauen
954,kleben::V,enganxar,kleben
955,reiben::V,fregar,reiben
956,streichen::V,untar,streichen
957,schleifen::V,afilar,schleifen
958,schleifen::V,esmolar,schleifen
959,schneiden::V,tallar,schneiden
960,rütteln::V,sacsejar,rütteln
961,schütteln::V,agitar,schütteln
962,schütteln::V,sacsejar,schütteln
963,schwenken::V,agitar,schwenken
964,schütten::V,abocar,schütten
965,füllen::V,omplir,füllen
966,einwickeln::V,embolicar,einwickeln
967,tragen::V,dur,tragen
968,tragen::V,portar,tragen
969,schleppen::V,arrossegar,schleppen
970,ziehen::V,tirar,ziehen
971,ziehen::V,estirar,ziehen
972,aufbewahren::V,conservar,aufbewahren
973,werfen::V,llançar,werfen
974,fangen::V,agafar,fangen
975,fangen::V,atrapar,fangen
976,packen::V,engrapar,packen
977,verstecken::V,amagar,verstecken
978,teilen::V,dividir,teilen
979,schicken::V,enviar,schicken
980,bringen::V,portar,bringen
981,hinzufügen::V,afegir,hinzufügen
982,bekommen::V,obtenir,bekommen
983,erhalten::V,rebre,erhalten
984,nehmen::V,prendre,nehmen
985,wählen::V,triar,wählen
986,wählen::V,elegir,wählen
987,auswählen::V,escollir,auswählen
988,auswählen::V,seleccionar,auswählen
989,bewahren::V,conservar,bewahren
990,behindern::V,impedir,behindern
991,behindern::V,obstaculitzar,behindern
992,verderben::V,espatllar,verderben
993,beschädigen::V,danyar,beschädigen
994,beschädigen::V,destrossar,beschädigen
995,zerbrechen::V,trencar,zerbrechen
996,zerreißen::V,estripar,zerreißen
997,zerstören::V,destruir,zerstören
998,verbrennen::V,cremar,verbrennen
999,geben::V,donar,geben
1000,reichen::V,passar,reichen
1001,schenken::V,regalar,schenken
1002,versprechen::V,prometre,versprechen
1003,wünschen::V,desitjar,wünschen
1004,loben::V,elogiar,loben
1005,küssen::V,fer un petó a,küssen
1006,wiegen::V,bressolar,wiegen
1007,zudecken::V,tapar,zudecken
1008,zudecken::V,cobrir,zudecken
1009,wecken::V,despertar,wecken
1010,zeigen::V,mostrar,zeigen
1011,zeigen::V,ensenyar,zeigen
1012,führen::V,guiar,führen
1013,führen::V,conduir,führen
1014,lehren::V,ensenyar,lehren
1015,unterrichten::V,ensenyar,unterrichten
1016,aufziehen::V,criar,aufziehen
1017,leiten::V,dirigir,leiten
1018,antreiben::V,impel·lir,antreiben
1019,lassen::V,fer,lassen
1020,einladen::V,invitar,einladen
1021,einladen::V,convidar,einladen
1022,vereinigen::V,unir,vereinigen
1023,besuchen::V,visitar,besuchen
1024,besuchen::V,anar a veure,besuchen
1025,treffen::V,trobar,treffen
1026,sich versammeln::V,reunir-se,sich versammeln
1027,spielen::V,jugar,spielen
1028,singen::V,cantār,singen
1029,tanzen::V,ballar,tanzen
1030,sich trennen::V,separar-se,sich trennen
1031,verlassen::V,deixar,verlassen
1032,verlassen::V,abandonar,verlassen
1033,retten::V,salvar,retten
1034,bewachen::V,vigilar,bewachen
1035,schützen::V,protegir,schützen
1036,verteidigen::V,defensar,verteidigen
1037,sich schlagen::V,barallar-se,sich schlagen
1038,schießen::V,tirar,schießen
1039,schießen::V,disparar,schießen
1040,siegen::V,vèncer,siegen
1041,ärgern::V,enfadar,ärgern
1042,schlagen::V,pegar,schlagen
1043,schlagen::V,colpejar,schlagen
1044,treten::V,donar un cop de peu a,treten
1045,stechen::V,punxar,stechen
1046,stechen::V,apunyalar,stechen
1047,stoßen::V,empènyer,stoßen
1048,stehlen::V,robar,stehlen
1049,stören::V,molestar,stören
1050,belästigen::V,importunar,belästigen
1051,verbergen::V,amagar,verbergen
1052,verbergen::V,ocultar,verbergen
1053,täuschen::V,enganyar,täuschen
1054,betrügen::V,estafar,betrügen
1055,töten::V,matar,töten
1056,wohnen::V,vīure,wohnen
1057,wohnen::V,habitar,wohnen
1058,arbeiten::V,treballar,arbeiten
1059,sammeln::V,col·leccionar,sammeln
1060,pflücken::V,collir,pflücken
1061,jagen::V,caçar,jagen
1062,fischen::V,pescar,fischen
1063,fassen::V,atrapar,fassen
1064,hüten::V,pasturar,hüten
1065,treiben::V,arriar,treiben
1066,anbinden::V,lligar,anbinden
1067,füttern::V,donar menjar a,füttern
1068,melken::V,munyir,melken
1069,hacken::V,picar,hacken
1070,hacken::V,tallar,hacken
1071,gießen::V,regar,gießen
1072,reifen::V,madurar,reifen
1073,zubereiten::V,preparar,zubereiten
1074,kochen::V,coure,kochen
1075,backen::V,coure al forn,backen
1076,braten::V,rostir,braten
1077,umrühren::V,remenar,umrühren
1078,stricken::V,tricotar,stricken
1079,stricken::V,fer punt de mitja,stricken
1080,nähen::V,cosir,nähen
1081,färben::V,tenyir,färben
1082,reinigen::V,netejar,reinigen
1083,waschen::V,rentār,waschen
1084,abwischen::V,eixugar,abwischen
1085,spülen::V,esbandir,spülen
1086,fegen::V,escombrar,fegen
1087,kehren::V,escombrar,kehren
1088,baden::V,banyar-se,baden
1089,sich waschen::V,rentār-se,sich waschen
1090,ausziehen::V,treure's,ausziehen
1091,anziehen::V,posar-se,anziehen
1092,sich anziehen::V,vestir-se,sich anziehen
1093,kämmen::V,pentinar,kämmen
1094,schmücken::V,adornar,schmücken
1095,sagen::V,dir,sagen
1096,sprechen::V,parlar,sprechen
1097,reden::V,parlar,reden
1098,sich unterhalten::V,conversar,sich unterhalten
1099,fragen::V,preguntar,fragen
1100,bitten::V,demanar,bitten
1101,erzählen::V,contar,erzählen
1102,erzählen::V,explicar,erzählen
1103,mitteilen::V,comunicar,mitteilen
1104,nennen::V,nomenar,nennen
1105,rufen::V,cridar,rufen
1106,prahlen::V,lloar-se,prahlen
1107,prahlen::V,jactar-se,prahlen
1108,übersetzen::V,traduir,übersetzen
1109,denken::V,pensar,denken
1110,glauben::V,creure,glauben
1111,bemerken::V,notar,bemerken
1112,erkennen::V,reconèixer,erkennen
1113,begreifen::V,comprendre,begreifen
1114,verstehen::V,entendre,verstehen
1115,lernen::V,aprendre,lernen
1116,wissen::V,saber,wissen
1117,sich erinnern an::V,recordar,sich erinnern an
1118,vergessen::V,oblidar,vergessen
1119,messen::V,mesurar,messen
1120,zählen::V,comptar,zählen
1121,rechnen::V,calcular,rechnen
1122,lesen::V,llegir,lesen
1123,malen::V,pintar,malen
1124,zeichnen::V,dibuixar,zeichnen
1125,schreiben::V,escrīure,schreiben
1126,besitzen::V,posseir,besitzen
1127,kaufen::V,comprar,kaufen
1128,verkaufen::V,vendre,verkaufen
1129,bezahlen::V,pagar,bezahlen
1130,zahlen::V,pagar per,zahlen
1131,beherrschen::V,dominar,beherrschen
1132,ertragen::V,aguantar,ertragen
