,Concept_ID,fa,hy
745,klug::A,باهوش,խելոք
746,klug::A,باهوش,ընդունակ
747,geschickt::A,ماهر,ճարտար
748,lieb::A,عزیز,սիրելի
749,lustig::A,شاد,զվարթ
750,lustig::A,خوشحال,զվարթ
751,sanft::A,لطیف,հեզ
752,hungrig::A,گرسنه,քաղցած
753,krank::A,مریض,հիվանդ
754,krank::A,بیمار,հիվանդ
755,nackt::A,لخت,մերկ
756,nackt::A,برهنه,մերկ
757,traurig::A,غمگین,տխուր
758,lebendig::A,زنده,կենդանի
759,gut::A,خوب,լավ
760,schlecht::A,بد,վատ
761,richtig::A,درست,ձիշտ
762,schlimm::A,وخيم,լղրճուկ
763,wahr::A,درست,ճիշտ
764,wahr::A,درست,իրական
765,wahr::A,حقیقی,ճիշտ
766,wahr::A,حقیقی,իրական
767,alt::A,کهنه,հին
768,neu::A,نو,նոր
769,ehemalig::A,قبلی,նախկին
770,alt[Lebewesen]::A,پیر,ծեր
771,alt[Lebewesen]::A,پیر,պառավ
772,jung::A,جوان,մատաղ
773,arm::A,فقیر,աղքատ
774,reich::A,پولدار,հարուստ
775,reich::A,ثروتمند,հարուստ
776,bekannt::A,آشنا,ծանոթ
777,bekannt::A,معلوم,ծանոթ
778,berühmt::A,مشهور,հայտնի
779,berühmt::A,مشهور,հռչակավոր
780,fremd::A,خارجی,օտար
781,fremd::A,بیگانه,օտար
782,verschieden::A,مختلف,տարբեր
783,verschieden::A,متفاوت,տարբեր
784,nah::A,نزدیک,մոտ
785,nah::A,نزدیک,մերձ
786,fern::A,دور,հեռավոր
787,linker::A,چپ,ձախ
788,rechter::A,راست,աջ
789,anderer::A,دیگر,այլ
790,anderer::A,دیگر,ուրիշ
791,erster::A,اول,առաջին
792,zweiter::A,دوم,երկրորդ
793,dritter::A,سوم,երրորդ
794,letzter::A,آخر,վերջին
795,allein::ADV,تنها,միայնակ
796,auf einmal::ADV,همزمان,միասնաբար
797,zusammen::ADV,باهم,միասին
798,zusammen::ADV,باهم,իրար հետ
799,lange::ADV,مدت‌ها,երկար ժամանակ
800,lange::ADV,مدت زیادی,երկար ժամանակ
801,plötzlich::ADV,ناگهان,հանկարծ
802,sofort::ADV,فوراً,իսկույն
803,später::ADV,بعدها,ավելի ուշ
804,später::ADV,بعدها,հետո
805,jetzt::ADV,حالا,այժմ
806,jetzt::ADV,اکنون,այժմ
807,heute::ADV,امروز,այսօր
808,morgen::ADV,فردا,վաղը
809,bald::ADV,زود,շուտով
810,bald::ADV,بزودی,շուտով
811,dann::ADV,سپس,ապա
812,dann::ADV,سپس,հետո
813,dann::ADV,آنوقت,ապա
814,dann::ADV,آنوقت,հետո
815,gestern::ADV,دیروز,երեկ
816,einst::ADV,وقتی,հին ատեն
817,einst::ADV,زمانی,հին ատեն
818,damals::ADV,آنوقت,ատէնին
819,damals::ADV,آنزمان,ատէնին
820,danach::ADV,بعد,ապա
821,danach::ADV,بعد,այն ժամանակ
822,vorher::ADV,قبلاً,առաջ
823,zuerst::ADV,اول,նախ
824,zuerst::ADV,ابتداء,նախ
825,einmal::ADV,یکدفعه,մի անգամ
826,manchmal::ADV,گاهی,երբեմն
827,manchmal::ADV,بعضی اوقات,երբեմն
828,oft::ADV,اغلب,հաճախ
829,immer::ADV,همیشه,միշտ
830,niemals::ADV,هرگز,երբեք
831,hier::ADV,اینجا,այստեղ
832,hierhin::ADV,به اینجا,այստեղ
833,von hier::ADV,از اینجا,այդտեղից
834,dort::ADV,آنجا,այնտեղ
835,dorthin::ADV,به آنجا,այնտեղ
836,geradeaus::ADV,راست,ուղիղ
837,vorwärts::ADV,جلو,առաջ
838,vorwärts::ADV,به پیش,առաջ
839,rückwärts::ADV,عقب,դեպի ետ
840,zurück::ADV,پس,ետ
841,zurück::ADV,عقب,ետ
842,zurück::ADV,بالعکس,ետ
843,unten::ADV,زیر,ներքեւում
844,unten::ADV,پایین,ներքեւում
845,hinab::ADV,به پایین,ներքեւ
846,oben::ADV,بالا,վերեւում
847,hinauf::ADV,به بالا,վերեւ
848,überall::ADV,همه‌جا,ամենուր
849,nicht::ADV,نه,չէ
850,ein wenig::ADV,کمی,մի քիչ
851,kaum::ADV,به سختی,հազիվ
852,sehr::ADV,خیلی,շատ
853,sehr::ADV,بسیار,շատ
854,so::ADV,چنین,այդպես
855,so::ADV,اینطور,այդպես
856,noch::ADV,هنوز,դեռ
857,nur::ADV,فقط,միայն
858,nur::ADV,تنها,միայն
859,schon::ADV,قبلاً,արդեն
860,schon::ADV,به این زودی,արդեն
861,wieder::ADV,باز,նորից
862,wieder::ADV,باز,դարձյալ
863,wieder::ADV,دوباره,նորից
864,wieder::ADV,دوباره,դարձյալ
865,vergebens::ADV,بیهوده,իզուր
866,vor::PRP,در جلوی,դիմացը
867,hinter::PRP,پشت,ետեւը
868,unter::PRP,تحت,տակ
869,durch::PRP,از وسط,միջով
870,durch::PRP,از ميان,միջով
871,neben::PRP,کنار,քովը
872,neben::PRP,پهلوی,քովը
873,zwischen::PRP,بین,միջեւ
874,zwischen::PRP,میان,միջեւ
875,wegen::PRP,برای,պատճառով
876,wegen::PRP,برای,շնորհից
877,wegen::PRP,بخاطر,պատճառով
878,wegen::PRP,بخاطر,շնորհից
879,dies::PRN,این,սա
880,dies::PRN,این,այս
881,das::PRN,آن,դա
882,das::PRN,آن,այդ
883,alles::PRN,تمام,ամեն ինչ
884,alles::PRN,همه‌چیر,ամեն ինչ
885,ich::PRN,من,ես
886,du::PRN,تو,դու
887,er::PRN,او,նա
888,wir::PRN,ما,մենք
889,ihr::PRN,شما,դուք
890,sie::PRN,آنها,նրանք
891,was::FPRN,چه,ինչ
892,wer::FPRN,کی,ով
893,wo::FADV,کجا,ուր
894,wo::FADV,کجا,որտեղ
895,wohin::FADV,بکجا,դեպի ուր
896,wie::FADV,چطور,ինչպես
897,wie::FADV,چگونه,ինչպես
898,warum::FADV,چرا,ինչու
899,warum::FADV,برای چه,ինչու
900,wieviel::FNUM,چند,որչափ
901,wieviel::FNUM,چقدر,որչափ
902,eins::NUM,یک,մեկ
903,zwei::NUM,دو,երկու
904,drei::NUM,سه,երեք
905,vier::NUM,چهار,չորս
906,fünf::NUM,پنج,հինգ
907,sechs::NUM,شش,վեց
908,sieben::NUM,هفت,յոթ
909,acht::NUM,هشت,ութ
910,neun::NUM,نه,ինը
911,zehn::NUM,ده,տասը
912,elf::NUM,یازده,տասնմեկ
913,zwölf::NUM,دوازده,տասներկու
914,zwanzig::NUM,بیست,քսան
915,dreißig::NUM,سی,երեսուն
916,vierzig::NUM,چهل,քառասուն
917,fünfzig::NUM,پنجاه,հիսուն
918,sechzig::NUM,شصت,վաթսուն
919,siebzig::NUM,هفتاد,յոթանասուն
920,achtzig::NUM,هشتاد,ութսուն
921,neunzig::NUM,نود,իննսուն
922,hundert::NUM,صد,հարյուր
923,tausend::NUM,هزار,հազար
924,und::CNJ,و,ու
925,oder::CNJ,یا,կամ
926,stehen::V,ایستادن,կանգնել
927,sitzen::V,نشستن,նստել
928,liegen::V,خوابیدن,ստել
929,liegen::V,دراز کشیدن,ստել
930,hängen::V,آویزان بودن,կախվել
931,werden::V,شدن,դառնալ
932,passieren::V,گذشتن,պատահել
933,passieren::V,اتفاق افتادن,պատահել
934,beginnen::V,شروع شدن,սկսվել
935,enden::V,تمام شدن,վերջանալ
936,wechseln::V,عوض شدن,փոխվել
937,aufgehen[Sonne]::V,برآمدن,բարձրանալ
938,aufgehen[Sonne]::V,برآمدن,ելնել 
939,aufgehen[Sonne]::V,طلوع کردن,բարձրանալ
940,aufgehen[Sonne]::V,طلوع کردن,ելնել 
941,untergehen[Sonne]::V,غروب کردن,մտնել
942,scheinen[Sonne]::V,تابیدن,շողալ
943,scheinen[Sonne]::V,تابیدن,փայլել
944,donnern::V,رعد زدن,որոտալ
945,wehen::V,دمیدن,փչել
946,strömen::V,روان شدن,հոսել
947,fließen::V,روان شدن,հոսել
948,sich drehen::V,چرخیدن,պտտվել
949,schwanken::V,خم و راست شدن,տատանվել
950,schwingen::V,تاب خوردن,ճոճվել
951,schwingen::V,نوسان کردن,ճոճվել
952,fallen::V,افتادن,ընկնել
953,fallen::V,سقوط کردن,ընկնել
954,brennen::V,سوزاندن,այրվել
955,rauchen::V,دود کردن,ծխել
956,regnen::V,باران آمدن,անձրեւ գալ
957,gefrieren::V,یخ بستن,սառչել
958,tauen::V,آب شدن,լկիլ
959,schmelzen::V,آب شدن,հալիլ
960,trocknen::V,خشک شدن,չորանալ
961,sieden::V,جوشیدن,եռալ
962,faulen::V,فاسد شدن,փտել
963,verfaulen::V,پوسیدن,նեխել
964,reißen::V,پاره شدن,պատռվել
965,reißen::V,پاره شدن,ճղվել
966,versinken::V,غرق شدن,սուզվել
967,vergehen::V,گذشتن,անցնել 
968,erscheinen::V,ظاهر شدن,հայտնվել
969,erscheinen::V,ظاهر شدن,երեւալ
970,verschwinden::V,گم شدن,անհետանալ
971,verschwinden::V,از بین رفتن,անհետանալ
972,sinken::V,پایین آمدن,ընկնել
973,abnehmen::V,کم شدن,փոքրանալ
974,zunehmen::V,زیاد شدن,մեծանալ
975,steigen::V,بالا رفتن,բարձրանալ
976,wachsen::V,قد کشیدن,աճել
977,glänzen::V,برق زدن,նշուլել
978,glänzen::V,برق زدن,փայլիլ
979,funkeln::V,جرقه زدن,փայլատակել
980,lärmen::V,شلوغ کردن,աղմուկ հանել
981,läuten::V,زنگ زدن,զնգալ
982,klingeln::V,زنگ زدن,զնգալ
983,klirren::V,جرنگ جرنگ صدا کردن,զնգզնգալ
984,brausen::V,طوفانی بودن,մոլեգնել
985,rauschen::V,خش‌خش کردن,սոսափել
986,klingen::V,صدا دادن,հնչել
987,bellen::V,عوعو کردن,հաչել
988,heulen::V,زوزه کشیدن,ոռնալ 
989,blasen::V,فوت کردن,փչել 
990,pfeifen::V,سوت زدن,սուլել
991,schreien::V,فریاد زدن,գոռալ 
992,stöhnen::V,نالیدن,տնքալ
993,zittern::V,لرزیدن,դողալ
994,leben::V,زیستن,ապրել
995,leben::V,زندگی کردن,ապրել
996,geboren werden::V,متولد شدن,ծնվել
997,atmen::V,تنفس کردن,շնչել
998,trinken::V,نوشیدن,խմել
999,essen::V,خوردن,ուտել
1000,schlucken::V,بلعیدن,կլանել
1001,schlucken::V,بلعیدن,կուլ տալ
1002,schlucken::V,قورت دادن,կլանել
1003,schlucken::V,قورت دادن,կուլ տալ
1004,müde werden::V,خسته شدن,հոգնել
1005,einschlafen::V,خواب رفتن,քուն մտնել
1006,schlafen::V,خوابیدن,քնել
1007,aufwachen::V,از خواب بیدار شدن,արթննալ
1008,aufstehen::V,بیدار شدن,ելլել
1009,sich erholen::V,استراحت کردن,հանգստանալ
1010,krank werden::V,مریض شدن,հիւանդանալ
1011,krank sein::V,بیمار بودن,հիվանդ լինել
1012,schmerzen::V,درد کردن,ցավել
1013,husten::V,سرفه کردن,հազալ
1014,genesen::V,بهبود یافتن,ապաքինվել
1015,sterben::V,مردن,մեռնել
1016,sterben::V,مردن,վախճանվել
1017,umkommen::V,کشته شدن,կործանվել
1018,sich bewegen::V,حرکت کردن,ընթանալ
1019,sich rühren::V,تکان خوردن,շարժվել
1020,sich erheben::V,برخواستن,կանգնել
1021,sich erheben::V,برخواستن,վեր կենալ
1022,sich setzen::V,نشستن,նստել
1023,hinfallen::V,زمین خوردن,ընկնել
1024,laufen::V,پیاده رفتن,քայլել
1025,schreiten::V,قدم زدن,ճեմել
1026,spazierengehen::V,گردش رفتن,շրջագայել
1027,eilen::V,شتاب کردن,շտապել
1028,sich beeilen::V,عجله کردن,շտապել 
1029,sausen::V,صفیر کشیدن,սլանալ
1030,rennen::V,دویدن,վազել
1031,springen::V,پریدن,ցատկել
1032,klettern::V,بالا رفتن,մագլցել
1033,schaukeln::V,تاب خوردن,ճոճվել
1034,schaukeln::V,تاب خوردن,օրորվել
1035,kriechen::V,خزیدن,սողալ
1036,schwimmen::V,شنا کردن,լողալ
1037,tauchen::V,غواصی کردن,սուզվել
1038,rudern::V,پارو زدن,թիավարել
1039,fahren::V,سواره رفتن,ընթանալ
1040,fliegen::V,پریدن,թռչել
1041,gehen::V,رفتن,գնալ
1042,weggehen::V,رفتن,հեռանալ
1043,abfahren::V,حرکت کردن,ճանապարհվել
1044,anhalten::V,ایست کردن,կանգնել
1045,hineingehen::V,داخل شدن,մտնել
1046,eintreten::V,وارد شدن,մտնել
1047,kommen::V,آمدن,գալ
1048,ankommen::V,رسیدن,ժամանել
1049,zurückkommen::V,برگشتن,վերադառնալ
1050,bleiben::V,ماندن,մնալ
1051,warten::V,منتظر بودن,սպասել
1052,erwarten::V,انتظار داشتن,սպասել
1053,suchen::V,جستجو کردن,որոնել
1054,finden::V,یافتن,գտնել
1055,finden::V,پیدا کردن,գտնել
1056,versuchen::V,سعی کردن,փորձել
1057,versuchen::V,کوشش کردن,փորձել
1058,vorbereiten::V,آماده کردن,պատրաստել
1059,lieben::V,عاشق بودن,սիրել
1060,mögen::V,میل داشتن,հավանել
1061,mögen::V,میل داشتن,սիրել
1062,mögen::V,دوست داشتن,հավանել
1063,mögen::V,دوست داشتن,սիրել
1064,lachen::V,خندیدن,ծիծաղել
1065,rühren::V,به رقت آوردن,հուզել
1066,weinen::V,گریه کردن,լալ
1067,schimpfen::V,فحاشی کردن,տրտնջալ
1068,schimpfen::V,فحاشی کردن,քրթմնջել
1069,sich ärgern::V,ناراحت شدن,զայրանալ
1070,sich fürchten::V,واهمه کردن,վախնալ
1071,fürchten::V,ترسیدن,վախենալ
1072,fliehen::V,گریختن,փախչել
1073,flüchten::V,فرار کردن,փախչել
1074,sehen::V,دیدن,տեսնել
1075,anschauen::V,نگاه کردن,դիտել
1076,ansehen::V,تماشا کردن,նայել
1077,hören::V,شنیدن,լսել
1078,zuhören::V,گوش دادن,ունկնդրել
1079,probieren::V,چشیدن,համը տեսել
1080,riechen::V,بوییدن,հոտ առնել
1081,riechen::V,بو کردن,հոտ առնել
1082,fühlen::V,احساس کردن,զգալ
1083,scheinen::V,بنظر آمدن,երեւալ
1084,zu sehen sein::V,دیده شدن,երեւալ
1085,vernehmen::V,شنیدن,իմանալ 
1086,frieren::V,سرد بودن,մրսել
1087,tun::V,کردن,անել
1088,können::V,توانستن,կարողանալ
1089,wollen::V,خواستن,ուզել
1090,wollen::V,خواستن,ցանկանալ
1091,anfangen::V,شروع کردن,սկսել
1092,beenden::V,تمام کردن,վերջացնել
1093,beenden::V,پایان دادن,վերջացնել
1094,aufhören::V,دست کشیدن,դադարել
1095,gelingen::V,موفق شدن,հաջողվել
1096,gelingen::V,موفق شدن,գլուխ գալ
1097,geraten::V,نتیجه دادن,ստացվել
1098,öffnen::V,گشودن,բաց անել
1099,öffnen::V,باز کردن,բաց անել
1100,schließen::V,بستن,փակել 
1101,schließen::V,قفل کردن,փակել 
1102,stellen::V,گذاردن,դնել
1103,setzen::V,نشاندن,նստեցնել
1104,legen::V,گذاشتن,դնել
1105,berühren::V,دست زدن,դիպչել
1106,berühren::V,دست زدن,շոշափել
1107,berühren::V,لمس کردن,դիպչել
1108,berühren::V,لمس کردن,շոշափել
1109,verbinden::V,وصل کردن,շաղկապել
1110,bedecken::V,پوشاندن,ծածկել
1111,aufhängen::V,آویختن,կախել
1112,anzünden::V,سوزاندن,վառել
1113,aufheben::V,برداشتن,վերցնել
1114,aufheben::V,بلند کردن,վերցնել
1115,zurücklassen::V,گذاشتن,թողնել
1116,verlieren::V,گم کردن,կորցնել
1117,fallen lassen::V,انداختن,գցել
1118,machen::V,کردن,անել
1119,machen::V,ساختن,անել
1120,herstellen::V,ساختن,արտադրել
1121,herstellen::V,تولید کردن,արտադրել
1122,bauen::V,ساختن,կառուցել
1123,bauen::V,بنا کردن,կառուցել
1124,reparieren::V,درست کردن,նորոգել
1125,reparieren::V,تعمیر کردن,նորոգել
1126,verbessern::V,بهتر کردن,բարելավել
1127,ändern::V,تغییر دادن,փոխել
1128,graben::V,کندن,փորել
1129,graben::V,گود کردن,փորել
1130,beugen::V,کج کردن,ծռել
1131,biegen::V,خم کردن,թեքել
1132,drehen::V,چرخاندن,ոլորել
1133,wenden::V,برگرداندن,պտտել
1134,umdrehen::V,برگرداندن,շրջել
1135,heben::V,برداشتن,բարձրացնել
1136,hochheben::V,برآوردن,բարձրացնել
1137,hochheben::V,بلند کردن,բարձրացնել
1138,ergreifen::V,گرفتن,վարակվել
1139,halten::V,نگاه داشتن,բռնել
1140,drücken::V,فشار دادن,ճնշել
1141,drücken::V,فشار آوردن,ճնշել
1142,schieben::V,هل دادن,հրել
1143,kratzen::V,خاریدن,քերել
1144,lecken::V,لیسیدن,լիզել
1145,beißen::V,گاز زدن,կծել
1146,abreißen::V,پاره کردن,պոկել
1147,abschneiden::V,بریدن,կտրել 
1148,abschneiden::V,قطع کردن,կտրել 
1149,binden::V,بستن,կապել
1150,stecken::V,فرو کردن,խրել
1151,brechen::V,شکستن,կոտրել 
1152,klopfen::V,کوبیدن,թակել
1153,hauen::V,زدن,ծեծել
1154,kleben::V,چسباندن,կպցնել
1155,reiben::V,مالش دادن,շփել
1156,streichen::V,مالیدن,վրան քսել
1157,schleifen::V,تیز کردن,սրել 
1158,schneiden::V,چیدن,կտրել
1159,schneiden::V,بریدن,կտրել
1160,rütteln::V,لرزاندن,ցնցել
1161,rütteln::V,تکان دادن,ցնցել
1162,schütteln::V,تکان دادن,թափահարել
1163,schwenken::V,تاب دادن,ճոճել
1164,schütten::V,ریختن,լցնել
1165,füllen::V,پر کردن,լիքը լցնել
1166,einwickeln::V,پیچیدن,փաթաթել
1167,tragen::V,بردن,կրել
1168,tragen::V,بردن,տանել
1169,tragen::V,حمل کردن,կրել
1170,tragen::V,حمل کردن,տանել
1171,schleppen::V,کشیدن,քաշել
1172,ziehen::V,کشیدن,ձգել
1173,ziehen::V,کشیدن,քաշել
1174,aufbewahren::V,نگهداری کردن,պահել 
1175,werfen::V,انداختن,նետել
1176,werfen::V,پرتاب کردن,նետել
1177,fangen::V,گرفتن,
1178,packen::V,گرفتن,հափշտակել
1179,verstecken::V,قایم کردن,ծածկել
1180,verstecken::V,پنهان کردن,ծածկել
1181,teilen::V,قسمت کردن,բաժանել
1182,teilen::V,تقسیم کردن,բաժանել
1183,schicken::V,فرستادن,ուղարկել
1184,schicken::V,ارسال کردن,ուղարկել
1185,bringen::V,آوردن,բերել
1186,hinzufügen::V,افزودن,ավելացնել
1187,hinzufügen::V,اضافه کردن,ավելացնել
1188,bekommen::V,گرفتن,հայթայթել
1189,erhalten::V,دریافت کردن,ստանալ
1190,nehmen::V,گرفتن,վերցնել
1191,nehmen::V,برداشتن,վերցնել
1192,wählen::V,انتخاب کردن,ընտրել
1193,auswählen::V,برگزیدن,գերադասել
1194,bewahren::V,حفظ کردن,պահպանել
1195,bewahren::V,حفاظت کردن,պահպանել
1196,behindern::V,مانع بودن,խոչընդոտել
1197,verderben::V,از بین بردن,փչացնել
1198,beschädigen::V,صدمه زدن,վնասել
1199,zerbrechen::V,شکستن,ջարդել
1200,zerbrechen::V,شکستن,կոտրել
1201,zerreißen::V,دریدن,պատռել
1202,zerreißen::V,پاره کردن,պատռել
1203,zerstören::V,خراب کردن,քանդել
1204,zerstören::V,ویران کردن,քանդել
1205,verbrennen::V,سوزاندن,այրել
1206,geben::V,دادن,տալ
1207,reichen::V,دادن,հանձնել
1208,schenken::V,هدیه دادن,նվիրել
1209,versprechen::V,قول دادن,խոստանալ
1210,versprechen::V,وعده دادن,խոստանալ
1211,wünschen::V,آرزو کردن,մաղթել
1212,loben::V,ستایش کردن,գովել
1213,küssen::V,بوسیدن,համբուրել
1214,wiegen::V,نوسان کردن,օրորել
1215,zudecken::V,پوشاندن,վրան գցել
1216,wecken::V,بیدار کردن,զարթնեցնել
1217,zeigen::V,نشان دادن,ցույց տալ
1218,führen::V,رهنمائی کردن,ուղեկցել
1219,lehren::V,آموختن,սովորեցնել
1220,lehren::V,یاد دادن,սովորեցնել
1221,unterrichten::V,درس دادن,ավանդել
1222,unterrichten::V,تدریس کردن,ավանդել
1223,aufziehen::V,تربیت کردن,դաստիարակել
1224,leiten::V,اداره کردن,ղեկավարել
1225,leiten::V,اداره کردن,կառավարել
1226,antreiben::V,عجله دادن,շտապեցնել
1227,lassen::V,وادار کردن,ստիպել
1228,einladen::V,دعوت کردن,հրավիրել
1229,einladen::V,مهمان کردن,հրավիրել
1230,vereinigen::V,یکی کردن,միացնել
1231,vereinigen::V,متحد کردن,միացնել
1232,besuchen::V,دیدار کردن,այցելել
1233,treffen::V,ملاقات کردن,հանդիպել
1234,sich versammeln::V,جمع شدن,հավաքվել
1235,spielen::V,بازی کردن,խաղալ
1236,singen::V,آواز خواندن,երգել
1237,tanzen::V,رقصیدن,պարել
1238,sich trennen::V,جدا شدن,ցրվել
1239,verlassen::V,ترک کردن,լքել
1240,retten::V,نجات دادن,փրկել
1241,bewachen::V,حراست کردن,պահել
1242,schützen::V,حفظ کردن,պաշտպանել
1243,verteidigen::V,دفاع کردن,պաշտպանել
1244,sich schlagen::V,کتک‌کاری کردن,կռվել
1245,schießen::V,تیر زدن,կրակել
1246,siegen::V,پیروز شدن,հաղթել
1247,ärgern::V,ناراحت کردن,ձանձրացնել
1248,schlagen::V,زدن,խփել
1249,schlagen::V,کوبیدن,խփել
1250,treten::V,لگد زدن,քացի տալ
1251,stechen::V,چاقو زدن,խայթել
1252,stoßen::V,هل دادن,մղել
1253,stehlen::V,دزدیدن,գողանալ
1254,stören::V,مزاحم شدن,խանգարել
1255,belästigen::V,زحمت دادن,անհանգստացնել
1256,verbergen::V,پنهان کردن,թաքցնել
1257,täuschen::V,گول زدن,խաբել
1258,täuschen::V,فریب دادن,խաբել
1259,betrügen::V,گول زدن,խաբել
1260,betrügen::V,فریب دادن,խաբել
1261,töten::V,کشتن,սպանել 
1262,wohnen::V,منزل داشتن,բնակվել
1263,wohnen::V,سکونت داشتن,բնակվել
1264,arbeiten::V,کار کردن,աշխատել
1265,sammeln::V,جمع کردن,հավաքել
1266,pflücken::V,چیدن,քաղել
1267,jagen::V,شکار کردن,որս անել
1268,fischen::V,صید کردن,ձուկ բռնել
1269,fischen::V,ماهی‌گیری کردن,ձուկ բռնել
1270,fassen::V,گرفتن,բռնել
1271,hüten::V,چراندن,արածեցնել
1272,hüten::V,مراقبت کردن,արածեցնել
1273,treiben::V,راندن,հովուել
1274,anbinden::V,متصل کردن,չուանել
1275,füttern::V,غذا دادن,կերակրել
1276,melken::V,دوشیدن,կթել
1277,hacken::V,خرد کردن,կոտորել
1278,gießen::V,ریختن,ջրել
1279,reifen::V,رسیدن,հասունանալ 
1280,zubereiten::V,طبخ کردن,պատրաստել
1281,zubereiten::V,آماده کردن,պատրաստել
1282,kochen::V,پختن,եփել
1283,kochen::V,آشپزی کردن,եփել
1284,backen::V,پختن,թխել
1285,braten::V,سرخ کردن,տապակել
1286,umrühren::V,هم زدن,խառնել
1287,stricken::V,بافتن,գործել
1288,nähen::V,دوختن,կարել
1289,färben::V,رنگ زدن,ներկել
1290,reinigen::V,پاک کردن,մաքրել
1291,reinigen::V,تمیز کردن,մաքրել
1292,waschen::V,شستن,լվանալ
1293,abwischen::V,زدودن,սրբել
1294,spülen::V,شستن,ողողել
1295,spülen::V,شستن,պարզաջրել
1296,fegen::V,جارو کردن,ավլել
1297,kehren::V,جارو کردن,ավլել
1298,baden::V,شنا کردن,լողանալ
1299,baden::V,حمام کردن,լողանալ
1300,sich waschen::V,شستشو کردن,լվացվել
1301,ausziehen::V,درآوردن,հանել
1302,anziehen::V,پوشیدن,հագնել
1303,sich anziehen::V,لباس پوشیدن,հագնվել
1304,kämmen::V,شانه زدن,սանրել
1305,schmücken::V,زینت دادن,զարդարել
1306,sagen::V,گفتن,ասել
1307,sprechen::V,حرف زدن,խոսել
1308,sprechen::V,صحبت کردن,խոսել
1309,reden::V,حرف زدن,զրուցել
1310,reden::V,صحبت کردن,զրուցել
1311,sich unterhalten::V,گپ زدن,խոսակցել
1312,fragen::V,پرسیدن,հարցնել
1313,fragen::V,سؤال کردن,հարցնել
1314,bitten::V,خواهش کردن,խնդրել
1315,bitten::V,درخواست کردن,խնդրել
1316,erzählen::V,نقل کردن,պատմել
1317,erzählen::V,حکایت کردن,պատմել
1318,mitteilen::V,خبر دادن,հաղորդել
1319,nennen::V,نامیدن,անվանել
1320,rufen::V,صدا کردن,կանչել
1321,prahlen::V,پز آمدن,պարծենալ
1322,übersetzen::V,ترجمه کردن,թարգմանել
1323,denken::V,فکر کردن,մտածել
1324,glauben::V,باور کردن,հավատալ
1325,glauben::V,عقیده داشتن,հավատալ
1326,bemerken::V,متوجه شدن,նկատել
1327,erkennen::V,شناختن,ճանաչել
1328,erkennen::V,تشخیص دادن,ճանաչել
1329,begreifen::V,فهمیدن,հասկանալ
1330,begreifen::V,درک کردن,հասկանալ
1331,verstehen::V,فهمیدن,ըմբռնել
1332,lernen::V,آموختن,սովորել
1333,lernen::V,یاد گرفتن,սովորել
1334,wissen::V,دانستن,իմանալ
1335,sich erinnern an::V,به یاد آوردن,հիշել
1336,sich erinnern an::V,به یاد آوردن,մտաբերել
1337,vergessen::V,فراموش کردن,մոռանալ
1338,messen::V,اندازه گرفتن,չափել
1339,zählen::V,شمردن,թվել
1340,zählen::V,شمردن,հաշվել
1341,rechnen::V,حساب کردن,հաշվել
1342,rechnen::V,حساب کردن,հաշվարկել
1343,lesen::V,خواندن,կարդալ
1344,malen::V,نقاشی کردن,նկարել
1345,zeichnen::V,کشیدن,գծել
1346,zeichnen::V,رسم کردن,գծել
1347,schreiben::V,نوشتن,գրել
1348,besitzen::V,داشتن,ունենալ
1349,besitzen::V,داشتن,տեր լինել
1350,kaufen::V,خریدن,գնել
1351,kaufen::V,خرید کردن,գնել
1352,verkaufen::V,فروختن,վաճառել
1353,bezahlen::V,پرداختن,վճարել
1354,zahlen::V,پرداخت کردن,վճարել
1355,beherrschen::V,مسلط بودن,ղեկավարել
1356,ertragen::V,تحمل کردن,դիմանալ
