,Concept_ID,hy,en
800,tauen::V,լկիլ,thaw
801,schmelzen::V,հալիլ,melt
802,trocknen::V,չորանալ,dry
803,sieden::V,եռալ,boil
804,faulen::V,փտել,rot
805,verfaulen::V,նեխել,decay
806,reißen::V,պատռվել,snap
807,reißen::V,ճղվել,snap
808,versinken::V,սուզվել,sink
809,vergehen::V,անցնել ,pass
810,erscheinen::V,հայտնվել,appear
811,erscheinen::V,երեւալ,appear
812,verschwinden::V,անհետանալ,disappear
813,sinken::V,ընկնել,drop
814,abnehmen::V,փոքրանալ,decrease
815,zunehmen::V,մեծանալ,increase
816,steigen::V,բարձրանալ,rise
817,wachsen::V,աճել,grow
818,glänzen::V,նշուլել,shine
819,glänzen::V,փայլիլ,shine
820,funkeln::V,փայլատակել,sparkle
821,lärmen::V,աղմուկ հանել,be noisy
822,läuten::V,զնգալ,chime
823,klingeln::V,զնգալ,ring
824,klirren::V,զնգզնգալ,tinkle
825,brausen::V,մոլեգնել,roar
826,rauschen::V,սոսափել,rustle
827,klingen::V,հնչել,sound
828,bellen::V,հաչել,bark
829,heulen::V,ոռնալ ,howl
830,blasen::V,փչել ,blow
831,pfeifen::V,սուլել,whistle
832,schreien::V,գոռալ ,shout
833,stöhnen::V,տնքալ,groan
834,zittern::V,դողալ,tremble
835,leben::V,ապրել,be alive
836,geboren werden::V,ծնվել,be born
837,atmen::V,շնչել,breathe
838,trinken::V,խմել,drink
839,essen::V,ուտել,eat
840,schlucken::V,կլանել,swallow
841,schlucken::V,կուլ տալ,swallow
842,müde werden::V,հոգնել,get tired
843,einschlafen::V,քուն մտնել,fall asleep
844,schlafen::V,քնել,sleep
845,aufwachen::V,արթննալ,wake up
846,aufstehen::V,ելլել,get up
847,sich erholen::V,հանգստանալ,relax
848,krank werden::V,հիւանդանալ,fall ill
849,krank sein::V,հիվանդ լինել,be ill
850,schmerzen::V,ցավել,ache
851,husten::V,հազալ,cough
852,genesen::V,ապաքինվել,recover
853,sterben::V,մեռնել,die
854,sterben::V,վախճանվել,die
855,umkommen::V,կործանվել,perish
856,sich bewegen::V,ընթանալ,move
857,sich rühren::V,շարժվել,budge
858,sich erheben::V,կանգնել,stand up
859,sich erheben::V,վեր կենալ,stand up
860,sich setzen::V,նստել,sit down
861,hinfallen::V,ընկնել,tumble
862,laufen::V,քայլել,walk
863,schreiten::V,ճեմել,pace
864,spazierengehen::V,շրջագայել,go for a walk
865,eilen::V,շտապել,rush
866,sich beeilen::V,շտապել ,hurry
867,sausen::V,սլանալ,dash
868,rennen::V,վազել,run
869,springen::V,ցատկել,jump
870,klettern::V,մագլցել,climb
871,schaukeln::V,ճոճվել,seesaw
872,schaukeln::V,օրորվել,seesaw
873,kriechen::V,սողալ,creep
874,schwimmen::V,լողալ,swim
875,tauchen::V,սուզվել,dive
876,rudern::V,թիավարել,row
877,fahren::V,ընթանալ,drive
878,fliegen::V,թռչել,fly
879,gehen::V,գնալ,go
880,weggehen::V,հեռանալ,go away
881,abfahren::V,ճանապարհվել,depart
882,anhalten::V,կանգնել,stop
883,hineingehen::V,մտնել,go in
884,eintreten::V,մտնել,enter
885,kommen::V,գալ,come
886,ankommen::V,ժամանել,arrive
887,zurückkommen::V,վերադառնալ,come back
888,bleiben::V,մնալ,stay
889,warten::V,սպասել,wait
890,erwarten::V,սպասել,wait for
891,suchen::V,որոնել,seek
892,suchen::V,որոնել,look for
893,finden::V,գտնել,find
894,versuchen::V,փորձել,try
895,vorbereiten::V,պատրաստել,prepare
896,lieben::V,սիրել,love
897,mögen::V,հավանել,like
898,mögen::V,սիրել,like
899,lachen::V,ծիծաղել,laugh
900,rühren::V,հուզել,move
901,weinen::V,լալ,weep
902,schimpfen::V,տրտնջալ,grumble
903,schimpfen::V,քրթմնջել,grumble
904,sich ärgern::V,զայրանալ,be annoyed
905,sich fürchten::V,վախնալ,be afraid
906,fürchten::V,վախենալ,be afraid of
907,fliehen::V,փախչել,flee
908,flüchten::V,փախչել,escape
909,sehen::V,տեսնել,see
910,anschauen::V,դիտել,look at
911,ansehen::V,նայել,watch
912,hören::V,լսել,hear
913,zuhören::V,ունկնդրել,listen
914,probieren::V,համը տեսել,taste
915,riechen::V,հոտ առնել,smell
916,fühlen::V,զգալ,feel
917,scheinen::V,երեւալ,seem
918,zu sehen sein::V,երեւալ,show
919,vernehmen::V,իմանալ ,hear
920,frieren::V,մրսել,be cold
921,tun::V,անել,do
922,können::V,կարողանալ,can
923,wollen::V,ուզել,want
924,wollen::V,ցանկանալ,want
925,anfangen::V,սկսել,start
926,beenden::V,վերջացնել,finish
927,aufhören::V,դադարել,stop
928,gelingen::V,հաջողվել,succeed
929,gelingen::V,գլուխ գալ,succeed
930,geraten::V,ստացվել,turn out
931,öffnen::V,բաց անել,open
932,schließen::V,փակել ,close
933,stellen::V,դնել,put
934,setzen::V,նստեցնել,place
935,legen::V,դնել,lay
936,berühren::V,դիպչել,touch
937,berühren::V,շոշափել,touch
938,verbinden::V,շաղկապել,connect
939,bedecken::V,ծածկել,cover
940,aufhängen::V,կախել,hang up
941,anzünden::V,վառել,light
942,aufheben::V,վերցնել,pick up
943,zurücklassen::V,թողնել,leave
944,verlieren::V,կորցնել,lose
945,fallen lassen::V,գցել,drop
946,machen::V,անել,make
947,herstellen::V,արտադրել,produce
948,bauen::V,կառուցել,build
949,reparieren::V,նորոգել,mend
950,verbessern::V,բարելավել,improve
951,ändern::V,փոխել,alter
952,graben::V,փորել,dig
953,beugen::V,ծռել,bow
954,biegen::V,թեքել,bend
955,drehen::V,ոլորել,spin
956,wenden::V,պտտել,turn
957,umdrehen::V,շրջել,turn around
958,heben::V,բարձրացնել,raise
959,hochheben::V,բարձրացնել,lift
960,ergreifen::V,վարակվել,seize
961,halten::V,բռնել,hold
962,drücken::V,ճնշել,press
963,schieben::V,հրել,push
964,kratzen::V,քերել,scrape
965,lecken::V,լիզել,lick
966,beißen::V,կծել,bite
967,abreißen::V,պոկել,tear off
968,abschneiden::V,կտրել ,cut off
969,binden::V,կապել,tie
970,stecken::V,խրել,stick
971,brechen::V,կոտրել ,break
972,klopfen::V,թակել,knock
973,hauen::V,ծեծել,hit
974,kleben::V,կպցնել,glue
975,reiben::V,շփել,rub
976,streichen::V,վրան քսել,spread
977,schleifen::V,սրել ,grind
978,schneiden::V,կտրել,cut
979,rütteln::V,ցնցել,jolt
980,schütteln::V,թափահարել,shake
981,schwenken::V,ճոճել,swing
982,schütten::V,լցնել,pour
983,füllen::V,լիքը լցնել,fill
984,einwickeln::V,փաթաթել,wrap
985,tragen::V,կրել,carry
986,tragen::V,տանել,carry
987,schleppen::V,քաշել,drag
988,ziehen::V,ձգել,pull
989,ziehen::V,քաշել,pull
990,aufbewahren::V,պահել ,keep
991,werfen::V,նետել,throw
992,packen::V,հափշտակել,grab
993,verstecken::V,ծածկել,hide
994,teilen::V,բաժանել,divide
995,schicken::V,ուղարկել,send
996,bringen::V,բերել,bring
997,hinzufügen::V,ավելացնել,add
998,bekommen::V,հայթայթել,get
999,erhalten::V,ստանալ,receive
1000,nehmen::V,վերցնել,take
1001,wählen::V,ընտրել,choose
1002,auswählen::V,գերադասել,select
1003,bewahren::V,պահպանել,preserve
1004,behindern::V,խոչընդոտել,hinder
1005,verderben::V,փչացնել,spoil
1006,beschädigen::V,վնասել,damage
1007,zerbrechen::V,ջարդել,break
1008,zerbrechen::V,կոտրել,break
1009,zerreißen::V,պատռել,tear
1010,zerstören::V,քանդել,destroy
1011,verbrennen::V,այրել,burn
1012,geben::V,տալ,give
1013,reichen::V,հանձնել,hand
1014,schenken::V,նվիրել,give
1015,versprechen::V,խոստանալ,promise
1016,wünschen::V,մաղթել,wish
1017,loben::V,գովել,praise
1018,küssen::V,համբուրել,kiss
1019,wiegen::V,օրորել,rock
1020,zudecken::V,վրան գցել,cover
1021,wecken::V,զարթնեցնել,wake
1022,zeigen::V,ցույց տալ,show
1023,führen::V,ուղեկցել,guide
1024,lehren::V,սովորեցնել,teach
1025,unterrichten::V,ավանդել,instruct
1026,aufziehen::V,դաստիարակել,bring up
1027,leiten::V,ղեկավարել,lead
1028,leiten::V,կառավարել,lead
1029,antreiben::V,շտապեցնել,urge
1030,lassen::V,ստիպել,let
1031,einladen::V,հրավիրել,invite
1032,vereinigen::V,միացնել,unite
1033,besuchen::V,այցելել,visit
1034,treffen::V,հանդիպել,meet
1035,sich versammeln::V,հավաքվել,assemble
1036,spielen::V,խաղալ,play
1037,singen::V,երգել,sing
1038,tanzen::V,պարել,dance
1039,sich trennen::V,ցրվել,separate
1040,verlassen::V,լքել,leave
1041,retten::V,փրկել,rescue
1042,bewachen::V,պահել,guard
1043,schützen::V,պաշտպանել,protect
1044,verteidigen::V,պաշտպանել,defend
1045,sich schlagen::V,կռվել,brawl
1046,schießen::V,կրակել,shoot
1047,siegen::V,հաղթել,win
1048,ärgern::V,ձանձրացնել,annoy
1049,schlagen::V,խփել,beat
1050,treten::V,քացի տալ,kick
1051,stechen::V,խայթել,sting
1052,stoßen::V,մղել,shove
1053,stehlen::V,գողանալ,steal
1054,stören::V,խանգարել,disturb
1055,belästigen::V,անհանգստացնել,bother
1056,verbergen::V,թաքցնել,conceal
1057,täuschen::V,խաբել,deceive
1058,betrügen::V,խաբել,cheat
1059,töten::V,սպանել ,kill
1060,wohnen::V,բնակվել,dwell
1061,arbeiten::V,աշխատել,work
1062,sammeln::V,հավաքել,gather
1063,pflücken::V,քաղել,pick
1064,jagen::V,որս անել,hunt
1065,fischen::V,ձուկ բռնել,fish
1066,fassen::V,բռնել,catch
1067,hüten::V,արածեցնել,herd
1068,treiben::V,հովուել,drive
1069,anbinden::V,չուանել,tie up
1070,füttern::V,կերակրել,feed
1071,melken::V,կթել,milk
1072,hacken::V,կոտորել,chop
1073,gießen::V,ջրել,water
1074,reifen::V,հասունանալ ,ripen
1075,zubereiten::V,պատրաստել,cook
1076,kochen::V,եփել,boil
1077,backen::V,թխել,bake
1078,braten::V,տապակել,fry
1079,umrühren::V,խառնել,stir
1080,stricken::V,գործել,knit
1081,nähen::V,կարել,sew
1082,färben::V,ներկել,dye
1083,reinigen::V,մաքրել,clean
1084,waschen::V,լվանալ,wash
1085,abwischen::V,սրբել,wipe
1086,spülen::V,ողողել,rinse
1087,spülen::V,պարզաջրել,rinse
1088,fegen::V,ավլել,sweep
1089,kehren::V,ավլել,sweep
1090,baden::V,լողանալ,bath
1091,sich waschen::V,լվացվել,wash
1092,ausziehen::V,հանել,take off
1093,anziehen::V,հագնել,put on
1094,sich anziehen::V,հագնվել,get dressed
1095,kämmen::V,սանրել,comb
1096,schmücken::V,զարդարել,decorate
1097,sagen::V,ասել,say
1098,sprechen::V,խոսել,speak
1099,reden::V,զրուցել,talk
1100,sich unterhalten::V,խոսակցել,chat
1101,fragen::V,հարցնել,ask
1102,bitten::V,խնդրել,request
1103,erzählen::V,պատմել,tell
1104,mitteilen::V,հաղորդել,convey
1105,nennen::V,անվանել,name
1106,rufen::V,կանչել,call
1107,prahlen::V,պարծենալ,brag
1108,übersetzen::V,թարգմանել,translate
1109,denken::V,մտածել,think
1110,glauben::V,հավատալ,believe
1111,bemerken::V,նկատել,notice
1112,erkennen::V,ճանաչել,recognize
1113,begreifen::V,հասկանալ,grasp
1114,verstehen::V,ըմբռնել,understand
1115,lernen::V,սովորել,learn
1116,wissen::V,իմանալ,know
1117,sich erinnern an::V,հիշել,remember
1118,sich erinnern an::V,մտաբերել,remember
1119,vergessen::V,մոռանալ,forget
1120,messen::V,չափել,measure
1121,zählen::V,թվել,count
1122,zählen::V,հաշվել,count
1123,rechnen::V,հաշվել,calculate
1124,rechnen::V,հաշվարկել,calculate
1125,lesen::V,կարդալ,read
1126,malen::V,նկարել,paint
1127,zeichnen::V,գծել,draw
1128,schreiben::V,գրել,write
1129,besitzen::V,ունենալ,own
1130,besitzen::V,տեր լինել,own
1131,kaufen::V,գնել,buy
1132,verkaufen::V,վաճառել,sell
1133,bezahlen::V,վճարել,pay for
1134,zahlen::V,վճարել,pay
1135,beherrschen::V,ղեկավարել,rule
1136,ertragen::V,դիմանալ,endure
1137,Horn::N,,horn
1138,fangen::V,,catch
