,Concept_ID,fa,fa
792,spitz::A,تیز,تیز
793,spitz::A,تیز,نوک‌تیز
794,spitz::A,نوک‌تیز,تیز
795,spitz::A,نوک‌تیز,نوک‌تیز
796,scharf::A,تیز,تیز
797,scharf::A,تیز,برنده
798,scharf::A,برنده,تیز
799,scharf::A,برنده,برنده
800,stumpf::A,کند,کند
801,schwer::A,سنگین,سنگین
802,schön::A,زیبا,زیبا
803,heiß::A,داغ,داغ
804,warm::A,گرم,گرم
805,kalt::A,سرد,سرد
806,kühl::A,خنک,خنک
807,frisch::A,تازه,تازه
808,feucht::A,مرطوب,مرطوب
809,nass::A,تر,تر
810,nass::A,تر,خیش
811,nass::A,خیش,تر
812,nass::A,خیش,خیش
813,trocken::A,خشک,خشک
814,voll::A,پر,پر
815,leer::A,خالی,خالی
816,offen::A,باز,باز
817,geschlossen::A,بسته,بسته
818,sauber::A,پاک,پاک
819,sauber::A,پاک,تمیز
820,sauber::A,تمیز,پاک
821,sauber::A,تمیز,تمیز
822,schmutzig::A,کثیف,کثیف
823,schmutzig::A,کثیف,آلوده
824,schmutzig::A,آلوده,کثیف
825,schmutzig::A,آلوده,آلوده
826,roh::A,خام,خام
827,reif::A,رسیده,رسیده
828,lecker::A,لذیذ,لذیذ
829,lecker::A,لذیذ,خوشمزه
830,lecker::A,خوشمزه,لذیذ
831,lecker::A,خوشمزه,خوشمزه
832,süß::A,شیرین,شیرین
833,bitter::A,تلخ,تلخ
834,sauer::A,ترش,ترش
835,hell::A,روشن,روشن
836,dunkel::A,تاریک,تاریک
837,schwarz::A,سیاه,سیاه
838,weiß::A,سفید,سفید
839,rot::A,سرخ,سرخ
840,rot::A,سرخ,قرمز
841,rot::A,قرمز,سرخ
842,rot::A,قرمز,قرمز
843,gelb::A,زرد,زرد
844,blau::A,آبی,آبی
845,grün::A,سبز,سبز
846,grau::A,طوسی,طوسی
847,grau::A,طوسی,خاکستری
848,grau::A,خاکستری,طوسی
849,grau::A,خاکستری,خاکستری
850,bunt::A,رنگارنگ,رنگارنگ
851,billig::A,ارزان,ارزان
852,teuer::A,گران,گران
853,wertvoll::A,قیمتی,قیمتی
854,wertvoll::A,قیمتی,گرانبها
855,wertvoll::A,گرانبها,قیمتی
856,wertvoll::A,گرانبها,گرانبها
857,blind::A,کور,کور
858,blind::A,کور,نابینا
859,blind::A,نابینا,کور
860,blind::A,نابینا,نابینا
861,taub::A,کر,کر
862,taub::A,کر,ناشنوا
863,taub::A,ناشنوا,کر
864,taub::A,ناشنوا,ناشنوا
865,kräftig::A,قوی,قوی
866,stark::A,قوی,قوی
867,stark::A,قوی,نیرومند
868,stark::A,نیرومند,قوی
869,stark::A,نیرومند,نیرومند
870,schwach::A,ضعیف,ضعیف
871,fett::A,چرب,چرب
872,schlank::A,باریک‌اندام,باریک‌اندام
873,hübsch::A,قشنگ,قشنگ
874,hübsch::A,قشنگ,خوشگل
875,hübsch::A,خوشگل,قشنگ
876,hübsch::A,خوشگل,خوشگل
877,böse::A,بد,بد
878,dumm::A,احمق,احمق
879,faul::A,لش,لش
880,faul::A,لش,تنبل
881,faul::A,تنبل,لش
882,faul::A,تنبل,تنبل
883,fleißig::A,زرنگ,زرنگ
884,geizig::A,خسیس,خسیس
885,klug::A,عاقل,عاقل
886,klug::A,عاقل,باهوش
887,klug::A,باهوش,عاقل
888,klug::A,باهوش,باهوش
889,geschickt::A,ماهر,ماهر
890,lieb::A,عزیز,عزیز
891,lustig::A,شاد,شاد
892,lustig::A,شاد,خوشحال
893,lustig::A,خوشحال,شاد
894,lustig::A,خوشحال,خوشحال
895,sanft::A,لطیف,لطیف
896,hungrig::A,گرسنه,گرسنه
897,krank::A,مریض,مریض
898,krank::A,مریض,بیمار
899,krank::A,بیمار,مریض
900,krank::A,بیمار,بیمار
901,nackt::A,لخت,لخت
902,nackt::A,لخت,برهنه
903,nackt::A,برهنه,لخت
904,nackt::A,برهنه,برهنه
905,traurig::A,غمگین,غمگین
906,lebendig::A,زنده,زنده
907,gut::A,خوب,خوب
908,schlecht::A,بد,بد
909,richtig::A,درست,درست
910,schlimm::A,وخيم,وخيم
911,wahr::A,درست,درست
912,wahr::A,درست,حقیقی
913,wahr::A,حقیقی,درست
914,wahr::A,حقیقی,حقیقی
915,alt::A,کهنه,کهنه
916,neu::A,نو,نو
917,ehemalig::A,قبلی,قبلی
918,alt[Lebewesen]::A,پیر,پیر
919,jung::A,جوان,جوان
920,arm::A,فقیر,فقیر
921,reich::A,پولدار,پولدار
922,reich::A,پولدار,ثروتمند
923,reich::A,ثروتمند,پولدار
924,reich::A,ثروتمند,ثروتمند
925,bekannt::A,آشنا,آشنا
926,bekannt::A,آشنا,معلوم
927,bekannt::A,معلوم,آشنا
928,bekannt::A,معلوم,معلوم
929,berühmt::A,مشهور,مشهور
930,fremd::A,خارجی,خارجی
931,fremd::A,خارجی,بیگانه
932,fremd::A,بیگانه,خارجی
933,fremd::A,بیگانه,بیگانه
934,verschieden::A,مختلف,مختلف
935,verschieden::A,مختلف,متفاوت
936,verschieden::A,متفاوت,مختلف
937,verschieden::A,متفاوت,متفاوت
938,nah::A,نزدیک,نزدیک
939,fern::A,دور,دور
940,linker::A,چپ,چپ
941,rechter::A,راست,راست
942,anderer::A,دیگر,دیگر
943,erster::A,اول,اول
944,zweiter::A,دوم,دوم
945,dritter::A,سوم,سوم
946,letzter::A,آخر,آخر
947,allein::ADV,تنها,تنها
948,auf einmal::ADV,همزمان,همزمان
949,zusammen::ADV,باهم,باهم
950,lange::ADV,مدت‌ها,مدت‌ها
951,lange::ADV,مدت‌ها,مدت زیادی
952,lange::ADV,مدت زیادی,مدت‌ها
953,lange::ADV,مدت زیادی,مدت زیادی
954,plötzlich::ADV,ناگهان,ناگهان
955,sofort::ADV,فوراً,فوراً
956,später::ADV,بعدها,بعدها
957,jetzt::ADV,حالا,حالا
958,jetzt::ADV,حالا,اکنون
959,jetzt::ADV,اکنون,حالا
960,jetzt::ADV,اکنون,اکنون
961,heute::ADV,امروز,امروز
962,morgen::ADV,فردا,فردا
963,bald::ADV,زود,زود
964,bald::ADV,زود,بزودی
965,bald::ADV,بزودی,زود
966,bald::ADV,بزودی,بزودی
967,dann::ADV,سپس,سپس
968,dann::ADV,سپس,آنوقت
969,dann::ADV,آنوقت,سپس
970,dann::ADV,آنوقت,آنوقت
971,gestern::ADV,دیروز,دیروز
972,einst::ADV,وقتی,وقتی
973,einst::ADV,وقتی,زمانی
974,einst::ADV,زمانی,وقتی
975,einst::ADV,زمانی,زمانی
976,damals::ADV,آنوقت,آنوقت
977,damals::ADV,آنوقت,آنزمان
978,damals::ADV,آنزمان,آنوقت
979,damals::ADV,آنزمان,آنزمان
980,danach::ADV,بعد,بعد
981,vorher::ADV,قبلاً,قبلاً
982,zuerst::ADV,اول,اول
983,zuerst::ADV,اول,ابتداء
984,zuerst::ADV,ابتداء,اول
985,zuerst::ADV,ابتداء,ابتداء
986,einmal::ADV,یکدفعه,یکدفعه
987,manchmal::ADV,گاهی,گاهی
988,manchmal::ADV,گاهی,بعضی اوقات
989,manchmal::ADV,بعضی اوقات,گاهی
990,manchmal::ADV,بعضی اوقات,بعضی اوقات
991,oft::ADV,اغلب,اغلب
992,immer::ADV,همیشه,همیشه
993,niemals::ADV,هرگز,هرگز
994,hier::ADV,اینجا,اینجا
995,hierhin::ADV,به اینجا,به اینجا
996,von hier::ADV,از اینجا,از اینجا
997,dort::ADV,آنجا,آنجا
998,dorthin::ADV,به آنجا,به آنجا
999,geradeaus::ADV,راست,راست
1000,vorwärts::ADV,جلو,جلو
1001,vorwärts::ADV,جلو,به پیش
1002,vorwärts::ADV,به پیش,جلو
1003,vorwärts::ADV,به پیش,به پیش
1004,rückwärts::ADV,عقب,عقب
1005,zurück::ADV,پس,پس
1006,zurück::ADV,پس,عقب
1007,zurück::ADV,پس,بالعکس
1008,zurück::ADV,عقب,پس
1009,zurück::ADV,عقب,عقب
1010,zurück::ADV,عقب,بالعکس
1011,zurück::ADV,بالعکس,پس
1012,zurück::ADV,بالعکس,عقب
1013,zurück::ADV,بالعکس,بالعکس
1014,unten::ADV,زیر,زیر
1015,unten::ADV,زیر,پایین
1016,unten::ADV,پایین,زیر
1017,unten::ADV,پایین,پایین
1018,hinab::ADV,به پایین,به پایین
1019,oben::ADV,بالا,بالا
1020,hinauf::ADV,به بالا,به بالا
1021,überall::ADV,همه‌جا,همه‌جا
1022,nicht::ADV,نه,نه
1023,ein wenig::ADV,کمی,کمی
1024,kaum::ADV,به سختی,به سختی
1025,sehr::ADV,خیلی,خیلی
1026,sehr::ADV,خیلی,بسیار
1027,sehr::ADV,بسیار,خیلی
1028,sehr::ADV,بسیار,بسیار
1029,so::ADV,چنین,چنین
1030,so::ADV,چنین,اینطور
1031,so::ADV,اینطور,چنین
1032,so::ADV,اینطور,اینطور
1033,noch::ADV,هنوز,هنوز
1034,nur::ADV,فقط,فقط
1035,nur::ADV,فقط,تنها
1036,nur::ADV,تنها,فقط
1037,nur::ADV,تنها,تنها
1038,schon::ADV,قبلاً,قبلاً
1039,schon::ADV,قبلاً,به این زودی
1040,schon::ADV,به این زودی,قبلاً
1041,schon::ADV,به این زودی,به این زودی
1042,wieder::ADV,باز,باز
1043,wieder::ADV,باز,دوباره
1044,wieder::ADV,دوباره,باز
1045,wieder::ADV,دوباره,دوباره
1046,vergebens::ADV,بیهوده,بیهوده
1047,vor::PRP,در جلوی,در جلوی
1048,hinter::PRP,پشت,پشت
1049,unter::PRP,تحت,تحت
1050,durch::PRP,از وسط,از وسط
1051,durch::PRP,از وسط,از ميان
1052,durch::PRP,از ميان,از وسط
1053,durch::PRP,از ميان,از ميان
1054,neben::PRP,کنار,کنار
1055,neben::PRP,کنار,پهلوی
1056,neben::PRP,پهلوی,کنار
1057,neben::PRP,پهلوی,پهلوی
1058,zwischen::PRP,بین,بین
1059,zwischen::PRP,بین,میان
1060,zwischen::PRP,میان,بین
1061,zwischen::PRP,میان,میان
1062,wegen::PRP,برای,برای
1063,wegen::PRP,برای,بخاطر
1064,wegen::PRP,بخاطر,برای
1065,wegen::PRP,بخاطر,بخاطر
1066,dies::PRN,این,این
1067,das::PRN,آن,آن
1068,alles::PRN,تمام,تمام
1069,alles::PRN,تمام,همه‌چیر
1070,alles::PRN,همه‌چیر,تمام
1071,alles::PRN,همه‌چیر,همه‌چیر
1072,ich::PRN,من,من
1073,du::PRN,تو,تو
1074,er::PRN,او,او
1075,wir::PRN,ما,ما
1076,ihr::PRN,شما,شما
1077,sie::PRN,آنها,آنها
1078,was::FPRN,چه,چه
1079,wer::FPRN,کی,کی
1080,wo::FADV,کجا,کجا
1081,wohin::FADV,بکجا,بکجا
1082,wie::FADV,چطور,چطور
1083,wie::FADV,چطور,چگونه
1084,wie::FADV,چگونه,چطور
1085,wie::FADV,چگونه,چگونه
1086,warum::FADV,چرا,چرا
1087,warum::FADV,چرا,برای چه
1088,warum::FADV,برای چه,چرا
1089,warum::FADV,برای چه,برای چه
1090,wieviel::FNUM,چند,چند
1091,wieviel::FNUM,چند,چقدر
1092,wieviel::FNUM,چقدر,چند
1093,wieviel::FNUM,چقدر,چقدر
1094,eins::NUM,یک,یک
1095,zwei::NUM,دو,دو
1096,drei::NUM,سه,سه
1097,vier::NUM,چهار,چهار
1098,fünf::NUM,پنج,پنج
1099,sechs::NUM,شش,شش
1100,sieben::NUM,هفت,هفت
1101,acht::NUM,هشت,هشت
1102,neun::NUM,نه,نه
1103,zehn::NUM,ده,ده
1104,elf::NUM,یازده,یازده
1105,zwölf::NUM,دوازده,دوازده
1106,zwanzig::NUM,بیست,بیست
1107,dreißig::NUM,سی,سی
1108,vierzig::NUM,چهل,چهل
1109,fünfzig::NUM,پنجاه,پنجاه
1110,sechzig::NUM,شصت,شصت
1111,siebzig::NUM,هفتاد,هفتاد
1112,achtzig::NUM,هشتاد,هشتاد
1113,neunzig::NUM,نود,نود
1114,hundert::NUM,صد,صد
1115,tausend::NUM,هزار,هزار
1116,und::CNJ,و,و
1117,oder::CNJ,یا,یا
1118,stehen::V,ایستادن,ایستادن
1119,sitzen::V,نشستن,نشستن
1120,liegen::V,خوابیدن,خوابیدن
1121,liegen::V,خوابیدن,دراز کشیدن
1122,liegen::V,دراز کشیدن,خوابیدن
1123,liegen::V,دراز کشیدن,دراز کشیدن
1124,hängen::V,آویزان بودن,آویزان بودن
1125,werden::V,شدن,شدن
1126,passieren::V,گذشتن,گذشتن
1127,passieren::V,گذشتن,اتفاق افتادن
1128,passieren::V,اتفاق افتادن,گذشتن
1129,passieren::V,اتفاق افتادن,اتفاق افتادن
1130,beginnen::V,شروع شدن,شروع شدن
1131,enden::V,تمام شدن,تمام شدن
1132,wechseln::V,عوض شدن,عوض شدن
1133,aufgehen[Sonne]::V,برآمدن,برآمدن
1134,aufgehen[Sonne]::V,برآمدن,طلوع کردن
1135,aufgehen[Sonne]::V,طلوع کردن,برآمدن
1136,aufgehen[Sonne]::V,طلوع کردن,طلوع کردن
1137,untergehen[Sonne]::V,غروب کردن,غروب کردن
1138,scheinen[Sonne]::V,تابیدن,تابیدن
1139,donnern::V,رعد زدن,رعد زدن
1140,wehen::V,دمیدن,دمیدن
1141,strömen::V,روان شدن,روان شدن
1142,fließen::V,روان شدن,روان شدن
1143,sich drehen::V,چرخیدن,چرخیدن
1144,schwanken::V,خم و راست شدن,خم و راست شدن
1145,schwingen::V,تاب خوردن,تاب خوردن
1146,schwingen::V,تاب خوردن,نوسان کردن
1147,schwingen::V,نوسان کردن,تاب خوردن
1148,schwingen::V,نوسان کردن,نوسان کردن
1149,fallen::V,افتادن,افتادن
1150,fallen::V,افتادن,سقوط کردن
1151,fallen::V,سقوط کردن,افتادن
1152,fallen::V,سقوط کردن,سقوط کردن
1153,brennen::V,سوزاندن,سوزاندن
1154,rauchen::V,دود کردن,دود کردن
1155,regnen::V,باران آمدن,باران آمدن
1156,gefrieren::V,یخ بستن,یخ بستن
1157,tauen::V,آب شدن,آب شدن
1158,schmelzen::V,آب شدن,آب شدن
1159,trocknen::V,خشک شدن,خشک شدن
1160,sieden::V,جوشیدن,جوشیدن
1161,faulen::V,فاسد شدن,فاسد شدن
1162,verfaulen::V,پوسیدن,پوسیدن
1163,reißen::V,پاره شدن,پاره شدن
1164,versinken::V,غرق شدن,غرق شدن
1165,vergehen::V,گذشتن,گذشتن
1166,erscheinen::V,ظاهر شدن,ظاهر شدن
1167,verschwinden::V,گم شدن,گم شدن
1168,verschwinden::V,گم شدن,از بین رفتن
1169,verschwinden::V,از بین رفتن,گم شدن
1170,verschwinden::V,از بین رفتن,از بین رفتن
1171,sinken::V,پایین آمدن,پایین آمدن
1172,abnehmen::V,کم شدن,کم شدن
1173,zunehmen::V,زیاد شدن,زیاد شدن
1174,steigen::V,بالا رفتن,بالا رفتن
1175,wachsen::V,قد کشیدن,قد کشیدن
1176,glänzen::V,برق زدن,برق زدن
1177,funkeln::V,جرقه زدن,جرقه زدن
1178,lärmen::V,شلوغ کردن,شلوغ کردن
1179,läuten::V,زنگ زدن,زنگ زدن
1180,klingeln::V,زنگ زدن,زنگ زدن
1181,klirren::V,جرنگ جرنگ صدا کردن,جرنگ جرنگ صدا کردن
1182,brausen::V,طوفانی بودن,طوفانی بودن
1183,rauschen::V,خش‌خش کردن,خش‌خش کردن
1184,klingen::V,صدا دادن,صدا دادن
1185,bellen::V,عوعو کردن,عوعو کردن
1186,heulen::V,زوزه کشیدن,زوزه کشیدن
1187,blasen::V,فوت کردن,فوت کردن
1188,pfeifen::V,سوت زدن,سوت زدن
1189,schreien::V,فریاد زدن,فریاد زدن
1190,stöhnen::V,نالیدن,نالیدن
1191,zittern::V,لرزیدن,لرزیدن
1192,leben::V,زیستن,زیستن
1193,leben::V,زیستن,زندگی کردن
1194,leben::V,زندگی کردن,زیستن
1195,leben::V,زندگی کردن,زندگی کردن
1196,geboren werden::V,متولد شدن,متولد شدن
1197,atmen::V,تنفس کردن,تنفس کردن
1198,trinken::V,نوشیدن,نوشیدن
1199,essen::V,خوردن,خوردن
1200,schlucken::V,بلعیدن,بلعیدن
1201,schlucken::V,بلعیدن,قورت دادن
1202,schlucken::V,قورت دادن,بلعیدن
1203,schlucken::V,قورت دادن,قورت دادن
1204,müde werden::V,خسته شدن,خسته شدن
1205,einschlafen::V,خواب رفتن,خواب رفتن
1206,schlafen::V,خوابیدن,خوابیدن
1207,aufwachen::V,از خواب بیدار شدن,از خواب بیدار شدن
1208,aufstehen::V,بیدار شدن,بیدار شدن
1209,sich erholen::V,استراحت کردن,استراحت کردن
1210,krank werden::V,مریض شدن,مریض شدن
1211,krank sein::V,بیمار بودن,بیمار بودن
1212,schmerzen::V,درد کردن,درد کردن
1213,husten::V,سرفه کردن,سرفه کردن
1214,genesen::V,بهبود یافتن,بهبود یافتن
1215,sterben::V,مردن,مردن
1216,umkommen::V,کشته شدن,کشته شدن
1217,sich bewegen::V,حرکت کردن,حرکت کردن
1218,sich rühren::V,تکان خوردن,تکان خوردن
1219,sich erheben::V,برخواستن,برخواستن
1220,sich setzen::V,نشستن,نشستن
1221,hinfallen::V,زمین خوردن,زمین خوردن
1222,laufen::V,پیاده رفتن,پیاده رفتن
1223,schreiten::V,قدم زدن,قدم زدن
1224,spazierengehen::V,گردش رفتن,گردش رفتن
1225,eilen::V,شتاب کردن,شتاب کردن
1226,sich beeilen::V,عجله کردن,عجله کردن
1227,sausen::V,صفیر کشیدن,صفیر کشیدن
1228,rennen::V,دویدن,دویدن
1229,springen::V,پریدن,پریدن
1230,klettern::V,بالا رفتن,بالا رفتن
1231,schaukeln::V,تاب خوردن,تاب خوردن
1232,kriechen::V,خزیدن,خزیدن
1233,schwimmen::V,شنا کردن,شنا کردن
1234,tauchen::V,غواصی کردن,غواصی کردن
1235,rudern::V,پارو زدن,پارو زدن
1236,fahren::V,سواره رفتن,سواره رفتن
1237,fliegen::V,پریدن,پریدن
1238,gehen::V,رفتن,رفتن
1239,weggehen::V,رفتن,رفتن
1240,abfahren::V,حرکت کردن,حرکت کردن
1241,anhalten::V,ایست کردن,ایست کردن
1242,hineingehen::V,داخل شدن,داخل شدن
1243,eintreten::V,وارد شدن,وارد شدن
1244,kommen::V,آمدن,آمدن
1245,ankommen::V,رسیدن,رسیدن
1246,zurückkommen::V,برگشتن,برگشتن
1247,bleiben::V,ماندن,ماندن
1248,warten::V,منتظر بودن,منتظر بودن
1249,erwarten::V,انتظار داشتن,انتظار داشتن
1250,suchen::V,جستجو کردن,جستجو کردن
1251,finden::V,یافتن,یافتن
1252,finden::V,یافتن,پیدا کردن
1253,finden::V,پیدا کردن,یافتن
1254,finden::V,پیدا کردن,پیدا کردن
1255,versuchen::V,سعی کردن,سعی کردن
1256,versuchen::V,سعی کردن,کوشش کردن
1257,versuchen::V,کوشش کردن,سعی کردن
1258,versuchen::V,کوشش کردن,کوشش کردن
1259,vorbereiten::V,آماده کردن,آماده کردن
1260,lieben::V,عاشق بودن,عاشق بودن
1261,mögen::V,میل داشتن,میل داشتن
1262,mögen::V,میل داشتن,دوست داشتن
1263,mögen::V,دوست داشتن,میل داشتن
1264,mögen::V,دوست داشتن,دوست داشتن
1265,lachen::V,خندیدن,خندیدن
1266,rühren::V,به رقت آوردن,به رقت آوردن
1267,weinen::V,گریه کردن,گریه کردن
1268,schimpfen::V,فحاشی کردن,فحاشی کردن
1269,sich ärgern::V,ناراحت شدن,ناراحت شدن
1270,sich fürchten::V,واهمه کردن,واهمه کردن
1271,fürchten::V,ترسیدن,ترسیدن
1272,fliehen::V,گریختن,گریختن
1273,flüchten::V,فرار کردن,فرار کردن
1274,sehen::V,دیدن,دیدن
1275,anschauen::V,نگاه کردن,نگاه کردن
1276,ansehen::V,تماشا کردن,تماشا کردن
1277,hören::V,شنیدن,شنیدن
1278,zuhören::V,گوش دادن,گوش دادن
1279,probieren::V,چشیدن,چشیدن
1280,riechen::V,بوییدن,بوییدن
1281,riechen::V,بوییدن,بو کردن
1282,riechen::V,بو کردن,بوییدن
1283,riechen::V,بو کردن,بو کردن
1284,fühlen::V,احساس کردن,احساس کردن
1285,scheinen::V,بنظر آمدن,بنظر آمدن
1286,zu sehen sein::V,دیده شدن,دیده شدن
1287,vernehmen::V,شنیدن,شنیدن
1288,frieren::V,سرد بودن,سرد بودن
1289,tun::V,کردن,کردن
1290,können::V,توانستن,توانستن
1291,wollen::V,خواستن,خواستن
1292,anfangen::V,شروع کردن,شروع کردن
1293,beenden::V,تمام کردن,تمام کردن
1294,beenden::V,تمام کردن,پایان دادن
1295,beenden::V,پایان دادن,تمام کردن
1296,beenden::V,پایان دادن,پایان دادن
1297,aufhören::V,دست کشیدن,دست کشیدن
1298,gelingen::V,موفق شدن,موفق شدن
1299,geraten::V,نتیجه دادن,نتیجه دادن
1300,öffnen::V,گشودن,گشودن
1301,öffnen::V,گشودن,باز کردن
1302,öffnen::V,باز کردن,گشودن
1303,öffnen::V,باز کردن,باز کردن
1304,schließen::V,بستن,بستن
1305,schließen::V,بستن,قفل کردن
1306,schließen::V,قفل کردن,بستن
1307,schließen::V,قفل کردن,قفل کردن
1308,stellen::V,گذاردن,گذاردن
1309,setzen::V,نشاندن,نشاندن
1310,legen::V,گذاشتن,گذاشتن
1311,berühren::V,دست زدن,دست زدن
1312,berühren::V,دست زدن,لمس کردن
1313,berühren::V,لمس کردن,دست زدن
1314,berühren::V,لمس کردن,لمس کردن
1315,verbinden::V,وصل کردن,وصل کردن
1316,bedecken::V,پوشاندن,پوشاندن
1317,aufhängen::V,آویختن,آویختن
1318,anzünden::V,سوزاندن,سوزاندن
1319,aufheben::V,برداشتن,برداشتن
1320,aufheben::V,برداشتن,بلند کردن
1321,aufheben::V,بلند کردن,برداشتن
1322,aufheben::V,بلند کردن,بلند کردن
1323,zurücklassen::V,گذاشتن,گذاشتن
1324,verlieren::V,گم کردن,گم کردن
1325,fallen lassen::V,انداختن,انداختن
1326,machen::V,کردن,کردن
1327,machen::V,کردن,ساختن
1328,machen::V,ساختن,کردن
1329,machen::V,ساختن,ساختن
1330,herstellen::V,ساختن,ساختن
1331,herstellen::V,ساختن,تولید کردن
1332,herstellen::V,تولید کردن,ساختن
1333,herstellen::V,تولید کردن,تولید کردن
1334,bauen::V,ساختن,ساختن
1335,bauen::V,ساختن,بنا کردن
1336,bauen::V,بنا کردن,ساختن
1337,bauen::V,بنا کردن,بنا کردن
1338,reparieren::V,درست کردن,درست کردن
1339,reparieren::V,درست کردن,تعمیر کردن
1340,reparieren::V,تعمیر کردن,درست کردن
1341,reparieren::V,تعمیر کردن,تعمیر کردن
1342,verbessern::V,بهتر کردن,بهتر کردن
1343,ändern::V,تغییر دادن,تغییر دادن
1344,graben::V,کندن,کندن
1345,graben::V,کندن,گود کردن
1346,graben::V,گود کردن,کندن
1347,graben::V,گود کردن,گود کردن
1348,beugen::V,کج کردن,کج کردن
1349,biegen::V,خم کردن,خم کردن
1350,drehen::V,چرخاندن,چرخاندن
1351,wenden::V,برگرداندن,برگرداندن
1352,umdrehen::V,برگرداندن,برگرداندن
1353,heben::V,برداشتن,برداشتن
1354,hochheben::V,برآوردن,برآوردن
1355,hochheben::V,برآوردن,بلند کردن
1356,hochheben::V,بلند کردن,برآوردن
1357,hochheben::V,بلند کردن,بلند کردن
1358,ergreifen::V,گرفتن,گرفتن
1359,halten::V,نگاه داشتن,نگاه داشتن
1360,drücken::V,فشار دادن,فشار دادن
1361,drücken::V,فشار دادن,فشار آوردن
1362,drücken::V,فشار آوردن,فشار دادن
1363,drücken::V,فشار آوردن,فشار آوردن
1364,schieben::V,هل دادن,هل دادن
1365,kratzen::V,خاریدن,خاریدن
1366,lecken::V,لیسیدن,لیسیدن
1367,beißen::V,گاز زدن,گاز زدن
1368,abreißen::V,پاره کردن,پاره کردن
1369,abschneiden::V,بریدن,بریدن
1370,abschneiden::V,بریدن,قطع کردن
1371,abschneiden::V,قطع کردن,بریدن
1372,abschneiden::V,قطع کردن,قطع کردن
1373,binden::V,بستن,بستن
1374,stecken::V,فرو کردن,فرو کردن
1375,brechen::V,شکستن,شکستن
1376,klopfen::V,کوبیدن,کوبیدن
1377,hauen::V,زدن,زدن
1378,kleben::V,چسباندن,چسباندن
1379,reiben::V,مالش دادن,مالش دادن
1380,streichen::V,مالیدن,مالیدن
1381,schleifen::V,تیز کردن,تیز کردن
1382,schneiden::V,چیدن,چیدن
1383,schneiden::V,چیدن,بریدن
1384,schneiden::V,بریدن,چیدن
1385,schneiden::V,بریدن,بریدن
1386,rütteln::V,لرزاندن,لرزاندن
1387,rütteln::V,لرزاندن,تکان دادن
1388,rütteln::V,تکان دادن,لرزاندن
1389,rütteln::V,تکان دادن,تکان دادن
1390,schütteln::V,تکان دادن,تکان دادن
1391,schwenken::V,تاب دادن,تاب دادن
1392,schütten::V,ریختن,ریختن
1393,füllen::V,پر کردن,پر کردن
1394,einwickeln::V,پیچیدن,پیچیدن
1395,tragen::V,بردن,بردن
1396,tragen::V,بردن,حمل کردن
1397,tragen::V,حمل کردن,بردن
1398,tragen::V,حمل کردن,حمل کردن
1399,schleppen::V,کشیدن,کشیدن
1400,ziehen::V,کشیدن,کشیدن
1401,aufbewahren::V,نگهداری کردن,نگهداری کردن
1402,werfen::V,انداختن,انداختن
1403,werfen::V,انداختن,پرتاب کردن
1404,werfen::V,پرتاب کردن,انداختن
1405,werfen::V,پرتاب کردن,پرتاب کردن
1406,fangen::V,گرفتن,گرفتن
1407,packen::V,گرفتن,گرفتن
1408,verstecken::V,قایم کردن,قایم کردن
1409,verstecken::V,قایم کردن,پنهان کردن
1410,verstecken::V,پنهان کردن,قایم کردن
1411,verstecken::V,پنهان کردن,پنهان کردن
1412,teilen::V,قسمت کردن,قسمت کردن
1413,teilen::V,قسمت کردن,تقسیم کردن
1414,teilen::V,تقسیم کردن,قسمت کردن
1415,teilen::V,تقسیم کردن,تقسیم کردن
1416,schicken::V,فرستادن,فرستادن
1417,schicken::V,فرستادن,ارسال کردن
1418,schicken::V,ارسال کردن,فرستادن
1419,schicken::V,ارسال کردن,ارسال کردن
1420,bringen::V,آوردن,آوردن
1421,hinzufügen::V,افزودن,افزودن
1422,hinzufügen::V,افزودن,اضافه کردن
1423,hinzufügen::V,اضافه کردن,افزودن
1424,hinzufügen::V,اضافه کردن,اضافه کردن
1425,bekommen::V,گرفتن,گرفتن
1426,erhalten::V,دریافت کردن,دریافت کردن
1427,nehmen::V,گرفتن,گرفتن
1428,nehmen::V,گرفتن,برداشتن
1429,nehmen::V,برداشتن,گرفتن
1430,nehmen::V,برداشتن,برداشتن
1431,wählen::V,انتخاب کردن,انتخاب کردن
1432,auswählen::V,برگزیدن,برگزیدن
1433,bewahren::V,حفظ کردن,حفظ کردن
1434,bewahren::V,حفظ کردن,حفاظت کردن
1435,bewahren::V,حفاظت کردن,حفظ کردن
1436,bewahren::V,حفاظت کردن,حفاظت کردن
1437,behindern::V,مانع بودن,مانع بودن
1438,verderben::V,از بین بردن,از بین بردن
1439,beschädigen::V,صدمه زدن,صدمه زدن
1440,zerbrechen::V,شکستن,شکستن
1441,zerreißen::V,دریدن,دریدن
1442,zerreißen::V,دریدن,پاره کردن
1443,zerreißen::V,پاره کردن,دریدن
1444,zerreißen::V,پاره کردن,پاره کردن
1445,zerstören::V,خراب کردن,خراب کردن
1446,zerstören::V,خراب کردن,ویران کردن
1447,zerstören::V,ویران کردن,خراب کردن
1448,zerstören::V,ویران کردن,ویران کردن
1449,verbrennen::V,سوزاندن,سوزاندن
1450,geben::V,دادن,دادن
1451,reichen::V,دادن,دادن
1452,schenken::V,هدیه دادن,هدیه دادن
1453,versprechen::V,قول دادن,قول دادن
1454,versprechen::V,قول دادن,وعده دادن
