,Concept_ID,bn,av
667,plötzlich::ADV,হঠাৎ,цойидасанго
668,sofort::ADV,মুহ্ণর্তমধ্যে,гьебсагӏат
669,später::ADV,পশ্চাতে,
670,jetzt::ADV,এখন,гьанже
671,heute::ADV,আজ,жакъа
672,morgen::ADV,আগামিকাল,метер
673,bald::ADV,অস্পকালমধ্যে,гьабсагӏаталъ
674,dann::ADV,তখন,цинги
675,gestern::ADV,গতকাল,сон
676,einst::ADV,একবার মাত্র,цин
677,damals::ADV,তখন,гьебмехалъ
678,damals::ADV,তখন,гьебмехалда
679,danach::ADV,পরে,цинги
680,danach::ADV,পরে,хадуса
681,vorher::ADV,আগে,цебе
682,zuerst::ADV,আগে,тӏоцебе
683,einmal::ADV,একবার,цинцӏул
684,einmal::ADV,একবার,цихӏин
685,einmal::ADV,একবার,цоцӏул
686,manchmal::ADV,কখনও কখনও,олоцӏул
687,oft::ADV,ঘনঘন,гӏемерго
688,immer::ADV,সর্বদা,кидаго
689,niemals::ADV,কখলও নহে,киданиги
690,hier::ADV,এখানে,аниб
691,hierhin::ADV,এখানে,анибехун
692,von hier::ADV,ত্রই স্তান হইতে,гьаниса
693,dort::ADV,ওখানে,гьениб
694,dorthin::ADV,ওখানে,гьадаба
695,geradeaus::ADV,অগ্রগামী,битӏутӏа
696,vorwärts::ADV,সন্মুখিকে,цебехун
697,rückwärts::ADV,খিরিয়া,нахъ-нахъ
698,zurück::ADV,পিঠ,нахъе
699,unten::ADV,নীচে,ахакь
700,unten::ADV,নীচে,гъоркь
701,hinab::ADV,নিম্নগামী,эхебе
702,oben::ADV,উপরে,тӏад
703,oben::ADV,উপরে,тӏадехун
704,hinauf::ADV,উচ্চতর অংশে,эхеде
705,überall::ADV,সর্বত্র,кибго
706,nicht::ADV,না,
707,ein wenig::ADV,অল্প,дагьабго
708,kaum::ADV,কষ্টসহকাবে,хӏалалъ
709,sehr::ADV,খুব,кутакалда
710,so::ADV,তত,гьедин
711,noch::ADV,এখন পর্যস্ত,жеги
712,nur::ADV,শুধু,гӏӣцӏго
713,schon::ADV,ইতঃপুর্বে,
714,wieder::ADV,আবার,на́хъеги
715,vergebens::ADV,বিফলে,чӏалгӏаде
716,vor::PRP,সম্মুখে,цебе
717,hinter::PRP,পশ্চাতে,хадуса
718,unter::PRP,নীচে,ахакь
719,unter::PRP,নীচে,гъоркь
720,durch::PRP,দ্বারা,
721,neben::PRP,কাছে,аскӏо
722,zwischen::PRP,মধ্যে,гьоркьоб
723,wegen::PRP,জন্য,гьелда
724,dies::PRN,এটা,гьаб
725,dies::PRN,এটা,гьеб
726,das::PRN,ওটা,доб
727,alles::PRN,সব,
728,ich::PRN,আমি,дун
729,du::PRN,তুমি,дуца
730,er::PRN,উনি,доб
731,wir::PRN,আমরা,ниж
732,ihr::PRN,তোমরা,нуж
733,sie::PRN,তারা,дол
734,sie::PRN,তারা,эл
735,was::FPRN,কি,щиб
736,wer::FPRN,কে,щиб
737,wo::FADV,কোথায়,киб
738,wo::FADV,কোথায়,кибехун
739,wohin::FADV,কোথায়,кибехун
740,wie::FADV,কেমন,кин
741,warum::FADV,কেন,щай
742,wieviel::FNUM,কত,кигӏан
743,eins::NUM,অক,цо
744,zwei::NUM,দুই,кӏиго
745,drei::NUM,তিন,лъабго
746,vier::NUM,চার,ункъо
747,fünf::NUM,পাঁচ,щуго
748,sechs::NUM,ছয়,анлъго
749,sieben::NUM,সাত,анкьго
750,acht::NUM,আট,микьго
751,neun::NUM,নয়,ичӏго
752,zehn::NUM,দশ,анцӏго
753,elf::NUM,এগারো,анцӏила цо
754,zwölf::NUM,দ্বাদশ,кӏиго-анцӏила
755,zwanzig::NUM,বিশ,къого
756,dreißig::NUM,ত্রিশ,лъеберго
757,vierzig::NUM,চল্লিশ,кӏикъого
758,fünfzig::NUM,পঞ্চাশ,кӏикъо́ялда анцӏго
759,sechzig::NUM,ষাট,лъабкъого
760,siebzig::NUM,সত্তর,лъабкъо́ялда анцӏго
761,achtzig::NUM,আশি,ункъого
762,neunzig::NUM,নব্বুই,ункъоялда а́нцӏила
763,hundert::NUM,শত,нусго
764,tausend::NUM,হাজার,азарго
765,und::CNJ,আর,ва
766,und::CNJ,আর,-ги
767,und::CNJ,এবং,ва
768,und::CNJ,এবং,-ги
769,oder::CNJ,বা,ялъуни
770,stehen::V,দাঁড়ানো,бахъунчӏезе
771,sitzen::V,বসা,гӏодов чӏезе
772,liegen::V,শোয়া,бегизе
773,hängen::V,ঝোলা,базе
774,werden::V,হইয়া উঠা,бахъине
775,passieren::V,ঘটা,лъугьине
776,passieren::V,ঘটা,лъугьа-бахъине
777,beginnen::V,আরম্ভ হওয়া,байбихьизе
778,enden::V,শেষ হওয়া,лъугӏизе
779,wechseln::V,রূপাস্তর করা,хиса-басизе
780,wechseln::V,রূপাস্তর করা,хисизе
781,aufgehen[Sonne]::V,উদিত হওয়া,баккизе
782,untergehen[Sonne]::V,অস্ত যাওয়া,щинкӏизе
783,scheinen[Sonne]::V,আলো দেওয়া,къалъ-къалъизе
784,donnern::V,বজ্রধ্বনি করা,гъугъазе
785,wehen::V,প্রবাহিত হওয়া,пуйзе
786,strömen::V,প্রবাহিত হওয়া,чвахизе
787,fließen::V,ছুটা,чвахизе
788,sich drehen::V,পাক খাওয়া,сверизе
789,schwanken::V,দোলা,хьвагӏезе
790,schwanken::V,দোলা,багъа-бачаризе
791,schwingen::V,দোলা,щвартӏезе
792,fallen::V,পড়া,бортизе
793,brennen::V,সেঁকা,рекӏине
794,rauchen::V,ধোঁয়া ছড়ান,кӏкӏуй буризе
795,regnen::V,বর্ষণ_করা,базе
796,gefrieren::V,হিমায়িত হওয়া,гӏу́низе
797,tauen::V,গলা,биаризе
798,schmelzen::V,গলা,биине
799,trocknen::V,শুষ্ক করা,бакъвазе
800,sieden::V,ফোঁড়া,гьалдезе
801,faulen::V,ক্ষয় হওয়া,махӏцине
802,verfaulen::V,ক্ষয় হওয়া ,туризе
803,reißen::V,ছিঁড়া,бихъизе
804,versinken::V,ডুবা,гъанкъизе
805,vergehen::V,যাওয়া,базе
806,vergehen::V,যাওয়া,бахъизе
807,vergehen::V,যাওয়া,ине
808,erscheinen::V,আসা,баккизе
809,verschwinden::V,অদৃশ্য হওয়া,къине
810,verschwinden::V,অদৃশ্য হওয়া,билизе
811,sinken::V,হ্রাস হওয়া,гӏодо́бе ккезе
812,abnehmen::V,হ্রাস হওয়া,тӏаса камизе
813,zunehmen::V,বৃদ্ধি পাওয়া,гӏемерлъизе
814,steigen::V,ওঠা,бахине
815,wachsen::V,বড় হওয়া,кӏодолъизе
816,glänzen::V,জ্বলা,цӏвакизе
817,funkeln::V,জ্বল্জ্বল করা,паркъезе
818,läuten::V,রুসুঝুসু করা,кьабизе
819,klingeln::V,বাজা,кьабизе
820,klirren::V,টুংটাং-শব্দ করা,зваргъизе
821,brausen::V,গর্জন করা,гьалаглъизе
822,rauschen::V,মর্মরধ্বনি করা,шуршудизе
823,klingen::V,শব্দ করা,бахъине
824,bellen::V,ঘেউ ঘেউ করা,гъанчдезе
825,heulen::V,গর্জন করা,рурудизе
826,blasen::V,ফুঁ দেওয়া,гьохьизе
827,pfeifen::V,শিস্ দেওয়া,гьещтӏезе
828,schreien::V,চিৎকার করা,ахӏизе
829,schreien::V,চিৎকার করা,ахӏдезе
830,stöhnen::V,গোঁ-গো করা,зигардизе
831,zittern::V,কাঁপা,дарран
832,zittern::V,কাঁপা,гьаргьадизе
833,leben::V,বাঁচা,бетӏербахъизе
834,geboren werden::V,জন্মানো,лъугьине
835,atmen::V,শ্বাস ফেলা,хӏухьел биччазе
836,trinken::V,পান করা,гьекъезе
837,essen::V,ভক্ষণ করা,квине
838,essen::V,ভক্ষণ করা,кваназе
839,schlucken::V,গেলা,кӏкӏвине
840,schlucken::V,গেলা,къулчӏизе
841,müde werden::V,পরিশ্রান্ত হওয়া,сваказе
842,einschlafen::V,নিদ্রামগ্ন হওয়া,кьижизе
843,einschlafen::V,নিদ্রামগ্ন হওয়া,гъапуллъизе
844,schlafen::V,নিদ্রা যাওয়া,кьижизе
845,aufwachen::V,জাগা,бигьине
846,aufstehen::V,জাগা,бахъине
847,aufstehen::V,জাগা,тӏадебахъине
848,sich erholen::V,আরাম করা,хьи бахъизе
849,sich erholen::V,আরাম করা,хӏалхьи гьабизе
850,krank werden::V,অসুস্থ হত্তয়া,унтизе
851,krank sein::V,রূগ্ণ হত্তয়া,унтизе
852,schmerzen::V,কন্কন করা,унтизе
853,husten::V,কাশা,хъегӏизе
854,genesen::V,আরোগ্য হওয়া,лъилъизе
855,sterben::V,মারা যাওয়া,хвезе
856,umkommen::V,মারা যাওয়া,гьалаглъизе
857,sich bewegen::V,চলা,багъаризе
858,sich bewegen::V,চলা,багъаргъизе
859,sich rühren::V,নড়া,багъаризе
860,sich erheben::V,উদিত হওয়া,тӏадебахъине
861,sich erheben::V,উদিত হওয়া,бахъине
862,sich setzen::V,বসা,гӏодов чӏезе
863,hinfallen::V,পড়া,щапизе
864,laufen::V,হাঁটা,хьвадизе
865,schreiten::V,হাঁটা,чӏезе
866,spazierengehen::V,পায়চারি করা,тира-сверизе
867,eilen::V,ত্বরাম্বিত করা,ракӏхӏалакине
868,eilen::V,ত্বরাম্বিত করা,дуризе
869,sich beeilen::V,ত্বরাম্বিত করা,дуризе
870,sich beeilen::V,ত্বরাম্বিত করা,гӏедегӏизе
871,sausen::V,ধেয়ে যাওয়া,тӏуризе
872,rennen::V,চলা,бекеризе
873,springen::V,লাফানো,кӏанцӏизе
874,klettern::V,আরোহণ করা,хархадизе
875,schaukeln::V,দোলা,гьерщезе
876,kriechen::V,হামাগুড়ি দেওয়া,хъурщизе
877,schwimmen::V,সাঁতার কাটা,лъедезе
878,tauchen::V,ডোবা,букъардизе
879,rudern::V,দাঁড় টানা,хазе
880,fahren::V,চালান,ине
881,fliegen::V,ওড়া,боржине
882,gehen::V,যাওয়া,ине
883,weggehen::V,প্রস্থান করা,ине
884,abfahren::V,প্রস্থান করা,къокъине
885,anhalten::V,থামা,чӏезе
886,anhalten::V,থামা,тархъизе
887,anhalten::V,থামা,лъалхъизе
888,hineingehen::V,ঢোকা,тӏаделъугьине
889,eintreten::V,ঢোকা,лъугьине
890,kommen::V,আসা,бачӏине
891,ankommen::V,আসা,щвезе
892,ankommen::V,আসা,тӏадебачӏине
893,zurückkommen::V,ফিরা,тадбуссине
894,zurückkommen::V,ফিরা,тӏадбуссине
895,bleiben::V,থাকা,чӏезе
896,bleiben::V,থাকা,хутӏизе
897,warten::V,অপেক্ষা করা,чӏезе
898,erwarten::V,অপেক্ষা করা,балагьизе
899,suchen::V,খোঁজ করা,балагьизе
900,finden::V,পাওয়া,батизе
901,versuchen::V,পরখ করা,хӏалбихьизе
902,vorbereiten::V,প্রস্তুত করা,хӏадурлъизабизе
903,lieben::V,ভালবাসা,балай бегьизе
904,mögen::V,পছন্দ করা,бокьизе
905,lachen::V,হাসা,белъизе
906,rühren::V,হৃদয়ম্পর্শ করা,
907,weinen::V,কাঁদা,гӏодизе
908,schimpfen::V,নালিশ করা,гъанчдезе
909,sich ärgern::V,রাগ হত্তয়া,вагъизе
910,sich ärgern::V,রাগ হত্তয়া,ццида́хине
911,sich fürchten::V,ভয় করা,хӏинкъизе
912,fürchten::V,ডরা,беркъазе
913,fürchten::V,ডরা,хӏинкъа-къазе
914,fliehen::V,পালানো,лъутизе
915,flüchten::V,পালানো,лъутизе
916,sehen::V,দেখা,бихьизе
917,anschauen::V,দেখা,бертӏамизе
918,anschauen::V,দেখা,балагьизе
919,ansehen::V,দেখা,бала-гъалагьизе
920,hören::V,শোনা,рагӏизе
921,zuhören::V,শোনা,гӏенеккизе
922,probieren::V,পরখ করা,кӏалдиб хъва́зе
923,probieren::V,পরখ করা,чӏамизе
924,riechen::V,শুঁকা,су́нтӏизе
925,fühlen::V,অনুভব করা,чӏвазе
926,scheinen::V,মনে হত্তয়া,
927,zu sehen sein::V,দেখা দেত্তয়া,бихьизе
928,vernehmen::V,শোনা,рагӏизе
929,frieren::V,শীত লাগা,цӏорозе
930,tun::V,করা,гьабизе
931,können::V,পারা,кӏвезе
932,können::V,পারা,лъазе
933,wollen::V,ইচ্ছা করা,бокьизе
934,anfangen::V,আরম্ভ করা,байбихьизе
935,beenden::V,শেষ করা,тӏубазабизе
936,beenden::V,শেষ করা,лъугӏизабизе
937,aufhören::V,থামা,бахъизе
938,gelingen::V,সিদ্ধিলাভ করা,бахъизе
939,geraten::V,পরিণত হত্তয়া,бахъизе
940,öffnen::V,খোলা,рагьизе
941,schließen::V,বন্ধ করা,къазе
942,stellen::V,স্থাপন করা,чӏвазе
943,setzen::V,স্থাপন করা,рекӏинабизе
944,setzen::V,স্থাপন করা,гӏодор чӏезаризе
945,legen::V,স্থাপন করা,лъезе
946,berühren::V,স্পর্শ করা,хъвазе
947,verbinden::V,সংযুক্ত করা,хьухьине
948,verbinden::V,সংযুক্ত করা,бухьине
949,bedecken::V,ঢাকা,кквезе
950,aufhängen::V,ঝুলানো,базе
951,anzünden::V,জ্বালান,бакизе
952,anzünden::V,জ্বালান,рекӏинабизе
953,aufheben::V,কুড়াইয়া তোলা,
954,zurücklassen::V,পরিত্যাগ করা,тезе
955,verlieren::V,হারান,билизабизе
956,fallen lassen::V,ফেলা,бортизабизе
957,machen::V,গঠন করা,гьабизе
958,herstellen::V,সৃষ্টি করা,гьабизе
959,herstellen::V,সৃষ্টি করা,хӏадурлъизабизе
960,bauen::V,নির্মাণ করা,базе
961,bauen::V,নির্মাণ করা,гьабизе
962,reparieren::V,মেরামত করা,къачӏазе
963,verbessern::V,উন্নতিলাভ করা,лъикӏлъизабизе
964,ändern::V,পরিবর্তিত করা,хисизабизе
965,graben::V,খনন করা,бухъизе
966,beugen::V,নোয়া,хьетӏизабизе
967,biegen::V,নোয়া,гьетӏизабизе
968,drehen::V,ঘোরান,тиризабизе
969,drehen::V,ঘোরান,свердизабизе
970,wenden::V,উলটাইয়া দেত্তয়া,бегизе
971,umdrehen::V,উলটানো,бегизе
972,umdrehen::V,উলটানো,бега-битӏизе
973,heben::V,উত্তোলন করা,борхизе
974,hochheben::V,উঁচু করা,борхалъизабизе
975,hochheben::V,উঁচু করা,борхизе
976,ergreifen::V,দখল করা,кквезе
977,halten::V,ধরা,кквезе
978,drücken::V,টেপা,къазе
979,drücken::V,টেপা,къанцӏу́зе
980,drücken::V,টেপা,къвал ба́зе
981,schieben::V,ঠেলা,хъилдизе
982,kratzen::V,চাঁচা,хачазе
983,lecken::V,চাটা,чӏикӏизе
984,beißen::V,দংশন করা,хӏанчӏизе
985,beißen::V,দংশন করা,хӏанчӏизабизе
986,abreißen::V,বিচ্ছিন্ন করা,тӏезе
987,abreißen::V,বিচ্ছিন্ন করা,тӏезабизе
988,abschneiden::V,বিচ্ছিন্ন করা,къотӏизе
989,binden::V,বন্ধন করা,бухьине
990,stecken::V,বিদ্ধ করা,къазабизе
991,brechen::V,ভাঙা,бекизе
992,klopfen::V,আঘাত করা,дванкезе
993,hauen::V,আঘাত করা,базе
994,kleben::V,সাঁটা,бацӏцӏине
995,reiben::V,ঘষা,хачазе
996,streichen::V,ছড়াইয়া,бахине
997,streichen::V,ছড়াইয়া,жужазе
998,schleifen::V,ধার দেওয়া,лъухьизе
999,schneiden::V,কাটা,къотӏизе
1000,rütteln::V,নাড়ান,багъа-бачаризабизе
1001,schütteln::V,নড়া,кӏобокӏизе
1002,schwenken::V,দোলা,гьесадизе
1003,schwenken::V,দোলা,хьвагӏезабизе
1004,schütten::V,বর্ষণ করা,тӏезе
1005,füllen::V,পরিপূর্ণ করা,цӏезабизе
1006,einwickeln::V,মুড়া,жемизе
1007,tragen::V,বহন করা,баччизе
1008,schleppen::V,টানা,бехъерхъизе
1009,ziehen::V,টানা,цӏазе
1010,aufbewahren::V,রাখা,цӏунизе
1011,werfen::V,ছুড়া,рехизе
1012,fangen::V,লোফা,кквезе
1013,packen::V,ধরা,кквезе
1014,verstecken::V,গোপন করা,бахчизе
1015,teilen::V,বিভক্ত করা,бикьизе
1016,schicken::V,প্রেরণ করা,битӏизе
1017,bringen::V,আনা,баччизе
1018,hinzufügen::V,একত্র করা,жубазе
1019,bekommen::V,পাওয়া,щвезе
1020,erhalten::V,পাওয়া,щвезе
1021,erhalten::V,পাওয়া,босизе
1022,nehmen::V,নেওয়া,босизе
1023,wählen::V,বাছা,бищизе
1024,auswählen::V,বাছা,тӏасабищизе
1025,bewahren::V,বাঁচাইয়া রাখা,цӏунизе
1026,behindern::V,বাধা দেওয়া,квекӏен гьабизе
1027,verderben::V,নষ্ট করা,хвезабизе
1028,beschädigen::V,ক্ষতি করা,галгъазабизе
1029,zerbrechen::V,ভাঙ্গিয়া যাওয়া,щущазабизе
1030,zerreißen::V,ছিঁড়া,бихъизе
1031,zerstören::V,বিনাশ করা,биххизабизе
1032,verbrennen::V,দহন করা,бухӏизе
1033,geben::V,দেওয়া,кьезе
1034,reichen::V,দেওয়া,кьезе
1035,schenken::V,উপহার দেত্তয়া,кьезе
1036,versprechen::V,প্রতিশ্রুতি দেওয়া,назру гьабизе
1037,wünschen::V,আকাঙ্ক্ষা করা,бокьизе
1038,loben::V,প্রশংসা করা,беццизе
1039,loben::V,প্রশংসা করা,бецца-бекъизе
1040,küssen::V,চুম্বন করা,баизе
1041,wiegen::V,দুলানো,чӏучӏадизабизе
1042,zudecken::V,ঢাকা,тӏадбигъине
1043,wecken::V,জাগানো,бигьинабизе
1044,zeigen::V,দেখানো,бихьизабизе
1045,führen::V,পথ দেখানো,бачине
1046,lehren::V,শেখানো,малъизе
1047,lehren::V,শেখানো,цӏализабизе
1048,unterrichten::V,শিক্ষা দেওয়া,цӏализабизе
1049,aufziehen::V,পালন করা,гӏезабизе
1050,leiten::V,পরিচালনা করা,нухмалъи гьабизе
1051,antreiben::V,চালনা করা,гӏедегӏизабизе
1052,lassen::V,অনুমতি দেওয়া,
1053,einladen::V,নিমন্ত্রণ করা,ахӏизе
1054,einladen::V,নিমন্ত্রণ করা,тӏадеахӏизе
1055,vereinigen::V,এক করা,цолъизабизе
1056,besuchen::V,দেখিতে যাওয়া,баккизе
1057,besuchen::V,দেখিতে যাওয়া,хьвадизе
1058,treffen::V,সন্মুখীন হওয়া,дандчӏвазе
1059,sich versammeln::V,জড়ো হওয়া,данделъизе
1060,sich versammeln::V,জড়ো হওয়া,бакӏаризе
1061,spielen::V,খেলা,басандизе
1062,singen::V,গাওয়া,ахӏизе
1063,tanzen::V,নাচা,кьурдизе
1064,sich trennen::V,পৃথক করা,батӏалъизе
1065,verlassen::V,পরিত্যাগ করা,тезе
1066,verlassen::V,পরিত্যাগ করা,рехунтезе
1067,retten::V,উদ্ধার করা,хвасар гьабизе
1068,retten::V,উদ্ধার করা,хвасарлъизабизе
1069,bewachen::V,পাহারা দেওয়া,цӏунизе
1070,schützen::V,রক্ষা করা,цӏунизе
1071,verteidigen::V,রক্ষা করা,цӏунизе
1072,sich schlagen::V,লড়াই করা,багъизе
1073,schießen::V,তীরবেগে ছোটা,речӏчӏизе
1074,siegen::V,জেতা,бергьине
1075,ärgern::V,বিরক্ত করা,вагъизавизе
1076,schlagen::V,আঘাত করা,кьабизе
1077,treten::V,লাথি মারা,мал тункизе
1078,stechen::V,দংশন করা,къазабизе
1079,stoßen::V,ঠেলা,тункизе
1080,stoßen::V,ঠেলা,хъилдизе
1081,stehlen::V,অপহরণ করা,щинкӏизабизе
1082,stören::V,ঘাঁটান,квекӏен гьабизе
1083,stören::V,ঘাঁটান,татубахъи гьабизе
1084,belästigen::V,বিরক্ত করা,рахӏатхвезабизе
1085,verbergen::V,গোপন করা,бахчизе
1086,verbergen::V,গোপন করা,балъго тезе
1087,täuschen::V,প্রবঞ্চনা করা,божуда рекӏкӏ гьабизе
1088,täuschen::V,প্রবঞ্চনা করা,гуккизе
1089,betrügen::V,প্রতারণা করা,хӏилла гьабизе
1090,betrügen::V,প্রতারণা করা,сандирахълъи гьабизе
1091,töten::V,হত্যা করা,чӏвазе
1092,wohnen::V,বাস করা,яшав гьабизе
1093,arbeiten::V,কাজ করা,хӏалтӏизе
1094,sammeln::V,সংগ্রহ করা,бакӏаризе
1095,pflücken::V,চয়ন করা,бетӏизе
1096,jagen::V,শিকার করা,чан гьабизе
1097,fischen::V,মাছ ধরা,ччугӏа кквезе
1098,fassen::V,ধরা,кквезе
1099,hüten::V,যুথভুক্ত করা,кваназабизе
1100,treiben::V,চালনা করা,гъезе
1101,anbinden::V,বন্ধন করা,бухьине
1102,füttern::V,ভোজন করানো,кваназабизе
1103,melken::V,দুগ্ধ দোহন করা,бечӏчӏизе
1104,hacken::V,কাটা,чӏвазе
1105,gießen::V,বর্ষণ করা,лъалъазе
1106,reifen::V,পাকা,барщизе
1107,zubereiten::V,রন্ধন করা,бежа-белъине
1108,kochen::V,রন্ধন করা,белъине
1109,backen::V,সেকা,базе
1110,braten::V,ভাজা,бежизе
1111,umrühren::V,নড়ানো,багъаризе
1112,stricken::V,বোনা,хьухьине
1113,nähen::V,সেলাই করা,букъизе
1114,färben::V,রঞ্জিত করা,кьер гьабизе
1115,reinigen::V,পরিষ্কার করা,бацӏцӏине
1116,waschen::V,পরিষ্কার করা,чуризе
1117,abwischen::V,মুছা,бацӏцӏине
1118,spülen::V,পরিষ্কার করা,хулизе
1119,fegen::V,ঝাঁট দেওয়া,лъухьизе
1120,kehren::V,ঝাঁট দেওয়া,лъухьизе
1121,baden::V,অবগাহন করা,чордезе
1122,sich waschen::V,ধোয়া,
1123,ausziehen::V,খুলা,бахъизе
1124,anziehen::V,গায়ে দেত্তয়া,ретӏине
1125,sich anziehen::V,পোশাক পরা,ретӏине
1126,kämmen::V,আঁচড়ানো,хазе
1127,schmücken::V,সাজান করা,чӏухӏизабизе
1128,sagen::V,উচ্চারণ করা,бицине
1129,sprechen::V,বলা,бицине
1130,reden::V,আলাপ করা,гаргадизе
1131,sich unterhalten::V,আড্ডা দেওয়া,гаргадизе
1132,fragen::V,জিজ্ঞাসা করা,цӏехезе
1133,fragen::V,জিজ্ঞাসা করা,гьикъизе
1134,bitten::V,প্রার্থনা করা,гьаризе
1135,erzählen::V,বর্ণনা করা,бицине
1136,mitteilen::V,বলা,лъазабизе
1137,nennen::V,নাম দেওয়া,цӏар лъезе
1138,rufen::V,আমন্ত্রণ করা,ахӏизе
1139,prahlen::V,বড়াই করা,беццаризе
1140,übersetzen::V,ভাষাস্তরিত করা,буссинабизе
1141,denken::V,ভাবা,ургъизе
1142,glauben::V,বিশ্বাস করা,божизе
1143,bemerken::V,লক্ষ্য করা,берречӏчӏизе
1144,erkennen::V,চিনিতে পারা,лъазе
1145,erkennen::V,চিনিতে পারা,батӏаго бахъизе
1146,begreifen::V,উপলব্ধি করা,бичӏчӏизе
1147,verstehen::V,উপলব্ধি করা,
1148,lernen::V,শেখা,цӏализе
1149,wissen::V,জানা,лъазе
1150,sich erinnern an::V,মনে করা,ракӏалде щвезе
1151,vergessen::V,বিস্মৃত হওয়া,кӏочене
1152,messen::V,মাপা,борцине
1153,zählen::V,গণনা করা,рикӏкӏине
1154,rechnen::V,হিসাব করা,рикӏкӏине
1155,lesen::V,পাঠ করা,цӏализе
1156,malen::V,আঁকা,бахъизе
1157,zeichnen::V,ছকা,бахъизе
1158,schreiben::V,লেখা,хъвазе
1159,besitzen::V,অধিকার করা,щвезе
1160,besitzen::V,অধিকার করা,бу́кӏине
1161,kaufen::V,ক্রয় করা,босизе
1162,verkaufen::V,বেচা,бичизе
1163,bezahlen::V,প্রদান করা,кьезе
1164,zahlen::V,প্রদান করা,кьезе
1165,beherrschen::V,শাসন করা,
1166,ertragen::V,বহন করা,баччизе
1167,lärmen::V,,хъудизе
1168,lärmen::V,,чӏиргъдизе
