,Concept_ID,se,cv
1919,Ruhe::N,ráávhu,канӑҫлӑх
1920,Ruhe::N,ráávhu,лӑпкӑлӑх
1921,Ruhe::N,rääuh,канӑҫлӑх
1922,Ruhe::N,rääuh,лӑпкӑлӑх
1923,Ruhe::N,vuâŋŋmõš,канӑҫлӑх
1924,Ruhe::N,vuâŋŋmõš,лӑпкӑлӑх
1925,Ruhe::N,юэв,канӑҫлӑх
1926,Ruhe::N,юэв,лӑпкӑлӑх
1927,Ruhe::N,вуэӈӈмушш,канӑҫлӑх
1928,Ruhe::N,вуэӈӈмушш,лӑпкӑлӑх
1929,Leute::N,aalmoge,ҫамрӑксем
1930,Leute::N,aalmoge,ҫамрӑк ҫынсем
1931,Leute::N,ulmutja,ҫамрӑксем
1932,Leute::N,ulmutja,ҫамрӑк ҫынсем
1933,Leute::N,álbmot,ҫамрӑксем
1934,Leute::N,álbmot,ҫамрӑк ҫынсем
1935,Leute::N,viehâ,ҫамрӑксем
1936,Leute::N,viehâ,ҫамрӑк ҫынсем
1937,Leute::N,aalmi,ҫамрӑксем
1938,Leute::N,aalmi,ҫамрӑк ҫынсем
1939,Leute::N,о̄ллмэ,ҫамрӑксем
1940,Leute::N,о̄ллмэ,ҫамрӑк ҫынсем
1941,Volk::N,aalmoge,халӑх
1942,Volk::N,álmmuk,халӑх
1943,Volk::N,fuolkke,халӑх
1944,Volk::N,álbmot,халӑх
1945,Volk::N,aalmug,халӑх
1946,Volk::N,aalmi,халӑх
1947,Volk::N,нарэдт,халӑх
1948,Arbeit::N,barkoe,ӗҫхӗл
1949,Arbeit::N,barkoe,ӗҫлев
1950,Arbeit::N,barggo,ӗҫхӗл
1951,Arbeit::N,barggo,ӗҫлев
1952,Arbeit::N,rahtjam,ӗҫхӗл
1953,Arbeit::N,rahtjam,ӗҫлев
1954,Arbeit::N,bargu,ӗҫхӗл
1955,Arbeit::N,bargu,ӗҫлев
1956,Arbeit::N,pargo,ӗҫхӗл
1957,Arbeit::N,pargo,ӗҫлев
1958,Arbeit::N,tyej̣i,ӗҫхӗл
1959,Arbeit::N,tyej̣i,ӗҫлев
1960,Arbeit::N,likk,ӗҫхӗл
1961,Arbeit::N,likk,ӗҫлев
1962,Arbeit::N,tue´jj,ӗҫхӗл
1963,Arbeit::N,tue´jj,ӗҫлев
1964,Arbeit::N,лыххк,ӗҫхӗл
1965,Arbeit::N,лыххк,ӗҫлев
1966,Gast::N,guessie,хӑна
1967,Gast::N,guosse,хӑна
1968,Gast::N,guossi,хӑна
1969,Gast::N,kyes'si,хӑна
1970,Gast::N,kue´s's,хӑна
1971,Gast::N,кӯссь,хӑна
1972,Geschenk::N,daevere,парне
1973,Geschenk::N,daevere,кучченеҫ
1974,Geschenk::N,sjielege,парне
1975,Geschenk::N,sjielege,кучченеҫ
1976,Geschenk::N,vadda,парне
1977,Geschenk::N,vadda,кучченеҫ
1978,Geschenk::N,vattáldahka,парне
1979,Geschenk::N,vattáldahka,кучченеҫ
1980,Geschenk::N,skeaŋka,парне
1981,Geschenk::N,skeaŋka,кучченеҫ
1982,Geschenk::N,adaldâh,парне
1983,Geschenk::N,adaldâh,кучченеҫ
1984,Geschenk::N,sǩiâŋkk,парне
1985,Geschenk::N,sǩiâŋkk,кучченеҫ
1986,Geschenk::N,тӯмаш,парне
1987,Geschenk::N,тӯмаш,кучченеҫ
1988,Spiel::N,spïele,вӑйӑ
1989,Spiel::N,stååkedimmie,вӑйӑ
1990,Spiel::N,spella,вӑйӑ
1991,Spiel::N,stoagos,вӑйӑ
1992,Spiel::N,speallu,вӑйӑ
1993,Spiel::N,leikkâ,вӑйӑ
1994,Spiel::N,siõrr,вӑйӑ
1995,Spiel::N,сӣрр,вӑйӑ
1996,Gesellschaft::N,sïelte,общество
1997,Gesellschaft::N,rádnastallam,общество
1998,Gesellschaft::N,searvi,общество
1999,Gesellschaft::N,servi,общество
2000,Gesellschaft::N,seä´brr,общество
2001,Gesellschaft::N,се̄ббр,общество
2002,Hilfe::N,viehkie,пулӑшу
2003,Hilfe::N,viehkke,пулӑшу
2004,Hilfe::N,veahkki,пулӑшу
2005,Hilfe::N,iše,пулӑшу
2006,Hilfe::N,veä´ǩ'ǩ,пулӑшу
2007,Hilfe::N,ве̄ххьк,пулӑшу
2008,Freund::N,voelpe,тус
2009,Freund::N,ráddna,тус
2010,Freund::N,venak,тус
2011,Freund::N,ustit,тус
2012,Freund::N,verdde,тус
2013,Freund::N,veerdi,тус
2014,Freund::N,na´zvan,тус
2015,Freund::N,ка̄ннҌц,тус
2016,Kamerad::N,guejmie,юлташ
2017,Kamerad::N,guejmie,тус
2018,Kamerad::N,ráddna,юлташ
2019,Kamerad::N,ráddna,тус
2020,Kamerad::N,guojmme,юлташ
2021,Kamerad::N,guojmme,тус
2022,Kamerad::N,guoibmi,юлташ
2023,Kamerad::N,guoibmi,тус
2024,Kamerad::N,kyei'mi,юлташ
2025,Kamerad::N,kyei'mi,тус
2026,Kamerad::N,taaurõš,юлташ
2027,Kamerad::N,taaurõš,тус
2028,Kamerad::N,то̄а̄врэшш,юлташ
2029,Kamerad::N,то̄а̄врэшш,тус
2030,Angelegenheit::N,aate,ӗҫ
2031,Angelegenheit::N,saake,ӗҫ
2032,Angelegenheit::N,ássje,ӗҫ
2033,Angelegenheit::N,ášši,ӗҫ
2034,Angelegenheit::N,äšši,ӗҫ
2035,Angelegenheit::N,ä´šš,ӗҫ
2036,Angelegenheit::N,тӯйй,ӗҫ
2037,Anzahl::N,taale,йыш
2038,Anzahl::N,taale,хисеп
2039,Anzahl::N,låhkoe,йыш
2040,Anzahl::N,låhkoe,хисеп
2041,Anzahl::N,låhko,йыш
2042,Anzahl::N,låhko,хисеп
2043,Anzahl::N,mierre,йыш
2044,Anzahl::N,mierre,хисеп
2045,Anzahl::N,mearri,йыш
2046,Anzahl::N,mearri,хисеп
2047,Anzahl::N,lohkomearra,йыш
2048,Anzahl::N,lohkomearra,хисеп
2049,Anzahl::N,meeṛi,йыш
2050,Anzahl::N,meeṛi,хисеп
2051,Anzahl::N,mie´rr,йыш
2052,Anzahl::N,mie´rr,хисеп
2053,Anzahl::N,чӣссел,йыш
2054,Anzahl::N,чӣссел,хисеп
2055,Art::N,aarhte,тӗс
2056,Art::N,sládja,тӗс
2057,Art::N,tjærdda,тӗс
2058,Art::N,čearda,тӗс
2059,Art::N,šlaaj̣â,тӗс
2060,Art::N,nää´ll,тӗс
2061,Art::N,на̄лль,тӗс
2062,Stück::N,bæhta,татӑк
2063,Stück::N,biehkie,татӑк
2064,Stück::N,biehkke,татӑк
2065,Stück::N,bihttá,татӑк
2066,Stück::N,pittá,татӑк
2067,Stück::N,káppálâh,татӑк
2068,Stück::N,ku´sǩǩ,татӑк
2069,Stück::N,кусськ,татӑк
2070,Teil::N,stuhtje,пай
2071,Teil::N,oasse,пай
2072,Teil::N,bielle,пай
2073,Teil::N,guovllo,пай
2074,Teil::N,oassi,пай
2075,Teil::N,bihttá,пай
2076,Teil::N,uási,пай
2077,Teil::N,vuâ´ss,пай
2078,Teil::N,pie´ǩ'ǩ,пай
2079,Teil::N,кусськ,пай
2080,Hälfte::N,lehkie,ҫурӑ
2081,Hälfte::N,lahkke,ҫурӑ
2082,Hälfte::N,bealli,ҫурӑ
2083,Hälfte::N,peeḷi,ҫурӑ
2084,Hälfte::N,lâ´ǩǩ,ҫурӑ
2085,Hälfte::N,pie´ll,ҫурӑ
2086,Hälfte::N,пе̄лль,ҫурӑ
2087,Kreis::N,rïngke,ункӑ
2088,Kreis::N,rïngke,ҫавракӑш
2089,Kreis::N,gievlle,ункӑ
2090,Kreis::N,gievlle,ҫавракӑш
2091,Kreis::N,gierdu,ункӑ
2092,Kreis::N,gierdu,ҫавракӑш
2093,Kreis::N,riggee,ункӑ
2094,Kreis::N,riggee,ҫавракӑш
2095,Kreis::N,kruugg,ункӑ
2096,Kreis::N,kruugg,ҫавракӑш
2097,Kreis::N,круг,ункӑ
2098,Kreis::N,круг,ҫавракӑш
2099,Kreuz::N,kroesse,хӗрес
2100,Kreuz::N,ruossa,хӗрес
2101,Kreuz::N,rista,хӗрес
2102,Kreuz::N,ristâ,хӗрес
2103,Kreuz::N,ristt,хӗрес
2104,Kreuz::N,рысст,хӗрес
2105,Linie::N,sïeve,йӗр
2106,Linie::N,linnja,йӗр
2107,Linie::N,linjá,йӗр
2108,Linie::N,linnjá,йӗр
2109,Linie::N,njuálgus,йӗр
2110,Linie::N,certldõk,йӗр
2111,Linie::N,це̄кесь,йӗр
2112,Strich::N,sïeve,йӗр
2113,Strich::N,sáhtso,йӗр
2114,Strich::N,sárggis,йӗр
2115,Strich::N,čálástâh,йӗр
2116,Strich::N,certldõk,йӗр
2117,Strich::N,ця̄кас,йӗр
2118,Strich::N,це̄кесь,йӗр
2119,Abstand::N,gåhkoe,хушӑ
2120,Abstand::N,gåhkaldahke,хушӑ
2121,Abstand::N,lahka,хушӑ
2122,Abstand::N,gasska,хушӑ
2123,Abstand::N,gaska,хушӑ
2124,Abstand::N,koskâ,хушӑ
2125,Abstand::N,kõskk,хушӑ
2126,Abstand::N,кэ̄сск,хушӑ
2127,Entfernung::N,gåhkoe,хушӑ
2128,Entfernung::N,gåhkaldahke,хушӑ
2129,Entfernung::N,gasska,хушӑ
2130,Entfernung::N,mælggat,хушӑ
2131,Entfernung::N,gaska,хушӑ
2132,Entfernung::N,mátkegaska,хушӑ
2133,Entfernung::N,koskâ,хушӑ
2134,Entfernung::N,kõskk,хушӑ
2135,Entfernung::N,jäämkõskk,хушӑ
2136,Entfernung::N,кэ̄сск,хушӑ
2137,Gegend::N,haerie,вырӑн
2138,Gegend::N,guovvlo,вырӑн
2139,Gegend::N,bájkke,вырӑн
2140,Gegend::N,guovlu,вырӑн
2141,Gegend::N,duovdda,вырӑн
2142,Gegend::N,kuáv'lu,вырӑн
2143,Gegend::N,vu´vdd,вырӑн
2144,Gegend::N,па̄йхьк,вырӑн
2145,Platz::N,sijjie,хутлӑх
2146,Platz::N,sadje,хутлӑх
2147,Platz::N,sadji,хутлӑх
2148,Platz::N,tááḷu,хутлӑх
2149,Platz::N,tääll,хутлӑх
2150,Platz::N,сайй,хутлӑх
2151,Ort::N,sijjie,вырӑн
2152,Ort::N,bájkke,вырӑн
2153,Ort::N,sadje,вырӑн
2154,Ort::N,báiki,вырӑн
2155,Ort::N,päikki,вырӑн
2156,Ort::N,pâi´ǩǩ,вырӑн
2157,Ort::N,сайй,вырӑн
2158,Ort::N,па̄йхьк,вырӑн
2159,Seite::N,bielie,ен
2160,Seite::N,bielie,аяк
2161,Seite::N,bielie,айӑк
2162,Seite::N,sijddo,ен
2163,Seite::N,sijddo,аяк
2164,Seite::N,sijddo,айӑк
2165,Seite::N,bealli,ен
2166,Seite::N,bealli,аяк
2167,Seite::N,bealli,айӑк
2168,Seite::N,ertti,ен
2169,Seite::N,ertti,аяк
2170,Seite::N,ertti,айӑк
2171,Seite::N,jeä´rtt,ен
2172,Seite::N,jeä´rtt,аяк
2173,Seite::N,jeä´rtt,айӑк
2174,Seite::N,пе̄лль,ен
2175,Seite::N,пе̄лль,аяк
2176,Seite::N,пе̄лль,айӑк
2177,Seite::N,е̄ммьне,ен
2178,Seite::N,е̄ммьне,аяк
2179,Seite::N,е̄ммьне,айӑк
2180,Mitte::N,gaske,варӑ
2181,Mitte::N,jarnge,варӑ
2182,Mitte::N,gasska,варӑ
2183,Mitte::N,guovddaš,варӑ
2184,Mitte::N,gaskamuddu,варӑ
2185,Mitte::N,koskâ,варӑ
2186,Mitte::N,kõskk,варӑ
2187,Mitte::N,кэ̄сск,варӑ
2188,Gegenstand::N,daevere,япала
2189,Gegenstand::N,oabme,япала
2190,Gegenstand::N,gávnne,япала
2191,Gegenstand::N,bierggas,япала
2192,Gegenstand::N,ettâ,япала
2193,Gegenstand::N,kápulâh,япала
2194,Gegenstand::N,käu´nn,япала
2195,Gegenstand::N,ка̄ввьн,япала
2196,Sache::N,aate,япала
2197,Sache::N,saake,япала
2198,Sache::N,ássje,япала
2199,Sache::N,ášši,япала
2200,Sache::N,äšši,япала
2201,Sache::N,ä´šš,япала
2202,Sache::N,ве̄шш,япала
2203,Rand::N,raedtie,вӗҫ
2204,Rand::N,raedtie,хӗрӗ
2205,Rand::N,raedtie,хӗрри
2206,Rand::N,rabdda,вӗҫ
2207,Rand::N,rabdda,хӗрӗ
2208,Rand::N,rabdda,хӗрри
2209,Rand::N,ravda,вӗҫ
2210,Rand::N,ravda,хӗрӗ
2211,Rand::N,ravda,хӗрри
2212,Rand::N,robdâ,вӗҫ
2213,Rand::N,robdâ,хӗрӗ
2214,Rand::N,robdâ,хӗрри
2215,Rand::N,čårr,вӗҫ
2216,Rand::N,čårr,хӗрӗ
2217,Rand::N,čårr,хӗрри
2218,Rand::N,ruõbdd,вӗҫ
2219,Rand::N,ruõbdd,хӗрӗ
2220,Rand::N,ruõbdd,хӗрри
2221,Rand::N,рӯммт,вӗҫ
2222,Rand::N,рӯммт,хӗрӗ
2223,Rand::N,рӯммт,хӗрри
2224,Rand::N,ре̄ввьн,вӗҫ
2225,Rand::N,ре̄ввьн,хӗрӗ
2226,Rand::N,ре̄ввьн,хӗрри
2227,Kante::N,raedtie,хайкача
2228,Kante::N,raedtie,хысак
2229,Kante::N,rabdda,хайкача
2230,Kante::N,rabdda,хысак
2231,Kante::N,ravda,хайкача
2232,Kante::N,ravda,хысак
2233,Kante::N,robdâ,хайкача
2234,Kante::N,robdâ,хысак
2235,Kante::N,å´rdd,хайкача
2236,Kante::N,å´rdd,хысак
2237,Kante::N,ruõbdd,хайкача
2238,Kante::N,ruõbdd,хысак
2239,Kante::N,рӯммт,хайкача
2240,Kante::N,рӯммт,хысак
2241,Kante::N,ре̄ввьн,хайкача
2242,Kante::N,ре̄ввьн,хысак
2243,Ecke::N,roene,кӗтес
2244,Ecke::N,kråane,кӗтес
2245,Ecke::N,náhpo,кӗтес
2246,Ecke::N,nusske,кӗтес
2247,Ecke::N,nurki,кӗтес
2248,Ecke::N,čiehka,кӗтес
2249,Ecke::N,čiehâ,кӗтес
2250,Ecke::N,čiõkk,кӗтес
2251,Ecke::N,suåp'p,кӗтес
2252,Ecke::N,уггл,кӗтес
2253,Spitze::N,gietjie,вӗҫ
2254,Spitze::N,snjuhtje,вӗҫ
2255,Spitze::N,gihttje,вӗҫ
2256,Spitze::N,geahči,вӗҫ
2257,Spitze::N,picci,вӗҫ
2258,Spitze::N,keeči,вӗҫ
2259,Spitze::N,ǩie´čč,вӗҫ
2260,Spitze::N,кя̄женч,вӗҫ
2261,Ende::N,gietjie,вӗҫ
2262,Ende::N,giehtje,вӗҫ
2263,Ende::N,geahči,вӗҫ
2264,Ende::N,keeči,вӗҫ
2265,Ende::N,puäš'š,вӗҫ
2266,Ende::N,ке̄джь,вӗҫ
2267,Loch::N,raejkie,шӑтӑк
2268,Loch::N,rájgge,шӑтӑк
2269,Loch::N,ráigi,шӑтӑк
2270,Loch::N,räigi,шӑтӑк
2271,Loch::N,loikk,шӑтӑк
2272,Loch::N,râi´ǧǧ,шӑтӑк
2273,Loch::N,ра̄ййк,шӑтӑк
2274,Winkel::N,skaavhte,кӗтес
2275,Winkel::N,tjiehka,кӗтес
2276,Winkel::N,soahppa,кӗтес
2277,Winkel::N,čiehka,кӗтес
2278,Winkel::N,sogge,кӗтес
2279,Winkel::N,suåp'p,кӗтес
2280,Winkel::N,уггл,кӗтес
2281,Muster::N,goere,эреш
2282,Muster::N,girjja,эреш
2283,Muster::N,girjjit,эреш
2284,Muster::N,kovos,эреш
2285,Muster::N,кыррьй,эреш
2286,Muster::N,кырьйнесс,эреш
2287,Größe::N,ståaroe,пысӑкӑш
2288,Größe::N,stuorrudahka,пысӑкӑш
2289,Größe::N,stūrrodat,пысӑкӑш
2290,Größe::N,mahtodat,пысӑкӑш
2291,Größe::N,allodat,пысӑкӑш
2292,Größe::N,stuá'ṛudâh,пысӑкӑш
2293,Größe::N,роаӈӈьк,пысӑкӑш
2294,Länge::N,gåhkoe,вӑрӑмӑш
2295,Länge::N,guhkkudahka,вӑрӑмӑш
2296,Länge::N,guhkkodat,вӑрӑмӑш
2297,Länge::N,kukkodâh,вӑрӑмӑш
2298,Länge::N,õllâdvuõtt,вӑрӑмӑш
2299,Länge::N,куххьквӯдт,вӑрӑмӑш
2300,Höhe::N,jalloe,ҫӳллӗш
2301,Höhe::N,jalladahke,ҫӳллӗш
2302,Höhe::N,alludahka,ҫӳллӗш
2303,Höhe::N,allatvuohta,ҫӳллӗш
2304,Höhe::N,allodat,ҫӳллӗш
2305,Höhe::N,aḷodâh,ҫӳллӗш
2306,Höhe::N,âlladvuõtt,ҫӳллӗш
2307,Höhe::N,э̄ллвӯдт,ҫӳллӗш
2308,Gewicht::N,leavloe,виҫе
2309,Gewicht::N,leavloe,йывӑрӑш
2310,Gewicht::N,dædda,виҫе
2311,Gewicht::N,dædda,йывӑрӑш
2312,Gewicht::N,låssudahka,виҫе
2313,Gewicht::N,låssudahka,йывӑрӑш
2314,Gewicht::N,deaddu,виҫе
2315,Gewicht::N,deaddu,йывӑрӑш
2316,Gewicht::N,tiäd'du,виҫе
2317,Gewicht::N,tiäd'du,йывӑрӑш
2318,Gewicht::N,teäd'd,виҫе
2319,Gewicht::N,teäd'd,йывӑрӑш
2320,Gewicht::N,тя̄ннт,виҫе
2321,Gewicht::N,тя̄ннт,йывӑрӑш
2322,Gewicht::N,вӣссь,виҫе
2323,Gewicht::N,вӣссь,йывӑрӑш
2324,Menge::N,mierie,йыш
2325,Menge::N,ållo,йыш
2326,Menge::N,mearri,йыш
2327,Menge::N,doahkki,йыш
2328,Menge::N,meeṛi,йыш
2329,Menge::N,tukk,йыш
2330,Menge::N,mie´rr,йыш
2331,Menge::N,туххк,йыш
2332,Menge::N,ла̄ннҍт,йыш
2333,Haufen::N,deava,купа
2334,Haufen::N,håevkie,купа
2335,Haufen::N,hårre,купа
2336,Haufen::N,látna,купа
2337,Haufen::N,laaṇâ,купа
2338,Haufen::N,laađđ,купа
2339,Haufen::N,поанн,купа
2340,Reihe::N,raajroe,рет
2341,Reihe::N,rájddo,рет
2342,Reihe::N,gurgadas,рет
2343,Reihe::N,kuáḷus,рет
2344,Reihe::N,riâd'd,рет
2345,Reihe::N,по̄ллт,рет
2346,Boot::N,vïnhtse,кимӗ
2347,Boot::N,vanás,кимӗ
2348,Boot::N,vanntsa,кимӗ
2349,Boot::N,fanas,кимӗ
2350,Boot::N,voonâs,кимӗ
2351,Boot::N,käärbis,кимӗ
2352,Boot::N,võõnâs,кимӗ
2353,Boot::N,вэнс,кимӗ
2354,Ruder::N,aajroe,кӗсмен
2355,Ruder::N,ájrro,кӗсмен
2356,Ruder::N,áiru,кӗсмен
2357,Ruder::N,áiru,кӗсмен
2358,Ruder::N,äirr,кӗсмен
2359,Ruder::N,а̄ррьй,кӗсмен
2360,Schlitten::N,slærra,ҫуна
2361,Schlitten::N,tjïelhke,ҫуна
2362,Schlitten::N,gieris,ҫуна
2363,Schlitten::N,tjielkká,ҫуна
2364,Schlitten::N,gielká,ҫуна
2365,Schlitten::N,kiäl'kká,ҫуна
2366,Schlitten::N,saan,ҫуна
2367,Schlitten::N,ǩeâlkk,ҫуна
2368,Schlitten::N,со̄а̄н,ҫуна
2369,Ski::N,treavka,йӗлтӗр
2370,Ski::N,sabek,йӗлтӗр
2371,Ski::N,sabet,йӗлтӗр
2372,Ski::N,saaveeh,йӗлтӗр
2373,Ski::N,koolâs,йӗлтӗр
2374,Ski::N,коаллас,йӗлтӗр
2375,Ski::N,са̄вехь,йӗлтӗр
2376,Lagerfeuer::N,dålle,вут
2377,Lagerfeuer::N,dålle,кӑвайт
2378,Lagerfeuer::N,sajijdållå,вут
2379,Lagerfeuer::N,sajijdållå,кӑвайт
2380,Lagerfeuer::N,dolla,вут
2381,Lagerfeuer::N,dolla,кӑвайт
2382,Lagerfeuer::N,tullâ,вут
2383,Lagerfeuer::N,tullâ,кӑвайт
2384,Lagerfeuer::N,toll,вут
2385,Lagerfeuer::N,toll,кӑвайт
2386,Lagerfeuer::N,то̄лл,вут
2387,Lagerfeuer::N,то̄лл,кӑвайт
2388,Last::N,maajsoe,сулмаклӑх
2389,Last::N,maajsoe,йывӑр япала
2390,Last::N,noade,сулмаклӑх
2391,Last::N,noade,йывӑр япала
2392,Last::N,guorbmi,сулмаклӑх
2393,Last::N,guorbmi,йывӑр япала
2394,Last::N,kye'rmi,сулмаклӑх
2395,Last::N,kye'rmi,йывӑр япала
2396,Last::N,nue´đđ,сулмаклӑх
2397,Last::N,nue´đđ,йывӑр япала
2398,Last::N,kue´rmm,сулмаклӑх
2399,Last::N,kue´rmm,йывӑр япала
2400,Last::N,нуэдът,сулмаклӑх
2401,Last::N,нуэдът,йывӑр япала
2402,Gang::N,vaedtseme,куҫӑм
2403,Gang::N,mannulahka,куҫӑм
2404,Gang::N,johtu,куҫӑм
2405,Gang::N,jotteem,куҫӑм
2406,Gang::N,joto,куҫӑм
2407,Gang::N,jäl'lmõš,куҫӑм
2408,Gang::N,ёадтмушш,куҫӑм
2409,Gang::N,ёадтҌмушш,куҫӑм
2410,Schritt::N,sïlle,утӑм
2411,Schritt::N,sïlle,пусӑм
2412,Schritt::N,lávkke,утӑм
2413,Schritt::N,lávkke,пусӑм
2414,Schritt::N,lávki,утӑм
2415,Schritt::N,lávki,пусӑм
2416,Schritt::N,lävkki,утӑм
2417,Schritt::N,lävkki,пусӑм
2418,Schritt::N,läu´ǩǩ,утӑм
2419,Schritt::N,läu´ǩǩ,пусӑм
2420,Schritt::N,ла̄ффьк,утӑм
2421,Schritt::N,ла̄ффьк,пусӑм
2422,Norden::N,noerhte,ҫурҫӗр
2423,Norden::N,nuortta,ҫурҫӗр
2424,Norden::N,davvi,ҫурҫӗр
2425,Norden::N,taṿe,ҫурҫӗр
2426,Norden::N,tâ´vv,ҫурҫӗр
2427,Norden::N,таввял,ҫурҫӗр
2428,Süden::N,åarjel,кӑнтӑр
2429,Süden::N,oarjje,кӑнтӑр
2430,Süden::N,lulli,кӑнтӑр
2431,Süden::N,mäddi,кӑнтӑр
2432,Süden::N,kesipieg'gâ,кӑнтӑр
2433,Süden::N,saujj,кӑнтӑр
2434,Süden::N,со̄а̄ййв,кӑнтӑр
2435,Westen::N,jillie,анӑҫ
2436,Westen::N,jillie,хӗвел анӑҫ
2437,Westen::N,alle,анӑҫ
2438,Westen::N,alle,хӗвел анӑҫ
2439,Westen::N,oarji,анӑҫ
2440,Westen::N,oarji,хӗвел анӑҫ
2441,Westen::N,uár'ji,анӑҫ
2442,Westen::N,uár'ji,хӗвел анӑҫ
2443,Westen::N,viõstâr,анӑҫ
2444,Westen::N,viõstâr,хӗвел анӑҫ
2445,Westen::N,вуэрьял,анӑҫ
2446,Westen::N,вуэрьял,хӗвел анӑҫ
2447,Osten::N,luvlie,хӗвел тухӑҫ
2448,Osten::N,lulle,хӗвел тухӑҫ
2449,Osten::N,nuorta,хӗвел тухӑҫ
2450,Osten::N,nuor'ttâ,хӗвел тухӑҫ
2451,Osten::N,nuõrti,хӗвел тухӑҫ
2452,Osten::N,нуҏҏьт,хӗвел тухӑҫ
2453,Holz::N,moere,йывӑҫ
2454,Holz::N,muorra,йывӑҫ
2455,Holz::N,muorra,йывӑҫ
2456,Holz::N,muoṛâ,йывӑҫ
2457,Holz::N,muõrr,йывӑҫ
2458,Holz::N,мӯрр,йывӑҫ
2459,Brett::N,fealloe,хӑма
2460,Brett::N,fiello,хӑма
2461,Brett::N,lávdi,хӑма
2462,Brett::N,lyev'di,хӑма
2463,Brett::N,lu´vdd,хӑма
2464,Brett::N,лаййт,хӑма
2465,Platte::N,spaagkoe,плита
2466,Platte::N,skierro,плита
2467,Platte::N,skearru,плита
2468,Platte::N,ráptu,плита
2469,Platte::N,ка̄ррьт,плита
2470,Stütze::N,dovtege,ура
2471,Stütze::N,dåarjege,ура
2472,Stütze::N,tsagge,ура
2473,Stütze::N,nihta,ура
2474,Stütze::N,duvdda,ура
2475,Stütze::N,caggi,ура
2476,Stütze::N,cagge,ура
2477,Stütze::N,cõgldõk,ура
2478,Stütze::N,стуэлльп,ура
2479,Stange::N,staavra,шерте
2480,Stange::N,stággo,шерте
2481,Stange::N,hålggå,шерте
2482,Stange::N,stávrá,шерте
2483,Stange::N,stággu,шерте
2484,Stange::N,čuálgui,шерте
2485,Stange::N,kaŋgg,шерте
2486,Stange::N,кэ̄ллт,шерте
2487,Stange::N,пе̄лльк,шерте
2488,Stock::N,galte,патак
2489,Stock::N,klåbpoe,патак
2490,Stock::N,soabbe,патак
2491,Stock::N,soabbi,патак
2492,Stock::N,suáb'bi,патак
2493,Stock::N,suä´b'b,патак
2494,Stock::N,суэммьп,патак
2495,Stab::N,klaahka,шӑчӑ
2496,Stab::N,soabbe,шӑчӑ
2497,Stab::N,soabbi,шӑчӑ
2498,Stab::N,suáb'bi,шӑчӑ
2499,Stab::N,suä´b'b,шӑчӑ
2500,Stab::N,суэммьп,шӑчӑ
2501,Rohr::N,gïrse,пӑрӑх
2502,Rohr::N,båhttså,пӑрӑх
2503,Rohr::N,bohcci,пӑрӑх
2504,Rohr::N,poccee,пӑрӑх
2505,Rohr::N,puu´lčiǩ,пӑрӑх
2506,Rohr::N,туррьп,пӑрӑх
2507,Haus::N,ståapoe,ҫурт
2508,Haus::N,goahte,ҫурт
2509,Haus::N,stohpu,ҫурт
2510,Haus::N,tááḷu,ҫурт
2511,Haus::N,tääll,ҫурт
2512,Haus::N,пэ̄ҏҏт,ҫурт
2513,Heim::N,hïejme,кил
2514,Heim::N,viesso,кил
2515,Heim::N,ruoktu,кил
2516,Heim::N,päikki,кил
2517,Heim::N,päi´ǩǩ,кил
2518,Heim::N,пэ̄ҏҏт,кил
2519,Ofen::N,vuebnie,кӑмака
2520,Ofen::N,vuodná,кӑмака
2521,Ofen::N,vuobnne,кӑмака
2522,Ofen::N,uvdna,кӑмака
2523,Ofen::N,uvnâ,кӑмака
2524,Ofen::N,ǩiiuǥân,кӑмака
2525,Ofen::N,пе̄ххц,кӑмака
2526,Ofen::N,кыввкан,кӑмака
2527,Fußboden::N,guelpie,урай
2528,Fußboden::N,guolbbe,урай
2529,Fußboden::N,láhtti,урай
2530,Fußboden::N,šalde,урай
2531,Fußboden::N,šâ´ldd,урай
2532,Fußboden::N,шалльт,урай
2533,Tisch::N,buertie,сӗтел
2534,Tisch::N,bievdde,сӗтел
2535,Tisch::N,beavdi,сӗтел
2536,Tisch::N,pevdi,сӗтел
2537,Tisch::N,på´rdd,сӗтел
2538,Tisch::N,stue´ll,сӗтел
2539,Tisch::N,туэлль,сӗтел
2540,Stuhl::N,stovle,пукан
2541,Stuhl::N,ståvllå,пукан
2542,Stuhl::N,stuollu,пукан
2543,Stuhl::N,stovli,пукан
2544,Stuhl::N,stuu´l,пукан
2545,Stuhl::N,стула,пукан
2546,Wiege::N,gïerhkeme,сӑпка
2547,Wiege::N,vuoggo,сӑпка
2548,Wiege::N,geaŧŧu,сӑпка
2549,Wiege::N,geaktu,сӑпка
2550,Wiege::N,gietkka,сӑпка
2551,Wiege::N,kiäh'tu,сӑпка
2552,Wiege::N,vogga,сӑпка
2553,Wiege::N,кӣткэм,сӑпка
2554,Bett::N,seangkoe,кравать
2555,Bett::N,sæŋŋga,кравать
2556,Bett::N,seaŋga,кравать
2557,Bett::N,seŋgâ,кравать
2558,Bett::N,sââ´jj,кравать
2559,Bett::N,вуэдтӭмсайй,кравать
2560,Regal::N,hælla,ҫӳлӗк
2561,Regal::N,hælla,сентре
2562,Regal::N,hilldo,ҫӳлӗк
2563,Regal::N,hilldo,сентре
