,Concept_ID,de,mhr
722,dies::PRN,dies,ти́де
723,das::PRN,das,са́де
724,alles::PRN,alles,чыла́
725,ich::PRN,ich,мый
726,du::PRN,du,тый
727,er::PRN,er,ту́до
728,wir::PRN,wir,ме
729,ihr::PRN,ihr,те
730,sie::PRN,sie,ну́но
731,was::FPRN,was,мо
732,wer::FPRN,wer,кӧ
733,wo::FADV,wo,куша́н
734,wohin::FADV,wohin,куш
735,wohin::FADV,wohin,ку́шко
736,wie::FADV,wie,кузе́
737,warum::FADV,warum,мо
738,warum::FADV,warum,мола́н
739,wieviel::FNUM,wieviel,куна́р
740,eins::NUM,eins,ик
741,zwei::NUM,zwei,ко́кыт
742,drei::NUM,drei,кум
743,vier::NUM,vier,ныл
744,fünf::NUM,fünf,вич
745,sechs::NUM,sechs,куд
746,sieben::NUM,sieben,шым
747,acht::NUM,acht,канда́ш
748,neun::NUM,neun,инде́ш
749,zehn::NUM,zehn,лу
750,elf::NUM,elf,лати́к
751,zwölf::NUM,zwölf,латко́к
752,zwanzig::NUM,zwanzig,ко́ло
753,dreißig::NUM,dreißig,ку́мло
754,vierzig::NUM,vierzig,ны́лле
755,fünfzig::NUM,fünfzig,ви́тле
756,sechzig::NUM,sechzig,ку́дло
757,siebzig::NUM,siebzig,шы́мле
758,achtzig::NUM,achtzig,канда́шле
759,neunzig::NUM,neunzig,инде́шле
760,hundert::NUM,hundert,шӱ́дӧ
761,tausend::NUM,tausend,тӱже́м
762,und::CNJ,und,да
763,und::CNJ,und,ден
764,oder::CNJ,oder,я
765,oder::CNJ,oder,а́ле
766,stehen::V,stehen,шога́ш
767,sitzen::V,sitzen,шинча́ш
768,liegen::V,liegen,кия́ш
769,hängen::V,hängen,кеча́ш
770,werden::V,werden,лия́ш
771,passieren::V,passieren,лия́ш
772,beginnen::V,beginnen,тӱҥгала́ш
773,enden::V,enden,пыта́ш
774,wechseln::V,wechseln,вашталта́ш
775,aufgehen[Sonne]::V,aufgehen,лекта́ш
776,untergehen[Sonne]::V,untergehen,шинча́ш
777,scheinen[Sonne]::V,scheinen,волгалта́ш
778,donnern::V,donnern,кӱдырта́ш
779,donnern::V,donnern,сургалта́ш
780,wehen::V,wehen,пуа́ш
781,strömen::V,strömen,шийалтара́ш
782,fließen::V,fließen,йога́ш
783,sich drehen::V,sich drehen,пӧрда́ш
784,schwanken::V,schwanken,лӱҥга́ш
785,schwanken::V,schwanken,тайныла́ш
786,schwingen::V,schwingen,рӱпшалта́ш
787,fallen::V,fallen,воза́ш
788,fallen::V,fallen,йӧрла́ш
789,brennen::V,brennen,йӱла́ш
790,rauchen::V,rauchen,шикша́ш
791,regnen::V,regnen,йӱра́ш
792,gefrieren::V,gefrieren,кылма́ш
793,gefrieren::V,gefrieren,ияҥа́ш
794,tauen::V,tauen,шула́ш
795,schmelzen::V,schmelzen,лева́ш
796,trocknen::V,trocknen,кошка́ш
797,sieden::V,sieden,шола́ш
798,faulen::V,faulen,шӱя́ш
799,verfaulen::V,verfaulen,шӱйы́н шуа́ш
800,reißen::V,reißen,кӱрла́ш
801,versinken::V,versinken,пуре́н кая́ш
802,vergehen::V,vergehen,эрте́н кая́ш
803,erscheinen::V,erscheinen,толы́н лекта́ш
804,verschwinden::V,verschwinden,йома́ш
805,sinken::V,sinken,пуча́ш
806,abnehmen::V,abnehmen,пуча́ш
807,zunehmen::V,zunehmen,шукема́ш
808,steigen::V,steigen,нӧлталта́ш
809,wachsen::V,wachsen,кушка́ш
810,glänzen::V,glänzen,йылгыжа́ш
811,funkeln::V,funkeln,чолга́ш
812,lärmen::V,lärmen,рӱшка́ш
813,läuten::V,läuten,мура́ш
814,klingeln::V,klingeln,йыҥгырта́ш
815,klirren::V,klirren,чылдыртата́ш
816,brausen::V,brausen,лӱшка́ш
817,rauschen::V,rauschen,лыжга́ш
818,klingen::V,klingen,йоҥга́ш
819,bellen::V,bellen,опта́ш
820,heulen::V,heulen,урмыжа́ш
821,blasen::V,blasen,пуала́ш
822,pfeifen::V,pfeifen,шӱ́шкаш
823,schreien::V,schreien,кычкыра́ш
824,stöhnen::V,stöhnen,йыҥыса́ш
825,zittern::V,zittern,чытыра́ш
826,leben::V,leben,ила́ш
827,geboren werden::V,geboren werden,шоча́ш
828,atmen::V,atmen,шӱла́ш
829,trinken::V,trinken,йӱа́ш
830,essen::V,essen,кочка́ш
831,schlucken::V,schlucken,нела́ш
832,müde werden::V,müde werden,ноя́ш
833,einschlafen::V,einschlafen,мале́н колта́ш
834,schlafen::V,schlafen,мала́ш
835,aufwachen::V,aufwachen,помыжалта́ш
836,aufstehen::V,aufstehen,кынела́ш
837,sich erholen::V,sich erholen,кана́ш
838,krank werden::V,krank werden,черлане́н воза́ш
839,krank sein::V,krank sein,черлане́н кия́ш
840,schmerzen::V,schmerzen,коршта́ш
841,husten::V,husten,кокыра́ш
842,genesen::V,genesen,тӱрла́ш
843,genesen::V,genesen,тазаҥа́ш
844,sterben::V,sterben,кола́ш
845,umkommen::V,umkommen,вуй йома́ш
846,sich bewegen::V,sich bewegen,кошта́ш
847,sich rühren::V,sich rühren,тарвана́ш
848,sich erheben::V,sich erheben,кынела́ш
849,sich setzen::V,sich setzen,шинча́ш
850,hinfallen::V,hinfallen,йӧрла́ш
851,laufen::V,laufen,кошта́ш
852,schreiten::V,schreiten,ошкыла́ш
853,spazierengehen::V,spazierengehen,гуля́яш
854,eilen::V,eilen,вашка́ш
855,sich beeilen::V,sich beeilen,вашкешта́ш
856,sausen::V,sausen,юлтка́ш
857,rennen::V,rennen,куржтала́ш
858,springen::V,springen,тӧршта́ш
859,klettern::V,klettern,кӱза́ш
860,schaukeln::V,schaukeln,лӱҥгалта́ш
861,kriechen::V,kriechen,нушка́ш
862,schwimmen::V,schwimmen,ия́ш
863,tauchen::V,tauchen,шуҥгалта́ш
864,rudern::V,rudern,удыра́ш
865,fahren::V,fahren,кудала́ш
866,fliegen::V,fliegen,чоҥешта́ш
867,gehen::V,gehen,кая́ш
868,weggehen::V,weggehen,кораҥа́ш
869,abfahren::V,abfahren,лекта́ш
870,anhalten::V,anhalten,чарна́ш
871,hineingehen::V,hineingehen,пура́ш
872,eintreten::V,eintreten,пура́ш
873,kommen::V,kommen,тола́ш
874,ankommen::V,ankommen,шуа́ш
875,zurückkommen::V,zurückkommen,пӧртыла́ш
876,bleiben::V,bleiben,кода́ш
877,warten::V,warten,вуча́ш
878,erwarten::V,erwarten,вуча́ш
879,suchen::V,suchen,кычала́ш
880,finden::V,finden,муа́ш
881,versuchen::V,versuchen,толаша́ш
882,vorbereiten::V,vorbereiten,ямдыла́ш
883,lieben::V,lieben,йӧрата́ш
884,mögen::V,mögen,йӧрата́ш
885,lachen::V,lachen,воштыла́ш
886,rühren::V,rühren,ку́мыл тарвата́ш
887,weinen::V,weinen,шорта́ш
888,schimpfen::V,schimpfen,каргаша́ш
889,sich ärgern::V,sich ärgern,сыра́ш
890,sich fürchten::V,sich fürchten,лӱда́ш
891,fürchten::V,fürchten,лӱда́ш
892,fliehen::V,fliehen,куржа́ш
893,flüchten::V,flüchten,куржа́ш
894,sehen::V,sehen,ужа́ш
895,anschauen::V,anschauen,онча́ш
896,ansehen::V,ansehen,эскера́ш
897,hören::V,hören,кола́ш
898,zuhören::V,zuhören,колышта́ш
899,probieren::V,probieren,тамла́ш
900,riechen::V,riechen,ӱпшынча́ш
901,fühlen::V,fühlen,шижа́ш
902,scheinen::V,scheinen,чуча́ш
903,zu sehen sein::V,zu sehen sein,коя́ш
904,vernehmen::V,vernehmen,кола́ш
905,frieren::V,frieren,кылма́ш
906,tun::V,tun,ышта́ш
907,können::V,können,мошта́ш
908,wollen::V,wollen,тӱна́ш
909,anfangen::V,anfangen,тӱҥала́ш
910,beenden::V,beenden,пытара́ш
911,aufhören::V,aufhören,чарна́ш
912,gelingen::V,gelingen,сай лекта́ш
913,geraten::V,geraten,лекта́ш
914,öffnen::V,öffnen,поча́ш
915,schließen::V,schließen,петыра́ш
916,stellen::V,stellen,шында́ш
917,setzen::V,setzen,шында́ш
918,legen::V,legen,опта́ш
919,legen::V,legen,пышта́ш
920,berühren::V,berühren,тӱка́ш
921,verbinden::V,verbinden,пида́ш
922,bedecken::V,bedecken,леведа́ш
923,aufhängen::V,aufhängen,сака́ш
924,anzünden::V,anzünden,чӱкта́ш
925,aufheben::V,aufheben,нӧлтала́ш
926,zurücklassen::V,zurücklassen,кода́ш
927,verlieren::V,verlieren,йомдара́ш
928,fallen lassen::V,fallen lassen,воза́ш
929,machen::V,machen,ышта́ш
930,herstellen::V,herstellen,ямдыла́ш
931,bauen::V,bauen,чоҥа́ш
932,reparieren::V,reparieren,ачала́ш
933,verbessern::V,verbessern,саемда́ш
934,ändern::V,ändern,весемда́ш
935,graben::V,graben,кӱнча́ш
936,beugen::V,beugen,пӱгырта́ш
937,biegen::V,biegen,лывырта́ш
938,drehen::V,drehen,пӱтыра́ш
939,wenden::V,wenden,ирала́ш
940,umdrehen::V,umdrehen,савырала́ш
941,heben::V,heben,нӧлта́ш
942,hochheben::V,hochheben,нӧлта́ш
943,ergreifen::V,ergreifen,руалта́ш
944,halten::V,halten,куча́ш
945,drücken::V,drücken,иша́ш
946,drücken::V,drücken,темда́ш
947,schieben::V,schieben,шӱкала́ш
948,kratzen::V,kratzen,удыра́ш
949,lecken::V,lecken,нула́ш
950,beißen::V,beißen,пура́ш
951,abreißen::V,abreißen,кӱрла́ш
952,abschneiden::V,abschneiden,пӱчка́ш
953,binden::V,binden,кылда́ш
954,stecken::V,stecken,шуралта́ш
955,brechen::V,brechen,тодышта́ш
956,klopfen::V,klopfen,кыра́ш
957,hauen::V,hauen,тӱя́ш
958,kleben::V,kleben,клеитла́ш
959,reiben::V,reiben,йыга́ш
960,reiben::V,reiben,туржала́ш
961,streichen::V,streichen,шӱра́ш
962,schleifen::V,schleifen,шума́ш
963,schleifen::V,schleifen,яна́ш
964,schneiden::V,schneiden,пӱчка́ш
965,rütteln::V,rütteln,рӱза́ш
966,schütteln::V,schütteln,почка́ш
967,schwenken::V,schwenken,рӱза́ш
968,schütten::V,schütten,опта́ш
969,füllen::V,füllen,тема́ш
970,einwickeln::V,einwickeln,вӱдыла́ш
971,tragen::V,tragen,нумала́ш
972,schleppen::V,schleppen,шӱдыра́ш
973,ziehen::V,ziehen,шупша́ш
974,aufbewahren::V,aufbewahren,арала́ш
975,werfen::V,werfen,шуа́ш
976,werfen::V,werfen,кышка́ш
977,fangen::V,fangen,куча́ш
978,packen::V,packen,руалта́ш
979,verstecken::V,verstecken,тоя́ш
980,teilen::V,teilen,пӧла́ш
981,schicken::V,schicken,колта́ш
982,bringen::V,bringen,конда́ш
983,hinzufügen::V,hinzufügen,ешара́ш
984,bekommen::V,bekommen,нала́ш
985,erhalten::V,erhalten,нала́ш
986,nehmen::V,nehmen,нала́ш
987,wählen::V,wählen,сайла́ш
988,auswählen::V,auswählen,таҥгла́ш
989,bewahren::V,bewahren,сакла́ш
990,behindern::V,behindern,чаракла́ш
991,verderben::V,verderben,пужа́ш
992,beschädigen::V,beschädigen,пужа́ш
993,zerbrechen::V,zerbrechen,пудырта́ш
994,zerreißen::V,zerreißen,кӱрла́ш
995,zerstören::V,zerstören,шалата́ш
996,verbrennen::V,verbrennen,йӱлата́ш
997,geben::V,geben,пуа́ш
998,reichen::V,reichen,пуа́ш
999,schenken::V,schenken,пӧлекла́ш
1000,versprechen::V,versprechen,сӧра́ш
1001,wünschen::V,wünschen,тылана́ш
1002,loben::V,loben,мокта́ш
1003,küssen::V,küssen,шупшала́ш
1004,wiegen::V,wiegen,рӱпша́ш
1005,zudecken::V,zudecken,леведа́ш
1006,wecken::V,wecken,помыжалтара́ш
1007,zeigen::V,zeigen,ончыкта́ш
1008,führen::V,führen,вӱда́ш
1009,lehren::V,lehren,туныкта́ш
1010,unterrichten::V,unterrichten,туныкта́ш
1011,aufziehen::V,aufziehen,орышта́ш
1012,leiten::V,leiten,вӱда́ш
1013,leiten::V,leiten,вуйлата́ш
1014,antreiben::V,antreiben,поктыла́ш
1015,lassen::V,lassen,-та́ш
1016,einladen::V,einladen,ӱжа́ш
1017,vereinigen::V,vereinigen,иктешла́ш
1018,besuchen::V,besuchen,то́лын кая́ш
1019,treffen::V,treffen,вашлия́ш
1020,sich versammeln::V,sich versammeln,погына́ш
1021,sich versammeln::V,sich versammeln,чумырга́ш
1022,spielen::V,spielen,мода́ш
1023,singen::V,singen,мура́ш
1024,tanzen::V,tanzen,кушта́ш
1025,sich trennen::V,sich trennen,ойырла́ш
1026,verlassen::V,verlassen,кудалта́ш
1027,retten::V,retten,утара́ш
1028,bewachen::V,bewachen,орола́ш
1029,schützen::V,schützen,арала́ш
1030,verteidigen::V,verteidigen,арала́ш
1031,sich schlagen::V,sich schlagen,кредала́ш
1032,schießen::V,schießen,лӱя́ш
1033,siegen::V,siegen,сеҥа́ш
1034,ärgern::V,ärgern,сырыкта́ш
1035,schlagen::V,schlagen,пера́ш
1036,treten::V,treten,тошка́ш
1037,stechen::V,stechen,кера́ш
1038,stoßen::V,stoßen,шӱкала́ш
1039,stehlen::V,stehlen,шолышта́ш
1040,stören::V,stören,мешая́ш
1041,belästigen::V,belästigen,толаштара́ш
1042,verbergen::V,verbergen,шылта́ш
1043,täuschen::V,täuschen,ондала́ш
1044,betrügen::V,betrügen,ондала́ш
1045,töten::V,töten,пушта́ш
1046,wohnen::V,wohnen,ила́ш
1047,arbeiten::V,arbeiten,пашалана́ш
1048,arbeiten::V,arbeiten,паша́м ышта́ш
1049,sammeln::V,sammeln,пога́ш
1050,pflücken::V,pflücken,кӱра́ш
1051,jagen::V,jagen,сонарла́ш
1052,fischen::V,fischen,кол куча́ш
1053,fassen::V,fassen,куча́ш
1054,hüten::V,hüten,кӱта́ш
1055,treiben::V,treiben,покта́ш
1056,anbinden::V,anbinden,йолышта́ш
1057,füttern::V,füttern,пукша́ш
1058,melken::V,melken,лӱшта́ш
1059,hacken::V,hacken,руа́ш
1060,gießen::V,gießen,шава́ш
1061,reifen::V,reifen,кӱа́ш
1062,zubereiten::V,zubereiten,ямдыла́ш
1063,kochen::V,kochen,шолта́ш
1064,backen::V,backen,кӱкташ
1065,braten::V,braten,пуштыла́ш
1066,braten::V,braten,жаритла́ш
1067,umrühren::V,umrühren,луга́ш
1068,stricken::V,stricken,пида́ш
1069,nähen::V,nähen,урга́ш
1070,färben::V,färben,чиялта́ш
1071,reinigen::V,reinigen,эрыкта́ш
1072,waschen::V,waschen,мушка́ш
1073,abwischen::V,abwischen,ӱшта́ш
1074,spülen::V,spülen,шӱалта́ш
1075,fegen::V,fegen,ӱшта́ш
1076,kehren::V,kehren,ӱшта́ш
1077,baden::V,baden,йӱштыла́ш
1078,sich waschen::V,sich waschen,мушкылта́ш
1079,ausziehen::V,ausziehen,кудаша́ш
1080,anziehen::V,anziehen,чия́ш
1081,sich anziehen::V,sich anziehen,чия́ш
1082,kämmen::V,kämmen,шера́ш
1083,schmücken::V,schmücken,тӱзата́ш
1084,schmücken::V,schmücken,чеверта́ш
1085,sagen::V,sagen,ойла́ш
1086,sagen::V,sagen,каласа́ш
1087,sprechen::V,sprechen,кутыра́ш
1088,reden::V,reden,мутлана́ш
1089,sich unterhalten::V,sich unterhalten,кутыра́ш
1090,fragen::V,fragen,йода́ш
1091,bitten::V,bitten,йода́ш
1092,erzählen::V,erzählen,ойла́ш
1093,mitteilen::V,mitteilen,увертара́ш
1094,nennen::V,nennen,лӱмда́ш
1095,rufen::V,rufen,ӱжа́ш
1096,prahlen::V,prahlen,моктана́ш
1097,übersetzen::V,übersetzen,кусара́ш
1098,denken::V,denken,шона́ш
1099,glauben::V,glauben,ӱшана́ш
1100,bemerken::V,bemerken,шижа́ш
1101,erkennen::V,erkennen,пала́ш
1102,begreifen::V,begreifen,ыҥла́ш
1103,verstehen::V,verstehen,умыла́ш
1104,lernen::V,lernen,тунема́ш
1105,wissen::V,wissen,шинча́ш
1106,sich erinnern an::V,sich erinnern an,шарна́ш
1107,vergessen::V,vergessen,монда́ш
1108,messen::V,messen,виса́ш
1109,zählen::V,zählen,шотла́ш
1110,rechnen::V,rechnen,шотла́ш
1111,lesen::V,lesen,луда́ш
1112,malen::V,malen,сӱретла́ш
1113,zeichnen::V,zeichnen,сӱретла́ш
1114,schreiben::V,schreiben,воза́ш
1115,besitzen::V,besitzen,лия́ш
1116,kaufen::V,kaufen,нала́ш
1117,verkaufen::V,verkaufen,ужала́ш
1118,bezahlen::V,bezahlen,тӱла́ш
1119,zahlen::V,zahlen,тӱла́ш
1120,beherrschen::V,beherrschen,куча́ш
1121,ertragen::V,ertragen,турка́ш
