,Concept_ID,se,bg
2165,Ort::N,pâi´ǩǩ,място
2166,Ort::N,сайй,място
2167,Ort::N,па̄йхьк,място
2168,Seite::N,bielie,страна
2169,Seite::N,sijddo,страна
2170,Seite::N,bealli,страна
2171,Seite::N,ertti,страна
2172,Seite::N,jeä´rtt,страна
2173,Seite::N,пе̄лль,страна
2174,Seite::N,е̄ммьне,страна
2175,Mitte::N,gaske,среда
2176,Mitte::N,jarnge,среда
2177,Mitte::N,gasska,среда
2178,Mitte::N,guovddaš,среда
2179,Mitte::N,gaskamuddu,среда
2180,Mitte::N,koskâ,среда
2181,Mitte::N,kõskk,среда
2182,Mitte::N,кэ̄сск,среда
2183,Gegenstand::N,daevere,предмет
2184,Gegenstand::N,oabme,предмет
2185,Gegenstand::N,gávnne,предмет
2186,Gegenstand::N,bierggas,предмет
2187,Gegenstand::N,ettâ,предмет
2188,Gegenstand::N,kápulâh,предмет
2189,Gegenstand::N,käu´nn,предмет
2190,Gegenstand::N,ка̄ввьн,предмет
2191,Sache::N,aate,вещ
2192,Sache::N,saake,вещ
2193,Sache::N,ássje,вещ
2194,Sache::N,ášši,вещ
2195,Sache::N,äšši,вещ
2196,Sache::N,ä´šš,вещ
2197,Sache::N,ве̄шш,вещ
2198,Rand::N,raedtie,ръб
2199,Rand::N,rabdda,ръб
2200,Rand::N,ravda,ръб
2201,Rand::N,robdâ,ръб
2202,Rand::N,čårr,ръб
2203,Rand::N,ruõbdd,ръб
2204,Rand::N,рӯммт,ръб
2205,Rand::N,ре̄ввьн,ръб
2206,Kante::N,raedtie,ръб
2207,Kante::N,raedtie,кант
2208,Kante::N,rabdda,ръб
2209,Kante::N,rabdda,кант
2210,Kante::N,ravda,ръб
2211,Kante::N,ravda,кант
2212,Kante::N,robdâ,ръб
2213,Kante::N,robdâ,кант
2214,Kante::N,å´rdd,ръб
2215,Kante::N,å´rdd,кант
2216,Kante::N,ruõbdd,ръб
2217,Kante::N,ruõbdd,кант
2218,Kante::N,рӯммт,ръб
2219,Kante::N,рӯммт,кант
2220,Kante::N,ре̄ввьн,ръб
2221,Kante::N,ре̄ввьн,кант
2222,Ecke::N,roene,ъгъл
2223,Ecke::N,kråane,ъгъл
2224,Ecke::N,náhpo,ъгъл
2225,Ecke::N,nusske,ъгъл
2226,Ecke::N,nurki,ъгъл
2227,Ecke::N,čiehka,ъгъл
2228,Ecke::N,čiehâ,ъгъл
2229,Ecke::N,čiõkk,ъгъл
2230,Ecke::N,suåp'p,ъгъл
2231,Ecke::N,уггл,ъгъл
2232,Spitze::N,gietjie,връх
2233,Spitze::N,gietjie,острие
2234,Spitze::N,snjuhtje,връх
2235,Spitze::N,snjuhtje,острие
2236,Spitze::N,gihttje,връх
2237,Spitze::N,gihttje,острие
2238,Spitze::N,geahči,връх
2239,Spitze::N,geahči,острие
2240,Spitze::N,picci,връх
2241,Spitze::N,picci,острие
2242,Spitze::N,keeči,връх
2243,Spitze::N,keeči,острие
2244,Spitze::N,ǩie´čč,връх
2245,Spitze::N,ǩie´čč,острие
2246,Spitze::N,кя̄женч,връх
2247,Spitze::N,кя̄женч,острие
2248,Ende::N,gietjie,край
2249,Ende::N,giehtje,край
2250,Ende::N,geahči,край
2251,Ende::N,keeči,край
2252,Ende::N,puäš'š,край
2253,Ende::N,ке̄джь,край
2254,Loch::N,raejkie,дупка
2255,Loch::N,rájgge,дупка
2256,Loch::N,ráigi,дупка
2257,Loch::N,räigi,дупка
2258,Loch::N,loikk,дупка
2259,Loch::N,râi´ǧǧ,дупка
2260,Loch::N,ра̄ййк,дупка
2261,Winkel::N,skaavhte,кът
2262,Winkel::N,skaavhte,ъгъл
2263,Winkel::N,tjiehka,кът
2264,Winkel::N,tjiehka,ъгъл
2265,Winkel::N,soahppa,кът
2266,Winkel::N,soahppa,ъгъл
2267,Winkel::N,čiehka,кът
2268,Winkel::N,čiehka,ъгъл
2269,Winkel::N,sogge,кът
2270,Winkel::N,sogge,ъгъл
2271,Winkel::N,suåp'p,кът
2272,Winkel::N,suåp'p,ъгъл
2273,Winkel::N,уггл,кът
2274,Winkel::N,уггл,ъгъл
2275,Muster::N,goere,десен
2276,Muster::N,goere,образец
2277,Muster::N,girjja,десен
2278,Muster::N,girjja,образец
2279,Muster::N,girjjit,десен
2280,Muster::N,girjjit,образец
2281,Muster::N,kovos,десен
2282,Muster::N,kovos,образец
2283,Muster::N,кыррьй,десен
2284,Muster::N,кыррьй,образец
2285,Muster::N,кырьйнесс,десен
2286,Muster::N,кырьйнесс,образец
2287,Größe::N,ståaroe,големина
2288,Größe::N,stuorrudahka,големина
2289,Größe::N,stūrrodat,големина
2290,Größe::N,mahtodat,големина
2291,Größe::N,allodat,големина
2292,Größe::N,stuá'ṛudâh,големина
2293,Größe::N,роаӈӈьк,големина
2294,Länge::N,gåhkoe,дължина
2295,Länge::N,guhkkudahka,дължина
2296,Länge::N,guhkkodat,дължина
2297,Länge::N,kukkodâh,дължина
2298,Länge::N,õllâdvuõtt,дължина
2299,Länge::N,куххьквӯдт,дължина
2300,Höhe::N,jalloe,висота
2301,Höhe::N,jalloe,височина
2302,Höhe::N,jalladahke,висота
2303,Höhe::N,jalladahke,височина
2304,Höhe::N,alludahka,висота
2305,Höhe::N,alludahka,височина
2306,Höhe::N,allatvuohta,висота
2307,Höhe::N,allatvuohta,височина
2308,Höhe::N,allodat,висота
2309,Höhe::N,allodat,височина
2310,Höhe::N,aḷodâh,висота
2311,Höhe::N,aḷodâh,височина
2312,Höhe::N,âlladvuõtt,висота
2313,Höhe::N,âlladvuõtt,височина
2314,Höhe::N,э̄ллвӯдт,висота
2315,Höhe::N,э̄ллвӯдт,височина
2316,Gewicht::N,leavloe,тегло
2317,Gewicht::N,leavloe,тежест
2318,Gewicht::N,dædda,тегло
2319,Gewicht::N,dædda,тежест
2320,Gewicht::N,låssudahka,тегло
2321,Gewicht::N,låssudahka,тежест
2322,Gewicht::N,deaddu,тегло
2323,Gewicht::N,deaddu,тежест
2324,Gewicht::N,tiäd'du,тегло
2325,Gewicht::N,tiäd'du,тежест
2326,Gewicht::N,teäd'd,тегло
2327,Gewicht::N,teäd'd,тежест
2328,Gewicht::N,тя̄ннт,тегло
2329,Gewicht::N,тя̄ннт,тежест
2330,Gewicht::N,вӣссь,тегло
2331,Gewicht::N,вӣссь,тежест
2332,Menge::N,mierie,количество
2333,Menge::N,ållo,количество
2334,Menge::N,mearri,количество
2335,Menge::N,doahkki,количество
2336,Menge::N,meeṛi,количество
2337,Menge::N,tukk,количество
2338,Menge::N,mie´rr,количество
2339,Menge::N,туххк,количество
2340,Menge::N,ла̄ннҍт,количество
2341,Haufen::N,deava,куп
2342,Haufen::N,deava,грамада
2343,Haufen::N,håevkie,куп
2344,Haufen::N,håevkie,грамада
2345,Haufen::N,hårre,куп
2346,Haufen::N,hårre,грамада
2347,Haufen::N,látna,куп
2348,Haufen::N,látna,грамада
2349,Haufen::N,laaṇâ,куп
2350,Haufen::N,laaṇâ,грамада
2351,Haufen::N,laađđ,куп
2352,Haufen::N,laađđ,грамада
2353,Haufen::N,поанн,куп
2354,Haufen::N,поанн,грамада
2355,Reihe::N,raajroe,ред
2356,Reihe::N,raajroe,редица
2357,Reihe::N,rájddo,ред
2358,Reihe::N,rájddo,редица
2359,Reihe::N,gurgadas,ред
2360,Reihe::N,gurgadas,редица
2361,Reihe::N,kuáḷus,ред
2362,Reihe::N,kuáḷus,редица
2363,Reihe::N,riâd'd,ред
2364,Reihe::N,riâd'd,редица
2365,Reihe::N,по̄ллт,ред
2366,Reihe::N,по̄ллт,редица
2367,Boot::N,vïnhtse,лодка
2368,Boot::N,vanás,лодка
2369,Boot::N,vanntsa,лодка
2370,Boot::N,fanas,лодка
2371,Boot::N,voonâs,лодка
2372,Boot::N,käärbis,лодка
2373,Boot::N,võõnâs,лодка
2374,Boot::N,вэнс,лодка
2375,Ruder::N,aajroe,весло
2376,Ruder::N,aajroe,гребло
2377,Ruder::N,ájrro,весло
2378,Ruder::N,ájrro,гребло
2379,Ruder::N,áiru,весло
2380,Ruder::N,áiru,гребло
2381,Ruder::N,áiru,весло
2382,Ruder::N,áiru,гребло
2383,Ruder::N,äirr,весло
2384,Ruder::N,äirr,гребло
2385,Ruder::N,а̄ррьй,весло
2386,Ruder::N,а̄ррьй,гребло
2387,Schlitten::N,slærra,шейна
2388,Schlitten::N,tjïelhke,шейна
2389,Schlitten::N,gieris,шейна
2390,Schlitten::N,tjielkká,шейна
2391,Schlitten::N,gielká,шейна
2392,Schlitten::N,kiäl'kká,шейна
2393,Schlitten::N,saan,шейна
2394,Schlitten::N,ǩeâlkk,шейна
2395,Schlitten::N,со̄а̄н,шейна
2396,Ski::N,treavka,ски
2397,Ski::N,sabek,ски
2398,Ski::N,sabet,ски
2399,Ski::N,saaveeh,ски
2400,Ski::N,koolâs,ски
2401,Ski::N,коаллас,ски
2402,Ski::N,са̄вехь,ски
2403,Lagerfeuer::N,dålle,огнище
2404,Lagerfeuer::N,sajijdållå,огнище
2405,Lagerfeuer::N,dolla,огнище
2406,Lagerfeuer::N,tullâ,огнище
2407,Lagerfeuer::N,toll,огнище
2408,Lagerfeuer::N,то̄лл,огнище
2409,Last::N,maajsoe,товар
2410,Last::N,noade,товар
2411,Last::N,guorbmi,товар
2412,Last::N,kye'rmi,товар
2413,Last::N,nue´đđ,товар
2414,Last::N,kue´rmm,товар
2415,Last::N,нуэдът,товар
2416,Gang::N,vaedtseme,ход
2417,Gang::N,vaedtseme,вървеж
2418,Gang::N,mannulahka,ход
2419,Gang::N,mannulahka,вървеж
2420,Gang::N,johtu,ход
2421,Gang::N,johtu,вървеж
2422,Gang::N,jotteem,ход
2423,Gang::N,jotteem,вървеж
2424,Gang::N,joto,ход
2425,Gang::N,joto,вървеж
2426,Gang::N,jäl'lmõš,ход
2427,Gang::N,jäl'lmõš,вървеж
2428,Gang::N,ёадтмушш,ход
2429,Gang::N,ёадтмушш,вървеж
2430,Gang::N,ёадтҌмушш,ход
2431,Gang::N,ёадтҌмушш,вървеж
2432,Schritt::N,sïlle,стъпка
2433,Schritt::N,lávkke,стъпка
2434,Schritt::N,lávki,стъпка
2435,Schritt::N,lävkki,стъпка
2436,Schritt::N,läu´ǩǩ,стъпка
2437,Schritt::N,ла̄ффьк,стъпка
2438,Norden::N,noerhte,север
2439,Norden::N,nuortta,север
2440,Norden::N,davvi,север
2441,Norden::N,taṿe,север
2442,Norden::N,tâ´vv,север
2443,Norden::N,таввял,север
2444,Süden::N,åarjel,юг
2445,Süden::N,oarjje,юг
2446,Süden::N,lulli,юг
2447,Süden::N,mäddi,юг
2448,Süden::N,kesipieg'gâ,юг
2449,Süden::N,saujj,юг
2450,Süden::N,со̄а̄ййв,юг
2451,Westen::N,jillie,запад
2452,Westen::N,alle,запад
2453,Westen::N,oarji,запад
2454,Westen::N,uár'ji,запад
2455,Westen::N,viõstâr,запад
2456,Westen::N,вуэрьял,запад
2457,Osten::N,luvlie,изток
2458,Osten::N,lulle,изток
2459,Osten::N,nuorta,изток
2460,Osten::N,nuor'ttâ,изток
2461,Osten::N,nuõrti,изток
2462,Osten::N,нуҏҏьт,изток
2463,Holz::N,moere,дърво
2464,Holz::N,muorra,дърво
2465,Holz::N,muorra,дърво
2466,Holz::N,muoṛâ,дърво
2467,Holz::N,muõrr,дърво
2468,Holz::N,мӯрр,дърво
2469,Brett::N,fealloe,дъска
2470,Brett::N,fiello,дъска
2471,Brett::N,lávdi,дъска
2472,Brett::N,lyev'di,дъска
2473,Brett::N,lu´vdd,дъска
2474,Brett::N,лаййт,дъска
2475,Platte::N,spaagkoe,
2476,Platte::N,skierro,
2477,Platte::N,skearru,
2478,Platte::N,ráptu,
2479,Platte::N,ка̄ррьт,
2480,Stütze::N,dovtege,
2481,Stütze::N,dåarjege,
2482,Stütze::N,tsagge,
2483,Stütze::N,nihta,
2484,Stütze::N,duvdda,
2485,Stütze::N,caggi,
2486,Stütze::N,cagge,
2487,Stütze::N,cõgldõk,
2488,Stütze::N,стуэлльп,
2489,Stange::N,staavra,прът
2490,Stange::N,staavra,върлина
2491,Stange::N,stággo,прът
2492,Stange::N,stággo,върлина
2493,Stange::N,hålggå,прът
2494,Stange::N,hålggå,върлина
2495,Stange::N,stávrá,прът
2496,Stange::N,stávrá,върлина
2497,Stange::N,stággu,прът
2498,Stange::N,stággu,върлина
2499,Stange::N,čuálgui,прът
2500,Stange::N,čuálgui,върлина
2501,Stange::N,kaŋgg,прът
2502,Stange::N,kaŋgg,върлина
2503,Stange::N,кэ̄ллт,прът
2504,Stange::N,кэ̄ллт,върлина
2505,Stange::N,пе̄лльк,прът
2506,Stange::N,пе̄лльк,върлина
2507,Stock::N,galte,прът
2508,Stock::N,galte,тояга
2509,Stock::N,klåbpoe,прът
2510,Stock::N,klåbpoe,тояга
2511,Stock::N,soabbe,прът
2512,Stock::N,soabbe,тояга
2513,Stock::N,soabbi,прът
2514,Stock::N,soabbi,тояга
2515,Stock::N,suáb'bi,прът
2516,Stock::N,suáb'bi,тояга
2517,Stock::N,suä´b'b,прът
2518,Stock::N,suä´b'b,тояга
2519,Stock::N,суэммьп,прът
2520,Stock::N,суэммьп,тояга
2521,Stab::N,klaahka,прът
2522,Stab::N,soabbe,прът
2523,Stab::N,soabbi,прът
2524,Stab::N,suáb'bi,прът
2525,Stab::N,suä´b'b,прът
2526,Stab::N,суэммьп,прът
2527,Rohr::N,gïrse,цев
2528,Rohr::N,gïrse,тръба
2529,Rohr::N,båhttså,цев
2530,Rohr::N,båhttså,тръба
2531,Rohr::N,bohcci,цев
2532,Rohr::N,bohcci,тръба
2533,Rohr::N,poccee,цев
2534,Rohr::N,poccee,тръба
2535,Rohr::N,puu´lčiǩ,цев
2536,Rohr::N,puu´lčiǩ,тръба
2537,Rohr::N,туррьп,цев
2538,Rohr::N,туррьп,тръба
2539,Haus::N,ståapoe,къща
2540,Haus::N,goahte,къща
2541,Haus::N,stohpu,къща
2542,Haus::N,tááḷu,къща
2543,Haus::N,tääll,къща
2544,Haus::N,пэ̄ҏҏт,къща
2545,Heim::N,hïejme,дом
2546,Heim::N,viesso,дом
2547,Heim::N,ruoktu,дом
2548,Heim::N,päikki,дом
2549,Heim::N,päi´ǩǩ,дом
2550,Heim::N,пэ̄ҏҏт,дом
2551,Ofen::N,vuebnie,печка
2552,Ofen::N,vuodná,печка
2553,Ofen::N,vuobnne,печка
2554,Ofen::N,uvdna,печка
2555,Ofen::N,uvnâ,печка
2556,Ofen::N,ǩiiuǥân,печка
2557,Ofen::N,пе̄ххц,печка
2558,Ofen::N,кыввкан,печка
2559,Fußboden::N,guelpie,под
2560,Fußboden::N,guolbbe,под
2561,Fußboden::N,láhtti,под
2562,Fußboden::N,šalde,под
2563,Fußboden::N,šâ´ldd,под
2564,Fußboden::N,шалльт,под
2565,Tisch::N,buertie,маса
2566,Tisch::N,bievdde,маса
2567,Tisch::N,beavdi,маса
2568,Tisch::N,pevdi,маса
2569,Tisch::N,på´rdd,маса
2570,Tisch::N,stue´ll,маса
2571,Tisch::N,туэлль,маса
2572,Stuhl::N,stovle,стол
2573,Stuhl::N,ståvllå,стол
2574,Stuhl::N,stuollu,стол
2575,Stuhl::N,stovli,стол
2576,Stuhl::N,stuu´l,стол
2577,Stuhl::N,стула,стол
2578,Wiege::N,gïerhkeme,люлка
2579,Wiege::N,vuoggo,люлка
2580,Wiege::N,geaŧŧu,люлка
2581,Wiege::N,geaktu,люлка
2582,Wiege::N,gietkka,люлка
2583,Wiege::N,kiäh'tu,люлка
2584,Wiege::N,vogga,люлка
2585,Wiege::N,кӣткэм,люлка
2586,Bett::N,seangkoe,легло
2587,Bett::N,seangkoe,креват
2588,Bett::N,sæŋŋga,легло
2589,Bett::N,sæŋŋga,креват
2590,Bett::N,seaŋga,легло
2591,Bett::N,seaŋga,креват
2592,Bett::N,seŋgâ,легло
2593,Bett::N,seŋgâ,креват
2594,Bett::N,sââ´jj,легло
2595,Bett::N,sââ´jj,креват
2596,Bett::N,вуэдтӭмсайй,легло
2597,Bett::N,вуэдтӭмсайй,креват
2598,Regal::N,hælla,рафт
2599,Regal::N,hælla,етажерка
2600,Regal::N,hilldo,рафт
2601,Regal::N,hilldo,етажерка
2602,Regal::N,hildu,рафт
2603,Regal::N,hildu,етажерка
2604,Regal::N,ildee,рафт
2605,Regal::N,ildee,етажерка
2606,Regal::N,i´lddi,рафт
2607,Regal::N,i´lddi,етажерка
2608,Regal::N,ылльтэ,рафт
2609,Regal::N,ылльтэ,етажерка
2610,Kiste::N,aeskie,кутия
2611,Kiste::N,aeskie,сандък
2612,Kiste::N,kássa,кутия
2613,Kiste::N,kássa,сандък
2614,Kiste::N,kássa,кутия
2615,Kiste::N,kássa,сандък
2616,Kiste::N,árkku,кутия
2617,Kiste::N,árkku,сандък
2618,Kiste::N,ču´ǩǩ,кутия
2619,Kiste::N,ču´ǩǩ,сандък
2620,Kiste::N,чуххьк,кутия
2621,Kiste::N,чуххьк,сандък
2622,Fenster::N,klaase,прозорец
2623,Fenster::N,vinndek,прозорец
2624,Fenster::N,láse,прозорец
2625,Fenster::N,laasâ,прозорец
2626,Fenster::N,ikkân,прозорец
2627,Fenster::N,эххкан,прозорец
2628,Tür::N,okse,врата
2629,Tür::N,uksa,врата
2630,Tür::N,uksa,врата
2631,Tür::N,uksâ,врата
2632,Tür::N,uhss,врата
2633,Tür::N,уккс,врата
2634,Tor::N,okse,врата
2635,Tor::N,pårttå,врата
2636,Tor::N,uksa,врата
2637,Tor::N,poarta,врата
2638,Tor::N,porttâ,врата
2639,Tor::N,uustõk,врата
2640,Tor::N,čuâlluhss,врата
2641,Tor::N,уккс,врата
2642,Zaun::N,haakene,ограда
2643,Zaun::N,jerra,ограда
2644,Zaun::N,gárdde,ограда
2645,Zaun::N,áidi,ограда
2646,Zaun::N,äiđi,ограда
2647,Zaun::N,äidd,ограда
2648,Zaun::N,čuâll,ограда
2649,Zaun::N,а̄ййт,ограда
2650,Dach::N,rehpie,покрив
2651,Dach::N,dæhkko,покрив
2652,Dach::N,gáhttu,покрив
2653,Dach::N,káttu,покрив
2654,Dach::N,laakk,покрив
2655,Dach::N,пэ̄ҏҏтэ̄ля,покрив
2656,Dach::N,кры̄ша,покрив
2657,Leiter::N,raajtere,стълба
2658,Leiter::N,tjajmos,стълба
2659,Leiter::N,boagos,стълба
2660,Leiter::N,ráidalas,стълба
2661,Leiter::N,raidlâs,стълба
2662,Leiter::N,лествец,стълба
2663,Besen::N,saehpie,метла
2664,Besen::N,gaerpene,метла
2665,Besen::N,njáman,метла
2666,Besen::N,luvdá,метла
2667,Besen::N,luvdá,метла
2668,Besen::N,västt,метла
2669,Besen::N,ва̄сст,метла
2670,Spaten::N,gåajvoe,лопата
2671,Spaten::N,spádá,лопата
2672,Spaten::N,goajvvo,лопата
2673,Spaten::N,goaivu,лопата
2674,Spaten::N,kuái'vu,лопата
2675,Spaten::N,kuäivv,лопата
2676,Spaten::N,куаййв,лопата
2677,Schaufel::N,gåajvoe,лопата
2678,Schaufel::N,gåjvun,лопата
2679,Schaufel::N,goajvvo,лопата
2680,Schaufel::N,goaivu,лопата
2681,Schaufel::N,kuái'vu,лопата
2682,Schaufel::N,kuäivv,лопата
2683,Schaufel::N,куаййв,лопата
2684,Gabel::N,tjåagka,вилица
2685,Gabel::N,gáffil,вилица
2686,Gabel::N,káffal,вилица
2687,Gabel::N,kaahvâl,вилица
2688,Gabel::N,velkk,вилица
2689,Gabel::N,а̄лльс,вилица
2690,Löffel::N,buste,лъжица
2691,Löffel::N,bassti,лъжица
2692,Löffel::N,baste,лъжица
2693,Löffel::N,pastem,лъжица
2694,Löffel::N,pâ´sttem,лъжица
2695,Löffel::N,пасьтэмь,лъжица
2696,Messer::N,nejpie,нож
2697,Messer::N,nijbbe,нож
2698,Messer::N,niibi,нож
2699,Messer::N,nijbe,нож
2700,Messer::N,nei´bb,нож
2701,Messer::N,ныййп,нож
2702,Nagel::N,spæjhkere,гвоздей
2703,Nagel::N,spiger,гвоздей
2704,Nagel::N,návlle,гвоздей
2705,Nagel::N,spiikkár,гвоздей
2706,Nagel::N,spijkkár,гвоздей
2707,Nagel::N,näu´ll,гвоздей
2708,Nagel::N,на̄ввьл,гвоздей
2709,Netz::N,viermie,мрежа
2710,Netz::N,viermme,мрежа
2711,Netz::N,næhtta,мрежа
2712,Netz::N,fierbmi,мрежа
2713,Netz::N,viermi,мрежа
2714,Netz::N,säi´mm,мрежа
2715,Netz::N,нӯжхьт,мрежа
2716,Haken::N,kruehkie,кука
2717,Haken::N,kruehkie,закачалка
2718,Haken::N,ruohkke,кука
2719,Haken::N,ruohkke,закачалка
2720,Haken::N,vagge,кука
2721,Haken::N,vagge,закачалка
2722,Haken::N,roahkki,кука
2723,Haken::N,roahkki,закачалка
2724,Haken::N,faggi,кука
2725,Haken::N,faggi,закачалка
2726,Haken::N,kuák'ki,кука
2727,Haken::N,kuák'ki,закачалка
2728,Haken::N,kuä´ǩ'ǩ,кука
2729,Haken::N,kuä´ǩ'ǩ,закачалка
2730,Haken::N,ва̄ӈӈк,кука
2731,Haken::N,ва̄ӈӈк,закачалка
2732,Haken::N,куэххьк,кука
2733,Haken::N,куэххьк,закачалка
2734,Griff::N,rehpie,ръчка
2735,Griff::N,rehpie,дръжка
2736,Griff::N,taatje,ръчка
2737,Griff::N,taatje,дръжка
2738,Griff::N,gavlla,ръчка
2739,Griff::N,gavlla,дръжка
2740,Griff::N,guottáldahka,ръчка
2741,Griff::N,guottáldahka,дръжка
2742,Griff::N,geavja,ръчка
2743,Griff::N,geavja,дръжка
2744,Griff::N,novdâ,ръчка
2745,Griff::N,novdâ,дръжка
2746,Griff::N,nõđđ,ръчка
2747,Griff::N,nõđđ,дръжка
2748,Griff::N,kå´ǧǧ,ръчка
2749,Griff::N,kå´ǧǧ,дръжка
2750,Griff::N,нэ̄дт,ръчка
2751,Griff::N,нэ̄дт,дръжка
2752,Schloss::N,laesie,брава
2753,Schloss::N,laesie,ключалка
2754,Schloss::N,lássa,брава
2755,Schloss::N,lássa,ключалка
2756,Schloss::N,lohkka,брава
2757,Schloss::N,lohkka,ключалка
2758,Schloss::N,lukkâ,брава
2759,Schloss::N,lukkâ,ключалка
2760,Schloss::N,lokk,брава
2761,Schloss::N,lokk,ключалка
2762,Schloss::N,ло̄ххк,брава
2763,Schloss::N,ло̄ххк,ключалка
2764,Bild::N,guvvie,картина
2765,Bild::N,gåvvå,картина
2766,Bild::N,govva,картина
2767,Bild::N,koṿe,картина
2768,Bild::N,kartt,картина
2769,Bild::N,картина,картина
2770,Figur::N,guvvie,фигура
2771,Figur::N,gåvos,фигура
2772,Figur::N,figuvrra,фигура
2773,Figur::N,figuvra,фигура
2774,Figur::N,kovos,фигура
2775,Figur::N,kuâŋas,фигура
2776,Puppe::N,dåahka,кукла
2777,Puppe::N,dåhkko,кукла
2778,Puppe::N,doahkko,кукла
2779,Puppe::N,dohkká,кукла
2780,Puppe::N,duhkká,кукла
2781,Puppe::N,kuuhlaž,кукла
2782,Puppe::N,кукла,кукла
2783,Beutel::N,voessetje,кесия
2784,Beutel::N,påvsså,кесия
2785,Beutel::N,seahkaš,кесия
2786,Beutel::N,bursa,кесия
2787,Beutel::N,guhkkár,кесия
2788,Beutel::N,čooṿâs,кесия
2789,Beutel::N,siâk'k,кесия
2790,Beutel::N,kå´ššel,кесия
2791,Beutel::N,ве̄ҏҏц,кесия
2792,Bündel::N,paantje,връзка
2793,Bündel::N,buduk,връзка
2794,Bündel::N,gurppe,връзка
2795,Bündel::N,gihppu,връзка
2796,Bündel::N,kiäs'tu,връзка
2797,Bündel::N,šnâpp,връзка
2798,Bündel::N,пуччк,връзка
2799,Tasche::N,veaskoe,чанта
2800,Tasche::N,væssko,чанта
2801,Tasche::N,lávkka,чанта
2802,Tasche::N,lávka,чанта
2803,Tasche::N,seahkka,чанта
2804,Tasche::N,lavkkâ,чанта
2805,Tasche::N,laukk,чанта
2806,Tasche::N,суӎӎьк,чанта
2807,Tasche::N,ло̄а̄ффк,чанта
2808,Eimer::N,bæhtoe,кофа
2809,Eimer::N,skiello,кофа
2810,Eimer::N,skállu,кофа
2811,Eimer::N,eebir,кофа
2812,Eimer::N,skääll,кофа
2813,Eimer::N,е̄мьперь,кофа
2814,Deckel::N,luehkie,капак
2815,Deckel::N,luehkie,похлупак
2816,Deckel::N,låhkke,капак
2817,Deckel::N,låhkke,похлупак
2818,Deckel::N,lohkki,капак
2819,Deckel::N,lohkki,похлупак
2820,Deckel::N,lokke,капак
2821,Deckel::N,lokke,похлупак
2822,Deckel::N,lå´ǩǩ,капак
2823,Deckel::N,lå´ǩǩ,похлупак
2824,Deckel::N,ко̄а̄ххтнэсс,капак
2825,Deckel::N,ко̄а̄ххтнэсс,похлупак
2826,Geschirr::N,lihtie,съдове
2827,Geschirr::N,lihte,съдове
2828,Geschirr::N,lihtit,съдове
2829,Geschirr::N,litte,съдове
2830,Geschirr::N,kärldõk,съдове
2831,Geschirr::N,ка̄ррь,съдове
2832,Sack::N,voesse,чувал
2833,Sack::N,vuossa,чувал
2834,Sack::N,seahkka,чувал
2835,Sack::N,sekkâ,чувал
2836,Sack::N,siâk'k,чувал
2837,Sack::N,ве̄ҏҏц,чувал
2838,Tasse::N,guksie,чаша
2839,Tasse::N,gåhppå,чаша
2840,Tasse::N,gohppu,чаша
2841,Tasse::N,pollo,чаша
2842,Tasse::N,kopp,чаша
2843,Tasse::N,на̄ххьп,чаша
2844,Topf::N,baetie,гърне
2845,Topf::N,baetie,тенджера
2846,Topf::N,krovhte,гърне
2847,Topf::N,krovhte,тенджера
2848,Topf::N,rujtta,гърне
2849,Topf::N,rujtta,тенджера
2850,Topf::N,giebbme,гърне
2851,Topf::N,giebbme,тенджера
2852,Topf::N,báhti,гърне
2853,Topf::N,báhti,тенджера
2854,Topf::N,gievdni,гърне
2855,Topf::N,gievdni,тенджера
2856,Topf::N,pääti,гърне
2857,Topf::N,pääti,тенджера
2858,Topf::N,kruâitt,гърне
2859,Topf::N,kruâitt,тенджера
2860,Topf::N,кӣммьн,гърне
2861,Topf::N,кӣммьн,тенджера
2862,Kessel::N,giebnie,котел
2863,Kessel::N,skallo,котел
2864,Kessel::N,giebbme,котел
2865,Kessel::N,gieđbmi,котел
2866,Kessel::N,kiem'ni,котел
2867,Kessel::N,ǩie´mnn,котел
2868,Kessel::N,кӣммьн,котел
2869,Essen::N,åesie,ядене
2870,Essen::N,beapmoe,ядене
2871,Essen::N,biebbmo,ядене
2872,Essen::N,borramuš,ядене
2873,Essen::N,purrâmâš,ядене
2874,Essen::N,porrmõš,ядене
2875,Essen::N,по̄ррмушш,ядене
2876,Nahrung::N,beapmoe,храна
2877,Nahrung::N,biebbmo,храна
2878,Nahrung::N,biebmu,храна
2879,Nahrung::N,purrâmâš,храна
2880,Nahrung::N,porrmõš,храна
2881,Nahrung::N,по̄ррмушш,храна
2882,Speise::N,beapmoe,ястие
2883,Speise::N,biebbmo,ястие
2884,Speise::N,biebmu,ястие
2885,Speise::N,määlis,ястие
2886,Speise::N,aasâs,ястие
2887,Speise::N,porrmõš,ястие
2888,Speise::N,по̄ррмушш,ястие
2889,Fleisch::N,bearkoe,месо
2890,Fleisch::N,oadtje,месо
2891,Fleisch::N,bierggo,месо
2892,Fleisch::N,biergu,месо
2893,Fleisch::N,uáž'ži,месо
2894,Fleisch::N,vuä´ǯ'ǯ,месо
2895,Fleisch::N,вуэннч,месо
2896,Getreide::N,gernie,зърнено храни
2897,Getreide::N,gårnne,зърнено храни
2898,Getreide::N,gordni,зърнено храни
2899,Getreide::N,valje,зърнено храни
2900,Getreide::N,ле̄ййп,зърнено храни
