,Concept_ID,fr,ro
859,klug::A,intelligent,isteț
860,klug::A,intelligent,deștept
861,geschickt::A,habile,dibaci
862,lieb::A,cher,drag
863,lieb::A,cher,iubit
864,lieb::A,gentil,drag
865,lieb::A,gentil,iubit
866,lustig::A,gai,vesel
867,lustig::A,joyeux,vesel
868,sanft::A,doux,blând
869,sanft::A,doux,blajin
870,hungrig::A,affamé,flămând
871,krank::A,malade,bolnav
872,nackt::A,nu,gol
873,traurig::A,triste,trist
874,traurig::A,triste,mâhnit
875,lebendig::A,vivant,viu
876,gut::A,bon,bun
877,schlecht::A,mauvais,rău
878,schlecht::A,mauvais,prost
879,richtig::A,juste,drept
880,richtig::A,juste,corect
881,richtig::A,correct,drept
882,richtig::A,correct,corect
883,schlimm::A,grave,rău
884,schlimm::A,mauvais,rău
885,wahr::A,vrai,adevărat
886,wahr::A,véritable,adevărat
887,alt::A,vieux,uzat
888,alt::A,vieux,vechi
889,neu::A,neuf,nou
890,neu::A,nouveau,nou
891,ehemalig::A,ancien,fost
892,ehemalig::A,ancien,anterior
893,alt[Lebewesen]::A,âgé,bătrîn
894,alt[Lebewesen]::A,vieux,bătrîn
895,jung::A,jeune,tânăr
896,arm::A,pauvre,sărac
897,arm::A,pauvre,sărman
898,reich::A,riche,avut
899,reich::A,riche,bogat
900,bekannt::A,connu,cunoscut
901,berühmt::A,fameux,renumit
902,berühmt::A,célèbre,renumit
903,fremd::A,étranger,străin
904,verschieden::A,différent,diferit
905,verschieden::A,différent,deosebit
906,nah::A,lié,apropiat
907,nah::A,proche,apropiat
908,fern::A,éloigné,departe
909,fern::A,lointain,departe
910,linker::A,gauche,stâng
911,rechter::A,droit,drept
912,anderer::A,autre,alt
913,erster::A,premier,prim
914,zweiter::A,second,al doilea
915,zweiter::A,deuxième,al doilea
916,dritter::A,troisième,treilea
917,letzter::A,dernier,final
918,allein::ADV,seul,singur
919,auf einmal::ADV,à la fois,dintrodată
920,zusammen::ADV,ensemble,împreună
921,lange::ADV,longtemps,îndelung
922,lange::ADV,longtemps,mult timp
923,plötzlich::ADV,tout à coup,deodată
924,plötzlich::ADV,tout à coup,pe neașteptate
925,sofort::ADV,immédiatement,imediat
926,sofort::ADV,immédiatement,numaidecît
927,später::ADV,plus tard,mai apoi
928,später::ADV,plus tard,mai târziu
929,jetzt::ADV,maintenant,acum
930,heute::ADV,aujourd'hui,azi
931,heute::ADV,aujourd'hui,astăzi
932,morgen::ADV,demain,mâine
933,bald::ADV,bientôt,curând
934,dann::ADV,puis,apoi
935,dann::ADV,ensuite,apoi
936,gestern::ADV,hier,ieri
937,einst::ADV,jadis,odată
938,einst::ADV,jadis,odinioară
939,einst::ADV,autrefois,odată
940,einst::ADV,autrefois,odinioară
941,damals::ADV,alors,atunci
942,damals::ADV,alors,pe atunci
943,damals::ADV,à l'époque,atunci
944,damals::ADV,à l'époque,pe atunci
945,danach::ADV,après,după aceasta
946,danach::ADV,ensuite,după aceasta
947,vorher::ADV,auparavant,mai întâi
948,vorher::ADV,auparavant,în prealabil
949,zuerst::ADV,d'abord,întâi
950,zuerst::ADV,d'abord,în primul rând
951,zuerst::ADV,premièrement,întâi
952,zuerst::ADV,premièrement,în primul rând
953,einmal::ADV,une fois,odată
954,manchmal::ADV,parfois,uneori
955,manchmal::ADV,parfois,câteodată
956,manchmal::ADV,quelquefois,uneori
957,manchmal::ADV,quelquefois,câteodată
958,oft::ADV,souvent,des
959,oft::ADV,souvent,deseori
960,immer::ADV,toujours,mereu
961,immer::ADV,toujours,întotdeauna
962,niemals::ADV,ne ... jamais,niciodată
963,hier::ADV,ici,aci
964,hier::ADV,ici,aici
965,hierhin::ADV,par ici,încoace
966,von hier::ADV,d'ici,de aici
967,dort::ADV,là,acolo
968,dort::ADV,là-bas,acolo
969,dorthin::ADV,y,dincolo
970,dorthin::ADV,par là,dincolo
971,geradeaus::ADV,tout droit,drept înainte
972,vorwärts::ADV,en avant,înainte
973,rückwärts::ADV,en arrière,îndărăt
974,zurück::ADV,de retour,înapoi
975,unten::ADV,en bas,jos
976,unten::ADV,en bas,dedesubt
977,unten::ADV,au-dessous,jos
978,unten::ADV,au-dessous,dedesubt
979,hinab::ADV,en bas,în jos
980,hinab::ADV,en bas,de vale
981,hinab::ADV,vers le bas,în jos
982,hinab::ADV,vers le bas,de vale
983,oben::ADV,dessus,sus
984,oben::ADV,dessus,deasupra
985,oben::ADV,en haut,sus
986,oben::ADV,en haut,deasupra
987,hinauf::ADV,en haut,în sus
988,hinauf::ADV,vers le haut,în sus
989,überall::ADV,partout,peste tot
990,überall::ADV,partout,pretutindeni
991,nicht::ADV,ne ... pas,nu
992,ein wenig::ADV,un peu,puțin
993,kaum::ADV,à peine,cu greu
994,kaum::ADV,à peine,cu anevoie
995,sehr::ADV,très,mult
996,sehr::ADV,très,foarte
997,so::ADV,si,așa
998,so::ADV,si,atât
999,so::ADV,ainsi,așa
1000,so::ADV,ainsi,atât
1001,noch::ADV,encore,încă
1002,nur::ADV,seulement,doar
1003,nur::ADV,ne ... que,doar
1004,schon::ADV,déjà,și
1005,schon::ADV,déjà,deja
1006,wieder::ADV,de nouveau,iar
1007,wieder::ADV,de nouveau,iarăși
1008,vergebens::ADV,en vain,în zadar
1009,vor::PRP,devant,înainte de
1010,hinter::PRP,derrière,după
1011,hinter::PRP,derrière,în spatele
1012,unter::PRP,sous,sub
1013,unter::PRP,au-dessous de,sub
1014,durch::PRP,par,prin
1015,durch::PRP,à travers,prin
1016,neben::PRP,à côté de,lângă
1017,neben::PRP,à côté de,alături de
1018,zwischen::PRP,entre,între
1019,zwischen::PRP,entre,dintre
1020,wegen::PRP,à cause de,pentru
1021,dies::PRN,ceci,acesta
1022,das::PRN,ce,asta
1023,das::PRN,cela,asta
1024,alles::PRN,tout,tot
1025,ich::PRN,je,eu
1026,ich::PRN,moi,eu
1027,du::PRN,tu,tu
1028,du::PRN,toi,tu
1029,er::PRN,il,el
1030,er::PRN,il,dânsul
1031,er::PRN,lui,el
1032,er::PRN,lui,dânsul
1033,wir::PRN,nous,noi
1034,ihr::PRN,vous,voi
1035,sie::PRN,ils,ei
1036,sie::PRN,ils,dânșii
1037,sie::PRN,elles,ei
1038,sie::PRN,elles,dânșii
1039,was::FPRN,que,ce
1040,was::FPRN,quoi,ce
1041,wer::FPRN,qui,cine
1042,wo::FADV,où,unde
1043,wohin::FADV,où,încotro
1044,wie::FADV,comment,cum
1045,warum::FADV,pourquoi,de ce
1046,warum::FADV,pourquoi,pentru ce
1047,wieviel::FNUM,combien,cât
1048,eins::NUM,un,unu
1049,zwei::NUM,deux,doi
1050,drei::NUM,trois,trei
1051,vier::NUM,quatre,patru
1052,fünf::NUM,cinq,cinci
1053,sechs::NUM,six,șase
1054,sieben::NUM,sept,șapte
1055,acht::NUM,huit,opt
1056,neun::NUM,neuf,nouă
1057,zehn::NUM,dix,zece
1058,elf::NUM,onze,unsprezece
1059,zwölf::NUM,douze,douăsprezece
1060,zwanzig::NUM,vingt,douăzeci
1061,dreißig::NUM,trente,treizeci
1062,vierzig::NUM,quarante,patruzeci
1063,fünfzig::NUM,cinquante,cincizeci
1064,sechzig::NUM,soixante,șaizeci
1065,siebzig::NUM,soixante-dix,șaptezeci
1066,achtzig::NUM,quatre-vingt,optzeci
1067,neunzig::NUM,quatre-vingt-dix,nouăzeci
1068,hundert::NUM,cent,sută
1069,tausend::NUM,mille,mie
1070,und::CNJ,et,și
1071,oder::CNJ,ou,ori
1072,stehen::V,être debout,sta
1073,sitzen::V,être assis,ședea
1074,liegen::V,être couché,zăcea
1075,liegen::V,être couché,fi culcat
1076,hängen::V,pendre,atârna
1077,werden::V,devenir,deveni
1078,werden::V,devenir,se face
1079,passieren::V,se passer,se întâmpla
1080,beginnen::V,commencer,începe
1081,enden::V,finir,se sfârși
1082,enden::V,finir,se termina
1083,enden::V,se terminer,se sfârși
1084,enden::V,se terminer,se termina
1085,wechseln::V,changer,se schimba
1086,wechseln::V,alterner,se schimba
1087,aufgehen[Sonne]::V,se lever,răsări
1088,untergehen[Sonne]::V,se coucher,apune
1089,scheinen[Sonne]::V,briller,străluci
1090,donnern::V,tonner,tuna
1091,wehen::V,souffler,bate
1092,strömen::V,affluer,curge în șiroaie
1093,fließen::V,couler,curge
1094,sich drehen::V,tourner,se învârti
1095,schwanken::V,osciller,se clătina
1096,schwanken::V,chanceler,se clătina
1097,schwingen::V,vibrer,vibra
1098,schwingen::V,vibrer,flutura
1099,schwingen::V,osciller,vibra
1100,schwingen::V,osciller,flutura
1101,fallen::V,tomber,cădea
1102,brennen::V,brûler,arde
1103,brennen::V,flamber,arde
1104,rauchen::V,fumer,fuma
1105,regnen::V,pleuvoir,ploua
1106,gefrieren::V,geler,îngheța
1107,tauen::V,dégeler,se dezgheța
1108,schmelzen::V,fondre,se topi
1109,trocknen::V,sécher,se usca
1110,sieden::V,bouillir,fierbe
1111,sieden::V,bouillir,clocoti
1112,faulen::V,pourrir,se împuți
1113,faulen::V,se putréfier,se împuți
1114,verfaulen::V,pourrir,putrezi
1115,reißen::V,rompre,se rupe
1116,reißen::V,rompre,se sfâșia
1117,reißen::V,se déchirer,se rupe
1118,reißen::V,se déchirer,se sfâșia
1119,versinken::V,s'enfoncer,se scufunda
1120,vergehen::V,passer,trece
1121,vergehen::V,passer,se scurge
1122,erscheinen::V,apparaître,apărea
1123,verschwinden::V,disparaître,dispărea
1124,sinken::V,descendre,cădea
1125,sinken::V,descendre,coborî
1126,sinken::V,s'abaisser,cădea
1127,sinken::V,s'abaisser,coborî
1128,abnehmen::V,diminuer,scădea
1129,abnehmen::V,diminuer,descrește
1130,zunehmen::V,augmenter,spori
1131,zunehmen::V,augmenter,crește
1132,zunehmen::V,augmenter,augmenta
1133,steigen::V,monter,urca
1134,wachsen::V,croître,crește
1135,glänzen::V,briller,luci
1136,glänzen::V,briller,străluci
1137,funkeln::V,étinceler,scânteia
1138,lärmen::V,faire du bruit,face larmă
1139,läuten::V,sonner,suna
1140,klingeln::V,sonner,suna
1141,klirren::V,cliqueter,zăngăni
1142,brausen::V,mugir,vui
1143,rauschen::V,bruire,vâjâi
1144,klingen::V,sonner,suna
1145,bellen::V,aboyer,lătra
1146,heulen::V,hurler,urla
1147,blasen::V,souffler,sufla
1148,pfeifen::V,siffler,fluiera
1149,schreien::V,crier,țipa
1150,stöhnen::V,gémir,geme
1151,zittern::V,trembler,tremura
1152,leben::V,vivre,trăi
1153,geboren werden::V,naître,se naște
1154,atmen::V,respirer,respira
1155,trinken::V,boire,bea
1156,essen::V,manger,mânca
1157,schlucken::V,avaler,înghiți
1158,müde werden::V,se lasser,se obosi
1159,müde werden::V,se fatiguer,se obosi
1160,einschlafen::V,s'endormir,adormi
1161,schlafen::V,dormir,dormi
1162,aufwachen::V,se réveiller,se deștepta
1163,aufstehen::V,se lever,fi se scula
1164,sich erholen::V,se reposer,se relaxa
1165,sich erholen::V,se reposer,se destinde
1166,sich erholen::V,se détendre,se relaxa
1167,sich erholen::V,se détendre,se destinde
1168,krank werden::V,tomber malade,se îmbolnăvi
1169,krank sein::V,être malade,zăcea
1170,krank sein::V,être malade,fi bolnav
1171,schmerzen::V,faire mal,durea
1172,husten::V,tousser,tuși
1173,genesen::V,guérir,se însănătoși
1174,genesen::V,se remettre,se însănătoși
1175,sterben::V,mourir,muri
1176,umkommen::V,périr,pieri
1177,sich bewegen::V,bouger,se mișca
1178,sich rühren::V,broncher,se mișca
1179,sich erheben::V,se lever,se ridica
1180,sich setzen::V,s'asseoir,lua loc
1181,sich setzen::V,s'asseoir,se așeza
1182,hinfallen::V,tomber,cădea jos
1183,laufen::V,marcher,merge
1184,laufen::V,marcher,merge pe jos
1185,laufen::V,aller à pied,merge
1186,laufen::V,aller à pied,merge pe jos
1187,schreiten::V,marcher,păși
1188,spazierengehen::V,se promener,se plimba
1189,eilen::V,courir,fi se grăbi
1190,sich beeilen::V,se hâter,se grăbi
1191,sich beeilen::V,se dépêcher,se grăbi
1192,sausen::V,filer,țâșni
1193,rennen::V,courir,fugi
1194,rennen::V,courir,alerga
1195,springen::V,sauter,sări
1196,klettern::V,grimper,urca
1197,klettern::V,grimper,se cățăra
1198,schaukeln::V,se balancer,legăna
1199,kriechen::V,ramper,se târî
1200,schwimmen::V,nager,înota
1201,tauchen::V,plonger,se scufunda
1202,rudern::V,ramer,vâsli
1203,rudern::V,ramer,lopăta
1204,fahren::V,aller,merge
1205,fahren::V,rouler,merge
1206,fliegen::V,voler,zbura
1207,gehen::V,aller,merge
1208,weggehen::V,s'en aller,se duce
1209,abfahren::V,partir,pleca
1210,anhalten::V,s'arrêter,se opri
1211,hineingehen::V,entrer,intra
1212,eintreten::V,entrer,intra
1213,kommen::V,venir,veni
1214,ankommen::V,arriver,sosi
1215,ankommen::V,arriver,ajunge
1216,zurückkommen::V,revenir,se întoarce
1217,bleiben::V,rester,rămâne
1218,bleiben::V,demeurer,rămâne
1219,warten::V,attendre,aștepta
1220,erwarten::V,attendre,aștepta
1221,suchen::V,chercher,căuta
1222,finden::V,trouver,găsi
1223,versuchen::V,essayer,încerca
1224,vorbereiten::V,préparer,pregăti
1225,lieben::V,aimer,iubi
1226,mögen::V,aimer,plăcea a
1227,mögen::V,vouloir,plăcea a
1228,lachen::V,rire,râde
1229,rühren::V,toucher,mișca
1230,rühren::V,toucher,înduioșa
1231,rühren::V,attendrir,mișca
1232,rühren::V,attendrir,înduioșa
1233,weinen::V,pleurer,plânge
1234,schimpfen::V,gronder,înjura
1235,sich ärgern::V,se fâcher,se supăra
1236,sich fürchten::V,avoir peur,se teme
1237,sich fürchten::V,avoir peur,fi teamă a
1238,fürchten::V,craindre,se teme de
1239,fürchten::V,avoir peur de,se teme de
1240,fliehen::V,fuir,fugi
1241,flüchten::V,s'enfuir,evada
1242,sehen::V,voir,vedea
1243,anschauen::V,regarder,privi
1244,ansehen::V,regarder,privi
1245,hören::V,entendre,auzi
1246,zuhören::V,écouter,asculta
1247,probieren::V,goûter,gusta
1248,riechen::V,sentir,mirosi
1249,fühlen::V,sentir,simți
1250,fühlen::V,sentir,resimți
1251,scheinen::V,sembler,părea
1252,scheinen::V,paraître,părea
1253,zu sehen sein::V,se voir,se vedea
1254,zu sehen sein::V,être visible,se vedea
1255,vernehmen::V,entendre,auzi
1256,vernehmen::V,percevoir,auzi
1257,frieren::V,avoir froid,fi frig
1258,tun::V,faire,face
1259,können::V,savoir,ști
1260,können::V,savoir,putea
1261,können::V,pouvoir,ști
1262,können::V,pouvoir,putea
1263,wollen::V,vouloir,dori
1264,anfangen::V,commencer,începe
1265,beenden::V,finir,sfârși
1266,beenden::V,finir,termina
1267,beenden::V,terminer,sfârși
1268,beenden::V,terminer,termina
1269,aufhören::V,cesser,înceta
1270,aufhören::V,arrêter,înceta
1271,gelingen::V,réussir,reuși
1272,gelingen::V,réussir,izbuti
1273,geraten::V,réussir,reuși
1274,öffnen::V,ouvrir,deschide
1275,schließen::V,fermer,închide
1276,stellen::V,poser,pune
1277,stellen::V,poser,așeza
1278,stellen::V,mettre,pune
1279,stellen::V,mettre,așeza
1280,setzen::V,placer,pune
1281,setzen::V,placer,așeza
1282,legen::V,placer,pune
1283,berühren::V,toucher,atinge
1284,verbinden::V,lier,lega
1285,bedecken::V,couvrir,acoperi
1286,aufhängen::V,accrocher,atârna
1287,aufhängen::V,accrocher,spânzura
1288,anzünden::V,allumer,aprinde
1289,aufheben::V,ramasser,ridica
1290,aufheben::V,ramasser,lua de jos
1291,zurücklassen::V,laisser,lăsa
1292,zurücklassen::V,laisser,lăsa în urmă
1293,verlieren::V,perdre,pierde
1294,fallen lassen::V,lâcher,scăpa
1295,fallen lassen::V,lâcher,arunca
1296,fallen lassen::V,laisser tomber,scăpa
1297,fallen lassen::V,laisser tomber,arunca
1298,machen::V,faire,face
1299,herstellen::V,produire,fabrica
1300,herstellen::V,produire,confecționa
1301,herstellen::V,fabriquer,fabrica
1302,herstellen::V,fabriquer,confecționa
1303,bauen::V,bâtir,clădi
1304,bauen::V,bâtir,construi
1305,bauen::V,construire,clădi
1306,bauen::V,construire,construi
1307,reparieren::V,réparer,repara
1308,verbessern::V,améliorer,ameliora
1309,verbessern::V,améliorer,îmbunătăți
1310,ändern::V,changer,schimba
1311,ändern::V,changer,modifica
1312,ändern::V,modifier,schimba
1313,ändern::V,modifier,modifica
1314,graben::V,creuser,săpa
1315,beugen::V,plier,curba
1316,beugen::V,ployer,curba
1317,biegen::V,courber,îndoi
1318,biegen::V,courber,încovoia
1319,drehen::V,tordre,învârti
1320,drehen::V,tourner,învârti
1321,wenden::V,retourner,întoarce
1322,umdrehen::V,tourner,învârti
1323,umdrehen::V,tourner,întoarce
1324,heben::V,soulever,ridica
1325,hochheben::V,lever,ridica
1326,ergreifen::V,saisir,lua
1327,ergreifen::V,saisir,apuca
1328,ergreifen::V,prendre,lua
1329,ergreifen::V,prendre,apuca
1330,halten::V,tenir,ține
1331,drücken::V,presser,apăsa
1332,drücken::V,presser,strânge
1333,schieben::V,pousser,împinge
1334,kratzen::V,gratter,zgâria
1335,kratzen::V,égratigner,zgâria
1336,lecken::V,lécher,linge
1337,beißen::V,mordre,mușca
1338,abreißen::V,arracher,rupe
1339,abreißen::V,arracher,smulge
1340,abschneiden::V,couper,scurta
1341,binden::V,lier,lega
1342,binden::V,attacher,lega
1343,stecken::V,enfoncer,pune
1344,brechen::V,rompre,rupe
1345,brechen::V,rompre,frânge
1346,klopfen::V,frapper,ciocăni
1347,hauen::V,frapper,lovi
1348,kleben::V,coller,lipi
1349,reiben::V,frotter,freca
1350,reiben::V,frotter,fricționa
1351,streichen::V,empâter,unge
1352,schleifen::V,affiler,ascuți
1353,schleifen::V,aiguiser,ascuți
1354,schneiden::V,couper,tăia
1355,schneiden::V,trancher,tăia
1356,rütteln::V,cahoter,zgâlțâi
1357,schütteln::V,secouer,scutura
1358,schwenken::V,agiter,agita
1359,schütten::V,verser,vărsa
1360,füllen::V,remplir,umple
1361,einwickeln::V,envelopper,înveli
1362,einwickeln::V,envelopper,înfășura
1363,tragen::V,porter,căra
1364,schleppen::V,traîner,târî
1365,ziehen::V,tirer,trage
1366,aufbewahren::V,garder,păstra
1367,aufbewahren::V,garder,conserva
1368,aufbewahren::V,conserver,păstra
1369,aufbewahren::V,conserver,conserva
1370,werfen::V,jeter,arunca
1371,werfen::V,lancer,arunca
1372,fangen::V,attraper,prinde
1373,packen::V,agripper,apuca
1374,verstecken::V,cacher,ascunde
1375,teilen::V,diviser,împărți
1376,schicken::V,envoyer,trimite
1377,bringen::V,apporter,aduce
1378,hinzufügen::V,ajouter,adăuga
1379,bekommen::V,obtenir,obține
1380,bekommen::V,obtenir,dobândi
1381,erhalten::V,recevoir,primi
1382,erhalten::V,recevoir,căpăta
1383,nehmen::V,prendre,lua
1384,wählen::V,choisir,opta
1385,wählen::V,choisir,alege
1386,auswählen::V,choisir,selecta
1387,auswählen::V,sélectionner,selecta
1388,bewahren::V,préserver,păstra
1389,behindern::V,gêner,stingheri
1390,verderben::V,gâter,strica
1391,verderben::V,corrompre,strica
1392,beschädigen::V,endommager,strica
1393,zerbrechen::V,casser,rupe
1394,zerbrechen::V,casser,frânge
1395,zerreißen::V,déchirer,rupe
1396,zerreißen::V,déchirer,sfâșia
1397,zerstören::V,détruire,distruge
1398,verbrennen::V,brûler,arde
1399,verbrennen::V,brûler,incendia
1400,geben::V,donner,da
1401,reichen::V,tendre,întinde
1402,schenken::V,offrir,dărui
1403,versprechen::V,promettre,făgădui
1404,wünschen::V,souhaiter,ura
1405,loben::V,louer,lăuda
1406,küssen::V,embrasser,săruta
1407,wiegen::V,bercer,legăna
1408,zudecken::V,couvrir,acoperi
1409,wecken::V,éveiller,trezi
1410,wecken::V,éveiller,deștepta
1411,wecken::V,réveiller,trezi
1412,wecken::V,réveiller,deștepta
1413,zeigen::V,montrer,arăta
1414,zeigen::V,faire voir,arăta
1415,führen::V,guider,călăuzi
1416,lehren::V,apprendre,preda
1417,lehren::V,apprendre,învăța
1418,unterrichten::V,instruire,învăța
1419,unterrichten::V,instruire,instrui
1420,aufziehen::V,élever,crește
1421,leiten::V,diriger,duce
1422,leiten::V,diriger,conduce
1423,leiten::V,conduire,duce
1424,leiten::V,conduire,conduce
1425,antreiben::V,pousser,împinge
1426,antreiben::V,pousser,încuraja
1427,lassen::V,faire,pune pe să
1428,einladen::V,inviter,invita
1429,vereinigen::V,unir,uni
1430,vereinigen::V,unir,întruni
1431,vereinigen::V,réunir,uni
1432,vereinigen::V,réunir,întruni
1433,besuchen::V,visiter,vizita
1434,besuchen::V,visiter,face o vizită
1435,besuchen::V,aller voir,vizita
1436,besuchen::V,aller voir,face o vizită
1437,treffen::V,rencontrer,întâlni
1438,sich versammeln::V,s'assembler,se aduna
1439,spielen::V,jouer,se juca
1440,singen::V,chanter,cânta
1441,tanzen::V,danser,dansa
1442,sich trennen::V,se séparer,se separa
1443,sich trennen::V,se séparer,se despărți
1444,verlassen::V,quitter,părăsi
1445,verlassen::V,quitter,abandona
1446,retten::V,sauver,salva
1447,bewachen::V,garder,păzi
1448,schützen::V,protéger,ocroti
1449,schützen::V,protéger,proteja
1450,verteidigen::V,défendre,apăra
1451,sich schlagen::V,se taper,se bate
1452,schießen::V,tirer,trage
1453,siegen::V,vaincre,birui
1454,siegen::V,vaincre,învinge
1455,ärgern::V,agacer,supăra
1456,schlagen::V,battre,lovi
1457,schlagen::V,frapper,lovi
1458,treten::V,botter,călca
1459,treten::V,donner un coup de pied à,călca
1460,stechen::V,piquer,înțepa
1461,stechen::V,piquer,împunge
1462,stoßen::V,heurter,împinge
1463,stehlen::V,voler,fura
1464,stören::V,gêner,deranja
1465,stören::V,déranger,deranja
1466,belästigen::V,molester,importuna
1467,belästigen::V,importuner,importuna
1468,verbergen::V,cacher,ascunde
1469,verbergen::V,dissimuler,ascunde
1470,täuschen::V,abuser,amăgi
1471,täuschen::V,tromper,amăgi
1472,betrügen::V,duper,înșela
1473,betrügen::V,frauder,înșela
1474,töten::V,tuer,omorî
1475,wohnen::V,habiter,sta
1476,wohnen::V,habiter,locui
1477,wohnen::V,demeurer,sta
1478,wohnen::V,demeurer,locui
1479,arbeiten::V,travailler,lucra
1480,sammeln::V,collectionner,aduna
1481,sammeln::V,collectionner,colecționa
1482,pflücken::V,cueillir,culege
1483,jagen::V,chasser,vâna
1484,fischen::V,pêcher,pescui
1485,fassen::V,capturer,prinde
1486,hüten::V,garder,paște
1487,treiben::V,mener,mână
1488,anbinden::V,attacher,lega
1489,füttern::V,faire manger,da de mâncare
1490,melken::V,traire,mulge
1491,hacken::V,fendre,toca
1492,hacken::V,fendre,sparge
1493,gießen::V,arroser,uda
1494,reifen::V,mûrir,pârgui
1495,zubereiten::V,préparer,găti
1496,kochen::V,cuire,găti
1497,backen::V,cuire,coace
1498,braten::V,rôtir,coace
1499,umrühren::V,remuer,mesteca
1500,stricken::V,tricoter,împleti
1501,nähen::V,coudre,coase
1502,färben::V,teindre,vopsi
1503,färben::V,teindre,colora
1504,reinigen::V,nettoyer,curăți
1505,waschen::V,laver,spăla
1506,abwischen::V,essuyer,șterge
1507,spülen::V,rincer,clăti
1508,fegen::V,balayer,mătura
1509,kehren::V,balayer,mătura
1510,baden::V,se baigner,se scălda
1511,sich waschen::V,se laver,se spăla
1512,ausziehen::V,ôter,și scoate
1513,ausziehen::V,enlever,și scoate
1514,anziehen::V,mettre,îmbrăca
1515,sich anziehen::V,s'habiller,se îmbrăca
1516,kämmen::V,peigner,pieptăna
1517,schmücken::V,orner,împodobi
1518,schmücken::V,décorer,împodobi
1519,sagen::V,dire,zice
1520,sagen::V,dire,spune
1521,sprechen::V,parler,vorbi
1522,reden::V,parler,vorbi
1523,reden::V,parler,discuta
1524,sich unterhalten::V,bavarder,conversa
1525,sich unterhalten::V,bavarder,sta de vorbă
1526,sich unterhalten::V,s'entretenir,conversa
1527,sich unterhalten::V,s'entretenir,sta de vorbă
1528,fragen::V,demander,întreba
1529,bitten::V,prier,ruga
1530,erzählen::V,raconter,spune
1531,erzählen::V,raconter,povesti
1532,mitteilen::V,communiquer,comunica
1533,mitteilen::V,communiquer,înștiința
1534,nennen::V,nommer,numi
1535,nennen::V,nommer,chema
1536,nennen::V,appeler,numi
1537,nennen::V,appeler,chema
1538,rufen::V,appeler,chema
1539,prahlen::V,se vanter,se făli
1540,übersetzen::V,traduire,traduce
1541,denken::V,penser,gândi
1542,glauben::V,croire,crede
1543,bemerken::V,remarquer,observa
1544,bemerken::V,apercevoir,observa
1545,erkennen::V,reconnaître,cunoaște
1546,erkennen::V,reconnaître,recunoaște
1547,begreifen::V,concevoir,pricepe
1548,begreifen::V,concevoir,înțelege
1549,verstehen::V,entendre,înțelege
1550,verstehen::V,comprendre,înțelege
1551,lernen::V,apprendre,învăța
1552,wissen::V,savoir,ști
1553,sich erinnern an::V,se souvenir de,a-și aminti de
1554,vergessen::V,oublier,uita
1555,messen::V,mesurer,măsura
1556,zählen::V,compter,număra
1557,rechnen::V,calculer,calcula
1558,lesen::V,lire,citi
1559,malen::V,peindre,picta
1560,zeichnen::V,dessiner,desena
1561,schreiben::V,écrire,scrie
1562,besitzen::V,posséder,avea
1563,besitzen::V,posséder,poseda
1564,kaufen::V,acheter,cumpăra
1565,verkaufen::V,vendre,vinde
1566,bezahlen::V,payer,plăti
1567,bezahlen::V,payer,achita
1568,zahlen::V,payer,plăti
1569,beherrschen::V,dominer,stăpâni
1570,beherrschen::V,maîtriser,stăpâni
1571,ertragen::V,tolérer,răbda
1572,ertragen::V,tolérer,suporta
1573,ertragen::V,supporter,răbda
1574,ertragen::V,supporter,suporta
