,Concept_ID,hr,ro
846,blau::A,plav,albastru
847,blau::A,modar,albastru
848,grün::A,zelen,verde
849,grau::A,siv,gri
850,grau::A,siv,cenușiu
851,bunt::A,šaren,colorat
852,billig::A,jeftin,ieftin
853,teuer::A,skup,scump
854,wertvoll::A,vrijedan,prețios
855,wertvoll::A,dragocjen,prețios
856,blind::A,slijep,orb
857,taub::A,gluh,surd
858,kräftig::A,snažan,tare
859,kräftig::A,snažan,forte
860,kräftig::A,snažan,robust
861,stark::A,jak,viguros
862,stark::A,jak,puternic
863,stark::A,snažan,viguros
864,stark::A,snažan,puternic
865,schwach::A,slab,slab
866,schwach::A,slab,debil
867,fett::A,pretio,gras
868,schlank::A,vitak,zvelt
869,hübsch::A,zgodan,drăguț
870,böse::A,zao,rău
871,böse::A,zao,răutăcios
872,böse::A,opak,rău
873,böse::A,opak,răutăcios
874,dumm::A,glup,nerod
875,dumm::A,glup,tâmpit
876,faul::A,lijen,leneș
877,fleißig::A,radin,harnic
878,fleißig::A,radin,sârguincios
879,fleißig::A,marljiv,harnic
880,fleißig::A,marljiv,sârguincios
881,geizig::A,škrt,calic
882,geizig::A,škrt,zgârcit
883,klug::A,razborit,isteț
884,klug::A,razborit,deștept
885,geschickt::A,vješt,dibaci
886,lieb::A,drag,drag
887,lieb::A,drag,iubit
888,lustig::A,veseo,vesel
889,sanft::A,blag,blând
890,sanft::A,blag,blajin
891,hungrig::A,gladan,flămând
892,krank::A,bolestan,bolnav
893,nackt::A,nag,gol
894,traurig::A,tužan,trist
895,traurig::A,tužan,mâhnit
896,traurig::A,žalostan,trist
897,traurig::A,žalostan,mâhnit
898,lebendig::A,živ,viu
899,gut::A,dobar,bun
900,schlecht::A,loš,rău
901,schlecht::A,loš,prost
902,schlecht::A,rđav,rău
903,schlecht::A,rđav,prost
904,richtig::A,tačan,drept
905,richtig::A,tačan,corect
906,richtig::A,ispravan,drept
907,richtig::A,ispravan,corect
908,schlimm::A,zao,rău
909,schlimm::A,zločest,rău
910,wahr::A,istinit,adevărat
911,alt::A,star,uzat
912,alt::A,star,vechi
913,neu::A,nov,nou
914,ehemalig::A,bivši,fost
915,ehemalig::A,bivši,anterior
916,alt[Lebewesen]::A,star,bătrîn
917,jung::A,mlad,tânăr
918,arm::A,ubog,sărac
919,arm::A,ubog,sărman
920,arm::A,siromašan,sărac
921,arm::A,siromašan,sărman
922,reich::A,bogat,avut
923,reich::A,bogat,bogat
924,bekannt::A,poznat,cunoscut
925,berühmt::A,čuven,renumit
926,berühmt::A,slavan,renumit
927,fremd::A,tuđ,străin
928,fremd::A,stran,străin
929,verschieden::A,razan,diferit
930,verschieden::A,razan,deosebit
931,verschieden::A,različan,diferit
932,verschieden::A,različan,deosebit
933,nah::A,blizak,apropiat
934,fern::A,dalek,departe
935,fern::A,daljnji,departe
936,linker::A,lijevi,stâng
937,rechter::A,desni,drept
938,anderer::A,drugi,alt
939,anderer::A,drugačiji,alt
940,erster::A,prvi,prim
941,zweiter::A,drugi,al doilea
942,dritter::A,treći,treilea
943,letzter::A,zadnji,final
944,allein::ADV,sam,singur
945,auf einmal::ADV,istodobno,dintrodată
946,zusammen::ADV,skupa,împreună
947,zusammen::ADV,zajedno,împreună
948,lange::ADV,dugo,îndelung
949,lange::ADV,dugo,mult timp
950,plötzlich::ADV,naglo,deodată
951,plötzlich::ADV,naglo,pe neașteptate
952,plötzlich::ADV,iznenada,deodată
953,plötzlich::ADV,iznenada,pe neașteptate
954,sofort::ADV,odmah,imediat
955,sofort::ADV,odmah,numaidecît
956,später::ADV,kasnije,mai apoi
957,später::ADV,kasnije,mai târziu
958,jetzt::ADV,sad,acum
959,jetzt::ADV,sada,acum
960,heute::ADV,danas,azi
961,heute::ADV,danas,astăzi
962,morgen::ADV,sutra,mâine
963,bald::ADV,skoro,curând
964,bald::ADV,doskora,curând
965,dann::ADV,zatim,apoi
966,gestern::ADV,juče,ieri
967,gestern::ADV,jučer,ieri
968,einst::ADV,negda,odată
969,einst::ADV,negda,odinioară
970,einst::ADV,nekada,odată
971,einst::ADV,nekada,odinioară
972,damals::ADV,tada,atunci
973,damals::ADV,tada,pe atunci
974,damals::ADV,onda,atunci
975,damals::ADV,onda,pe atunci
976,danach::ADV,poslije,după aceasta
977,danach::ADV,nakon toga,după aceasta
978,vorher::ADV,prije,mai întâi
979,vorher::ADV,prije,în prealabil
980,vorher::ADV,prije toga,mai întâi
981,vorher::ADV,prije toga,în prealabil
982,zuerst::ADV,prvo,întâi
983,zuerst::ADV,prvo,în primul rând
984,zuerst::ADV,najprije,întâi
985,zuerst::ADV,najprije,în primul rând
986,einmal::ADV,jednom,odată
987,einmal::ADV,jedanput,odată
988,manchmal::ADV,katkad,uneori
989,manchmal::ADV,katkad,câteodată
990,manchmal::ADV,katkada,uneori
991,manchmal::ADV,katkada,câteodată
992,oft::ADV,često,des
993,oft::ADV,često,deseori
994,immer::ADV,vazda,mereu
995,immer::ADV,vazda,întotdeauna
996,immer::ADV,uvijek,mereu
997,immer::ADV,uvijek,întotdeauna
998,niemals::ADV,nikad,niciodată
999,niemals::ADV,nikada,niciodată
1000,hier::ADV,tu,aci
1001,hier::ADV,tu,aici
1002,hier::ADV,ovdje,aci
1003,hier::ADV,ovdje,aici
1004,hierhin::ADV,amo,încoace
1005,hierhin::ADV,ovamo,încoace
1006,von hier::ADV,odavde,de aici
1007,dort::ADV,ondje,acolo
1008,dorthin::ADV,onamo,dincolo
1009,geradeaus::ADV,ravno,drept înainte
1010,vorwärts::ADV,naprijed,înainte
1011,rückwärts::ADV,natrag,îndărăt
1012,zurück::ADV,nazad,înapoi
1013,zurück::ADV,natrag,înapoi
1014,unten::ADV,dolje,jos
1015,unten::ADV,dolje,dedesubt
1016,hinab::ADV,nizbrdo,în jos
1017,hinab::ADV,nizbrdo,de vale
1018,oben::ADV,gore,sus
1019,oben::ADV,gore,deasupra
1020,hinauf::ADV,uzbrdo,în sus
1021,überall::ADV,svuda,peste tot
1022,überall::ADV,svuda,pretutindeni
1023,überall::ADV,svagdje,peste tot
1024,überall::ADV,svagdje,pretutindeni
1025,nicht::ADV,ne,nu
1026,ein wenig::ADV,malo,puțin
1027,kaum::ADV,tek,cu greu
1028,kaum::ADV,tek,cu anevoie
1029,kaum::ADV,jedva,cu greu
1030,kaum::ADV,jedva,cu anevoie
1031,sehr::ADV,jako,mult
1032,sehr::ADV,jako,foarte
1033,sehr::ADV,veoma,mult
1034,sehr::ADV,veoma,foarte
1035,so::ADV,tako,așa
1036,so::ADV,tako,atât
1037,so::ADV,ovako,așa
1038,so::ADV,ovako,atât
1039,noch::ADV,još,încă
1040,nur::ADV,samo,doar
1041,schon::ADV,već,și
1042,schon::ADV,već,deja
1043,wieder::ADV,opet,iar
1044,wieder::ADV,opet,iarăși
1045,wieder::ADV,ponovo,iar
1046,wieder::ADV,ponovo,iarăși
1047,vergebens::ADV,uzalud,în zadar
1048,vergebens::ADV,zabadava,în zadar
1049,vor::PRP,pred,înainte de
1050,vor::PRP,ispred,înainte de
1051,hinter::PRP,za,după
1052,hinter::PRP,za,în spatele
1053,hinter::PRP,iza,după
1054,hinter::PRP,iza,în spatele
1055,unter::PRP,pod,sub
1056,unter::PRP,ispod,sub
1057,durch::PRP,po,prin
1058,durch::PRP,kroz,prin
1059,neben::PRP,kraj,lângă
1060,neben::PRP,kraj,alături de
1061,neben::PRP,pored,lângă
1062,neben::PRP,pored,alături de
1063,neben::PRP,pokraj,lângă
1064,neben::PRP,pokraj,alături de
1065,zwischen::PRP,među,între
1066,zwischen::PRP,među,dintre
1067,zwischen::PRP,između,între
1068,zwischen::PRP,između,dintre
1069,wegen::PRP,radi,pentru
1070,wegen::PRP,zbog,pentru
1071,dies::PRN,ovo,acesta
1072,das::PRN,to,asta
1073,das::PRN,ono,asta
1074,alles::PRN,sve,tot
1075,ich::PRN,ja,eu
1076,du::PRN,ti,tu
1077,er::PRN,on,el
1078,er::PRN,on,dânsul
1079,wir::PRN,mi,noi
1080,ihr::PRN,vi,voi
1081,sie::PRN,oni,ei
1082,sie::PRN,oni,dânșii
1083,was::FPRN,što,ce
1084,wer::FPRN,tko,cine
1085,wo::FADV,gdje,unde
1086,wohin::FADV,kuda,încotro
1087,wohin::FADV,kamo,încotro
1088,wie::FADV,kako,cum
1089,warum::FADV,zašto,de ce
1090,warum::FADV,zašto,pentru ce
1091,wieviel::FNUM,koliko,cât
1092,eins::NUM,jedan,unu
1093,zwei::NUM,dva,doi
1094,drei::NUM,tri,trei
1095,vier::NUM,četiri,patru
1096,fünf::NUM,pet,cinci
1097,sechs::NUM,šest,șase
1098,sieben::NUM,sedam,șapte
1099,acht::NUM,osam,opt
1100,neun::NUM,devet,nouă
1101,zehn::NUM,deset,zece
1102,elf::NUM,jedanaest,unsprezece
1103,zwölf::NUM,dvanaest,douăsprezece
1104,zwanzig::NUM,dvadeset,douăzeci
1105,dreißig::NUM,trideset,treizeci
1106,vierzig::NUM,četrdeset,patruzeci
1107,fünfzig::NUM,pedeset,cincizeci
1108,sechzig::NUM,šezdeset,șaizeci
1109,siebzig::NUM,sedamdeset,șaptezeci
1110,achtzig::NUM,osamdeset,optzeci
1111,neunzig::NUM,devetdeset,nouăzeci
1112,hundert::NUM,sto,sută
1113,tausend::NUM,tisuća,mie
1114,und::CNJ,i,și
1115,und::CNJ,te,și
1116,oder::CNJ,ili,ori
1117,stehen::V,stajati,sta
1118,sitzen::V,sjediti,ședea
1119,liegen::V,ležati,zăcea
1120,liegen::V,ležati,fi culcat
1121,hängen::V,visiti,atârna
1122,werden::V,postati,deveni
1123,werden::V,postati,se face
1124,werden::V,činiti se,deveni
1125,werden::V,činiti se,se face
1126,passieren::V,desiti se,se întâmpla
1127,passieren::V,dogoditi se,se întâmpla
1128,beginnen::V,početi,începe
1129,enden::V,prestati,se sfârși
1130,enden::V,prestati,se termina
1131,enden::V,svršiti se,se sfârși
1132,enden::V,svršiti se,se termina
1133,wechseln::V,mijenjati se,se schimba
1134,aufgehen[Sonne]::V,izići,răsări
1135,untergehen[Sonne]::V,zaći,apune
1136,scheinen[Sonne]::V,sijati,străluci
1137,donnern::V,grmjeti,tuna
1138,wehen::V,duhati,bate
1139,strömen::V,strujati,curge în șiroaie
1140,fließen::V,teći,curge
1141,sich drehen::V,obrtati se,se învârti
1142,sich drehen::V,vrtjeti se,se învârti
1143,schwanken::V,teturati,se clătina
1144,schwanken::V,kolebati se,se clătina
1145,schwingen::V,njihati,vibra
1146,schwingen::V,njihati,flutura
1147,schwingen::V,titrati,vibra
1148,schwingen::V,titrati,flutura
1149,fallen::V,padati,cădea
1150,brennen::V,gorjeti,arde
1151,rauchen::V,dimiti se,fuma
1152,regnen::V,kišiti,ploua
1153,regnen::V,daždjeti,ploua
1154,gefrieren::V,smrznuti se,îngheța
1155,tauen::V,kopnjeti,se dezgheța
1156,tauen::V,kraviti se,se dezgheța
1157,schmelzen::V,topiti se,se topi
1158,trocknen::V,sušiti se,se usca
1159,sieden::V,kipjeti,fierbe
1160,sieden::V,kipjeti,clocoti
1161,sieden::V,ključati,fierbe
1162,sieden::V,ključati,clocoti
1163,faulen::V,gnjiti,se împuți
1164,verfaulen::V,sagnjiti,putrezi
1165,reißen::V,otrgnuti se,se rupe
1166,reißen::V,otrgnuti se,se sfâșia
1167,versinken::V,tonuti,se scufunda
1168,versinken::V,propasti,se scufunda
1169,vergehen::V,prolaziti,trece
1170,vergehen::V,prolaziti,se scurge
1171,erscheinen::V,pojaviti se,apărea
1172,verschwinden::V,nestati,dispărea
1173,verschwinden::V,izgubiti se,dispărea
1174,sinken::V,trgnuti,cădea
1175,sinken::V,trgnuti,coborî
1176,sinken::V,spustiti se,cădea
1177,sinken::V,spustiti se,coborî
1178,abnehmen::V,opasti,scădea
1179,abnehmen::V,opasti,descrește
1180,zunehmen::V,povećati se,spori
1181,zunehmen::V,povećati se,crește
1182,zunehmen::V,povećati se,augmenta
1183,steigen::V,uzići,urca
1184,steigen::V,nadoći,urca
1185,wachsen::V,rasti,crește
1186,glänzen::V,blistati,luci
1187,glänzen::V,blistati,străluci
1188,glänzen::V,sjati se,luci
1189,glänzen::V,sjati se,străluci
1190,funkeln::V,svjetlucati,scânteia
1191,lärmen::V,bučati,face larmă
1192,lärmen::V,galamiti,face larmă
1193,läuten::V,zvoniti,suna
1194,klingeln::V,zvoniti,suna
1195,klirren::V,zvečati,zăngăni
1196,brausen::V,hujati,vui
1197,rauschen::V,šumiti,vâjâi
1198,rauschen::V,šuškati,vâjâi
1199,klingen::V,zvučati,suna
1200,bellen::V,lajati,lătra
1201,heulen::V,zavijati,urla
1202,blasen::V,puhati,sufla
1203,pfeifen::V,fućkati,fluiera
1204,schreien::V,vikati,țipa
1205,schreien::V,kričati,țipa
1206,stöhnen::V,stenjati,geme
1207,zittern::V,drhtati,tremura
1208,zittern::V,trepetati,tremura
1209,leben::V,živjeti,trăi
1210,geboren werden::V,roditi se,se naște
1211,atmen::V,disati,respira
1212,trinken::V,piti,bea
1213,essen::V,jesti,mânca
1214,schlucken::V,gutati,înghiți
1215,müde werden::V,umoriti se,se obosi
1216,einschlafen::V,usnuti,adormi
1217,einschlafen::V,zaspati,adormi
1218,schlafen::V,spati,dormi
1219,aufwachen::V,probuditi se,se deștepta
1220,aufstehen::V,ustati,fi se scula
1221,sich erholen::V,odmoriti se,se relaxa
1222,sich erholen::V,odmoriti se,se destinde
1223,krank werden::V,oboljeti se,se îmbolnăvi
1224,krank werden::V,razboljeti se,se îmbolnăvi
1225,krank sein::V,bolovati,zăcea
1226,krank sein::V,bolovati,fi bolnav
1227,schmerzen::V,boljeti,durea
1228,husten::V,kašljati,tuși
1229,genesen::V,ozdraviti,se însănătoși
1230,genesen::V,oporaviti se,se însănătoși
1231,sterben::V,umrijeti,muri
1232,umkommen::V,skapati,pieri
1233,sich bewegen::V,gibati se,se mișca
1234,sich bewegen::V,kretati se,se mișca
1235,sich rühren::V,maknuti se,se mișca
1236,sich erheben::V,dići se,se ridica
1237,sich setzen::V,sjesti,lua loc
1238,sich setzen::V,sjesti,se așeza
1239,hinfallen::V,pasti,cădea jos
1240,laufen::V,hodati,merge
1241,laufen::V,hodati,merge pe jos
1242,schreiten::V,stupati,păși
1243,spazierengehen::V,šetati se,se plimba
1244,eilen::V,hitati,fi se grăbi
1245,sich beeilen::V,požuriti se,se grăbi
1246,sausen::V,juriti,țâșni
1247,rennen::V,trčati,fugi
1248,rennen::V,trčati,alerga
1249,springen::V,skakati,sări
1250,klettern::V,popeti se,urca
1251,klettern::V,popeti se,se cățăra
1252,klettern::V,penjati se,urca
1253,klettern::V,penjati se,se cățăra
1254,schaukeln::V,ljuljati se,legăna
1255,kriechen::V,puzati,se târî
1256,kriechen::V,gmizati,se târî
1257,schwimmen::V,plivati,înota
1258,tauchen::V,roniti,se scufunda
1259,tauchen::V,gnjuriti,se scufunda
1260,rudern::V,veslati,vâsli
1261,rudern::V,veslati,lopăta
1262,fahren::V,voziti se,merge
1263,fliegen::V,letjeti,zbura
1264,fliegen::V,lijetati,zbura
1265,gehen::V,ići,merge
1266,weggehen::V,otići,se duce
1267,abfahren::V,krenuti,pleca
1268,abfahren::V,otputovati,pleca
1269,anhalten::V,stati,se opri
1270,anhalten::V,zaustaviti,se opri
1271,hineingehen::V,ulaziti,intra
1272,eintreten::V,ući,intra
1273,kommen::V,doći,veni
1274,ankommen::V,stići,sosi
1275,ankommen::V,stići,ajunge
1276,zurückkommen::V,vratiti se,se întoarce
1277,zurückkommen::V,povratiti se,se întoarce
1278,bleiben::V,ostati,rămâne
1279,warten::V,čekati,aștepta
1280,erwarten::V,očekivati,aștepta
1281,suchen::V,tražiti,căuta
1282,finden::V,naći,găsi
1283,versuchen::V,pokušati,încerca
1284,vorbereiten::V,spremiti,pregăti
1285,vorbereiten::V,pripremiti,pregăti
1286,lieben::V,voljeti,iubi
1287,mögen::V,voljeti,plăcea a
1288,lachen::V,smijati se,râde
1289,rühren::V,taknuti,mișca
1290,rühren::V,taknuti,înduioșa
1291,weinen::V,plakati,plânge
1292,schimpfen::V,psovati,înjura
1293,sich ärgern::V,ljutiti se,se supăra
1294,sich fürchten::V,bojati se,se teme
1295,sich fürchten::V,bojati se,fi teamă a
1296,fürchten::V,bojati se,se teme de
1297,fliehen::V,pobjeći,fugi
1298,flüchten::V,utjeći,evada
1299,sehen::V,vidjeti,vedea
1300,anschauen::V,ogledati,privi
1301,ansehen::V,gledati,privi
1302,hören::V,čuti,auzi
1303,zuhören::V,slušati,asculta
1304,probieren::V,probati,gusta
1305,riechen::V,osjećati miris,mirosi
1306,fühlen::V,osjećati,simți
1307,fühlen::V,osjećati,resimți
1308,scheinen::V,činiti se,părea
1309,zu sehen sein::V,biti vidljiv,se vedea
1310,vernehmen::V,saznati,auzi
1311,frieren::V,zima je,fi frig
1312,tun::V,raditi,face
1313,können::V,moći,ști
1314,können::V,moći,putea
1315,wollen::V,htjeti,dori
1316,anfangen::V,početi,începe
1317,beenden::V,svršiti,sfârși
1318,beenden::V,svršiti,termina
1319,beenden::V,dovršiti,sfârși
1320,beenden::V,dovršiti,termina
1321,aufhören::V,prestati,înceta
1322,gelingen::V,uspjeti,reuși
1323,gelingen::V,uspjeti,izbuti
1324,geraten::V,desiti se,reuși
1325,öffnen::V,otvoriti,deschide
1326,schließen::V,zatvoriti,închide
1327,stellen::V,metnuti,pune
1328,stellen::V,metnuti,așeza
1329,stellen::V,postaviti,pune
1330,stellen::V,postaviti,așeza
1331,setzen::V,posaditi,pune
1332,setzen::V,posaditi,așeza
1333,legen::V,polagati,pune
1334,berühren::V,doticati,atinge
1335,berühren::V,dodirivati,atinge
1336,verbinden::V,spojiti,lega
1337,verbinden::V,zavezati,lega
1338,bedecken::V,pokriti,acoperi
1339,aufhängen::V,objesiti,atârna
1340,aufhängen::V,objesiti,spânzura
1341,anzünden::V,upaliti,aprinde
1342,anzünden::V,zapaliti,aprinde
1343,aufheben::V,podići,ridica
1344,aufheben::V,podići,lua de jos
1345,aufheben::V,podignuti,ridica
1346,aufheben::V,podignuti,lua de jos
1347,zurücklassen::V,ostaviti,lăsa
1348,zurücklassen::V,ostaviti,lăsa în urmă
1349,zurücklassen::V,pustiti natrag,lăsa
1350,zurücklassen::V,pustiti natrag,lăsa în urmă
1351,verlieren::V,izgubiti,pierde
1352,fallen lassen::V,ispustiti,scăpa
1353,fallen lassen::V,ispustiti,arunca
1354,machen::V,uraditi,face
1355,machen::V,načiniti,face
1356,machen::V,napraviti,face
1357,herstellen::V,proizvesti,fabrica
1358,herstellen::V,proizvesti,confecționa
1359,bauen::V,graditi,clădi
1360,bauen::V,graditi,construi
1361,reparieren::V,popraviti,repara
1362,verbessern::V,poboljšati,ameliora
1363,verbessern::V,poboljšati,îmbunătăți
1364,ändern::V,promijeniti,schimba
1365,ändern::V,promijeniti,modifica
1366,graben::V,kopati,săpa
1367,graben::V,kopkati,săpa
1368,beugen::V,saviti,curba
1369,biegen::V,saviti,îndoi
1370,biegen::V,saviti,încovoia
1371,biegen::V,sagnuti,îndoi
1372,biegen::V,sagnuti,încovoia
1373,drehen::V,vrtjeti,învârti
1374,wenden::V,obrnuti,întoarce
1375,umdrehen::V,okrenuti,învârti
1376,umdrehen::V,okrenuti,întoarce
1377,umdrehen::V,prevŕnuti,învârti
1378,umdrehen::V,prevŕnuti,întoarce
1379,heben::V,dizati,ridica
1380,hochheben::V,dignuti,ridica
1381,ergreifen::V,uhvatiti,lua
1382,ergreifen::V,uhvatiti,apuca
1383,ergreifen::V,prihvatiti,lua
1384,ergreifen::V,prihvatiti,apuca
1385,halten::V,držati,ține
1386,drücken::V,pritiskivati,apăsa
1387,drücken::V,pritiskivati,strânge
1388,schieben::V,gurati,împinge
1389,kratzen::V,česati,zgâria
1390,kratzen::V,grepsti,zgâria
1391,lecken::V,lizati,linge
1392,beißen::V,ujesti,mușca
1393,beißen::V,gristi,mușca
1394,abreißen::V,otkinuti,rupe
1395,abreißen::V,otkinuti,smulge
1396,abschneiden::V,odrezati,scurta
1397,binden::V,vezati,lega
1398,stecken::V,turiti,pune
1399,brechen::V,slomiti,rupe
1400,brechen::V,slomiti,frânge
1401,klopfen::V,lupati,ciocăni
1402,klopfen::V,kucati,ciocăni
1403,hauen::V,tući,lovi
1404,hauen::V,udarati,lovi
1405,kleben::V,lijepiti,lipi
1406,reiben::V,trti,freca
1407,reiben::V,trti,fricționa
1408,streichen::V,namazati,unge
1409,schleifen::V,brusiti,ascuți
1410,schneiden::V,rezati,tăia
1411,rütteln::V,drmati,zgâlțâi
1412,schütteln::V,tresti,scutura
1413,schwenken::V,mahati,agita
1414,schütten::V,sipati,vărsa
1415,schütten::V,lijevati,vărsa
1416,füllen::V,napuniti,umple
1417,einwickeln::V,umotati,înveli
1418,einwickeln::V,umotati,înfășura
1419,einwickeln::V,zamotati,înveli
1420,einwickeln::V,zamotati,înfășura
1421,tragen::V,nositi,căra
1422,schleppen::V,tegliti,târî
1423,ziehen::V,vući,trage
1424,aufbewahren::V,čuvati,păstra
1425,aufbewahren::V,čuvati,conserva
1426,werfen::V,bacati,arunca
1427,fangen::V,loviti,prinde
1428,fangen::V,hvatati,prinde
1429,packen::V,ščepati,apuca
1430,packen::V,zgrabiti,apuca
1431,verstecken::V,sakriti,ascunde
1432,teilen::V,podijeliti,împărți
1433,schicken::V,slati,trimite
1434,bringen::V,donijeti,aduce
1435,hinzufügen::V,dodati,adăuga
1436,hinzufügen::V,pridati,adăuga
1437,bekommen::V,dobiti,obține
1438,bekommen::V,dobiti,dobândi
1439,erhalten::V,primiti,primi
1440,erhalten::V,primiti,căpăta
1441,nehmen::V,uzeti,lua
1442,wählen::V,izabrati,opta
1443,wählen::V,izabrati,alege
1444,auswählen::V,odabrati,selecta
1445,bewahren::V,sačuvati,păstra
1446,behindern::V,smetati,stingheri
1447,verderben::V,pokvariti,strica
1448,beschädigen::V,oštetiti,strica
1449,zerbrechen::V,razbiti,rupe
1450,zerbrechen::V,razbiti,frânge
1451,zerbrechen::V,prelomiti,rupe
1452,zerbrechen::V,prelomiti,frânge
1453,zerreißen::V,poderati,rupe
1454,zerreißen::V,poderati,sfâșia
1455,zerreißen::V,rastrgnuti,rupe
1456,zerreißen::V,rastrgnuti,sfâșia
1457,zerstören::V,razoriti,distruge
1458,zerstören::V,razrušiti,distruge
1459,verbrennen::V,spaliti,arde
1460,verbrennen::V,spaliti,incendia
1461,verbrennen::V,sagorjeti,arde
1462,verbrennen::V,sagorjeti,incendia
1463,geben::V,dati,da
1464,reichen::V,pružiti,întinde
1465,schenken::V,darivati,dărui
1466,versprechen::V,obećati,făgădui
1467,wünschen::V,željeti,ura
1468,loben::V,hvaliti,lăuda
1469,küssen::V,ljubiti,săruta
1470,wiegen::V,njihati,legăna
1471,wiegen::V,ljuljati,legăna
1472,zudecken::V,pokriti,acoperi
1473,wecken::V,probuditi,trezi
1474,wecken::V,probuditi,deștepta
1475,zeigen::V,pokazati,arăta
1476,führen::V,voditi,călăuzi
1477,lehren::V,učiti,preda
1478,lehren::V,učiti,învăța
1479,unterrichten::V,poučiti,învăța
1480,unterrichten::V,poučiti,instrui
1481,aufziehen::V,uzgajati,crește
1482,leiten::V,upravljati,duce
1483,leiten::V,upravljati,conduce
1484,antreiben::V,natjeravati,împinge
1485,antreiben::V,natjeravati,încuraja
1486,lassen::V,dati,pune pe să
1487,einladen::V,pozvati,invita
1488,vereinigen::V,ujediniti,uni
1489,vereinigen::V,ujediniti,întruni
1490,besuchen::V,posjetiti,vizita
1491,besuchen::V,posjetiti,face o vizită
1492,treffen::V,sresti,întâlni
1493,sich versammeln::V,okupiti se,se aduna
1494,spielen::V,igrati se,se juca
1495,singen::V,pjevati,cânta
1496,tanzen::V,plesati,dansa
1497,sich trennen::V,razići se,se separa
1498,sich trennen::V,razići se,se despărți
1499,verlassen::V,ostaviti,părăsi
1500,verlassen::V,ostaviti,abandona
1501,verlassen::V,napustiti,părăsi
1502,verlassen::V,napustiti,abandona
1503,retten::V,spasiti,salva
1504,bewachen::V,čuvati,păzi
1505,bewachen::V,stražariti,păzi
1506,schützen::V,čuvati,ocroti
1507,schützen::V,čuvati,proteja
1508,verteidigen::V,obraniti,apăra
1509,sich schlagen::V,biti se,se bate
1510,sich schlagen::V,udariti se,se bate
1511,schießen::V,pucati,trage
1512,schießen::V,strijeljati,trage
1513,siegen::V,pobijediti,birui
1514,siegen::V,pobijediti,învinge
1515,ärgern::V,ljutiti,supăra
1516,schlagen::V,biti,lovi
1517,schlagen::V,udariti,lovi
1518,treten::V,šutnuti,călca
1519,stechen::V,ubosti,înțepa
1520,stechen::V,ubosti,împunge
1521,stoßen::V,gurnuti,împinge
1522,stehlen::V,ukrasti,fura
1523,stören::V,smetati,deranja
1524,belästigen::V,smetati,importuna
1525,belästigen::V,dosaditi,importuna
1526,verbergen::V,skriti,ascunde
1527,täuschen::V,obmanuti,amăgi
1528,betrügen::V,prevarati,înșela
1529,töten::V,ubiti,omorî
1530,wohnen::V,stanovati,sta
1531,wohnen::V,stanovati,locui
1532,arbeiten::V,raditi,lucra
1533,sammeln::V,sabrati,aduna
1534,sammeln::V,sabrati,colecționa
1535,pflücken::V,ubrati,culege
1536,jagen::V,loviti,vâna
1537,fischen::V,ribati,pescui
1538,fischen::V,loviti ribu,pescui
1539,fassen::V,uloviti,prinde
1540,hüten::V,pasti,paște
1541,treiben::V,goniti,mână
1542,anbinden::V,privezati,lega
1543,füttern::V,hraniti,da de mâncare
1544,melken::V,musti,mulge
1545,hacken::V,sjeckati,toca
1546,hacken::V,sjeckati,sparge
1547,gießen::V,politi,uda
1548,reifen::V,sazreti,pârgui
1549,zubereiten::V,prigotoviti,găti
1550,kochen::V,kuhati,găti
1551,backen::V,peći,coace
1552,braten::V,peći,coace
1553,braten::V,pržiti,coace
1554,umrühren::V,promiješati,mesteca
1555,stricken::V,plesti,împleti
1556,nähen::V,šiti,coase
1557,färben::V,obojiti,vopsi
1558,färben::V,obojiti,colora
1559,reinigen::V,očistiti,curăți
1560,reinigen::V,počistiti,curăți
1561,waschen::V,prati,spăla
1562,abwischen::V,otrti,șterge
1563,spülen::V,isprati,clăti
1564,spülen::V,oplakati,clăti
1565,fegen::V,mesti,mătura
1566,fegen::V,pomesti,mătura
1567,kehren::V,mesti,mătura
1568,baden::V,kupati se,se scălda
1569,sich waschen::V,umiti se,se spăla
1570,sich waschen::V,prati se,se spăla
1571,ausziehen::V,svući,și scoate
1572,anziehen::V,obući,îmbrăca
1573,sich anziehen::V,obući se,se îmbrăca
1574,kämmen::V,češljati,pieptăna
1575,schmücken::V,uresiti,împodobi
1576,schmücken::V,nakititi,împodobi
1577,sagen::V,reći,zice
1578,sagen::V,reći,spune
1579,sagen::V,kazati,zice
1580,sagen::V,kazati,spune
1581,sprechen::V,govoriti,vorbi
1582,reden::V,govoriti,vorbi
1583,reden::V,govoriti,discuta
1584,reden::V,besjediti,vorbi
1585,reden::V,besjediti,discuta
1586,sich unterhalten::V,razgovarati se,conversa
1587,sich unterhalten::V,razgovarati se,sta de vorbă
1588,fragen::V,pitati,întreba
1589,bitten::V,moliti,ruga
1590,erzählen::V,ispričati,spune
1591,erzählen::V,ispričati,povesti
1592,erzählen::V,pripovjediti,spune
1593,erzählen::V,pripovjediti,povesti
1594,mitteilen::V,saopćiti,comunica
1595,mitteilen::V,saopćiti,înștiința
1596,nennen::V,nazvati,numi
1597,nennen::V,nazvati,chema
1598,rufen::V,zvati,chema
1599,rufen::V,dozvati,chema
1600,prahlen::V,hvalisati se,se făli
1601,übersetzen::V,prevesti,traduce
1602,denken::V,misliti,gândi
1603,glauben::V,vjerovati,crede
1604,bemerken::V,zapaziti,observa
