,Concept_ID,cv,hr
1447,anbinden::V,кӑкар,privezati
1448,füttern::V,ҫитер,hraniti
1449,melken::V,су,musti
1450,hacken::V,вакла,sjeckati
1451,gießen::V,шӑвар,politi
1452,reifen::V,пиҫ,sazreti
1453,zubereiten::V,пӗҫер,prigotoviti
1454,kochen::V,пӗҫер,kuhati
1455,backen::V,пӗҫер,peći
1456,braten::V,ӑшала,peći
1457,braten::V,ӑшала,pržiti
1458,umrühren::V,хутӑштар,promiješati
1459,stricken::V,ҫых,plesti
1460,nähen::V,ҫӗле,šiti
1461,färben::V,пӗвет,obojiti
1462,reinigen::V,тасат,očistiti
1463,reinigen::V,тасат,počistiti
1464,waschen::V,ҫу,prati
1465,abwischen::V,шӑл,otrti
1466,spülen::V,чӳхе,isprati
1467,spülen::V,чӳхе,oplakati
1468,fegen::V,шӑл,mesti
1469,fegen::V,шӑл,pomesti
1470,kehren::V,шӑл,mesti
1471,baden::V,шыва кӗр,kupati se
1472,sich waschen::V,ҫӑвӑн,umiti se
1473,sich waschen::V,ҫӑвӑн,prati se
1474,ausziehen::V,салан,svući
1475,anziehen::V,тӑхӑн,obući
1476,sich anziehen::V,тӑхӑн,obući se
1477,kämmen::V,тура,češljati
1478,schmücken::V,илемлет,uresiti
1479,schmücken::V,илемлет,nakititi
1480,sagen::V,те,reći
1481,sagen::V,те,kazati
1482,sprechen::V,кала,govoriti
1483,reden::V,сӑмахла,govoriti
1484,reden::V,сӑмахла,besjediti
1485,reden::V,калаҫ,govoriti
1486,reden::V,калаҫ,besjediti
1487,sich unterhalten::V,пупле,razgovarati se
1488,fragen::V,ыйт,pitati
1489,bitten::V,ыйт,moliti
1490,erzählen::V,каласа пар,ispričati
1491,erzählen::V,каласа пар,pripovjediti
1492,mitteilen::V,пӗлтер,saopćiti
1493,mitteilen::V,хыпарла,saopćiti
1494,nennen::V,те,nazvati
1495,nennen::V,чӗн,nazvati
1496,rufen::V,чӗн,zvati
1497,rufen::V,чӗн,dozvati
1498,prahlen::V,мухтан,hvalisati se
1499,prahlen::V,вӗҫкӗнлен,hvalisati se
1500,übersetzen::V,куҫар,prevesti
1501,denken::V,шухӑшла,misliti
1502,glauben::V,ӗнен,vjerovati
1503,bemerken::V,асӑрха,zapaziti
1504,bemerken::V,асӑрха,primijetiti
1505,erkennen::V,палла,prepoznati
1506,begreifen::V,ӑнлан,pojmiti
1507,begreifen::V,ӑнлан,shvatiti
1508,verstehen::V,пӗл,razabrati
1509,lernen::V,вӗрен,učiti se
1510,wissen::V,пӗл,znati
1511,wissen::V,ӑнкар,znati
1512,sich erinnern an::V,аса ил,sjetiti se
1513,vergessen::V,ман,zaboraviti
1514,vergessen::V,манса кай,zaboraviti
1515,messen::V,виҫ,mjeriti
1516,zählen::V,шутла,brojiti
1517,rechnen::V,шутла,računati
1518,lesen::V,вула,čitati
1519,malen::V,ӳкер,slikati
1520,zeichnen::V,ӳкер,crtati
1521,schreiben::V,ҫыр,pisati
1522,besitzen::V,тыт,imati
1523,besitzen::V,тыт,posjedovati
1524,kaufen::V,ил,kupiti
1525,kaufen::V,туян,kupiti
1526,verkaufen::V,сут,prodati
1527,verkaufen::V,сут,raspačati
1528,bezahlen::V,тӳле,platiti
1529,zahlen::V,тӳле,plaćati
1530,beherrschen::V,тыт,vladati
1531,beherrschen::V,тыт,gospodariti
1532,ertragen::V,тӳс,trpjeti
1533,ertragen::V,тӳс,podnijeti
1534,Bauch::N,,trbuh
