,Concept_ID,bg,lez
819,vergebens::ADV,напразно,нагьакьа
820,vor::PRP,пред,вилик
821,hinter::PRP,зад,кьулухъ
822,unter::PRP,под,кӏаник
823,durch::PRP,през,арадай
824,durch::PRP,през,-кай хкатна
825,neben::PRP,до,патав
826,neben::PRP,до,мукьув
827,neben::PRP,при,патав
828,neben::PRP,при,мукьув
829,zwischen::PRP,между,ара
830,zwischen::PRP,между,арада
831,zwischen::PRP,помежду,ара
832,zwischen::PRP,помежду,арада
833,wegen::PRP,заради,гъиляй
834,dies::PRN,този,и
835,dies::PRN,този,им
836,das::PRN,туй,а
837,das::PRN,туй,ам
838,das::PRN,това,а
839,das::PRN,това,ам
840,alles::PRN,всичко,вири
841,alles::PRN,всичко,михьиз
842,ich::PRN,аз,за
843,ich::PRN,аз,зун
844,du::PRN,ти,вун
845,er::PRN,той,ам
846,er::PRN,той,гьа
847,wir::PRN,ние,чун
848,ihr::PRN,вие,куьн
849,sie::PRN,те,абур
850,was::FPRN,що,вуч
851,was::FPRN,какво,вуч
852,wer::FPRN,кой,вуж
853,wo::FADV,къде,гьина
854,wohin::FADV,накъде,гьиниз
855,wohin::FADV,накъдето,гьиниз
856,wie::FADV,как,гьикӏ
857,warum::FADV,защо,вучиз
858,wieviel::FNUM,колко,шумуд
859,eins::NUM,един,са
860,zwei::NUM,два,кьвед
861,drei::NUM,три,пуд
862,vier::NUM,четири,кьуд
863,fünf::NUM,пет,вад
864,sechs::NUM,шест,ругуд
865,sieben::NUM,седем,ирид
866,acht::NUM,осем,муьжуьд
867,neun::NUM,девет,кӏуьд
868,zehn::NUM,десет,цӏуд
869,elf::NUM,единайсет,цӏусад
870,elf::NUM,единадесет,цӏусад
871,zwölf::NUM,дванайсет,цӏикьвед
872,zwölf::NUM,дванадесет,цӏикьвед
873,zwanzig::NUM,двайсет,къад
874,zwanzig::NUM,двадесет,къад
875,dreißig::NUM,тридесет,къанницӏуд
876,vierzig::NUM,четиридесет,яхцӏур
877,fünfzig::NUM,петдесет,яхцӏурни цӏуд
878,sechzig::NUM,шестдесет,пудкъад
879,siebzig::NUM,седемдесет,пудкъанни цӏуд
880,achtzig::NUM,осемдесет,кьудкъад
881,neunzig::NUM,деветдесет,кьудкъанни цӏуд
882,hundert::NUM,сто,виш
883,tausend::NUM,хиляда,агъзур
884,und::CNJ,а,ва
885,und::CNJ,та,ва
886,oder::CNJ,или,я
887,stehen::V,стоя,акъвазун
888,sitzen::V,седя,ацукьун
889,liegen::V,лежа,къаткун
890,hängen::V,вися,куьрс хьун
891,werden::V,бъда,хьун
892,werden::V,стана,хьун
893,passieren::V,случа се,хьун
894,beginnen::V,започна,башламиш хьун
895,enden::V,свърша,куьтягь хьун
896,wechseln::V,променям,дегиш хьун
897,aufgehen[Sonne]::V,изгрея,экъечӏун
898,untergehen[Sonne]::V,заляза,акӏун
899,scheinen[Sonne]::V,грея,ишигь гун
900,scheinen[Sonne]::V,светя,ишигь гун
901,donnern::V,гърмя,къукърумар авун
902,wehen::V,вея,
903,wehen::V,духам,
904,strömen::V,тека,авахьун
905,strömen::V,лея се,авахьун
906,fließen::V,тека,авахьун
907,sich drehen::V,въртя се,элкъуьн
908,schwanken::V,клатя се,юзун
909,schwingen::V,трептя,галтад хьун
910,fallen::V,падам,аватун
911,brennen::V,горя,кун
912,brennen::V,горя,ккун
913,rauchen::V,димя,
914,regnen::V,вали дъжд,къун
915,gefrieren::V,замръзна,муркӏади кьун
916,tauen::V,топя се,цӏурун
917,schmelzen::V,разтопя се,цӏурун
918,trocknen::V,съхна,кьурун
919,sieden::V,вря,ругун
920,sieden::V,кипя,ругун
921,faulen::V,гния,кутӏун
922,verfaulen::V,изгния,чуьруьтмиш хьун
923,verfaulen::V,изгния,кутӏун
924,reißen::V,напукам се,атӏун
925,reißen::V,напукам се,къазунун
926,versinken::V,потъна,батмиш хьун
927,vergehen::V,минавам,алатун
928,erscheinen::V,явя се,майдандиз акъатун
929,verschwinden::V,изчезна,квахьун
930,sinken::V,падна,элекьун
931,abnehmen::V,отслабна,тӏимил хьун
932,abnehmen::V,отслабна,гъвечӏи хьун
933,zunehmen::V,нарасна,артух хьун
934,steigen::V,увелича се,хкаж хьун
935,steigen::V,покачвам се,хкаж хьун
936,wachsen::V,раста,экъечӏун
937,glänzen::V,лъщя,цӏарцӏар гун
938,glänzen::V,блестя,цӏарцӏар гун
939,funkeln::V,искря,нур гун
940,lärmen::V,шумя,ван авун
941,läuten::V,звъня,зенг ягъун
942,klingeln::V,звъня,зенг ягъун
943,klirren::V,звънтя,зигринг авун
944,klirren::V,дрънкам,зигринг авун
945,brausen::V,буча,къати хьун
946,rauschen::V,шумя,вишриш авун
947,klingen::V,звуча,ван авун
948,bellen::V,лая,элуькьун
949,heulen::V,вия,къув ягъун
950,heulen::V,рева,къув ягъун
951,blasen::V,духна,уф гун
952,pfeifen::V,свиря,уьфт ягъун
953,schreien::V,крещя,гьараюн
954,stöhnen::V,стена,суза авун
955,stöhnen::V,пъшкам,суза авун
956,zittern::V,треперя,зурзун
957,leben::V,живея,яшамиш хьун
958,geboren werden::V,родя се,хьун
959,atmen::V,дишам,нефес чӏугун
960,trinken::V,пия,хъун
961,essen::V,ям,тӏуьн
962,schlucken::V,гълтам,туькьуьнун
963,müde werden::V,уморя се,галатун
964,müde werden::V,уморя се,юргъун хьун
965,einschlafen::V,заспя,ксун
966,schlafen::V,спя,ксун
967,aufwachen::V,събудя се,ахварай аватун
968,aufstehen::V,стана,къарагъун
969,sich erholen::V,отдъхвам си,ял ягъун
970,krank werden::V,заболея,кефсуз хьун
971,krank sein::V,боледувам,тӏа хьун
972,schmerzen::V,боля,тӏа хьун
973,husten::V,кашлям,уьгьуь ягъун
974,genesen::V,оздравея,сагъ хъхьун
975,sterben::V,умра,кьин
976,umkommen::V,загина,терг хьун
977,sich bewegen::V,движа се,юзун
978,sich bewegen::V,мърдам се,юзун
979,sich rühren::V,движа се,юзун
980,sich erheben::V,стана,къарагъун
981,sich setzen::V,седна,ацукьун
982,hinfallen::V,падна,алукьун
983,laufen::V,ходя,къекъуьн
984,schreiten::V,крача,ккамар къачун
985,spazierengehen::V,разхождам се,сейр авун
986,eilen::V,бързам,тади авун
987,sich beeilen::V,побързам,гьерекатун
988,sausen::V,тичам,чкурун
989,rennen::V,бягам,катун
990,rennen::V,бягам,зверун
991,springen::V,скачам,хкадарун
992,klettern::V,катеря се,акьахун
993,schaukeln::V,люлея се,
994,kriechen::V,лазя,капаралди фин
995,kriechen::V,пълзя,капаралди фин
996,schwimmen::V,плувам,сирнав авун
997,tauchen::V,гмуркам се,кьилихъди циз вегьин
998,rudern::V,греба,кьусуйралди лодка гьалун
999,rudern::V,греба,цуьруьгъуьлдалди кӏватӏун
1000,fahren::V,пътувам,фин
1001,fliegen::V,летя,лув гун
1002,fliegen::V,летя,цавай фин
1003,fliegen::V,хвърча,лув гун
1004,fliegen::V,хвърча,цавай фин
1005,gehen::V,ида,фин
1006,gehen::V,вървя,фин
1007,weggehen::V,отида си,хъфин
1008,abfahren::V,отпътувам,фин
1009,abfahren::V,отпътувам,рекье гьатун
1010,anhalten::V,спра се,акъвазун
1011,hineingehen::V,влизам,гьахьун
1012,eintreten::V,вляза,гьахьун
1013,kommen::V,ида,атун
1014,kommen::V,дойда,атун
1015,ankommen::V,пристигна,атун
1016,zurückkommen::V,върна се,хтун
1017,bleiben::V,остана,амукьун
1018,warten::V,чакам,гуьзлемишун
1019,erwarten::V,очаквам,вил алаз акъвазун
1020,suchen::V,търся,къекъуьн
1021,finden::V,намеря,жугъун
1022,versuchen::V,опитам,алахъун
1023,vorbereiten::V,подготвя,гьазурун
1024,lieben::V,любя,кӏан хьун
1025,mögen::V,обичам,рикӏ ацукьун
1026,lachen::V,смея се,хъуьруьн
1027,rühren::V,трогна,
1028,weinen::V,плача,шехьун
1029,schimpfen::V,ругая,сеперар гун
1030,schimpfen::V,ругая,экъуьгъунар авун
1031,schimpfen::V,псувам,сеперар гун
1032,schimpfen::V,псувам,экъуьгъунар авун
1033,sich ärgern::V,ядосам се,хъел акатун
1034,sich fürchten::V,боя се,кичӏе хьун
1035,sich fürchten::V,страхувам се,кичӏе хьун
1036,fürchten::V,боя се от,къурхутмиш хьун
1037,fürchten::V,страхувам се от,къурхутмиш хьун
1038,fliehen::V,бягам,катун
1039,flüchten::V,бягам,катун
1040,flüchten::V,избягам,катун
1041,sehen::V,видя,акун
1042,anschauen::V,гледам,вил вегьин
1043,ansehen::V,поглеждам,килигун
1044,hören::V,чувам,ван хьун
1045,zuhören::V,слушам,яб гун
1046,probieren::V,опитам,дад акун
1047,riechen::V,подуша,ни чӏугун
1048,fühlen::V,усещам,гьисс авун
1049,fühlen::V,чувствувам,гьисс авун
1050,scheinen::V,изглеждам,
1051,zu sehen sein::V,виждам се,
1052,vernehmen::V,доловя,
1053,frieren::V,мръзна,кьун
1054,frieren::V,мръзна,мекьи хьун
1055,tun::V,правя,авун
1056,können::V,мога,хьун
1057,können::V,мога,акъакьун
1058,wollen::V,ща,кӏан хьун
1059,wollen::V,искам,кӏан хьун
1060,anfangen::V,започна,башламишун
1061,beenden::V,свърша,куьтягьун
1062,beenden::V,завърша,куьтягьун
1063,aufhören::V,престана,акъвазун
1064,gelingen::V,успея,арадал атун
1065,gelingen::V,сполуча,арадал атун
1066,geraten::V,удам се,акъатун
1067,öffnen::V,отворя,ахъаюн
1068,schließen::V,затворя,акьалун
1069,stellen::V,поставя,эцигун
1070,setzen::V,туря,ацукьарун
1071,legen::V,сложа,эцигун
1072,legen::V,слагам,эцигун
1073,berühren::V,докосна,хкӏурун
1074,verbinden::V,свържа,гилигун
1075,bedecken::V,покрия,кӏевун
1076,aufhängen::V,закача,куьрсарун
1077,anzünden::V,запаля,куькӏуьрун
1078,aufheben::V,вдигна,хкажун
1079,aufheben::V,повдигна,хкажун
1080,zurücklassen::V,оставя,тун
1081,verlieren::V,загубя,квадарун
1082,fallen lassen::V,изпусна,авадрун
1083,machen::V,направя,авун
1084,machen::V,направя,кар авун
1085,herstellen::V,произведа,расун
1086,bauen::V,строя,туькӏуьрун
1087,reparieren::V,поправя,расун
1088,verbessern::V,подобря,хъсанрун
1089,ändern::V,променя,табдил авун
1090,graben::V,копая,эгъуьнун
1091,beugen::V,прегъна,акӏажарун
1092,beugen::V,прегъна,кангур авун
1093,biegen::V,прегъна,патахъарун
1094,drehen::V,въртя,алчударун
1095,wenden::V,обърна,
1096,umdrehen::V,обърна,элкъуьрун
1097,heben::V,вдигам,хкажун
1098,hochheben::V,издигна,хкажун
1099,ergreifen::V,хвана,агалчна кьун
1100,ergreifen::V,обхвана,агалчна кьун
1101,halten::V,държа,кьун
1102,drücken::V,натискам,чуькьуьн
1103,drücken::V,притискам,чуькьуьн
1104,schieben::V,тикам,хуртӏ гун
1105,kratzen::V,одраскам,къадгъунун
1106,lecken::V,лижа,мез гун
1107,lecken::V,ближа,мез гун
1108,beißen::V,хапя,кӏасун
1109,beißen::V,ухапя,кӏасун
1110,abreißen::V,откъсна,галудун
1111,abschneiden::V,отрежа,атӏун
1112,binden::V,вържа,
1113,stecken::V,пъхна,сухун
1114,brechen::V,троша,хун
1115,brechen::V,троша,кукӏварун
1116,klopfen::V,чукам,тахъ-тахъ авун
1117,hauen::V,бия,ягъун
1118,kleben::V,лепя,алкӏурун
1119,kleben::V,лепя,кукӏурун
1120,kleben::V,залепя,алкӏурун
1121,kleben::V,залепя,кукӏурун
1122,reiben::V,трия,тӏушунун
1123,reiben::V,търкам,тӏушунун
1124,streichen::V,намажа,алтадун
1125,schleifen::V,остря,кӏвенкӏв авун
1126,schneiden::V,режа,атӏун
1127,rütteln::V,разтърсвам,къарсурун
1128,schütteln::V,клатя,къарсурун
1129,schütteln::V,друсам,къарсурун
1130,schwenken::V,размахам,элягъун
1131,schwenken::V,размахам,галтадун
1132,schütten::V,сипя,цун
1133,füllen::V,напълня,ацӏурун
1134,einwickeln::V,увия,кутун
1135,einwickeln::V,увия,элкъуьрун
1136,einwickeln::V,завия,кутун
1137,einwickeln::V,завия,элкъуьрун
1138,tragen::V,нося,тухун
1139,schleppen::V,влача,галчӏурун
1140,ziehen::V,тегля,ялун
1141,ziehen::V,тегля,чӏугун
1142,ziehen::V,дръпна,ялун
1143,ziehen::V,дръпна,чӏугун
1144,aufbewahren::V,съхраня,хуьн
1145,werfen::V,хвърля,гадрун
1146,fangen::V,ловя,кьун
1147,fangen::V,уловя,кьун
1148,packen::V,хвана,кьун
1149,verstecken::V,крия,кӏевун
1150,verstecken::V,скрия,кӏевун
1151,teilen::V,разделя,паюн
1152,schicken::V,изпращам,ракъурун
1153,bringen::V,донеса,гъун
1154,hinzufügen::V,прибавя,алава авун
1155,bekommen::V,сдобия се,къачун
1156,bekommen::V,сдобия се,жугъурун
1157,erhalten::V,получа,къачун
1158,nehmen::V,взема,къачун
1159,wählen::V,избирам,хкягъун
1160,auswählen::V,избера,хкягъун
1161,bewahren::V,пазя,хуьн
1162,behindern::V,преча,манийвал авун
1163,behindern::V,спъвам,манийвал авун
1164,verderben::V,разваля,чӏурун
1165,beschädigen::V,повредя,нукьсанвал гун
1166,zerbrechen::V,счупя,хун
1167,zerreißen::V,скъсам,къазунун
1168,zerstören::V,разруша,чӏурун
1169,zerstören::V,разруша,барбатӏун
1170,verbrennen::V,изгоря,ккун
1171,geben::V,дам,гун
1172,reichen::V,подам,вугун
1173,reichen::V,подам,гун
1174,schenken::V,подаря,пишкеш авун
1175,versprechen::V,обещая,гаф гун
1176,wünschen::V,желая,дуьа авун
1177,loben::V,хваля,тариф авун
1178,küssen::V,целувам,темен гун
1179,wiegen::V,люлея,эчӏягъун
1180,zudecken::V,покрия,гьалдун
1181,wecken::V,събудя,ахварай авудун
1182,zeigen::V,покажа,къалурун
1183,führen::V,водя,тухун
1184,führen::V,заведа,тухун
1185,lehren::V,уча,кӏелиз тун
1186,unterrichten::V,преподавам,тарс гун
1187,aufziehen::V,отгледам,тербия гун
1188,aufziehen::V,отгледам,тербияламишун
1189,leiten::V,ръководя,идара авун
1190,leiten::V,управлявам,идара авун
1191,antreiben::V,подкарвам,тади кутун
1192,lassen::V,накарам,
1193,einladen::V,поканя,теклиф авун
1194,vereinigen::V,съединя,сад авун
1195,besuchen::V,посетя,кьилив атун
1196,treffen::V,срещна,гьалтун
1197,sich versammeln::V,събера се,алтӏушун
1198,spielen::V,играя,къугъун
1199,singen::V,пея,лугьун
1200,singen::V,пея,мани лугьун
1201,tanzen::V,танцувам,кьуьл авун
1202,sich trennen::V,разделя се,къакъатун
1203,verlassen::V,напусна,гъил къачун
1204,retten::V,спася,къутармишун
1205,bewachen::V,охранявам,хуьн
1206,schützen::V,запазя,хуьн
1207,verteidigen::V,защитя,хуьн
1208,sich schlagen::V,бия се,кукӏун
1209,schießen::V,стрелям,акъатун
1210,siegen::V,победя,гъалиб хьун
1211,ärgern::V,ядосам,хъел гъун
1212,ärgern::V,ядосам,хъел кутун
1213,schlagen::V,бия,ягъун
1214,schlagen::V,бия,галукьарун
1215,schlagen::V,ударя,ягъун
1216,schlagen::V,ударя,галукьарун
1217,treten::V,ритам,кьуьл къекъягъун
1218,treten::V,ритам,кьуьл эцягъун
1219,stechen::V,бодна,акьадарун
1220,stoßen::V,бутна,эцягъун
1221,stoßen::V,блъсна,эцягъун
1222,stören::V,смутя,хкуьрун
1223,belästigen::V,отегча,хкуьрун
1224,belästigen::V,отегча,азият гун
1225,belästigen::V,безпокоя,хкуьрун
1226,belästigen::V,безпокоя,азият гун
1227,verbergen::V,скрия,далдаламишун
1228,täuschen::V,измамя,алцурарун
1229,täuschen::V,измамя,алцуррун
1230,betrügen::V,измамя,алцурарун
1231,betrügen::V,измамя,гьарамзадавал авун
1232,töten::V,убия,яна кьин
1233,töten::V,умъртвя,яна кьин
1234,wohnen::V,живея,дуланмиш хьун
1235,arbeiten::V,работя,кӏвалахун
1236,arbeiten::V,работя,кӏвалах авун
1237,sammeln::V,събера,кӏватӏун
1238,pflücken::V,бера,атӏун
1239,pflücken::V,откъсна,атӏун
1240,jagen::V,ловувам,гъуьрч авун
1241,fischen::V,ловя риба,гъетер кьун
1242,fassen::V,хвана,кьун
1243,hüten::V,пазя,чӏура хуьн
1244,treiben::V,карам,гьалун
1245,anbinden::V,завържа,акалун
1246,füttern::V,храня,ем гун
1247,melken::V,доя,ацун
1248,hacken::V,сека,куьткуьнун
1249,gießen::V,полея,яд гун
1250,reifen::V,узрея,чурун
1251,reifen::V,узрея,агакьун
1252,zubereiten::V,приготвя,гьазурун
1253,kochen::V,варя,ругун
1254,backen::V,пека,чурун
1255,braten::V,пържа,чурун
1256,umrühren::V,разбъркам,какадарун
1257,stricken::V,плета,хурун
1258,nähen::V,шия,цун
1259,färben::V,боядисам,шир ягъун
1260,reinigen::V,почистя,михьун
1261,waschen::V,мия,чуьхуьн
1262,waschen::V,пера,чуьхуьн
1263,abwischen::V,избърша,гуьцӏун
1264,spülen::V,плакна,экъуьрун
1265,fegen::V,измета,шуткун
1266,kehren::V,мета,кул алтадун
1267,baden::V,къпя се,эхъуьн
1268,sich waschen::V,мия се,жендек чуьхуьн
1269,ausziehen::V,съблека,хутӏунун
1270,ausziehen::V,съблека,галудун
1271,anziehen::V,облека,алукӏун
1272,sich anziehen::V,облека се,алукӏун
1273,sich anziehen::V,облека се,парталар алукӏун
1274,kämmen::V,реша,эвягъун
1275,kämmen::V,вчеша,эвягъун
1276,schmücken::V,накича,безетмишун
1277,schmücken::V,накича,гуьрчегарун
1278,sagen::V,кажа,лугьун
1279,sprechen::V,говоря,рахун
1280,reden::V,говоря,рахун
1281,sich unterhalten::V,разговарям,ихтилат авун
1282,fragen::V,запитам,жузун
1283,bitten::V,моля,тӏалабун
1284,erzählen::V,разкажа,ахъаюн
1285,mitteilen::V,съобщя,хабар гун
1286,nennen::V,нарека,тӏвар гун
1287,rufen::V,викам,эверун
1288,rufen::V,повикам,эверун
1289,prahlen::V,хваля се,яцӏу гафар авун
1290,übersetzen::V,преведа,таржума авун
1291,übersetzen::V,преведа,гафладун
1292,denken::V,мисля,фикир авун
1293,glauben::V,вярвам,агъун
1294,bemerken::V,забележа,фикир гун
1295,erkennen::V,позная,
1296,begreifen::V,схвана,гъавурда акьун
1297,verstehen::V,разбера,
1298,lernen::V,уча се,кӏелун
1299,wissen::V,зная,чир хьун
1300,wissen::V,зная,чирхьун
1301,sich erinnern an::V,спомня си за,рикӏел хуьн
1302,vergessen::V,забравя,рикӏелай фин
1303,vergessen::V,забравя,рикӏелай алатун
1304,messen::V,меря,алцумун
1305,zählen::V,броя,гьисабун
1306,rechnen::V,сметна,гьисабун
1307,lesen::V,чета,кӏелун
1308,malen::V,рисувам,кхьин
1309,malen::V,рисувам,шикилар чӏугун
1310,zeichnen::V,рисувам,чӏугун
1311,schreiben::V,пиша,кхьин
1312,besitzen::V,имам,иеси хьун
1313,besitzen::V,притежавам,иеси хьун
1314,kaufen::V,купя,къачун
1315,kaufen::V,купя,маса къачун
1316,kaufen::V,купувам,къачун
1317,kaufen::V,купувам,маса къачун
1318,verkaufen::V,продам,гун
1319,verkaufen::V,продам,маса гун
1320,bezahlen::V,заплатя,къимет гун
1321,bezahlen::V,заплатя,эвезда авун
1322,bezahlen::V,заплатя,гьакъи агакьрун
1323,zahlen::V,платя,къимет гун
1324,zahlen::V,платя,эвезда авун
1325,zahlen::V,платя,гьакъи агакьрун
1326,beherrschen::V,владея,иеси хьун
1327,ertragen::V,понеса,таб гун
1328,Stütze::N,,даях
1329,stehlen::V,,чуьнуьхун
