,Concept_ID,lv,ko
826,Haken::N,krampis,갈고리
827,Griff::N,нуд,움켜쥠
828,Griff::N,kāts,움켜쥠
829,Griff::N,rokturis,움켜쥠
830,Schloss::N,томан,자물쇠
831,Schloss::N,aizslēgs,자물쇠
832,Bild::N,серпас,그림
833,Bild::N,glezna,그림
834,Figur::N,пертас,몸메
835,Figur::N,вежньӧг,몸메
836,Figur::N,figūra,몸메
837,Puppe::N,акань,인형
838,Puppe::N,lelle,인형
839,Beutel::N,мешӧк,클
840,Beutel::N,kule,클
841,Beutel::N,maisiņš,클
842,Bündel::N,кӧртӧд,자근다발
843,Bündel::N,sainis,자근다발
844,Tasche::N,сумка,가방
845,Tasche::N,soma,가방
846,Eimer::N,ведра,동이
847,Eimer::N,spainis,동이
848,Deckel::N,пӧдан,뚜껑
849,Deckel::N,тупкӧд,뚜껑
850,Deckel::N,vāks,뚜껑
851,Geschirr::N,дозмук,식시
852,Geschirr::N,тасьті-пань,식시
853,Geschirr::N,trauki,식시
854,Sack::N,мешӧк,조갑
855,Sack::N,maiss,조갑
856,Tasse::N,бекар,차잔
857,Tasse::N,тасьті,차잔
858,Tasse::N,tase,차잔
859,Topf::N,гырнич,단지
860,Topf::N,pods,단지
861,Kessel::N,пӧрт,주전자
862,Kessel::N,katls,주전자
863,Essen::N,сёйӧм,먹기
864,Essen::N,ēdiens,먹기
865,Nahrung::N,сёян,식료
866,Nahrung::N,barība,식료
867,Speise::N,сёян,음식물
868,Speise::N,сёянтор,음식물
869,Speise::N,ēdiens,음식물
870,Fleisch::N,яй,고기
871,Fleisch::N,gaļa,고기
872,Getreide::N,нянь,곡물
873,Getreide::N,labība,곡물
874,Brei::N,рок,젤리
875,Brei::N,putra,젤리
876,Brei::N,biezenis,젤리
877,Brot::N,нянь,빵
878,Brot::N,maize,빵
879,Scheibe::N,шӧрӧм,원반
880,Scheibe::N,чӧлан,원반
881,Scheibe::N,šķēle,원반
882,Scheibe::N,rieciens,원반
883,Fett::N,гос,기름
884,Fett::N,тшог,기름
885,Fett::N,tauki,기름
886,Butter::N,вый,버터
887,Butter::N,sviests,버터
888,Öl::N,вый,올리브유
889,Öl::N,eļļa,올리브유
890,Salz::N,сов,소금
891,Salz::N,sāls,소금
892,Suppe::N,шыд,국
893,Suppe::N,шыд,수프
894,Suppe::N,zupa,국
895,Suppe::N,zupa,수프
896,Honig::N,ма,감미
897,Honig::N,medus,감미
898,Milch::N,йӧв,유즙
899,Milch::N,piens,유즙
900,Tee::N,чай,차
901,Tee::N,tēja,차
902,Leder::N,ку,가죽
903,Leder::N,āda,가죽
904,Wolle::N,вурун,양털
905,Wolle::N,vilna,양털
906,Stoff::N,дӧра,패료
907,Stoff::N,drāna,패료
908,Stoff::N,audums,패료
909,Nadel::N,ем,바늘
910,Nadel::N,adata,바늘
911,Faden::N,сунис,콘실
912,Faden::N,diegs,콘실
913,Faden::N,pavediens,콘실
914,Knopf::N,кизь,단추
915,Knopf::N,poga,단추
916,Knoten::N,гӧрӧд,곁절
917,Knoten::N,mezgls,곁절
918,Farbe::N,краска,색
919,Farbe::N,вап,색
920,Farbe::N,krāsa,색
921,Kleidung::N,паськӧм,옷입기
922,Kleidung::N,tērps,옷입기
923,Kleidung::N,drēbes,옷입기
924,Hemd::N,дӧрӧм,속옷
925,Hemd::N,krekls,속옷
926,Kragen::N,воротник,깃
927,Kragen::N,apkakle,깃
928,Ärmel::N,сос,소매
929,Ärmel::N,piedurkne,소매
930,Hose::N,гач,바지
931,Hose::N,bikses,바지
932,Gürtel::N,вӧнь,밴드
933,Gürtel::N,josta,밴드
934,Mütze::N,шапка,모자
935,Mütze::N,cepure,모자
936,Schuh::N,башмак,구두
937,Schuh::N,ботинки,구두
938,Schuh::N,kurpe,구두
939,Stiefel::N,сапӧг,장화
940,Stiefel::N,zābaks,장화
941,Ring::N,кытш,고리
942,Ring::N,gredzens,고리
943,Band::N,лента,리본
944,Band::N,вундас,리본
945,Band::N,lente,리본
946,Kamm::N,сынан,빗
947,Kamm::N,ķemme,빗
948,Spiegel::N,рӧмпӧштан,거울
949,Spiegel::N,spogulis,거울
950,Riemen::N,тасма,가죽끈
951,Riemen::N,siksna,가죽끈
952,Schnur::N,гез,밧줄
953,Schnur::N,aukla,밧줄
954,Leine::N,юргез,고삐줄
955,Leine::N,saite,고삐줄
956,Decke::N,эшкын,이부자리
957,Decke::N,шебрас,이부자리
958,Decke::N,sega,이부자리
959,Kissen::N,юрлӧс,깔개
960,Kissen::N,spilvens,깔개
961,Tuch::N,чышъян,천
962,Tuch::N,vadmala,천
963,Handtuch::N,ки чышкӧд,수건
964,Handtuch::N,кизьчышъян,수건
965,Handtuch::N,dvielis,수건
966,Kraft::N,этш,세력
967,Kraft::N,эбӧс,세력
968,Kraft::N,spēks,세력
969,Stärke::N,ёнлун,힘
970,Stärke::N,чорыдлун,힘
971,Stärke::N,stiprums,힘
972,Gesundheit::N,дзоньвидзалун,위생
973,Gesundheit::N,veselība,위생
974,Krankheit::N,висьӧм,병
975,Krankheit::N,slimība,병
976,Schmerz::N,висьӧм,아픔고통
977,Schmerz::N,sāpes,아픔고통
978,Wunde::N,дой,상처
979,Wunde::N,brūce,상처
980,Wunde::N,jēlums,상처
981,Fieber::N,жар,열별
982,Fieber::N,drudzis,열별
983,Fieber::N,karstums,열별
984,Arznei::N,лекарство,약
985,Arznei::N,зелля,약
986,Arznei::N,zāles,약
987,Arznei::N,medikaments,약
988,Brücke::N,пос,교량
989,Brücke::N,tilts,교량
990,Brunnen::N,юкмӧс,원천
991,Brunnen::N,aka,원천
992,Weide::N,пӧскӧтина,목장
993,Weide::N,ganības,목장
994,Pfad::N,туй,좁은길
995,Pfad::N,кыснан,좁은길
996,Pfad::N,taka,좁은길
997,Weg::N,туй,길
998,Weg::N,ceļš,길
999,Straße::N,туй,길
1000,Straße::N,iela,길
1001,Dorf::N,сикт,촌
1002,Dorf::N,сикт,촌락
1003,Dorf::N,ciems,촌
1004,Dorf::N,ciems,촌락
1005,Stadt::N,кар,도시
1006,Stadt::N,pilsēta,도시
1007,Brief::N,письмӧ,서한
1008,Brief::N,vēstule,서한
1009,Buch::N,небӧг,책
1010,Buch::N,grāmata,책
1011,Buchstabe::N,шыпас,문자
1012,Buchstabe::N,burts,문자
1013,Zeitung::N,газет,신문
1014,Zeitung::N,avīze,신문
1015,Zeitung::N,laikraksts,신문
1016,Leben::N,лов,삶
1017,Leben::N,олӧм,삶
1018,Leben::N,dzīve,삶
1019,Tod::N,кулӧм,죽음
1020,Tod::N,nāve,죽음
1021,Grab::N,гу,무덤
1022,Grab::N,kaps,무덤
1023,Kirche::N,вичко,교회
1024,Kirche::N,baznīca,교회
1025,Sünde::N,мыж,부정
1026,Sünde::N,grēks,부정
1027,Gott::N,ен,하느님
1028,Gott::N,dievs,하느님
1029,Arbeiter::N,уджалысь,일하는사람
1030,Arbeiter::N,strādnieks,일하는사람
1031,Chef::N,юралысь,사장
1032,Chef::N,веськӧдлысь,사장
1033,Chef::N,šefs,사장
1034,Chef::N,vadītajs,사장
1035,Chef::N,priekšnieks,사장
1036,Meister::N,вӧчысь,명인
1037,Meister::N,вӧчысь,대가
1038,Meister::N,meistars,명인
1039,Meister::N,meistars,대가
1040,Arzt::N,врач,의사
1041,Arzt::N,бурдӧдысь,의사
1042,Arzt::N,ārsts,의사
1043,Lehrer::N,велӧдысь,교사
1044,Lehrer::N,skolotājs,교사
1045,Geld::N,сьӧм,돈
1046,Geld::N,nauda,돈
1047,Geschäft::N,удж,일
1048,Geschäft::N,bizness,일
1049,Geschäft::N,darījums,일
1050,Laden::N,вузасянін,가게
1051,Laden::N,bode,가게
1052,Laden::N,veikals,가게
1053,Preis::N,дон,가격
1054,Preis::N,cena,가격
1055,Ware::N,тӧвар,상품
1056,Ware::N,prece,상품
1057,Nutzen::N,воӧм,이익
1058,Nutzen::N,выгӧда,이익
1059,Nutzen::N,labums,이익
1060,Reichtum::N,озырлун,많음
1061,Reichtum::N,bagātība,많음
1062,Welt::N,енкӧла,세상
1063,Welt::N,pasaule,세상
1064,Land::N,му,지방
1065,Land::N,zeme,지방
1066,Staat::N,канму,국가
1067,Staat::N,государство,국가
1068,Staat::N,valsts,국가
1069,König::N,кан,국왕
1070,König::N,ķēniņš,국왕
1071,König::N,karalis,국왕
1072,Macht::N,каналӧм,힘
1073,Macht::N,vara,힘
1074,Grenze::N,су,국경
1075,Grenze::N,суйӧр,국경
1076,Grenze::N,robeža,국경
1077,Krieg::N,ожман,전쟁
1078,Krieg::N,karš,전쟁
1079,Feind::N,враг,적
1080,Feind::N,вӧрӧг,적
1081,Feind::N,ienaidnieks,적
1082,Gewalt::N,мырдöналöм,권력
1083,Gewalt::N,vara,권력
1084,Gewalt::N,vardarbība,권력
1085,Kampf::N,вермасьӧм,전투
1086,Kampf::N,cīņa,전투
1087,Bogen[Waffe]::N,ньӧввуж,활
1088,Bogen[Waffe]::N,loks,활
1089,Pfeil::N,ньӧв,화살
1090,Pfeil::N,bulta,화살
1091,Gewehr::N,пишшаль,무기
1092,Gewehr::N,šautene,무기
1093,Fehler::N,сорсьӧм,오류
1094,Fehler::N,дзугсьӧм,오류
1095,Fehler::N,kļūda,오류
1096,Lüge::N,пӧръясьӧм,거짓말
1097,Lüge::N,ылӧдлӧм,거짓말
1098,Lüge::N,meli,거짓말
1099,Schaden::N,лёк,손상
1100,Schaden::N,изъян,손상
1101,Schaden::N,пакӧсьт,손상
1102,Schaden::N,bojājums,손상
1103,Schaden::N,kaitējums,손상
1104,Unglück::N,шог,불행
1105,Unglück::N,kļūme,불행
1106,Unglück::N,klizma,불행
1107,Unglück::N,nelaime,불행
1108,Schuld::N,мыж,부채
1109,Schuld::N,vaina,부채
1110,Alter::N,арлыд,연령
1111,Alter::N,vecums,연령
1112,Schluss::N,пом,마감
1113,Schluss::N,beigas,마감
1114,Zeit::N,кад,때
1115,Zeit::N,кад,시간
1116,Zeit::N,laiks,때
1117,Zeit::N,laiks,시간
1118,Tag::N,лун,하루
1119,Tag::N,diena,하루
1120,Morgen::N,асыв,이침
1121,Morgen::N,rīts,이침
1122,Mittag::N,лун шӧр,대낮
1123,Mittag::N,pusdiena,대낮
1124,Abend::N,рыт,저녁
1125,Abend::N,vakars,저녁
1126,Nacht::N,вой,밤
1127,Nacht::N,nakts,밤
1128,Woche::N,вежон,근무일
1129,Woche::N,nedēļa,근무일
1130,Monat::N,тӧлысь,달
1131,Monat::N,mēnesis,달
1132,Jahr::N,во,해
1133,Jahr::N,gads,해
1134,Frühling::N,тулыс,봄
1135,Frühling::N,pavasaris,봄
1136,Sommer::N,гожӧм,여름
1137,Sommer::N,vasara,여름
1138,Herbst::N,ар,가을
1139,Herbst::N,rudens,가을
1140,Winter::N,тӧв,겨울
1141,Winter::N,ziema,겨울
1142,Januar::N,тӧв шӧр,일월
1143,Januar::N,janvāris,일월
1144,Februar::N,урасьӧм,이월
1145,Februar::N,februāris,이월
1146,März::N,рака,삼월
1147,März::N,marts,삼월
1148,April::N,кос му,사월
1149,April::N,aprīlis,사월
1150,Mai::N,ода-кора,오월
1151,Mai::N,maijs,오월
1152,Juni::N,лӧддза-номъя,유월
1153,Juni::N,jūnijs,유월
1154,Juli::N,сора,칠월
1155,Juli::N,jūlijs,칠월
1156,August::N,моз,팔월
1157,August::N,augusts,팔월
1158,September::N,кӧч,구월
1159,September::N,septembris,구월
1160,Oktober::N,йирым,시월
1161,Oktober::N,oktobris,시월
1162,November::N,вӧльгым,십일월
1163,November::N,novembris,십일월
1164,Dezember::N,ӧшым,십이월
1165,Dezember::N,decembris,십이월
1166,Montag::N,выльлун,월요일
1167,Montag::N,pirmdiena,월요일
1168,Dienstag::N,воторник,화요일
1169,Dienstag::N,otrdiena,화요일
1170,Mittwoch::N,середа,수요일
1171,Mittwoch::N,trešdiena,수요일
1172,Donnerstag::N,четверг,모교일
1173,Donnerstag::N,ceturtdiena,모교일
1174,Freitag::N,пекнича,그묘일
1175,Freitag::N,piektdiena,그묘일
1176,Samstag::N,субӧта,토요일
1177,Samstag::N,sestdiena,토요일
1178,Sonntag::N,вӧскресенньӧ,일요일
1179,Sonntag::N,svētdiena,일요일
1180,groß::A,ыджыд,큰
1181,groß::A,dižs,큰
1182,groß::A,liels,큰
1183,klein::A,ичӧт,자근
1184,klein::A,mazs,자근
1185,lang::A,кузь,긴
1186,lang::A,garš,긴
1187,kurz::A,дженьыд,짧은
1188,kurz::A,īss,짧은
1189,breit::A,ота,넓은
1190,breit::A,паськыд,넓은
1191,breit::A,plats,넓은
1192,schmal::A,оттӧм,좁은
1193,schmal::A,tievs,좁은
1194,dicht::A,сук,농밀한
1195,dicht::A,blīvs,농밀한
1196,dick[Gegenstand]::A,кыз,두꺼운
1197,dick[Gegenstand]::A,biezs,두꺼운
1198,dünn::A,вӧсни,얇은
1199,dünn::A,вӧсньыд,얇은
1200,dünn::A,plāns,얇은
1201,fein::A,посни,미세한
1202,fein::A,smalks,미세한
1203,fest::A,зумыд,굳은
1204,fest::A,tvirts,굳은
1205,fest::A,noturīgs,굳은
1206,flach::A,плавкӧс,얕은
1207,flach::A,тшӧтшкӧс,얕은
1208,flach::A,lēzens,얕은
1209,flach::A,līdzens,얕은
1210,glatt::A,вольк,반들반들한
1211,glatt::A,мольыд,반들반들한
1212,glatt::A,gluds,반들반들한
1213,glatt::A,slidens,반들반들한
1214,hart::A,зумыд,굳은
1215,hart::A,ciets,굳은
1216,weich::A,небыд,연한
1217,weich::A,mīksts,연한
1218,rund::A,гӧгрӧс,둥근
1219,rund::A,apaļš,둥근
1220,spitz::A,ёсь йыла,뾰족한
1221,spitz::A,smails,뾰족한
1222,scharf::A,ёсь,날카로운
1223,scharf::A,ass,날카로운
1224,stumpf::A,ныж,무딘
1225,stumpf::A,truls,무딘
1226,stumpf::A,strups,무딘
1227,schwer::A,сьӧкыд,무거운
1228,schwer::A,smags,무거운
1229,schön::A,мича,멋진
1230,schön::A,лӧсьыд,멋진
1231,schön::A,daiļš,멋진
1232,schön::A,skaists,멋진
1233,heiß::A,пӧсь,뜨거운
1234,heiß::A,karsts,뜨거운
1235,warm::A,шоныд,따뜻한
1236,warm::A,silts,따뜻한
1237,kalt::A,кӧдзыд,찬
1238,kalt::A,salts,찬
1239,kalt::A,auksts,찬
1240,kühl::A,юзыд,서늘한
1241,kühl::A,ыркыд,서늘한
1242,kühl::A,vēss,서늘한
1243,kühl::A,dzestrs,서늘한
1244,frisch::A,выль,신선한
1245,frisch::A,svaigs,신선한
1246,feucht::A,уль,축축한
1247,feucht::A,mitrs,축축한
1248,feucht::A,drēgns,축축한
1249,nass::A,ва,젖은
1250,nass::A,slapjš,젖은
1251,trocken::A,кос,마른
1252,trocken::A,sauss,마른
1253,voll::A,кыз,완전한
1254,voll::A,pilns,완전한
1255,leer::A,куш,빈
1256,leer::A,тыртӧм,빈
1257,leer::A,tukšs,빈
1258,offen::A,восьса,열린
1259,offen::A,vaļējs,열린
1260,offen::A,atvērts,열린
1261,geschlossen::A,пӧдса,닫힌
1262,geschlossen::A,slēgts,닫힌
1263,sauber::A,сӧстӧм,깨끗한
1264,sauber::A,tīrs,깨끗한
1265,sauber::A,spodrs,깨끗한
1266,schmutzig::A,няйт,더러운
1267,schmutzig::A,netīrs,더러운
1268,schmutzig::A,dubļains,더러운
1269,roh::A,уль,날게잇의
1270,roh::A,jēls,날게잇의
1271,reif::A,кисьмӧм,이근
1272,reif::A,gatavs,이근
1273,reif::A,nobriedis,이근
1274,lecker::A,чӧскыд,맛있는
1275,lecker::A,gards,맛있는
1276,lecker::A,garšīgs,맛있는
1277,süß::A,юмов,단
1278,süß::A,чӧскыд,단
1279,süß::A,salds,단
1280,bitter::A,курыд,찌르는듯한
1281,bitter::A,sūrs,찌르는듯한
1282,bitter::A,rūgts,찌르는듯한
1283,sauer::A,шома,산성의
1284,sauer::A,skābs,산성의
1285,hell::A,югыд,밝은
1286,hell::A,gaišs,밝은
1287,dunkel::A,пемыд,어두운
1288,dunkel::A,tumšs,어두운
1289,schwarz::A,сьӧд,검은
1290,schwarz::A,melns,검은
1291,weiß::A,еджыд,하얀
1292,weiß::A,balts,하얀
1293,rot::A,гӧрд,붉은
1294,rot::A,sarkans,붉은
1295,gelb::A,виж,황색
1296,gelb::A,dzeltens,황색
1297,blau::A,лӧз,푸른
1298,blau::A,zils,푸른
1299,grün::A,веж,녹색의
1300,grün::A,турунвиж,녹색의
1301,grün::A,zaļš,녹색의
1302,grau::A,руд,회색의
1303,grau::A,pelēks,회색의
1304,bunt::A,сера,알록달록한
1305,bunt::A,raibs,알록달록한
1306,bunt::A,krāsains,알록달록한
1307,billig::A,донтӧг,싼
1308,billig::A,lēts,싼
1309,teuer::A,дона,값비산
1310,teuer::A,dārgs,값비산
1311,wertvoll::A,дона,가치가많은
1312,wertvoll::A,vērtīgs,가치가많은
1313,blind::A,синтӧм,눈먼
1314,blind::A,akls,눈먼
1315,taub::A,пельтӧм,무감간한
1316,taub::A,kurls,무감간한
1317,kräftig::A,вынйӧра,강장한
1318,kräftig::A,spēcīgs,강장한
1319,stark::A,ён,강한
1320,stark::A,вына,강한
1321,stark::A,stiprs,강한
1322,schwach::A,жеб,약한
1323,schwach::A,vājš,약한
1324,fett::A,госа,실찐
1325,fett::A,brangs,실찐
1326,schlank::A,веськыд,호리호리한
1327,schlank::A,slaids,호리호리한
1328,hübsch::A,мича,예쁜
1329,hübsch::A,лӧсьыд,예쁜
1330,hübsch::A,glīts,예쁜
1331,böse::A,лёк,나쁜
1332,böse::A,ļauns,나쁜
1333,böse::A,negants,나쁜
1334,dumm::A,йӧй,어리석은
1335,dumm::A,вежӧртӧм,어리석은
1336,dumm::A,stulbs,어리석은
1337,dumm::A,muļķīgs,어리석은
1338,faul::A,дыш,너덜너덜한
1339,faul::A,slinks,너덜너덜한
1340,fleißig::A,зільысь,근면한
1341,fleißig::A,čakls,근면한
1342,fleißig::A,cītīgs,근면한
1343,geizig::A,топыд,인색한
1344,geizig::A,skops,인색한
1345,geizig::A,sīksts,인색한
1346,klug::A,юра,
1347,klug::A,вежӧра,
1348,klug::A,gudrs,
1349,geschickt::A,кипода,교묘한
1350,geschickt::A,кужысь,교묘한
1351,geschickt::A,manīgs,교묘한
1352,lieb::A,муса,친애하는
1353,lieb::A,мича,친애하는
1354,lieb::A,лӧсьыд,친애하는
1355,lieb::A,mīļš,친애하는
1356,lustig::A,кыпыд,유쾌한
1357,lustig::A,jautrs,유쾌한
1358,sanft::A,мелі,온화한
1359,sanft::A,liegs,온화한
1360,hungrig::A,тшыг,배고픈
1361,hungrig::A,izsalcis,배고픈
1362,krank::A,висьысь,병든
1363,krank::A,slims,병든
1364,nackt::A,пасьтӧм,벌거벗은
1365,nackt::A,pliks,벌거벗은
1366,traurig::A,гажтӧм,슬픈
1367,traurig::A,bēdīgs,슬픈
1368,traurig::A,skumīgs,슬픈
1369,lebendig::A,ловъя,살아있는
1370,lebendig::A,dzīvs,살아있는
1371,gut::A,бур,좋은
1372,gut::A,labs,좋은
1373,schlecht::A,лёк,나쁜
1374,schlecht::A,омӧль,나쁜
1375,schlecht::A,slikts,나쁜
1376,richtig::A,инӧд,바른
1377,richtig::A,riktīgs,바른
1378,schlimm::A,омӧль,못된
1379,schlimm::A,туйтӧм,못된
1380,schlimm::A,nelāgs,못된
1381,schlimm::A,nejauks,못된
1382,wahr::A,абу ылӧг,참된
1383,wahr::A,īsts,참된
1384,wahr::A,patiess,참된
1385,alt::A,важ,늙은
1386,alt::A,sens,늙은
1387,alt::A,vęcs,늙은
1388,neu::A,выль,새
1389,neu::A,jauns,새
1390,ehemalig::A,вӧвлӧм,전의
1391,ehemalig::A,bijušais,전의
1392,alt[Lebewesen]::A,пӧрысь,낡은
1393,alt[Lebewesen]::A,vecs,낡은
1394,jung::A,том,젊은
1395,jung::A,jauns,젊은
1396,arm::A,гӧль,가난한
1397,arm::A,nabags,가난한
1398,reich::A,озыр,풍부한
1399,reich::A,bagāts,풍부한
1400,bekannt::A,тӧдса,저명한
1401,bekannt::A,zināms,저명한
1402,bekannt::A,pazīstams,저명한
1403,berühmt::A,нималан,유명한
1404,berühmt::A,кывсян,유명한
1405,berühmt::A,slavens,유명한
1406,fremd::A,йӧз,타처이
1407,fremd::A,svešs,타처이
1408,verschieden::A,абу ӧткодь,따른
1409,verschieden::A,разнӧй,따른
1410,verschieden::A,dažāds,따른
1411,nah::A,матыс,가까운
1412,nah::A,tuvs,가까운
1413,fern::A,ылі,먼
1414,fern::A,tāls,먼
1415,linker::A,шуйга,왼쭉의
1416,linker::A,kreisais,왼쭉의
1417,rechter::A,веськыд,오른쪽의
1418,rechter::A,labais,오른쪽의
1419,anderer::A,мукӧд,다른
1420,anderer::A,otrs,다른
1421,erster::A,медводдза,첫째
1422,erster::A,pirmais,첫째
1423,zweiter::A,мӧд,둘째
1424,zweiter::A,otrais,둘째
1425,dritter::A,коймӧд,셋째
1426,dritter::A,trešais,셋째
1427,letzter::A,бӧръя,의후자의
1428,letzter::A,beidzamais,의후자의
1429,allein::ADV,ӧтка,훌로
1430,allein::ADV,viens pats,훌로
1431,auf einmal::ADV,ӧтпырйӧ,갑자기
1432,auf einmal::ADV,reizē,갑자기
1433,zusammen::ADV,тшӧтш,모아서
1434,zusammen::ADV,kopā,모아서
1435,zusammen::ADV,vienviet,모아서
1436,lange::ADV,дыр,오래
1437,lange::ADV,ilgi,오래
1438,plötzlich::ADV,друг,둘연한
1439,plötzlich::ADV,pēkšņi,둘연한
1440,sofort::ADV,дзик пыр,즉시
1441,sofort::ADV,tūlīt,즉시
1442,später::ADV,сэсся,보다늦은
1443,später::ADV,vēlāk,보다늦은
1444,jetzt::ADV,ӧні,목하
1445,jetzt::ADV,tagad,목하
1446,heute::ADV,талун,오늘
1447,heute::ADV,šodien,오늘
1448,morgen::ADV,аски,내일
1449,morgen::ADV,rīt,내일
1450,bald::ADV,регыд,곱
1451,bald::ADV,drīz,곱
1452,dann::ADV,бӧрын,그경우에
1453,dann::ADV,бӧрти,그경우에
1454,dann::ADV,tad,그경우에
1455,gestern::ADV,тӧнлун,어제
1456,gestern::ADV,vakar,어제
1457,einst::ADV,ӧтчыд,옛날에
1458,einst::ADV,ӧтпыр,옛날에
1459,einst::ADV,citreiz,옛날에
1460,damals::ADV,сэки,그때에
1461,damals::ADV,toreiz,그때에
1462,danach::ADV,сэсся,그 뒤에
1463,danach::ADV,pēc tam,그 뒤에
1464,vorher::ADV,войдӧр,미리
1465,vorher::ADV,iepriekš,미리
1466,vorher::ADV,pirms tam,미리
1467,zuerst::ADV,войдӧр,최초로
1468,zuerst::ADV,vis'pirms,최초로
1469,einmal::ADV,ӧтчыдысь,한번
1470,einmal::ADV,reiz,한번
1471,einmal::ADV,vienreiz,한번
1472,manchmal::ADV,корсюрӧ,땓대로
1473,manchmal::ADV,dažkārt,땓대로
1474,oft::ADV,тшӧкыда,땓대로
1475,oft::ADV,bieži,땓대로
1476,immer::ADV,век,늘
1477,immer::ADV,allaž,늘
1478,immer::ADV,vien'mēr,늘
1479,niemals::ADV,оз некор,결코...(하지)않다
1480,niemals::ADV,nemūžam,결코...(하지)않다
1481,hier::ADV,со,여기
1482,hier::ADV,тонӧ,여기
1483,hier::ADV,te,여기
1484,hier::ADV,šeit,여기
1485,hierhin::ADV,татчӧ,여기로
1486,hierhin::ADV,талань,여기로
1487,hierhin::ADV,šurp,여기로
1488,hierhin::ADV,uz šejieni,여기로
1489,von hier::ADV,тасянь,
1490,von hier::ADV,no šejienes,
1491,dort::ADV,сэні,거기
1492,dort::ADV,tur,거기
1493,dorthin::ADV,сэтчӧ,저기예
1494,dorthin::ADV,turp,저기예
1495,dorthin::ADV,uz turieni,저기예
1496,geradeaus::ADV,веськыда,곧장
1497,geradeaus::ADV,taisni uz priekšu,곧장
1498,vorwärts::ADV,водзӧ,앞으로
1499,vorwärts::ADV,uz priekšu,앞으로
1500,rückwärts::ADV,бӧрӧ,뒤로
1501,rückwärts::ADV,atmuguriski,뒤로
1502,zurück::ADV,бӧр,제자리로
1503,zurück::ADV,atpakāļ,제자리로
1504,unten::ADV,улын,아래에
1505,unten::ADV,уліын,아래에
1506,unten::ADV,lejā,아래에
1507,unten::ADV,apakšā,아래에
1508,hinab::ADV,улӧ,아래쪽으로
1509,hinab::ADV,увлан,아래쪽으로
1510,hinab::ADV,uz leju,아래쪽으로
1511,oben::ADV,вылын,위에
1512,oben::ADV,выліын,위에
1513,oben::ADV,virsū,위에
1514,hinauf::ADV,выліӧ,위쪽으로
1515,hinauf::ADV,augšā,위쪽으로
1516,hinauf::ADV,uz augšu,위쪽으로
1517,überall::ADV,быдлаын,도처에
1518,überall::ADV,visur,도처에
1519,nicht::ADV,oз,안
1520,nicht::ADV,ne,안
1521,ein wenig::ADV,неуна,적음
1522,ein wenig::ADV,drusku,적음
1523,kaum::ADV,мырдэм,가의
1524,kaum::ADV,diezin vai,가의
1525,sehr::ADV,зэв,자주
1526,sehr::ADV,ļoti,자주
1527,sehr::ADV,gaužām,자주
1528,so::ADV,тадз,그와같이
1529,so::ADV,сідз,그와같이
1530,so::ADV,tā,그와같이
1531,so::ADV,tik,그와같이
1532,noch::ADV,на,아직
1533,noch::ADV,нӧшта,아직
1534,noch::ADV,vēl,아직
1535,nur::ADV,куш,다만
1536,nur::ADV,сӧмын,다만
1537,nur::ADV,vien,다만
1538,nur::ADV,tikai,다만
1539,schon::ADV,нин,이미
1540,schon::ADV,jau,이미
1541,wieder::ADV,бара,다시
1542,wieder::ADV,atkal,다시
1543,vergebens::ADV,весьшӧрӧ,헛되이
1544,vergebens::ADV,velti,헛되이
1545,vor::PRP,водзын,앞에
1546,vor::PRP,priekš,앞에
1547,hinter::PRP,бӧрнын,뒤에
1548,hinter::PRP,aiz,뒤에
1549,unter::PRP,улын,잍에
1550,unter::PRP,zem,잍에
1551,durch::PRP,пыр,통고하여
1552,durch::PRP,пырыс,통고하여
1553,durch::PRP,caur,통고하여
1554,durch::PRP,cauri,통고하여
1555,neben::PRP,бердын,와나란히
1556,neben::PRP,līdzās,와나란히
1557,zwischen::PRP,костын,의사이로
1558,zwischen::PRP,starp,의사이로
1559,wegen::PRP,вӧсна,때문에
1560,wegen::PRP,pēc,때문에
1561,dies::PRN,тайӧ,이
1562,dies::PRN,šis,이
1563,das::PRN,ciйö,저
1564,das::PRN,tas,저
1565,alles::PRN,став,모든것
1566,alles::PRN,viss,모든것
1567,ich::PRN,ме,나
1568,ich::PRN,es,나
1569,du::PRN,тэ,너
1570,du::PRN,tu,너
1571,er::PRN,сійӧ,그
1572,er::PRN,viņš,그
1573,wir::PRN,ми,우리
1574,wir::PRN,mēs,우리
1575,ihr::PRN,тi,너희들
1576,ihr::PRN,jūs,너희들
1577,sie::PRN,найö,그들
1578,sie::PRN,viņi,그들
1579,sie::PRN,viņas,그들
1580,was::FPRN,мый,뭣
1581,was::FPRN,kas,뭣
1582,wer::FPRN,код,누구
1583,wer::FPRN,kas,누구
1584,wo::FADV,кыті,어디
1585,wo::FADV,kur,어디
1586,wohin::FADV,кытчӧ,어디로
1587,wohin::FADV,kurp,어디로
1588,wohin::FADV,uz kurieni,어디로
1589,wie::FADV,кыдзи,어떻게
1590,wie::FADV,kā,어떻게
1591,warum::FADV,мыйла,왜
1592,warum::FADV,kāpēc,왜
1593,wieviel::FNUM,кымын,얼마만큰
1594,wieviel::FNUM,cik,얼마만큰
1595,eins::NUM,ӧтик,하나
1596,eins::NUM,viens,하나
1597,zwei::NUM,кык,둘
1598,zwei::NUM,divi,둘
1599,drei::NUM,куим,셋
1600,drei::NUM,trīs,셋
1601,vier::NUM,нель,넷
1602,vier::NUM,četri,넷
