,Concept_ID,mn,ady
1311,kochen::V,чанах,шӏы́н
1312,backen::V,жигнэх,гъэжъэ́н
1313,braten::V,шарах,гъэжъэ́н
1314,braten::V,хайрах,гъэжъэ́н
1315,umrühren::V,хутгах,зэхэгъэкӏухьан
1316,stricken::V,нэхэх,хъын
1317,stricken::V,сүлжих,хъын
1318,nähen::V,оёх,дэн
1319,färben::V,будах,бгъэлэн
1320,reinigen::V,арилгах,укъэбзы́н
1321,reinigen::V,цэвэрлэх,укъэбзы́н
1322,waschen::V,угаах,бгыкӏын
1323,abwischen::V,арчих,лъэкӏы́н
1324,spülen::V,зайлах,дэгъэчъыхьан
1325,fegen::V,хамах,пхъэнкӏы́н
1326,fegen::V,шүүрдэх,пхъэнкӏы́н
1327,kehren::V,шүүрдэх,пхъэнкӏы́н
1328,kehren::V,туужуудах,пхъэнкӏы́н
1329,baden::V,усанд орох,зыгъэпскӏын
1330,sich waschen::V,биеэ угаах,зытхьакӏы́н
1331,ausziehen::V,тайлах,къытехы́н
1332,anziehen::V,өмсөх,щылъэ́н
1333,sich anziehen::V,хувцаслах,зыфэпэн
1334,kämmen::V,самнах,жьын
1335,schmücken::V,гоёх,гъэдэхэ́н
1336,schmücken::V,чимэх,гъэдэхэ́н
1337,sagen::V,гэх,къэӏон
1338,sagen::V,хэлэх,къэӏон
1339,sprechen::V,ярих,псэлъэ́н
1340,sprechen::V,өгүүлэх,псэлъэ́н
1341,reden::V,хэлэх,гущыӏэ́н
1342,reden::V,хөөрөлдөх,гущыӏэ́н
1343,sich unterhalten::V,ярилцах,зэдэгущыӏэн
1344,fragen::V,асуух,упчӏэ́н
1345,bitten::V,гуйх,лъэӏо́н
1346,erzählen::V,өгүүлэх,къэпӏотэ́н
1347,mitteilen::V,дуулгах,макъэ егъэӏун
1348,mitteilen::V,мэдээлэх,макъэ егъэӏун
1349,nennen::V,нэрлэх,цӏэ фэусы́н
1350,rufen::V,дуудах,джэн
1351,prahlen::V,бардах,узыщытхъужьы́н
1352,prahlen::V,сайрхах,узыщытхъужьы́н
1353,übersetzen::V,орчуулах,бгъэкӏотэн
1354,denken::V,санах,егупшысэ́н
1355,glauben::V,итгэх,уивыхъэ́ телъы́н
1356,bemerken::V,ажих,гу лъыптэ́н
1357,bemerken::V,ажиглах,гу лъыптэ́н
1358,erkennen::V,таних,зэхэпхын
1359,erkennen::V,таних,зэбгъэшӏэн
1360,begreifen::V,ойлгох,гурыӏо́н
1361,verstehen::V,мэдэж авах,зэхэхын
1362,lernen::V,сурах,еджэ́н
1363,wissen::V,мэдэх,шӏэн
1364,sich erinnern an::V,дурсах,къэшӏэжьын
1365,vergessen::V,мартах,пщыгъупшэжьы́н
1366,messen::V,хэмжих,шын
1367,zählen::V,тоолох,плъытэ́н
1368,rechnen::V,тооцоох,плъытэ́н
1369,rechnen::V,тооцоох,угугъэ́н
1370,lesen::V,унших,еджэ́н
1371,malen::V,зурах,шӏын
1372,zeichnen::V,дүрслэн бичих,шӏын
1373,schreiben::V,бичих,тхын
1374,besitzen::V,эзэмших,иӏэн
1375,kaufen::V,худалдан авах,щэфы́н
1376,verkaufen::V,худалдах,щэн
1377,bezahlen::V,төлөх,птын
1378,bezahlen::V,төлөх,лъыптын
1379,bezahlen::V,төлөх,птыжьы́н
1380,zahlen::V,төлөх,птын
1381,zahlen::V,төлөх,лъыптын
1382,beherrschen::V,эзэмших,иунаеу иӏэн
1383,ertragen::V,тэсэх,щэчы́н
