,Concept_ID,ps,nl
809,heute::ADV,نن,heden
810,heute::ADV,نن,vandaag
811,morgen::ADV,سبا,morgen
812,bald::ADV,ژر,gauw
813,bald::ADV,ژر,weldra
814,dann::ADV,پس,dan
815,dann::ADV,پس,toen
816,dann::ADV,وروسته,dan
817,dann::ADV,وروسته,toen
818,gestern::ADV,پرون,gisteren
819,einst::ADV,پخوا,eens
820,damals::ADV,هغه وخت,toen
821,damals::ADV,هغه وخت,destijds
822,danach::ADV,بیا,daarna
823,vorher::ADV,دمخه,vooraf
824,vorher::ADV,دمخه,van tevoren
825,zuerst::ADV,لومړی,eerst
826,zuerst::ADV,لومړی,het eerst
827,einmal::ADV,یو ځل,eens
828,einmal::ADV,یو ځل,eenmaal
829,manchmal::ADV,ګاهی ګاهی,soms
830,oft::ADV,ډېر ځله,vaak
831,oft::ADV,ډېر ځله,dikwijls
832,immer::ADV,تل,altijd
833,immer::ADV,همېشه,altijd
834,niemals::ADV,هیڅکله نه,nooit
835,hier::ADV,دلته,hier
836,hierhin::ADV,دلته,hierheen
837,hierhin::ADV,دې ځای ته,hierheen
838,von hier::ADV,د دې ځای نه,van hier
839,von hier::ADV,د دې ځای نه,hiervandaan
840,dort::ADV,هلته,daar
841,dort::ADV,هلته,ginds
842,dorthin::ADV,هلته,daarheen
843,dorthin::ADV,هغه ځای ته,daarheen
844,geradeaus::ADV,مخامخ,rechtuit
845,geradeaus::ADV,مخامخ,rechtdoor
846,vorwärts::ADV,مخ پهٔ وړاندې,vooruit
847,vorwärts::ADV,مخ پهٔ وړاندې,voorwaarts
848,rückwärts::ADV,بېرته,achteruit
849,rückwärts::ADV,بېرته,achterwaarts
850,zurück::ADV,بېرته,terug
851,unten::ADV,لاندي,beneden
852,unten::ADV,لاندي,onderaan
853,hinab::ADV,ښکته,omlaag
854,hinab::ADV,ښکته,naar beneden
855,oben::ADV,پورته,boven
856,hinauf::ADV,پاس,omhoog
857,hinauf::ADV,پاس,naar boven
858,überall::ADV,هره خوا,alom
859,überall::ADV,هره خوا,overal
860,nicht::ADV,نه,niet
861,ein wenig::ADV,یو څه,wat
862,kaum::ADV,ایله,amper
863,kaum::ADV,ایله,nauwelijks
864,sehr::ADV,ډېر,erg
865,sehr::ADV,ډېر,zeer
866,sehr::ADV,زيات,erg
867,sehr::ADV,زيات,zeer
868,so::ADV,داسې,zo
869,so::ADV,دومره,zo
870,noch::ADV,نور,nog
871,nur::ADV,تش,maar
872,nur::ADV,تش,alleen
873,nur::ADV,صرف,maar
874,nur::ADV,صرف,alleen
875,schon::ADV,دمخه,al
876,schon::ADV,دمخه,reeds
877,wieder::ADV,بیا,weer
878,wieder::ADV,بیا,terug
879,vergebens::ADV,عبث,vergeefs
880,vergebens::ADV,عبث,tevergeefs
881,vor::PRP,دمخه,voor
882,hinter::PRP,شاته,achter
883,unter::PRP,لاندي,onder
884,unter::PRP,لاندي,beneden
885,durch::PRP,د مینځ نه,door
886,neben::PRP,نژدې,naast
887,zwischen::PRP,ترمینځ,tussen
888,wegen::PRP,د ... له لاسه,wegens
889,wegen::PRP,د ... له لاسه,vanwege
890,dies::PRN,دا,dit
891,das::PRN,دا,dat
892,alles::PRN,هرڅهٔ,alles
893,ich::PRN,زه,ik
894,du::PRN,ته,je
895,du::PRN,ته,jij
896,er::PRN,دی,hij
897,wir::PRN,مونږ,we
898,wir::PRN,مونږ,wij
899,ihr::PRN,تاسې,jullie
900,sie::PRN,هغوی,ze
901,sie::PRN,هغوی,zij
902,was::FPRN,څهٔ,wat
903,wer::FPRN,چا,wie
904,wer::FPRN,څوک,wie
905,wo::FADV,چيری,waar
906,wo::FADV,چېرته,waar
907,wohin::FADV,چېرته,waarheen
908,wie::FADV,څنګه,hoe
909,warum::FADV,ولې,waarom
910,wieviel::FNUM,څو,hoeveel
911,wieviel::FNUM,څومره,hoeveel
912,eins::NUM,یو,één
913,zwei::NUM,دوه,twee
914,drei::NUM,درې,drie
915,vier::NUM,څلور,vier
916,fünf::NUM,پنځه,vijf
917,sechs::NUM,شپږ,zes
918,sieben::NUM,اوه,zeven
919,acht::NUM,اته,acht
920,neun::NUM,نهه,negen
921,zehn::NUM,لس,tien
922,elf::NUM,یوولس,elf
923,zwölf::NUM,دولس,twaalf
924,zwanzig::NUM,شل,twintig
925,dreißig::NUM,دېرش,dertig
926,vierzig::NUM,څلوېښت,veertig
927,fünfzig::NUM,پنځوس,vijftig
928,sechzig::NUM,شپېته,zestig
929,siebzig::NUM,اویا,zeventig
930,achtzig::NUM,اتیا,tachtig
931,neunzig::NUM,نوي,negentig
932,hundert::NUM,سل,honderd
933,tausend::NUM,زر,duizend
934,und::CNJ,او,en
935,oder::CNJ,ېا,of
936,stehen::V,درېدل,staan
937,sitzen::V,کښېنستل,zitten
938,liegen::V,ملاستل,liggen
939,hängen::V,ځړېدل,hangen
940,werden::V,کېدل,worden
941,passieren::V,پېښېدل,gebeuren
942,beginnen::V,شروع کېدل,beginnen
943,enden::V,خلاصدل,eindigen
944,enden::V,تمامېدل,eindigen
945,wechseln::V,تغییر موندل,wijzigen
946,wechseln::V,تغییر موندل,veranderen
947,aufgehen[Sonne]::V,ختل,opgaan
948,untergehen[Sonne]::V,لوېدل,ondergaan
949,untergehen[Sonne]::V,پرېوتل,ondergaan
950,scheinen[Sonne]::V,رڼا کول,schijnen
951,donnern::V,تنېدل,donderen
952,donnern::V,غړمبېدل,donderen
953,wehen::V,چلېدل,waaien
954,strömen::V,بهېدل,stromen
955,fließen::V,بهېدل,vloeien
956,fließen::V,تویېدل,vloeien
957,sich drehen::V,ګرځېدل,draaien
958,sich drehen::V,ګرځېدل,zich draaien
959,sich drehen::V,چورلېدل,draaien
960,sich drehen::V,چورلېدل,zich draaien
961,schwanken::V,زنګېدل,wankelen
962,schwingen::V,زنګېدل,zwieren
963,fallen::V,ولېدل,vallen
964,brennen::V,سوځېدل,branden
965,rauchen::V,لوګی کول,roken
966,regnen::V,باران اورېدل,regenen
967,gefrieren::V,کنګل نيول,bevriezen
968,tauen::V,وېلې کېدل,dooien
969,schmelzen::V,وېلې کېدل,smelten
970,trocknen::V,وچېدل,drogen
971,sieden::V,اېشېدل,koken
972,sieden::V,اېشېدل,zieden
973,faulen::V,خرابېدل,rotten
974,verfaulen::V,ورستېدل,verrotten
975,reißen::V,شلېدل,scheuren
976,versinken::V,ډوېېدل,verzinken
977,vergehen::V,تېرېدل,vergaan
978,erscheinen::V,ښکارېدل,opdagen
979,erscheinen::V,ښکارېدل,verschijnen
980,verschwinden::V,ورکېدل,verdwijnen
981,sinken::V,ښکته کېدل,zinken
982,abnehmen::V,کمېدل,afnemen
983,abnehmen::V,کمېدل,verminderen
984,zunehmen::V,زیاتېدل,toenemen
985,steigen::V,جګېدل,stijgen
986,steigen::V,جګېدل,omhooggaan
987,steigen::V,پورته کېدل,stijgen
988,steigen::V,پورته کېدل,omhooggaan
989,wachsen::V,وده کول,groeien
990,glänzen::V,ځلېدل,glanzen
991,glänzen::V,ځلېدل,schitteren
992,funkeln::V,پړکېدل,fonkelen
993,lärmen::V,غال و غول کول,lawaai maken
994,läuten::V,زنګ وهل,luiden
995,klingeln::V,زنګ وهل,bellen
996,klirren::V,کړنګېدل,rinkelen
997,brausen::V,تلاطم کول,bruisen
998,rauschen::V,شڼهار کول,ruisen
999,klingen::V,آواز کول,klinken
1000,bellen::V,غپېدل,blaffen
1001,heulen::V,انګلل,huilen
1002,blasen::V,پو کول,blazen
1003,pfeifen::V,شپېلک وهل,fluiten
1004,schreien::V,ناره کول,gillen
1005,schreien::V,ناره کول,schreeuwen
1006,stöhnen::V,زګېروی کول,steunen
1007,zittern::V,لړزېدل,beven
1008,zittern::V,لړزېدل,sidderen
1009,leben::V,ژوند کول,leven
1010,geboren werden::V,زېږېدل,geboren worden
1011,atmen::V,ساه کښل,ademen
1012,atmen::V,تنفس کول,ademen
1013,trinken::V,څښل,drinken
1014,essen::V,خوړل,eten
1015,schlucken::V,غړپول,slikken
1016,müde werden::V,ستړی کېدل,moe worden
1017,einschlafen::V,ویده کېدل,inslapen
1018,schlafen::V,خوب کول,slapen
1019,aufwachen::V,ویښېدل,ontwaken
1020,aufwachen::V,ویښېدل,wakker worden
1021,aufstehen::V,پاڅېدل,opstaan
1022,sich erholen::V,استراحت کول,zich ontspannen
1023,krank werden::V,رنځورېدل,ziek worden
1024,krank sein::V,ناجوړېدل,ziek zijn
1025,schmerzen::V,خوږېدل,pijn doen
1026,schmerzen::V,درد کول,pijn doen
1027,husten::V,ټوخېدل,hoesten
1028,genesen::V,رغېدل,genezen
1029,sterben::V,مړل,sterven
1030,sterben::V,مړل,overlijden
1031,umkommen::V,تلفېدل,omkomen
1032,sich bewegen::V,چلېدل,zich bewegen
1033,sich bewegen::V,حرکت کول,zich bewegen
1034,sich rühren::V,ښورېدل,zich verroeren
1035,sich erheben::V,درېدل,oprijzen
1036,sich erheben::V,درېدل,verrijzen
1037,sich setzen::V,کښېنستل,gaan zitten
1038,hinfallen::V,لوېدل,vallen
1039,hinfallen::V,لوېدل,neervallen
1040,laufen::V,منډې وهل,lopen
1041,schreiten::V,قدم ایښودل,stappen
1042,schreiten::V,قدم ایښودل,schrijden
1043,spazierengehen::V,چکر وهل,gaan wandelen
1044,eilen::V,بېړه کول,ijlen
1045,eilen::V,بېړه کول,haasten
1046,sich beeilen::V,عجله کول,zich haasten
1047,sausen::V,ځغستل,stuiven
1048,rennen::V,زغلېدل,rennen
1049,springen::V,ټوپ وهل,springen
1050,klettern::V,ختل,klimmen
1051,klettern::V,ختل,klauteren
1052,schaukeln::V,زنګېدل,schommelen
1053,kriechen::V,خاپوړی وهل,kruipen
1054,schwimmen::V,لامبو وهل,zwemmen
1055,tauchen::V,غوټه وهل,duiken
1056,rudern::V,پارو وهل,roeien
1057,fahren::V,تلل,rijden
1058,fliegen::V,الوتل,vliegen
1059,gehen::V,تلل,gaan
1060,weggehen::V,بهر وتل,weggaan
1061,abfahren::V,تلل,vertrekken
1062,anhalten::V,ودرېدل,stoppen
1063,anhalten::V,ودرېدل,stilhouden
1064,hineingehen::V,داخلېدل,ingaan
1065,hineingehen::V,داخلېدل,binnengaan
1066,eintreten::V,ننوتل,binnenkomen
1067,kommen::V,راتلل,komen
1068,ankommen::V,رسېدل,aankomen
1069,zurückkommen::V,بېرته راتلل,terugkomen
1070,bleiben::V,پاتې کېدل,blijven
1071,warten::V,انتظار وېستل,wachten
1072,erwarten::V,انتظار کول,verwachten
1073,suchen::V,لټول,zoeken
1074,finden::V,میندل,vinden
1075,finden::V,پیدا کول,vinden
1076,versuchen::V,هڅه کول,proberen
1077,versuchen::V,هڅه کول,beproeven
1078,vorbereiten::V,چمتوکول,voorbereiden
1079,lieben::V,مینه لرل,houden van
1080,mögen::V,خوښول,lusten
1081,mögen::V,خوښول,houden van
1082,mögen::V,علاقه لرل,lusten
1083,mögen::V,علاقه لرل,houden van
1084,lachen::V,خندېدل,lachen
1085,rühren::V,اغېزه کول,roeren
1086,weinen::V,ژړل,huilen
1087,weinen::V,ژړل,schreien
1088,schimpfen::V,ښکنځا کول,kijven
1089,schimpfen::V,ښکنځا کول,schelden
1090,sich ärgern::V,قهر راتلل,zich ergeren
1091,sich fürchten::V,ډارېدل,bang zijn
1092,fürchten::V,ډارېدل,vrezen
1093,fliehen::V,تښتېدل,vluchten
1094,flüchten::V,تښتېدل,ontsnappen
1095,flüchten::V,تښتېدل,ontkomen
1096,sehen::V,لیدل,zien
1097,anschauen::V,کتل,aankijken
1098,ansehen::V,ننداره کول,aanzien
1099,ansehen::V,ننداره کول,bekijken
1100,hören::V,اورېدل,horen
1101,zuhören::V,غوږ نیول,luisteren
1102,probieren::V,څکه کول,proeven
1103,probieren::V,چاشنی کول,proeven
1104,riechen::V,بويول,ruiken
1105,fühlen::V,حسول,voelen
1106,scheinen::V,ښکارېدل,lijken
1107,zu sehen sein::V,ښکارېدل,te zien zijn
1108,vernehmen::V,خبرېدل,vernemen
1109,frieren::V,ساړه کېتل,het koud hebben
1110,tun::V,کول,doen
1111,können::V,کولای شول,kunnen
1112,können::V,د لاسه کېدل,kunnen
1113,wollen::V,غوښتل,willen
1114,anfangen::V,شروع کول,beginnen
1115,anfangen::V,شروع کول,aanvangen
1116,beenden::V,ختمول,beëindigen
1117,beenden::V,پای ته رسول,beëindigen
1118,aufhören::V,بس کول,ophouden
1119,gelingen::V,موفق کېدل,lukken
1120,gelingen::V,موفق کېدل,gelukken
1121,gelingen::V,بریالی کېدل,lukken
1122,gelingen::V,بریالی کېدل,gelukken
1123,geraten::V,کېدل,uitvallen
1124,öffnen::V,خلاصول,openen
1125,öffnen::V,خلاصول,opendoen
1126,öffnen::V,پرانیستل,openen
1127,öffnen::V,پرانیستل,opendoen
1128,schließen::V,تړل,sluiten
1129,schließen::V,تړل,dichtdoen
1130,stellen::V,ایښودل,stellen
1131,stellen::V,ایښودل,plaatsen
1132,setzen::V,کښېنول,zetten
1133,setzen::V,کښېنول,plaatsen
1134,legen::V,ایښودل,leggen
1135,berühren::V,لاس وهل,aanraken
1136,verbinden::V,تړل,verbinden
1137,bedecken::V,پوښول,bedekken
1138,aufhängen::V,ځوړندول,ophangen
1139,anzünden::V,بلول,aansteken
1140,aufheben::V,پورته کول,oprapen
1141,zurücklassen::V,پرېښودل,achterlaten
1142,verlieren::V,ورکول,verliezen
1143,fallen lassen::V,له لاسه لوېدل,laten vallen
1144,machen::V,کول,maken
1145,herstellen::V,جوړول,produceren
1146,herstellen::V,جوړول,voortbrengen
1147,herstellen::V,توليدول,produceren
1148,herstellen::V,توليدول,voortbrengen
1149,bauen::V,جوړول,bouwen
1150,reparieren::V,ترمیمول,repareren
1151,reparieren::V,ترمیمول,herstellen
1152,verbessern::V,اصلاح کول,verbeteren
1153,ändern::V,تغیر ورکول,wijzigen
1154,ändern::V,تغیر ورکول,veranderen
1155,graben::V,کيندل,graven
1156,beugen::V,ټیټول,buigen
1157,biegen::V,کږول,buigen
1158,drehen::V,ګرځول,draaien
1159,wenden::V,اړول,keren
1160,wenden::V,اړول,wenden
1161,umdrehen::V,اړول,omdraaien
1162,heben::V,جګول,heffen
1163,heben::V,جګول,optillen
1164,heben::V,پورته کول,heffen
1165,heben::V,پورته کول,optillen
1166,hochheben::V,جګول,tillen
1167,ergreifen::V,نیول,pakken
1168,ergreifen::V,نیول,grijpen
1169,halten::V,نیول,houden
1170,drücken::V,کښېکښل,drukken
1171,schieben::V,پوری وهل,duwen
1172,schieben::V,پوری وهل,schuiven
1173,kratzen::V,ګرول,krassen
1174,lecken::V,څټل,likken
1175,beißen::V,چیچل,bijten
1176,abreißen::V,شکول,afrukken
1177,abreißen::V,شکول,afscheuren
1178,abschneiden::V,پرېکول,afsnijden
1179,binden::V,تړل,binden
1180,stecken::V,ټومبل,steken
1181,brechen::V,ماتول,breken
1182,klopfen::V,ټکول,kloppen
1183,hauen::V,ټکول,houwen
1184,kleben::V,نښلول,plakken
1185,kleben::V,سرېښول,plakken
1186,reiben::V,مږل,wrijven
1187,streichen::V,مښل,smeren
1188,schleifen::V,تېره کول,slijpen
1189,schneiden::V,غوڅول,snijden
1190,schneiden::V,پرېکول,snijden
1191,rütteln::V,خوڅول,schudden
1192,schütteln::V,ښورول,schudden
1193,schwenken::V,خوڅول,wuiven
1194,schwenken::V,خوڅول,zwaaien
1195,schütten::V,اچول,gieten
1196,schütten::V,اچول,storten
1197,schütten::V,تویول,gieten
1198,schütten::V,تویول,storten
1199,füllen::V,ډکول,vullen
1200,einwickeln::V,پېچل,inwikkelen
1201,einwickeln::V,نغښتل,inwikkelen
1202,tragen::V,وړل,dragen
1203,schleppen::V,وړل,slepen
1204,ziehen::V,کښل,trekken
1205,aufbewahren::V,ساتل,bewaren
1206,werfen::V,اچول,gooien
1207,werfen::V,غورځول,gooien
1208,fangen::V,نیول,vangen
1209,fangen::V,ګیرول,vangen
1210,packen::V,نیول,pakken
1211,packen::V,نیول,vastpakken
1212,verstecken::V,پټول,verstoppen
1213,teilen::V,وېشل,delen
1214,teilen::V,تقسیمول,delen
1215,schicken::V,لېږل,sturen
1216,schicken::V,استول,sturen
1217,bringen::V,راوړل,brengen
1218,hinzufügen::V,زیاتول,toevoegen
1219,bekommen::V,حاصلول,verkrijgen
1220,erhalten::V,اخیستل,krijgen
1221,nehmen::V,نیول,nemen
1222,nehmen::V,اخيستل,nemen
1223,wählen::V,خوښول,kiezen
1224,wählen::V,خوښول,verkiezen
1225,auswählen::V,چنده کول,uitkiezen
1226,bewahren::V,ساتل,bewaren
1227,behindern::V,مانع کېدل,hinderen
1228,behindern::V,ممانعت کول,hinderen
1229,verderben::V,خرابېدل,bederven
1230,beschädigen::V,ورانول,beschadigen
1231,zerbrechen::V,ماتول,breken
1232,zerbrechen::V,ماتول,stukbreken
1233,zerreißen::V,څیرې کول,scheuren
1234,zerreißen::V,څیرې کول,verscheuren
1235,zerstören::V,ړنګول,vernielen
1236,zerstören::V,ورانول,vernielen
1237,verbrennen::V,سوځول,branden
1238,verbrennen::V,سوځول,verbranden
1239,geben::V,ورکول,geven
1240,reichen::V,ورکول,reiken
1241,reichen::V,ورکول,aanreiken
1242,schenken::V,بښل,schenken
1243,versprechen::V,لوز کول,beloven
1244,wünschen::V,غوښتل,wensen
1245,loben::V,ستایل,loven
1246,loben::V,ستایل,prijzen
1247,loben::V,تمجید کول,loven
1248,loben::V,تمجید کول,prijzen
1249,küssen::V,ښکلول,kussen
1250,wiegen::V,زنګول,wiegen
1251,zudecken::V,پوښول,toedekken
1252,wecken::V,ويښول,wekken
1253,zeigen::V,ښودل,tonen
1254,zeigen::V,ښودل,wijzen
1255,führen::V,بیول,voeren
1256,lehren::V,درس ورکول,leren
1257,lehren::V,تعلیم ورکول,leren
1258,unterrichten::V,درس ورکول,onderwijzen
1259,aufziehen::V,روزل,grootbrengen
1260,leiten::V,رهبری کول,leiden
1261,leiten::V,لارښوونه کول,leiden
1262,antreiben::V,چټک کول,aandrijven
1263,lassen::V,اړکول,laten
1264,einladen::V,بلل,uitnodigen
1265,vereinigen::V,متحد کول,verenigen
1266,vereinigen::V,یوځای کول,verenigen
1267,besuchen::V,کتنه کول,bezoeken
1268,treffen::V,ليدل,treffen
1269,treffen::V,ليدل,ontmoeten
1270,treffen::V,تلقی کول,treffen
1271,treffen::V,تلقی کول,ontmoeten
1272,sich versammeln::V,راغونډېدل,zich verzamelen
1273,spielen::V,لوبه کول,spelen
1274,singen::V,سندرې وېل,zingen
1275,tanzen::V,ګډېدل,dansen
1276,sich trennen::V,بېلېدل,van elkaar gaan
1277,verlassen::V,ترک کول,verlaten
1278,retten::V,نجات ورکول,redden
1279,bewachen::V,ساتل,bewaken
1280,bewachen::V,حفاظت کول,bewaken
1281,schützen::V,ژغورل,beschermen
1282,verteidigen::V,دفاع کول,verdedigen
1283,sich schlagen::V,جنګېدل,knokken
1284,schießen::V,ویشتل,schieten
1285,siegen::V,غالبېدل,overwinnen
1286,ärgern::V,خپه کول,ergeren
1287,schlagen::V,وهل,slaan
1288,treten::V,په لغته وهل,trappen
1289,treten::V,په لغته وهل,schoppen
1290,stechen::V,ټومبل,steken
1291,stechen::V,ټومبل,prikken
1292,stoßen::V,ټېل وهل,stoten
1293,stoßen::V,پوری وهل,stoten
1294,stehlen::V,تښتول,stelen
1295,stehlen::V,غلا کول,stelen
1296,stören::V,ماتول,storen
1297,stören::V,ماتول,verstoren
1298,belästigen::V,ځورول,lastig vallen
1299,belästigen::V,تکلیف ورکول,lastig vallen
1300,verbergen::V,پټول,verbergen
1301,täuschen::V,تېرایستل,misleiden
1302,täuschen::V,خطا ایستل,misleiden
1303,betrügen::V,غولول,bedriegen
1304,töten::V,وژل,doden
1305,töten::V,مړ کول,doden
1306,wohnen::V,اوسېدل,wonen
1307,arbeiten::V,کار کول,werken
1308,sammeln::V,راټولول,inzamelen
1309,sammeln::V,راټولول,verzamelen
1310,sammeln::V,راغونډول,inzamelen
1311,sammeln::V,راغونډول,verzamelen
1312,pflücken::V,شکول,plukken
1313,jagen::V,ښکار کول,jagen
1314,fischen::V,کب نيول,vissen
1315,fassen::V,نیول,vangen
1316,fassen::V,ګیرول,vangen
1317,hüten::V,پوول,hoeden
1318,treiben::V,بیول,drijven
1319,anbinden::V,تړل,vastbinden
1320,füttern::V,خوراک ورکول,voeren
1321,melken::V,لوشل,melken
1322,hacken::V,پی کول,hakken
1323,gießen::V,اوبه کول,gieten
1324,reifen::V,رسېدل,rijpen
1325,zubereiten::V,تیارول,klaarmaken
1326,zubereiten::V,تیارول,toebereiden
1327,kochen::V,پخول,koken
1328,backen::V,پخول,bakken
1329,braten::V,وريتول,braden
1330,umrühren::V,لړل,omroeren
1331,stricken::V,اوبدل,breien
1332,nähen::V,ګنډل,naaien
1333,färben::V,رنګول,verven
1334,färben::V,رنګول,kleuren
1335,reinigen::V,صافول,reinigen
1336,waschen::V,مینځل,wassen
1337,abwischen::V,وچول,afvegen
1338,spülen::V,کنګالول,spoelen
1339,spülen::V,کنګالول,afwassen
1340,fegen::V,جارو کول,vegen
1341,kehren::V,جارو کول,vegen
1342,baden::V,لمبېدل,baden
1343,sich waschen::V,ځان مينځل,zich wassen
1344,ausziehen::V,کښل,uittrekken
1345,ausziehen::V,ایستل,uittrekken
1346,anziehen::V,اغوستل,aantrekken
1347,sich anziehen::V,کالی اغوستل,zich aankleden
1348,kämmen::V,ګمنځول,kammen
1349,schmücken::V,ښکلی کول,tooien
1350,sagen::V,وېل,zeggen
1351,sprechen::V,وېل,spreken
1352,sprechen::V,غږېدل,spreken
1353,reden::V,ګړېدل,praten
1354,reden::V,خبرې کول,praten
1355,sich unterhalten::V,خبری کول,zich onderhouden
1356,fragen::V,پوښتنه کول,vragen
1357,bitten::V,غوښتل,vragen
1358,bitten::V,غوښتل,verzoeken
1359,erzählen::V,کيسه کول,vertellen
1360,erzählen::V,حکايت کول,vertellen
1361,mitteilen::V,خبرول,meedelen
1362,mitteilen::V,خبر ورکول,meedelen
1363,nennen::V,نوم ايښودل,noemen
1364,rufen::V,بلل,roepen
1365,prahlen::V,لاپې وهل,pralen
1366,übersetzen::V,ژباړل,vertalen
1367,übersetzen::V,ترجمه کول,vertalen
1368,denken::V,فکر کول,denken
1369,glauben::V,باور کول,geloven
1370,bemerken::V,لیدل,bemerken
1371,erkennen::V,پېژندل,herkennen
1372,begreifen::V,رسېدل,begrijpen
1373,begreifen::V,پوهېدل,begrijpen
1374,verstehen::V,پوهېدل,verstaan
1375,lernen::V,زده کول,leren
1376,lernen::V,درس لوستل,leren
1377,wissen::V,پوهېدل,weten
1378,sich erinnern an::V,یادول,zich herinneren aan
1379,sich erinnern an::V,په یاد راوړل,zich herinneren aan
1380,vergessen::V,هېرول,vergeten
1381,messen::V,اندازه کول,meten
1382,zählen::V,شمارل,tellen
1383,rechnen::V,حسابول,rekenen
1384,lesen::V,لوستل,lezen
1385,malen::V,رسمول,schilderen
1386,zeichnen::V,رسمول,tekenen
1387,schreiben::V,لیکل,schrijven
1388,besitzen::V,لرل,bezitten
1389,kaufen::V,رانیول,kopen
1390,verkaufen::V,خرڅول,verkopen
1391,bezahlen::V,تأدیه کول,betalen
1392,zahlen::V,کسات اخيستل,betalen
1393,beherrschen::V,تسلط لرل,beheersen
1394,ertragen::V,زغمل,verdragen
1395,Barsch::N,,baars
1396,Hecht::N,,snoek
