,Concept_ID,fi,sk
818,sofort::ADV,heti,ihneď
819,später::ADV,myöhemmin,neskoršie
820,jetzt::ADV,nyt,teraz
821,heute::ADV,tänään,dnes
822,morgen::ADV,huomenna,zajtra
823,bald::ADV,pian,skoro
824,dann::ADV,sitten,nato
825,dann::ADV,sitten,potom
826,gestern::ADV,eilen,včera
827,einst::ADV,aikanaan,kedysi
828,einst::ADV,aikanaan,niekedy
829,damals::ADV,silloin,vtedy
830,damals::ADV,siihen aikaan,vtedy
831,danach::ADV,sen jälkeen,potom
832,danach::ADV,sen jälkeen,podľa toho
833,vorher::ADV,ennen,napred
834,vorher::ADV,ennen,predtým
835,zuerst::ADV,ensin,najprv
836,zuerst::ADV,ensiksi,najprv
837,einmal::ADV,kerran,raz
838,einmal::ADV,kerran,jedenkrát
839,manchmal::ADV,joskus,občas
840,manchmal::ADV,joskus,niekedy
841,oft::ADV,usein,často
842,immer::ADV,aina,vždy
843,immer::ADV,aina,ustavične
844,niemals::ADV,ei koskaan,nikdy
845,hier::ADV,tässä,tu
846,hier::ADV,täällä,tu
847,hierhin::ADV,tähän,sem
848,hierhin::ADV,tähän,tade
849,von hier::ADV,tästä,odtiaľto
850,von hier::ADV,täältä,odtiaľto
851,dort::ADV,siinä,tam
852,dort::ADV,siellä,tam
853,dorthin::ADV,sinne,ta
854,dorthin::ADV,sinne,tam
855,dorthin::ADV,tuonne,ta
856,dorthin::ADV,tuonne,tam
857,geradeaus::ADV,suoraan,rovno
858,geradeaus::ADV,suoraan,priamo
859,vorwärts::ADV,eteenpäin,napred
860,rückwärts::ADV,taaksepäin,nazad
861,zurück::ADV,takaisin,späť
862,zurück::ADV,takaisin,naspäť
863,unten::ADV,alhaalla,dolu
864,unten::ADV,alhaalla,naspodku
865,hinab::ADV,alas,dolu
866,oben::ADV,ylhäällä,hore
867,oben::ADV,ylhäällä,navrchu
868,hinauf::ADV,ylös,hore
869,hinauf::ADV,ylös,navrch
870,überall::ADV,kaikkialla,všade
871,nicht::ADV,ei,nie
872,ein wenig::ADV,vähän,trocha
873,kaum::ADV,tuskin,ledva
874,sehr::ADV,kovin,veľmi
875,sehr::ADV,oikein,veľmi
876,so::ADV,näin,tak
877,so::ADV,näin,takto
878,noch::ADV,vielä,ešte
879,nur::ADV,vain,len
880,nur::ADV,ainoastaan,len
881,schon::ADV,jo,už
882,wieder::ADV,taas,zasa
883,wieder::ADV,jälleen,zasa
884,vergebens::ADV,turhaan,márne
885,vergebens::ADV,turhaan,nadarmo
886,vor::PRP,edessä,pred
887,hinter::PRP,takana,za
888,unter::PRP,alla,pod
889,durch::PRP,läpi,cez
890,durch::PRP,kautta,cez
891,neben::PRP,vieressä,pri
892,neben::PRP,vieressä,vedľa
893,zwischen::PRP,välillä,medzi
894,wegen::PRP,takia,pre
895,wegen::PRP,takia,kvôli
896,wegen::PRP,vuoksi,pre
897,wegen::PRP,vuoksi,kvôli
898,dies::PRN,tämä,to
899,dies::PRN,tämä,táto
900,das::PRN,se,to
901,alles::PRN,kaikki,všetko
902,ich::PRN,minä,ja
903,du::PRN,sinä,ty
904,er::PRN,hän,on
905,wir::PRN,me,my
906,ihr::PRN,te,vy
907,sie::PRN,he,oni
908,was::FPRN,mikä,čo
909,wer::FPRN,ken,kto
910,wer::FPRN,kuka,kto
911,wo::FADV,missä,kde
912,wohin::FADV,mihin,kam
913,wie::FADV,miten,ako
914,wie::FADV,kuinka,ako
915,warum::FADV,miksi,prečo
916,wieviel::FNUM,paljonko,koľko
917,wieviel::FNUM,kuinka paljon,koľko
918,eins::NUM,yksi,jeden
919,zwei::NUM,kaksi,dva
920,drei::NUM,kolme,tri
921,vier::NUM,neljä,štyri
922,fünf::NUM,viisi,päť
923,sechs::NUM,kuusi,šesť
924,sieben::NUM,seitsemän,sedem
925,acht::NUM,kahdeksan,osem
926,neun::NUM,yhdeksän,deväť
927,zehn::NUM,kymmenen,desať
928,elf::NUM,yksitoista,jedenásť
929,zwölf::NUM,kaksitoista,dvanásť
930,zwanzig::NUM,kaksikymmentä,dvadsať
931,dreißig::NUM,kolmekymmentä,tridsať
932,vierzig::NUM,neljäkymmentä,štyridsať
933,fünfzig::NUM,viisikymmentä,päťdesiat
934,sechzig::NUM,kuusikymmentä,šesťdesiat
935,siebzig::NUM,seitsemänkymmentä,sedemdesiat
936,achtzig::NUM,kahdeksankymmentä,osemdesiat
937,neunzig::NUM,yhdeksänkymmentä,deväťdesiat
938,hundert::NUM,sata,sto
939,tausend::NUM,tuhat,tisíc
940,und::CNJ,ja,i
941,oder::CNJ,tai,alebo
942,stehen::V,seisoa,stáť
943,sitzen::V,istua,sedieť
944,liegen::V,maata,ležať
945,hängen::V,riippua,visieť
946,werden::V,tulla,stať sa
947,werden::V,joutua,stať sa
948,passieren::V,sattua,stať sa
949,passieren::V,tapahtua,stať sa
950,beginnen::V,alkaa,začať sa
951,enden::V,loppua,končiť sa
952,enden::V,päättyä,končiť sa
953,wechseln::V,vaihtua,meniť sa
954,wechseln::V,vaihdella,meniť sa
955,aufgehen[Sonne]::V,nousta,vychádzať
956,untergehen[Sonne]::V,laskea,zapadnúť
957,scheinen[Sonne]::V,paistaa,svietiť
958,donnern::V,jyristä,hrmieť
959,wehen::V,tuulla,viať
960,wehen::V,puhaltaa,viať
961,strömen::V,virrata,prúdiť
962,fließen::V,valua,tiecť
963,fließen::V,juosta,tiecť
964,sich drehen::V,pyöriä,točiť sa
965,sich drehen::V,pyöriä,krútiť sa
966,schwanken::V,horjua,kolísať
967,schwanken::V,horjua,klátiť sa
968,schwingen::V,heilua,kývať sa
969,schwingen::V,heilua,chvieť sa
970,schwingen::V,värähdellä,kývať sa
971,schwingen::V,värähdellä,chvieť sa
972,fallen::V,pudota,padať
973,fallen::V,langeta,padať
974,brennen::V,palaa,páliť
975,brennen::V,palaa,horieť
976,rauchen::V,savuta,dymiť sa
977,regnen::V,sataa,pršať
978,gefrieren::V,jäätyä,zamrznút
979,tauen::V,sulaa,taviť sa
980,schmelzen::V,sulaa,taviť sa
981,trocknen::V,kuivua,schnúť
982,sieden::V,kiehua,vrieť
983,faulen::V,mädätä,hniť
984,verfaulen::V,mädätä,zhniť
985,verfaulen::V,mädäntyä,zhniť
986,reißen::V,revetä,pretrhnúť sa
987,versinken::V,upota,zapadnúť
988,versinken::V,upota,potopiť sa
989,versinken::V,vajota,zapadnúť
990,versinken::V,vajota,potopiť sa
991,vergehen::V,kulua,plynúť
992,erscheinen::V,ilmestyä,objaviť sa
993,verschwinden::V,kadota,zmiznúť
994,sinken::V,vajota,klesať
995,abnehmen::V,vähetä,ubúdať
996,zunehmen::V,kasvaa,pribúdať
997,zunehmen::V,lisääntyä,pribúdať
998,steigen::V,nousta,stúpať
999,wachsen::V,kasvaa,rásť
1000,glänzen::V,kiiltää,jagať sa
1001,glänzen::V,kiiltää,lesknúť sa
1002,funkeln::V,kipinöidä,iskriť sa
1003,lärmen::V,meluta,lomoziť
1004,läuten::V,soida,cengať
1005,klingeln::V,soida,zvoniť
1006,klirren::V,kalista,rinčať
1007,brausen::V,kohista,hučať
1008,rauschen::V,kohista,šumieť
1009,klingen::V,soida,znieť
1010,klingen::V,soida,zvoniť
1011,bellen::V,haukkua,štekať
1012,bellen::V,haukkua,brechať
1013,heulen::V,ulvoa,vyť
1014,blasen::V,puhaltaa,duť
1015,blasen::V,puhaltaa,fúkať
1016,pfeifen::V,viheltää,pískať
1017,pfeifen::V,viheltää,hvízdať
1018,schreien::V,kirkua,kričať
1019,stöhnen::V,voihkia,stenať
1020,zittern::V,vapista,triasť sa
1021,leben::V,elää,žiť
1022,geboren werden::V,syntyä,narodiť sa
1023,atmen::V,hengittää,dýchať
1024,trinken::V,juoda,piť
1025,essen::V,syödä,jesť
1026,schlucken::V,niellä,zhltnuť
1027,müde werden::V,uupua,unaviť sa
1028,einschlafen::V,uinahtaa,usnúť
1029,einschlafen::V,uinahtaa,zaspať
1030,schlafen::V,maata,spať
1031,schlafen::V,nukkua,spať
1032,aufwachen::V,herätä,zobudiť sa
1033,aufstehen::V,nousta,vstať
1034,aufstehen::V,nousta ylös,vstať
1035,sich erholen::V,levätä,zotavovať sa
1036,sich erholen::V,levätä,oddýchovať si
1037,krank werden::V,sairastua,ochorieť
1038,krank sein::V,potea,chorieť
1039,krank sein::V,potea,byť chorý
1040,krank sein::V,sairastaa,chorieť
1041,krank sein::V,sairastaa,byť chorý
1042,schmerzen::V,särkeä,bolieť
1043,schmerzen::V,kivistää,bolieť
1044,husten::V,yskiä,kašľať
1045,genesen::V,toipua,uzdraviť sa
1046,sterben::V,kuolla,umrieť
1047,sterben::V,kuolla,zomrieť
1048,umkommen::V,saada surmansa,zahynúť
1049,umkommen::V,kuolla,zahynúť
1050,sich bewegen::V,liikkua,pohybovať sa
1051,sich rühren::V,liikahtaa,hnúť sa
1052,sich erheben::V,nousta,zdvihnúť sa
1053,sich setzen::V,istuutua,sadnúť si
1054,hinfallen::V,kaatua,spadnúť
1055,laufen::V,kävellä,bežať
1056,schreiten::V,astua,kráčať
1057,schreiten::V,astella,kráčať
1058,spazierengehen::V,kävellä,prechádzať sa
1059,eilen::V,kiirehtiä,súriť
1060,sich beeilen::V,kiirehtiä,ponáhľať sa
1061,sich beeilen::V,olla kiireissään,ponáhľať sa
1062,sausen::V,rynnätä,hučať
1063,sausen::V,viilettää,hučať
1064,rennen::V,juosta,bežať
1065,springen::V,hypätä,skákať
1066,klettern::V,kiivetä,liezť
1067,schaukeln::V,kiikkua,húpať
1068,schaukeln::V,kiikkua,hojdať
1069,kriechen::V,ryömiä,liezť
1070,kriechen::V,ryömiä,plaziť sa
1071,schwimmen::V,uida,plávať
1072,tauchen::V,sukeltaa,ponoriť sa
1073,rudern::V,soutaa,veslovať
1074,fahren::V,ajaa,ísť
1075,fahren::V,ajaa,jazdiť
1076,fahren::V,kulkea,ísť
1077,fahren::V,kulkea,jazdiť
1078,fliegen::V,lentää,letieť
1079,gehen::V,käydä,ísť
1080,weggehen::V,lähteä,odísť
1081,weggehen::V,lähteä,odchádzať
1082,weggehen::V,poistua,odísť
1083,weggehen::V,poistua,odchádzať
1084,abfahren::V,lähteä,odcestovať
1085,anhalten::V,pysähtyä,zadržať sa
1086,anhalten::V,pysähtyä,zastaviť sa
1087,anhalten::V,seisahtua,zadržať sa
1088,anhalten::V,seisahtua,zastaviť sa
1089,hineingehen::V,mennä sisään,vchádzať
1090,eintreten::V,astua sisään,vojsť
1091,eintreten::V,astua sisään,vstúpiť
1092,kommen::V,tulla,prísť
1093,ankommen::V,saapua,prísť
1094,ankommen::V,saapua,doraziť
1095,zurückkommen::V,palata,vrátiť sa
1096,bleiben::V,jäädä,ostať
1097,bleiben::V,jäädä,zostať
1098,bleiben::V,viipyä,ostať
1099,bleiben::V,viipyä,zostať
1100,warten::V,odottaa,čakať
1101,erwarten::V,odottaa,očakávať
1102,suchen::V,etsiä,hľadať
1103,finden::V,löytää,nájsť
1104,versuchen::V,yrittää,skúsiť
1105,versuchen::V,yrittää,pokúsiť sa
1106,vorbereiten::V,valmistaa,pripraviť
1107,lieben::V,pitää,ľúbiť
1108,lieben::V,pitää,milovať
1109,lieben::V,rakastaa,ľúbiť
1110,lieben::V,rakastaa,milovať
1111,mögen::V,pitää,mať rád
1112,mögen::V,tykätä,mať rád
1113,lachen::V,nauraa,smiať sa
1114,rühren::V,liikuttaa,dojať
1115,weinen::V,itkeä,plakať
1116,schimpfen::V,haukkua,nadávať
1117,sich ärgern::V,suuttua,hnevať sa
1118,sich ärgern::V,suuttua,zlostiť sa
1119,sich fürchten::V,pelätä,báť sa
1120,fürchten::V,pelätä,báť sa
1121,fliehen::V,paeta,utekať
1122,flüchten::V,paeta,utiecť
1123,sehen::V,nähdä,vidieť
1124,anschauen::V,katsoa,pozrieť sa na
1125,ansehen::V,katsoa,pozrieť
1126,hören::V,kuulla,počúvať
1127,zuhören::V,kuunnella,počúvať
1128,probieren::V,maistaa,ochutnať
1129,riechen::V,haistaa,ňuchať
1130,fühlen::V,tuntea,cítiť
1131,fühlen::V,tuntea,pociťovať
1132,scheinen::V,tuntua,zdať sa
1133,zu sehen sein::V,näkyä,byť vidieť
1134,vernehmen::V,kuulla,počuť
1135,frieren::V,palella,mrznúť
1136,frieren::V,palella,oziabať
1137,tun::V,tehdä,robiť
1138,können::V,osata,môcť
1139,wollen::V,tahtoa,chcieť
1140,anfangen::V,ruveta,začať
1141,anfangen::V,aloittaa,začať
1142,beenden::V,lopettaa,skončiť
1143,aufhören::V,loppua,prestať
1144,gelingen::V,onnistua,podariť sa
1145,geraten::V,sujua,dariť sa
1146,geraten::V,joutua,dariť sa
1147,öffnen::V,avata,otvoriť
1148,öffnen::V,aukaista,otvoriť
1149,schließen::V,sulkea,zavrieť
1150,stellen::V,panna,postaviť
1151,stellen::V,asettaa,postaviť
1152,setzen::V,panna,posadiť
1153,setzen::V,istuttaa,posadiť
1154,legen::V,panna,klásť
1155,legen::V,panna,položiť
1156,legen::V,asettaa,klásť
1157,legen::V,asettaa,položiť
1158,berühren::V,koskea,dotykať sa
1159,berühren::V,koskettaa,dotykať sa
1160,verbinden::V,liittää,spojiť
1161,verbinden::V,yhdistää,spojiť
1162,bedecken::V,kattaa,pokryť
1163,bedecken::V,peittää,pokryť
1164,aufhängen::V,ripustaa,zavesiť
1165,anzünden::V,sytyttää,zapáliť
1166,aufheben::V,ylös nostaa,zdvihnúť
1167,aufheben::V,nostaa,zdvihnúť
1168,zurücklassen::V,jättää,zanechať
1169,verlieren::V,kadottaa,stratiť
1170,fallen lassen::V,pudottaa,pustiť
1171,machen::V,tehdä,robiť
1172,herstellen::V,tuottaa,vyrobiť
1173,herstellen::V,valmistaa,vyrobiť
1174,bauen::V,rakentaa,stavať
1175,bauen::V,rakentaa,budovať
1176,reparieren::V,korjata,opraviť
1177,verbessern::V,parantaa,zlepšiť
1178,ändern::V,muuttaa,zmeniť
1179,ändern::V,muuttaa,preinačiť
1180,graben::V,kaivaa,ryť
1181,graben::V,kaivaa,kopať
1182,beugen::V,taivuttaa,ohnúť
1183,biegen::V,taivuttaa,ohnúť
1184,drehen::V,kääntää,točiť
1185,drehen::V,kääntää,krútiť
1186,wenden::V,kääntää,obrátiť
1187,wenden::V,kääntää,prevrátiť
1188,umdrehen::V,kääntää,otočiť
1189,umdrehen::V,kääntää,obrátiť
1190,heben::V,nostaa,dvíhať
1191,heben::V,nostaa,povzniesť
1192,heben::V,kohottaa,dvíhať
1193,heben::V,kohottaa,povzniesť
1194,hochheben::V,nostaa,zdvihnúť
1195,ergreifen::V,tarttua,uchopiť sa
1196,halten::V,pitää,držať
1197,drücken::V,painaa,tisnúť
1198,drücken::V,puristaa,tisnúť
1199,schieben::V,työntää,posunovať
1200,kratzen::V,raapia,škrabať
1201,lecken::V,nuolla,lízať
1202,beißen::V,purra,kúsať
1203,abreißen::V,repiä,odtrhnúť
1204,abschneiden::V,leikata poikki,odrezať
1205,abschneiden::V,leikata poikki,odkrojiť
1206,abschneiden::V,leikata,odrezať
1207,abschneiden::V,leikata,odkrojiť
1208,binden::V,sitoa,zaviazať
1209,binden::V,sitoa,priviazať
1210,stecken::V,pistää,strčiť
1211,brechen::V,murtaa,zlomiť
1212,klopfen::V,koputtaa,tĺcť
1213,klopfen::V,koputtaa,klopať
1214,klopfen::V,kolkuttaa,tĺcť
1215,klopfen::V,kolkuttaa,klopať
1216,hauen::V,lyödä,nabiť
1217,kleben::V,liimata,lepiť
1218,kleben::V,liimata,nalepiť
1219,reiben::V,hieroa,trieť
1220,reiben::V,hangata,trieť
1221,streichen::V,sivellä,namazať
1222,schleifen::V,hioa,ostríť
1223,schneiden::V,leikata,rezať
1224,schneiden::V,leikata,strihať
1225,rütteln::V,ravistaa,triasť
1226,rütteln::V,ravistaa,lomcovať
1227,schütteln::V,pudistaa,triasť
1228,schütteln::V,pudistaa,potriasť
1229,schwenken::V,heiluttaa,mávať
1230,schütten::V,kaataa,sypať
1231,füllen::V,täyttää,plniť
1232,einwickeln::V,kääriä,zabaliť
1233,tragen::V,kantaa,niesť
1234,schleppen::V,raahata,vliecť
1235,ziehen::V,vetää,ťahať
1236,aufbewahren::V,säilyttää,uložiť
1237,aufbewahren::V,säilyttää,uschovať
1238,werfen::V,viskata,hodiť
1239,werfen::V,viskata,vrhnúť
1240,fangen::V,napata,chytať
1241,fangen::V,ottaa kiinni,chytať
1242,packen::V,tarttua,baliť
1243,packen::V,tarttua,chytiť
1244,verstecken::V,kätkeä,skryť
1245,verstecken::V,kätkeä,schovať
1246,verstecken::V,piilottaa,skryť
1247,verstecken::V,piilottaa,schovať
1248,teilen::V,jakaa,podeliť
1249,teilen::V,jakaa,rozdeliť
1250,schicken::V,lähettää,posielať
1251,bringen::V,viedä,priniesť
1252,hinzufügen::V,lisätä,pripojiť
1253,bekommen::V,saada,dostať
1254,erhalten::V,saada,prijať
1255,nehmen::V,ottaa,vziať
1256,wählen::V,valita,voliť
1257,auswählen::V,valikoida,vybrať
1258,auswählen::V,valikoida,vyvoliť
1259,bewahren::V,säilyttää,zachovať
1260,behindern::V,estää,zavadzať
1261,behindern::V,estää,byť v ceste
1262,verderben::V,pilata,skaziť
1263,verderben::V,turmella,skaziť
1264,beschädigen::V,vioittaa,ublížiť
1265,beschädigen::V,vioittaa,poškodiť
1266,beschädigen::V,vahingoittaa,ublížiť
1267,beschädigen::V,vahingoittaa,poškodiť
1268,zerbrechen::V,rikkoa,rozbiť
1269,zerbrechen::V,rikkoa,prelomiť
1270,zerreißen::V,repiä rikki,pretrhnúť
1271,zerreißen::V,repiä palasiksi,pretrhnúť
1272,zerstören::V,hävittää,zničiť
1273,verbrennen::V,polttaa,spáliť
1274,geben::V,antaa,dať
1275,reichen::V,ojentaa,podať
1276,schenken::V,lahjoittaa,darovať
1277,versprechen::V,luvata,sľúbiť
1278,wünschen::V,toivottaa,želať
1279,loben::V,ylistää,chváliť
1280,küssen::V,suudella,bozkať
1281,wiegen::V,tuudittaa,kolísať
1282,wiegen::V,keinuttaa,kolísať
1283,zudecken::V,peittää,prikryť
1284,wecken::V,herättää,zobudiť
1285,zeigen::V,näyttää,ukázať
1286,zeigen::V,osoittaa,ukázať
1287,führen::V,johdattaa,viesť
1288,lehren::V,opettaa,učiť
1289,unterrichten::V,opettaa,vyučovať
1290,aufziehen::V,kasvattaa,vychovať
1291,leiten::V,johtaa,viesť
1292,antreiben::V,hoputtaa,popudiť
1293,lassen::V,antaa,dať
1294,einladen::V,kutsua,pozvať
1295,einladen::V,kutsua,povolať
1296,vereinigen::V,yhdistää,spojiť
1297,vereinigen::V,yhdistää,zjednotiť
1298,besuchen::V,vierailla,navštíviť
1299,treffen::V,tavata,stretnúť
1300,sich versammeln::V,kokoontua,zhromaždiť sa
1301,spielen::V,pelata,hrať
1302,spielen::V,leikkiä,hrať
1303,singen::V,laulaa,spievať
1304,tanzen::V,tanssia,tancovať
1305,sich trennen::V,erota,rozísť sa
1306,verlassen::V,jättää,opustiť
1307,retten::V,pelastaa,zachrániť
1308,bewachen::V,vartioida,strážiť
1309,schützen::V,suojella,chrániť
1310,verteidigen::V,puolustaa,brániť
1311,sich schlagen::V,tapella,biť sa
1312,schießen::V,ampua,streliť
1313,schießen::V,ampua,strieľať
1314,siegen::V,voittaa,zvíťaziť
1315,ärgern::V,ärsyttää,hnevať
1316,ärgern::V,ärsyttää,zlostiť
1317,schlagen::V,lyödä,biť
1318,schlagen::V,lyödä,udrieť
1319,treten::V,potkaista,kopnúť
1320,stechen::V,pistää,bodnúť
1321,stechen::V,pistää,pichnúť
1322,stoßen::V,sysätä,udrieť
1323,stoßen::V,työntää,udrieť
1324,stehlen::V,varastaa,kradnúť
1325,stören::V,häiritä,vyrušiť
1326,belästigen::V,häiritä,obťažovať
1327,verbergen::V,kätkeä,skryť
1328,täuschen::V,harhauttaa,sklamať
1329,betrügen::V,pettää,klamať
1330,betrügen::V,pettää,podvádzať
1331,betrügen::V,petkuttaa,klamať
1332,betrügen::V,petkuttaa,podvádzať
1333,töten::V,tappaa,zabiť
1334,töten::V,tappaa,usmrtiť
1335,wohnen::V,asua,bývať
1336,arbeiten::V,tehdä työtä,pracovať
1337,arbeiten::V,työskennellä,pracovať
1338,sammeln::V,koota,zbierať
1339,sammeln::V,kerätä,zbierať
1340,pflücken::V,poimia,trhať
1341,pflücken::V,poimia,oberať
1342,jagen::V,metsästää,poľovať
1343,fischen::V,kalastaa,loviť ryby
1344,fischen::V,kalastaa,chytať ryby
1345,fassen::V,pyydystää,uloviť
1346,fassen::V,saalistaa,uloviť
1347,hüten::V,paimentaa,pásť
1348,treiben::V,ajaa,hnať
1349,anbinden::V,kytkeä,priviazať
1350,füttern::V,ruokkia,kŕmiť
1351,melken::V,lypsää,dojiť
1352,hacken::V,hakata,seknúť
1353,gießen::V,kastella,polievať
1354,reifen::V,kypsyä,dozrieť
1355,zubereiten::V,valmistaa,pripraviť
1356,kochen::V,keittää,variť
1357,backen::V,leipoa,piecť
1358,backen::V,leipoa,smažiť
1359,braten::V,paistaa,piecť
1360,braten::V,paistaa,pražiť
1361,umrühren::V,hämmentää,pomiešať
1362,stricken::V,kutoa,pliesť
1363,stricken::V,neuloa,pliesť
1364,nähen::V,ommella,šiť
1365,färben::V,värjätä,zafarbiť
1366,färben::V,värittää,zafarbiť
1367,reinigen::V,puhdistaa,čistiť
1368,waschen::V,pestä,myť
1369,abwischen::V,pyyhkiä,utrieť
1370,spülen::V,huuhtoa,vyplachovať
1371,fegen::V,pyyhkäistä,zametať
1372,kehren::V,lakaista,zametať
1373,baden::V,kylpeä,kúpať sa
1374,sich waschen::V,peseytyä,umývať sa
1375,ausziehen::V,riisua,zobliecť
1376,anziehen::V,pukea ylleen,obliecť
1377,sich anziehen::V,pukeutua,obliecť sa
1378,kämmen::V,kammata,česať
1379,schmücken::V,koristaa,ozdobiť
1380,schmücken::V,kaunistaa,ozdobiť
1381,sagen::V,sanoa,povedať
1382,sprechen::V,puhua,hovoriť
1383,reden::V,keskustella,rozprávať
1384,sich unterhalten::V,jutella,rozprávať sa
1385,fragen::V,kysyä,spýtať sa
1386,bitten::V,pyytää,prosiť
1387,erzählen::V,kertoa,rozprávať
1388,mitteilen::V,ilmoittaa,oznámiť
1389,nennen::V,kutsua,nazvať
1390,nennen::V,kutsua,menovať
1391,nennen::V,nimittää,nazvať
1392,nennen::V,nimittää,menovať
1393,rufen::V,kutsua,volať
1394,rufen::V,kutsua,zavolať
1395,prahlen::V,kerskailla,vystatovať sa
1396,übersetzen::V,kääntää,preložiť
1397,denken::V,miettiä,myslieť
1398,denken::V,ajatella,myslieť
1399,glauben::V,uskoa,veriť
1400,bemerken::V,huomata,podotknuť
1401,bemerken::V,huomata,spozorovať
1402,erkennen::V,tunnistaa,poznať
1403,begreifen::V,ymmärtää,pochopiť
1404,begreifen::V,ymmärtää,porozumieť
1405,verstehen::V,ymmärtää,rozumieť
1406,lernen::V,oppia,učiť sa
1407,wissen::V,tietää,vedieť
1408,sich erinnern an::V,muistaa,pamätať si na
1409,vergessen::V,unohtaa,zabudnuť
1410,messen::V,mitata,merať
1411,zählen::V,laskea,počítať
1412,rechnen::V,laskea,rátať
1413,rechnen::V,laskea,počítať
1414,lesen::V,lukea,čítať
1415,malen::V,maalata,maľovať
1416,zeichnen::V,piirtää,kresliť
1417,zeichnen::V,piirustaa,kresliť
1418,schreiben::V,kirjoittaa,písať
1419,besitzen::V,omistaa,mať
1420,besitzen::V,omistaa,vlastniť
1421,kaufen::V,ostaa,kúpiť
1422,verkaufen::V,myydä,predať
1423,bezahlen::V,maksaa,zaplatiť
1424,zahlen::V,maksaa,platiť
1425,beherrschen::V,hallita,ovládať
1426,ertragen::V,kestää,znášať
1427,ertragen::V,kestää,vydržať
