,Concept_ID,,av
885,probieren::V,,кӏалдиб хъва́зе
886,probieren::V,,чӏамизе
887,riechen::V,,су́нтӏизе
888,fühlen::V,,чӏвазе
889,zu sehen sein::V,,бихьизе
890,vernehmen::V,,рагӏизе
891,frieren::V,,цӏорозе
892,tun::V,,гьабизе
893,können::V,,кӏвезе
894,können::V,,лъазе
895,wollen::V,,бокьизе
896,anfangen::V,,байбихьизе
897,beenden::V,,тӏубазабизе
898,beenden::V,,лъугӏизабизе
899,aufhören::V,,бахъизе
900,gelingen::V,,бахъизе
901,geraten::V,,бахъизе
902,öffnen::V,,рагьизе
903,schließen::V,,къазе
904,stellen::V,,чӏвазе
905,setzen::V,,рекӏинабизе
906,setzen::V,,гӏодор чӏезаризе
907,legen::V,,лъезе
908,berühren::V,,хъвазе
909,verbinden::V,,хьухьине
910,verbinden::V,,бухьине
911,bedecken::V,,кквезе
912,aufhängen::V,,базе
913,anzünden::V,,бакизе
914,anzünden::V,,рекӏинабизе
915,zurücklassen::V,,тезе
916,verlieren::V,,билизабизе
917,fallen lassen::V,,бортизабизе
918,machen::V,,гьабизе
919,herstellen::V,,гьабизе
920,herstellen::V,,хӏадурлъизабизе
921,bauen::V,,базе
922,bauen::V,,гьабизе
923,reparieren::V,,къачӏазе
924,verbessern::V,,лъикӏлъизабизе
925,ändern::V,,хисизабизе
926,graben::V,,бухъизе
927,beugen::V,,хьетӏизабизе
928,biegen::V,,гьетӏизабизе
929,drehen::V,,тиризабизе
930,drehen::V,,свердизабизе
931,wenden::V,,бегизе
932,umdrehen::V,,бегизе
933,umdrehen::V,,бега-битӏизе
934,heben::V,,борхизе
935,hochheben::V,,борхалъизабизе
936,hochheben::V,,борхизе
937,ergreifen::V,,кквезе
938,halten::V,,кквезе
939,drücken::V,,къазе
940,drücken::V,,къанцӏу́зе
941,drücken::V,,къвал ба́зе
942,schieben::V,,хъилдизе
943,kratzen::V,,хачазе
944,lecken::V,,чӏикӏизе
945,beißen::V,,хӏанчӏизе
946,beißen::V,,хӏанчӏизабизе
947,abreißen::V,,тӏезе
948,abreißen::V,,тӏезабизе
949,abschneiden::V,,къотӏизе
950,binden::V,,бухьине
951,stecken::V,,къазабизе
952,brechen::V,,бекизе
953,klopfen::V,,дванкезе
954,hauen::V,,базе
955,kleben::V,,бацӏцӏине
956,reiben::V,,хачазе
957,streichen::V,,бахине
958,streichen::V,,жужазе
959,schleifen::V,,лъухьизе
960,schneiden::V,,къотӏизе
961,rütteln::V,,багъа-бачаризабизе
962,schütteln::V,,кӏобокӏизе
963,schwenken::V,,гьесадизе
964,schwenken::V,,хьвагӏезабизе
965,schütten::V,,тӏезе
966,füllen::V,,цӏезабизе
967,einwickeln::V,,жемизе
968,tragen::V,,баччизе
969,schleppen::V,,бехъерхъизе
970,ziehen::V,,цӏазе
971,aufbewahren::V,,цӏунизе
972,werfen::V,,рехизе
973,fangen::V,,кквезе
974,packen::V,,кквезе
975,verstecken::V,,бахчизе
976,teilen::V,,бикьизе
977,schicken::V,,битӏизе
978,bringen::V,,баччизе
979,hinzufügen::V,,жубазе
980,bekommen::V,,щвезе
981,erhalten::V,,щвезе
982,erhalten::V,,босизе
983,nehmen::V,,босизе
984,wählen::V,,бищизе
985,auswählen::V,,тӏасабищизе
986,bewahren::V,,цӏунизе
987,behindern::V,,квекӏен гьабизе
988,verderben::V,,хвезабизе
989,beschädigen::V,,галгъазабизе
990,zerbrechen::V,,щущазабизе
991,zerreißen::V,,бихъизе
992,zerstören::V,,биххизабизе
993,verbrennen::V,,бухӏизе
994,geben::V,,кьезе
995,reichen::V,,кьезе
996,schenken::V,,кьезе
997,versprechen::V,,назру гьабизе
998,wünschen::V,,бокьизе
999,loben::V,,беццизе
1000,loben::V,,бецца-бекъизе
1001,küssen::V,,баизе
1002,wiegen::V,,чӏучӏадизабизе
1003,zudecken::V,,тӏадбигъине
1004,wecken::V,,бигьинабизе
1005,zeigen::V,,бихьизабизе
1006,führen::V,,бачине
1007,lehren::V,,малъизе
1008,lehren::V,,цӏализабизе
1009,unterrichten::V,,цӏализабизе
1010,aufziehen::V,,гӏезабизе
1011,leiten::V,,нухмалъи гьабизе
1012,antreiben::V,,гӏедегӏизабизе
1013,einladen::V,,ахӏизе
1014,einladen::V,,тӏадеахӏизе
1015,vereinigen::V,,цолъизабизе
1016,besuchen::V,,баккизе
1017,besuchen::V,,хьвадизе
1018,treffen::V,,дандчӏвазе
1019,sich versammeln::V,,данделъизе
1020,sich versammeln::V,,бакӏаризе
1021,spielen::V,,басандизе
1022,singen::V,,ахӏизе
1023,tanzen::V,,кьурдизе
1024,sich trennen::V,,батӏалъизе
1025,verlassen::V,,тезе
1026,verlassen::V,,рехунтезе
1027,retten::V,,хвасар гьабизе
1028,retten::V,,хвасарлъизабизе
1029,bewachen::V,,цӏунизе
1030,schützen::V,,цӏунизе
1031,verteidigen::V,,цӏунизе
1032,sich schlagen::V,,багъизе
1033,schießen::V,,речӏчӏизе
1034,siegen::V,,бергьине
1035,ärgern::V,,вагъизавизе
1036,schlagen::V,,кьабизе
1037,treten::V,,мал тункизе
1038,stechen::V,,къазабизе
1039,stoßen::V,,тункизе
1040,stoßen::V,,хъилдизе
1041,stehlen::V,,щинкӏизабизе
1042,stören::V,,квекӏен гьабизе
1043,stören::V,,татубахъи гьабизе
1044,belästigen::V,,рахӏатхвезабизе
1045,verbergen::V,,бахчизе
1046,verbergen::V,,балъго тезе
1047,täuschen::V,,божуда рекӏкӏ гьабизе
1048,täuschen::V,,гуккизе
1049,betrügen::V,,хӏилла гьабизе
1050,betrügen::V,,сандирахълъи гьабизе
1051,töten::V,,чӏвазе
1052,wohnen::V,,яшав гьабизе
1053,arbeiten::V,,хӏалтӏизе
1054,sammeln::V,,бакӏаризе
1055,pflücken::V,,бетӏизе
1056,jagen::V,,чан гьабизе
1057,fischen::V,,ччугӏа кквезе
1058,fassen::V,,кквезе
1059,hüten::V,,кваназабизе
1060,treiben::V,,гъезе
1061,anbinden::V,,бухьине
1062,füttern::V,,кваназабизе
1063,melken::V,,бечӏчӏизе
1064,hacken::V,,чӏвазе
1065,gießen::V,,лъалъазе
1066,reifen::V,,барщизе
1067,zubereiten::V,,бежа-белъине
1068,kochen::V,,белъине
1069,backen::V,,базе
1070,braten::V,,бежизе
1071,umrühren::V,,багъаризе
1072,stricken::V,,хьухьине
1073,nähen::V,,букъизе
1074,färben::V,,кьер гьабизе
1075,reinigen::V,,бацӏцӏине
1076,waschen::V,,чуризе
1077,abwischen::V,,бацӏцӏине
1078,spülen::V,,хулизе
1079,fegen::V,,лъухьизе
1080,kehren::V,,лъухьизе
1081,baden::V,,чордезе
1082,ausziehen::V,,бахъизе
1083,anziehen::V,,ретӏине
1084,sich anziehen::V,,ретӏине
1085,kämmen::V,,хазе
1086,schmücken::V,,чӏухӏизабизе
1087,sagen::V,,бицине
1088,sprechen::V,,бицине
1089,reden::V,,гаргадизе
1090,sich unterhalten::V,,гаргадизе
1091,fragen::V,,цӏехезе
1092,fragen::V,,гьикъизе
1093,bitten::V,,гьаризе
1094,erzählen::V,,бицине
1095,mitteilen::V,,лъазабизе
1096,nennen::V,,цӏар лъезе
1097,rufen::V,,ахӏизе
1098,prahlen::V,,беццаризе
1099,übersetzen::V,,буссинабизе
1100,denken::V,,ургъизе
1101,glauben::V,,божизе
1102,bemerken::V,,берречӏчӏизе
1103,erkennen::V,,лъазе
1104,erkennen::V,,батӏаго бахъизе
1105,begreifen::V,,бичӏчӏизе
1106,lernen::V,,цӏализе
1107,wissen::V,,лъазе
1108,sich erinnern an::V,,ракӏалде щвезе
1109,vergessen::V,,кӏочене
1110,messen::V,,борцине
1111,zählen::V,,рикӏкӏине
1112,rechnen::V,,рикӏкӏине
1113,lesen::V,,цӏализе
1114,malen::V,,бахъизе
1115,zeichnen::V,,бахъизе
1116,schreiben::V,,хъвазе
1117,besitzen::V,,щвезе
1118,besitzen::V,,бу́кӏине
1119,kaufen::V,,босизе
1120,verkaufen::V,,бичизе
1121,bezahlen::V,,кьезе
1122,zahlen::V,,кьезе
1123,ertragen::V,,баччизе
