,Concept_ID,sah,av
713,zusammen::ADV,холбуу,цойида
714,lange::ADV,уһуннук,
715,plötzlich::ADV,эмискэ,цойидасанго
716,sofort::ADV,тута,гьебсагӏат
717,später::ADV,хойут,
718,jetzt::ADV,билигин,гьанже
719,heute::ADV,бүгүн,жакъа
720,morgen::ADV,сарсын,метер
721,bald::ADV,өтөр,гьабсагӏаталъ
722,dann::ADV,кэнна,цинги
723,gestern::ADV,бэҕэһээ,сон
724,einst::ADV,биир төгүл,цин
725,einst::ADV,арай биирдэ,цин
726,damals::ADV,оччоҕо,гьебмехалъ
727,damals::ADV,оччоҕо,гьебмехалда
728,danach::ADV,аары,цинги
729,danach::ADV,аары,хадуса
730,danach::ADV,ол кэнниттэн,цинги
731,danach::ADV,ол кэнниттэн,хадуса
732,vorher::ADV,урут,цебе
733,zuerst::ADV,маҥнай,тӏоцебе
734,einmal::ADV,биирдэ,цинцӏул
735,einmal::ADV,биирдэ,цихӏин
736,einmal::ADV,биирдэ,цоцӏул
737,manchmal::ADV,арыт,олоцӏул
738,oft::ADV,чаастатык,гӏемерго
739,immer::ADV,мэлдьи,кидаго
740,niemals::ADV,хаһан да,киданиги
741,hier::ADV,маныаха,аниб
742,hierhin::ADV,бэттэх,анибехун
743,von hier::ADV,мантан,гьаниса
744,dort::ADV,онно,гьениб
745,dorthin::ADV,онно,гьадаба
746,geradeaus::ADV,быһа,битӏутӏа
747,geradeaus::ADV,быһаччы,битӏутӏа
748,vorwärts::ADV,инники,цебехун
749,rückwärts::ADV,төттөру,нахъ-нахъ
750,zurück::ADV,төттөрү,нахъе
751,unten::ADV,аллара,ахакь
752,unten::ADV,аллара,гъоркь
753,hinab::ADV,аллара,эхебе
754,oben::ADV,үөһэ,тӏад
755,oben::ADV,үөһэ,тӏадехун
756,hinauf::ADV,өрө,эхеде
757,hinauf::ADV,үөһэ,эхеде
758,überall::ADV,бэйдиэ,кибго
759,nicht::ADV,буолбатах,
760,ein wenig::ADV,кыратык,дагьабго
761,kaum::ADV,нэһиилэ,хӏалалъ
762,sehr::ADV,бэрт,кутакалда
763,sehr::ADV,наһаа,кутакалда
764,so::ADV,оччо,гьедин
765,so::ADV,оннук,гьедин
766,noch::ADV,өссө,жеги
767,nur::ADV,эрэ,гӏӣцӏго
768,nur::ADV,сыччах,гӏӣцӏго
769,schon::ADV,бэлиэр,
770,wieder::ADV,эмиэ,на́хъеги
771,vergebens::ADV,таак,чӏалгӏаде
772,vor::PRP,иннигэр,цебе
773,hinter::PRP,кэлин,хадуса
774,unter::PRP,-ҕа,ахакь
775,unter::PRP,-ҕа,гъоркь
776,unter::PRP,оһох түгэҕэ,ахакь
777,unter::PRP,оһох түгэҕэ,гъоркь
778,durch::PRP,курдары,
779,neben::PRP,аттыгар,аскӏо
780,zwischen::PRP,ыккардынан,гьоркьоб
781,wegen::PRP,уҥуортан,гьелда
782,dies::PRN,ити,гьаб
783,dies::PRN,ити,гьеб
784,dies::PRN,бу,гьаб
785,dies::PRN,бу,гьеб
786,das::PRN,били,доб
787,alles::PRN,барыта,
788,ich::PRN,мин,дун
789,du::PRN,эн,дуца
790,er::PRN,кнни,доб
791,wir::PRN,биһиги,ниж
792,ihr::PRN,эһиги,нуж
793,sie::PRN,кинилэр,дол
794,sie::PRN,кинилэр,эл
795,was::FPRN,туох,щиб
796,wer::FPRN,ким,щиб
797,wo::FADV,ханна,киб
798,wo::FADV,ханна,кибехун
799,wohin::FADV,ханна,кибехун
800,wie::FADV,хайдах,кин
801,warum::FADV,тоҕо,щай
802,wieviel::FNUM,төһө,кигӏан
803,eins::NUM,биир,цо
804,zwei::NUM,икки,кӏиго
805,drei::NUM,үс,лъабго
806,vier::NUM,түөрт,ункъо
807,fünf::NUM,биэс,щуго
808,sechs::NUM,алта,анлъго
809,sieben::NUM,сэттэ,анкьго
810,acht::NUM,аҕыс,микьго
811,neun::NUM,тоҕус,ичӏго
812,zehn::NUM,уон,анцӏго
813,elf::NUM,уон биир,анцӏила цо
814,zwölf::NUM,уон икки,кӏиго-анцӏила
815,zwanzig::NUM,сүүрбэ,къого
816,dreißig::NUM,отут,лъеберго
817,vierzig::NUM,түөрт уон,кӏикъого
818,fünfzig::NUM,биэс уон,кӏикъо́ялда анцӏго
819,sechzig::NUM,алта уон,лъабкъого
820,siebzig::NUM,сэттэ уон,лъабкъо́ялда анцӏго
821,achtzig::NUM,аҕыс уон,ункъого
822,neunzig::NUM,тоҕус уонус,ункъоялда а́нцӏила
823,hundert::NUM,сүүс,нусго
824,tausend::NUM,тыһыынча,азарго
825,und::CNJ,да,ва
826,und::CNJ,да,-ги
827,und::CNJ,уонна,ва
828,und::CNJ,уонна,-ги
829,und::CNJ,итиэннэ,ва
830,und::CNJ,итиэннэ,-ги
831,oder::CNJ,эбэтэр,ялъуни
832,stehen::V,тур,бахъунчӏезе
833,sitzen::V,олор,гӏодов чӏезе
834,liegen::V,сыт,бегизе
835,hängen::V,санньылый,базе
836,werden::V,буол,бахъине
837,passieren::V,буол,лъугьине
838,passieren::V,буол,лъугьа-бахъине
839,beginnen::V,саҕалан,байбихьизе
840,enden::V,бүт,лъугӏизе
841,wechseln::V,уларый,хиса-басизе
842,wechseln::V,уларый,хисизе
843,aufgehen[Sonne]::V,ой,баккизе
844,untergehen[Sonne]::V,киир,щинкӏизе
845,scheinen[Sonne]::V,сырдат,къалъ-къалъизе
846,donnern::V,эт,гъугъазе
847,wehen::V,үр,пуйзе
848,strömen::V,кутулун,чвахизе
849,fließen::V,сүүр,чвахизе
850,sich drehen::V,эргий,сверизе
851,schwanken::V,биэтэҥнээ,хьвагӏезе
852,schwanken::V,биэтэҥнээ,багъа-бачаризе
853,schwingen::V,эйэҥнээ,щвартӏезе
854,fallen::V,оҕут,бортизе
855,brennen::V,умай,рекӏине
856,rauchen::V,буруолаа,кӏкӏуй буризе
857,regnen::V,самыырдаа,базе
858,gefrieren::V,тоҥ,гӏу́низе
859,tauen::V,ир,биаризе
860,schmelzen::V,уулун,биине
861,trocknen::V,куур,бакъвазе
862,sieden::V,оргуй,гьалдезе
863,faulen::V,сытый,махӏцине
864,verfaulen::V,сытыйан_хаал,туризе
865,reißen::V,хайыт,бихъизе
866,reißen::V,быһытталан,бихъизе
867,versinken::V,тимир,гъанкъизе
868,versinken::V,батылын,гъанкъизе
869,vergehen::V,дьай,базе
870,vergehen::V,дьай,бахъизе
871,vergehen::V,дьай,ине
872,erscheinen::V,көһүн,баккизе
873,verschwinden::V,сүт,къине
874,verschwinden::V,сүт,билизе
875,sinken::V,намтаа,гӏодо́бе ккезе
876,abnehmen::V,аччаа,тӏаса камизе
877,zunehmen::V,элбээ,гӏемерлъизе
878,steigen::V,үрдээ,бахине
879,wachsen::V,үүн,кӏодолъизе
880,glänzen::V,кылбай,цӏвакизе
881,funkeln::V,күлүмнээ,паркъезе
882,funkeln::V,күлүмүрдээ,паркъезе
883,lärmen::V,тыаһаа,хъудизе
884,lärmen::V,тыаһаа,чӏиргъдизе
885,läuten::V,собуоннаа,кьабизе
886,klingeln::V,линкинээ,кьабизе
887,klirren::V,айгырат,зваргъизе
888,brausen::V,сирилээ,гьалаглъизе
889,rauschen::V,суугунаа,шуршудизе
890,klingen::V,доргуй,бахъине
891,bellen::V,үр,гъанчдезе
892,heulen::V,улуй,рурудизе
893,blasen::V,үр,гьохьизе
894,pfeifen::V,иһиир,гьещтӏезе
895,schreien::V,кылан,ахӏизе
896,schreien::V,кылан,ахӏдезе
897,schreien::V,хаһыытаа,ахӏизе
898,schreien::V,хаһыытаа,ахӏдезе
899,stöhnen::V,ынчыктаа,зигардизе
900,zittern::V,титирээ,дарран
901,zittern::V,титирээ,гьаргьадизе
902,zittern::V,дьигиһий,дарран
903,zittern::V,дьигиһий,гьаргьадизе
904,leben::V,олор,бетӏербахъизе
905,geboren werden::V,төрөө,лъугьине
906,atmen::V,тыын,хӏухьел биччазе
907,trinken::V,ис,гьекъезе
908,essen::V,аһаа,квине
909,essen::V,аһаа,кваназе
910,schlucken::V,ыйыһын,кӏкӏвине
911,schlucken::V,ыйыһын,къулчӏизе
912,müde werden::V,сылай,сваказе
913,einschlafen::V,утуйан хаал,кьижизе
914,einschlafen::V,утуйан хаал,гъапуллъизе
915,schlafen::V,утуй,кьижизе
916,schlafen::V,утуйа сыт,кьижизе
917,aufwachen::V,уһугун,бигьине
918,aufstehen::V,тур,бахъине
919,aufstehen::V,тур,тӏадебахъине
920,sich erholen::V,сынньан,хьи бахъизе
921,sich erholen::V,сынньан,хӏалхьи гьабизе
922,krank werden::V,ыарый,унтизе
923,krank sein::V,ыарый,унтизе
924,krank sein::V,ыарыт,унтизе
925,schmerzen::V,ыарыт,унтизе
926,husten::V,сөтөлүн,хъегӏизе
927,genesen::V,көн,лъилъизе
928,sterben::V,өл,хвезе
929,umkommen::V,өл,гьалаглъизе
930,umkommen::V,оҕут,гьалаглъизе
931,sich bewegen::V,хамсаа,багъаризе
932,sich bewegen::V,хамсаа,багъаргъизе
933,sich rühren::V,хамсаа,багъаризе
934,sich erheben::V,тур,тӏадебахъине
935,sich erheben::V,тур,бахъине
936,sich setzen::V,олор,гӏодов чӏезе
937,hinfallen::V,оҕут,щапизе
938,laufen::V,хаам,хьвадизе
939,schreiten::V,атыллаа,чӏезе
940,spazierengehen::V,дьаарбай,тира-сверизе
941,eilen::V,тиэтэй,ракӏхӏалакине
942,eilen::V,тиэтэй,дуризе
943,sich beeilen::V,ыксаа,дуризе
944,sich beeilen::V,ыксаа,гӏедегӏизе
945,sausen::V,элээр,тӏуризе
946,rennen::V,сүүрэкэлээ,бекеризе
947,springen::V,ой,кӏанцӏизе
948,springen::V,ыстан,кӏанцӏизе
949,klettern::V,ытын,хархадизе
950,schaukeln::V,эйэҥнээ,гьерщезе
951,schaukeln::V,биэрэҥнээ,гьерщезе
952,kriechen::V,сыыл,хъурщизе
953,schwimmen::V,уһун,лъедезе
954,schwimmen::V,харбаа,лъедезе
955,tauchen::V,умус,букъардизе
956,rudern::V,эрт,хазе
957,fahren::V,айаннаа,ине
958,fliegen::V,көт,боржине
959,gehen::V,бар,ине
960,weggehen::V,бар,ине
961,abfahren::V,бар,къокъине
962,anhalten::V,тохтоо,чӏезе
963,anhalten::V,тохтоо,тархъизе
964,anhalten::V,тохтоо,лъалхъизе
965,hineingehen::V,киир,тӏаделъугьине
966,eintreten::V,киир,лъугьине
967,kommen::V,кэл,бачӏине
968,ankommen::V,кэл,щвезе
969,ankommen::V,кэл,тӏадебачӏине
970,ankommen::V,тиий,щвезе
971,ankommen::V,тиий,тӏадебачӏине
972,zurückkommen::V,төнүн,тадбуссине
973,zurückkommen::V,төнүн,тӏадбуссине
974,bleiben::V,хаал,чӏезе
975,bleiben::V,хаал,хутӏизе
976,warten::V,көһүт,чӏезе
977,erwarten::V,күүт,балагьизе
978,erwarten::V,көһүт,балагьизе
979,suchen::V,ирдээ,балагьизе
980,suchen::V,көрдөө,балагьизе
981,finden::V,бул,батизе
982,versuchen::V,сорун,хӏалбихьизе
983,vorbereiten::V,бэлэмнээ,хӏадурлъизабизе
984,lieben::V,таптаа,балай бегьизе
985,mögen::V,сөбүл,бокьизе
986,lachen::V,күл,белъизе
987,rühren::V,долгут,
988,weinen::V,ытаа,гӏодизе
989,schimpfen::V,үөҕүс,гъанчдезе
990,sich ärgern::V,кыыһыр,вагъизе
991,sich ärgern::V,кыыһыр,ццида́хине
992,sich ärgern::V,кыйахан,вагъизе
993,sich ärgern::V,кыйахан,ццида́хине
994,sich fürchten::V,куттан,хӏинкъизе
995,sich fürchten::V,дьиксин,хӏинкъизе
996,fürchten::V,дьиксин,беркъазе
997,fürchten::V,дьиксин,хӏинкъа-къазе
998,fürchten::V,куттан,беркъазе
999,fürchten::V,куттан,хӏинкъа-къазе
1000,fliehen::V,күрээ,лъутизе
1001,flüchten::V,күрээ,лъутизе
1002,sehen::V,көр,бихьизе
1003,anschauen::V,көр,бертӏамизе
1004,anschauen::V,көр,балагьизе
1005,ansehen::V,көр,бала-гъалагьизе
1006,hören::V,бил,рагӏизе
1007,hören::V,иһит,рагӏизе
1008,zuhören::V,иһит,гӏенеккизе
1009,probieren::V,боруобалаан көр,кӏалдиб хъва́зе
1010,probieren::V,боруобалаан көр,чӏамизе
1011,probieren::V,амсайан көр,кӏалдиб хъва́зе
1012,probieren::V,амсайан көр,чӏамизе
1013,riechen::V,сытырҕаа,су́нтӏизе
1014,fühlen::V,бил,чӏвазе
1015,scheinen::V,көһүн,
1016,zu sehen sein::V,көһүн,бихьизе
1017,vernehmen::V,иһит,рагӏизе
1018,frieren::V,тоҥ,цӏорозе
1019,frieren::V,үлүй,цӏорозе
1020,tun::V,гын,гьабизе
1021,können::V,кыай,кӏвезе
1022,können::V,кыай,лъазе
1023,wollen::V,баҕар,бокьизе
1024,anfangen::V,саҕалаа,байбихьизе
1025,beenden::V,бүтэр,тӏубазабизе
1026,beenden::V,бүтэр,лъугӏизабизе
1027,aufhören::V,уурай,бахъизе
1028,gelingen::V,сатан,бахъизе
1029,geraten::V,баар буолан биэр,бахъизе
1030,geraten::V,баар буола тус,бахъизе
1031,geraten::V,буолан таҕыс,бахъизе
1032,öffnen::V,ас,рагьизе
1033,schließen::V,сап,къазе
1034,schließen::V,хатаа,къазе
1035,stellen::V,уур,чӏвазе
1036,stellen::V,туруор,чӏвазе
1037,setzen::V,туруор,рекӏинабизе
1038,setzen::V,туруор,гӏодор чӏезаризе
1039,setzen::V,уур,рекӏинабизе
1040,setzen::V,уур,гӏодор чӏезаризе
1041,legen::V,уур,лъезе
1042,berühren::V,тыыт,хъвазе
1043,berühren::V,таарый,хъвазе
1044,verbinden::V,кэлгий,хьухьине
1045,verbinden::V,кэлгий,бухьине
1046,bedecken::V,бүрүй,кквезе
1047,aufhängen::V,ыйаа,базе
1048,anzünden::V,умат,бакизе
1049,anzünden::V,умат,рекӏинабизе
1050,aufheben::V,өрө тарт,
1051,zurücklassen::V,бырах,тезе
1052,verlieren::V,сүтэр,билизабизе
1053,fallen lassen::V,түһэр,бортизабизе
1054,fallen lassen::V,мүлчү тут,бортизабизе
1055,machen::V,оҥор,гьабизе
1056,machen::V,оҥоһун,гьабизе
1057,herstellen::V,оҥор,гьабизе
1058,herstellen::V,оҥор,хӏадурлъизабизе
1059,bauen::V,тут,базе
1060,bauen::V,тут,гьабизе
1061,reparieren::V,абырахтаа,къачӏазе
1062,verbessern::V,тупсар,лъикӏлъизабизе
1063,ändern::V,уларыт,хисизабизе
1064,graben::V,хас,бухъизе
1065,beugen::V,бокут,хьетӏизабизе
1066,beugen::V,токурут,хьетӏизабизе
1067,beugen::V,бүк баттаа,хьетӏизабизе
1068,biegen::V,иэх,гьетӏизабизе
1069,biegen::V,өҕүлүннэр,гьетӏизабизе
1070,drehen::V,эргит,тиризабизе
1071,drehen::V,эргит,свердизабизе
1072,drehen::V,эргичит,тиризабизе
1073,drehen::V,эргичит,свердизабизе
1074,wenden::V,эргилин,бегизе
1075,umdrehen::V,түҥнэр,бегизе
1076,umdrehen::V,түҥнэр,бега-битӏизе
1077,heben::V,көтөх,борхизе
1078,hochheben::V,таһаар,борхалъизабизе
1079,hochheben::V,таһаар,борхизе
1080,ergreifen::V,тут,кквезе
1081,halten::V,тут,кквезе
1082,drücken::V,ык,къазе
1083,drücken::V,ык,къанцӏу́зе
1084,drücken::V,ык,къвал ба́зе
1085,schieben::V,ас,хъилдизе
1086,kratzen::V,кыһыы,хачазе
1087,lecken::V,салаа,чӏикӏизе
1088,beißen::V,ытыр,хӏанчӏизе
1089,beißen::V,ытыр,хӏанчӏизабизе
1090,abreißen::V,быһа тарт,тӏезе
1091,abreißen::V,быһа тарт,тӏезабизе
1092,abreißen::V,туура тарт,тӏезе
1093,abreißen::V,туура тарт,тӏезабизе
1094,abschneiden::V,быс,къотӏизе
1095,abschneiden::V,быһан ыл,къотӏизе
1096,abschneiden::V,быһа баттаа,къотӏизе
1097,binden::V,кэлгий,бухьине
1098,stecken::V,батары ас,къазабизе
1099,brechen::V,тоһут,бекизе
1100,klopfen::V,тоҥсуй,дванкезе
1101,hauen::V,оҕус,базе
1102,kleben::V,силимнээ,бацӏцӏине
1103,reiben::V,аал,хачазе
1104,streichen::V,сыбаа,бахине
1105,streichen::V,сыбаа,жужазе
1106,schleifen::V,чочуй,лъухьизе
1107,schneiden::V,быс,къотӏизе
1108,rütteln::V,иэҕэҥнэт,багъа-бачаризабизе
1109,schütteln::V,сахсый,кӏобокӏизе
1110,schwenken::V,дайбаа,гьесадизе
1111,schwenken::V,дайбаа,хьвагӏезабизе
1112,schütten::V,кут,тӏезе
1113,füllen::V,толор,цӏезабизе
1114,einwickeln::V,суулаа,жемизе
1115,tragen::V,ит,баччизе
1116,schleppen::V,сос,бехъерхъизе
1117,ziehen::V,тарт,цӏазе
1118,aufbewahren::V,уур,цӏунизе
1119,aufbewahren::V,харай,цӏунизе
1120,werfen::V,бырах,рехизе
1121,fangen::V,хап,кквезе
1122,packen::V,тут,кквезе
1123,verstecken::V,саһыар,бахчизе
1124,teilen::V,үллэр,бикьизе
1125,schicken::V,ыыт,битӏизе
1126,bringen::V,аҕал,баччизе
1127,hinzufügen::V,эп,жубазе
1128,bekommen::V,ыл,щвезе
1129,bekommen::V,булун,щвезе
1130,erhalten::V,ыл,щвезе
1131,erhalten::V,ыл,босизе
1132,nehmen::V,ыл,босизе
1133,wählen::V,быыбардаа,бищизе
1134,auswählen::V,тал,тӏасабищизе
1135,bewahren::V,харай,цӏунизе
1136,behindern::V,мэһэйдээ,квекӏен гьабизе
1137,verderben::V,буорту гын,хвезабизе
1138,beschädigen::V,алдьат,галгъазабизе
1139,zerbrechen::V,үлтүрүт,щущазабизе
1140,zerreißen::V,хайыта тарт,бихъизе
1141,zerstören::V,алдьат,биххизабизе
1142,verbrennen::V,уоттаа,бухӏизе
1143,geben::V,биэр,кьезе
1144,reichen::V,аҕал,кьезе
1145,schenken::V,бэлэхтээ,кьезе
1146,versprechen::V,эрэннэр,назру гьабизе
1147,wünschen::V,баҕар,бокьизе
1148,loben::V,хайҕаа,беццизе
1149,loben::V,хайҕаа,бецца-бекъизе
1150,küssen::V,уураа,баизе
1151,wiegen::V,бигээ,чӏучӏадизабизе
1152,zudecken::V,сап,тӏадбигъине
1153,zudecken::V,бүрүй,тӏадбигъине
1154,wecken::V,уһугуннар,бигьинабизе
1155,zeigen::V,көрдөр,бихьизабизе
1156,führen::V,салай,бачине
1157,lehren::V,үөрэт,малъизе
1158,lehren::V,үөрэт,цӏализабизе
1159,unterrichten::V,үөрэт,цӏализабизе
1160,aufziehen::V,иит,гӏезабизе
1161,leiten::V,салай,нухмалъи гьабизе
1162,antreiben::V,кыһай,гӏедегӏизабизе
1163,lassen::V,күһэй,
1164,einladen::V,ыҥыр,ахӏизе
1165,einladen::V,ыҥыр,тӏадеахӏизе
1166,vereinigen::V,холбоо,цолъизабизе
1167,vereinigen::V,түм,цолъизабизе
1168,besuchen::V,сырыт,баккизе
1169,besuchen::V,сырыт,хьвадизе
1170,besuchen::V,билсэ сырыт,баккизе
1171,besuchen::V,билсэ сырыт,хьвадизе
1172,treffen::V,көрүс,дандчӏвазе
1173,sich versammeln::V,мүһүн,данделъизе
1174,sich versammeln::V,мүһүн,бакӏаризе
1175,sich versammeln::V,түмүс,данделъизе
1176,sich versammeln::V,түмүс,бакӏаризе
1177,spielen::V,оонньоо,басандизе
1178,singen::V,ыллаа,ахӏизе
1179,tanzen::V,үҥкүүлээ,кьурдизе
1180,sich trennen::V,араҕыс,батӏалъизе
1181,verlassen::V,хааллар,тезе
1182,verlassen::V,хааллар,рехунтезе
1183,retten::V,өрүһүй,хвасар гьабизе
1184,retten::V,өрүһүй,хвасарлъизабизе
1185,bewachen::V,араҥаччылаа,цӏунизе
1186,schützen::V,көмүскээ,цӏунизе
1187,verteidigen::V,көмүскээ,цӏунизе
1188,sich schlagen::V,охсус,багъизе
1189,schießen::V,ытыалаа,речӏчӏизе
1190,siegen::V,хот,бергьине
1191,siegen::V,кыай,бергьине
1192,ärgern::V,кыыһырт,вагъизавизе
1193,schlagen::V,оҕус,кьабизе
1194,treten::V,тэп,мал тункизе
1195,stechen::V,кэй,къазабизе
1196,stoßen::V,кэп,тункизе
1197,stoßen::V,кэп,хъилдизе
1198,stoßen::V,үтүрүй,тункизе
1199,stoßen::V,үтүрүй,хъилдизе
1200,stehlen::V,уор,щинкӏизабизе
1201,stören::V,мэһэйдээ,квекӏен гьабизе
1202,stören::V,мэһэйдээ,татубахъи гьабизе
1203,belästigen::V,батар,рахӏатхвезабизе
1204,verbergen::V,кистээ,бахчизе
1205,verbergen::V,кистээ,балъго тезе
1206,täuschen::V,албыннаа,божуда рекӏкӏ гьабизе
1207,täuschen::V,албыннаа,гуккизе
1208,betrügen::V,албыннаа,хӏилла гьабизе
1209,betrügen::V,албыннаа,сандирахълъи гьабизе
1210,töten::V,өлөр,чӏвазе
1211,wohnen::V,олор,яшав гьабизе
1212,arbeiten::V,үлэлээ,хӏалтӏизе
1213,sammeln::V,мус,бакӏаризе
1214,sammeln::V,хомуй,бакӏаризе
1215,pflücken::V,үргээ,бетӏизе
1216,jagen::V,бултаа,чан гьабизе
1217,fischen::V,балыктаа,ччугӏа кквезе
1218,fassen::V,тут,кквезе
1219,hüten::V,манаа,кваназабизе
1220,treiben::V,үүр,гъезе
1221,anbinden::V,баай,бухьине
1222,füttern::V,аһат,кваназабизе
1223,melken::V,ыа,бечӏчӏизе
1224,hacken::V,кэрт,чӏвазе
1225,gießen::V,сиигирт,лъалъазе
1226,reifen::V,бус,барщизе
1227,zubereiten::V,бэлэмнээ,бежа-белъине
1228,kochen::V,буһар,белъине
1229,backen::V,буһар,базе
1230,braten::V,хооруй,бежизе
1231,braten::V,ыһаарылаа,бежизе
1232,braten::V,соркуойдаа,бежизе
1233,umrühren::V,былаа,багъаризе
1234,stricken::V,өр,хьухьине
1235,nähen::V,иистэн,букъизе
1236,färben::V,кырааскалаа,кьер гьабизе
1237,reinigen::V,ыраастаа,бацӏцӏине
1238,waschen::V,сууй,чуризе
1239,abwischen::V,сот,бацӏцӏине
1240,spülen::V,сайҕаа,хулизе
1241,fegen::V,сиппий,лъухьизе
1242,kehren::V,харбаа,лъухьизе
1243,baden::V,сөтүөлээ,чордезе
1244,sich waschen::V,суун,
1245,ausziehen::V,уһул,бахъизе
1246,anziehen::V,кэтэрт,ретӏине
1247,sich anziehen::V,таҥын,ретӏине
1248,kämmen::V,тараа,хазе
1249,schmücken::V,симээ,чӏухӏизабизе
1250,sagen::V,диэ,бицине
1251,sprechen::V,эт,бицине
1252,sprechen::V,саҥар,бицине
1253,reden::V,кэпсэт,гаргадизе
1254,sich unterhalten::V,кэпсэт,гаргадизе
1255,fragen::V,ыйыт,цӏехезе
1256,fragen::V,ыйыт,гьикъизе
1257,bitten::V,көрдөс,гьаризе
1258,erzählen::V,кэпсээ,бицине
1259,erzählen::V,сэһэргээ,бицине
1260,mitteilen::V,биллэр,лъазабизе
1261,nennen::V,ааттаа,цӏар лъезе
1262,rufen::V,ыҥыр,ахӏизе
1263,prahlen::V,чабылан,беццаризе
1264,prahlen::V,киһиргээ,беццаризе
1265,übersetzen::V,тылбаастаа,буссинабизе
1266,denken::V,санаа,ургъизе
1267,denken::V,толкуйдаа,ургъизе
1268,glauben::V,итэҕэй,божизе
1269,bemerken::V,бэлиэтээ,берречӏчӏизе
1270,erkennen::V,бил,лъазе
1271,erkennen::V,бил,батӏаго бахъизе
1272,begreifen::V,өйдөө,бичӏчӏизе
1273,verstehen::V,өйдөө,
1274,lernen::V,үөрэн,цӏализе
1275,wissen::V,бил,лъазе
1276,sich erinnern an::V,аҕын,ракӏалде щвезе
1277,vergessen::V,умун,кӏочене
1278,messen::V,кэмнээ,борцине
1279,messen::V,кээмэйдээ,борцине
1280,zählen::V,аах,рикӏкӏине
1281,rechnen::V,аах,рикӏкӏине
1282,lesen::V,аах,цӏализе
1283,malen::V,уруһуйдаа,бахъизе
1284,zeichnen::V,уруһуйдаа,бахъизе
1285,schreiben::V,суруй,хъвазе
1286,besitzen::V,баһылаа,щвезе
1287,besitzen::V,баһылаа,бу́кӏине
1288,kaufen::V,атыылас,босизе
1289,verkaufen::V,атыылаа,бичизе
1290,bezahlen::V,төлөө,кьезе
1291,zahlen::V,төлөө,кьезе
1292,beherrschen::V,баһылаа,
1293,ertragen::V,тулуй,баччизе
