,Concept_ID,av,hy
700,nah::A,гӏагарда бугеб,մոտ
701,nah::A,гӏагарда бугеб,մերձ
702,fern::A,рикӏкӏадаб,հեռավոր
703,linker::A,квегӏаб,ձախ
704,rechter::A,кваранаб,աջ
705,anderer::A,батӏияб,այլ
706,anderer::A,батӏияб,ուրիշ
707,erster::A,тӏоцебесеб,առաջին
708,zweiter::A,кӏиабилеб,երկրորդ
709,dritter::A,лъабабилеб,երրորդ
710,letzter::A,ахирисеб,վերջին
711,allein::ADV,ялгъузго,միայնակ
712,auf einmal::ADV,цихӏинтӏаго,միասնաբար
713,zusammen::ADV,цойида,միասին
714,zusammen::ADV,цойида,իրար հետ
715,plötzlich::ADV,цойидасанго,հանկարծ
716,sofort::ADV,гьебсагӏат,իսկույն
717,jetzt::ADV,гьанже,այժմ
718,heute::ADV,жакъа,այսօր
719,morgen::ADV,метер,վաղը
720,bald::ADV,гьабсагӏаталъ,շուտով
721,dann::ADV,цинги,ապա
722,dann::ADV,цинги,հետո
723,gestern::ADV,сон,երեկ
724,einst::ADV,цин,հին ատեն
725,damals::ADV,гьебмехалъ,ատէնին
726,damals::ADV,гьебмехалда,ատէնին
727,danach::ADV,цинги,ապա
728,danach::ADV,цинги,այն ժամանակ
729,danach::ADV,хадуса,ապա
730,danach::ADV,хадуса,այն ժամանակ
731,vorher::ADV,цебе,առաջ
732,zuerst::ADV,тӏоцебе,նախ
733,einmal::ADV,цинцӏул,մի անգամ
734,einmal::ADV,цихӏин,մի անգամ
735,einmal::ADV,цоцӏул,մի անգամ
736,manchmal::ADV,олоцӏул,երբեմն
737,oft::ADV,гӏемерго,հաճախ
738,immer::ADV,кидаго,միշտ
739,niemals::ADV,киданиги,երբեք
740,hier::ADV,аниб,այստեղ
741,hierhin::ADV,анибехун,այստեղ
742,von hier::ADV,гьаниса,այդտեղից
743,dort::ADV,гьениб,այնտեղ
744,dorthin::ADV,гьадаба,այնտեղ
745,geradeaus::ADV,битӏутӏа,ուղիղ
746,vorwärts::ADV,цебехун,առաջ
747,rückwärts::ADV,нахъ-нахъ,դեպի ետ
748,zurück::ADV,нахъе,ետ
749,unten::ADV,ахакь,ներքեւում
750,unten::ADV,гъоркь,ներքեւում
751,hinab::ADV,эхебе,ներքեւ
752,oben::ADV,тӏад,վերեւում
753,oben::ADV,тӏадехун,վերեւում
754,hinauf::ADV,эхеде,վերեւ
755,überall::ADV,кибго,ամենուր
756,ein wenig::ADV,дагьабго,մի քիչ
757,kaum::ADV,хӏалалъ,հազիվ
758,sehr::ADV,кутакалда,շատ
759,so::ADV,гьедин,այդպես
760,noch::ADV,жеги,դեռ
761,nur::ADV,гӏӣцӏго,միայն
762,wieder::ADV,на́хъеги,նորից
763,wieder::ADV,на́хъеги,դարձյալ
764,vergebens::ADV,чӏалгӏаде,իզուր
765,vor::PRP,цебе,դիմացը
766,hinter::PRP,хадуса,ետեւը
767,unter::PRP,ахакь,տակ
768,unter::PRP,гъоркь,տակ
769,neben::PRP,аскӏо,քովը
770,zwischen::PRP,гьоркьоб,միջեւ
771,wegen::PRP,гьелда,պատճառով
772,wegen::PRP,гьелда,շնորհից
773,dies::PRN,гьаб,սա
774,dies::PRN,гьаб,այս
775,dies::PRN,гьеб,սա
776,dies::PRN,гьеб,այս
777,das::PRN,доб,դա
778,das::PRN,доб,այդ
779,ich::PRN,дун,ես
780,du::PRN,дуца,դու
781,er::PRN,доб,նա
782,wir::PRN,ниж,մենք
783,ihr::PRN,нуж,դուք
784,sie::PRN,дол,նրանք
785,sie::PRN,эл,նրանք
786,was::FPRN,щиб,ինչ
787,wer::FPRN,щиб,ով
788,wo::FADV,киб,ուր
789,wo::FADV,киб,որտեղ
790,wo::FADV,кибехун,ուր
791,wo::FADV,кибехун,որտեղ
792,wohin::FADV,кибехун,դեպի ուր
793,wie::FADV,кин,ինչպես
794,warum::FADV,щай,ինչու
795,wieviel::FNUM,кигӏан,որչափ
796,eins::NUM,цо,մեկ
797,zwei::NUM,кӏиго,երկու
798,drei::NUM,лъабго,երեք
799,vier::NUM,ункъо,չորս
800,fünf::NUM,щуго,հինգ
801,sechs::NUM,анлъго,վեց
802,sieben::NUM,анкьго,յոթ
803,acht::NUM,микьго,ութ
804,neun::NUM,ичӏго,ինը
805,zehn::NUM,анцӏго,տասը
806,elf::NUM,анцӏила цо,տասնմեկ
807,zwölf::NUM,кӏиго-анцӏила,տասներկու
808,zwanzig::NUM,къого,քսան
809,dreißig::NUM,лъеберго,երեսուն
810,vierzig::NUM,кӏикъого,քառասուն
811,fünfzig::NUM,кӏикъо́ялда анцӏго,հիսուն
812,sechzig::NUM,лъабкъого,վաթսուն
813,siebzig::NUM,лъабкъо́ялда анцӏго,յոթանասուն
814,achtzig::NUM,ункъого,ութսուն
815,neunzig::NUM,ункъоялда а́нцӏила,իննսուն
816,hundert::NUM,нусго,հարյուր
817,tausend::NUM,азарго,հազար
818,und::CNJ,ва,ու
819,und::CNJ,-ги,ու
820,oder::CNJ,ялъуни,կամ
821,stehen::V,бахъунчӏезе,կանգնել
822,sitzen::V,гӏодов чӏезе,նստել
823,liegen::V,бегизе,ստել
824,hängen::V,базе,կախվել
825,werden::V,бахъине,դառնալ
826,passieren::V,лъугьине,պատահել
827,passieren::V,лъугьа-бахъине,պատահել
828,beginnen::V,байбихьизе,սկսվել
829,enden::V,лъугӏизе,վերջանալ
830,wechseln::V,хиса-басизе,փոխվել
831,wechseln::V,хисизе,փոխվել
832,aufgehen[Sonne]::V,баккизе,բարձրանալ
833,aufgehen[Sonne]::V,баккизе,ելնել 
834,untergehen[Sonne]::V,щинкӏизе,մտնել
835,scheinen[Sonne]::V,къалъ-къалъизе,շողալ
836,scheinen[Sonne]::V,къалъ-къалъизе,փայլել
837,donnern::V,гъугъазе,որոտալ
838,wehen::V,пуйзе,փչել
839,strömen::V,чвахизе,հոսել
840,fließen::V,чвахизе,հոսել
841,sich drehen::V,сверизе,պտտվել
842,schwanken::V,хьвагӏезе,տատանվել
843,schwanken::V,багъа-бачаризе,տատանվել
844,schwingen::V,щвартӏезе,ճոճվել
845,fallen::V,бортизе,ընկնել
846,brennen::V,рекӏине,այրվել
847,rauchen::V,кӏкӏуй буризе,ծխել
848,regnen::V,базе,անձրեւ գալ
849,gefrieren::V,гӏу́низе,սառչել
850,tauen::V,биаризе,լկիլ
851,schmelzen::V,биине,հալիլ
852,trocknen::V,бакъвазе,չորանալ
853,sieden::V,гьалдезе,եռալ
854,faulen::V,махӏцине,փտել
855,verfaulen::V,туризе,նեխել
856,reißen::V,бихъизе,պատռվել
857,reißen::V,бихъизе,ճղվել
858,versinken::V,гъанкъизе,սուզվել
859,vergehen::V,базе,անցնել 
860,vergehen::V,бахъизе,անցնել 
861,vergehen::V,ине,անցնել 
862,erscheinen::V,баккизе,հայտնվել
863,erscheinen::V,баккизе,երեւալ
864,verschwinden::V,къине,անհետանալ
865,verschwinden::V,билизе,անհետանալ
866,sinken::V,гӏодо́бе ккезе,ընկնել
867,abnehmen::V,тӏаса камизе,փոքրանալ
868,zunehmen::V,гӏемерлъизе,մեծանալ
869,steigen::V,бахине,բարձրանալ
870,wachsen::V,кӏодолъизе,աճել
871,glänzen::V,цӏвакизе,նշուլել
872,glänzen::V,цӏвакизе,փայլիլ
873,funkeln::V,паркъезе,փայլատակել
874,lärmen::V,хъудизе,աղմուկ հանել
875,lärmen::V,чӏиргъдизе,աղմուկ հանել
876,läuten::V,кьабизе,զնգալ
877,klingeln::V,кьабизе,զնգալ
878,klirren::V,зваргъизе,զնգզնգալ
879,brausen::V,гьалаглъизе,մոլեգնել
880,rauschen::V,шуршудизе,սոսափել
881,klingen::V,бахъине,հնչել
882,bellen::V,гъанчдезе,հաչել
883,heulen::V,рурудизе,ոռնալ 
884,blasen::V,гьохьизе,փչել 
885,pfeifen::V,гьещтӏезе,սուլել
886,schreien::V,ахӏизе,գոռալ 
887,schreien::V,ахӏдезе,գոռալ 
888,stöhnen::V,зигардизе,տնքալ
889,zittern::V,дарран,դողալ
890,zittern::V,гьаргьадизе,դողալ
891,leben::V,бетӏербахъизе,ապրել
892,geboren werden::V,лъугьине,ծնվել
893,atmen::V,хӏухьел биччазе,շնչել
894,trinken::V,гьекъезе,խմել
895,essen::V,квине,ուտել
896,essen::V,кваназе,ուտել
897,schlucken::V,кӏкӏвине,կլանել
898,schlucken::V,кӏкӏвине,կուլ տալ
899,schlucken::V,къулчӏизе,կլանել
900,schlucken::V,къулчӏизе,կուլ տալ
901,müde werden::V,сваказе,հոգնել
902,einschlafen::V,кьижизе,քուն մտնել
903,einschlafen::V,гъапуллъизе,քուն մտնել
904,schlafen::V,кьижизе,քնել
905,aufwachen::V,бигьине,արթննալ
906,aufstehen::V,бахъине,ելլել
907,aufstehen::V,тӏадебахъине,ելլել
908,sich erholen::V,хьи бахъизе,հանգստանալ
909,sich erholen::V,хӏалхьи гьабизе,հանգստանալ
910,krank werden::V,унтизе,հիւանդանալ
911,krank sein::V,унтизе,հիվանդ լինել
912,schmerzen::V,унтизе,ցավել
913,husten::V,хъегӏизе,հազալ
914,genesen::V,лъилъизе,ապաքինվել
915,sterben::V,хвезе,մեռնել
916,sterben::V,хвезе,վախճանվել
917,umkommen::V,гьалаглъизе,կործանվել
918,sich bewegen::V,багъаризе,ընթանալ
919,sich bewegen::V,багъаргъизе,ընթանալ
920,sich rühren::V,багъаризе,շարժվել
921,sich erheben::V,тӏадебахъине,կանգնել
922,sich erheben::V,тӏадебахъине,վեր կենալ
923,sich erheben::V,бахъине,կանգնել
924,sich erheben::V,бахъине,վեր կենալ
925,sich setzen::V,гӏодов чӏезе,նստել
926,hinfallen::V,щапизе,ընկնել
927,laufen::V,хьвадизе,քայլել
928,schreiten::V,чӏезе,ճեմել
929,spazierengehen::V,тира-сверизе,շրջագայել
930,eilen::V,ракӏхӏалакине,շտապել
931,eilen::V,дуризе,շտապել
932,sich beeilen::V,дуризе,շտապել 
933,sich beeilen::V,гӏедегӏизе,շտապել 
934,sausen::V,тӏуризе,սլանալ
935,rennen::V,бекеризе,վազել
936,springen::V,кӏанцӏизе,ցատկել
937,klettern::V,хархадизе,մագլցել
938,schaukeln::V,гьерщезе,ճոճվել
939,schaukeln::V,гьерщезе,օրորվել
940,kriechen::V,хъурщизе,սողալ
941,schwimmen::V,лъедезе,լողալ
942,tauchen::V,букъардизе,սուզվել
943,rudern::V,хазе,թիավարել
944,fahren::V,ине,ընթանալ
945,fliegen::V,боржине,թռչել
946,gehen::V,ине,գնալ
947,weggehen::V,ине,հեռանալ
948,abfahren::V,къокъине,ճանապարհվել
949,anhalten::V,чӏезе,կանգնել
950,anhalten::V,тархъизе,կանգնել
951,anhalten::V,лъалхъизе,կանգնել
952,hineingehen::V,тӏаделъугьине,մտնել
953,eintreten::V,лъугьине,մտնել
954,kommen::V,бачӏине,գալ
955,ankommen::V,щвезе,ժամանել
956,ankommen::V,тӏадебачӏине,ժամանել
957,zurückkommen::V,тадбуссине,վերադառնալ
958,zurückkommen::V,тӏадбуссине,վերադառնալ
959,bleiben::V,чӏезе,մնալ
960,bleiben::V,хутӏизе,մնալ
961,warten::V,чӏезе,սպասել
962,erwarten::V,балагьизе,սպասել
963,suchen::V,балагьизе,որոնել
964,finden::V,батизе,գտնել
965,versuchen::V,хӏалбихьизе,փորձել
966,vorbereiten::V,хӏадурлъизабизе,պատրաստել
967,lieben::V,балай бегьизе,սիրել
968,mögen::V,бокьизе,հավանել
969,mögen::V,бокьизе,սիրել
970,lachen::V,белъизе,ծիծաղել
971,weinen::V,гӏодизе,լալ
972,schimpfen::V,гъанчдезе,տրտնջալ
973,schimpfen::V,гъанчдезе,քրթմնջել
974,sich ärgern::V,вагъизе,զայրանալ
975,sich ärgern::V,ццида́хине,զայրանալ
976,sich fürchten::V,хӏинкъизе,վախնալ
977,fürchten::V,беркъазе,վախենալ
978,fürchten::V,хӏинкъа-къазе,վախենալ
979,fliehen::V,лъутизе,փախչել
980,flüchten::V,лъутизе,փախչել
981,sehen::V,бихьизе,տեսնել
982,anschauen::V,бертӏамизе,դիտել
983,anschauen::V,балагьизе,դիտել
984,ansehen::V,бала-гъалагьизе,նայել
985,hören::V,рагӏизе,լսել
986,zuhören::V,гӏенеккизе,ունկնդրել
987,probieren::V,кӏалдиб хъва́зе,համը տեսել
988,probieren::V,чӏамизе,համը տեսել
989,riechen::V,су́нтӏизе,հոտ առնել
990,fühlen::V,чӏвазе,զգալ
991,zu sehen sein::V,бихьизе,երեւալ
992,vernehmen::V,рагӏизе,իմանալ 
993,frieren::V,цӏорозе,մրսել
994,tun::V,гьабизе,անել
995,können::V,кӏвезе,կարողանալ
996,können::V,лъазе,կարողանալ
997,wollen::V,бокьизе,ուզել
998,wollen::V,бокьизе,ցանկանալ
999,anfangen::V,байбихьизе,սկսել
1000,beenden::V,тӏубазабизе,վերջացնել
1001,beenden::V,лъугӏизабизе,վերջացնել
1002,aufhören::V,бахъизе,դադարել
1003,gelingen::V,бахъизе,հաջողվել
1004,gelingen::V,бахъизе,գլուխ գալ
1005,geraten::V,бахъизе,ստացվել
1006,öffnen::V,рагьизе,բաց անել
1007,schließen::V,къазе,փակել 
1008,stellen::V,чӏвазе,դնել
1009,setzen::V,рекӏинабизе,նստեցնել
1010,setzen::V,гӏодор чӏезаризе,նստեցնել
1011,legen::V,лъезе,դնել
1012,berühren::V,хъвазе,դիպչել
1013,berühren::V,хъвазе,շոշափել
1014,verbinden::V,хьухьине,շաղկապել
1015,verbinden::V,бухьине,շաղկապել
1016,bedecken::V,кквезе,ծածկել
1017,aufhängen::V,базе,կախել
1018,anzünden::V,бакизе,վառել
1019,anzünden::V,рекӏинабизе,վառել
1020,zurücklassen::V,тезе,թողնել
1021,verlieren::V,билизабизе,կորցնել
1022,fallen lassen::V,бортизабизе,գցել
1023,machen::V,гьабизе,անել
1024,herstellen::V,гьабизе,արտադրել
1025,herstellen::V,хӏадурлъизабизе,արտադրել
1026,bauen::V,базе,կառուցել
1027,bauen::V,гьабизе,կառուցել
1028,reparieren::V,къачӏазе,նորոգել
1029,verbessern::V,лъикӏлъизабизе,բարելավել
1030,ändern::V,хисизабизе,փոխել
1031,graben::V,бухъизе,փորել
1032,beugen::V,хьетӏизабизе,ծռել
1033,biegen::V,гьетӏизабизе,թեքել
1034,drehen::V,тиризабизе,ոլորել
1035,drehen::V,свердизабизе,ոլորել
1036,wenden::V,бегизе,պտտել
1037,umdrehen::V,бегизе,շրջել
1038,umdrehen::V,бега-битӏизе,շրջել
1039,heben::V,борхизе,բարձրացնել
1040,hochheben::V,борхалъизабизе,բարձրացնել
1041,hochheben::V,борхизе,բարձրացնել
1042,ergreifen::V,кквезе,վարակվել
1043,halten::V,кквезе,բռնել
1044,drücken::V,къазе,ճնշել
1045,drücken::V,къанцӏу́зе,ճնշել
1046,drücken::V,къвал ба́зе,ճնշել
1047,schieben::V,хъилдизе,հրել
1048,kratzen::V,хачазе,քերել
1049,lecken::V,чӏикӏизе,լիզել
1050,beißen::V,хӏанчӏизе,կծել
1051,beißen::V,хӏанчӏизабизе,կծել
1052,abreißen::V,тӏезе,պոկել
1053,abreißen::V,тӏезабизе,պոկել
1054,abschneiden::V,къотӏизе,կտրել 
1055,binden::V,бухьине,կապել
1056,stecken::V,къазабизе,խրել
1057,brechen::V,бекизе,կոտրել 
1058,klopfen::V,дванкезе,թակել
1059,hauen::V,базе,ծեծել
1060,kleben::V,бацӏцӏине,կպցնել
1061,reiben::V,хачазе,շփել
1062,streichen::V,бахине,վրան քսել
1063,streichen::V,жужазе,վրան քսել
1064,schleifen::V,лъухьизе,սրել 
1065,schneiden::V,къотӏизе,կտրել
1066,rütteln::V,багъа-бачаризабизе,ցնցել
1067,schütteln::V,кӏобокӏизе,թափահարել
1068,schwenken::V,гьесадизе,ճոճել
1069,schwenken::V,хьвагӏезабизе,ճոճել
1070,schütten::V,тӏезе,լցնել
1071,füllen::V,цӏезабизе,լիքը լցնել
1072,einwickeln::V,жемизе,փաթաթել
1073,tragen::V,баччизе,կրել
1074,tragen::V,баччизе,տանել
1075,schleppen::V,бехъерхъизе,քաշել
1076,ziehen::V,цӏазе,ձգել
1077,ziehen::V,цӏазе,քաշել
1078,aufbewahren::V,цӏунизе,պահել 
1079,werfen::V,рехизе,նետել
1080,fangen::V,кквезе,
1081,packen::V,кквезе,հափշտակել
1082,verstecken::V,бахчизе,ծածկել
1083,teilen::V,бикьизе,բաժանել
1084,schicken::V,битӏизе,ուղարկել
1085,bringen::V,баччизе,բերել
1086,hinzufügen::V,жубазе,ավելացնել
1087,bekommen::V,щвезе,հայթայթել
1088,erhalten::V,щвезе,ստանալ
1089,erhalten::V,босизе,ստանալ
1090,nehmen::V,босизе,վերցնել
1091,wählen::V,бищизе,ընտրել
1092,auswählen::V,тӏасабищизе,գերադասել
1093,bewahren::V,цӏунизе,պահպանել
1094,behindern::V,квекӏен гьабизе,խոչընդոտել
1095,verderben::V,хвезабизе,փչացնել
1096,beschädigen::V,галгъазабизе,վնասել
1097,zerbrechen::V,щущазабизе,ջարդել
1098,zerbrechen::V,щущазабизе,կոտրել
1099,zerreißen::V,бихъизе,պատռել
1100,zerstören::V,биххизабизе,քանդել
1101,verbrennen::V,бухӏизе,այրել
1102,geben::V,кьезе,տալ
1103,reichen::V,кьезе,հանձնել
1104,schenken::V,кьезе,նվիրել
1105,versprechen::V,назру гьабизе,խոստանալ
1106,wünschen::V,бокьизе,մաղթել
1107,loben::V,беццизе,գովել
1108,loben::V,бецца-бекъизе,գովել
1109,küssen::V,баизе,համբուրել
1110,wiegen::V,чӏучӏадизабизе,օրորել
1111,zudecken::V,тӏадбигъине,վրան գցել
1112,wecken::V,бигьинабизе,զարթնեցնել
1113,zeigen::V,бихьизабизе,ցույց տալ
1114,führen::V,бачине,ուղեկցել
1115,lehren::V,малъизе,սովորեցնել
1116,lehren::V,цӏализабизе,սովորեցնել
1117,unterrichten::V,цӏализабизе,ավանդել
1118,aufziehen::V,гӏезабизе,դաստիարակել
1119,leiten::V,нухмалъи гьабизе,ղեկավարել
1120,leiten::V,нухмалъи гьабизе,կառավարել
1121,antreiben::V,гӏедегӏизабизе,շտապեցնել
1122,einladen::V,ахӏизе,հրավիրել
1123,einladen::V,тӏадеахӏизе,հրավիրել
1124,vereinigen::V,цолъизабизе,միացնել
1125,besuchen::V,баккизе,այցելել
1126,besuchen::V,хьвадизе,այցելել
1127,treffen::V,дандчӏвазе,հանդիպել
1128,sich versammeln::V,данделъизе,հավաքվել
1129,sich versammeln::V,бакӏаризе,հավաքվել
1130,spielen::V,басандизе,խաղալ
1131,singen::V,ахӏизе,երգել
1132,tanzen::V,кьурдизе,պարել
1133,sich trennen::V,батӏалъизе,ցրվել
1134,verlassen::V,тезе,լքել
1135,verlassen::V,рехунтезе,լքել
1136,retten::V,хвасар гьабизе,փրկել
1137,retten::V,хвасарлъизабизе,փրկել
1138,bewachen::V,цӏунизе,պահել
1139,schützen::V,цӏунизе,պաշտպանել
1140,verteidigen::V,цӏунизе,պաշտպանել
1141,sich schlagen::V,багъизе,կռվել
1142,schießen::V,речӏчӏизе,կրակել
1143,siegen::V,бергьине,հաղթել
1144,ärgern::V,вагъизавизе,ձանձրացնել
1145,schlagen::V,кьабизе,խփել
1146,treten::V,мал тункизе,քացի տալ
1147,stechen::V,къазабизе,խայթել
1148,stoßen::V,тункизе,մղել
1149,stoßen::V,хъилдизе,մղել
1150,stehlen::V,щинкӏизабизе,գողանալ
1151,stören::V,квекӏен гьабизе,խանգարել
1152,stören::V,татубахъи гьабизе,խանգարել
1153,belästigen::V,рахӏатхвезабизе,անհանգստացնել
1154,verbergen::V,бахчизе,թաքցնել
1155,verbergen::V,балъго тезе,թաքցնել
1156,täuschen::V,божуда рекӏкӏ гьабизе,խաբել
1157,täuschen::V,гуккизе,խաբել
1158,betrügen::V,хӏилла гьабизе,խաբել
1159,betrügen::V,сандирахълъи гьабизе,խաբել
1160,töten::V,чӏвазе,սպանել 
1161,wohnen::V,яшав гьабизе,բնակվել
1162,arbeiten::V,хӏалтӏизе,աշխատել
1163,sammeln::V,бакӏаризе,հավաքել
1164,pflücken::V,бетӏизе,քաղել
1165,jagen::V,чан гьабизе,որս անել
1166,fischen::V,ччугӏа кквезе,ձուկ բռնել
1167,fassen::V,кквезе,բռնել
1168,hüten::V,кваназабизе,արածեցնել
1169,treiben::V,гъезе,հովուել
1170,anbinden::V,бухьине,չուանել
1171,füttern::V,кваназабизе,կերակրել
1172,melken::V,бечӏчӏизе,կթել
1173,hacken::V,чӏвазе,կոտորել
1174,gießen::V,лъалъазе,ջրել
1175,reifen::V,барщизе,հասունանալ 
1176,zubereiten::V,бежа-белъине,պատրաստել
1177,kochen::V,белъине,եփել
1178,backen::V,базе,թխել
1179,braten::V,бежизе,տապակել
1180,umrühren::V,багъаризе,խառնել
1181,stricken::V,хьухьине,գործել
1182,nähen::V,букъизе,կարել
1183,färben::V,кьер гьабизе,ներկել
1184,reinigen::V,бацӏцӏине,մաքրել
1185,waschen::V,чуризе,լվանալ
1186,abwischen::V,бацӏцӏине,սրբել
1187,spülen::V,хулизе,ողողել
1188,spülen::V,хулизе,պարզաջրել
1189,fegen::V,лъухьизе,ավլել
1190,kehren::V,лъухьизе,ավլել
1191,baden::V,чордезе,լողանալ
1192,ausziehen::V,бахъизе,հանել
1193,anziehen::V,ретӏине,հագնել
1194,sich anziehen::V,ретӏине,հագնվել
1195,kämmen::V,хазе,սանրել
1196,schmücken::V,чӏухӏизабизе,զարդարել
1197,sagen::V,бицине,ասել
1198,sprechen::V,бицине,խոսել
1199,reden::V,гаргадизе,զրուցել
1200,sich unterhalten::V,гаргадизе,խոսակցել
1201,fragen::V,цӏехезе,հարցնել
1202,fragen::V,гьикъизе,հարցնել
1203,bitten::V,гьаризе,խնդրել
1204,erzählen::V,бицине,պատմել
1205,mitteilen::V,лъазабизе,հաղորդել
1206,nennen::V,цӏар лъезе,անվանել
1207,rufen::V,ахӏизе,կանչել
1208,prahlen::V,беццаризе,պարծենալ
1209,übersetzen::V,буссинабизе,թարգմանել
1210,denken::V,ургъизе,մտածել
1211,glauben::V,божизе,հավատալ
1212,bemerken::V,берречӏчӏизе,նկատել
1213,erkennen::V,лъазе,ճանաչել
1214,erkennen::V,батӏаго бахъизе,ճանաչել
1215,begreifen::V,бичӏчӏизе,հասկանալ
1216,lernen::V,цӏализе,սովորել
1217,wissen::V,лъазе,իմանալ
1218,sich erinnern an::V,ракӏалде щвезе,հիշել
1219,sich erinnern an::V,ракӏалде щвезе,մտաբերել
1220,vergessen::V,кӏочене,մոռանալ
1221,messen::V,борцине,չափել
1222,zählen::V,рикӏкӏине,թվել
1223,zählen::V,рикӏкӏине,հաշվել
1224,rechnen::V,рикӏкӏине,հաշվել
1225,rechnen::V,рикӏкӏине,հաշվարկել
1226,lesen::V,цӏализе,կարդալ
1227,malen::V,бахъизе,նկարել
1228,zeichnen::V,бахъизе,գծել
1229,schreiben::V,хъвазе,գրել
1230,besitzen::V,щвезе,ունենալ
1231,besitzen::V,щвезе,տեր լինել
1232,besitzen::V,бу́кӏине,ունենալ
1233,besitzen::V,бу́кӏине,տեր լինել
1234,kaufen::V,босизе,գնել
1235,verkaufen::V,бичизе,վաճառել
1236,bezahlen::V,кьезе,վճարել
1237,zahlen::V,кьезе,վճարել
1238,ertragen::V,баччизе,դիմանալ
1239,Auge::N,,աչք
1240,Sehne::N,,ջիղ
1241,Sehne::N,,ձգտան
1242,Funke::N,,կայծ
1243,Moor::N,,ճահիճ
1244,Elch::N,,հիւսիսային եղջերու
1245,Beere::N,,հատապտուղ
1246,Gedächtnis::N,,հիշողություն
1247,Ton::N,,տոն
1248,Winkel::N,,անկյուն
1249,Menge::N,,քանակ
1250,Stütze::N,,նեցուկ
1251,Figur::N,,քանդակ
1252,Figur::N,,պատկեր
1253,Schuh::N,,կոշիկ
1254,Schnur::N,,լար
1255,Leine::N,,փոկ
1256,Geschäft::N,,գործ
1257,Geschäft::N,,աշխատանք
1258,voll::A,,լի
1259,voll::A,,լիքը
1260,lange::ADV,,երկար ժամանակ
1261,später::ADV,,ավելի ուշ
1262,später::ADV,,հետո
1263,nicht::ADV,,չէ
1264,schon::ADV,,արդեն
1265,durch::PRP,,միջով
1266,alles::PRN,,ամեն ինչ
1267,rühren::V,,հուզել
1268,scheinen::V,,երեւալ
1269,aufheben::V,,վերցնել
1270,lassen::V,,ստիպել
1271,sich waschen::V,,լվացվել
1272,verstehen::V,,ըմբռնել
1273,beherrschen::V,,ղեկավարել
