,Concept_ID,tt,la
823,scheinen[Sonne]::V,яктырту,lucere
824,donnern::V,күкрәү,tonare
825,wehen::V,исү,flare
826,strömen::V,агу,fluere
827,fließen::V,агу,manare
828,sich drehen::V,бөтерелү,torqueri
829,schwanken::V,икеләнү,vacillare
830,schwingen::V,тирбәлү,vibrare
831,fallen::V,егылу,cadere
832,brennen::V,яну,ardere
833,rauchen::V,төтәү,fumare
834,rauchen::V,төтенләү,fumare
835,regnen::V,яву,pluere
836,gefrieren::V,кату,congelari
837,tauen::V,эрү,rorare
838,tauen::V,эретү,rorare
839,schmelzen::V,эрү,liquescere
840,schmelzen::V,эретү,liquescere
841,trocknen::V,кибү,arescere
842,sieden::V,ургылу,fervere
843,faulen::V,черү,putescere
844,verfaulen::V,черү,putescere
845,reißen::V,өзелү,scindi
846,versinken::V,бату,mergi
847,vergehen::V,авышу,praeterire
848,erscheinen::V,пәйда булу,apparere
849,verschwinden::V,югалу,discedere
850,verschwinden::V,юк булу,discedere
851,sinken::V,кимү,labi
852,sinken::V,кайту,labi
853,abnehmen::V,азаю,deminui
854,zunehmen::V,арту,augeri
855,zunehmen::V,күбәю,augeri
856,zunehmen::V,ишәю,augeri
857,steigen::V,үсү,augescere
858,wachsen::V,үсү,crescere
859,glänzen::V,ялкылдау,splendere
860,funkeln::V,ялтырау,micare
861,lärmen::V,шаулау,strepere
862,läuten::V,шалтырату,sonare
863,klingeln::V,шалтырату,tinnire
864,klirren::V,чылтырау,crepare
865,brausen::V,давыллау,saevire
866,brausen::V,дулау,saevire
867,rauschen::V,кыштырдау,crepare
868,klingen::V,ишетелү,sonare
869,bellen::V,өрү,latrare
870,heulen::V,улау,ululare
871,blasen::V,өрү,flare
872,pfeifen::V,сызгырту,sibilare
873,schreien::V,кычкыру,clamare
874,stöhnen::V,ыңгырашу,gemere
875,zittern::V,калтырау,tremere
876,zittern::V,калтырау,trepidare
877,zittern::V,калтырану,tremere
878,zittern::V,калтырану,trepidare
879,leben::V,яшәү,vivere
880,leben::V,гомер итү,vivere
881,geboren werden::V,туу,nasci
882,atmen::V,сулау,spirare
883,trinken::V,эчү,bibere
884,essen::V,ашау,edere
885,schlucken::V,йоту,devorare
886,müde werden::V,ялыгу,fatigari
887,müde werden::V,йөгенү,fatigari
888,einschlafen::V,йокыга китү,obdormiscere
889,schlafen::V,йоклау,dormire
890,aufwachen::V,уяну,expergisci
891,aufstehen::V,тору,exsurgere
892,sich erholen::V,ял алу,se reficere
893,sich erholen::V,истирахәт итү,se reficere
894,krank werden::V,чирләү,aegrescere
895,krank sein::V,чирләү,aegrotare
896,schmerzen::V,авырту,dolere
897,husten::V,ютәлләү,tussire
898,genesen::V,савыгу,convalescere
899,genesen::V,сәламәтләнү,convalescere
900,sterben::V,үлү,mori
901,sterben::V,дөнья кую,mori
902,sterben::V,вафат булу,mori
903,umkommen::V,үлү,perire
904,sich bewegen::V,йөрү,se movere
905,sich rühren::V,кыймылдау,micare
906,sich erheben::V,басу,surgere
907,sich setzen::V,утыру,considere
908,hinfallen::V,егылу,cadere
909,laufen::V,җәяүләү,vadere
910,schreiten::V,атлау,gradi
911,spazierengehen::V,йөрү,ambulare
912,spazierengehen::V,йөргенү,ambulare
913,eilen::V,ашыгу,properare
914,sich beeilen::V,ашыгу,festinare
915,sich beeilen::V,кызулау,festinare
916,sausen::V,җилдерү,currere
917,rennen::V,йөгерү,currere
918,springen::V,сикерү,salire
919,klettern::V,үрмәләү,niti
920,schaukeln::V,атыну,oscillare
921,kriechen::V,шуышу,repere
922,kriechen::V,шуышу,serpere
923,kriechen::V,үрмәләү,repere
924,kriechen::V,үрмәләү,serpere
925,schwimmen::V,йөзү,nare
926,schwimmen::V,йөзү,natare
927,tauchen::V,чуму,mergere
928,rudern::V,ишү,remigare
929,fahren::V,бару,vehi
930,fliegen::V,очу,volare
931,gehen::V,йөрү,ire
932,gehen::V,йөрү,vadere
933,weggehen::V,китү,abire
934,weggehen::V,китү,discedere
935,abfahren::V,кузгалу,proficisci
936,anhalten::V,тукталу,consistere
937,hineingehen::V,инү,inire
938,hineingehen::V,инү,ingredi
939,eintreten::V,инү,intrare
940,kommen::V,килү,venire
941,ankommen::V,бару,advenire
942,zurückkommen::V,кире кайту,revenire
943,bleiben::V,калу,manere
944,warten::V,көтү,opperiri
945,erwarten::V,көтү,opperiri
946,erwarten::V,көтү,expectare
947,suchen::V,эзләү,quaerere
948,finden::V,табу,reperire
949,versuchen::V,маташу,conari
950,versuchen::V,маташу,temptare
951,vorbereiten::V,хәзерләү,parare
952,lieben::V,сөю,amare
953,lieben::V,ярату,amare
954,mögen::V,өнәү,amare
955,lachen::V,көлү,ridere
956,rühren::V,дулкынландыру,commovere
957,weinen::V,елау,flere
958,schimpfen::V,сүгү,increpare
959,schimpfen::V,сүгенү,increpare
960,sich ärgern::V,ачулану,indignari
961,sich fürchten::V,курку,vereri
962,fürchten::V,калтырау,timere
963,fürchten::V,калтырану,timere
964,fliehen::V,арка бирү,fugere
965,flüchten::V,качу,effugere
966,sehen::V,күрү,videre
967,anschauen::V,карау,aspectare
968,ansehen::V,карау,spectare
969,ansehen::V,күзәтү,spectare
970,hören::V,ишетү,audire
971,zuhören::V,тыңлау,auscultare
972,probieren::V,тату,gustare
973,riechen::V,иснәү,olfacere
974,fühlen::V,тою,sentire
975,fühlen::V,сизү,sentire
976,scheinen::V,күренү,videri
977,zu sehen sein::V,күренү,conspici
978,vernehmen::V,ишетү,comperire
979,frieren::V,өшү,algere
980,frieren::V,күшегү,algere
981,tun::V,итү,facere
982,können::V,алу,posse
983,wollen::V,теләү,velle
984,anfangen::V,керешү,incipere
985,beenden::V,бетерү,finire
986,beenden::V,тәмамлау,finire
987,aufhören::V,бетү,desistere
988,gelingen::V,уңу,contingere
989,geraten::V,сабышу,evenire
990,öffnen::V,ачу,aperire
991,schließen::V,ябу,claudere
992,stellen::V,кую,sistere
993,setzen::V,утырту,ponere
994,legen::V,яткыру,ponere
995,berühren::V,тию,tangere
996,verbinden::V,ялгау,iungere
997,bedecken::V,өрту,tegere
998,bedecken::V,өрту,operire
999,bedecken::V,каплау,tegere
1000,bedecken::V,каплау,operire
1001,bedecken::V,томалау,tegere
1002,bedecken::V,томалау,operire
1003,aufhängen::V,асу,suspendere
1004,anzünden::V,кабызу,accendere
1005,anzünden::V,кабызу,inflammare
1006,aufheben::V,күтәрү,tollere
1007,zurücklassen::V,калдыру,relinquere
1008,verlieren::V,югалту,perdere
1009,verlieren::V,югалту,amittere
1010,fallen lassen::V,төшерү,dimittere
1011,machen::V,ясау,facere
1012,machen::V,эшләү,facere
1013,herstellen::V,ясау,fabricare
1014,bauen::V,кору,construere
1015,reparieren::V,төзәтү,reparare
1016,verbessern::V,яхшырту,emendare
1017,ändern::V,үзгәртү,mutare
1018,graben::V,казу,fodere
1019,beugen::V,ию,flectere
1020,biegen::V,бөгү,curvare
1021,drehen::V,бору,torquere
1022,drehen::V,бөтерү,torquere
1023,wenden::V,бору,vertere
1024,umdrehen::V,түнтәрү,convertere
1025,heben::V,күтәрү,tollere
1026,hochheben::V,күтәрү,levare
1027,ergreifen::V,эләктерү,capessere
1028,halten::V,тоту,tenere
1029,drücken::V,кысу,premere
1030,schieben::V,кузгату,promovere
1031,kratzen::V,тырнау,radere
1032,lecken::V,ялау,lambere
1033,beißen::V,тешләү,mordere
1034,abreißen::V,өзү,avellere
1035,abschneiden::V,кыю,desecare
1036,abschneiden::V,кисү,desecare
1037,binden::V,бәйләү,ligare
1038,stecken::V,төртү,inserere
1039,stecken::V,тыгу,inserere
1040,brechen::V,сындыру,rumpere
1041,klopfen::V,шаку,pultare
1042,klopfen::V,шакылдау,pultare
1043,hauen::V,кыйнау,ferire
1044,kleben::V,ябыштыру,agglutinare
1045,reiben::V,ышку,terere
1046,streichen::V,ягу,oblinere
1047,schleifen::V,кайрау,acuere
1048,schneiden::V,кисү,secare
1049,rütteln::V,селкетү,quassare
1050,schütteln::V,селкетү,quatere
1051,schwenken::V,болгау,ventilare
1052,schütten::V,кою,fundere
1053,füllen::V,тутыру,complere
1054,einwickeln::V,төрү,involvere
1055,tragen::V,ташу,ferre
1056,tragen::V,ташу,portare
1057,schleppen::V,сөйрәү,pertrahere
1058,schleppen::V,өстерәү,pertrahere
1059,ziehen::V,тарту,trahere
1060,aufbewahren::V,саклау,asservare
1061,werfen::V,ыргыту,iacere
1062,fangen::V,тоту,capere
1063,packen::V,эләктерү,capessere
1064,verstecken::V,яшерү,abdere
1065,teilen::V,бүлү,partiri
1066,teilen::V,бүлү,dividere
1067,schicken::V,җибәрү,mittere
1068,bringen::V,китерү,apportare
1069,hinzufügen::V,өстәү,addere
1070,bekommen::V,алу,adipisci
1071,erhalten::V,алу,accipere
1072,nehmen::V,алу,sumere
1073,wählen::V,сайлау,eligere
1074,auswählen::V,сайлау,deligere
1075,bewahren::V,саклау,conservare
1076,behindern::V,комачаулау,impedire
1077,verderben::V,бозу,corrumpere
1078,beschädigen::V,бозу,laedere
1079,zerbrechen::V,вату,rumpere
1080,zerbrechen::V,вату,frangere
1081,zerreißen::V,өзү,discindere
1082,zerreißen::V,ерту,discindere
1083,zerstören::V,җимерү,delere
1084,verbrennen::V,яндыру,urere
1085,verbrennen::V,яндыру,cremare
1086,verbrennen::V,көйдерү,urere
1087,verbrennen::V,көйдерү,cremare
1088,geben::V,бирү,dare
1089,reichen::V,тапшыру,praebere
1090,schenken::V,бүләкләү,donare
1091,schenken::V,бүләкләү,largiri
1092,versprechen::V,вәгъдә бирү,polliceri
1093,versprechen::V,вәгъдә бирү,promittere
1094,wünschen::V,котлау,
1095,loben::V,мактау,laudare
1096,küssen::V,үбү,osculari
1097,wiegen::V,тирбәтү,
1098,zudecken::V,ябу,tegere
1099,zudecken::V,бөркәү,tegere
1100,wecken::V,уяту,excitare
1101,zeigen::V,күрсәтү,monstrare
1102,führen::V,йөртү,ducere
1103,lehren::V,өйрәтү,docere
1104,unterrichten::V,укыту,instituere
1105,aufziehen::V,асрау,nutrire
1106,leiten::V,җитәкләү,ducere
1107,antreiben::V,куалау,incitare
1108,antreiben::V,әйдәләү,incitare
1109,antreiben::V,ашыктыру,incitare
1110,lassen::V,мәҗбүр итү,iubere
1111,einladen::V,чакыру,invitare
1112,vereinigen::V,берләштерү,coniungere
1113,besuchen::V,керешү,visere
1114,treffen::V,очрату,convenire
1115,sich versammeln::V,җыелышу,convenire
1116,spielen::V,уйнау,ludere
1117,singen::V,җырлау,cantare
1118,tanzen::V,бию,saltare
1119,sich trennen::V,аерылу,digredi
1120,sich trennen::V,аерылу,discedere
1121,sich trennen::V,ташлашу,digredi
1122,sich trennen::V,ташлашу,discedere
1123,verlassen::V,ташлау,deserere
1124,verlassen::V,ташлау,relinquere
1125,verlassen::V,калдыру,deserere
1126,verlassen::V,калдыру,relinquere
1127,retten::V,коткару,servare
1128,bewachen::V,каравыллау,custodire
1129,schützen::V,ышыклау,tueri
1130,schützen::V,ышыклау,tutari
1131,verteidigen::V,яклау,defendere
1132,verteidigen::V,саклау,defendere
1133,sich schlagen::V,сугышу,luctari
1134,schießen::V,ату,iaculari
1135,siegen::V,җиңү,vincere
1136,ärgern::V,ачуландыру,irritare
1137,schlagen::V,ору,ferire
1138,schlagen::V,бәрү,ferire
1139,schlagen::V,тукмау,ferire
1140,treten::V,тибү,calcare
1141,stechen::V,кадау,pungere
1142,stoßen::V,этү,tundere
1143,stehlen::V,урлау,furari
1144,stören::V,комачаулау,turbare
1145,belästigen::V,борчу,obtundere
1146,belästigen::V,билмазалау,obtundere
1147,verbergen::V,яшерү,celare
1148,verbergen::V,яшерү,occultare
1149,täuschen::V,алдату,fallere
1150,betrügen::V,хәрәмләшү,fraudare
1151,töten::V,үтерү,necare
1152,töten::V,үтерү,caedere
1153,wohnen::V,яшәү,habitare
1154,arbeiten::V,эшләү,laborare
1155,sammeln::V,туплау,colligere
1156,pflücken::V,өзү,carpere
1157,jagen::V,аулау,venari
1158,fischen::V,балык тоту,piscari
1159,fassen::V,тоту,capere
1160,hüten::V,көтү,custodire
1161,treiben::V,куалау,agere
1162,anbinden::V,бәйләү,alligare
1163,füttern::V,туйдыру,nutrire
1164,melken::V,саву,mulgere
1165,hacken::V,чабу,findere
1166,gießen::V,сугару,rigare
1167,reifen::V,җитешү,maturescere
1168,zubereiten::V,пешеренү,apparare
1169,kochen::V,пешерү,coquere
1170,kochen::V,кайнату,coquere
1171,backen::V,пешерү,coquere
1172,braten::V,куыру,torrere
1173,braten::V,кыздыру,torrere
1174,umrühren::V,бутау,commovere
1175,umrühren::V,болгату,commovere
1176,stricken::V,бәйләү,texere
1177,nähen::V,тегү,suere
1178,färben::V,ману,tingere
1179,reinigen::V,чистарту,purgare
1180,waschen::V,юу,lavare
1181,abwischen::V,сөртү,abstergere
1182,spülen::V,чайкау,perluere
1183,fegen::V,себерү,verrere
1184,kehren::V,себерү,purgare
1185,baden::V,коену,lavari
1186,sich waschen::V,юыну,lavari
1187,ausziehen::V,чишенү,exuere
1188,anziehen::V,кию,induere
1189,sich anziehen::V,киенү,vestiri
1190,kämmen::V,тарау,pectere
1191,schmücken::V,бизәү,ornare
1192,schmücken::V,бизәү,decorare
1193,schmücken::V,бизәкләү,ornare
1194,schmücken::V,бизәкләү,decorare
1195,sagen::V,дию,dicere
1196,sagen::V,әйтү,dicere
1197,sprechen::V,сөйләү,fari
1198,sprechen::V,сөйләшү,fari
1199,reden::V,сөйләү,loqui
1200,sich unterhalten::V,сөйләшү,colloqui
1201,sich unterhalten::V,сөйләшү,disputare
1202,fragen::V,сорау,rogare
1203,fragen::V,сорау,quaerere
1204,fragen::V,сорашу,rogare
1205,fragen::V,сорашу,quaerere
1206,bitten::V,үтенү,orare
1207,bitten::V,үтенү,rogare
1208,erzählen::V,сөйләү,narrare
1209,mitteilen::V,белдерү,communicare
1210,nennen::V,дию,appellare
1211,rufen::V,дәшү,vocare
1212,prahlen::V,мактану,gloriari
1213,prahlen::V,шапырыну,gloriari
1214,übersetzen::V,күчерү,vertere
1215,denken::V,уйлау,cogitare
1216,glauben::V,инану,credere
1217,bemerken::V,искәрү,animadvertere
1218,erkennen::V,тану,cognoscere
1219,begreifen::V,аңлау,comprehendere
1220,begreifen::V,төшенү,comprehendere
1221,verstehen::V,аңлау,intellegere
1222,verstehen::V,төшенү,intellegere
1223,lernen::V,уку,discere
1224,lernen::V,өйрәнү,discere
1225,wissen::V,белү,scire
1226,sich erinnern an::V,хәтерләү,meminisse
1227,vergessen::V,оныту,oblivisci
1228,messen::V,үлчәү,metiri
1229,zählen::V,санау,numerare
1230,rechnen::V,исәпләү,reri
1231,rechnen::V,исәпләү,calculare
1232,lesen::V,уку,legere
1233,malen::V,рәсем ясау,pingere
1234,malen::V,сурәт ясау,pingere
1235,malen::V,сурәтләү,pingere
1236,zeichnen::V,язу-сызу,scribere
1237,zeichnen::V,сурәт ясау,scribere
1238,schreiben::V,язу,scribere
1239,besitzen::V,биләү,possidere
1240,kaufen::V,алу,emere
1241,verkaufen::V,сату,vendere
1242,bezahlen::V,түләү,pendere
1243,zahlen::V,түләү,solvere
1244,beherrschen::V,ия булу,regere
1245,beherrschen::V,ия булу,imperare
1246,ertragen::V,чыдау,tolerare
1247,ertragen::V,чыдау,sustinere
