,Concept_ID,es,ka
745,traurig::A,triste,მწუხარე
746,traurig::A,triste,სევდიანი
747,lebendig::A,vivo,ცოცხალი
748,lebendig::A,viviente,ცოცხალი
749,gut::A,bueno,კარგი
750,schlecht::A,malo,უხეირო
751,richtig::A,justo,ნამდვილი
752,richtig::A,correcto,ნამდვილი
753,schlimm::A,malo,ცუდი
754,schlimm::A,grave,ცუდი
755,wahr::A,verídico,სწორი
756,wahr::A,verídico,ჭეშმარიტი
757,wahr::A,verdadero,სწორი
758,wahr::A,verdadero,ჭეშმარიტი
759,alt::A,viejo,ძველი
760,neu::A,nuevo,ახალი
761,ehemalig::A,antiguo,ყოფილი
762,alt[Lebewesen]::A,viejo,ბებერი
763,jung::A,joven,ნორჩი
764,jung::A,joven,ახალგაზრდა
765,arm::A,pobre,ღარიბი
766,reich::A,rico,მდიდარი
767,bekannt::A,conocido,ცნობილი
768,berühmt::A,famoso,გამოჩენილი
769,berühmt::A,célebre,გამოჩენილი
770,fremd::A,extraño,უცხო
771,fremd::A,extraño,გარეშე
772,verschieden::A,diverso,სხვაგვარი
773,verschieden::A,distinto,სხვაგვარი
774,verschieden::A,diferente,სხვაგვარი
775,nah::A,cercano,ახლო
776,fern::A,lejano,შორი
777,fern::A,lejano,შორეული
778,linker::A,izquierdo,მარცხენა
779,rechter::A,derecho,მარჯვენა
780,anderer::A,otro,სხვა
781,erster::A,primero,პირველი
782,zweiter::A,segundo,მეორე
783,dritter::A,tercero,მესამე
784,letzter::A,último,ბოლო
785,letzter::A,último,უკანასკნელი
786,allein::ADV,a solo,მარტო
787,auf einmal::ADV,de una vez,ერთდროულად
788,zusammen::ADV,juntos,ერთად
789,lange::ADV,mucho tiempo,დიდხანს
790,plötzlich::ADV,de repente,მოულოდნელად
791,sofort::ADV,en seguida,ახლავე
792,später::ADV,más tarde,მოგვიანებით
793,jetzt::ADV,ahora,ახლა
794,heute::ADV,hoy,დღეს
795,morgen::ADV,mañana,ხვალ
796,bald::ADV,pronto,მალე
797,bald::ADV,en breve,მალე
798,dann::ADV,luego,მერე
799,dann::ADV,entonces,მერე
800,gestern::ADV,ayer,გუშინ
801,einst::ADV,antaño,ოდესღაც
802,damals::ADV,entonces,მაშინ
803,danach::ADV,después,მერმე
804,danach::ADV,después,შემდეგ
805,vorher::ADV,antes,ადრე
806,vorher::ADV,antes,წინათ
807,zuerst::ADV,primero,ჯერ
808,einmal::ADV,una vez,ერთხელ
809,manchmal::ADV,a veces,ხან
810,manchmal::ADV,a veces,ზოგჯერ
811,oft::ADV,a menudo,ხშირად
812,oft::ADV,con frecuencia,ხშირად
813,immer::ADV,siempre,მუდამ
814,immer::ADV,siempre,ყოველთვის
815,niemals::ADV,jamás,არასდროს
816,hier::ADV,aquí,აქ
817,hierhin::ADV,acá,აქეთ
818,von hier::ADV,desde aquí,აქედან
819,dort::ADV,ahí,იქ
820,dort::ADV,allí,იქ
821,dorthin::ADV,allí,იქით
822,dorthin::ADV,hacia allí,იქით
823,geradeaus::ADV,todo derecho,პირდაპირ
824,vorwärts::ADV,adelante,წინ
825,rückwärts::ADV,hacia atrás,უკან
826,zurück::ADV,atrás,უკანვე
827,unten::ADV,abajo,დაბლა
828,unten::ADV,abajo,ქვევით
829,hinab::ADV,hacia abajo,ძირს
830,oben::ADV,arriba,ზემოთ
831,hinauf::ADV,hacia arriba,ზევით
832,überall::ADV,por todas partes,ყველგან
833,nicht::ADV,no,არ
834,ein wenig::ADV,un poco,ცოტა
835,kaum::ADV,apenas,ძლივს
836,sehr::ADV,muy,მეტად
837,sehr::ADV,muy,ძალიან
838,sehr::ADV,mucho,მეტად
839,sehr::ADV,mucho,ძალიან
840,so::ADV,tan,ისე
841,noch::ADV,aún,ჯერ
842,noch::ADV,todavía,ჯერ
843,nur::ADV,solamente,მხოლოდ
844,schon::ADV,ya,უკვე
845,wieder::ADV,de nuevo,ისევ
846,wieder::ADV,de nuevo,კიდევ
847,vergebens::ADV,en vano,ამაოდ
848,vergebens::ADV,en vano,ტყუილად
849,vor::PRP,antes de,წინ
850,vor::PRP,delante de,წინ
851,hinter::PRP,tras,უკან
852,hinter::PRP,tras,მიღმა
853,hinter::PRP,detrás de,უკან
854,hinter::PRP,detrás de,მიღმა
855,unter::PRP,bajo,ქვეშ
856,unter::PRP,bajo,ქვევით
857,unter::PRP,debajo de,ქვეშ
858,unter::PRP,debajo de,ქვევით
859,durch::PRP,por,გავლით
860,durch::PRP,a través de,გავლით
861,neben::PRP,al lado de,გვერდით
862,zwischen::PRP,entre,შუა
863,zwischen::PRP,entre,შორის
864,wegen::PRP,por,გამო
865,wegen::PRP,por,შედეგად
866,wegen::PRP,a causa de,გამო
867,wegen::PRP,a causa de,შედეგად
868,dies::PRN,esto,ეს
869,das::PRN,eso,ეგ
870,das::PRN,esto,ეგ
871,alles::PRN,todo,ყველაფერი
872,ich::PRN,yo,მე
873,du::PRN,tú,შენ
874,er::PRN,él,ის
875,er::PRN,él,იგი
876,wir::PRN,nosotros,ჩვენ
877,ihr::PRN,vosotros,თქვენ
878,sie::PRN,ellos,ისინი
879,was::FPRN,qué,რა
880,wer::FPRN,quién,ვინ
881,wo::FADV,dónde,სად
882,wohin::FADV,adónde,საით
883,wohin::FADV,hacia dónde,საით
884,wie::FADV,cómo,როგორ
885,warum::FADV,por qué,რაზე
886,warum::FADV,por qué,რატომ
887,wieviel::FNUM,cuánto,რამდენი
888,eins::NUM,uno,ერთი
889,zwei::NUM,dos,ორი
890,drei::NUM,tres,სამი
891,vier::NUM,cuatro,ოთხი
892,fünf::NUM,cinco,ხუთი
893,sechs::NUM,seis,ექვსი
894,sieben::NUM,siete,შვიდი
895,acht::NUM,ocho,რვა
896,neun::NUM,nueve,ცხრა
897,zehn::NUM,diez,ათი
898,elf::NUM,once,თერთმეტი
899,zwölf::NUM,doce,თორმეტი
900,zwanzig::NUM,veinte,ოცი
901,dreißig::NUM,treinta,ოცდაათი
902,vierzig::NUM,cuarenta,ორმოცი
903,fünfzig::NUM,cincuenta,ორმოცდაათი
904,sechzig::NUM,sesenta,სამოცი
905,siebzig::NUM,setenta,სამოცდაათი
906,achtzig::NUM,ochenta,ოთხმოცი
907,neunzig::NUM,noventa,ოთხმოცდაათი
908,hundert::NUM,cien,ასი
909,hundert::NUM,ciento,ასი
910,tausend::NUM,mil,ათასი
911,und::CNJ,y,და
912,oder::CNJ,o,ან
913,stehen::V,estar de pie,დგას
914,sitzen::V,estar sentado,ზის
915,liegen::V,yacer,აწევს
916,liegen::V,estar acostado,აწევს
917,hängen::V,pender,კიდია
918,werden::V,hacerse,გახდება
919,passieren::V,suceder,მოხდება
920,beginnen::V,iniciarse,იწყება
921,beginnen::V,principiar,იწყება
922,enden::V,acabar,გათავდება
923,enden::V,terminar,გათავდება
924,wechseln::V,variar,იცვლება
925,wechseln::V,alternar,იცვლება
926,aufgehen[Sonne]::V,salir,ამოდის
927,untergehen[Sonne]::V,ponerse,ჩადის
928,untergehen[Sonne]::V,descender,ჩადის
929,scheinen[Sonne]::V,brillar,ანათებს
930,donnern::V,tronar,ქუხს
931,wehen::V,soplar,ქრის
932,wehen::V,soplar,დაუბერავს
933,strömen::V,afluir,იღვრება
934,fließen::V,fluir,დის
935,fließen::V,fluir,მიედინება
936,fließen::V,correr,დის
937,fließen::V,correr,მიედინება
938,sich drehen::V,girar,ტრიალებს
939,schwanken::V,vacilar,ირხევა
940,schwingen::V,oscilar,ირხევა
941,fallen::V,caer,დავარდება
942,brennen::V,arder,იწვის
943,brennen::V,quemar,იწვის
944,rauchen::V,humear,ბოლავს
945,rauchen::V,humear,აბოლებს
946,rauchen::V,echar humo,ბოლავს
947,rauchen::V,echar humo,აბოლებს
948,regnen::V,llover,წვიმს
949,gefrieren::V,helarse,იყინება
950,tauen::V,deshelarse,დნება
951,schmelzen::V,fundirse,დნება
952,schmelzen::V,derretirse,დნება
953,trocknen::V,secarse,გაშრება
954,sieden::V,hervir,დუღს
955,faulen::V,pudrirse,ლპება
956,verfaulen::V,pudrirse,ლპება
957,reißen::V,romperse,დაიხევა
958,versinken::V,hundirse,ეფლობა
959,versinken::V,hundirse,ჩაიძირება
960,vergehen::V,pasar,გადის
961,erscheinen::V,aparecer,გამოჩნდება
962,verschwinden::V,desaparecer,გააქრება
963,verschwinden::V,desaparecer,დაიკარგება
964,sinken::V,bajar,დაიწევს
965,abnehmen::V,decrecer,შემცირდება
966,abnehmen::V,disminuir,შემცირდება
967,zunehmen::V,crecer,გასუქდება
968,zunehmen::V,aumentar,გასუქდება
969,steigen::V,subir,მოიმატებს
970,steigen::V,ascender,მოიმატებს
971,wachsen::V,crecer,იზრდება
972,wachsen::V,crecer,მრავლდება
973,glänzen::V,brillar,ბრწყინავს
974,glänzen::V,resplandecer,ბრწყინავს
975,funkeln::V,chispear,კაშკაშებს
976,lärmen::V,hacer ruido,ხმაურობს
977,läuten::V,sonar,დარეკავს
978,läuten::V,repicar,დარეკავს
979,klingeln::V,tocar el timbre,დარეკავს
980,klirren::V,tintinear,დააწკარუნებს
981,brausen::V,zumbar,ბობოქრობს
982,rauschen::V,murmurar,შრიალებს
983,klingen::V,sonar,ხმას გამოსცემს
984,bellen::V,ladrar,უყეფს
985,heulen::V,ulular,ღმუის
986,blasen::V,soplar,დაუბერავს
987,pfeifen::V,silbar,უსტვენს
988,schreien::V,gritar,ყვირის
989,stöhnen::V,gemir,კვნესის
990,zittern::V,temblar,აძაგძაგებს
991,leben::V,vivir,ცოცხლობს
992,geboren werden::V,nacer,იშვება
993,geboren werden::V,nacer,იბადება
994,atmen::V,respirar,სუნთქავს
995,trinken::V,beber,სვამს
996,trinken::V,beber,დალევს
997,essen::V,comer,შეჭამს
998,schlucken::V,tragar,ყლაპავს
999,müde werden::V,cansarse,დაიქანცება
1000,müde werden::V,fatigarse,დაიქანცება
1001,einschlafen::V,dormirse,დაიძინებს
1002,schlafen::V,dormir,სძინავს
1003,aufwachen::V,despertarse,გაიღვიძებს
1004,aufstehen::V,levantarse,ადგება
1005,sich erholen::V,reposar,დაისვენებს
1006,sich erholen::V,descansar,დაისვენებს
1007,krank werden::V,caer enfermo,ავად გახდება
1008,krank sein::V,estar enfermo,ავადმყოფობს
1009,schmerzen::V,doler,სტკივა
1010,husten::V,toser,ახველებს
1011,genesen::V,convalecer,მორჩება
1012,genesen::V,restablecerse,მორჩება
1013,sterben::V,morir,კვდება
1014,umkommen::V,perecer,დაიღუპება
1015,sich bewegen::V,moverse,იძვრის
1016,sich bewegen::V,moverse,მოძრაობს
1017,sich rühren::V,rebullir,გაინძრევა
1018,sich erheben::V,levantarse,ადგება
1019,sich setzen::V,sentarse,დაჯდება
1020,hinfallen::V,caerse,დაეცემა
1021,laufen::V,andar,დადის
1022,schreiten::V,proceder,აბიჯებს
1023,spazierengehen::V,pasear,დასეირნობს
1024,spazierengehen::V,pasearse,დასეირნობს
1025,eilen::V,correr prisa,მიიჩქარის
1026,sich beeilen::V,darse prisa,აჩქარდება
1027,sausen::V,correr,მიქრის
1028,rennen::V,correr,დარბის
1029,springen::V,saltar,ხტის
1030,klettern::V,trepar,ძვრება
1031,klettern::V,escalar,ძვრება
1032,schaukeln::V,bambolearse,ქანაობს
1033,kriechen::V,reptar,დაბობღავს
1034,kriechen::V,arrastrarse,დაბობღავს
1035,schwimmen::V,nadar,ცურავს
1036,tauchen::V,bucear,ჩაიძირება
1037,tauchen::V,sumergirse,ჩაიძირება
1038,rudern::V,remar,ნიჩაბს უსვამს
1039,fahren::V,ir,დადის
1040,fahren::V,ir,მგზავრობს
1041,fliegen::V,volar,იფრენს
1042,fliegen::V,volar,გაფრინდება
1043,gehen::V,ir,მიდის
1044,gehen::V,andar,მიდის
1045,weggehen::V,irse,წამოდის
1046,weggehen::V,marcharse,წამოდის
1047,abfahren::V,salir,მიემგზავრება
1048,abfahren::V,partir,მიემგზავრება
1049,anhalten::V,parar,ჩერდება
1050,anhalten::V,pararse,ჩერდება
1051,hineingehen::V,entrar,შედის
1052,eintreten::V,entrar,შედის
1053,kommen::V,venir,მოდის
1054,ankommen::V,llegar,ჩადის
1055,zurückkommen::V,volver,დაბრუნდება
1056,zurückkommen::V,regresar,დაბრუნდება
1057,bleiben::V,quedarse,დარჩება
1058,warten::V,esperar,ელოდება
1059,erwarten::V,esperar,ელის
1060,erwarten::V,esperar,დაიცდის
1061,suchen::V,buscar,ეძებს
1062,suchen::V,buscar,მოძებნის
1063,finden::V,hallar,მიაგნებს
1064,finden::V,hallar,გამოძებნის
1065,finden::V,encontrar,მიაგნებს
1066,finden::V,encontrar,გამოძებნის
1067,versuchen::V,intentar,ცდის
1068,versuchen::V,intentar,ცდილობს
1069,vorbereiten::V,preparar,მოამზადებს
1070,lieben::V,amar,უყვარს
1071,lieben::V,querer,უყვარს
1072,mögen::V,querer,ეტრფის
1073,lachen::V,reír,იცინის
1074,rühren::V,conmover,გულს აუჩუყებს
1075,weinen::V,llorar,ტირის
1076,schimpfen::V,regañar,შეიგინება
1077,sich ärgern::V,enfadarse,გაბრაზობს
1078,sich fürchten::V,tener miedo,შიშობს
1079,fürchten::V,temer,ფრთხილობს
1080,fürchten::V,tener miedo a,ფრთხილობს
1081,fliehen::V,huir,გაიქცევა
1082,flüchten::V,escaparse,გაიქცევა
1083,sehen::V,ver,ხედავს
1084,anschauen::V,mirar,ნახავს
1085,ansehen::V,mirar,უყურებს
1086,hören::V,oír,ისმენს
1087,zuhören::V,escuchar,მოისმენს
1088,probieren::V,probar,გასინჯავს
1089,probieren::V,degustar,გასინჯავს
1090,riechen::V,oler,ყნოსავს
1091,fühlen::V,sentir,გრძნობს
1092,scheinen::V,parecer,ეჩვენება
1093,zu sehen sein::V,poder verse,მოჩანს
1094,vernehmen::V,oír,გაიგებს
1095,vernehmen::V,percibir,გაიგებს
1096,frieren::V,tener frío,იყინება
1097,tun::V,hacer,აკეთებს
1098,können::V,poder,შეიძლება
1099,wollen::V,querer,უნდა
1100,anfangen::V,iniciar,დაიწყებს
1101,beenden::V,acabar,ამთავრებს
1102,beenden::V,terminar,ამთავრებს
1103,aufhören::V,cesar,შეწყვეტს
1104,gelingen::V,salir bien,მოახერხებს
1105,geraten::V,salir,გამოდის
1106,geraten::V,dar resultado,გამოდის
1107,öffnen::V,abrir,გახსნის
1108,schließen::V,cerrar,ხურავს
1109,schließen::V,cerrar,დაკეტავს
1110,stellen::V,poner,დადგამს
1111,stellen::V,colocar,დადგამს
1112,setzen::V,poner,დასვამს
1113,setzen::V,colocar,დასვამს
1114,legen::V,poner,დადებს
1115,berühren::V,tocar,შეახებს
1116,berühren::V,tocar,მიაკარებს
1117,verbinden::V,unir,შეაერთებს
1118,verbinden::V,juntar,შეაერთებს
1119,bedecken::V,tapar,გადააფარებს
1120,bedecken::V,cubrir,გადააფარებს
1121,aufhängen::V,colgar,დაკიდებს
1122,anzünden::V,encender,დაანთებს
1123,anzünden::V,encender,მოუკიდებს
1124,aufheben::V,recoger,აიღებს
1125,aufheben::V,recoger,აიყვანს
1126,zurücklassen::V,dejar,დატოვებს
1127,verlieren::V,perder,დაკარგავს
1128,fallen lassen::V,dejar caer,გაუვარდება
1129,machen::V,hacer,გააკეთებს
1130,machen::V,hacer,გამოიწვევს
1131,herstellen::V,fabricar,დაამზადებს
1132,bauen::V,construir,ააშენებს
1133,reparieren::V,reparar,შეაკეთებს
1134,reparieren::V,reparar,გაარემონტებს
1135,verbessern::V,mejorar,გამოაკეთებს
1136,verbessern::V,mejorar,გააუმჯობესებს
1137,ändern::V,mudar,შეცვლის
1138,ändern::V,modificar,შეცვლის
1139,graben::V,cavar,თხრის
1140,beugen::V,doblar,ხრის
1141,beugen::V,inclinar,ხრის
1142,biegen::V,doblar,გაღუნავს
1143,drehen::V,volver,ატრიალებს
1144,drehen::V,hacer girar,ატრიალებს
1145,wenden::V,volver,მოაბრუნებს
1146,umdrehen::V,revolver,შეატრიალებს
1147,heben::V,levantar,ასწევს
1148,hochheben::V,alzar,აიყვანს
1149,ergreifen::V,coger,სტაცებს
1150,halten::V,tener,უჭირავს
1151,drücken::V,apretar,დააწვება
1152,schieben::V,empujar,მისწევს
1153,kratzen::V,rascar,მოფხანს
1154,lecken::V,lamer,ლოკავს
1155,beißen::V,morder,უკბენს
1156,abreißen::V,arrancar,გლეჯს
1157,abreißen::V,arrancar,მოწყვეტს
1158,abschneiden::V,cortar,გაჭრის
1159,binden::V,atar,შეკრავს
1160,binden::V,atar,გადააბამს
1161,stecken::V,meter,ჩაასობს
1162,brechen::V,romper,მოიტეხს
1163,brechen::V,quebrar,მოიტეხს
1164,klopfen::V,golpear,აკაკუნებს
1165,hauen::V,pegar,ლეწავს
1166,kleben::V,pegar,წებავს
1167,kleben::V,pegar,დააწებებს
1168,kleben::V,encolar,წებავს
1169,kleben::V,encolar,დააწებებს
1170,reiben::V,frotar,დაზელს
1171,streichen::V,untar,უსვამს
1172,streichen::V,recubrir,უსვამს
1173,schleifen::V,afilar,ლესავს
1174,schneiden::V,cortar,გაჭრის
1175,rütteln::V,agitar,არხევს
1176,schütteln::V,agitar,არყევს
1177,schütteln::V,agitar,ანძრევს
1178,schütteln::V,sacudir,არყევს
1179,schütteln::V,sacudir,ანძრევს
1180,schwenken::V,menear,აქნევს
1181,schütten::V,verter,ღვრის
1182,schütten::V,verter,დააქცევს
1183,füllen::V,llenar,გაავსებს
1184,einwickeln::V,envolver,შეახვევს
1185,tragen::V,llevar,მიიტანს
1186,schleppen::V,arrastrar,მიათრევს
1187,ziehen::V,tirar,წევს
1188,ziehen::V,tirar,ათრევს
1189,aufbewahren::V,conservar,შეინახავს
1190,werfen::V,echar,ისვრის
1191,werfen::V,lanzar,ისვრის
1192,fangen::V,coger,დაიჭერს
1193,packen::V,agarrar,სტაცებს
1194,verstecken::V,esconder,მალავს
1195,teilen::V,partir,დაყოფს
1196,teilen::V,dividir,დაყოფს
1197,schicken::V,enviar,გაგზავნის
1198,bringen::V,traer,მოიტანს
1199,hinzufügen::V,añadir,დაამატებს
1200,bekommen::V,obtener,ამოიღებს
1201,bekommen::V,conseguir,ამოიღებს
1202,erhalten::V,recibir,იღებს
1203,nehmen::V,tomar,აიღებს
1204,wählen::V,elegir,გადაარჩევს
1205,auswählen::V,escoger,ამოარჩევს
1206,auswählen::V,seleccionar,ამოარჩევს
1207,bewahren::V,guardar,ინარჩუნებს
1208,bewahren::V,preservar,ინარჩუნებს
1209,behindern::V,estorbar,აბრკოლებს
1210,behindern::V,estorbar,გააძნელებს
1211,behindern::V,obstaculizar,აბრკოლებს
1212,behindern::V,obstaculizar,გააძნელებს
1213,verderben::V,estropear,გააფუჭებს
1214,beschädigen::V,deteriorar,დააზიანებს
1215,zerbrechen::V,romper,დაამტვრევს
1216,zerbrechen::V,quebrar,დაამტვრევს
1217,zerreißen::V,desgarrar,გახევს
1218,zerreißen::V,despedazar,გახევს
1219,zerstören::V,destruir,მოსპობს
1220,zerstören::V,destruir,დაანგრევს
1221,zerstören::V,destrozar,მოსპობს
1222,zerstören::V,destrozar,დაანგრევს
1223,verbrennen::V,quemar,დაწვავს
1224,geben::V,dar,აძლევს
1225,reichen::V,pasar,მიაწოდებს
1226,schenken::V,regalar,აჩუქებს
1227,versprechen::V,prometer,აღუთქვამს
1228,wünschen::V,desear,უსურვებს
1229,loben::V,alabar,აქებს
1230,loben::V,alabar,ამკობს
1231,küssen::V,besar,აკოცებს
1232,wiegen::V,mecer,არხევს
1233,zudecken::V,tapar,გადახურავს
1234,zudecken::V,cubrir,გადახურავს
1235,wecken::V,despertar,გააღვიძებს
1236,zeigen::V,mostrar,დაანახვებს
1237,führen::V,guiar,მიჰყავს
1238,führen::V,conducir,მიჰყავს
1239,lehren::V,enseñar,ასწავლის
1240,lehren::V,instruir,ასწავლის
1241,unterrichten::V,enseñar,ასწავლის
1242,aufziehen::V,criar,აღზრდის
1243,leiten::V,guiar,აწარმოებს
1244,leiten::V,guiar,ხელმძღვანელობს
1245,leiten::V,dirigir,აწარმოებს
1246,leiten::V,dirigir,ხელმძღვანელობს
1247,antreiben::V,impeler,დააჩქარებს
1248,antreiben::V,impulsar,დააჩქარებს
1249,lassen::V,hacer,ა--ინებს
1250,einladen::V,invitar,მოიპატიჟებს
1251,vereinigen::V,unir,შეაერთებს
1252,besuchen::V,visitar,სანახავად მიდის
1253,besuchen::V,ir a ver,სანახავად მიდის
1254,treffen::V,encontrar,შეხვდება
1255,sich versammeln::V,reunirse,შეიკრიბება
1256,sich versammeln::V,congregarse,შეიკრიბება
1257,spielen::V,jugar,ეთამაშება
1258,singen::V,cantar,მღერის
1259,tanzen::V,bailar,ცეკვავს
1260,sich trennen::V,separarse,მოშორდება
1261,verlassen::V,dejar,მიატოვებს
1262,verlassen::V,abandonar,მიატოვებს
1263,retten::V,salvar,იხსნის
1264,retten::V,salvar,გადაარჩენს
1265,bewachen::V,vigilar,დარაჯობს
1266,bewachen::V,vigilar,უთვალთვალებს
1267,schützen::V,proteger,დაიფარავს
1268,verteidigen::V,defender,დაიცავს
1269,sich schlagen::V,batirse,იჩხუბებს
1270,schießen::V,tirar,ისვრის
1271,schießen::V,disparar,ისვრის
1272,siegen::V,vencer,გაიმარჯვებს
1273,ärgern::V,enojar,აჯავრებს
1274,ärgern::V,enfadar,აჯავრებს
1275,schlagen::V,pegar,ცემს
1276,schlagen::V,golpear,ცემს
1277,treten::V,dar una patada a,პანღურს ამოჰკრავს
1278,stechen::V,pinchar,სჩხვლეტს
1279,stoßen::V,empujar,დაეჯახება
1280,stehlen::V,robar,ქურდობს
1281,stehlen::V,robar,მოიპარავს
1282,stehlen::V,hurtar,ქურდობს
1283,stehlen::V,hurtar,მოიპარავს
1284,stören::V,molestar,შეაწუხებს
1285,belästigen::V,molestar,მობეზრდება
1286,belästigen::V,importunar,მობეზრდება
1287,verbergen::V,ocultar,დამალავს
1288,verbergen::V,esconder,დამალავს
1289,täuschen::V,engañar,შეცდებს
1290,betrügen::V,engañar,მოატყუებს
1291,töten::V,matar,მოკლავს
1292,wohnen::V,vivir,ცხოვრობს
1293,wohnen::V,vivir,ბინადრობს
1294,wohnen::V,habitar,ცხოვრობს
1295,wohnen::V,habitar,ბინადრობს
1296,arbeiten::V,trabajar,მუშაობს
1297,sammeln::V,recoger,შეკრებს
1298,sammeln::V,coleccionar,შეკრებს
1299,pflücken::V,coger,კრეფს
1300,jagen::V,cazar,ნადირობს
1301,fischen::V,pescar,თევზაობს
1302,fassen::V,atrapar,დააჭერს
1303,fassen::V,capturar,დააჭერს
1304,hüten::V,guardar,მწყემსავს
1305,treiben::V,aballar,მიერეკება
1306,anbinden::V,atar,მიაბამს
1307,füttern::V,echar de comer,აჭმევს
1308,melken::V,ordeñar,წველის
1309,hacken::V,picar,კეპავს
1310,hacken::V,cortar,კეპავს
1311,gießen::V,regar,რწყავს
1312,reifen::V,madurar,მწიფდება
1313,zubereiten::V,preparar,მოამზადებს
1314,kochen::V,cocer,მოხარშავს
1315,kochen::V,guisar,მოხარშავს
1316,backen::V,hornear,გამოაცხობს
1317,backen::V,cocer al horno,გამოაცხობს
1318,braten::V,asar,შეწვავს
1319,braten::V,freír,შეწვავს
1320,umrühren::V,remover,შეურევს
1321,umrühren::V,remover,გათქვეფს
1322,stricken::V,hacer punto,ქსოვს
1323,stricken::V,hacer calceta,ქსოვს
1324,nähen::V,coser,გაკერავს
1325,färben::V,teñir,შეღებავს
1326,färben::V,colorear,შეღებავს
1327,reinigen::V,limpiar,გაწმენდს
1328,reinigen::V,limpiar,გასუფთავებს
1329,waschen::V,lavar,გარეცხავს
1330,abwischen::V,fregar,წაშლის
1331,abwischen::V,limpiar,წაშლის
1332,spülen::V,aclarar,გაავლებს
1333,spülen::V,enjuagar,გაავლებს
1334,fegen::V,barrer,დაბლანდავს
1335,fegen::V,pasar la escoba,დაბლანდავს
1336,kehren::V,barrer,დაგვის
1337,baden::V,bañarse,ბანაობს
1338,sich waschen::V,lavarse,იბანება
1339,ausziehen::V,quitar,გაიხდის
1340,ausziehen::V,quitarse,გაიხდის
1341,anziehen::V,ponerse,ჩაიცვამს
1342,sich anziehen::V,vestirse,ჩაიცვამს
1343,kämmen::V,peinar,დავარცხნის
1344,schmücken::V,adornar,მორთავს
1345,sagen::V,decir,იტყვის
1346,sprechen::V,hablar,ლაპარაკობს
1347,reden::V,hablar,საუბრობს
1348,reden::V,conversar,საუბრობს
1349,sich unterhalten::V,charlar,ბაასობს
1350,sich unterhalten::V,charlar,მუსაიფობს
1351,sich unterhalten::V,conversar,ბაასობს
1352,sich unterhalten::V,conversar,მუსაიფობს
1353,fragen::V,preguntar,ჰკითხავს
1354,bitten::V,rogar,სთხოვს
1355,erzählen::V,contar,მოუთხრობს
1356,mitteilen::V,comunicar,აუწყებს
1357,mitteilen::V,comunicar,აცნობებს
1358,mitteilen::V,participar,აუწყებს
1359,mitteilen::V,participar,აცნობებს
1360,nennen::V,llamar,უწოდებს
1361,nennen::V,nombrar,უწოდებს
1362,rufen::V,llamar,დაუძახებს
1363,prahlen::V,jactarse,ტრაბახობს
1364,übersetzen::V,traducir,გადათარგმნის
1365,denken::V,pensar,ფიქრობს
1366,denken::V,pensar,აზროვნებს
1367,glauben::V,creer,სჯერა
1368,bemerken::V,notar,შენიშვნავს
1369,erkennen::V,reconocer,გამოიცნობს
1370,begreifen::V,concebir,გაიგებს
1371,verstehen::V,entender,გაიგონებს
1372,verstehen::V,comprender,გაიგონებს
1373,lernen::V,aprender,ისწავლის
1374,wissen::V,saber,ეცოდინება
1375,sich erinnern an::V,recordar,მოიგონებს
1376,sich erinnern an::V,recordar,გაიხსენებს
1377,sich erinnern an::V,acordarse de,მოიგონებს
1378,sich erinnern an::V,acordarse de,გაიხსენებს
1379,vergessen::V,olvidar,ივიწყებს
1380,messen::V,medir,ზომავს
1381,zählen::V,contar,ითვლის
1382,rechnen::V,contar,გაიანგარიშებს
1383,rechnen::V,calcular,გაიანგარიშებს
1384,lesen::V,leer,კითხულობს
1385,malen::V,pintar,ხატავს
1386,zeichnen::V,dibujar,ხაზავს
1387,schreiben::V,escribir,დაწერს
1388,besitzen::V,poseer,ექნება
1389,kaufen::V,comprar,ყიდულობს
1390,verkaufen::V,vender,გაყიდის
1391,bezahlen::V,pagar,გადაიხდის
1392,zahlen::V,pagar,გადაიხდის
1393,beherrschen::V,dominar,ფლობს
1394,ertragen::V,soportar,მოითმენს
