,Concept_ID,is,ady
693,auf einmal::ADV,allt í einu,ардэдэм
694,auf einmal::ADV,allt í einu,асыхьатым
695,zusammen::ADV,saman,зэгъусэхэ́у
696,lange::ADV,lengi,бэрэ́
697,plötzlich::ADV,skyndilega,зэкӏэм
698,sofort::ADV,strax,ардэдэм
699,sofort::ADV,strax,асыхьатым
700,sofort::ADV,þegar í stað,ардэдэм
701,sofort::ADV,þegar í stað,асыхьатым
702,später::ADV,seinna,нэужым
703,jetzt::ADV,nú,джы
704,jetzt::ADV,núna,джы
705,heute::ADV,í dag,непэ́
706,morgen::ADV,á morgun,неу́щы
707,bald::ADV,brátt,псынкӏэу
708,bald::ADV,bráðum,псынкӏэу
709,dann::ADV,svo,нэужым
710,dann::ADV,síðan,нэужым
711,gestern::ADV,í gær,тыгъуа́с
712,einst::ADV,forðum,зэгорэ́м
713,damals::ADV,þá,армэ
714,damals::ADV,þá,ащыгъум
715,damals::ADV,á þeim tímum,армэ
716,damals::ADV,á þeim tímum,ащыгъум
717,danach::ADV,á eftir því,нэужым
718,vorher::ADV,áður,нахьыпэм
719,zuerst::ADV,fyrst,
720,einmal::ADV,einu sinni,зэ
721,manchmal::ADV,stundum,
722,oft::ADV,oft,бэрэ
723,immer::ADV,alltaf,ренэ́у
724,immer::ADV,sífellt,ренэ́у
725,niemals::ADV,aldrei,
726,hier::ADV,hér,
727,hierhin::ADV,hingað,
728,von hier::ADV,héðan,
729,dort::ADV,þar,модэ
730,dort::ADV,þarna,модэ
731,dorthin::ADV,þangað,модэ́
732,geradeaus::ADV,beint áfram,занкӏэу
733,vorwärts::ADV,áfram,ыпэкӏэ
734,rückwärts::ADV,aftur á bak,ыужыкӏэ́
735,zurück::ADV,aftur,ыужыкӏэ́
736,zurück::ADV,til baka,ыужыкӏэ́
737,unten::ADV,niðri,ычӏэкӏэ́
738,unten::ADV,fyrir neðan,ычӏэкӏэ́
739,hinab::ADV,niður,ычӏэгъы́
740,hinab::ADV,niður,ычӏэкӏэ́
741,hinab::ADV,niður eftir,ычӏэгъы́
742,hinab::ADV,niður eftir,ычӏэкӏэ́
743,oben::ADV,uppi,ышъхьагъы
744,hinauf::ADV,upp,ышъхьагъыкӏэ
745,hinauf::ADV,upp eftir,ышъхьагъыкӏэ
746,überall::ADV,alls staðar,тыди́
747,überall::ADV,alls staðar,тыдэкӏи́
748,nicht::ADV,ekki,-п
749,nicht::ADV,ekki,мы-
750,ein wenig::ADV,dálítið,тӏэкӏу
751,kaum::ADV,varla,къоды́й
752,kaum::ADV,tæplega,къоды́й
753,sehr::ADV,mjög,дэд
754,so::ADV,svo,ащ фэд
755,so::ADV,svo,мыщ фэд
756,so::ADV,svo,джащ фэд
757,so::ADV,þannig,ащ фэд
758,so::ADV,þannig,мыщ фэд
759,so::ADV,þannig,джащ фэд
760,noch::ADV,enn,джыри
761,noch::ADV,ennþá,джыри
762,nur::ADV,bara,ныӏэ́п
763,nur::ADV,aðeins,ныӏэ́п
764,schon::ADV,nú þegar,
765,wieder::ADV,aftur,джыри
766,wieder::ADV,að nýju,джыри
767,vergebens::ADV,árangurslaust,пкӏэнчъэ́у
768,vor::PRP,fyrir,пашъхьэ́
769,hinter::PRP,bak við,кӏы́б
770,hinter::PRP,aftur fyrir,кӏы́б
771,unter::PRP,undir,чӏэ-
772,durch::PRP,gegnum,пхыры-
773,neben::PRP,hjá,дэжь
774,neben::PRP,við hliðina á,дэжь
775,zwischen::PRP,milli,азыфа́гу
776,zwischen::PRP,á milli,азыфа́гу
777,wegen::PRP,vegna,къы-
778,dies::PRN,þetta,ар
779,das::PRN,það,а
780,das::PRN,það,мо
781,alles::PRN,allt,зэкӏэ́
782,ich::PRN,ég,сэ
783,du::PRN,þú,о
784,er::PRN,hann,ар
785,wir::PRN,við,тэ
786,ihr::PRN,þið,шъо
787,sie::PRN,þær,ахэр
788,sie::PRN,þeir,ахэр
789,was::FPRN,hvað,сыд
790,wer::FPRN,hver,хэт
791,wo::FADV,hvar,тыдэ́
792,wohin::FADV,hvert,тыдэ́
793,wie::FADV,hvernig,сыдэущтэ́у
794,warum::FADV,hvers vegna,сыд пае́
795,wieviel::FNUM,hve mikill,тхьапш
796,wieviel::FNUM,hve mikill,сыд фэди́з
797,eins::NUM,einn,зы
798,zwei::NUM,tveir,тӏу
799,drei::NUM,þrír,щы
800,vier::NUM,fjórir,плӏы
801,fünf::NUM,fimm,тфы
802,sechs::NUM,sex,хы
803,sieben::NUM,sjö,блы
804,acht::NUM,átta,и
805,neun::NUM,níu,бгъу
806,zehn::NUM,tíu,пшӏы
807,elf::NUM,ellefu,пшӏыкӏузы́
808,zwölf::NUM,tólf,пшӏыкӏутӏу
809,zwanzig::NUM,tuttugu,тӏокӏы́
810,dreißig::NUM,þrjátíu,щэкӏы
811,vierzig::NUM,fjörutíu,тӏокӏи́тӏу
812,fünfzig::NUM,fimmtíu,шъэны́ыкъу
813,sechzig::NUM,sextíu,тӏокӏи́щ
814,siebzig::NUM,sjötíu,тӏокӏищырэ́ пшӏырэ́
815,achtzig::NUM,áttatíu,тӏокӏи́пӏ
816,neunzig::NUM,níutíu,тӏокӏиилӏырэ́ пшӏырэ́
817,hundert::NUM,hundrað,шъэ
818,tausend::NUM,þúsund,мин
819,und::CNJ,og,ыкӏи
820,oder::CNJ,eða,е
821,stehen::V,standa,ущытын
822,stehen::V,standa,умыхъыен
823,sitzen::V,sitja,уисын
824,sitzen::V,sitja,утесын
825,liegen::V,liggja,телъы́н
826,hängen::V,hanga,къыщылэлын
827,hängen::V,hanga,къыщылэлын щыгъын быхъур
828,werden::V,verða,хъун
829,passieren::V,gerast,къэхъун
830,beginnen::V,byrja,къежьэн
831,beginnen::V,byrja,къыублэн
832,enden::V,enda,ухы́н
833,enden::V,lykta,ухы́н
834,wechseln::V,skipta,зэхъожьы́н
835,aufgehen[Sonne]::V,koma upp,къыкъокӏы́н
836,untergehen[Sonne]::V,ganga til viðar,къохьан
837,scheinen[Sonne]::V,skína,къепсыи
838,donnern::V,þruma,гъогъон
839,wehen::V,blása,епщэ́н
840,strömen::V,streyma,чъэн
841,fließen::V,fljóta,чъэн
842,sich drehen::V,snúast,зыгъэчэрэгъу́н
843,schwanken::V,riða,хъые́н
844,schwanken::V,rugga,хъые́н
845,schwingen::V,sveiflast,зыгъэхъые́н
846,fallen::V,falla,къефэхы́н
847,brennen::V,brenna,стын
848,rauchen::V,reykja,ӏугъо къикӏын
849,regnen::V,rigna,къещхы́н
850,gefrieren::V,frjósa,дыкъын
851,tauen::V,þiðna,жъун
852,schmelzen::V,bráðna,ткӏун
853,trocknen::V,þorna,гъушъы́н
854,trocknen::V,þorna,чъэпхъу́н
855,sieden::V,sjóða,жъон
856,faulen::V,rotna,шъун
857,verfaulen::V,rotna,шъун
858,reißen::V,rifna,зэӏэтхъы́н
859,versinken::V,sökkva,чӏихьан
860,vergehen::V,líða,блэкӏы́н
861,erscheinen::V,birtast,къэлъэгъон
862,verschwinden::V,hverfa,кӏодыжьы́н
863,sinken::V,síga,
864,abnehmen::V,lækka,къыкӏичын
865,abnehmen::V,minnka,къыкӏичын
866,zunehmen::V,aukast,хэхъо́н
867,steigen::V,stíga,къежьэн
868,wachsen::V,vaxa,хэхъо́н
869,wachsen::V,vaxa,къэкӏы́н
870,glänzen::V,glóa,цӏыу́н
871,glänzen::V,glampa,цӏыу́н
872,funkeln::V,leiftra,жъыу́н
873,lärmen::V,hafa hátt,бырсыры́н
874,läuten::V,hringja,теон
875,klingeln::V,hringja,теон
876,klirren::V,glamra,
877,klirren::V,skrölta,
878,brausen::V,ólga,шъуин
879,rauschen::V,suða,макъэ гъэӏун
880,klingen::V,hljóma,къыхэӏукӏын
881,bellen::V,gelta,хьакъу́н
882,heulen::V,væla,быун
883,heulen::V,ýlfra,быун
884,blasen::V,blása,епщэ́н
885,pfeifen::V,blístra,шъуин
886,schreien::V,æpa,куо́н
887,schreien::V,æpa,кӏыи́н
888,stöhnen::V,stynja,щэӏун
889,zittern::V,titra,кӏэзэзын
890,zittern::V,skjálfa,кӏэзэзын
891,leben::V,lifa,псэу́н
892,geboren werden::V,fæðast,къэхъун
893,atmen::V,anda,жьы къэщэ́н
894,atmen::V,draga andann,жьы къэщэ́н
895,trinken::V,drekka,ешъо́н
896,essen::V,borða,шхын
897,schlucken::V,kingja,бдырыин
898,müde werden::V,þreytast,пшъын
899,einschlafen::V,sofna,хэчъыен
900,schlafen::V,sofa,чъые́н
901,aufwachen::V,vakna,къэущы́н
902,aufstehen::V,fara á fætur,уцу́н
903,sich erholen::V,hvíla sig,зыгъэпсэфын
904,krank werden::V,veikjast,сымаджэ́ хъун
905,krank werden::V,verða veikur,сымаджэ́ хъун
906,krank sein::V,vera veikur,сымэджэ́н
907,schmerzen::V,kenna til,сымэджэ́н
908,husten::V,hósta,пскэ́н
909,genesen::V,batna,хъужьын
910,genesen::V,frískast,хъужьын
911,sterben::V,deyja,лӏэн
912,umkommen::V,farast,хэкӏодэн
913,sich bewegen::V,bifast,хъые́н
914,sich rühren::V,hreyfast,хъые́н
915,sich erheben::V,standa upp,къэтэджын
916,sich setzen::V,setjast,тӏысы́н
917,hinfallen::V,detta,ебэджы́н
918,laufen::V,labba,кӏон
919,schreiten::V,ganga,кӏон
920,spazierengehen::V,ganga sér til skemmtunar,къэкӏухьэн
921,eilen::V,fara hratt,гузэжъон
922,sich beeilen::V,flýta sér,гуӏэ́н
923,sausen::V,þjóta,псынкӏэ́у чъэн
924,rennen::V,hlaupa,чъэн
925,springen::V,stökkva,пкӏэн
926,klettern::V,klifra,дэцохъоен
927,schaukeln::V,róla,уешӏэн
928,schaukeln::V,rugga,уешӏэн
929,kriechen::V,skríða,цохъо́н
930,schwimmen::V,synda,есы́н
931,tauchen::V,kafa,зычӏэгъэо́н
932,rudern::V,róa,къошъо бэщкӏэ фын
933,fahren::V,aka,кӏон
934,fahren::V,fara,кӏон
935,fliegen::V,fljúga,быбы́н
936,gehen::V,fara,кӏон
937,gehen::V,ganga,кӏон
938,weggehen::V,fara burt,ӏукӏын
939,weggehen::V,ganga burt,ӏукӏын
940,abfahren::V,aka burt,ежьэн
941,anhalten::V,stöðva,къэуцу́н
942,hineingehen::V,ganga inn,ихьан
943,eintreten::V,koma inn,чӏэхьан
944,eintreten::V,ganga inn,чӏэхьан
945,kommen::V,koma,къэкӏо́н
946,ankommen::V,koma til,къэсы́н
947,zurückkommen::V,koma til baka,гъэзэжьын
948,bleiben::V,haldast,къэнэ́н
949,bleiben::V,vera kyrr,къэнэ́н
950,warten::V,bíða,пэплъэ́н
951,erwarten::V,búast við,ежэн
952,erwarten::V,eiga von á,ежэн
953,suchen::V,leita,лъыхъу́н
954,finden::V,finna,къэгъоты́н
955,finden::V,finna,къыхэгъэщы́н
956,versuchen::V,reyna,пылъы́н
957,vorbereiten::V,undirbúa,гъэхьазыры́н
958,lieben::V,elska,шӏу плъэгъу́н
959,mögen::V,þykja gott,шӏу плъэгъу́н
960,mögen::V,falla í geð,шӏу плъэгъу́н
961,lachen::V,hlæja,щхын
962,rühren::V,snerta,гур гъэузын
963,weinen::V,gráta,гъын
964,schimpfen::V,skammast,хъонэн
965,sich ärgern::V,sárna,губжы́н
966,sich ärgern::V,gremjast,губжы́н
967,sich fürchten::V,óttast,щынэ́н
968,fürchten::V,óttast,щынэ́н
969,fliehen::V,flýja,
970,flüchten::V,strjúka,
971,sehen::V,sjá,льэгъу́н
972,anschauen::V,horfa á,плъэн
973,anschauen::V,horfa á,еплъы́н
974,ansehen::V,líta á,плъэн
975,hören::V,heyra,зэхэхын
976,zuhören::V,hlusta,дэӏо́н
977,probieren::V,smakka,хэӏэн
978,riechen::V,þefa,пэмэ́н
979,fühlen::V,finna til,зэхэпшӏэн
980,scheinen::V,virðast,уащыхъу́н
981,scheinen::V,virðast,уашӏошӏы́н
982,zu sehen sein::V,vera að sjá,зэрэлъэгъу́н
983,vernehmen::V,heyra,зэхэхын
984,vernehmen::V,greina,зэхэхын
985,frieren::V,frjósa,дыкъын
986,frieren::V,frjósa,пӏыкӏэн
987,frieren::V,frjósa,чъыӏэ́ лӏэн
988,tun::V,gera,шӏын
989,können::V,geta,лъэкӏы́н
990,wollen::V,ætla,фэе́н
991,wollen::V,vilja,фэе́н
992,anfangen::V,hefja,ублэн
993,beenden::V,enda,ухы́н
994,beenden::V,ljúka,ухы́н
995,aufhören::V,lykta,щыгъэтын
996,gelingen::V,heppnast,хъун
997,geraten::V,lukkast,
998,öffnen::V,opna,ӏухы́н
999,schließen::V,loka,игъэсэн
1000,stellen::V,láta,бгъэуцун
1001,stellen::V,setja,бгъэуцун
1002,setzen::V,láta,гъэтӏысы́н
1003,setzen::V,setja,гъэтӏысы́н
1004,legen::V,láta,хэлъхьа́н
1005,legen::V,leggja,хэлъхьа́н
1006,berühren::V,koma við,эӏэн
1007,berühren::V,koma við,нэсын
1008,verbinden::V,sameina,зэхэпхэ́н
1009,verbinden::V,sameina,пхын
1010,bedecken::V,hylja,техъо́н
1011,aufhängen::V,hengja,пылъэ́н
1012,aufhängen::V,hengja upp,пылъэ́н
1013,anzünden::V,kveikja í,хэгъэнэ́н
1014,aufheben::V,taka upp,
1015,aufheben::V,lyfta upp,
1016,zurücklassen::V,skilja eftir,къэгъэнэ́н
1017,verlieren::V,týna,чӏэ́нэн
1018,verlieren::V,týna,шӏокӏоды́н
1019,verlieren::V,glata,чӏэ́нэн
1020,verlieren::V,glata,шӏокӏоды́н
1021,fallen lassen::V,missa,чӏэунэн
1022,fallen lassen::V,missa,пӏэпызын
1023,machen::V,búa til,шӏын
1024,herstellen::V,framleiða,шӏы́н
1025,bauen::V,smíða,шӏы́н
1026,bauen::V,byggja,шӏы́н
1027,reparieren::V,gera við,дыжьы́н
1028,verbessern::V,bæta,нахьышӏу пшӏын
1029,verbessern::V,bæta,нахь дэгъу пшӏын
1030,ändern::V,breyta,зэблэхъу́н
1031,graben::V,grafa,тӏын
1032,beugen::V,beygja,
1033,biegen::V,sveigja,уфэн
1034,drehen::V,snúa,гъэчэрегъу́
1035,wenden::V,snúa,пӏонтӏэн
1036,wenden::V,snúa,бгъэзэн
1037,wenden::V,snúa,уӏубын
1038,wenden::V,venda,пӏонтӏэн
1039,wenden::V,venda,бгъэзэн
1040,wenden::V,venda,уӏубын
1041,umdrehen::V,venda,
1042,umdrehen::V,snúa við,
1043,heben::V,hefja,ӏэты́н
1044,hochheben::V,lyfta upp,ӏэты́н
1045,ergreifen::V,grípa,къэубыты́н
1046,halten::V,rúma,ӏыгъы́н
1047,halten::V,halda,ӏыгъы́н
1048,drücken::V,þjá,тэӏункӏэн
1049,drücken::V,þrýsta,тэӏункӏэн
1050,schieben::V,ýta,уеӏункӏын
1051,schieben::V,ýta,уетӏыргун
1052,kratzen::V,klóra,цӏэнтхъун
1053,lecken::V,sleikja,бзэи́н
1054,beißen::V,bíta,ецэкъэ́н
1055,abreißen::V,rífa af,къичын
1056,abreißen::V,rífa af,пытхъын
1057,abreißen::V,rífa frá,къичын
1058,abreißen::V,rífa frá,пытхъын
1059,abschneiden::V,skera af,пыупкӏын
1060,abschneiden::V,skera af,гобзыкӏын
1061,abschneiden::V,klippa af,пыупкӏын
1062,abschneiden::V,klippa af,гобзыкӏын
1063,binden::V,binda,епхын
1064,stecken::V,stinga,хэсэн
1065,brechen::V,brjóta,зэпыпкӏын
1066,klopfen::V,berja,теон
1067,klopfen::V,klappa,теон
1068,hauen::V,berja,теон
1069,hauen::V,höggva,теон
1070,kleben::V,líma,щхэн
1071,reiben::V,núa,пӏотын
1072,streichen::V,smyrja,щыфэн
1073,schleifen::V,slípa,гъэчаны́н
1074,schleifen::V,slípa,кӏэлыкӏы́н
1075,schneiden::V,skera,бзын
1076,schneiden::V,klippa,бзын
1077,rütteln::V,skaka,гъэсысын
1078,schütteln::V,hrista,гъэсысын
1079,schwenken::V,sveifla,ӏэ шӏын
1080,schütten::V,hella,икӏэ́н
1081,füllen::V,fylla,из шӏын
1082,einwickeln::V,vefja inn í,кӏоцӏыщыхьа́н
1083,tragen::V,bera,хьын
1084,schleppen::V,draga,пхьын
1085,schleppen::V,draga,плъэшъун
1086,ziehen::V,toga,пкъудыин
1087,ziehen::V,toga,пщэн
1088,ziehen::V,toga,плъэшъун
1089,ziehen::V,draga,пкъудыин
1090,ziehen::V,draga,пщэн
1091,ziehen::V,draga,плъэшъун
1092,aufbewahren::V,geyma,пӏыгъын
1093,aufbewahren::V,geyma,уухъумэн
1094,werfen::V,kasta,дзын
1095,fangen::V,grípa,къэубыты́н
1096,packen::V,þrífa í,къэубыты́н
1097,verstecken::V,fela,бгъэбылъын
1098,teilen::V,deila,гощы́н
1099,schicken::V,senda,гъахьы́н
1100,bringen::V,færa,къэхьы́н
1101,bringen::V,flytja,къэхьы́н
1102,hinzufügen::V,bæta við,хэгъэхъо́н
1103,bekommen::V,hljóta,
1104,bekommen::V,ná,
1105,erhalten::V,fá,
1106,nehmen::V,taka,къытехы́н
1107,wählen::V,velja,къыхэхы́н
1108,auswählen::V,velja úr,къыхэхы́н
1109,bewahren::V,gæta,къэухъумэн
1110,bewahren::V,vernda,къэухъумэн
1111,behindern::V,varna,пэрыохъу хъун
1112,verderben::V,spilla,къутэн
1113,beschädigen::V,skemma,къутэн
1114,zerbrechen::V,brjóta,къутэн
1115,zerreißen::V,rífa,зэӏэтхъы́н
1116,zerreißen::V,rífa sundur,зэӏэтхъы́н
1117,zerstören::V,rífa niður,къутэ́н
1118,verbrennen::V,brenna,гъэсты́н
1119,geben::V,gefa,еты́н
1120,reichen::V,rétta,еты́н
1121,schenken::V,gefa,еты́н
1122,versprechen::V,lofa,гъэгугъэ́н
1123,versprechen::V,heita,гъэгугъэ́н
1124,wünschen::V,óska,шӏоигъо́н
1125,loben::V,lofa,щытхъун
1126,loben::V,hrósa,щытхъун
1127,küssen::V,kyssa,ебэу́н
1128,wiegen::V,rugga,гъэхъыен
1129,zudecken::V,þekja,техъо́н
1130,zudecken::V,breiða yfir,техъо́н
1131,wecken::V,vekja,къэгъэущы́н
1132,zeigen::V,sýna,гъэлъэгъо́н
1133,führen::V,leiða,щэн
1134,lehren::V,kenna,егъэджэ́н
1135,lehren::V,kenna,егъэшӏэн
1136,unterrichten::V,fræða,егъэджэ́н
1137,aufziehen::V,ala upp,пӏун
1138,leiten::V,stjórna,гъэзекӏон
1139,antreiben::V,hvetja,къепфылӏэн
1140,lassen::V,láta,еты́н
1141,einladen::V,bjóða heim,къегъэблэгъэн
1142,vereinigen::V,sameina,зэгогъэхьан
1143,besuchen::V,heimsækja,щыӏэ́н
1144,treffen::V,hitta,ӏукӏэ́н
1145,treffen::V,hitta,пэгъокӏы́н
1146,sich versammeln::V,safnast saman,зэхэхьан
1147,spielen::V,leika sér,джэгу́н
1148,singen::V,syngja,орэ́д къэӏо́н
1149,tanzen::V,dansa,къэшъо́н
1150,sich trennen::V,skiljast,зэгокӏыжьы́ных
1151,verlassen::V,yfirgefa,бгынэн
1152,verlassen::V,yfirgefa,хэкӏыжьын
1153,retten::V,bjarga,къыхэпхыжьын
1154,retten::V,bjarga,къэбгъэнэжьын
1155,bewachen::V,gæta,къэгъэгъунэн
1156,bewachen::V,hafa vörð á,къэгъэгъунэн
1157,schützen::V,vernda,ухъумэ́н
1158,verteidigen::V,verja,къэухъумэн
1159,sich schlagen::V,slást,эзэон
1160,sich schlagen::V,berjast,эзэон
1161,schießen::V,skjóta,он
1162,siegen::V,sigra,текӏо́н
1163,ärgern::V,ergja,бгъэгубжын
1164,ärgern::V,skaprauna,бгъэгубжын
1165,schlagen::V,slá,ео́н
1166,schlagen::V,lemja,ео́н
1167,treten::V,sparka,
1168,stechen::V,stinga,хэӏун
1169,stoßen::V,hrinda,тӏыро́н
1170,stoßen::V,hrinda,уеӏункӏын
1171,stehlen::V,stela,тыгъу́н
1172,stören::V,trufla,бгъэгумэкӏын
1173,belästigen::V,ónáða,бгъэгумэкӏын
1174,verbergen::V,leyna,ушъэфын
1175,täuschen::V,gabba,гъэпцӏэ́н
1176,täuschen::V,blekkja,гъэпцӏэ́н
1177,betrügen::V,svíkja,гъэпцӏэ́н
1178,betrügen::V,blekkja,гъэпцӏэ́н
1179,töten::V,drepa,уикӏын
1180,wohnen::V,búa,дэсын
1181,arbeiten::V,vinna,лэжьэ́н
1182,sammeln::V,safna,угъои́н
1183,pflücken::V,tína,къыпычы́н
1184,pflücken::V,reyta,къыпычы́н
1185,jagen::V,veiða,шэкӏон
1186,jagen::V,veiða,ешэкӏон
1187,fischen::V,fiska,пцэжъые уешэн
1188,fassen::V,veiða,къэубыты́н
1189,hüten::V,gæta,хэхъо́н
1190,hüten::V,vakta,хэхъо́н
1191,treiben::V,reka,пфын
1192,anbinden::V,binda við,епхын
1193,anbinden::V,binda fast,епхын
1194,füttern::V,fóðra,гъэшхэ́н
1195,melken::V,mjólka,щын
1196,hacken::V,höggva,упкӏэтэн
1197,gießen::V,hella,тепкӏэн
1198,reifen::V,þroskast,игъо хъун
1199,zubereiten::V,elda,бгъэхьазырын
1200,zubereiten::V,tilbúa,бгъэхьазырын
1201,kochen::V,sjóða,шӏы́н
1202,backen::V,baka,гъэжъэ́н
1203,braten::V,steikja,гъэжъэ́н
1204,umrühren::V,hræra í,зэхэгъэкӏухьан
1205,stricken::V,prjóna,хъын
1206,nähen::V,sauma,дэн
1207,färben::V,lita,бгъэлэн
1208,reinigen::V,hreinsa,укъэбзы́н
1209,waschen::V,þvo,бгыкӏын
1210,abwischen::V,þerra,лъэкӏы́н
1211,spülen::V,skola,дэгъэчъыхьан
1212,spülen::V,þvo upp,дэгъэчъыхьан
1213,fegen::V,sópa,пхъэнкӏы́н
1214,fegen::V,hreinsa,пхъэнкӏы́н
1215,kehren::V,sópa,пхъэнкӏы́н
1216,baden::V,baða sig,зыгъэпскӏын
1217,sich waschen::V,þvo sér,зытхьакӏы́н
1218,ausziehen::V,fara úr,къытехы́н
1219,anziehen::V,fara í,щылъэ́н
1220,sich anziehen::V,klæðast,зыфэпэн
1221,kämmen::V,greiða,жьын
1222,schmücken::V,prýða,гъэдэхэ́н
1223,schmücken::V,skreyta,гъэдэхэ́н
1224,sagen::V,segja,къэӏон
1225,sprechen::V,tala,псэлъэ́н
1226,reden::V,ræða,гущыӏэ́н
1227,sich unterhalten::V,spjalla,зэдэгущыӏэн
1228,sich unterhalten::V,ræðast við,зэдэгущыӏэн
1229,fragen::V,spyrja,упчӏэ́н
1230,bitten::V,biðja,лъэӏо́н
1231,erzählen::V,segja frá,къэпӏотэ́н
1232,mitteilen::V,tilkynna,макъэ егъэӏун
1233,nennen::V,nefna,цӏэ фэусы́н
1234,rufen::V,kalla,джэн
1235,prahlen::V,gorta,узыщытхъужьы́н
1236,übersetzen::V,þýða,бгъэкӏотэн
1237,denken::V,hugsa,егупшысэ́н
1238,glauben::V,trúa,уивыхъэ́ телъы́н
1239,bemerken::V,taka eftir,гу лъыптэ́н
1240,erkennen::V,þekkja,зэхэпхын
1241,erkennen::V,þekkja,зэбгъэшӏэн
1242,begreifen::V,skilja,гурыӏо́н
1243,verstehen::V,skilja,зэхэхын
1244,lernen::V,læra,еджэ́н
1245,wissen::V,vita,шӏэн
1246,sich erinnern an::V,minnast,къэшӏэжьын
1247,vergessen::V,gleyma,пщыгъупшэжьы́н
1248,messen::V,mæla,шын
1249,zählen::V,telja,плъытэ́н
1250,rechnen::V,reikna,плъытэ́н
1251,rechnen::V,reikna,угугъэ́н
1252,lesen::V,lesa,еджэ́н
1253,malen::V,mála,шӏын
1254,zeichnen::V,teikna,шӏын
1255,schreiben::V,skrifa,тхын
1256,besitzen::V,hafa,иӏэн
1257,kaufen::V,kaupa,щэфы́н
1258,verkaufen::V,selja,щэн
1259,bezahlen::V,borga,птын
1260,bezahlen::V,borga,лъыптын
1261,bezahlen::V,borga,птыжьы́н
1262,zahlen::V,borga,птын
1263,zahlen::V,borga,лъыптын
1264,beherrschen::V,hafa á valdi sínu,иунаеу иӏэн
1265,ertragen::V,þola,щэчы́н
