,Concept_ID,fi,cy
802,dann::ADV,sitten,yna
803,dann::ADV,sitten,y pryd hwnnw
804,gestern::ADV,eilen,ddoe
805,einst::ADV,aikanaan,gynt
806,damals::ADV,silloin,ar y pryd
807,damals::ADV,silloin,bryd hynny
808,damals::ADV,siihen aikaan,ar y pryd
809,damals::ADV,siihen aikaan,bryd hynny
810,danach::ADV,sen jälkeen,wedyn
811,vorher::ADV,ennen,o'r blaen
812,zuerst::ADV,ensin,yn gyntaf
813,zuerst::ADV,ensiksi,yn gyntaf
814,einmal::ADV,kerran,unwaith
815,manchmal::ADV,joskus,weithiau
816,manchmal::ADV,joskus,ar brydiau
817,oft::ADV,usein,yn aml
818,oft::ADV,usein,yn fynych
819,immer::ADV,aina,bob amser
820,niemals::ADV,ei koskaan,ni ... byth
821,niemals::ADV,ei koskaan,ni ... erioed
822,hier::ADV,tässä,yma
823,hier::ADV,täällä,yma
824,hierhin::ADV,tähän,hyd yma
825,von hier::ADV,tästä,oddi yma
826,von hier::ADV,täältä,oddi yma
827,dort::ADV,siinä,acw
828,dort::ADV,siellä,acw
829,dorthin::ADV,sinne,tuag yno
830,dorthin::ADV,tuonne,tuag yno
831,geradeaus::ADV,suoraan,syth ymlaen
832,vorwärts::ADV,eteenpäin,ymlaen
833,rückwärts::ADV,taaksepäin,yn ôl
834,zurück::ADV,takaisin,yn ôl
835,unten::ADV,alhaalla,isod
836,unten::ADV,alhaalla,oddi tanodd
837,hinab::ADV,alas,i lawr
838,hinab::ADV,alas,i waered
839,oben::ADV,ylhäällä,fry
840,hinauf::ADV,ylös,i fyny
841,hinauf::ADV,ylös,i'r lan
842,überall::ADV,kaikkialla,ym mhobman
843,nicht::ADV,ei,ni
844,nicht::ADV,ei,nid
845,ein wenig::ADV,vähän,tipyn
846,ein wenig::ADV,vähän,ychydig
847,kaum::ADV,tuskin,prin
848,sehr::ADV,kovin,iawn
849,sehr::ADV,oikein,iawn
850,so::ADV,näin,fel
851,so::ADV,näin,felly
852,noch::ADV,vielä,eto
853,nur::ADV,vain,yn unig
854,nur::ADV,ainoastaan,yn unig
855,schon::ADV,jo,eisoes
856,schon::ADV,jo,yn barod
857,wieder::ADV,taas,drachefn
858,wieder::ADV,jälleen,drachefn
859,vergebens::ADV,turhaan,yn ofer
860,vor::PRP,edessä,o flaen
861,hinter::PRP,takana,ar ôl
862,unter::PRP,alla,islaw
863,durch::PRP,läpi,trwy
864,durch::PRP,kautta,trwy
865,neben::PRP,vieressä,ar bwys
866,zwischen::PRP,välillä,rhwng
867,zwischen::PRP,välillä,cydrhwng
868,wegen::PRP,takia,o achos
869,wegen::PRP,takia,oherwydd
870,wegen::PRP,vuoksi,o achos
871,wegen::PRP,vuoksi,oherwydd
872,dies::PRN,tämä,hyn
873,das::PRN,se,hynny
874,alles::PRN,kaikki,popeth
875,ich::PRN,minä,fi
876,du::PRN,sinä,ti
877,er::PRN,hän,fe
878,wir::PRN,me,ni
879,ihr::PRN,te,chi
880,sie::PRN,he,hwy
881,was::FPRN,mikä,pa beth
882,wer::FPRN,ken,pwy
883,wer::FPRN,kuka,pwy
884,wo::FADV,missä,ble
885,wo::FADV,missä,ym mha le
886,wohin::FADV,mihin,i ble
887,wohin::FADV,mihin,i ba le
888,wie::FADV,miten,sut
889,wie::FADV,kuinka,sut
890,warum::FADV,miksi,pam
891,wieviel::FNUM,paljonko,faint
892,wieviel::FNUM,kuinka paljon,faint
893,eins::NUM,yksi,un
894,zwei::NUM,kaksi,dau
895,drei::NUM,kolme,tri
896,vier::NUM,neljä,pedwar
897,fünf::NUM,viisi,pump
898,sechs::NUM,kuusi,chwech
899,sieben::NUM,seitsemän,saith
900,acht::NUM,kahdeksan,wyth
901,neun::NUM,yhdeksän,naw
902,zehn::NUM,kymmenen,deg
903,elf::NUM,yksitoista,un ar ddeg
904,zwölf::NUM,kaksitoista,deuddeg
905,zwölf::NUM,kaksitoista,un deg dau
906,zwanzig::NUM,kaksikymmentä,ugain
907,dreißig::NUM,kolmekymmentä,tri deg
908,dreißig::NUM,kolmekymmentä,deg ar hugain
909,vierzig::NUM,neljäkymmentä,deugain
910,fünfzig::NUM,viisikymmentä,hanner cant
911,sechzig::NUM,kuusikymmentä,chwe deg
912,siebzig::NUM,seitsemänkymmentä,saith deg
913,siebzig::NUM,seitsemänkymmentä,deg a thrigain
914,achtzig::NUM,kahdeksankymmentä,wyth deg
915,achtzig::NUM,kahdeksankymmentä,pedar ugain
916,neunzig::NUM,yhdeksänkymmentä,naw deg
917,neunzig::NUM,yhdeksänkymmentä,deg a phedwar ugain
918,hundert::NUM,sata,cant
919,tausend::NUM,tuhat,mil
920,und::CNJ,ja,a
921,oder::CNJ,tai,neu
922,stehen::V,seisoa,sefyll
923,sitzen::V,istua,eistedd
924,liegen::V,maata,gorwedd
925,hängen::V,riippua,hongian
926,werden::V,tulla,dod yn
927,werden::V,tulla,mynd yn
928,werden::V,joutua,dod yn
929,werden::V,joutua,mynd yn
930,passieren::V,sattua,digwydd
931,passieren::V,tapahtua,digwydd
932,beginnen::V,alkaa,cychwyn
933,enden::V,loppua,gorffen
934,enden::V,päättyä,gorffen
935,wechseln::V,vaihtua,newid
936,wechseln::V,vaihdella,newid
937,aufgehen[Sonne]::V,nousta,codi
938,untergehen[Sonne]::V,laskea,machlud
939,scheinen[Sonne]::V,paistaa,tywynnu
940,donnern::V,jyristä,taranu
941,wehen::V,tuulla,chwythu
942,wehen::V,puhaltaa,chwythu
943,strömen::V,virrata,ffrydio
944,fließen::V,valua,llifo
945,fließen::V,juosta,llifo
946,sich drehen::V,pyöriä,troi
947,sich drehen::V,pyöriä,cylchdroi
948,schwanken::V,horjua,siglo
949,schwingen::V,heilua,siglo
950,schwingen::V,värähdellä,siglo
951,fallen::V,pudota,cwympo
952,fallen::V,langeta,cwympo
953,brennen::V,palaa,llosgi
954,rauchen::V,savuta,mygu
955,regnen::V,sataa,glawio
956,gefrieren::V,jäätyä,rhewi
957,tauen::V,sulaa,toddi
958,tauen::V,sulaa,meirioli
959,schmelzen::V,sulaa,toddi
960,trocknen::V,kuivua,sychu
961,sieden::V,kiehua,berwi
962,faulen::V,mädätä,pydru
963,faulen::V,mädätä,braenu
964,verfaulen::V,mädätä,pydru
965,verfaulen::V,mädätä,dadfeilio
966,verfaulen::V,mädäntyä,pydru
967,verfaulen::V,mädäntyä,dadfeilio
968,reißen::V,revetä,clecian
969,reißen::V,revetä,torri'n glats
970,versinken::V,upota,suddo
971,versinken::V,vajota,suddo
972,vergehen::V,kulua,myned heibio
973,vergehen::V,kulua,pasio
974,erscheinen::V,ilmestyä,ymddangos
975,verschwinden::V,kadota,diflannu
976,sinken::V,vajota,syrthio
977,abnehmen::V,vähetä,lleihau
978,zunehmen::V,kasvaa,cynyddu
979,zunehmen::V,lisääntyä,cynyddu
980,steigen::V,nousta,codi
981,wachsen::V,kasvaa,tyfu
982,glänzen::V,kiiltää,disgleirio
983,funkeln::V,kipinöidä,pefrio
984,lärmen::V,meluta,cadw sŵn
985,lärmen::V,meluta,gwneud twrw
986,läuten::V,soida,canu
987,klingeln::V,soida,canu
988,klingeln::V,soida,seinio
989,klirren::V,kalista,tincian
990,brausen::V,kohista,rhuo
991,rauschen::V,kohista,siffrwd
992,rauschen::V,kohista,chwithrwd
993,klingen::V,soida,seinio
994,bellen::V,haukkua,cyfarth
995,heulen::V,ulvoa,udo
996,heulen::V,ulvoa,oernadu
997,blasen::V,puhaltaa,chwythu
998,pfeifen::V,viheltää,chwibanu
999,schreien::V,kirkua,gweiddi
1000,schreien::V,kirkua,bloeddio
1001,stöhnen::V,voihkia,griddfan
1002,zittern::V,vapista,crynu
1003,leben::V,elää,byw
1004,geboren werden::V,syntyä,cael eich geni
1005,atmen::V,hengittää,anadlu
1006,trinken::V,juoda,yfed
1007,essen::V,syödä,bwyta
1008,schlucken::V,niellä,llyncu
1009,müde werden::V,uupua,blino
1010,einschlafen::V,uinahtaa,mynd i gysgu
1011,einschlafen::V,uinahtaa,syrthio i gysgu
1012,schlafen::V,maata,huno
1013,schlafen::V,maata,cysgu
1014,schlafen::V,nukkua,huno
1015,schlafen::V,nukkua,cysgu
1016,aufwachen::V,herätä,dihuno
1017,aufstehen::V,nousta,codi
1018,aufstehen::V,nousta ylös,codi
1019,sich erholen::V,levätä,ymlacio
1020,sich erholen::V,levätä,dadflino
1021,krank werden::V,sairastua,mynd yn sâl
1022,krank werden::V,sairastua,mynd yn wael
1023,krank sein::V,potea,gwaelu
1024,krank sein::V,sairastaa,gwaelu
1025,schmerzen::V,särkeä,brifo
1026,schmerzen::V,kivistää,brifo
1027,husten::V,yskiä,pesychu
1028,genesen::V,toipua,gwella
1029,genesen::V,toipua,cael yn ôl
1030,sterben::V,kuolla,marw
1031,umkommen::V,saada surmansa,trengi
1032,umkommen::V,kuolla,trengi
1033,sich bewegen::V,liikkua,symud
1034,sich rühren::V,liikahtaa,syflyd
1035,sich erheben::V,nousta,codi
1036,sich setzen::V,istuutua,eistedd
1037,hinfallen::V,kaatua,cwympo
1038,laufen::V,kävellä,cerdded
1039,schreiten::V,astua,camu
1040,schreiten::V,astella,camu
1041,spazierengehen::V,kävellä,mynd am dro
1042,eilen::V,kiirehtiä,rhuthro
1043,sich beeilen::V,kiirehtiä,brysio
1044,sich beeilen::V,olla kiireissään,brysio
1045,sausen::V,rynnätä,rhuthro
1046,sausen::V,viilettää,rhuthro
1047,rennen::V,juosta,rhedeg
1048,springen::V,hypätä,llamu
1049,springen::V,hypätä,neidio
1050,klettern::V,kiivetä,dringo
1051,schaukeln::V,kiikkua,siglo
1052,kriechen::V,ryömiä,cropian
1053,schwimmen::V,uida,nofio
1054,tauchen::V,sukeltaa,plymio
1055,tauchen::V,sukeltaa,ymsuddo
1056,rudern::V,soutaa,rhwyfo
1057,fahren::V,ajaa,gyrru
1058,fahren::V,ajaa,dreifio
1059,fahren::V,kulkea,gyrru
1060,fahren::V,kulkea,dreifio
1061,fliegen::V,lentää,hedfan
1062,gehen::V,käydä,mynd
1063,weggehen::V,lähteä,mynd
1064,weggehen::V,lähteä,ymadael
1065,weggehen::V,poistua,mynd
1066,weggehen::V,poistua,ymadael
1067,abfahren::V,lähteä,ymadael
1068,anhalten::V,pysähtyä,stopio
1069,anhalten::V,seisahtua,stopio
1070,hineingehen::V,mennä sisään,mynd i mewn
1071,eintreten::V,astua sisään,mynd i
1072,kommen::V,tulla,dod
1073,ankommen::V,saapua,cyrraedd
1074,zurückkommen::V,palata,dychwelyd
1075,bleiben::V,jäädä,aros
1076,bleiben::V,jäädä,sefyll
1077,bleiben::V,viipyä,aros
1078,bleiben::V,viipyä,sefyll
1079,warten::V,odottaa,aros
1080,warten::V,odottaa,disgwyl
1081,erwarten::V,odottaa,disgwyl
1082,suchen::V,etsiä,chwilio am
1083,finden::V,löytää,darganfod
1084,versuchen::V,yrittää,profi
1085,versuchen::V,yrittää,ceisio
1086,vorbereiten::V,valmistaa,paratoi
1087,lieben::V,pitää,caru
1088,lieben::V,rakastaa,caru
1089,mögen::V,pitää,hoffi
1090,mögen::V,tykätä,hoffi
1091,lachen::V,nauraa,chwerthin
1092,rühren::V,liikuttaa,cynhyrfu
1093,weinen::V,itkeä,wylo
1094,weinen::V,itkeä,llefain
1095,schimpfen::V,haukkua,grwgnach
1096,sich ärgern::V,suuttua,gofidio
1097,sich fürchten::V,pelätä,ofni
1098,fürchten::V,pelätä,arswydo
1099,fliehen::V,paeta,ffoi
1100,flüchten::V,paeta,dianc
1101,sehen::V,nähdä,gweld
1102,anschauen::V,katsoa,syllu
1103,anschauen::V,katsoa,edrych
1104,ansehen::V,katsoa,gwylio
1105,hören::V,kuulla,clywed
1106,zuhören::V,kuunnella,gwrando
1107,probieren::V,maistaa,profi
1108,riechen::V,haistaa,arogli
1109,fühlen::V,tuntea,teimlo
1110,fühlen::V,tuntea,clywed
1111,scheinen::V,tuntua,ymddangos
1112,zu sehen sein::V,näkyä,dod i'r golwg
1113,vernehmen::V,kuulla,clywed sôn am
1114,frieren::V,palella,bod yn oer
1115,tun::V,tehdä,gwneud
1116,können::V,osata,gallu
1117,wollen::V,tahtoa,bod mewn angen
1118,anfangen::V,ruveta,dechrau
1119,anfangen::V,aloittaa,dechrau
1120,beenden::V,lopettaa,darfod
1121,beenden::V,lopettaa,gorffen
1122,aufhören::V,loppua,peidio
1123,gelingen::V,onnistua,llwyddo
1124,geraten::V,sujua,diweddu
1125,geraten::V,joutua,diweddu
1126,öffnen::V,avata,agor
1127,öffnen::V,aukaista,agor
1128,schließen::V,sulkea,cau
1129,stellen::V,panna,gosod
1130,stellen::V,asettaa,gosod
1131,setzen::V,panna,gosod
1132,setzen::V,istuttaa,gosod
1133,legen::V,panna,gosod
1134,legen::V,asettaa,gosod
1135,berühren::V,koskea,cyffwrdd
1136,berühren::V,koskettaa,cyffwrdd
1137,verbinden::V,liittää,cysylltu
1138,verbinden::V,yhdistää,cysylltu
1139,bedecken::V,kattaa,gorchuddio
1140,bedecken::V,peittää,gorchuddio
1141,aufhängen::V,ripustaa,crogi
1142,aufhängen::V,ripustaa,hongian
1143,anzünden::V,sytyttää,cynnau
1144,aufheben::V,ylös nostaa,codi
1145,aufheben::V,nostaa,codi
1146,zurücklassen::V,jättää,gadael
1147,verlieren::V,kadottaa,colli
1148,fallen lassen::V,pudottaa,gollwng
1149,machen::V,tehdä,gwneud
1150,herstellen::V,tuottaa,cynhyrchu
1151,herstellen::V,valmistaa,cynhyrchu
1152,bauen::V,rakentaa,adeiladu
1153,reparieren::V,korjata,trwsio
1154,reparieren::V,korjata,atgyweirio
1155,verbessern::V,parantaa,diwygio
1156,ändern::V,muuttaa,altro
1157,graben::V,kaivaa,palu
1158,graben::V,kaivaa,cloddio
1159,beugen::V,taivuttaa,plygu
1160,biegen::V,taivuttaa,plygu
1161,drehen::V,kääntää,troelli
1162,wenden::V,kääntää,troi
1163,umdrehen::V,kääntää,troi
1164,heben::V,nostaa,codi
1165,heben::V,kohottaa,codi
1166,hochheben::V,nostaa,dyrchafu
1167,ergreifen::V,tarttua,gafael
1168,halten::V,pitää,dal
1169,drücken::V,painaa,pwyso
1170,drücken::V,painaa,gwasgu
1171,drücken::V,puristaa,pwyso
1172,drücken::V,puristaa,gwasgu
1173,schieben::V,työntää,gwthio
1174,kratzen::V,raapia,crafu
1175,lecken::V,nuolla,llyfu
1176,beißen::V,purra,cnoi
1177,beißen::V,purra,brathu
1178,abreißen::V,repiä,tynnu ymaith
1179,abschneiden::V,leikata poikki,torri
1180,abschneiden::V,leikata,torri
1181,binden::V,sitoa,clymu
1182,stecken::V,pistää,plannu
1183,brechen::V,murtaa,torri
1184,klopfen::V,koputtaa,taro
1185,klopfen::V,kolkuttaa,taro
1186,hauen::V,lyödä,taro
1187,kleben::V,liimata,gludio
1188,reiben::V,hieroa,rhwbio
1189,reiben::V,hangata,rhwbio
1190,streichen::V,sivellä,taenu
1191,schleifen::V,hioa,hogi
1192,schneiden::V,leikata,torri
1193,rütteln::V,ravistaa,ysgytio
1194,schütteln::V,pudistaa,siglo
1195,schütteln::V,pudistaa,ysgwyd
1196,schwenken::V,heiluttaa,siglo
1197,schütten::V,kaataa,tywallt
1198,füllen::V,täyttää,llenwi
1199,einwickeln::V,kääriä,lapio
1200,tragen::V,kantaa,cludo
1201,schleppen::V,raahata,llusgo
1202,ziehen::V,vetää,tynnu
1203,aufbewahren::V,säilyttää,cadw
1204,werfen::V,viskata,taflu
1205,fangen::V,napata,dal
1206,fangen::V,ottaa kiinni,dal
1207,packen::V,tarttua,cipio
1208,packen::V,tarttua,crafangu
1209,verstecken::V,kätkeä,celu
1210,verstecken::V,kätkeä,cuddio
1211,verstecken::V,piilottaa,celu
1212,verstecken::V,piilottaa,cuddio
1213,teilen::V,jakaa,rhannu
1214,schicken::V,lähettää,anfon
1215,bringen::V,viedä,dod â
1216,hinzufügen::V,lisätä,chwanegu
1217,bekommen::V,saada,cael
1218,erhalten::V,saada,derbyn
1219,nehmen::V,ottaa,cymryd
1220,wählen::V,valita,dewis
1221,auswählen::V,valikoida,dethol
1222,bewahren::V,säilyttää,cadw
1223,behindern::V,estää,atal
1224,behindern::V,estää,rhwystro
1225,verderben::V,pilata,difetha
1226,verderben::V,turmella,difetha
1227,beschädigen::V,vioittaa,niweidio
1228,beschädigen::V,vahingoittaa,niweidio
1229,zerbrechen::V,rikkoa,torri
1230,zerreißen::V,repiä rikki,rhwygo
1231,zerreißen::V,repiä palasiksi,rhwygo
1232,zerstören::V,hävittää,dinistrio
1233,verbrennen::V,polttaa,llosgi
1234,geben::V,antaa,rhoi
1235,reichen::V,ojentaa,estyn
1236,schenken::V,lahjoittaa,rhoddi
1237,versprechen::V,luvata,addo
1238,wünschen::V,toivottaa,dymuno
1239,loben::V,ylistää,canmol
1240,küssen::V,suudella,cusanu
1241,wiegen::V,tuudittaa,siglo
1242,wiegen::V,keinuttaa,siglo
1243,zudecken::V,peittää,gorchuddio
1244,wecken::V,herättää,deffro
1245,zeigen::V,näyttää,dangos
1246,zeigen::V,osoittaa,dangos
1247,führen::V,johdattaa,arwain
1248,lehren::V,opettaa,dysgu
1249,unterrichten::V,opettaa,hyfforddi
1250,aufziehen::V,kasvattaa,dod i fyny
1251,leiten::V,johtaa,arwain
1252,antreiben::V,hoputtaa,annog
1253,lassen::V,antaa,gadael
1254,einladen::V,kutsua,gwahodd
1255,vereinigen::V,yhdistää,uno
1256,vereinigen::V,yhdistää,cyfuno
1257,besuchen::V,vierailla,ymweld â
1258,treffen::V,tavata,cwrdd
1259,treffen::V,tavata,cyfarfod
1260,sich versammeln::V,kokoontua,casglu
1261,sich versammeln::V,kokoontua,cynnull
1262,spielen::V,pelata,chwarae
1263,spielen::V,leikkiä,chwarae
1264,singen::V,laulaa,canu
1265,tanzen::V,tanssia,dawnsio
1266,sich trennen::V,erota,ymwahanu
1267,verlassen::V,jättää,gadael
1268,retten::V,pelastaa,achub
1269,bewachen::V,vartioida,gwarchod
1270,schützen::V,suojella,noddi
1271,verteidigen::V,puolustaa,amddiffyn
1272,sich schlagen::V,tapella,ffraeo
1273,sich schlagen::V,tapella,terfysgu
1274,schießen::V,ampua,saethu
1275,siegen::V,voittaa,ennill
1276,ärgern::V,ärsyttää,cythruddo
1277,schlagen::V,lyödä,curo
1278,treten::V,potkaista,cicio
1279,stechen::V,pistää,pigo
1280,stoßen::V,sysätä,gwthio
1281,stoßen::V,työntää,gwthio
1282,stehlen::V,varastaa,dwyn
1283,stehlen::V,varastaa,lladrata
1284,stören::V,häiritä,aflonyddu
1285,belästigen::V,häiritä,trafferthu
1286,verbergen::V,kätkeä,cuddio
1287,täuschen::V,harhauttaa,twyllo
1288,betrügen::V,pettää,hocedu
1289,betrügen::V,petkuttaa,hocedu
1290,töten::V,tappaa,lladd
1291,wohnen::V,asua,byw
1292,arbeiten::V,tehdä työtä,gweithio
1293,arbeiten::V,työskennellä,gweithio
1294,sammeln::V,koota,casglu
1295,sammeln::V,kerätä,casglu
1296,pflücken::V,poimia,casglu
1297,jagen::V,metsästää,hela
1298,fischen::V,kalastaa,pysgota
1299,fassen::V,pyydystää,dal
1300,fassen::V,saalistaa,dal
1301,hüten::V,paimentaa,bugeilio
1302,treiben::V,ajaa,gyrru
1303,anbinden::V,kytkeä,clymu
1304,füttern::V,ruokkia,porthi
1305,melken::V,lypsää,godro
1306,hacken::V,hakata,torri
1307,gießen::V,kastella,dyfrhau
1308,reifen::V,kypsyä,aeddfedu
1309,zubereiten::V,valmistaa,coginio
1310,kochen::V,keittää,berwi
1311,backen::V,leipoa,pobi
1312,backen::V,leipoa,crasu
1313,braten::V,paistaa,ffrio
1314,umrühren::V,hämmentää,cyffroi
1315,stricken::V,kutoa,gwau
1316,stricken::V,neuloa,gwau
1317,nähen::V,ommella,gwnïo
1318,färben::V,värjätä,lliwio
1319,färben::V,värittää,lliwio
1320,reinigen::V,puhdistaa,glanhau
1321,waschen::V,pestä,golchi
1322,abwischen::V,pyyhkiä,sychu
1323,spülen::V,huuhtoa,streulio
1324,fegen::V,pyyhkäistä,ysgubo
1325,kehren::V,lakaista,ysgubo
1326,baden::V,kylpeä,cael bath
1327,sich waschen::V,peseytyä,ymolchi
1328,ausziehen::V,riisua,tynnu
1329,anziehen::V,pukea ylleen,gwisgo
1330,sich anziehen::V,pukeutua,ymwisgo
1331,kämmen::V,kammata,cribo
1332,schmücken::V,koristaa,harddu
1333,schmücken::V,koristaa,addurno
1334,schmücken::V,kaunistaa,harddu
1335,schmücken::V,kaunistaa,addurno
1336,sagen::V,sanoa,dweud
1337,sprechen::V,puhua,llefaru
1338,reden::V,keskustella,siarad
1339,sich unterhalten::V,jutella,sgwrsio
1340,fragen::V,kysyä,gofyn
1341,bitten::V,pyytää,gofyn am
1342,erzählen::V,kertoa,dweud
1343,mitteilen::V,ilmoittaa,cyfleu
1344,nennen::V,kutsua,enwi
1345,nennen::V,nimittää,enwi
1346,rufen::V,kutsua,galw
1347,prahlen::V,kerskailla,brolio
1348,prahlen::V,kerskailla,ymffrostio
1349,übersetzen::V,kääntää,cyfieithu
1350,denken::V,miettiä,meddwl
1351,denken::V,ajatella,meddwl
1352,glauben::V,uskoa,credu
1353,glauben::V,uskoa,coelio
1354,bemerken::V,huomata,sylwi
1355,erkennen::V,tunnistaa,adnabod
1356,begreifen::V,ymmärtää,amgyffred
1357,verstehen::V,ymmärtää,deall
1358,lernen::V,oppia,dysgu
1359,wissen::V,tietää,gwybod
1360,sich erinnern an::V,muistaa,cofio
1361,vergessen::V,unohtaa,anghofio
1362,messen::V,mitata,mesur
1363,zählen::V,laskea,cyfrif
1364,rechnen::V,laskea,cyfrifo
1365,lesen::V,lukea,darllen
1366,malen::V,maalata,peintio
1367,zeichnen::V,piirtää,tynnu
1368,zeichnen::V,piirustaa,tynnu
1369,schreiben::V,kirjoittaa,ysgrifennu
1370,besitzen::V,omistaa,meddu
1371,kaufen::V,ostaa,prynu
1372,verkaufen::V,myydä,gwerthu
1373,bezahlen::V,maksaa,talu am
1374,zahlen::V,maksaa,talu
1375,beherrschen::V,hallita,rheoli
1376,beherrschen::V,hallita,llywodraethu
1377,ertragen::V,kestää,dioddef
